50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bd9981a-3854-4571-8bc5-5ac704592fca,2379,,"[89.4, 75.2]",3890422,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Łukasz Piszczek,5658.0,Right Back,148,Borussia Dortmund,180,['3b61a1c6-4cf4-4c3d-a8c3-9e81f580152b'],28,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:28.704,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4fea0f8-80e5-44b8-9d19-6c8742c6981f,2382,,"[109.3, 45.8]",3890422,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Emerick Aubameyang,3712.0,Center Forward,148,Borussia Dortmund,180,['5ffd1ac4-c289-4a1c-ad4a-ef4d4dfc982b'],30,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:30.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e0e8aa-040f-4fd7-905b-f7110179478d,2385,,"[83.2, 54.8]",3890422,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Ginter,8808.0,Center Defensive Midfield,149,Borussia Dortmund,180,['cc031112-83a8-42af-a41d-afbd10ca61bc'],36,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:36.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dfa2dc0-9128-4edb-a583-f0989a9dec3d,2387,,"[92.9, 77.6]",3890422,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Łukasz Piszczek,5658.0,Right Back,149,Borussia Dortmund,180,['01ec9a19-c276-45bb-913a-babb72e87b32'],37,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:37.750,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c78fc3c1-7149-4760-85c4-71ed29ce9567,2390,,"[107.3, 45.6]",3890422,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Right Wing,149,Borussia Dortmund,180,['f03cdb8b-3e9c-413d-a8ab-4c6372a0eba0'],41,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:41.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a6c7b47-57fd-4e81-a395-aa4b696c2690,2398,,"[114.8, 37.0]",3890422,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mats Hummels,5572.0,Left Center Back,150,Borussia Dortmund,180,['a8fa30aa-8d0c-47e4-9501-493c191ba9e4'],11,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:11.106,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286e6dd-0a83-423b-97fa-114ebd68bde2,2404,,"[71.8, 53.9]",3890422,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Max Christiansen,12551.0,Right Center Midfield,151,Ingolstadt,189,['9c86828a-9d36-4d3c-b9e7-060edcf241ad'],51,,,,,,,,,,,,,,,,Ingolstadt,189,00:22:51.355,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f98b6afb-8647-403c-bfba-3e62871571e5,2407,,"[66.8, 25.7]",3890422,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Emerick Aubameyang,3712.0,Center Forward,151,Ingolstadt,189,['ec84d961-1692-4a06-b3c3-cf9d5c489564'],53,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:53.013,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a631acde-3f6c-4df6-8cfd-60afacb4ae07,2409,,"[66.5, 54.6]",3890422,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Max Christiansen,12551.0,Right Center Midfield,151,Ingolstadt,189,['5cc75c3d-0f1c-4d75-bb81-5354d1698b8f'],56,,,,,,,,,,,,,,,,Ingolstadt,189,00:22:56.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58575c87-0c69-4b51-a17e-5920e0606c4d,2411,,"[55.6, 4.2]",3890422,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Pulisic,8246.0,Left Wing,152,Borussia Dortmund,180,['ac61ac71-f92b-4841-ad0a-0650c2c032ff'],58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:58.492,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3ad035-a755-450f-8561-b5aff53904f7,2413,,"[65.1, 7.4]",3890422,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,152,Borussia Dortmund,180,['abbccf9d-4ef7-45f1-bfb2-6b2cab2dd0f6'],59,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:59.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f724f8-3544-45a7-b7d8-ef0cabf50db2,2420,,"[87.4, 4.8]",3890422,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,152,Borussia Dortmund,180,['ad46886b-c23c-4fbf-ad36-e1bcef18ce8f'],2,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:02.562,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d584e066-2705-459c-914f-e670f44ccf7b,2424,,"[110.7, 14.3]",3890422,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Pulisic,8246.0,Left Wing,152,Borussia Dortmund,180,['ce06874d-f729-4e8b-867d-40871bfa5ce6'],5,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:05.009,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d20dd2a-1eab-46d9-b060-a4668fdebb25,2429,,"[111.3, 16.0]",3890422,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christian Pulisic,8246.0,Left Wing,153,Borussia Dortmund,180,['8653444c-491e-42b7-af92-dbde6f7be67b'],27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:27.733,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73317d8d-b0d9-4a51-9ffc-3ddef1e3bbbb,2438,,"[76.6, 54.7]",3890422,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dario Lezcano,9113.0,Center Forward,155,Ingolstadt,189,['dc7d7a92-cab9-4619-b57e-d1262561738c'],57,,,,,,,,,,,,,,,,Ingolstadt,189,00:23:57.322,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839f07f1-2a44-4bcc-a08e-ec604c052841,2440,,"[66.5, 27.3]",3890422,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Emerick Aubameyang,3712.0,Center Forward,155,Ingolstadt,189,['c1c0d8f2-78b2-485f-9839-48f26bd83202'],58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:58.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c465dc0-6988-4424-a868-e85d234c8644,2446,,"[56.4, 73.1]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danny Vieira da Costa,8676.0,Right Back,155,Ingolstadt,189,['2ef51243-c4b7-45ef-a88e-9398b5150173'],2,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:02.178,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb7bc838-674c-4190-8a6f-095b291db31f,2448,,"[93.7, 53.3]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Hartmann,40464.0,Right Wing,155,Ingolstadt,189,['5b3626b1-bc0e-4321-afe5-981f328991d9'],4,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:04.395,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae80694f-11c9-48f4-b6a3-f47485855999,2450,,"[20.4, 40.0]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,156,Borussia Dortmund,180,['4f9b318b-f752-45f9-a0b2-4ede9852b810'],20,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:20.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3af9f1c2-034c-4462-89c3-6c8539f3d485,2453,,"[49.1, 72.9]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,156,Borussia Dortmund,180,['cabe246e-58e6-47f5-9196-ffc70c7d2afe'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:24.419,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f22503d-a2ef-4e23-a95a-b0d32dea9687,2456,,"[75.9, 77.6]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,156,Borussia Dortmund,180,['61e797db-932e-414a-b931-bf8d76fac8bb'],27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:27.009,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107fbc82-55b3-45e3-99ba-30e5095aca77,2460,,"[91.6, 77.3]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,156,Borussia Dortmund,180,['45e628ba-4557-4c7b-854b-a764a86c7980'],31,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:31.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05bd96aa-19c8-4389-b6b6-ebefece396d6,2465,,"[102.0, 57.9]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Castro Randon,8233.0,Left Center Midfield,156,Borussia Dortmund,180,['71f8fbaf-3d84-46b0-b036-b97e5fe294e0'],33,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:33.371,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411e2666-758f-4eaf-806f-50964b3fcf42,2468,,"[107.6, 37.3]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierre-Emerick Aubameyang,3712.0,Center Forward,156,Borussia Dortmund,180,['3973a1ea-2dba-4420-96d6-4edaad5e9704'],34,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:24:34.164,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff4ef1c-dec4-4fcb-9c3c-b5f5a4c509ec,2470,,"[22.7, 23.9]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,156,Borussia Dortmund,180,['1413a915-86ca-43f3-ab0d-d3eb7565a7c2'],34,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:34.827,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d9b765f-1d13-4bb8-aaa4-8873d0b7a8a3,2478,,"[71.6, 2.8]",3890422,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dario Lezcano,9113.0,Center Forward,156,Borussia Dortmund,180,['8bb380e4-4e6c-4b7d-a6ca-c475dcbd2c16'],42,,,,,,,,,,,,,,,,Ingolstadt,189,00:24:42.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd78d621-06b6-4d9f-a901-4263ed8d90cd,2481,,"[57.4, 74.3]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Leitner,9475.0,Right Center Midfield,157,Borussia Dortmund,180,['7a0e56ee-f522-4fa1-a775-930faa57e73f'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:24.236,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7386c30a-9a09-43ce-ad14-3b1144222c8c,2483,,"[55.2, 78.0]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Łukasz Piszczek,5658.0,Right Back,157,Borussia Dortmund,180,['fdea6ed3-550a-4234-82fa-639396f780df'],25,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:25.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2e04194-9a0f-4005-98c3-390565d3cf1e,2487,,"[54.2, 71.8]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matthias Ginter,8808.0,Center Defensive Midfield,157,Borussia Dortmund,180,"['0382830f-f9e5-40f1-b835-0eef14f86c7d', 'bfb4a508-2561-4909-a5c2-ec91c6c37032']",25,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:25.993,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746f1828-bef5-4ec3-9ca2-f6e1662fb9fb,2490,,"[62.4, 71.5]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Leitner,9475.0,Right Center Midfield,157,Borussia Dortmund,180,"['41772d93-8a6a-4990-aa84-b3aa4d97fa2d', '60c6f7f3-b13b-4815-ab4a-7f1f6ea9b1b1']",26,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:26.874,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901e7ca2-6cf6-4ea5-85dd-d972fd086b1f,2493,,"[50.9, 78.7]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Łukasz Piszczek,5658.0,Right Back,157,Borussia Dortmund,180,['f9d96c16-87f3-46d7-878a-fe891b770069'],27,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:27.864,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0de96b9e-a4ed-4f12-8759-3c530c6664db,2495,,"[65.1, 76.6]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Emerick Aubameyang,3712.0,Center Forward,157,Borussia Dortmund,180,['aa916ae7-ca33-41e7-a8b1-4b91e05af521'],28,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:25:28.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc8c294c-4fd9-41ed-b175-bd1d5884670c,2497,,"[74.8, 7.6]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dario Lezcano,9113.0,Center Forward,158,Ingolstadt,189,['ebc0bd3a-ee27-4480-8f5f-19b244fa92d3'],30,,,,,,,,,,,,,,,,Ingolstadt,189,00:25:30.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e22b11a1-6ae6-4a53-bbbc-e7b6e9e6176e,2500,,"[77.4, 4.8]",3890422,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Lex,40463.0,Right Wing,158,Ingolstadt,189,['38e29ce6-d15d-4289-b083-c363307c701c'],31,,,,,,,,,,,,,,,,Ingolstadt,189,00:25:31.570,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4af0f36-bb60-493b-aa84-15c698286c0f,2506,,"[116.6, 47.2]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,159,Ingolstadt,189,['1ad2e15c-1888-4c07-8599-4873048c28d0'],6,,,,,,,,,,,,,,,,Ingolstadt,189,00:26:06.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd6c848-f4b6-45e4-b363-691338503c6b,2508,,"[5.1, 41.9]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roman Bürki,8225.0,Goalkeeper,160,Borussia Dortmund,180,['269c6924-a95e-473a-aef6-644af099cb8c'],28,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:28.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a170bc23-ee08-4c41-b136-c3cc1ecc11ce,2510,,"[23.2, 59.1]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,160,Borussia Dortmund,180,['29c5cdc4-0910-4138-833d-340d9981141e'],34,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:34.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c59a4b4c-80b9-4d12-bd3b-976617d94d59,2513,,"[30.9, 54.3]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ginter,8808.0,Center Defensive Midfield,160,Borussia Dortmund,180,['229596b2-06d9-4063-b833-ebef5dac43e2'],37,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:37.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bdf4a52-32d5-4af7-bedd-b08cfae0a3a7,2515,,"[26.4, 62.0]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,160,Borussia Dortmund,180,['ecd0299b-60ac-4c7e-9b58-d2e1bbe373a2'],38,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:38.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a46c1e6-0790-4387-b536-7facb7cb8e90,2518,,"[49.0, 76.4]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Leitner,9475.0,Right Center Midfield,160,Borussia Dortmund,180,['84e4dcb5-d0fc-4f5f-999d-11bfb37ba219'],47,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:47.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9612586-66af-4893-8eb9-cf9863b22ff3,2521,,"[42.4, 72.4]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,160,Borussia Dortmund,180,['d10d57ed-5937-4ca8-9e95-2bcd55af0816'],49,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:49.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a058738f-5667-429a-9c06-ef513df56000,2524,,"[52.6, 77.6]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Leitner,9475.0,Right Center Midfield,160,Borussia Dortmund,180,['1a53f92a-0455-45ae-b5eb-68e68842dfa8'],52,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:52.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7edc70c-8412-4d4e-8894-a02d0d55914a,2528,,"[50.5, 57.9]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ginter,8808.0,Center Defensive Midfield,160,Borussia Dortmund,180,['3dba9db8-28de-4a95-8b9d-af1a798a036f'],57,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:57.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84755126-23ee-4ab0-9b4b-ea42b109c5a7,2530,,"[50.4, 76.7]",3890422,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,160,Borussia Dortmund,180,['2c0ef5da-2580-453a-895a-11823d471ab6'],58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:26:58.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f2aebf-d0b0-4384-8536-7c63f19b5c21,2533,,"[70.7, 76.4]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Łukasz Piszczek,5658.0,Right Back,160,Borussia Dortmund,180,['61fc543d-4aae-4d86-b8e7-c7a6be73443b'],0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:00.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f50b6bbe-78b2-4196-b84d-403c70b372be,2536,,"[88.4, 58.5]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Henrikh Mkhitaryan,3275.0,Right Wing,160,Borussia Dortmund,180,['3f053061-1d6a-450b-b9c0-32bd16a767d9'],3,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:03.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dc3ddfe-7a57-4ac1-818a-a4dcd896bce5,2539,,"[84.2, 57.1]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moritz Leitner,9475.0,Right Center Midfield,160,Borussia Dortmund,180,['7700a726-fbb5-40ff-b50f-1e50a549b52e'],4,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:04.447,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28fb21a7-002d-42a9-84b1-e7dbc2d5f59c,2543,,"[116.2, 23.3]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Christian Pulisic,8246.0,Left Wing,160,Borussia Dortmund,180,['59243174-2bba-4d8e-b7b4-13e259809e4f'],7,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:07.957,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fed507b-e0ea-471c-968b-a4e98f78155c,2545,,"[115.7, 41.9]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gonzalo Castro Randon,8233.0,Left Center Midfield,160,Borussia Dortmund,180,['af8e7fca-5ab4-4fe7-873f-cbe103ba39d2'],8,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:08.618,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eec691a-834f-42e4-81f4-bbb54c0811ab,2549,,"[63.1, 35.7]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dario Lezcano,9113.0,Center Forward,161,Ingolstadt,189,['5ae9b619-c5e8-4fc9-8e84-15176224ec7d'],27,,,,,,,,,,,,,,,,Ingolstadt,189,00:27:27.882,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8233a62b-3591-4a53-8059-d90faa78a96e,2551,,"[63.4, 36.2]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gonzalo Castro Randon,8233.0,Left Center Midfield,161,Ingolstadt,189,['a452628c-978d-4117-b9e9-b5576b8948f4'],29,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:29.135,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6677666-4640-4a9e-82e7-7ea7fdf404f6,2554,,"[64.0, 42.9]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Dario Lezcano,9113.0,Center Forward,161,Ingolstadt,189,['a246b4f8-f5cd-4e79-b478-a46c787d90e3'],30,,,,,,,,,,,,,,,,Ingolstadt,189,00:27:30.564,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecfee4d7-acec-4730-b90d-32b064accef1,2558,,"[52.3, 66.2]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,162,Borussia Dortmund,180,['c83e9395-9a55-4961-94e3-035a8270a8a7'],36,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:36.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d40f9d3b-833d-4735-bb55-3f62a41611e9,2560,,"[56.1, 78.1]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,162,Borussia Dortmund,180,['6d0e1c68-01b4-4502-97f8-f901d8efb3dc'],38,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:38.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6112e02b-da50-461e-8315-5fc7ce50007e,2562,,"[67.6, 62.3]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moritz Leitner,9475.0,Right Center Midfield,162,Borussia Dortmund,180,['3297bf13-05d0-454b-8b45-737ae5197462'],40,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:40.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1104df8-f3c4-4d22-ab6d-e9dda0939f0c,2566,,"[75.1, 77.3]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,162,Borussia Dortmund,180,['5b74c1e7-fa20-4208-a8cc-e1e4dbc103f1'],44,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:44.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ef05d3f-3424-4733-a4c4-cfca366d2ee2,2569,,"[84.9, 76.7]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,162,Borussia Dortmund,180,['40c6d71f-1b00-49a2-b5f3-ce4c1e7d22e1'],46,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:46.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82555797-d299-4be7-a20f-944bbc954e8f,2573,,"[96.8, 60.9]",3890422,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Moritz Leitner,9475.0,Right Center Midfield,162,Borussia Dortmund,180,['148943b5-f398-455d-8be0-2d8882b536af'],49,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:27:49.196,Ball Receipt*,
