50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967147b-bcf6-42ae-9540-a4b3908861ee,2053,,"[57.4, 7.7]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,108,VfB Stuttgart,174,['0b067469-c912-46ed-9ff8-3cce21435102'],20,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:20.465,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fe65eab-08c9-47c8-ae2d-10225a4c0d71,2056,,"[36.6, 18.3]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,108,VfB Stuttgart,174,['080af829-ec29-49e6-92dc-e7a1536f88a5'],24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:24.508,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788c55bf-9675-4df6-bd80-78424f2ac88f,2061,,"[5.0, 31.4]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,108,VfB Stuttgart,174,['7d2a3594-dd68-476e-9abc-b36aa1fad6e7'],30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:30.119,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d0bcbba-39bf-4436-967f-a98eb032b9ba,2064,,"[57.4, 19.1]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,108,VfB Stuttgart,174,['675c40a7-fcc4-4330-a9f0-f55ef9accc4b'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:34.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5d611ff-0c5f-4251-af3b-20017724baae,2067,,"[69.1, 50.1]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,108,VfB Stuttgart,174,['874a1b5b-e7e8-4d6c-9f64-5f37a9e842bf'],35,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:35.245,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f98444e0-1cad-4556-8b95-7664fffdca9d,2070,,"[63.5, 73.4]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,108,VfB Stuttgart,174,['3bad7a90-935b-4bfa-9864-c5d72532a97c'],37,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:37.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f79153e-0e22-4da2-8279-488c68af051c,2072,,"[65.9, 17.1]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Werner,5557.0,Center Forward,108,VfB Stuttgart,174,['4c17201a-ed56-4237-ab45-dfa7ac3ae8ce'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:38.866,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7127b7e-9e8e-4ec5-9aae-09a871e75896,2075,,"[51.6, 25.1]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,108,VfB Stuttgart,174,['60c701a1-63ee-4538-bc32-e94144b0d33a'],39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:39.040,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a2f968a-0565-41dc-a3ec-caa3feb31335,2079,,"[44.8, 59.4]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salif Sané,5664.0,Right Center Back,109,Hannover 96,178,['7bb33d05-a8b9-4eb7-945c-ec1480cdb6ea'],41,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:41.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27108a47-b2f8-4f0f-9f8f-e5b56cbf7359,2083,,"[13.4, 45.9]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ron-Robert Zieler,8947.0,Goalkeeper,109,Hannover 96,178,['fbb2dbb0-ab18-43b3-b73a-5a22a9a7f03c'],44,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:44.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04b075aa-deaa-4233-a06a-2dbbf141dcb2,2086,,"[27.5, 61.8]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,109,Hannover 96,178,['6febec66-84a0-4cda-b711-6d87ff595262'],46,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:46.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c4fa7b6-b6ab-4226-a511-eaf86319f964,2090,,"[33.5, 74.4]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salif Sané,5664.0,Right Center Back,109,Hannover 96,178,['15ee72a9-a568-4118-9372-87df7fad56da'],49,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:49.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a16773-d241-4ddd-814d-54532be4a530,2094,,"[45.4, 64.6]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andre Hoffmann,12294.0,Left Defensive Midfield,109,Hannover 96,178,['eee411cd-7b0e-4606-bc2f-65296bec80c8'],51,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:51.927,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bcd96ad-52a2-4e84-9725-e217b35228e5,2097,,"[55.6, 73.8]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,109,Hannover 96,178,['629c5084-b6cd-4f6f-bd94-1374db947b12'],52,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:52.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58458ced-4b02-4eef-86b4-cf7cadb0b975,2101,,"[50.8, 74.0]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hiroki Sakai,3530.0,Right Back,109,Hannover 96,178,['58e68be3-870f-4946-afe1-93217db0cc98'],54,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:54.757,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fcc714d-0d0d-4da4-99f0-65d54aa7f380,2110,,"[62.9, 16.7]",3890460,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Center Midfield,110,VfB Stuttgart,174,['e9d42c04-3199-4e54-9619-7e7509b59776'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:05:57.741,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc390205-f9d9-4511-bacb-b45100f46109,2116,,"[39.6, 46.6]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,110,VfB Stuttgart,174,['7ab1bf6b-33e0-4e3f-9d99-15cc8659415e'],2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:02.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222848bd-8a29-44ad-928c-28f4e6e67e49,2119,,"[44.2, 26.4]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,110,VfB Stuttgart,174,['a43b636d-be58-4cfb-9118-9fa5e8317e3d'],6,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:06.444,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27873a5d-debb-4697-9ea1-40dc605b3c60,2122,,"[55.2, 10.7]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,110,VfB Stuttgart,174,['ba0e8940-6b2d-41b2-84f6-c6ed2b470a0b'],8,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:08.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2a69efe-4cf7-453a-adc2-a06da591b476,2124,,"[70.7, 6.5]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,110,VfB Stuttgart,174,['c9200fb9-1981-461e-9480-956d8b056a95'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:10.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48091a1a-c034-4e51-8799-68478b586fd4,2126,,"[70.7, 15.9]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,110,VfB Stuttgart,174,['5a66f2aa-c8a3-4e41-bf4b-7eb15708c2ab'],11,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:11.678,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553e3fb0-93d7-4686-9055-e262990b0fc2,2130,,"[87.0, 5.9]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,110,VfB Stuttgart,174,['58e06d6b-9b13-458c-9951-eaf27bff1bc1'],13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:13.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95ac9ede-1450-4256-b761-b0b249c623ca,2134,,"[93.8, 22.9]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,110,VfB Stuttgart,174,['fa6b0e55-ea8b-4e23-8c0b-39a013578c42'],15,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:15.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69ade9e5-3a4b-470c-a83c-6363962a80bd,2138,,"[86.4, 45.6]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,110,VfB Stuttgart,174,['167f0698-aeeb-4558-b642-f0be86338485'],17,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:17.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43bd7940-7247-4fec-bdae-6550476e9577,2142,,"[100.2, 61.3]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Großkreutz,20665.0,Right Back,110,VfB Stuttgart,174,['153c3b5b-e693-455a-881b-00a7d92905c8'],20,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:20.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340d261d-2af6-45f8-8082-b4186621cd5b,2146,,"[112.7, 56.3]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Midfield,110,VfB Stuttgart,174,"['7dc4be1c-3871-4fce-83e7-353063ee1a97', 'e3135204-c385-4d8a-9824-7060738f3d42']",22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:22.614,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10569dd7-5765-4774-8fcb-c31c034c517b,2150,,"[110.5, 41.5]",3890460,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Timo Werner,5557.0,Center Forward,111,VfB Stuttgart,174,['3be9b774-3293-4a91-9ca5-b70a96a6465b'],53,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:06:53.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de93eaf7-cf3d-4cfc-9c17-ada98ac519e7,2154,,"[58.0, 66.4]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,112,Hannover 96,178,['3d2a93ff-c36c-427a-ac43-7e01921739cb'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:00.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a527ca8-1bd1-488f-aafc-2db15f0e801f,2162,,"[77.5, 10.1]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Christian Gentner,8959.0,Left Center Midfield,112,Hannover 96,178,['52c686f3-411d-43b8-a8d6-049358d24c46'],5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:05.392,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09dced87-4ee3-4a66-ab7e-7f4d66eeab2b,2165,,"[98.4, 62.3]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lukas Rupp,11395.0,Right Midfield,112,Hannover 96,178,['d1fdbcca-ed4d-4b89-9632-323e835f1404'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:10.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9dd95d3-8258-4273-bb92-e3a6da691440,2167,,"[22.3, 23.4]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marius Wolf,9410.0,Left Midfield,112,Hannover 96,178,['3f8c1e90-87a0-47ad-a676-d5c0763d016c'],11,,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:11.787,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52449467-2f75-41e4-9492-160db8fe97a5,2170,,"[44.6, 8.8]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Hiroshi Kiyotake,38524.0,Right Center Forward,112,Hannover 96,178,['ecea7905-3c4b-46c1-bb42-78d328ab58d0'],14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:07:14.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d5775b-1175-4b02-892b-af278c7f0ea6,2172,,"[68.5, 64.3]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,113,VfB Stuttgart,174,['92005836-58e0-4c72-957c-ab68969407cb'],16,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:16.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b8ba7e-5756-4a1f-9aba-87b653fd244b,2175,,"[79.9, 75.2]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Großkreutz,20665.0,Right Back,113,VfB Stuttgart,174,['0f59ce5b-4848-4827-a9df-fd8e589b8968'],19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:19.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e4ada5c-3cfd-456b-855f-2fcb9f02cf89,2177,,"[66.7, 72.8]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,113,VfB Stuttgart,174,['e6ecbab3-4d21-4cc0-ac4e-d7d885eb4e0c'],21,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:21.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e644227f-30ec-4fd3-8ece-ce5182043893,2180,,"[63.1, 23.1]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,113,VfB Stuttgart,174,['b9cd2fe5-2e89-40d5-812b-d96ad8e6e837'],25,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:25.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1d9bd36-75f8-477e-a176-830eb305b637,2183,,"[53.6, 42.8]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,113,VfB Stuttgart,174,['42f67f34-1cb7-4f24-86e4-eb3ef7a35f1e'],30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:30.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03646408-7f95-4e73-b246-7ebd1a9f3fd1,2186,,"[64.3, 67.5]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,113,VfB Stuttgart,174,['0823cc42-2c00-439b-959a-fa76d4f31548'],36,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:36.500,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364b42f4-6114-4b25-9509-eabd81c5a225,2189,,"[48.8, 51.1]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,113,VfB Stuttgart,174,['d7e6607e-e116-4da1-8671-8bbd9b6fc14c'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:38.786,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71bfc59e-1ce8-443d-9f59-f80ef5946dc2,2192,,"[51.0, 22.9]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,113,VfB Stuttgart,174,['40bb83a6-00b3-48c4-98f6-438ef7d6fbf4'],41,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:41.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2ffe789-3524-4f67-b0be-9dd7dff67bca,2195,,"[55.8, 4.9]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,113,VfB Stuttgart,174,['f6dcee60-90d4-4650-b354-396121be9100'],44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:44.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3def849-5233-4e85-9809-73624b31839a,2199,,"[38.4, 22.3]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,113,VfB Stuttgart,174,['6fa354e8-28f8-4125-91ff-1ac5b31820e4'],47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:47.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7789b92e-ab03-47a6-8456-4a1de2e10be7,2202,,"[37.2, 52.9]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Center Back,113,VfB Stuttgart,174,['45102606-5b47-457c-985f-618bf730214d'],51,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:51.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387cdb3-2836-4aff-95ca-df3fbfdf5499,2205,,"[54.8, 71.3]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,113,VfB Stuttgart,174,['ce211b8c-6de9-4a4e-bedf-e9239d5a1934'],53,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:53.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55f5915a-59dc-4942-b498-8f591a9c4adb,2209,,"[86.2, 53.9]",3890460,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,113,VfB Stuttgart,174,['b7608714-20be-4e49-8204-a4bd9422d3cd'],58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:07:58.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63ee32a7-715a-4f27-bb56-f99d877abd0f,2217,,"[116.1, 25.7]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,113,VfB Stuttgart,174,['d9c09452-16d6-45c4-8786-8146d86f0439'],2,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:02.880,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1bd7e227-51e1-4338-98c3-e4838a7edef1,2220,,"[102.2, 13.7]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,113,VfB Stuttgart,174,['f558eab9-1c1f-4ca9-b5e2-df5c02107cc4'],7,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:07.169,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0858d89-aba6-4c70-9fe3-1f8eae96825f,2224,,"[86.4, 39.2]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Left Center Midfield,113,VfB Stuttgart,174,['d6540767-1396-4128-9763-77d1348663e0'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:10.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21cd8cdc-d843-4c4c-86c0-5a99cbab7fc5,2228,,"[98.4, 60.9]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,113,VfB Stuttgart,174,['7a60cc9f-8224-4d80-a224-0bf41d83156a'],13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:08:13.202,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41259d8a-4fa8-4d20-943e-07337cd048b7,2247,,"[70.7, 18.8]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Iver Tobias Rørvik Fossum,13125.0,Left Center Forward,115,Hannover 96,178,['4da95b96-96cf-48ec-876e-6078e0cf44f0'],52,,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:52.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0945f327-eff6-43d3-a620-4606be0c7906,2250,,"[77.3, 27.8]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroshi Kiyotake,38524.0,Right Center Forward,115,Hannover 96,178,"['0749cdbb-0df4-4796-af36-07d4d42a36be', 'd4d6de8a-ac28-4ab5-8dbc-5b8a8314ef76']",53,,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:53.642,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9734a6c-e07d-42d8-b1dd-c25c2c0c0b38,2255,,"[68.3, 20.8]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andre Hoffmann,12294.0,Left Defensive Midfield,115,Hannover 96,178,['609333f8-8235-4792-964c-7855475034ed'],56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:56.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cebecec8-a8b6-4732-ab39-2e2c5194cdab,2257,,"[73.9, 4.1]",3890460,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oliver Sorg,12316.0,Left Back,115,Hannover 96,178,['f5b32f0f-4d6a-4c35-9589-3e36f18c4881'],57,,,,,,,,,,,,,,,,,,Hannover 96,178,00:08:57.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fec67b4-5a28-486d-868a-a72a582ae0b7,2261,,"[60.6, 12.6]",3890460,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andre Hoffmann,12294.0,Left Defensive Midfield,115,Hannover 96,178,['655490b5-7ec1-4500-8a26-0a3a0b8461ae'],0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:00.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b26aae2-b10e-4425-8f98-cf6ddd8e3276,2265,,"[45.4, 22.8]",3890460,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Christian Schulz,400614.0,Left Center Back,115,Hannover 96,178,['9451b465-85b4-4729-9cb4-8ed3a6fb9d1a'],3,,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:03.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11f3caa0-995c-4c4c-8f3f-66d2b9e0143b,2267,,"[50.2, 66.8]",3890460,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salif Sané,5664.0,Right Center Back,115,Hannover 96,178,['2ed004d5-73ad-43d3-86d1-43e8d7ca111b'],6,,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:06.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcb69598-ba74-46a1-879b-110064c9fbfe,2270,,"[91.4, 62.4]",3890460,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenan Karaman,8541.0,Right Midfield,115,Hannover 96,178,['c85c4c3b-4328-42b8-8ae6-e28d5d7cf74d'],9,,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:09.807,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,feeb292a-26e3-4560-a341-7836f9467776,2274,,"[106.8, 74.6]",3890460,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Hiroki Sakai,3530.0,Right Back,115,Hannover 96,178,"['62f939ee-86b4-4e95-900a-02223603e3f6', '73f64cef-0fcf-4876-b5ab-76a11a1ab7d4']",12,,,,,,,,,,,,,,,,,,Hannover 96,178,00:09:12.551,Ball Receipt*,True
