50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,828a93e1-8b41-4efd-9d2f-22242bb612fe,2765,,"[42.8, 30.9]",3890336,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Left Attacking Midfield,160,Schalke 04,181,"['58441907-a31a-4413-8775-15e527966de1', '9402c83a-21e3-41cc-a391-8cd35460707b']",46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:32:46.011,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbf29aef-d567-433b-9463-73a997c47eb6,2768,,"[44.8, 38.9]",3890336,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Center Midfield,160,Schalke 04,181,['a2aba351-c659-4115-859c-3ea42a3b72d2'],49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:32:49.150,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5c85ada4-23ec-414b-83f5-2113622a1f3c,2771,,"[77.7, 5.7]",3890336,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Center Forward,160,Schalke 04,181,['ecb1157e-29b2-4586-bdb1-0e44fa28292a'],52,,,,,,,,,,,,,,,,,,Schalke 04,181,00:32:52.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d37fddff-a07b-4fd2-990d-9e84d155e061,2775,,"[56.5, 59.4]",3890336,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vladimír Darida,8579.0,Left Defensive Midfield,161,Hertha Berlin,173,['87bf431d-477b-4467-ac7f-ba8ac416c174'],55,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:55.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d5d1975-32e2-421a-93b0-5d85df9dadf6,2778,,"[55.4, 47.7]",3890336,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,161,Hertha Berlin,173,['8c43b242-3c0c-4e43-afad-39f472aa0eec'],58,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:58.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,579776d8-ff90-4198-b781-73a3ae8c0290,2784,,"[59.1, 17.5]",3890336,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,162,Hertha Berlin,173,['d1f69664-9bdf-428d-8715-01f14e3353a3'],43,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:33:43.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3404c40-7177-4dda-b522-1b7882c81aa9,2788,,"[27.2, 41.0]",3890336,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rune Almenning Jarstein,8577.0,Goalkeeper,162,Hertha Berlin,173,['9eb7e9ca-aa23-471a-9c25-3430ad311fd6'],46,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:33:46.613,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f8f95d-7085-44f4-a214-ef8035a21bd2,2792,,"[89.5, 54.5]",3890336,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Salomon Armand Magloire Kalou,8575.0,Right Midfield,162,Hertha Berlin,173,['bd4e611c-292f-48c4-8473-da6e2b90e6eb'],54,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:33:54.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5471e1a-66b9-4846-bb70-b0829d76daad,2796,,"[4.1, 27.7]",3890336,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,163,Schalke 04,181,['fff46d28-9429-4a2a-8f24-9df7af6109da'],57,,,,,,,,,,,,,,,,,,Schalke 04,181,00:33:57.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6cdfcb9-21c0-45ca-8bcc-3aa531cf4038,2799,,"[18.0, 51.9]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,163,Schalke 04,181,['e04661fa-0792-44e2-bab7-a54855302e35'],0,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:00.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ec21c8e-d4c2-4e4a-9c71-66af0e8e9c16,2802,,"[40.7, 22.2]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,163,Schalke 04,181,['1011886d-9c19-4431-aeda-76cfe491ab42'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:06.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f874054-aa94-48c1-ab06-8608c480e0d5,2805,,"[98.5, 0.1]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,163,Schalke 04,181,['9bf7f362-ff81-4a85-adf9-2c30620ef583'],14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:14.007,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ba9fce26-50e8-4b6d-9b6f-0dbd072ea71f,2808,,"[117.7, 38.2]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Center Forward,163,Schalke 04,181,['95fc0f82-7d6e-409d-8828-1d4d9e1a3870'],18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:18.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,30b723f1-0e24-45c4-b21e-bd176948443f,2813,,"[71.1, 77.0]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Salomon Armand Magloire Kalou,8575.0,Right Midfield,163,Schalke 04,181,"['74611ace-31a2-4cd2-9995-1b8cecf3a17f', 'e4af69bc-464a-483e-b301-fadbce10b55c']",41,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:34:41.489,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,92c3eb80-5ced-4d97-a9c9-98f8dc22570a,2820,,"[34.5, 25.0]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,163,Schalke 04,181,['b3412cb5-3fad-4ffa-8235-227be21b0873'],45,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:45.631,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6691550f-7703-4842-ab85-e84a86976c1b,2823,,"[42.0, 16.8]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,163,Schalke 04,181,['338e1e4f-75d6-4971-ac48-7af8b95747e4'],49,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:49.772,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,19b21332-80d0-4623-85ff-c6a76fc54441,2826,,"[83.1, 72.9]",3890336,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,163,Schalke 04,181,['c45b9e3f-1ab0-4113-9360-9b77844b24eb'],57,,,,,,,,,,,,,,,,,,Schalke 04,181,00:34:57.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5c36c6b-cc50-48bf-9c06-d1b13794ce06,2830,,"[55.2, 7.7]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jens Hegeler,40474.0,Left Midfield,164,Hertha Berlin,173,"['63e8692d-316d-4ac2-aaad-64f88af40a7d', '65d7c042-3f79-4f94-a8b0-96e4e59fda2f']",27,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:27.140,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,acb9516e-6566-48a2-a101-e6d69839e028,2832,,"[43.0, 4.9]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,164,Hertha Berlin,173,['bb5a7c78-e2f0-4c7c-9f1d-4df2291e3f30'],28,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:28.211,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f05bfc5e-b102-464e-8227-1a3940791606,2835,,"[53.9, 3.6]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Center Forward,164,Hertha Berlin,173,['50a4ad8b-10e5-4b18-a49b-50cff4de8451'],29,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:29.068,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6dc5da2-bf92-49b0-afe6-e68a74ca0ab4,2840,,"[37.5, 36.5]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,165,Schalke 04,181,['16548421-9366-4387-abc7-a27c03d202f8'],35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:35.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9991bf4b-8699-4767-848e-1d5452236fe2,2843,,"[79.8, 42.9]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Left Attacking Midfield,165,Schalke 04,181,['7a126032-45a9-4b6c-973e-a92b295c2370'],42,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:42.309,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fc516a86-b7b7-4612-935e-bafe1f6a4c00,2846,,"[105.7, 74.4]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,165,Schalke 04,181,['33dbcea9-942e-45db-a684-2a2e117ac138'],48,,,,,,,,,,,,,,,,,,Schalke 04,181,00:35:48.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed722922-da0c-4042-826c-1344421d0620,2849,,"[34.9, 21.6]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Alexander Baumjohann,33459.0,Center Forward,166,Hertha Berlin,173,"['4fc3cb41-bd5c-44d7-8a66-4e8d3a57045f', 'ade37473-5893-4f0d-a810-871f5db93c5b']",49,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:49.868,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6aa1fc6c-7305-4e11-acf3-8a93e7b1105f,2851,,"[32.6, 9.2]",3890336,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jens Hegeler,40474.0,Left Midfield,166,Hertha Berlin,173,['79b79b45-f2e8-4037-92d9-8e58ae0d251d'],50,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:50.983,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b0feca3b-70fc-4a9b-9653-99b6abc6583a,2854,,"[111.3, 23.9]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Baumjohann,33459.0,Center Forward,166,Hertha Berlin,173,['dd722c81-dea6-4008-9aaf-ca90448b3774'],2,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:02.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54939f44-dc8e-4089-b908-1e922096069d,2856,,"[29.4, 6.1]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,167,Schalke 04,181,['b90aa40b-732d-42a6-8d87-fbf4cebb7636'],10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:10.689,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a466ab68-5b13-4522-8353-6c1d530960af,2858,,"[42.6, 37.8]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johannes Geis,6717.0,Center Defensive Midfield,167,Schalke 04,181,['41248a4f-60bc-4efe-b9d7-5d999797f8f9'],14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:14.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fff2539d-4fa2-4896-94a7-77f95550a1bb,2861,,"[57.2, 33.5]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Max Meyer,8508.0,Left Attacking Midfield,167,Schalke 04,181,['0f06956d-2f08-4be8-a69a-2a5cef384301'],16,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:16.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,339cea3d-eb78-43c1-8d29-0161d2898cb4,2864,,"[63.2, 17.3]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,167,Schalke 04,181,['f08670bd-7bdc-4f55-81ce-7f6f35bdc307'],19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:19.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b8150ec-8f08-4549-8564-c3484c7ceb28,2867,,"[79.0, 50.6]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johannes Geis,6717.0,Center Defensive Midfield,167,Schalke 04,181,['46c9631c-034c-42a1-8308-4913ce934261'],25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:25.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c7d3d52-d62e-414d-a61e-a8d75870a0b0,2870,,"[96.5, 71.6]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sascha Riether,25003.0,Right Back,167,Schalke 04,181,['9545cf1d-ad05-491b-9045-92d1d0f1b083'],27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:27.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a8a91cb-541f-43a6-bea4-dcb6563b2f86,2873,,"[91.8, 60.3]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Leroy Sané,3053.0,Right Center Midfield,167,Schalke 04,181,['ee44aca6-105e-4d5b-be3d-d2fe0d19fcc1'],32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:32.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,203d9215-b480-433c-bdea-d69b31d36123,2879,,"[77.3, 65.0]",3890336,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Salomon Armand Magloire Kalou,8575.0,Right Midfield,169,Hertha Berlin,173,"['4de7fc64-f712-4814-8f36-abe09f75064e', '5d4bfb93-5396-4fa9-81ba-e88758c97555']",55,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:55.653,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7691322-3064-45b3-8fbb-4701e1ac30cc,2885,,"[111.5, 39.5]",3890336,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Lustenberger,8965.0,Left Center Back,170,Hertha Berlin,173,['07633ac2-3140-4778-8991-6f62919c7c0b'],36,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:36.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de5240d9-ead8-4c19-aa96-823214ecde5e,2890,,"[19.3, 45.3]",3890336,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,171,Schalke 04,181,['4e3ff8cb-52e6-4085-ba15-2698d4f379b7'],39,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:39.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,242ffc32-074d-4391-a057-4a72c03f69be,2892,,"[32.6, 49.3]",3890336,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Center Midfield,171,Schalke 04,181,['bc31d386-e653-40f4-a065-a3cef2c9bd13'],41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:41.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba18dc58-5b39-47ec-865d-897d86a55ada,2898,,"[68.9, 54.1]",3890336,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johannes Geis,6717.0,Center Defensive Midfield,172,Schalke 04,181,['89cd59bc-9715-4318-90a8-5557abd94c49'],35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:35.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0d895e-2fae-4ba7-b2a6-c4e73f2e4153,2901,,"[62.7, 18.8]",3890336,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joël Andre Job Matip,3502.0,Left Center Back,172,Schalke 04,181,['bee08956-6b28-4ffe-9eb0-e4e59e555652'],40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:40.718,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ed65767f-31ba-4452-93cd-8bb6ca90d33c,2905,,"[100.0, 38.9]",3890336,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leroy Sané,3053.0,Right Center Midfield,172,Schalke 04,181,['b44e2f47-fc77-4866-bd4d-10a21cb6c9c0'],46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:46.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,606b3767-934c-4228-bb07-93ef788ecd7f,2912,,"[67.6, 24.1]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jens Hegeler,40474.0,Left Midfield,172,Schalke 04,181,['15fac91e-a05f-46f1-9c81-b1cbcdcae05f'],16,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:39:16.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28370177-4bd2-4bdd-8a5b-6dc8a099853f,2915,,"[63.2, 71.6]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,173,Schalke 04,181,['21c31ca1-ad17-440e-b9c8-4126eb60ded7'],18,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:18.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b965ad7-9ed9-407c-b0c2-ee6d7f0a0d6b,2917,,"[79.6, 75.0]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Center Midfield,173,Schalke 04,181,['01351b93-b92c-4025-bf39-3908ba8f0a3f'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:21.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c35cbeeb-553d-4a37-9b1b-7ef3bdabd030,2919,,"[83.5, 64.5]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Attacking Midfield,173,Schalke 04,181,['ac500a15-0b31-4d17-8dfc-079c0fd1bd28'],22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:22.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8b457d-caf1-475f-8ecc-350c9b185153,2922,,"[85.8, 75.9]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,173,Schalke 04,181,['6b09c324-299f-460d-b3e2-3d1a4a10e3ac'],28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:28.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d261bb3-3926-4df7-8f43-93031b7d38a4,2925,,"[65.5, 39.3]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,173,Schalke 04,181,['20150e1b-e852-41a4-8571-e727ed4096e5'],31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:31.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a9c1ba7-0da7-4c46-abbe-b347729c13d2,2928,,"[99.1, 1.2]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,173,Schalke 04,181,['5a6a2502-363b-45cb-8f86-ddfe3ebe8fa4'],37,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:37.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31757c5b-72e1-48f6-bc9b-42ad56496bae,2931,,"[113.2, 10.0]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Center Midfield,173,Schalke 04,181,['e6dd38fd-6e19-4aaa-822b-89ee6259eed7'],40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:40.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,710d52f1-adcf-4217-a8b1-85cb97040546,2935,,"[108.3, 2.7]",3890336,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,173,Schalke 04,181,['8af1479b-5d2d-4528-9340-0fa6d9008d10'],46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:46.360,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5333760d-eaa8-4403-8219-03e07e2349e7,2940,,"[66.8, 62.0]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Salomon Armand Magloire Kalou,8575.0,Right Midfield,174,Hertha Berlin,173,['4090ccbb-41d7-41a5-bd54-0e04467bf9a8'],8,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:08.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95a5165f-834e-4532-a13b-1af587f4c587,2942,,"[39.2, 8.9]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,175,Schalke 04,181,['f83844af-19ba-4bf8-822d-d6bd361ce335'],9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:09.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d197858-0cb9-41c9-8c0a-c3a2f6066e83,2945,,"[41.1, 26.5]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Left Center Back,175,Schalke 04,181,['02e0cd44-6b50-45b0-b3c5-6dd78db56b1b'],10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:10.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec400cf9-341c-4670-aba7-dfcd5bb7bd2c,2948,,"[47.5, 38.0]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johannes Geis,6717.0,Center Defensive Midfield,175,Schalke 04,181,['531338ab-364e-4df9-b91f-0ccb3e4cb39f'],12,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:12.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c355b58-a15e-48f3-be54-a187906dc47b,2951,,"[64.4, 4.0]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,175,Schalke 04,181,['5978114c-0039-4e1e-ad1d-02de901ac505'],17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:17.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3ce829a-922d-4cd5-96c6-52e7be8b24db,2954,,"[69.6, 55.5]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Benedikt Höwedes,7016.0,Right Center Back,175,Schalke 04,181,['87eb158a-62a3-4959-95c8-df995337b885'],23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:23.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7433de9-35a2-47b6-bfa8-2605b96e0e70,2957,,"[105.7, 75.7]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,175,Schalke 04,181,['8114b98a-7f68-47a5-bbbf-1d553ee330d7'],26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:26.351,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1ba9d56f-972b-4e7e-9c7b-5779852f5a1d,2960,,"[116.0, 46.8]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Matías Di Santo,8512.0,Center Forward,175,Schalke 04,181,['be6b3ef8-8af8-4aa1-aaa2-c58a4d8c1493'],28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:28.980,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,568ce26d-3c87-47c5-9a8c-5c2907b69b51,2963,,"[9.2, 24.6]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marvin Plattenhardt,5569.0,Left Back,175,Schalke 04,181,['d761f693-75a3-450d-bf2a-16da5538afeb'],30,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:40:30.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9efe5fc-c635-4562-a64e-b00531785b70,2969,,"[86.7, 48.3]",3890336,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johannes Geis,6717.0,Center Defensive Midfield,175,Schalke 04,181,['2f2dc82d-a64a-4aef-a400-78d25950bab1'],34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:34.604,Ball Receipt*,
