50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.482851,,,,,,,,,,,,,,,7a14b64d-ad87-419f-ac41-8fff1522bf06,484,,"[44.7, 37.5]",3890292,12,,,,,1.192456,,Left Foot,,,"[54.2, 61.4]",,Ground Pass,,25.718864,,,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,29,Borussia Dortmund,180,['2c897bad-d68f-4141-86c9-2f82ecc00e4e'],11,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:11.392,Pass,
,,,,,,,,,,,,,,,,1.923258,,,,,,,,,,,,,,,ca48defd-8386-40a2-8eae-7f3de73e96eb,487,,"[58.2, 60.0]",3890292,12,,,,,-1.7035513,,Right Foot,,,"[53.9, 27.8]",,Ground Pass,,32.485844,,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,29,Borussia Dortmund,180,['3aeac6e8-709a-4ef9-9e7a-b0c54cf69be9'],15,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:15.973,Pass,
,,,,,,,,,,,,,,,,2.489274,,,,,,,,,,,,,,,a4fec842-d966-4b89-a652-85c4e341bb37,489,,"[54.8, 31.0]",3890292,12,,,,,-0.7707242,,Right Foot,,,"[79.0, 7.5]",,Ground Pass,,33.732624,,,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,29,Borussia Dortmund,180,['a6b569b2-c8fd-4ddb-bfae-fdf7de8707bf'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:17.896,Pass,
,,,,,,,,,,,,,,,,1.306477,,,,,,,,,,,,,,,0d5d7c01-ea95-41ea-aa17-97ca9b4931fb,492,,"[89.5, 7.2]",3890292,12,,,,,0.36676517,,Left Foot,,,"[105.9, 13.5]",,Ground Pass,,17.568438,,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,29,Borussia Dortmund,180,['ad6a0726-1cd9-47c6-b8ae-653591aadc1f'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:21.909,Pass,
,,,,,,,,,,,,,,,,1.704484,,,,,,,,,,,,,,,fb56aa22-d39b-4b1b-8339-4b780ea494af,496,,"[108.4, 14.9]",3890292,12,,,,,-1.6672701,,Left Foot,,,"[107.5, 5.6]",,Ground Pass,,9.343447,,,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Left Wing,29,Borussia Dortmund,180,['927c1588-9484-4385-bad0-a641af1f1535'],27,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:27.216,Pass,
,,,,,,,,,,,,,,,,0.934506,,,,,,,,,,,,,,,7ae42772-8c2e-451f-98e5-e1a60d61b4c5,499,,"[107.5, 5.6]",3890292,12,,,,,2.1612499,baa1dbbf-f80b-40a5-8df7-46210812f54a,Left Foot,,,"[101.2, 15.0]",,Ground Pass,,11.315918,,,,,Henrikh Mkhitaryan,3275.0,True,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,29,Borussia Dortmund,180,['2f06f05c-3c2f-4bd7-812f-dc73c3eba62f'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:29.575,Pass,
,,,,,,,,,,,,,,,,3.011018,,,,,,,,,,,,,,,5b794022-ae81-425c-8a03-35f2f27ea73b,505,,"[10.3, 48.8]",3890292,13,,,,,0.30913293,,Right Foot,,,"[67.6, 67.1]",,High Pass,,60.15131,,,Unknown,,Leon Andreasen,400613.0,,,,,Free Kick,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,30,Hannover 96,178,['995ae83b-d54c-4edf-9095-1a9baa967b6e'],2,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:02.895,Pass,
,,,,,,,,,,,,,,,,3.145896,,,,,,,,,,,,,,,3ed7456f-6623-439e-b2d4-d24c98e83d67,509,,"[65.6, 74.6]",3890292,13,,,,,-2.1805763,,Right Foot,,,"[40.8, 39.1]",,High Pass,,43.30462,,,,,Felipe Trevizan Martins,8542.0,,,,,Free Kick,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,31,Hannover 96,178,['af03729f-e826-4090-9d04-a04ba035ccf8'],23,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:23.526,Pass,
,,,,,,,,,,,,,,,,0.929753,,,,,,,,,,,,,,,38b95862-7add-4768-82d9-4ed173a78c82,512,,"[45.0, 27.6]",3890292,13,,,,,0.83535653,,Left Foot,,,"[52.6, 36.0]",,Ground Pass,,11.327842,,,,,Salif Sané,5664.0,,,,,,1,From Free Kick,Felipe Trevizan Martins,8542.0,Left Center Back,31,Hannover 96,178,['1108b89a-fcd7-4c0a-9738-c4719887ad7a'],29,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:29.558,Pass,
,,,,,,,,,,,,,,,,2.540195,,,,,,,,,,,,,,,102dee70-8d3e-45fe-ac68-78eb115d0d4a,516,,"[54.5, 45.2]",3890292,13,,,,,0.6850866,,Right Foot,,,"[88.4, 72.9]",,High Pass,,43.777847,,,Incomplete,,Leon Andreasen,400613.0,,,,,,1,From Free Kick,Salif Sané,5664.0,Center Defensive Midfield,31,Hannover 96,178,"['33aec4a1-9dbc-409c-a48a-8fd68db9b5b3', '4e1c9e99-d09f-46b7-95c8-b592f9ef5995', '92aa62dd-f7e4-44f1-a6cb-3d745b872999']",32,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:32.994,Pass,True
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,92aa62dd-f7e4-44f1-a6cb-3d745b872999,519,,"[31.7, 7.2]",3890292,13,,,,True,2.1243298,,,,,"[26.2, 16.1]",,Low Pass,,10.462314,,,,,Mats Hummels,5572.0,,,,,Recovery,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,32,Borussia Dortmund,180,"['102dee70-8d3e-45fe-ac68-78eb115d0d4a', '385b3e0f-2281-478c-b092-226fd8c421b7', '649ddf5f-d287-43d8-9df0-a61d8f4ef6f2']",35,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:35.535,Pass,True
,,,,,,,,,,,,,,,,1.501498,,,,,,,,,,,,,,,a35ed78e-a20e-4458-81b6-de1c0b09293e,523,,"[33.6, 20.5]",3890292,13,,,,,0.64486724,,Right Foot,,,"[57.0, 38.1]",,Ground Pass,,29.280027,,,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,32,Borussia Dortmund,180,"['9cca5249-9c06-4a86-83e5-d3a7ab16a260', 'eccf053f-13c3-49ab-ad18-1d152f5a501c']",39,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:39.758,Pass,True
,,,,,,,,,,,,,,,,1.514813,,,,,,,,,,,,,,,168fc483-3931-4168-ad06-b74dd5fd6d72,531,,"[52.5, 55.6]",3890292,13,,,,,0.21560416,,Right Foot,,,"[76.7, 60.9]",,Ground Pass,,24.773575,,,,,Leon Andreasen,400613.0,,,,,,1,Regular Play,Salif Sané,5664.0,Center Defensive Midfield,33,Hannover 96,178,['963bdf47-9501-48e5-8857-e1a647d57769'],45,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:45.413,Pass,
,,,,,,,,,,,,,,,,1.285618,,,,,,,,,,,,,,,eb10a28b-7d43-4714-ada9-c2e53c4e3bbd,533,,"[76.4, 60.7]",3890292,13,,,,,1.6733762,,Left Foot,,,"[75.0, 74.3]",,Ground Pass,,13.671869,,,,,Hiroki Sakai,3530.0,,,,,,1,Regular Play,Leon Andreasen,400613.0,Right Attacking Midfield,33,Hannover 96,178,['f05200e6-69f8-4c2a-b9c9-bfeca036c672'],46,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:46.928,Pass,
,,,,,,,,,,,,,,,,2.155825,,,,,,,,,,,,,,,2484be8a-dae2-4565-8a39-90839dc5aefd,536,,"[80.6, 75.2]",3890292,13,,,,,-0.013157136,,Right Foot,,,"[103.4, 74.9]",,Ground Pass,,22.801973,,,,,Leon Andreasen,400613.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,33,Hannover 96,178,['5893d9a7-c860-4cf3-ad58-43e2f204dfb1'],49,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:49.393,Pass,
,,,,,,,,,,,,,,,,0.196396,,,,,,,,,,,,,,,0158eabd-bfc0-4be7-8c2e-0c0fde8b6a69,539,,"[107.0, 76.2]",3890292,13,,,,,-1.2886726,,Right Foot,,,"[109.0, 69.3]",,Ground Pass,,7.18401,,,Incomplete,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,Regular Play,Leon Andreasen,400613.0,Right Attacking Midfield,33,Hannover 96,178,"['261c88c8-a255-4d29-b412-ae854d449e5f', 'dd8100c1-ea4f-435b-ac5d-30a82a0efd82']",51,,,,,,,,,,,,,,,,,Hannover 96,178,00:13:51.950,Pass,
,,,,,,,,,,,,,,,,1.015021,,,,,,,,,,,,,,,8894a388-b1a2-431d-95f6-85174a44e196,542,,"[106.4, 80.0]",3890292,14,,,,,-1.9980361,,,,,"[100.8, 67.7]",,Low Pass,,13.514807,,,,,Edgar Prib,24914.0,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,34,Hannover 96,178,['205e2e24-7305-4eda-96ec-e46c5175d642'],4,,,,,,,,,,,,,,,,,Hannover 96,178,00:14:04.601,Pass,
,,,,,,,,,,,,,,,,1.223315,,,,,,,,,,,,,,,b14d3682-fe48-4de6-a1ce-4acb2f818a54,549,,"[28.2, 6.3]",3890292,14,,,,,0.7648531,,Right Foot,,,"[43.1, 20.6]",,Ground Pass,,20.651876,,,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,35,Borussia Dortmund,180,['9f3ec97a-84f7-426e-9825-53d39b12fa46'],8,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:08.647,Pass,
,,,,,,,,,,,,,,,,1.109588,,,,,,,,,,,,,,,674dabc4-269b-4e6d-9701-e330fac86bf0,553,,"[44.0, 22.2]",3890292,14,,,,,0.26836622,,Right Foot,,,"[64.0, 27.7]",,Ground Pass,,20.742468,,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,35,Borussia Dortmund,180,"['7fa832e4-93dc-42cc-b330-e9e97e7c7959', 'f9764aeb-9df8-4c8c-bdd7-63eee4b2d635']",10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:10.563,Pass,True
,,,,,,,,,,,,,,,,1.168108,,,,,,,,,,,,,,,77e83490-9a7e-4682-86fd-1dd59f001cee,556,,"[62.6, 27.2]",3890292,14,,,,,-2.7564352,,Right Foot,,,"[51.5, 22.7]",,Ground Pass,,11.977479,,,,,Jonas Hofmann,8804.0,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,35,Borussia Dortmund,180,['e7e7dcda-a8b2-4919-b62a-44c0e3cfe287'],12,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:12.207,Pass,
,,,,,,,,,,,,,,,,2.837081,,,,,,,,,,,,,,,ec139f14-aae6-4787-ae79-7f5b3562db5f,558,,"[51.2, 22.7]",3890292,14,,,,,1.1062776,,Left Foot,,,"[74.2, 68.6]",,High Pass,,51.34014,,,,,Matthias Ginter,8808.0,,True,,,,1,Regular Play,Jonas Hofmann,8804.0,Right Wing,35,Borussia Dortmund,180,['5f74c516-6a40-4b7c-b40f-53c9eb59dde6'],13,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:13.375,Pass,
,,,,,,,,,,,,,,,,2.596953,,,,,,,,,,,,,,,20559ed5-cb87-4717-9a57-cd12db2021ae,561,,"[88.2, 66.6]",3890292,14,,,,,-1.090064,,Right Foot,True,,"[111.2, 22.5]",,High Pass,,49.73741,,,,,Henrikh Mkhitaryan,3275.0,,True,,,,1,Regular Play,Matthias Ginter,8808.0,Right Back,35,Borussia Dortmund,180,['fe955ec5-73ef-4a49-83c4-039a006e6d1d'],18,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:18.914,Pass,
,,,,,,,,,,,,,,,,1.768323,,,,,,,,,,,,,,,20e4840c-d30a-4188-8754-37b6bb35666d,563,,"[111.2, 22.7]",3890292,14,,,,,2.203545,,Head,,,"[107.9, 27.2]",,Low Pass,,5.5803227,,,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Left Wing,35,Borussia Dortmund,180,['ae60e4dd-9ca6-48e7-a422-8ec7e99d8f00'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:21.511,Pass,
,,,,,,,,,,,,,,,,2.91359,,,,,,,,,,,,,,,5f23b77d-3879-47eb-b1bb-59d3876ebee7,571,,"[111.3, 27.4]",3890292,14,,,,,1.7518,fe2389ee-5fda-4957-a617-64b39d83388b,Left Foot,,,"[105.7, 58.0]",,High Pass,,31.108198,,,,,Matthias Ginter,8808.0,True,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,35,Borussia Dortmund,180,['fe682258-4e63-4e30-a829-2e02a245a9f0'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:24.221,Pass,
,,,,,,,,,,,,,,,,2.156401,,,,,,,,,,,,,,,0a4c6802-ae6d-4d6f-88db-6cb1ebcb5b89,576,,"[98.7, 80.0]",3890292,14,,True,,,-2.7007797,,,,,"[73.9, 68.3]",,Low Pass,,27.421343,,,,,Sokratis Papastathopoulos,8244.0,,,,,Throw-in,1,From Throw In,Matthias Ginter,8808.0,Right Back,36,Borussia Dortmund,180,['a2bad3f8-8143-4ed9-9e74-08ed84ec9aa3'],34,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:34.854,Pass,
,,,,,,,,,,,,,,,,0.929552,,,,,,,,,,,,,,,85348b12-8412-427f-81ea-8cc1da5fb18c,578,,"[72.0, 66.3]",3890292,14,,,,,-1.5340482,,Right Foot,,,"[72.5, 52.7]",,Ground Pass,,13.609188,,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,36,Borussia Dortmund,180,['45e7ca1a-916f-48b3-aebf-bd24ffbec78e'],38,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:38.170,Pass,
,,,,,,,,,,,,,,,,1.160863,,,,,,,,,,,,,,,1c24b426-fd77-41bd-9736-58474303a9cf,581,,"[67.9, 50.8]",3890292,14,,,,,-1.7178746,,Right Foot,,,"[64.7, 29.2]",,Ground Pass,,21.83575,,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,36,Borussia Dortmund,180,['f4ee87a7-0a7b-4d93-86fd-4b9c90f2a313'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:40.601,Pass,
,,,,,,,,,,,,,,,,0.973149,,,,,,,,,,,,,,,93ed64ca-b941-4705-b7d1-f714de0d801f,584,,"[64.7, 29.2]",3890292,14,,,,,1.7138132,,Right Foot,,,"[62.9, 41.7]",,Ground Pass,,12.628935,,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,36,Borussia Dortmund,180,['e18e1121-7bc7-486d-bb7f-546d4d313419'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:43.266,Pass,
,,,,,,,,,,,,,,,,0.510169,,,,,,,,,,,,,,,9e1bd1ae-878f-4e60-afe8-628c4d984247,587,,"[64.3, 43.0]",3890292,14,,,,,-0.28177187,,Right Foot,,,"[75.7, 39.7]",,Ground Pass,,11.868024,,,,,Shinji Kagawa,5684.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,36,Borussia Dortmund,180,['3ca5d122-141a-4f0d-bfc6-811effc8f4e4'],44,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:44.907,Pass,
,,,,,,,,,,,,,,,,2.314232,,,,,,,,,,,,,,,cb476dc7-cd60-437b-9e2b-c6c4b90793e2,589,,"[75.7, 39.7]",3890292,14,,,,,2.0564184,,Right Foot,,,"[64.3, 61.3]",,Ground Pass,,24.42376,,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,36,Borussia Dortmund,180,['1ac26514-efce-400f-b493-b963c2ea0100'],45,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:45.417,Pass,
,,,,,,,,,,,,,,,,1.069214,,,,,,,,,,,,,,,174a7443-fe0c-4023-a30b-cee566b54bd7,591,,"[62.3, 61.7]",3890292,14,,,,,-1.3711125,,Left Foot,,,"[64.0, 53.3]",,Ground Pass,,8.570297,,,,,Julian Weigl,8816.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,36,Borussia Dortmund,180,['27fe8ba4-93f1-4be3-adfb-02d29c378df7'],47,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:47.732,Pass,
,,,,,,,,,,,,,,,,1.061787,,,,,,,,,,,,,,,9632fcfa-b718-4027-829a-e4c288aa5b0b,594,,"[64.0, 53.3]",3890292,14,,,,,0.87872237,,Right Foot,,,"[73.2, 64.4]",,Ground Pass,,14.417004,,,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,36,Borussia Dortmund,180,['cb69d4d2-11bc-4eb2-84b6-5665cbaa6083'],49,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:49.725,Pass,
,,,,,,,,,,,,,,,,1.463124,,,,,,,,,,,,,,,5a0b649e-12fd-41e1-a28b-6093c464a302,597,,"[74.8, 64.2]",3890292,14,,,,,0.5404195,,Right Foot,,,"[87.8, 72.0]",,Ground Pass,,15.160475,,,,,Matthias Ginter,8808.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,36,Borussia Dortmund,180,['d3265f04-e78f-46ed-bea1-e802da6808fb'],54,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:54.502,Pass,
,,,,,,,,,,,,,,,,0.914257,,,,,,,,,,,,,,,a075e8b7-7ae3-46a9-98b4-5435438d69f6,600,,"[90.7, 72.0]",3890292,14,,,,,-0.22178097,,Right Foot,,,"[100.9, 69.7]",,Ground Pass,,10.456099,,,,,Jonas Hofmann,8804.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,36,Borussia Dortmund,180,['dde640c4-4346-4d9c-b4bb-256a0afc4132'],57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:57.057,Pass,
,,,,,,,,,,,,,,,,1.16142,,,,,,,,,,,,,,,7512d0dd-ea91-4659-b0b3-0c40fd87cc68,603,,"[97.9, 74.1]",3890292,14,,,,,-0.5585993,,Right Foot,,,"[105.9, 69.1]",,Ground Pass,,9.433981,,,Incomplete,,Matthias Ginter,8808.0,,,,,,1,From Throw In,Jonas Hofmann,8804.0,Right Wing,36,Borussia Dortmund,180,"['4e6600e4-3dd3-4637-bc6e-5df1e0923c63', 'd097cd55-2dba-411c-b687-b4961176f140']",58,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:58.820,Pass,
,,,,,,,,,,,,,,,,1.004102,,,,,,,,,,,,,,,88e5a1a1-1983-4401-8288-56bf39b105d9,606,,"[104.0, 80.0]",3890292,15,,,,,-0.8925135,,,,,"[112.3, 69.7]",,Low Pass,,13.228001,,,,,Jonas Hofmann,8804.0,,,,,Throw-in,1,From Throw In,Matthias Ginter,8808.0,Right Back,37,Borussia Dortmund,180,['1fef13e2-514a-4be2-9d22-966f005007d2'],9,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:09.585,Pass,
,,,,,,,,,,,,,,,,1.318982,,,,,,,,,,,,,,,b2d4629c-34c3-4c43-b925-b054f041029a,616,,"[104.5, 72.4]",3890292,15,,,,,-1.360762,,Left Foot,True,,"[110.0, 46.6]",,High Pass,,26.379726,,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,37,Borussia Dortmund,180,"['280b26f1-204f-46a4-bba7-5c886979dcf0', 'f72ff4c0-d4f1-4d23-877e-1af8fc4a96a6']",17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:17.050,Pass,
,,,,,,,,,,,,,,,,1.897495,,,,,,,,,,,,,,,3289b5bf-126d-4985-b370-5309b81e30c0,620,,"[92.5, 41.7]",3890292,15,,,,True,1.3045443,699c42bf-1cf9-4bf0-a461-e268cd3dae5a,,,,"[96.1, 54.9]",,High Pass,,13.682105,,,,,İlkay Gündoğan,10287.0,True,,,,Recovery,1,From Throw In,Mats Hummels,5572.0,Left Center Back,37,Borussia Dortmund,180,"['5beb05eb-22e4-4f32-be86-2308e5ecb6f9', '950a1f14-7bc4-461f-953a-a02c6459dd0a']",20,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:20.710,Pass,True
,,,,,,,,,,,,,,,,3.829597,,,,,,,,,,,,,,,42fc2f05-a020-488f-aa58-a904b048a21b,629,,"[7.0, 44.1]",3890292,15,,,,,0.34029338,,Right Foot,,,"[69.7, 66.3]",,High Pass,,66.51414,,,Incomplete,,Artur Sobiech,11845.0,,,,,Goal Kick,1,From Goal Kick,Ron-Robert Zieler,8947.0,Goalkeeper,38,Hannover 96,178,"['00fbb0f4-70ac-4ca1-aedf-4bb0ce1ee257', '8b3cb784-4714-458a-8da1-b138f303cbc9']",51,,,,,,,,,,,,,,,,,Hannover 96,178,00:15:51.178,Pass,
,,,,,,,,,,,,,,,,0.297271,,,,,,,,,,,,,,,00fbb0f4-70ac-4ca1-aedf-4bb0ce1ee257,631,,"[50.4, 13.8]",3890292,15,,,,,0.4048918,,Head,,,"[53.2, 15.0]",,Low Pass,,3.0463092,,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,Recovery,1,From Goal Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,38,Hannover 96,178,"['42fc2f05-a020-488f-aa58-a904b048a21b', '71a1050a-5de2-4a4e-b7ee-de1248c27d1e', 'f123976d-8199-4733-aac6-5ac94e882952']",55,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:55.008,Pass,
,,,,,,,,,,,,,,,,0.94874,,,,,,,,,,,,,,,1fcd6502-3c39-4318-837e-aadbeb546924,637,,"[68.9, 57.9]",3890292,15,,,,,-1.2722974,,Left Foot,,,"[72.9, 44.9]",,Ground Pass,,13.601471,,,Incomplete,,Edgar Prib,24914.0,,,,,,1,From Goal Kick,Artur Sobiech,11845.0,Center Forward,38,Hannover 96,178,"['4016082d-cffa-41b4-96a9-7e6867c9f807', '66e9341e-9836-4829-be7b-73e7325a6ba3', '9a170e4b-7dce-4053-8806-d42ea58b5aa8']",58,,,,,,,,,,,,,,,,,Hannover 96,178,00:15:58.267,Pass,True
,,,,,,,,,,,,,,,,1.297709,,,,,,,,,,,,,,,7dc3333e-b72b-4c00-a4f8-4d401177968a,640,,"[48.6, 25.8]",3890292,15,,,,,2.0344439,,Right Foot,,,"[36.8, 49.4]",,Ground Pass,,26.385603,,,,,Sokratis Papastathopoulos,8244.0,,,,,Recovery,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,39,Borussia Dortmund,180,['9ec1d769-06b6-41f4-83ce-c6c31af1145f'],59,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:59.920,Pass,
,,,,,,,,,,,,,,,,1.312321,,,,,,,,,,,,,,,c50265f1-150d-4a9d-b666-a29263b3b60e,642,,"[36.7, 49.4]",3890292,16,,,,,-1.6839473,,Right Foot,,,"[34.2, 27.4]",,Ground Pass,,22.14159,,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,39,Borussia Dortmund,180,['93d89170-0215-40c6-a2f7-6d0f42e93114'],1,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:01.218,Pass,
,,,,,,,,,,,,,,,,1.974633,,,,,,,,,,,,,,,e0b30b6f-925c-4511-8b14-64e9fbc6f64d,645,,"[34.2, 27.8]",3890292,16,,,,,-0.83437854,,Right Foot,,,"[53.6, 6.4]",,Ground Pass,,28.884598,,,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,39,Borussia Dortmund,180,['c1f661b5-a27e-4d1f-972c-ecc320929bfd'],4,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:04.816,Pass,
,,,,,,,,,,,,,,,,1.333258,,,,,,,,,,,,,,,9810b609-8478-45f7-8b2f-a2155a870201,648,,"[77.8, 4.5]",3890292,16,,,,,2.8783436,,Left Foot,,,"[63.7, 8.3]",,Ground Pass,,14.603082,,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,39,Borussia Dortmund,180,['e224dc89-9b6f-43ff-b0cb-f5862ef5733c'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:10.495,Pass,
,,,,,,,,,,,,,,,,1.369386,,,,,,,,,,,,,,,d53e70b0-5294-42a5-9da0-a5b7baeaf31e,651,,"[62.9, 8.8]",3890292,16,,,,,2.176341,,Right Foot,,,"[54.8, 20.5]",,Ground Pass,,14.230249,,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,39,Borussia Dortmund,180,['d7a6d8fa-a8fc-4e3c-a2c9-4ad5ab25c837'],12,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:12.254,Pass,
,,,,,,,,,,,,,,,,0.989834,,,,,,,,,,,,,,,a2447a34-b5a1-4a76-bfb2-5d05b05a9d58,654,,"[59.7, 27.4]",3890292,16,,,,,-1.3192924,,Right Foot,,,"[63.4, 13.0]",,Ground Pass,,14.86775,,,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,39,Borussia Dortmund,180,['bb9178e1-8427-448d-a44e-a3965fb5df1f'],15,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:15.569,Pass,
