50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.16,,,,,,,,,,,,,,ea2223c6-c799-4f3a-a2df-46c8d3919281,3039,,"[90.3, 64.1]",3890316,75,,,,,2.4630816,,Right Foot,,,"[77.4, 74.5]",,Ground Pass,16.570154,,,,Philipp Lahm,19295.0,,,,,,,2,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Center Attacking Midfield,150,Bayern Munich,169,['c5cf979f-c7a5-4030-850e-c8c1d6035e5a'],17,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:17.100,Pass,
,,,,,,,,,,,,,,,1.483308,,,,,,,,,,,,,,dc50dea4-33b0-47de-a80a-296d302482af,3043,,"[78.8, 72.1]",3890316,75,,,,,-2.9996955,,Right Foot,,,"[64.8, 70.1]",,Ground Pass,14.142136,,,,Jérôme Boateng,5578.0,,,,,,,2,From Throw In,Philipp Lahm,19295.0,Right Back,150,Bayern Munich,169,['985ce0cc-9f68-40f9-a0e6-0337695c658b'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:19.692,Pass,
,,,,,,,,,,,,,,,4.364772,,,,,,,,,,,,,,deb34a09-26cd-4986-b7d6-e9d23674eb6f,3046,,"[64.8, 70.1]",3890316,75,,,,,-0.21604057,,Right Foot,,,"[117.2, 58.6]",,High Pass,53.647087,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Throw In,Jérôme Boateng,5578.0,Right Center Back,150,Bayern Munich,169,"['7a177cd2-126c-40fb-82c7-12d503e29ad2', 'cb10a798-a033-4517-b3a1-699402a89856']",22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:22.092,Pass,
,,,,,,,,,,,,,,,3.917508,,,,,,,,,,,,,,f1f70da5-dcd9-40ad-af22-7aafca010ffe,3050,,"[14.8, 46.3]",3890316,75,,,,,0.09065989,,Drop Kick,,,"[75.3, 51.8]",,High Pass,60.749485,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,,2,From Throw In,Loris Karius,3630.0,Goalkeeper,150,Bayern Munich,169,"['6071db56-33b5-47df-ad89-575166cb6a9a', 'a97e9a4b-3a8b-49c3-9dac-6fe105817be4']",37,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:37.796,Pass,
,,,,,,,,,,,,,,,1.706162,,,,,,,,,,,,,,a97e9a4b-3a8b-49c3-9dac-6fe105817be4,3053,,"[44.8, 28.3]",3890316,75,,,,True,-0.053347394,,,,,"[65.4, 27.2]",,High Pass,20.629349,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,Recovery,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Center Back,150,Bayern Munich,169,"['4d15fa41-e33e-4449-8b7e-b814d3a84351', '56c4208b-25d0-4355-ac1d-d45f4df60d82', 'f1f70da5-dcd9-40ad-af22-7aafca010ffe']",41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:41.713,Pass,True
,,,,,,,,,,,,,,,0.839353,,,,,,,,,,,,,,a382b033-9b0d-4a51-9db9-c5fb1fde0a65,3056,,"[66.5, 28.5]",3890316,75,,,,,0.24497867,,Right Foot,,,"[73.3, 30.2]",,Ground Pass,7.0092797,,,,Robert Lewandowski,5668.0,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,150,Bayern Munich,169,['bfa67f61-6227-47d2-ac5a-d5c42b804451'],43,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:43.419,Pass,
,,,,,,,,,,,,,,,0.512393,,,,,,,,,,,,,,bd915cd8-2225-4c06-bc6c-99f59a2ab77d,3059,,"[73.9, 30.9]",3890316,75,,,,,0.0,,Right Foot,,,"[80.9, 30.9]",,Ground Pass,7.0,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Center Forward,150,Bayern Munich,169,"['2beb8a87-7465-4f9c-97ea-ceda8fd58e9f', 'b59fde99-a733-4b10-86fe-2e75b687f75f']",45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:45.582,Pass,
,,,,,,,,,,,,,,,2.678387,,,,,,,,,,,,,,f3936ed4-f0da-44d4-8d75-67e0a9a3c697,3062,,"[40.3, 47.2]",3890316,75,,,,,-3.0745554,,Right Foot,,,"[12.0, 45.3]",,Ground Pass,28.363708,,,,Loris Karius,3630.0,,,,,,Recovery,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,151,FSV Mainz 05,177,['6a4f61d1-c451-432c-908e-1e39eee13d83'],47,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:47.490,Pass,
,,,,,,,,,,,,,,,3.722818,,,,,,,,,,,,,,2eec188f-3fd5-4032-909e-25089e99d85f,3065,,"[12.0, 45.3]",3890316,75,,,,,0.1271302,,Right Foot,,,"[65.2, 52.1]",,High Pass,53.632824,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,,2,Regular Play,Loris Karius,3630.0,Goalkeeper,151,FSV Mainz 05,177,"['681c10a1-2094-452a-a9a2-d40b6277c11e', '6aec2d9f-1e27-4532-a235-50d0fe777c54']",50,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:50.273,Pass,
,,,,,,,,,,,,,,,1.343609,,,,,,,,,,,,,,681c10a1-2094-452a-a9a2-d40b6277c11e,3067,,"[54.9, 28.0]",3890316,75,,,,True,-0.20374468,,,,,"[67.0, 25.5]",,High Pass,12.355565,,Incomplete,,,,,,,,,Recovery,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,151,FSV Mainz 05,177,"['0510661c-be55-4166-a57f-25c9cdec43b0', '2eec188f-3fd5-4032-909e-25089e99d85f', '8dabcf57-739f-49cc-acdd-f8ab8bd2caef']",53,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:53.996,Pass,True
,,,,,,,,,,,,,,,1.525084,,,,,,,,,,,,,,8dabcf57-739f-49cc-acdd-f8ab8bd2caef,3069,,"[53.1, 54.6]",3890316,75,,,,,0.70449406,,Head,,,"[61.1, 61.4]",,High Pass,10.499524,,,,Christian Clemens,9098.0,,,,,,Recovery,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,151,FSV Mainz 05,177,"['40750345-9d27-49e6-88cb-570cc73ad942', '681c10a1-2094-452a-a9a2-d40b6277c11e']",55,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:55.339,Pass,
,,,,,,,,,,,,,,,1.903129,,,,,,,,,,,,,,d0c77343-656e-4f5f-a121-09126a6ef4cc,3073,,"[60.7, 63.9]",3890316,75,,,,,0.6478114,,Right Foot,,,"[75.5, 75.1]",,Ground Pass,18.560173,,,,Daniel Brosinski,8548.0,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Midfield,151,FSV Mainz 05,177,"['7335ec9e-b6d5-4455-ab99-4bbdf233dd3f', 'f3f98c6a-cbe3-47e8-8cf9-71e48ebadfc3']",57,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:30:57.605,Pass,True
,,,,,,,,,,,,,,,2.343836,,,,,,,,,,,,,,58ce77cf-eaa9-40cf-b703-0920b4dadc51,3076,,"[82.9, 75.1]",3890316,76,,,,,-1.1371397,,Right Foot,,,"[92.3, 54.8]",,Ground Pass,22.370739,,,,Jairo Samperio Bustara,6925.0,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,151,FSV Mainz 05,177,['78e194f4-8c30-4db8-b91d-0ee9ede8eb30'],0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:31:00.965,Pass,
,,,,,,,,,,,,,,,0.932539,,,,,,,,,,,,,,eb2c9899-deea-4edf-a3d5-ad224df7aadb,3080,,"[95.0, 42.0]",3890316,76,,,,,0.86217004,98a546fa-99c5-42b1-a2e2-5c56d0c964ac,Right Foot,,,"[104.6, 53.2]",,Ground Pass,14.751271,,,,Christian Clemens,9098.0,True,,,,,,2,Regular Play,Jairo Samperio Bustara,6925.0,Left Midfield,151,FSV Mainz 05,177,['812d7d11-6f22-412a-af08-4d2f43e1477a'],3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:31:03.502,Pass,
,,,,,,,,,,,,,,,0.654442,,,,,,,,,,,,,,3088b18a-989b-4baa-a618-373566770629,3090,,"[7.0, 36.1]",3890316,76,,True,,,-0.8994521,,Right Foot,,,"[21.3, 18.1]",,Ground Pass,22.98891,,,,David Olatukunbo Alaba,8220.0,,,,,,Goal Kick,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,152,Bayern Munich,169,['8b40ee4e-66e2-4d33-9dc7-b442edce0a22'],25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:25.907,Pass,
,,,,,,,,,,,,,,,1.239932,,,,,,,,,,,,,,07d16b3f-8029-4f6d-b57c-abf89ad963bb,3092,,"[21.3, 18.1]",3890316,76,,,,,2.1475494,,Left Foot,,,"[9.2, 36.7]",,Ground Pass,22.189411,,,,Manuel Neuer,5570.0,,,,,,,2,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Center Back,152,Bayern Munich,169,['4468a8b6-06ff-4e94-a153-b04333b34759'],26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:26.599,Pass,
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,0951942b-820d-4a43-bc90-134f21117491,3095,,"[9.2, 36.7]",3890316,76,,,,,-1.3582866,,Right Foot,,,"[14.4, 12.6]",,Ground Pass,24.654613,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,From Goal Kick,Manuel Neuer,5570.0,Goalkeeper,152,Bayern Munich,169,['bb065b51-d132-4d31-81e9-9a0ef890e00a'],27,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:27.955,Pass,
,,,,,,,,,,,,,,,2.655598,,,,,,,,,,,,,,9d76f5e6-a213-4f91-934a-15aa984ac243,3098,,"[15.2, 7.7]",3890316,76,,,,,0.24645795,,Left Foot,,,"[62.9, 19.7]",,High Pass,49.18628,,,,Robert Lewandowski,5668.0,,,,,,,2,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Center Back,152,Bayern Munich,169,['06af97a0-5234-4481-af53-a3b08021fdf9'],31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:31.111,Pass,
,,,,,,,,,,,,,,,0.945957,,,,,,,,,,,,,,55f0d4ab-aa70-44f2-941c-4b5c6afccf5f,3101,,"[64.6, 17.1]",3890316,76,,,,,-1.9325255,,Right Foot,,,"[61.8, 9.7]",,Ground Pass,7.9120164,,,,Mario Götze,8227.0,,,,,,,2,From Goal Kick,Robert Lewandowski,5668.0,Center Forward,152,Bayern Munich,169,['95cbccbd-89f5-458a-99bf-cbaf07dd0bf2'],35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:35.043,Pass,
,,,,,,,,,,,,,,,0.568534,,,,,,,,,,,,,,4032592c-21ba-4e0e-9fe8-26ef8f6953a8,3104,,"[63.2, 9.7]",3890316,76,,,,,0.12219517,,Right Foot,,,"[68.9, 10.4]",,Ground Pass,5.7428217,,,,Robert Lewandowski,5668.0,,,,,,,2,From Goal Kick,Mario Götze,8227.0,Left Wing,152,Bayern Munich,169,['30834e57-c6b3-4680-8488-e7306b77121f'],36,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:36.161,Pass,
,,,,,,,,,,,,,,,0.904394,,,,,,,,,,,,,,4af4e5f6-75d6-4664-9139-5191b0e266f0,3108,,"[60.2, 4.4]",3890316,76,,,,,1.8897921,,Right Foot,,,"[56.6, 15.3]",,Ground Pass,11.479112,,,,Xabier Alonso Olano,20133.0,,,,,,,2,From Goal Kick,Robert Lewandowski,5668.0,Center Forward,152,Bayern Munich,169,"['2d149d03-c34b-46e8-b85d-124c1777a4ff', '67a82ba0-770d-458b-8e0c-8876d93340cc']",39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:39.514,Pass,True
,,,,,,,,,,,,,,,0.909077,,,,,,,,,,,,,,a1812cca-df32-455f-9fb4-94adf261fcdc,3111,,"[56.6, 15.3]",3890316,76,,,,,-1.6396528,,Right Foot,,,"[56.0, 6.6]",,Ground Pass,8.720665,,,,Robert Lewandowski,5668.0,,,,,,,2,From Goal Kick,Xabier Alonso Olano,20133.0,Right Defensive Midfield,152,Bayern Munich,169,['3fb735fb-22ac-40ef-97fa-1d1bad00cca4'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:40.458,Pass,
,,,,,,,,,,,,,,,1.597647,,,,,,,,,,,,,,93be6caa-db6b-4257-b066-720d0a734a15,3114,,"[56.0, 6.6]",3890316,76,,,,,2.5812328,,Right Foot,,,"[40.7, 16.2]",,Ground Pass,18.062391,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,From Goal Kick,Robert Lewandowski,5668.0,Center Forward,152,Bayern Munich,169,['53d11ddb-2fd0-42a8-a77e-8ab331ebb863'],43,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:43.049,Pass,
,,,,,,,,,,,,,,,1.440102,,,,,,,,,,,,,,20fe63fe-df71-48eb-add6-8ead5d354681,3117,,"[39.4, 18.5]",3890316,76,,,,,1.546572,,Left Foot,,,"[40.5, 63.9]",,Ground Pass,45.413322,,,,Jérôme Boateng,5578.0,,,True,,,,2,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Center Back,152,Bayern Munich,169,['9683a2ff-4d09-4490-82ef-b07f2762572d'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:45.708,Pass,
,,,,,,,,,,,,,,,1.639134,,,,,,,,,,,,,,20a3b62b-b273-453d-b888-80c8e451a751,3120,,"[42.1, 63.0]",3890316,76,,,,,-1.5080217,,Right Foot,,,"[44.3, 28.0]",,Ground Pass,35.069077,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,From Goal Kick,Jérôme Boateng,5578.0,Right Center Back,152,Bayern Munich,169,['2960a6b4-a86e-44e2-bffb-0a5022bcf60c'],48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:48.554,Pass,
,,,,,,,,,,,,,,,1.303522,,,,,,,,,,,,,,ac113b1a-6c18-4b6f-aaa4-b98bed1664cd,3123,,"[65.4, 23.5]",3890316,76,,,,,-1.6075895,,Right Foot,,,"[64.8, 7.2]",,Ground Pass,16.311039,,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,,2,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Center Back,152,Bayern Munich,169,['e6e830f7-2e65-4896-b460-25d87d772905'],53,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:53.863,Pass,
,,,,,,,,,,,,,,,1.415568,,,,,,,,,,,,,,db17c9f9-fc04-4490-bab5-4b8e819c5881,3127,,"[65.4, 6.3]",3890316,76,,,,,2.8589144,,Left Foot,,,"[41.3, 13.3]",,Ground Pass,25.096016,,,,Xabier Alonso Olano,20133.0,,,,,,,2,From Goal Kick,Márcio Rafael Ferreira de Souza,8209.0,Left Back,152,Bayern Munich,169,"['06cd53a6-ce89-4542-9a45-a280f9208d70', '8ce36554-06eb-4fde-a1bb-887c3d99dd26']",56,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:56.329,Pass,True
,,,,,,,,,,,,,,,1.863343,,,,,,,,,,,,,,01f814bf-da60-4ace-b189-ae292c95127f,3130,,"[41.3, 15.5]",3890316,77,,,,,1.5046405,,Right Foot,,,"[44.5, 63.8]",,Ground Pass,48.405888,,,,Jérôme Boateng,5578.0,,,True,,,,2,From Goal Kick,Xabier Alonso Olano,20133.0,Right Defensive Midfield,152,Bayern Munich,169,['abb0c197-6530-4fe7-bbe5-d0205ff9a49d'],2,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:02.148,Pass,
,,,,,,,,,,,,,,,1.288423,,,,,,,,,,,,,,f4fe19c5-a260-469a-98b1-1fc142cbe194,3133,,"[46.0, 63.8]",3890316,77,,,,,-2.1527014,,Right Foot,,,"[38.5, 52.4]",,Ground Pass,13.645879,,,,Xabier Alonso Olano,20133.0,,,,,,,2,From Goal Kick,Jérôme Boateng,5578.0,Right Center Back,152,Bayern Munich,169,['39ebd7ad-48a7-4bb8-ac05-f455fe19fb21'],6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:06.182,Pass,
,,,,,,,,,,,,,,,1.106493,,,,,,,,,,,,,,78de9d84-a6f9-49f4-915d-35f4f26596b1,3137,,"[37.9, 53.8]",3890316,77,,,,,-0.4811022,,Right Foot,,,"[53.8, 45.5]",,Ground Pass,17.935997,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,From Goal Kick,Xabier Alonso Olano,20133.0,Right Defensive Midfield,152,Bayern Munich,169,['f41067fe-0d6c-49cf-923a-99be7bc8b38a'],8,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:08.299,Pass,
,,,,,,,,,,,,,,,2.211299,,,,,,,,,,,,,,96126a9d-35b5-4b29-893b-db0ec236d5e0,3139,,"[53.6, 45.5]",3890316,77,,,,,-1.7482977,,Left Foot,,,"[48.9, 19.3]",,Ground Pass,26.618227,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,From Goal Kick,Thiago Alcântara do Nascimento,5208.0,Left Defensive Midfield,152,Bayern Munich,169,['b6126f0d-c299-4de1-ac85-56370c8845b7'],9,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:09.405,Pass,
,,,,,,,,,,,,,,,1.990451,,,,,,,,,,,,,,c83dcacb-9f83-45df-bef3-eefc7524b0ce,3142,,"[58.0, 18.3]",3890316,77,,,,,0.7244568,,Left Foot,,,"[89.3, 46.0]",,High Pass,41.79689,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,From Goal Kick,David Olatukunbo Alaba,8220.0,Left Center Back,152,Bayern Munich,169,"['ca11b5ce-42ba-4e34-b5b1-f51beb941619', 'd1a84045-e5d6-4513-84e8-17dd9539cccb']",13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:13.142,Pass,
,,,,,,,,,,,,,,,1.717212,,,,,,,,,,,,,,ca11b5ce-42ba-4e34-b5b1-f51beb941619,3144,,"[30.8, 34.1]",3890316,77,,,,,2.8694468,,Head,,,"[9.3, 40.1]",,High Pass,22.321514,,,,Loris Karius,3630.0,,,,,,Recovery,2,Regular Play,Stefan Bell,8559.0,Left Center Back,153,FSV Mainz 05,177,"['4ac1a615-c8b0-462f-8040-e5fa6ad9c82d', 'c83dcacb-9f83-45df-bef3-eefc7524b0ce']",15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:15.133,Pass,
,,,,,,,,,,,,,,,0.803483,,,,,,,,,,,,,,55e49aa5-f923-48c6-b814-f3f5e85f5538,3147,,"[14.7, 40.1]",3890316,77,,,,,-1.2842616,,Keeper Arm,,,"[21.3, 17.7]",,Ground Pass,23.352087,,,,Stefan Bell,8559.0,,,,,,,2,Regular Play,Loris Karius,3630.0,Goalkeeper,153,FSV Mainz 05,177,['5308f795-c5a8-46e1-b2c7-e944a5d5f8c5'],19,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:19.384,Pass,
,,,,,,,,,,,,,,,1.865439,,,,,,,,,,,,,,87d7e605-21f6-4434-81d9-c543f9196ebd,3150,,"[21.6, 17.7]",3890316,77,,,,,2.1394172,,Left Foot,,,"[8.5, 38.2]",,Ground Pass,24.328173,,,,Loris Karius,3630.0,,,,,,,2,Regular Play,Stefan Bell,8559.0,Left Center Back,153,FSV Mainz 05,177,['0f8c4640-9a5e-4969-849c-9a7b5b884b64'],21,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:21.248,Pass,
,,,,,,,,,,,,,,,2.589831,,,,,,,,,,,,,,843c1a16-5086-4b2e-85c6-ee5cab6ab60e,3154,,"[10.7, 41.1]",3890316,77,,,,,0.7162019,,Right Foot,,,"[48.5, 74.0]",,High Pass,50.112373,,,,Daniel Brosinski,8548.0,,,,,,,2,Regular Play,Loris Karius,3630.0,Goalkeeper,153,FSV Mainz 05,177,"['9cb04661-bed3-4a27-bea7-a010e767e513', 'd244948e-e2ad-4c50-8093-d29a59b10167']",24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:24.457,Pass,True
,,,,,,,,,,,,,,,1.171118,,,,,,,,,,,,,,95689ed2-4f05-40b4-bea0-42433516e57d,3158,,"[43.3, 71.9]",3890316,77,,,,,-2.573632,,Left Foot,,,"[32.8, 65.2]",,Ground Pass,12.455521,,,,Niko Bungert,13319.0,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,153,FSV Mainz 05,177,['e5d84a77-7faa-4bc3-a117-61df5d42ce58'],29,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:29.798,Pass,
,,,,,,,,,,,,,,,0.523632,,,,,,,,,,,,,,1d86b6ba-8fa8-4c7d-8a98-2dd66da48716,3162,,"[33.0, 67.5]",3890316,77,,,,,0.21439546,,Right Foot,,,"[45.4, 70.2]",,Low Pass,12.690548,,Incomplete,,Christoph Moritz,8890.0,,,,,,,2,Regular Play,Niko Bungert,13319.0,Right Center Back,153,FSV Mainz 05,177,"['85a807fb-44e7-4e9d-ac12-441e211c4362', 'bd3ec6bf-7948-45f1-b148-ab037b69df65', 'ee0da574-9b2c-49be-9561-734679e370cb']",31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:31.571,Pass,True
,,,,,,,,,,,,,,,0.688458,,,,,,,,,,,,,,551ff45c-2d2b-4423-898a-a0c9241735b2,3166,,"[81.8, 8.2]",3890316,77,,,,,2.6779451,,Right Foot,,,"[77.4, 10.4]",,Ground Pass,4.9193497,,,,Mario Götze,8227.0,,,,,,Recovery,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,153,FSV Mainz 05,177,"['4786c8bb-35cd-4c09-8b51-a973d7203c08', '8e204f79-2815-4534-9694-3578841d8d79']",33,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:33.296,Pass,True
,,,,,,,,,,,,,,,0.663841,,,,,,,,,,,,,,e5b8186f-8818-4808-bab9-1e70578acbfc,3169,,"[77.1, 10.4]",3890316,77,,,,,0.84963715,,Right Foot,,,"[85.1, 19.5]",,Ground Pass,12.116518,,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,,2,Regular Play,Mario Götze,8227.0,Left Wing,153,FSV Mainz 05,177,"['8e55b009-fb2e-4b42-86fb-703aa5859a13', 'ad7842f2-c183-4e19-b9c6-babb38daba7b']",34,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:34.812,Pass,
,,,,,,,,,,,,,,,1.040956,,,,,,,,,,,,,,4aff9bdb-efaf-44f9-8f54-d7a15463887f,3180,,"[40.2, 44.1]",3890316,77,,,,,-0.525698,,Right Foot,,,"[53.3, 36.5]",,Ground Pass,15.144966,,,,Jairo Samperio Bustara,6925.0,,,,,,,2,Regular Play,Pierre Bengtsson,20871.0,Left Back,153,FSV Mainz 05,177,['167b7699-d839-4408-9bdf-35b80fb99900'],41,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:41.887,Pass,
,,,,,,,,,,,,,,,1.449767,,,,,,,,,,,,,,dd934597-58c0-409f-ba9f-760ffd7c8d8f,3183,,"[61.7, 37.9]",3890316,77,,,,,0.5942137,,Right Foot,,,"[80.2, 50.4]",,Ground Pass,22.327114,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,,2,Regular Play,Jairo Samperio Bustara,6925.0,Left Midfield,153,FSV Mainz 05,177,['2f705269-ed06-466a-a166-63f61fa52651'],44,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:44.211,Pass,
,,,,,,,,,,,,,,,0.165073,,,,,,,,,,,,,,261c039e-4dc2-4b17-a356-bcc9785384a0,3186,,"[80.2, 50.4]",3890316,77,,,,,-0.4839494,,Right Foot,,,"[88.0, 46.3]",,Ground Pass,8.811924,,Incomplete,,Julian Baumgartlinger,20037.0,,,,,,,2,Regular Play,Pablo Ezequiel De Blasis,8555.0,Right Center Forward,153,FSV Mainz 05,177,"['6023dd3b-292b-422f-886b-a7ac3d02175c', 'efd16df9-62e2-4af5-8ff2-d9b7974eb53a']",45,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:45.979,Pass,
,,,,,,,,,,,,,,,1.706704,,,,,,,,,,,,,,b6416b45-5194-4b7b-9d88-efed54087f90,3192,,"[9.5, 13.3]",3890316,77,,,,,2.018635,,Right Foot,,,"[4.6, 23.5]",,Ground Pass,11.315918,,,,Manuel Neuer,5570.0,,,,,,,2,Regular Play,Márcio Rafael Ferreira de Souza,8209.0,Left Back,154,Bayern Munich,169,['01829bff-c5f0-4c7f-bb4e-ae78f57ffa0f'],49,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:49.897,Pass,
,,,,,,,,,,,,,,,2.199512,,,,,,,,,,,,,,b27abc9f-f711-481d-821a-5f9b8a84244c,3199,,"[7.2, 27.5]",3890316,77,,,,,0.91283745,,Right Foot,,,"[38.5, 68.0]",,High Pass,51.18535,,,,Kingsley Coman,8217.0,,,True,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,154,Bayern Munich,169,['e0531447-9d4f-4147-90d5-2d78befdbabb'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:54.744,Pass,
,,,,,,,,,,,,,,,1.486239,,,,,,,,,,,,,,87bd5370-034c-4c20-a4b3-2f8ebe5cdac9,3203,,"[41.5, 74.9]",3890316,78,,,,,2.9927027,,Left Foot,,,"[27.5, 77.0]",,Ground Pass,14.156624,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Kingsley Coman,8217.0,Right Wing,154,Bayern Munich,169,['952ec201-df72-4354-a8d5-dc3ceb3327f2'],0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:00.356,Pass,
,,,,,,,,,,,,,,,2.274814,,,,,,,,,,,,,,2beb2dea-f3fb-4ff6-867b-c9fc633a4e0f,3207,,"[21.0, 72.9]",3890316,78,,,,,-2.0706599,,Right Foot,,,"[6.2, 45.8]",,Ground Pass,30.877985,,,,Manuel Neuer,5570.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,154,Bayern Munich,169,['20892d08-40ce-426f-b929-fea6b9578dc9'],8,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:33:08.839,Pass,
