50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.770246,,,,,,,,,,,,,56674c74-801c-4e1e-bfcc-848be3c207d1,964,,"[42.9, 57.6]",3890515,28,,,,,-1.0040671,,Left Foot,,,"[49.2, 47.7]",,High Pass,,11.734565,,,Jérôme Gondorf,8388.0,,,,,Recovery,1,Regular Play,Luca Caldirola,9404.0,Left Center Back,60,Hamburger SV,171,"['cf5b21fc-f6a4-4445-8781-33026de8aa9e', 'eb007dfb-f281-400c-9707-937bde75a56d']",54,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:28:54.619,Pass,
,,,,,,,,,,,,,,,,,0.855298,,,,,,,,,,,,,4c889e35-5601-4c49-be1d-0dc466bea1c7,973,,"[83.4, 40.7]",3890515,29,,,,,-0.7039461,,Right Foot,,,"[99.3, 27.2]",,Ground Pass,,20.858091,,,Michael Gregoritsch,8309.0,,,,,,1,Regular Play,Nicolai Müller,8302.0,Right Wing,60,Hamburger SV,171,['1d4e1ae0-dc08-446b-ad55-34bd8f6e7abc'],1,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:01.925,Pass,
,,,,,,,,,,,,,,,,,1.836763,,,,,,,,,,,,,a4b9951d-7c6a-4c70-b6b5-100fb1a936df,976,,"[117.5, 20.0]",3890515,29,,,,,1.8834286,,Left Foot,True,,"[107.9, 49.7]",,High Pass,,31.212978,Incomplete,,Sven Schipplock,8321.0,,,,,,1,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,60,Hamburger SV,171,"['634b79f6-040b-4a04-b9e5-2105a8e13f87', 'd57a8831-0917-4ff5-9980-d0af2cdac100']",6,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:06.196,Pass,
,,,,,,,,,,,,,,,,,3.380672,,,,,,,,,,,,,6d6ab93d-13cc-4b7c-a3a6-d0a1e4e575fb,979,,"[26.0, 30.0]",3890515,29,,,,,-0.5625604,,Head,,,"[50.9, 14.3]",,Low Pass,,29.436373,Incomplete,,Konstantin Rausch,11134.0,,,,,Recovery,1,Regular Play,Mario Vrančić,13675.0,Center Attacking Midfield,60,Hamburger SV,171,"['7c889e09-9987-4700-9efe-63c2f8a389ec', 'f7a8ea66-284d-4547-b705-ffe4b7abc2b6']",9,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:09.744,Pass,
,,,,,,,,,,,,,,,,,0.977134,,,,,,,,,,,,,191930be-6d9a-4249-8255-4e54ec924cfd,983,,"[68.0, 66.8]",3890515,29,,,,,-1.1241925,,Right Foot,,,"[74.8, 52.6]",,Ground Pass,,15.744205,,,Albin Ekdal,5624.0,,,,,,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Right Center Back,60,Hamburger SV,171,['af82816c-4db9-41ed-b6fd-0cd385141965'],14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:14.717,Pass,
,,,,,,,,,,,,,,,,,0.854066,,,,,,,,,,,,,d91d5cf2-eb9d-4111-b255-26afdfe96ebc,986,,"[85.7, 57.9]",3890515,29,,,,,-0.43185622,,Right Foot,,,"[97.2, 52.6]",,Ground Pass,,12.662543,,,Sven Schipplock,8321.0,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,60,Hamburger SV,171,['5a1fd741-19db-4417-83c4-4b957265246e'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:19.686,Pass,
,,,,,,,,,,,,,,,,,0.468497,,,,,,,,,,,,,e8c0fcf2-f471-4cab-bffb-40656f32a1b7,989,,"[97.2, 52.6]",3890515,29,,,,,0.99945885,,Right Foot,,,"[99.9, 56.8]",,Low Pass,,4.9929953,Incomplete,,Nicolai Müller,8302.0,,,,,,1,Regular Play,Sven Schipplock,8321.0,Center Forward,60,Hamburger SV,171,"['546911a8-fbfa-4dfd-934b-8e488c8ac220', 'af7a5c74-5355-48ed-82b4-511ef612216c']",20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:20.579,Pass,
,,,,,,,,,,,,,,,,,1.147754,,,,,,,,,,,,,546911a8-fbfa-4dfd-934b-8e488c8ac220,991,,"[20.2, 23.3]",3890515,29,,,,,1.2802856,,Left Foot,,,"[26.0, 42.7]",,High Pass,,20.248457,,,Peter Niemeyer,40467.0,,,,,Recovery,1,Regular Play,Fabian Holland,9222.0,Left Back,60,Hamburger SV,171,"['76ecd7e2-f69c-4eb0-a804-d89552ec257a', 'e8c0fcf2-f471-4cab-bffb-40656f32a1b7']",21,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:21.048,Pass,
,,,,,,,,,,,,,,,,,3.744502,,,,,,,,,,,,,aadbcc75-c2fa-4f1f-a93b-21ad90676ff8,995,,"[26.4, 42.3]",3890515,29,,,,,0.28199878,,Left Foot,,,"[69.2, 54.7]",,High Pass,,44.56007,Incomplete,,Sandro Wagner,9723.0,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,60,Hamburger SV,171,"['0cb86dc8-630e-4c3b-9db6-01c8a077c931', '1881a0b8-163c-4a1b-8b97-a4ccc1ad23bf', '1c971cfd-a023-455a-848c-f98bee04ee8e']",22,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:22.689,Pass,True
,,,,,,,,,,,,,,,,,1.238371,,,,,,,,,,,,,1881a0b8-163c-4a1b-8b97-a4ccc1ad23bf,998,,"[50.9, 25.4]",3890515,29,,,,,-1.1767529,,Left Foot,,,"[58.8, 6.4]",,Ground Pass,,20.57693,,,Gotoku Sakai,6339.0,,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,60,Hamburger SV,171,"['2bc5b39f-7060-40e6-b81e-76a07e56424a', '65bb90b4-a8c7-420b-b43f-29c9dd0d3257', 'aadbcc75-c2fa-4f1f-a93b-21ad90676ff8']",26,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:26.433,Pass,True
,,,,,,,,,,,,,,,,,1.726574,,,,,,,,,,,,,b5d20061-2b67-4538-9ae5-8a139fc2cfca,1001,,"[59.8, 6.0]",3890515,29,,,,,1.5707964,,Left Foot,,,"[59.8, 30.3]",,Ground Pass,,24.3,,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Gotoku Sakai,6339.0,Left Back,60,Hamburger SV,171,['b6a2cb8f-4d8a-4f88-8d4a-43c97eb07329'],28,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:28.942,Pass,
,,,,,,,,,,,,,,,,,1.427705,,,,,,,,,,,,,94104c40-9cf7-427e-a778-f91346036822,1004,,"[61.4, 34.4]",3890515,29,,,,,1.5166621,,Left Foot,,,"[62.5, 54.7]",,Ground Pass,,20.32978,,,Albin Ekdal,5624.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,60,Hamburger SV,171,['8910e712-ef32-4fbf-9bf9-2818a6ce629a'],31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:31.647,Pass,
,,,,,,,,,,,,,,,,,1.022851,,,,,,,,,,,,,fe142149-527e-4c5c-9a83-55db90e1a3d7,1007,,"[68.8, 61.2]",3890515,29,,,,,-0.022629881,,Right Foot,,,"[117.4, 60.1]",,Ground Pass,,48.612446,Incomplete,,Sven Schipplock,8321.0,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,60,Hamburger SV,171,"['8f18df0b-995d-42ca-881f-a8e107fbadd6', 'd933e04c-130a-415c-9fe6-40d836cb5723']",35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:29:35.817,Pass,
,,,,,,,,,,,,,,,,,4.158203,,,,,,,,,,,,,5430cd57-2140-45eb-9e22-ee049e1327b0,1012,,"[4.5, 21.2]",3890515,29,,True,,,0.3783891,,Right Foot,,,"[86.0, 53.6]",,High Pass,,87.7041,,,Sandro Wagner,9723.0,,,,,,1,Regular Play,Christian Mathenia,8306.0,Goalkeeper,61,Darmstadt 98,872,['570eb818-2524-4e3e-83eb-23e64dc3119a'],56,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:56.523,Pass,
,,,,,,,,,,,,,,,,,0.73488,,,,,,,,,,,,,0b60bc82-f197-4edf-9cb8-304cbda44071,1015,,"[86.2, 53.4]",3890515,30,,,,True,0.14037499,,,,,"[95.4, 54.7]",,High Pass,,9.291394,,,Marcel Heller,9401.0,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,61,Darmstadt 98,872,"['899e4f40-427d-4b9c-8cbb-a070b0bde9e0', 'a58f2a5a-64ee-420e-bdbf-741c6ea90b27']",0,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:00.693,Pass,True
,,,,,,,,,,,,,,,,,0.888558,,,,,,,,,,,,,07615c68-3ba3-4714-ad58-4d9184bf29e9,1023,,"[24.5, 13.6]",3890515,30,,,,,-0.28728145,,Right Foot,,,"[28.9, 12.3]",,Ground Pass,,4.588028,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Gotoku Sakai,6339.0,Left Back,61,Darmstadt 98,872,['9f83e0e2-0666-4f6d-acc9-f4eb5ef4bed9'],4,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:04.015,Pass,
,,,,,,,,,,,,,,,,,3.078856,,,,,,,,,,,,,5ffc4cea-8871-4a89-a7b4-6d398a7d3eca,1026,,"[58.5, 12.9]",3890515,30,,,,,-0.38434407,,Right Foot,,,"[89.9, 0.2]",,Ground Pass,,33.87108,Out,,Gotoku Sakai,6339.0,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,61,Darmstadt 98,872,['6a816683-37a6-462c-aa22-f9fbf4b4115a'],8,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:08.864,Pass,
,,,,,,,,,,,,,,,,,1.123443,,,,,,,,,,,,,4f94e0ad-0c06-414f-8187-3f210cd49028,1028,,"[33.4, 80.0]",3890515,30,,True,,,-0.24582183,,,,,"[61.3, 73.0]",,High Pass,,28.764736,,,Sandro Wagner,9723.0,,,,,Throw-in,1,From Throw In,Florian Jungwirth,12383.0,Right Back,62,Darmstadt 98,872,['d87aa0dd-fa45-4e5a-a8dd-3b7e4f4796ac'],49,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:49.288,Pass,
,,,,,,,,,,,,,,,,,1.892343,,,,,,,,,,,,,c7a50152-20ba-4156-8fd6-cd4229b4ea1d,1030,,"[61.4, 72.8]",3890515,30,,,,,-0.17184202,,Head,,,"[73.5, 70.7]",,High Pass,,12.280879,Incomplete,,Marcel Heller,9401.0,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,62,Darmstadt 98,872,"['4642e32b-2717-4a47-b040-e25ff66a5d1e', '8474bbff-d816-4944-8982-28e770f2ee38']",50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:50.491,Pass,
,,,,,,,,,,,,,,,,,2.061734,,,,,,,,,,,,,8474bbff-d816-4944-8982-28e770f2ee38,1032,,"[46.6, 9.4]",3890515,30,,,,True,0.5921867,,,,,"[52.1, 13.1]",,High Pass,,6.6287255,Incomplete,,Lewis Harry Holtby,8891.0,,,,,Recovery,1,From Throw In,Emir Spahić,26791.0,Left Center Back,62,Darmstadt 98,872,"['1fece601-ab50-48d3-9f1e-94e5864f6fe9', '7155998d-2862-4ad2-a7db-88073b623cc3', 'c7a50152-20ba-4156-8fd6-cd4229b4ea1d', 'e0f9ea74-a6ff-4ee8-a75a-f7a606d637ed']",52,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:52.384,Pass,True
,,,,,,,,,,,,,,,,,0.728575,,,,,,,,,,,,,7155998d-2862-4ad2-a7db-88073b623cc3,1036,,"[68.0, 67.0]",3890515,30,,,,True,-0.8176451,,,,,"[75.5, 59.0]",,High Pass,,10.965857,Incomplete,,Konstantin Rausch,11134.0,,,,,Recovery,1,From Throw In,Sandro Wagner,9723.0,Center Forward,62,Darmstadt 98,872,"['8474bbff-d816-4944-8982-28e770f2ee38', 'b92eafb2-0be4-40e5-92c5-17ec2e24b571', 'f8bc1d60-1068-4d4e-b7ae-bfd6c1903520', 'fd6a52a4-43eb-4162-ab3d-5c8a3919078c']",54,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:54.445,Pass,True
,,,,,,,,,,,,,,,,,1.686826,,,,,,,,,,,,,f8bc1d60-1068-4d4e-b7ae-bfd6c1903520,1039,,"[44.6, 21.1]",3890515,30,,,,True,-1.4016951,,,,,"[48.1, 0.6]",,High Pass,,20.796635,Out,,Ivo Iličević,24740.0,,,,,Recovery,1,From Throw In,Albin Ekdal,5624.0,Right Defensive Midfield,62,Darmstadt 98,872,"['49a187f7-9769-42f2-8925-7c4afb592bdd', '7155998d-2862-4ad2-a7db-88073b623cc3', 'ab9346f8-a497-4de9-af83-ee0a06cd642b']",55,,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:55.174,Pass,True
,,,,,,,,,,,,,,,,,1.088502,,,,,,,,,,,,,3a77fb4a-fe7e-4356-8573-6d5f462bffa3,1041,,"[72.8, 80.0]",3890515,31,,,,,-1.2924967,,,,,"[75.8, 69.5]",,Low Pass,,10.920165,,,Jérôme Gondorf,8388.0,,,,,Throw-in,1,From Throw In,Florian Jungwirth,12383.0,Right Back,63,Darmstadt 98,872,['954ab347-f9f7-4f6c-a9c4-b11e170a96f0'],3,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:03.277,Pass,
,,,,,,,,,,,,,,,,,4.83725,,,,,,,,,,,,,377b1bf9-4b3b-4434-b64c-c3b12c029298,1045,,"[77.8, 71.4]",3890515,31,,,,,-1.324458,,Right Foot,,,"[95.2, 2.2]",,High Pass,,71.35405,,,Fabian Holland,9222.0,,True,,,,1,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,63,Darmstadt 98,872,"['080cb4ec-0200-47ea-a564-7026ce897998', 'a2e0a6a1-b7d4-43cf-9d82-4885eb01caf8']",5,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:05.160,Pass,True
,,,,,,,,,,,,,,,,,1.258483,,,,,,,,,,,,,da8f8c65-d0c1-429d-a694-6ef1cc4b7f66,1048,,"[99.0, 1.2]",3890515,31,,,,,1.332344,,Left Foot,True,,"[106.9, 33.7]",,Low Pass,,33.446377,Incomplete,,Konstantin Rausch,11134.0,,,,,,1,From Throw In,Fabian Holland,9222.0,Left Back,63,Darmstadt 98,872,"['3dddbdec-7fd2-47b8-96fd-094be1f686ca', '91d367d1-7d6f-475f-9020-8afe8987cc59']",11,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:11.790,Pass,
,,,,,,,,,,,,,,,,,1.20463,,,,,,,,,,,,,87f69a67-c1ff-4f09-8008-dd467e560f39,1053,,"[29.5, 57.0]",3890515,31,,,,,0.21147914,,Right Foot,,,"[47.2, 60.8]",,Ground Pass,,18.103315,,,Sven Schipplock,8321.0,,,,,,1,From Throw In,Dennis Diekmeier,8316.0,Right Back,63,Darmstadt 98,872,['8cefb50c-c123-4d33-b980-a5a9616008d0'],16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:16.616,Pass,
,,,,,,,,,,,,,,,,,0.39146,,,,,,,,,,,,,4a6c42e7-6d6e-4b8a-bfed-268959a68478,1056,,"[47.7, 60.4]",3890515,31,,,,,1.1383885,,Right Foot,,,"[48.9, 63.0]",,Ground Pass,,2.8635643,Incomplete,,Nicolai Müller,8302.0,,,,,,1,From Throw In,Sven Schipplock,8321.0,Center Forward,63,Darmstadt 98,872,"['af167171-dd61-410d-8556-0626ae27760e', 'ff4b0a0b-8c67-4800-9597-426d7991ac4e']",17,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:17.820,Pass,
,,,,,,,,,,,,,,,,,1.549802,,,,,,,,,,,,,0211b307-8a1c-4c4f-a290-9d29ee4d3ade,1059,,"[69.0, 23.1]",3890515,31,,,,,2.9658544,,Right Foot,,,"[47.6, 26.9]",,Ground Pass,,21.734764,,,Aytac Sulu,9217.0,,,,,Recovery,1,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,63,Darmstadt 98,872,['d7ba5641-ca5e-4867-a458-06a644745a0b'],19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:19.084,Pass,
,,,,,,,,,,,,,,,,,2.946785,,,,,,,,,,,,,3da42b3c-0a6e-4664-8139-6359b49af3c5,1062,,"[44.9, 29.6]",3890515,31,,,,,2.6964614,,Left Foot,,,"[12.2, 45.2]",,Ground Pass,,36.23051,,,Christian Mathenia,8306.0,,,,,,1,From Throw In,Aytac Sulu,9217.0,Right Center Back,63,Darmstadt 98,872,['6c257946-3b50-43e3-b2e3-38d5497f30b1'],21,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:21.500,Pass,
,,,,,,,,,,,,,,,,,3.718875,,,,,,,,,,,,,6f1d947f-49de-46c1-82ee-407c93158833,1065,,"[25.6, 50.0]",3890515,31,,,,,-0.59668165,,Right Foot,,,"[86.4, 8.7]",,High Pass,,73.50054,Incomplete,,Sandro Wagner,9723.0,,True,,,,1,From Throw In,Christian Mathenia,8306.0,Goalkeeper,63,Darmstadt 98,872,"['36aae73d-4cbe-4434-84cd-2bbc12d17a96', '9cb66ad0-fa4a-4fd2-bc37-46754d168358']",34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:34.764,Pass,
,,,,,,,,,,,,,,,,,1.979322,,,,,,,,,,,,,aa74d576-ae1f-4b00-85f5-5f1b7d04ca88,1070,,"[40.6, 55.8]",3890515,31,,,,True,-1.670465,,,,,"[40.2, 51.8]",,High Pass,,4.0199504,,,Lewis Harry Holtby,8891.0,,,,,Recovery,1,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,64,Hamburger SV,171,"['7c9b2390-2075-4c3a-83e2-247cd949f015', 'ff581125-b51e-4c10-9657-d5546005a87e']",40,,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:40.581,Pass,True
,,,,,,,,,,,,,,,,,1.551155,,,,,,,,,,,,,a11663b0-8cd9-47de-a3cf-7aba6baab7ef,1076,,"[43.1, 48.2]",3890515,32,,,,,1.2655731,,Left Foot,,,"[47.7, 62.8]",,Ground Pass,,15.307514,,,Albin Ekdal,5624.0,,,,,Free Kick,1,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Right Center Back,65,Hamburger SV,171,['ce382332-d8b7-428e-ad15-c303ecd7384b'],0,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:00.450,Pass,
,,,,,,,,,,,,,,,,,0.988583,,,,,,,,,,,,,2928cfd7-7b01-482c-8afe-6e493a187581,1079,,"[50.4, 65.7]",3890515,32,,,,,0.9808406,,Left Foot,,,"[58.3, 77.5]",,Ground Pass,,14.200352,,,Dennis Diekmeier,8316.0,,,,,,1,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,65,Hamburger SV,171,['7d29ab5d-d947-4761-8fcf-daa7ffd58e50'],3,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:03.557,Pass,
,,,,,,,,,,,,,,,,,0.921507,,,,,,,,,,,,,87f90935-7208-4ee1-afa8-4e05270fff9f,1082,,"[57.5, 76.8]",3890515,32,,,,,-2.1330812,,Right Foot,,,"[48.3, 62.2]",,Ground Pass,,17.256884,,,Albin Ekdal,5624.0,,,,,,1,From Free Kick,Dennis Diekmeier,8316.0,Right Back,65,Hamburger SV,171,['31320d41-6476-4aa0-8962-e5cf5332cafc'],6,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:06.446,Pass,
,,,,,,,,,,,,,,,,,1.879007,,,,,,,,,,,,,3226ba0a-18fc-4290-a49c-18ccfc8a0f14,1085,,"[48.3, 62.2]",3890515,32,,,,,-1.7082225,,Right Foot,,,"[43.1, 24.6]",,Ground Pass,,37.95787,,,Emir Spahić,26791.0,,,,,,1,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,65,Hamburger SV,171,['117bde82-eced-4690-84ae-2aa2008675ee'],8,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:08.685,Pass,
,,,,,,,,,,,,,,,,,1.282501,,,,,,,,,,,,,50b0334a-01b3-4100-93c3-8ca047a4f51d,1088,,"[49.0, 26.3]",3890515,32,,,,,-0.77206564,,Left Foot,,,"[60.4, 15.2]",,Ground Pass,,15.911317,,,Ivo Iličević,24740.0,,,,,,1,From Free Kick,Emir Spahić,26791.0,Left Center Back,65,Hamburger SV,171,['8340dedc-3ddd-40d7-8d22-c6c5d4c8faff'],11,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:11.898,Pass,
,,,,,,,,,,,,,,,,,1.087453,,,,,,,,,,,,,0e3f4703-ba8f-4818-a85f-e377d37d2c80,1091,,"[66.5, 7.7]",3890515,32,,,,,0.6693574,,Right Foot,,,"[84.7, 22.1]",,Low Pass,,23.207758,,,Sven Schipplock,8321.0,,,,,,1,From Free Kick,Ivo Iličević,24740.0,Left Wing,65,Hamburger SV,171,['b64523f5-ea85-4cb2-acc5-fc20b11a65d9'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:15.220,Pass,
,,,,,,,,,,,,,,,,,1.960911,,,,,,,,,,,,,9dd8dcf7-435a-49f8-8e67-486ee407e1c5,1095,,"[83.8, 20.7]",3890515,32,,,,,-1.9264323,,Right Foot,,,"[79.9, 10.2]",,Low Pass,,11.200892,Incomplete,,Ivo Iličević,24740.0,,,,,,1,From Free Kick,Sven Schipplock,8321.0,Center Forward,65,Hamburger SV,171,"['2bac94dc-8fae-4dde-b21a-b740a65ba4c3', 'aaf6d5c5-14db-4b56-b549-698627b79823', 'dab2559d-50cd-40c9-86c4-7e4b8d829287']",16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:16.490,Pass,True
,,,,,,,,,,,,,,,,,1.138161,,,,,,,,,,,,,dab2559d-50cd-40c9-86c4-7e4b8d829287,1097,,"[40.2, 69.9]",3890515,32,,,,,0.8086498,,Left Foot,,,"[44.4, 74.3]",,Ground Pass,,6.0827627,,,Marcel Heller,9401.0,,,,,Recovery,1,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,65,Hamburger SV,171,"['77c39060-ded4-4f0d-b1f1-67fa12e0f912', '9dd8dcf7-435a-49f8-8e67-486ee407e1c5']",18,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:32:18.451,Pass,
,,,,,,,,,,,,,,,,,0.72089,,,,,,,,,,,,,c9cf973b-f94d-41a1-ada9-ac8d12d5e30d,1104,,"[69.6, 27.4]",3890515,32,,,,,-1.4589654,,Right Foot,,,"[71.7, 8.7]",,Ground Pass,,18.817545,,,Gotoku Sakai,6339.0,,,,,Recovery,1,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,65,Hamburger SV,171,['f37e69a8-4daf-462f-aae5-e3cf8f3964c1'],22,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:22.586,Pass,
,,,,,,,,,,,,,,,,,0.753166,,,,,,,,,,,,,1bcc1851-502a-4b04-95e1-0bb880b35d37,1107,,"[71.7, 8.7]",3890515,32,,,,,-2.4756234,,Right Foot,,,"[67.5, 5.4]",,Ground Pass,,5.341348,,,Ivo Iličević,24740.0,,,,,,1,From Free Kick,Gotoku Sakai,6339.0,Left Back,65,Hamburger SV,171,['dd1325eb-08a5-4e9a-b76a-d2889de37d62'],23,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:23.998,Pass,
,,,,,,,,,,,,,,,,,1.12011,,,,,,,,,,,,,060c8fad-39d4-4053-bc09-fce130c93e3e,1110,,"[67.5, 5.2]",3890515,32,,,,,-0.19342732,,Right Foot,,,"[77.2, 3.3]",,Ground Pass,,9.884331,,,Lewis Harry Holtby,8891.0,,,,,,1,From Free Kick,Ivo Iličević,24740.0,Left Wing,65,Hamburger SV,171,['4fc5c81c-b243-4f6d-acb8-888d9dc5201d'],24,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:24.902,Pass,
,,,,,,,,,,,,,,,,,0.319562,,,,,,,,,,,,,1ec91976-b25c-4e97-9569-ed65d96c9533,1113,,"[77.4, 3.3]",3890515,32,,,,,0.19321148,,Left Foot,,,"[82.0, 4.2]",,Ground Pass,,4.6872168,Incomplete,,Sven Schipplock,8321.0,,,,,,1,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,65,Hamburger SV,171,"['42a939c3-69e9-4863-b365-d84c5429e787', '5552bd09-9798-42f0-9c3b-3844fcccc512']",27,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:27.002,Pass,
,,,,,,,,,,,,,,,,,1.982596,,,,,,,,,,,,,90c20b38-0c39-4c25-95c0-745c4d306bc3,1116,,"[86.7, 0.1]",3890515,32,,,,,1.9104376,,,,,"[76.1, 30.1]",,High Pass,,31.817606,,,Albin Ekdal,5624.0,,,,,Throw-in,1,From Throw In,Lewis Harry Holtby,8891.0,Left Defensive Midfield,66,Hamburger SV,171,['b0cf0f26-a970-42a8-876e-8960e39c9414'],32,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:32.516,Pass,
,,,,,,,,,,,,,,,,,1.245591,,,,,,,,,,,,,26b170e7-3376-4bb5-bcc7-4e54730e1636,1119,,"[81.1, 32.4]",3890515,32,,,,,0.20720986,,Right Foot,,,"[98.7, 36.1]",,High Pass,,17.984716,,,Nicolai Müller,8302.0,,,,,,1,From Throw In,Albin Ekdal,5624.0,Right Defensive Midfield,66,Hamburger SV,171,['7eca3782-746f-4d68-9560-17811d6c59ea'],35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:35.438,Pass,
,,,,,,,,,,,,,,,,,3.451416,,,,,,,,,,,,,cbb51a7b-6b83-4404-81b2-25e075162db8,1128,,"[26.0, 40.9]",3890515,33,,,,,-0.34650028,,Right Foot,,,"[89.7, 17.9]",,High Pass,,67.725105,Incomplete,,Sandro Wagner,9723.0,,,,,Free Kick,1,From Free Kick,Christian Mathenia,8306.0,Goalkeeper,67,Darmstadt 98,872,"['6370cdb8-9499-46a0-b1bc-107595fff8d5', '7c7ca186-6109-43b3-a237-8b112641c1e7']",19,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:33:19.967,Pass,
