50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.261498,,,,,,,,,,,,9d06db6b-64cb-4538-a212-0abaca8cb593,3108,,,"[24.7, 34.1]",3890281,90,,,,True,0.37191764,,,,,,"[38.8, 39.6]",,Low Pass,,15.134728,,,Romain Brégerie,13332.0,,,,,Recovery,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,177,Ingolstadt,189,"['11f86188-340b-4c77-8bb7-c7d729635eae', '3e41fb29-88bf-4afb-bf0b-d546bc8b1ebb', 'cdbaacae-a180-4cf5-a133-f638bb652b41']",31,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:31.035,Pass,True
,,,,,,,,,,,,,,,,,,,0.666086,,,,,,,,,,,,8da81753-fd61-4922-b34f-f844d72030d6,3110,,,"[39.2, 38.8]",3890281,90,,,,,-1.735945,,Right Foot,,,,"[38.6, 35.2]",,Ground Pass,,3.6496575,,,Alfredo Morales,12304.0,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Forward,177,Ingolstadt,189,['102bae66-10ee-473f-889f-a4b8c09af8c4'],33,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:33.296,Pass,
,,,,,,,,,,,,,,,,,,,0.668011,,,,,,,,,,,,a71ac0d9-fc19-44ad-922d-02b434e72c54,3113,,,"[44.7, 34.6]",3890281,90,,,,,0.59374964,,Right Foot,,,,"[56.7, 42.7]",,Ground Pass,,14.477914,,,Pascal Groß,3097.0,,,,,,2,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,177,Ingolstadt,189,['825c4cb3-1987-4ae7-8738-726004a3c622'],34,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:34.912,Pass,
,,,,,,,,,,,,,,,,,,,0.670584,,,,,,,,,,,,b082bac0-73b6-4cdc-8739-b97179089736,3115,,,"[56.7, 42.7]",3890281,90,,,,,2.3813992,,Right Foot,,,,"[50.6, 48.5]",,Ground Pass,,8.417244,,,Romain Brégerie,13332.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,177,Ingolstadt,189,['e1d03fe9-bbc0-4937-b4f1-c8815bf9a13e'],35,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:35.580,Pass,
,,,,,,,,,,,,,,,,,,,1.171619,,,,,,,,,,,,b3bbfa41-ab32-4351-a9a2-f877efd3cda8,3118,,,"[56.9, 58.5]",3890281,90,,,,,-0.92992336,,Right Foot,,,,"[66.0, 46.3]",,Ground Pass,,15.220053,,,Pascal Groß,3097.0,,,,,,2,Regular Play,Romain Brégerie,13332.0,Center Forward,177,Ingolstadt,189,['1963caf5-9386-438b-9c3e-31165e658b23'],37,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:37.851,Pass,
,,,,,,,,,,,,,,,,,,,2.417678,,,,,,,,,,,,2b151634-7620-421e-8412-930968f2fca7,3121,,,"[67.4, 39.4]",3890281,90,,,,,-0.8397379,,Right Foot,,,,"[90.0, 14.2]",,Ground Pass,,33.849667,,,Alfredo Morales,12304.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,177,Ingolstadt,189,['f8fb29af-635c-4aed-8dca-d67364871448'],40,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:40.484,Pass,
,,,,,,,,,,,,,,,,,,,1.185203,,,,,,,,,,,,7b250e34-9b58-478c-9642-d02bc4a4405a,3125,,,"[100.6, 34.3]",3890281,90,,,,,1.4551324,c7cadd53-3f80-4c03-bbbb-f431ef2d8dfa,Right Foot,,,,"[103.4, 58.4]",,Low Pass,,24.26211,,,Mathew Leckie,5481.0,True,,,,,2,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,177,Ingolstadt,189,"['d2c69e41-7a32-4c3f-856e-6c81d6f3ffca', 'fe439936-d263-4e81-8155-d0a90ec7df61']",47,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:47.704,Pass,True
,,,,,,,,,,,,,,,,,,,3.3443,,,,,,,,,,,,c1ba48a6-1d74-498c-922c-319adf829cc0,3130,,,"[7.0, 36.1]",3890281,90,,,,,-0.25439814,,Right Foot,,,,"[69.3, 19.9]",,High Pass,,64.37181,,,Sascha Mölders,49081.0,,,,,Goal Kick,2,From Goal Kick,Marwin Hitz,8314.0,Goalkeeper,178,Augsburg,172,['4b892038-8ed1-4449-b9a4-fb0a01fdcc62'],55,,,,,,,,,,,,,,,,,,Augsburg,172,00:45:55.477,Pass,
,,,,,,,,,,,,,,,,,,,2.262758,,,,,,,,,,,,de3f96da-29ec-4446-9e08-6c43854d9194,3132,,,"[69.3, 19.9]",3890281,90,,,,,-0.07058959,,Head,,,,"[89.1, 18.5]",,Low Pass,,19.849434,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,2,From Goal Kick,Sascha Mölders,49081.0,Left Center Forward,178,Augsburg,172,"['13b1de45-95a8-4dd9-bac8-ad883154d6e2', '7c85fb84-3f4e-47f5-be50-615de01da576']",58,,,,,,,,,,,,,,,,,,Augsburg,172,00:45:58.821,Pass,
,,,,,,,,,,,,,,,,,,,1.627775,,,,,,,,,,,,7c85fb84-3f4e-47f5-be50-615de01da576,3134,,,"[31.0, 61.6]",3890281,91,,,,,-2.4838262,,Right Foot,,,,"[7.7, 43.6]",,Ground Pass,,29.442995,,,Ramazan Özcan,12319.0,,,,,Recovery,2,From Goal Kick,Tobias Levels,40460.0,Right Back,178,Augsburg,172,"['0a4786e3-7f00-4c9d-a07e-93b4566c71f8', 'de3f96da-29ec-4446-9e08-6c43854d9194']",1,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:46:01.084,Pass,
,,,,,,,,,,,,,,,,,,,2.683626,,,,,,,,,,,,6416a737-1d37-4b9b-8703-cc2ac234670a,3138,,,"[10.9, 35.9]",3890281,91,,,,,-0.079378314,,Left Foot,,,,"[72.5, 31.0]",,High Pass,,61.79458,Incomplete,,Romain Brégerie,13332.0,,,,,,2,From Goal Kick,Ramazan Özcan,12319.0,Goalkeeper,178,Augsburg,172,"['6aad0086-13b6-463b-932d-c48ea9e803f8', 'b827adc2-2ac2-4e16-9d2c-26b4c6330c3b', 'e9aa81c3-108e-4dc2-b935-c12ad4cc59a9']",6,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:46:06.984,Pass,True
,,,,,,,,,,,,,,,,,,,1.053,,,,,,,,,,,,e9aa81c3-108e-4dc2-b935-c12ad4cc59a9,3141,,,"[47.6, 49.1]",3890281,91,,,,True,-1.9160972,,,,,,"[42.6, 35.2]",,Low Pass,,14.771933,,,Ragnar Klavan,4174.0,,,,,Recovery,2,From Goal Kick,Jeong-Ho Hong,40543.0,Right Center Back,178,Augsburg,172,"['01932609-6c17-4b58-a05d-4a1b76e3606a', '1c4dc1a1-385d-46c2-8ee2-6a526ac51907', '6416a737-1d37-4b9b-8703-cc2ac234670a']",9,,,,,,,,,,,,,,,,,,Augsburg,172,00:46:09.667,Pass,True
,,,,,,,,,,,,,,,,,,,2.641297,,,,,,,,,,,,cb0af840-6980-481f-90f6-341a1a1ca918,3144,,,"[43.4, 35.8]",3890281,91,,,,,0.46654895,,Left Foot,,,,"[84.7, 56.6]",,High Pass,,46.24208,Injury Clearance,,Tim Matavž,7852.0,,,,,,2,From Goal Kick,Ragnar Klavan,4174.0,Left Center Back,178,Augsburg,172,['786cc201-9170-49e0-8c1b-626a3933d36a'],12,,,,,,,,,,,,,,,,,,Augsburg,172,00:46:12.141,Pass,
,,,,,,,,,,,,,,,,,,,3.906273,,,,,,,,,,,,aa6c8a84-d179-46ad-a1e4-a4e8258cc60b,3149,,,"[36.2, 24.2]",3890281,92,,,,,0.37846258,,Left Foot,,,,"[95.3, 47.7]",,High Pass,,63.600784,Incomplete,,Romain Brégerie,13332.0,,,,,Free Kick,2,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,179,Ingolstadt,189,"['5ca0d64e-0920-4fe2-b488-b987056971a7', '7ce2ee81-07d5-4515-8c8b-9a96fe18240c']",18,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:18.174,Pass,
,,,,,,,,,,,,,,,,,,,1.093871,,,,,,,,,,,,b6f5f4ee-84a4-4570-9236-73edb4e3b170,3153,,,"[34.5, 46.7]",3890281,92,,,,True,-0.38831872,,,,,,"[47.7, 41.3]",,High Pass,,14.261837,Incomplete,,,,,,,,Recovery,2,From Free Kick,Paul Verhaegh,8237.0,Right Back,179,Ingolstadt,189,"['90d3fa64-2246-4bd2-bba4-0200a9ada398', 'fdc299f4-2040-487a-bdd6-893f550ef2d5']",24,,,,,,,,,,,,,,,,,,Augsburg,172,00:47:24.067,Pass,True
,,,,,,,,,,,,,,,,,,,1.08515,,,,,,,,,,,,fdc299f4-2040-487a-bdd6-893f550ef2d5,3155,,,"[72.4, 38.8]",3890281,92,,,,,-0.16733925,,Left Foot,,,,"[87.2, 36.3]",,Low Pass,,15.009664,,,Romain Brégerie,13332.0,,,,,Recovery,2,From Free Kick,Alfredo Morales,12304.0,Left Center Midfield,179,Ingolstadt,189,"['64bd1611-706b-45e4-96fe-29d9614259d6', 'b6f5f4ee-84a4-4570-9236-73edb4e3b170']",25,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:25.161,Pass,
,,,,,,,,,,,,,,,,,,,0.941868,,,,,,,,,,,,28ee8e41-3375-412e-a7a6-a0902404d79d,3159,,,"[84.2, 37.4]",3890281,92,,,,,-2.5593815,,Right Foot,,,,"[72.2, 29.5]",,Ground Pass,,14.366976,,,Alfredo Morales,12304.0,,,,,,2,From Free Kick,Romain Brégerie,13332.0,Center Forward,179,Ingolstadt,189,['f9eb0455-a4d5-4de7-b7f9-ec2571bbf5eb'],27,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:27.746,Pass,
,,,,,,,,,,,,,,,,,,,0.548006,,,,,,,,,,,,f51a1352-a86d-480a-a162-c9770257c598,3162,,,"[72.5, 25.5]",3890281,92,,,,,-2.093735,,Right Foot,,,,"[67.6, 17.0]",,Ground Pass,,9.811218,,,Robert Bauer,8394.0,,,,,,2,From Free Kick,Alfredo Morales,12304.0,Left Center Midfield,179,Ingolstadt,189,['9e77fad2-7a78-4a75-904a-16a957eef4b9'],30,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:47:30.078,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87587db3-0f62-4d23-8cbf-f676f8a28532,6,,,"[60.0, 38.7]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Halil Altıntop,40462.0,Center Attacking Midfield,2,Augsburg,172,['68de2d2b-a3c2-4e79-9f80-b0f983abf910'],1,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:01.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5adc3152-2602-4038-85b7-a029e41167b1,8,,,"[45.7, 36.9]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Baier,8317.0,Left Defensive Midfield,2,Augsburg,172,['2a73acd1-fb38-4342-8398-48859ea3c168'],2,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:02.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ff4db34-154f-48a5-8f00-5b881b53ad87,10,,,"[33.5, 21.8]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ragnar Klavan,4174.0,Left Center Back,2,Augsburg,172,['b7a238b6-474a-4563-a626-9e10b1873d6b'],5,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:05.361,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0411b3b8-bdcb-4b31-92b1-ce6886d65f0e,12,,,"[10.2, 42.9]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marwin Hitz,8314.0,Goalkeeper,2,Augsburg,172,['2e297886-ef17-4f47-9dd9-ef0b5289f596'],8,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:08.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af2648ef-f863-42ca-b47b-1c9bd1f1807b,15,,,"[19.1, 57.7]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jeong-Ho Hong,40543.0,Right Center Back,2,Augsburg,172,['b69ed48e-23ae-4d23-bdab-8c26fd0fe903'],11,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:11.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266c5b7c-08f6-4a66-ae1b-27a0c3dcca17,18,,,"[35.1, 36.5]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Baier,8317.0,Left Defensive Midfield,2,Augsburg,172,['873b1d3d-54c5-4122-b65e-256b2ab2f29c'],14,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:14.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be090e95-aebf-439c-bb80-bb4a6f257e20,21,,,"[9.5, 41.0]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marwin Hitz,8314.0,Goalkeeper,2,Augsburg,172,"['52bb2414-db56-4327-a5e8-c33b1c78bf9a', 'b66408b7-a4c3-4be9-8e13-77005a00e785']",16,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:16.185,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f995fc6e-4782-41ba-b469-68f8f8db5693,24,,,"[88.0, 38.3]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Caiuby Francisco da Silva,8303.0,Center Forward,2,Augsburg,172,['7f0a9988-d00b-4422-941b-399164153ca0'],19,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:19.992,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce9dcad-5fda-46c2-974f-c01562c47bf5,27,,,"[107.9, 26.6]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tobias Werner,400620.0,Left Wing,2,Augsburg,172,['c47413fc-ef83-4123-b780-b0c6d854e9de'],24,,,,,,,,,,,,,,,,,,Augsburg,172,00:00:24.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da073c49-80f1-46e1-b615-d7409378243a,29,,,"[104.9, 78.7]",3890281,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Moritz Hartmann,40464.0,Right Wing,3,Ingolstadt,189,['b0067f1b-f757-4e32-a5dd-1b348bb9ca78'],54,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:54.367,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516d96f2-4493-480e-862d-4106501d5464,38,,,"[34.7, 5.8]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Center Forward,4,Augsburg,172,['0c1de860-7429-4a2f-b68c-501359ec3482'],10,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:10.645,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751fbf7-6f4b-4f25-9506-5761609ea7ff,40,,,"[106.0, 67.7]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,4,Augsburg,172,['051fdd76-a376-4436-b09a-3da495680084'],12,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:12.659,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95700a0c-62c6-463c-8173-6b4baf34f782,43,,,"[28.3, 13.8]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,4,Augsburg,172,['6eafb553-0d40-47ee-9b9c-0e26987fdc2b'],13,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:13.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e34fba55-df33-4261-8890-68a7bead19d7,50,,,"[99.2, 77.9]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,5,Ingolstadt,189,['01baa1ac-0755-4edd-bbd4-d8f2d6b16ec2'],17,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:17.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b02e723-3e0a-41ea-a549-54acf25a1af4,57,,,"[24.8, 6.0]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,6,Augsburg,172,['4023517e-f91e-4764-b0d1-a6c6a8d51865'],32,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:32.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34730869-05ec-4272-adf3-c26cea817d39,59,,,"[24.2, 1.4]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Max,8319.0,Left Back,6,Augsburg,172,['46a02c3d-eca0-47f6-b468-627166016a7c'],33,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:33.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e72f551-ce79-451e-82d9-0fc6e64dae3d,61,,,"[59.1, 19.7]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Center Forward,6,Augsburg,172,['eb82d139-ad21-499d-b388-227fb38e2af1'],36,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:36.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39569667-1a7b-4c75-b433-488d46b20157,66,,,"[70.1, 67.4]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,6,Augsburg,172,['c40adb09-12f1-4ec7-a7a1-3bc8909a5d87'],39,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:39.523,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc7162a6-40fe-44bc-991b-604815e949b0,68,,,"[69.4, 61.5]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Levels,40460.0,Right Back,6,Augsburg,172,['7a4f1662-2824-4ab7-b46c-0b3581a24040'],40,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:40.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279c6dd7-cc40-48f3-a66d-da286ef2e80c,73,,,"[42.4, 40.5]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,6,Augsburg,172,['d84fd8c4-1814-435c-9340-2d5bac31607a'],43,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:43.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6d5a8ab-2105-4795-8510-dc09cc4dc8cd,76,,,"[55.0, 67.5]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paul Verhaegh,8237.0,Right Back,6,Augsburg,172,['f9ab9fa0-e466-42f8-983b-271eb998d938'],45,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:45.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935b246f-a003-4827-b0f8-bef206d0940c,79,,,"[45.9, 57.7]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,6,Augsburg,172,['9e71d02d-05a3-46b9-9373-368300e8a914'],49,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:49.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1b66b46-41c1-45fe-b8b3-1225073df304,83,,,"[35.8, 26.1]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,6,Augsburg,172,['91539944-6f21-4031-a3df-cc37f09584b4'],52,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:52.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02570f01-93b1-4b27-b6dc-5749be5c3150,86,,,"[27.8, 55.4]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jeong-Ho Hong,40543.0,Right Center Back,6,Augsburg,172,['5a374509-d534-45bd-a1d6-f41680930920'],55,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:55.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539566d4-5764-4225-a7c1-45a695fbd169,89,,,"[63.5, 1.4]",3890281,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Max,8319.0,Left Back,6,Augsburg,172,['1aee0986-9df2-4798-bb7f-9577db6f3175'],59,,,,,,,,,,,,,,,,,,Augsburg,172,00:01:59.842,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c6a121-c567-494d-ac81-8a18cd3996fb,91,,,"[77.2, 3.5]",3890281,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Werner,400620.0,Left Wing,6,Augsburg,172,['33bb11ab-1645-4033-a339-b8b669ecc543'],1,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:01.556,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b102cd02-be91-4483-a836-74b1c676d931,95,,,"[74.4, 7.8]",3890281,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,6,Augsburg,172,['52025e25-801c-4964-862b-d2e59098f758'],4,,,,,,,,,,,,,,,,,,Augsburg,172,00:02:04.149,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec23e8e5-f4db-46bd-ace0-31b618a0db5d,99,,,"[30.8, 42.1]",3890281,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,6,Augsburg,172,['0ac7885b-6780-4625-aeca-8dc973e00799'],7,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:07.196,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbb56b03-1a1e-4e17-b68c-dd7eb03bfdf5,109,,,"[77.9, 13.0]",3890281,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lukas Hinterseer,9103.0,Center Forward,8,Ingolstadt,189,['dfc83568-197d-4495-8fa1-3b67fe5f59a6'],39,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:39.938,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51b7cd1-09b3-4946-816a-96c12369eec4,113,,,"[117.9, 5.7]",3890281,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,9,Ingolstadt,189,['fc1cc2a0-1a75-4fcc-8fc3-d9bd3f5104c4'],51,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:51.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763676ad-f6a8-4547-af75-29a531b61543,117,,,"[109.2, 8.2]",3890281,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,9,Ingolstadt,189,"['cab06021-8f59-41c4-9516-bdaba65ab5b7', 'e53bb61f-4dcc-4625-9941-c787e8829f07']",54,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:54.331,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfde9092-bf37-4226-bc36-160841b0120c,121,,,"[13.6, 74.2]",3890281,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Right Wing,10,Augsburg,172,['476bce4f-8db0-460d-9d52-b30cbe4c4aef'],55,,,,,,,,,,,,,,,,,,Augsburg,172,00:03:55.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33d51e5f-136b-4a32-8e45-d7fa01c492af,123,,,"[9.9, 64.1]",3890281,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,10,Augsburg,172,['19e04afd-330b-4f50-90ce-03cbae72b8a1'],56,,,,,,,,,,,,,,,,,,Augsburg,172,00:03:56.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e09af257-9a6a-4fcf-a2c3-27ea80bae18d,127,,,"[28.0, 52.9]",3890281,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,10,Augsburg,172,['b348d60f-3c46-4ccf-8c6e-9b4dee99798c'],58,,,,,,,,,,,,,,,,,,Augsburg,172,00:03:58.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f949864-5511-432d-910c-65931ef93c3d,135,,,"[9.1, 33.9]",3890281,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,11,Augsburg,172,['1777bd45-6820-46fd-aa1a-034b5fbe2915'],23,,,,,,,,,,,,,,,,,,Augsburg,172,00:04:23.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd705759-81dc-4667-a6c7-c941a45f3648,138,,,"[21.6, 17.5]",3890281,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ragnar Klavan,4174.0,Left Center Back,11,Augsburg,172,['acd7ded8-a815-41a2-990c-1e936b8ea337'],25,,,,,,,,,,,,,,,,,,Augsburg,172,00:04:25.070,Ball Receipt*,
