50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.302661,,,,,,,,,,,,,46140819-18bf-4e6a-ab9c-8c5ad75f6010,2160,,"[52.7, 63.9]",3890288,59,,,,,-1.804246,,Right Foot,,,"[45.4, 33.2]",,Ground Pass,,31.555983,,,,,Kyriakos Papadopoulos,8313.0,,,,,,,2,From Throw In,Kevin Kampl,8222.0,Right Defensive Midfield,132,Bayer Leverkusen,904,['9d296147-4d29-457d-b998-7abd41dc6bcd'],39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:39.536,Pass,
,,,,,,,,,,,,,,,,1.168021,,,,,,,,,,,,,44150828-3e39-40bd-b501-0e8265b0d6bc,2163,,"[47.9, 31.2]",3890288,59,,,,,-1.0641644,,Right Foot,,,"[58.0, 13.0]",,Ground Pass,,20.81466,,,,,Wendell Nascimento Borges,8212.0,,,,,,,2,From Throw In,Kyriakos Papadopoulos,8313.0,Left Center Back,132,Bayer Leverkusen,904,['e560695e-19fd-4e02-a922-f6191d02f2d3'],42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:42.867,Pass,
,,,,,,,,,,,,,,,,1.248967,,,,,,,,,,,,,cd7d8dbc-a308-4ec4-9aa1-82d2693b5cc5,2166,,"[58.2, 12.5]",3890288,59,,,,,-0.26299474,,Left Foot,,,"[79.0, 6.9]",,Ground Pass,,21.540659,,,,,Karim Bellarabi,8213.0,,,,,,,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,132,Bayer Leverkusen,904,['1dd46164-5ab8-4eba-bb0a-06a5360458fe'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:44.872,Pass,
,,,,,,,,,,,,,,,,1.552086,,,,,,,,,,,,,55e909fb-b667-44df-85bf-336b98d64a15,2172,,"[50.8, 80.0]",3890288,60,,,,,-0.264976,,,,,"[70.7, 74.6]",,High Pass,,20.61965,,,Incomplete,,Jan Rosenthal,40477.0,,,,,,Throw-in,2,From Throw In,György Garics,20522.0,Right Back,133,Darmstadt 98,872,"['857e83e6-a846-4a95-b6ed-037809f00775', 'b39c3a1f-9cf8-44a5-909a-edba4e069cdc']",2,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:02.373,Pass,
,,,,,,,,,,,,,,,,0.618092,,,,,,,,,,,,,857e83e6-a846-4a95-b6ed-037809f00775,2174,,"[49.4, 5.5]",3890288,60,,,,,-0.28842956,,Right Foot,,,"[58.5, 2.8]",,Ground Pass,,9.492102,,,,,Karim Bellarabi,8213.0,,,,,,Recovery,2,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,134,Bayer Leverkusen,904,"['542d48af-7f91-4a02-9bbb-fb29747a32de', '55e909fb-b667-44df-85bf-336b98d64a15']",3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:03.925,Pass,
,,,,,,,,,,,,,,,,0.878034,,,,,,,,,,,,,bf9ea3a5-932c-4b01-814a-9148ef233829,2178,,"[58.5, 3.3]",3890288,60,,,,,0.35004488,,Right Foot,,,"[71.1, 7.9]",,Ground Pass,,13.413426,,,,,Javier Hernández Balcázar,3058.0,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Midfield,134,Bayer Leverkusen,904,"['64248fe7-accd-49c6-b8f3-de06a35f4830', 'ead7d504-3e63-4ef9-a323-6997c7e7344d']",5,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:05.322,Pass,True
,,,,,,,,,,,,,,,,1.051558,,,,,,,,,,,,,32ab0cb4-35f3-495c-9a82-3d9d943158fa,2183,,"[84.2, 19.8]",3890288,60,,,,,0.97303796,,Right Foot,,,"[90.6, 29.2]",,Ground Pass,,11.371895,,,,,Stefan Kießling,11394.0,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Attacking Midfield,134,Bayer Leverkusen,904,"['10ebb10e-6e44-4227-bda2-9a196b225104', '65016ee0-708c-4852-86b2-b5608427bce0', 'a1ae3937-0b0c-4da5-9c33-363dc523ea48']",8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:08.968,Pass,True
,,,,,,,,,,,,,,,,1.014964,,,,,,,,,,,,,f2cb4d52-e7b6-4f9a-bf4e-8dcbcd8eecdc,2192,,"[85.9, 35.4]",3890288,60,,,,,1.2026656,,Right Foot,,,"[94.0, 56.4]",,Ground Pass,,22.508,,,,,Roberto Hilbert,8918.0,,,,,,Recovery,2,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,134,Bayer Leverkusen,904,['9cd1055e-977c-46b5-a845-34f107f8a26d'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:13.909,Pass,
,,,,,,,,,,,,,,,,0.500555,,,,,,,,,,,,,405e5452-4747-4a46-a417-1409cbc3c243,2195,,"[99.2, 51.4]",3890288,60,,,,,-0.633633,,Right Foot,,,"[109.0, 44.2]",,Low Pass,,12.160592,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,Through Ball,True,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,134,Bayer Leverkusen,904,"['10e29e71-6ae9-470b-b11a-1c9535b7d27e', 'd3f34a7d-1e35-4c55-8a42-c3a934973176']",17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:17.562,Pass,
,,,,,,,,,,,,,,,,1.143225,,,,,,,,,,,,,cf9e8e6e-2b77-425e-a037-390f439122bc,2198,,"[77.6, 46.2]",3890288,60,,,,,1.0571903,,Head,,,"[82.0, 54.0]",,Low Pass,,8.955445,,,,,Lars Bender,8969.0,,,,,,Recovery,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,134,Bayer Leverkusen,904,['2ec2c3bb-a009-4053-af6f-193071ce26f0'],21,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:21.494,Pass,
,,,,,,,,,,,,,,,,1.527412,,,,,,,,,,,,,7c43fbac-46ce-456e-af27-4e41cd26e43c,2201,,"[82.0, 54.0]",3890288,60,,,,,0.648755,,Right Foot,,,"[91.1, 60.9]",,High Pass,,11.420157,,,,,Julian Brandt,5555.0,,,,,,,2,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,134,Bayer Leverkusen,904,['80bbc6ac-7237-4828-9fd2-0a072dbe4234'],22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:22.677,Pass,
,,,,,,,,,,,,,,,,1.334636,,,,,,,,,,,,,6892ef0a-f506-460e-bbf7-5d64d46385ad,2204,,"[91.1, 60.9]",3890288,60,,,,True,-0.1784105,,,,,"[103.3, 58.7]",,Low Pass,,12.396773,,,Incomplete,,Kevin Kampl,8222.0,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,134,Bayer Leverkusen,904,"['53adac2a-9b69-4ecd-a7c4-16ba5bb0d906', '8751635e-c93a-467e-bab6-551708e6c378', '9bc89c87-f4aa-43ab-bff6-4f702d1f95a6']",24,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:24.204,Pass,True
,,,,,,,,,,,,,,,,1.148033,,,,,,,,,,,,,bfc93764-e4b7-4a5a-9933-f1f76817aeaf,2209,,"[58.1, 0.1]",3890288,60,,,,,0.19486392,,,,,"[73.3, 3.1]",,Low Pass,,15.493224,,,,,Jan Rosenthal,40477.0,,,,,,Throw-in,2,From Throw In,Fabian Holland,9222.0,Left Back,135,Darmstadt 98,872,['df5f39f1-51ec-4f2b-95c2-9e0281c68719'],48,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:48.248,Pass,
,,,,,,,,,,,,,,,,0.585915,,,,,,,,,,,,,3571d80c-ab78-496c-9f82-dd61bbc6b69c,2215,,"[67.8, 12.1]",3890288,60,,,,,-0.036680788,,Right Foot,,,"[78.7, 11.7]",,Ground Pass,,10.907337,,,,,Konstantin Rausch,11134.0,,,,,,Recovery,2,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,135,Darmstadt 98,872,['4ceb90c4-5cde-4b1b-ba66-f857d845f9df'],51,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:51.699,Pass,
,,,,,,,,,,,,,,,,1.383773,,,,,,,,,,,,,39d601c5-7e3a-43bc-92d7-bbdd93d6c745,2218,,"[78.7, 11.7]",3890288,60,,,,,-2.7330272,,Left Foot,,,"[62.3, 4.6]",,Ground Pass,,17.870926,,,,,Fabian Holland,9222.0,,,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Midfield,135,Darmstadt 98,872,['420c9fe2-b115-4a6b-bbda-77b602173acf'],53,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:53.185,Pass,
,,,,,,,,,,,,,,,,1.157127,,,,,,,,,,,,,5bb2f6c9-dcd6-422e-8053-d28594b82db2,2222,,"[62.7, 4.2]",3890288,60,,,,,0.5931133,,Left Foot,,,"[76.2, 13.3]",,Ground Pass,,16.280663,,,,,Konstantin Rausch,11134.0,,,,,,,2,From Throw In,Fabian Holland,9222.0,Left Back,135,Darmstadt 98,872,['d0533b1d-b017-4b40-8899-e45db7b695f6'],55,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:55.160,Pass,
,,,,,,,,,,,,,,,,0.862818,,,,,,,,,,,,,0db641ba-a6dd-4f8b-93c8-37c6ed02ba9c,2224,,"[76.2, 13.3]",3890288,60,,,,,-1.3237727,,Left Foot,,,"[79.1, 1.8]",,Ground Pass,,11.860017,,,,,Jan Rosenthal,40477.0,,,,,,,2,From Throw In,Konstantin Rausch,11134.0,Left Midfield,135,Darmstadt 98,872,['c8d39915-9da1-4e41-bd66-aa24e5dd9ac4'],56,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:56.317,Pass,
,,,,,,,,,,,,,,,,2.681018,,,,,,,,,,,,,accb0599-c02b-431d-8147-160a03733fcf,2228,,"[77.9, 1.2]",3890288,60,,,,,-0.019228399,,Left Foot,,,"[93.5, 0.9]",,Ground Pass,,15.602884,,,,,Konstantin Rausch,11134.0,,,,,,,2,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,135,Darmstadt 98,872,"['1d9aff57-b94a-4599-bb89-328fc0a6e922', 'a5e70671-eaf1-402f-a0e9-5117069e5d18']",57,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:15:57.455,Pass,True
,,,,,,,,,,,,,,,,0.944231,,,,,,,,,,,,,d093fe77-8322-49a3-b5af-05adeabfba21,2234,,"[19.7, 73.0]",3890288,61,,,,,-1.0277313,,Right Foot,,,"[26.4, 61.9]",,Ground Pass,,12.965339,,,,,Lars Bender,8969.0,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,136,Bayer Leverkusen,904,['49c2a11c-dfbf-4111-a5b1-ca5ca05c055a'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:04.203,Pass,
,,,,,,,,,,,,,,,,0.975975,,,,,,,,,,,,,4935f2c1-48e6-4588-8bf8-7ecc3f3f1c39,2237,,"[27.7, 60.3]",3890288,61,,,,,-1.1383885,,Right Foot,,,"[34.3, 46.0]",,Ground Pass,,15.749603,,,,,Kevin Kampl,8222.0,,,,,,,2,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,136,Bayer Leverkusen,904,['2e2fb2f7-19ed-4c72-924f-1858c76b1963'],6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:06.315,Pass,
,,,,,,,,,,,,,,,,1.481919,,,,,,,,,,,,,57a7522d-30c2-4dcc-b981-6d91bcb201cf,2241,,"[41.4, 37.8]",3890288,61,,,,,-1.6073654,,Right Foot,,,"[40.8, 21.4]",,Low Pass,,16.410973,,,,,Wendell Nascimento Borges,8212.0,,,,,,,2,Regular Play,Kevin Kampl,8222.0,Right Defensive Midfield,136,Bayer Leverkusen,904,"['d4fcb8ee-b4be-4b33-bcd8-b5b05515e53e', 'de1abc28-97bb-4f61-839f-8053538f66b0']",9,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:09.149,Pass,True
,,,,,,,,,,,,,,,,0.655201,,,,,,,,,,,,,4f77cdf5-259c-4209-93cd-7e75806fa0bc,2245,,"[76.2, 15.4]",3890288,61,,,,,-1.2518005,,Left Foot,,,"[79.8, 4.5]",,Ground Pass,,11.479112,,,,,Karim Bellarabi,8213.0,,,,,,,2,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,136,Bayer Leverkusen,904,['91106891-93f4-49f9-8276-4cf422cc6757'],14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:14.917,Pass,
,,,,,,,,,,,,,,,,0.661823,,,,,,,,,,,,,6bdb9755-9457-4554-8fa0-e553e41e7e2c,2249,,"[93.2, 15.0]",3890288,61,,,,,0.89463896,,Right Foot,,,"[100.1, 23.6]",,Ground Pass,,11.025879,,,,,Julian Brandt,5555.0,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Midfield,136,Bayer Leverkusen,904,['7ab1b358-cdb2-4dd7-8f3a-33f5c146ef33'],18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:18.724,Pass,
,,,,,,,,,,,,,,,,1.200072,,,,,,,,,,,,,77a6ffa2-db07-4794-9a51-235b1ded5444,2251,,"[100.1, 23.9]",3890288,61,,,,,2.7062395,,Right Foot,,,"[95.8, 25.9]",,Low Pass,,4.7423625,,,,,Karim Bellarabi,8213.0,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,136,Bayer Leverkusen,904,['b0b45148-6eca-4301-8ce4-b9ab3b114c5e'],19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:19.386,Pass,
,,,,,,,,,,,,,,,,0.958254,,,,,,,,,,,,,10a6b46c-2f2d-43a1-b3aa-7bacf558d114,2261,,"[69.1, 52.8]",3890288,61,,,,,-0.58511245,,Right Foot,,,"[77.1, 47.5]",,Ground Pass,,9.596354,,,,,Lars Bender,8969.0,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,136,Bayer Leverkusen,904,['d2cd096a-d3d9-430c-b9a1-dad00e02b8fe'],26,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:26.649,Pass,
,,,,,,,,,,,,,,,,0.736003,,,,,,,,,,,,,255dd743-7b09-4a7e-9275-15ef42ecca66,2264,,"[80.0, 46.4]",3890288,61,,,,,0.17787527,,Right Foot,,,"[88.9, 48.0]",,Ground Pass,,9.042677,,,,,Javier Hernández Balcázar,3058.0,,,,,,,2,Regular Play,Lars Bender,8969.0,Left Defensive Midfield,136,Bayer Leverkusen,904,['ea46de73-a814-4468-8434-3f9185b804e3'],28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:28.952,Pass,
,,,,,,,,,,,,,,,,3.005591,,,,,,,,,,,,,afe250e6-01bb-48af-8390-1a0e7b6e632d,2268,,"[87.7, 48.6]",3890288,61,,,,,1.8147472,,Right Foot,,,"[82.0, 71.5]",,Ground Pass,,23.598728,,,,,Roberto Hilbert,8918.0,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Attacking Midfield,136,Bayer Leverkusen,904,"['b0c0f3e6-ed26-4f22-9fcc-e92ed7f18e9e', 'cf6e0f8c-361b-4bfe-b2da-45123052367d']",29,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:29.698,Pass,True
,,,,,,,,,,,,,,,,0.397052,,,,,,,,,,,,,c657e991-65e7-441d-959f-4793e236d1a9,2271,,"[82.0, 71.5]",3890288,61,,,,,-1.6951513,,Right Foot,,,"[81.3, 65.9]",,Ground Pass,,5.6435804,,,,,Javier Hernández Balcázar,3058.0,,,,,,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,136,Bayer Leverkusen,904,['47e477f9-337d-4dd8-9015-3591a5a38fdc'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:33.038,Pass,
,,,,,,,,,,,,,,,,1.105021,,,,,,,,,,,,,af4c384f-4208-4175-92c2-961dfbd44c00,2274,,"[81.3, 65.9]",3890288,61,,,,,0.95360494,,Left Foot,,,"[87.9, 75.2]",,Ground Pass,,11.403947,,,,,Roberto Hilbert,8918.0,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Attacking Midfield,136,Bayer Leverkusen,904,['37254605-cce7-4a46-b601-4d78a7ca48dd'],35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:35.734,Pass,
,,,,,,,,,,,,,,,,1.43089,,,,,,,,,,,,,10099fa5-f7f2-4f1f-b2be-37f5d0201ae8,2278,,"[87.5, 75.0]",3890288,61,,,,,-2.799297,,Right Foot,,,"[70.1, 68.8]",,Ground Pass,,18.4716,,,,,Jonathan Tah,8221.0,,,,,,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,136,Bayer Leverkusen,904,['128b0958-3eef-4873-88e5-d28eafc37ff8'],37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:37.628,Pass,
,,,,,,,,,,,,,,,,0.95903,,,,,,,,,,,,,578f8d0a-c431-4409-a810-190d022c81bb,2281,,"[74.4, 69.0]",3890288,61,,,,,-0.56524885,,Right Foot,,,"[91.9, 57.9]",,Ground Pass,,20.723417,,,,,Javier Hernández Balcázar,3058.0,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,136,Bayer Leverkusen,904,['54f28d25-ae54-4a82-bfbb-13dcee9f54e0'],40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:40.368,Pass,
,,,,,,,,,,,,,,,,2.290255,,,,,,,,,,,,,7513ff82-7b48-48cc-b7bb-b9100c6407d0,2283,,"[91.9, 57.9]",3890288,61,,,,,-2.6085124,,Right Foot,,,"[75.8, 48.4]",,High Pass,,18.69385,,,Incomplete,,Kevin Kampl,8222.0,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Attacking Midfield,136,Bayer Leverkusen,904,"['dd8222a1-e67f-45da-b841-7f9e9a9f4d56', 'f5aa2341-1df7-43b5-b233-8b8489a5d4e9']",41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:41.327,Pass,
,,,,,,,,,,,,,,,,0.983394,,,,,,,,,,,,,525ff71c-3866-4ddb-9905-35f186df25e9,2291,,"[63.6, 45.8]",3890288,61,,,,,-0.23804636,,Left Foot,,,"[77.2, 42.5]",,Ground Pass,,13.994642,,,,,Julian Brandt,5555.0,,,,,,Recovery,2,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,136,Bayer Leverkusen,904,['d8166069-91d5-4daa-a55b-191fd106e259'],46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:46.142,Pass,
,,,,,,,,,,,,,,,,0.807675,,,,,,,,,,,,,d4f265f5-56cd-468f-ad5f-77b677df04e6,2293,,"[77.4, 42.5]",3890288,61,,,,,-2.9669204,,Left Foot,,,"[74.0, 41.9]",,Ground Pass,,3.4525354,,,,,Kevin Kampl,8222.0,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,136,Bayer Leverkusen,904,['56f6910a-5590-4e41-955a-00ed1916a80e'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:47.126,Pass,
,,,,,,,,,,,,,,,,0.370519,,,,,,,,,,,,,b420dbf4-3280-4848-a76b-7bae5e437772,2296,,"[85.7, 44.0]",3890288,61,,,,,-0.09559812,,Right Foot,,,"[93.0, 43.3]",,Low Pass,,7.3334846,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,Through Ball,True,,2,Regular Play,Kevin Kampl,8222.0,Right Defensive Midfield,136,Bayer Leverkusen,904,"['402d12e9-1d5d-47b4-8a2e-d4bb8b32adf6', 'e6edafd9-9c6a-4453-a28a-8ce4d6d1bda3']",50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:50.437,Pass,
,,,,,,,,,,,,,,,,1.984739,,,,,,,,,,,,,272b6884-d46e-4865-aaec-29d2ea7eb0bc,2300,,"[86.9, 50.6]",3890288,61,,,,,0.92855626,,Head,,,"[96.4, 63.3]",,High Pass,,15.860013,,,,,Roberto Hilbert,8918.0,,,,,,Recovery,2,Regular Play,Kevin Kampl,8222.0,Right Defensive Midfield,136,Bayer Leverkusen,904,"['345a11e7-8185-4a19-bbd5-c0da2dc6c181', '7e9d1461-6f46-4954-b80a-2404633b5241']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:52.873,Pass,True
,,,,,,,,,,,,,,,,0.148352,,,,,,,,,,,,,3518257b-ac4d-49cb-b5dc-7639369b72bc,2303,,"[115.9, 58.9]",3890288,61,,,,,-1.5707964,,Right Foot,,,"[115.9, 56.4]",,Low Pass,,2.5,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,,2,Regular Play,Roberto Hilbert,8918.0,Right Back,136,Bayer Leverkusen,904,"['cbdde4d4-725d-4b1a-afe0-5e9d7ba0a36d', 'f0b4e5eb-545a-490b-858c-093175859147']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:58.457,Pass,
,,,,,,,,,,,,,,,,1.672121,,,,,,,,,,,,,4752b6ad-46b7-4464-ad94-6561bb087332,2306,,"[120.0, 80.0]",3890288,62,,,,,-1.6392173,,Left Foot,,,"[117.3, 40.6]",,High Pass,True,39.492405,,,Incomplete,,Stefan Kießling,11394.0,,,,Inswinging,,Corner,2,From Corner,Wendell Nascimento Borges,8212.0,Left Back,137,Bayer Leverkusen,904,"['348f4b26-c7ce-46f7-a3a4-1fe8d7c7ffaf', '93748807-3f2f-473d-907f-8b584d959ec1']",18,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:18.538,Pass,
,,,,,,,,,,,,,,,,0.790242,,,,,,,,,,,,,838888ae-ae14-4087-bcf4-3025e2e27941,2309,,"[12.2, 44.3]",3890288,62,,True,,,0.27438197,,Drop Kick,,,"[79.7, 63.3]",,High Pass,,70.12311,,,Incomplete,,Jan Rosenthal,40477.0,,,,,,,2,From Corner,Christian Mathenia,8306.0,Goalkeeper,137,Bayer Leverkusen,904,"['501404b0-799a-4170-ac1e-c18ea2b68a02', 'de9cd685-2a22-42e5-8418-620d56714b06']",36,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:36.302,Pass,
,,,,,,,,,,,,,,,,2.155699,,,,,,,,,,,,,de9cd685-2a22-42e5-8418-620d56714b06,2312,,"[40.4, 16.8]",3890288,62,,True,,True,-0.6335157,,,,,"[51.7, 8.5]",,High Pass,,14.020699,,,,,Karim Bellarabi,8213.0,,,,,,Recovery,2,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,138,Bayer Leverkusen,904,"['6afb992f-e4bb-4a42-bd10-624e2af3a398', '838888ae-ae14-4087-bcf4-3025e2e27941', 'da2f07fa-bcc3-4a10-9dbc-587b7f10a765']",37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:37.092,Pass,True
,,,,,,,,,,,,,,,,0.11879,,,,,,,,,,,,,86d78d71-fe6f-4a1c-9721-77e8b227b514,2314,,"[43.4, 2.6]",3890288,62,,,,,1.9693187,,Right Foot,,,"[42.6, 4.5]",,Low Pass,,2.0615528,,,Incomplete,,Bernd Leno,15581.0,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Midfield,138,Bayer Leverkusen,904,"['e9d70aac-adf4-4917-bf4b-42f36d90d2fa', 'fbad30e1-b322-4b16-9d89-00b6a8874be5']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:40.654,Pass,
,,,,,,,,,,,,,,,,1.450162,,,,,,,,,,,,,3abf7243-c2d1-4e5e-bf48-433472b42198,2317,,"[44.3, 0.1]",3890288,62,,,,,0.6693902,,,,,"[64.9, 16.4]",,Low Pass,,26.268803,,,,,Javier Hernández Balcázar,3058.0,,,,,,Throw-in,2,From Throw In,Karim Bellarabi,8213.0,Left Midfield,139,Bayer Leverkusen,904,['4d06199a-af44-4810-8b1e-cb525664e2c2'],44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:44.376,Pass,
,,,,,,,,,,,,,,,,1.015805,,,,,,,,,,,,,e88b070f-5f1f-42c9-ba71-d36d7c687c53,2325,,"[63.6, 12.3]",3890288,62,,,,,-1.0882831,,Right Foot,,,"[68.0, 3.9]",,Ground Pass,,9.482615,,,,,Karim Bellarabi,8213.0,,,,,,,2,From Throw In,Javier Hernández Balcázar,3058.0,Center Attacking Midfield,139,Bayer Leverkusen,904,"['7b2a56f6-c589-410e-b641-3e1ec9843755', 'bbc89bf8-40c0-4e0d-94c0-48572ea622ab']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:47.710,Pass,True
,,,,,,,,,,,,,,,,0.213726,,,,,,,,,,,,,f89e7a76-541c-40d4-99a1-acd194dd29cc,2328,,"[70.3, 3.3]",3890288,62,,,,,1.3854483,,Right Foot,,,"[70.9, 6.5]",,Ground Pass,,3.255764,,,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Left Midfield,139,Bayer Leverkusen,904,"['411fe63a-fda1-41cf-bcfa-0769ddc0bf50', 'bc8f422b-89b1-44b6-a7b2-fb5ecee3fb93']",49,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:49.366,Pass,
,,,,,,,,,,,,,,,,2.649017,,,,,,,,,,,,,3e8bdc1f-0398-4585-81ec-d22c901a371e,2331,,"[39.0, 75.1]",3890288,62,,,,,-0.073613055,,Right Foot,,,"[72.9, 72.6]",,High Pass,,33.992058,,,Incomplete,,Marcel Heller,9401.0,,,,,,Recovery,2,From Throw In,György Garics,20522.0,Right Back,139,Bayer Leverkusen,904,"['847ff3c1-8ec6-4733-8e6a-d73c7952687c', '870e1e6e-d658-4e77-82c1-fa87aa3d4df7']",51,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:17:51.136,Pass,
,,,,,,,,,,,,,,,,0.915105,,,,,,,,,,,,,847ff3c1-8ec6-4733-8e6a-d73c7952687c,2333,,"[47.2, 7.5]",3890288,62,,,,,0.0,,Head,,,"[56.9, 7.5]",,Low Pass,,9.7,,,Incomplete,,Kevin Kampl,8222.0,,,,,,Interception,2,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,139,Bayer Leverkusen,904,"['3e8bdc1f-0398-4585-81ec-d22c901a371e', '774e35df-bd31-44e1-a216-396a591e5ef3', '9a13c07b-9741-4ca4-b0c7-8985604cb2f0']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:53.785,Pass,
