bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333545c8-78f4-4a7d-9501-d763052dba3d,1890,,"[15.0, 30.6]",3890267,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Koen Casteels,8240.0,Goalkeeper,100,Wolfsburg,179,['ed48ba5a-8891-4f92-8dfa-fbfff26c68bc'],49,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:49.728,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c8d735-d1a8-4b5a-b9fb-156e1a215d2b,1892,,"[25.9, 44.1]",3890267,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,100,Wolfsburg,179,['210e5909-dcb8-44da-a748-174707dff4f5'],51,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:51.358,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51171f5-3b68-47ad-8ef0-2454b7bb352d,1895,,"[26.7, 57.3]",3890267,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,100,Wolfsburg,179,['ebb12d6f-ac0c-4c72-be95-e614f93172da'],53,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:53.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74d7cbe7-e32e-46c0-8b0c-5eb073a85773,1898,,"[62.7, 66.0]",3890267,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bas Dost,10594.0,Center Forward,100,Wolfsburg,179,['7ef9d14f-1907-45f0-ae61-fa08cc87597f'],55,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:55.372,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957ec659-58f6-4e2a-b2b5-6b53ed501523,1900,,"[69.4, 75.0]",3890267,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Right Wing,100,Wolfsburg,179,['0702c0b4-1efd-4ea3-9aa2-59327c7f0290'],56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:56.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569c60ef-7973-4fe1-ab3c-20503a5eb130,1906,,"[11.5, 31.1]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,101,Eintracht Frankfurt,184,['5c4453dc-9530-4f7b-bb90-d2c3dd3b2dbb'],0,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:00.456,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84d1223d-677e-4d02-b4cf-6734c40a661f,1910,,"[45.2, 17.6]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Reinartz,400619.0,Left Center Midfield,101,Eintracht Frankfurt,184,['84588f1e-d3d5-4b02-9427-f1c447d488a9'],4,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:04.365,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fa998b3-8834-4ac2-9c49-f65fdb3ded9a,1913,,"[93.3, 59.3]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Kruse,8386.0,Right Wing,101,Eintracht Frankfurt,184,['140cebc0-d204-4aed-8a0d-695b827cf212'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:08.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d0d778d-3c9e-4917-a68c-84928f168e53,1915,,"[16.1, 7.8]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marco Russ,8812.0,Center Defensive Midfield,102,Eintracht Frankfurt,184,['dca9b364-3a38-4838-8f8d-96c65c6423e6'],17,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:17.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8326133-ec93-4630-a2a0-d3dea2a02c3e,1918,,"[11.5, 4.6]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,102,Eintracht Frankfurt,184,['3b5b3477-254f-4646-9bad-7a892cff758c'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:18.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5eb12ec-b227-44b9-b4df-39e68932f951,1922,,"[5.8, 26.2]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,102,Eintracht Frankfurt,184,"['5340be9c-1a2d-41ae-8a48-b4f81fab434c', '96c7e16a-a19f-468e-805e-0ad6edcdf383']",22,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:22.388,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95fb0ac7-48c0-4d8d-b6e0-3cd603fc542b,1925,,"[62.2, 18.1]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Center Forward,102,Eintracht Frankfurt,184,['4a5b5de8-7177-4dbf-a8cc-f6e5678defe6'],25,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:25.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18d473ec-dfb6-4073-a487-cade89a27005,1929,,"[51.9, 23.3]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,103,Eintracht Frankfurt,184,['d79b9609-c5c5-4a9d-96f5-97c9eac31c50'],40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:40.983,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77bef48c-1275-48b5-9ad8-32d197f10d4d,1932,,"[86.4, 18.1]",3890267,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Ignjovski,9134.0,Right Back,103,Eintracht Frankfurt,184,['18e6e8fe-27ba-4721-a24c-45d4149add2a'],43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:43.322,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7b1be0-9e0b-4666-853a-e7d9832747a7,1936,,"[44.4, 49.0]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,104,Wolfsburg,179,['506b49cd-fc0d-4b75-ab77-f0553f61036a'],0,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:00.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e79b852a-a474-48ba-b085-d973bea7f797,1938,,"[37.2, 61.5]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,104,Wolfsburg,179,['4a225980-1013-47ac-b7c8-fd1ba81c6df6'],1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:01.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009b0679-0797-4899-b922-1db4c7599c45,1941,,"[53.9, 75.0]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Back,104,Wolfsburg,179,['16039a4b-c8d1-4ab9-9e19-d0caaab9b844'],5,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:05.622,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313645cf-3ded-43db-8a0b-47da9e3b3436,1944,,"[87.3, 64.8]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin De Bruyne,3089.0,Center Attacking Midfield,104,Wolfsburg,179,['2ca3bbf6-317f-4db3-a2d2-93836e8194ae'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:08.524,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5397dd8-3639-450f-b420-dee52e72809a,1947,,"[36.6, 15.3]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,105,Eintracht Frankfurt,184,"['93b656d3-f058-46ce-a348-88a7b637562e', 'd043b495-17cc-4298-92d2-636f84c914ed']",10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:10.078,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00839156-e8a3-4641-a13c-027bdc8509d7,1950,,"[36.0, 17.6]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Reinartz,400619.0,Left Center Midfield,105,Eintracht Frankfurt,184,['f118e851-3924-401d-b749-9dc7b4c262d8'],10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:10.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f799b6da-2f5c-47c5-a216-1570836a6081,1953,,"[75.2, 51.5]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Aigner,21156.0,Right Midfield,105,Eintracht Frankfurt,184,['6def010f-2fc0-4a4c-96fa-f0a44e5afe0c'],14,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:14.784,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed6dbed-7b4b-4548-82d6-dfcd2a1673c0,1960,,"[32.5, 39.5]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,106,Wolfsburg,179,['64b58204-0e8d-4997-bf2d-41cfb4031191'],20,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:20.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8cd2ae1-421a-401f-88ff-3553183eae35,1962,,"[34.0, 21.4]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,106,Wolfsburg,179,['eedfc37f-01dd-41f4-a550-38fd402ed6f2'],22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:22.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aab43ceb-9b75-4497-827c-be391adbf55b,1966,,"[63.1, 16.4]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,106,Wolfsburg,179,['02251e73-38a4-4465-bf78-e2c195f31dd8'],27,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:27.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81cc8482-a4ed-401a-b9e5-30354852f43b,1970,,"[86.6, 2.4]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,106,Wolfsburg,179,['c726ce88-fc95-476b-a9d0-66225abed5a5'],30,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:30.459,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782617e1-cef6-49c8-b4fa-e72c32223c50,1974,,"[90.4, 2.4]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Wing,106,Wolfsburg,179,['1b292b15-4899-4b96-9ab5-1d5cc84b7408'],34,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:34.460,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcd8ba5f-ad8d-40e6-99e4-602f03ea1d70,1976,,"[30.5, 70.5]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Reinartz,400619.0,Left Center Midfield,107,Eintracht Frankfurt,184,['03a804bd-672d-4947-90ca-06fdc51af27b'],43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:43.400,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab4ff3e6-fc41-48e7-9251-0bb52a37ce6f,1980,,"[51.9, 71.4]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Center Forward,107,Eintracht Frankfurt,184,"['7f1757fd-903b-4599-a9cc-3d33d21176da', 'f2c6a05b-8518-477f-9353-96780aa492b3']",45,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:45.487,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8be493e8-13e6-4f74-b8d7-5515ebac1e2b,1984,,"[50.7, 76.6]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Aigner,21156.0,Right Midfield,107,Eintracht Frankfurt,184,"['07cd6361-cfba-4aee-82e4-042d99ba9a2f', 'a7aadc35-d06e-4b04-af32-063da9152f96']",46,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:46.351,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e4e30de-a985-403f-9858-5204e39065d5,1995,,"[72.4, 63.9]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Aigner,21156.0,Right Midfield,107,Eintracht Frankfurt,184,['8ab0c64e-f651-472c-9ed1-55b3aa227f9b'],50,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:50.523,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37b1b6de-f484-403c-a8a6-fcc7a83a85e0,1998,,"[86.4, 69.2]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Haris Seferović,5543.0,Center Forward,107,Eintracht Frankfurt,184,['fff95879-41e6-4c43-ae1e-327c245b0792'],52,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:52.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a186b13b-1fca-4b5d-bdbb-ecd1a52e172d,2004,,"[29.0, 62.0]",3890267,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Max Kruse,8386.0,Right Wing,109,Wolfsburg,179,['50781c83-5bcf-4a1e-b1b6-ffea9e1246b0'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:59.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674e7b83-deca-4353-8b08-6926ee86ad6c,2006,,"[27.7, 34.6]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maximilian Arnold,8235.0,Left Defensive Midfield,109,Wolfsburg,179,['3c012596-880a-4030-b56e-75aebe2acc59'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:02.581,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7d77bc9-9883-42c3-92f0-4efdf823c0a1,2010,,"[26.2, 19.4]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Timm Klose,9461.0,Left Center Back,109,Wolfsburg,179,['d7c43c2c-1554-4251-ae80-f85eff1ca261'],4,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:04.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dcd05c6-1fb2-4e1e-afe2-af6e7871fecf,2012,,"[50.7, 24.6]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maximilian Arnold,8235.0,Left Defensive Midfield,109,Wolfsburg,179,['de9d1e66-245b-47be-8656-c163d390e1cf'],7,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:07.603,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57d7993f-43bf-4061-8703-b2d30f6e9178,2015,,"[78.6, 3.2]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ivan Perišić,5474.0,Left Wing,109,Wolfsburg,179,['04d52817-358d-4b69-bb82-8d7869a09e37'],10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:10.378,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2140079-9095-43d6-a49a-bff4315af8fb,2018,,"[76.6, 23.9]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josuha Guilavogui,8230.0,Right Defensive Midfield,109,Wolfsburg,179,['34c5fb8b-d274-4822-b60c-9587d3d8ab94'],16,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:16.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0db4c030-60a7-4b16-8142-88fd5c5eb1c3,2023,,"[63.6, 29.7]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josuha Guilavogui,8230.0,Right Defensive Midfield,109,Wolfsburg,179,['6a913dea-5674-4e4b-ad58-c2e76f9abfe3'],22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:22.165,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f26ce7-69a4-496d-a07d-743180da3968,2026,,"[73.4, 71.2]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Adelino André Vieira Freitas,10790.0,Right Back,109,Wolfsburg,179,['214726af-33e9-4dc0-bbe8-982c4bfb2ac0'],26,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:26.729,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98b70bcb-15d3-4d4a-b037-26f2696fc546,2029,,"[86.1, 76.1]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Max Kruse,8386.0,Right Wing,109,Wolfsburg,179,['d070253c-fea5-4d80-aac6-bffc549e7b30'],29,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:29.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f95eeec6-6fd7-46f3-b621-f5dea4dee44e,2032,,"[76.6, 55.1]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josuha Guilavogui,8230.0,Right Defensive Midfield,109,Wolfsburg,179,['4e7669fa-d93d-43f6-96dc-501963519b82'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:32.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9836b357-350a-4e69-b72b-fbadf1b1d3bd,2035,,"[74.0, 29.7]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maximilian Arnold,8235.0,Left Defensive Midfield,109,Wolfsburg,179,['365014e2-41fe-41f3-bbc0-1a5a64acde81'],35,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:35.128,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74285f45-38e4-40a2-988e-a4c0bee53872,2038,,"[80.9, 9.9]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ricardo Iván Rodríguez Araya,5544.0,Left Back,109,Wolfsburg,179,['742bd7b8-f114-4327-9b65-6845ddf4928d'],37,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:37.619,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a233257-ec10-4354-9048-f8ecec503476,2041,,"[75.4, 19.1]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maximilian Arnold,8235.0,Left Defensive Midfield,109,Wolfsburg,179,['a19086b5-c7e5-4a37-97e5-5135fda38284'],39,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:39.961,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db5a3a4d-074a-4fc3-9206-6bba20f7f859,2045,,"[20.2, 38.6]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Koen Casteels,8240.0,Goalkeeper,109,Wolfsburg,179,['f65cf712-4fe1-4ac1-a42e-30162911f608'],47,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:47.687,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34429bcd-d3ed-4e3d-a3c6-62ea944bfe71,2048,,"[66.6, 73.8]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Max Kruse,8386.0,Right Wing,109,Wolfsburg,179,['cba91833-d0fe-4ae2-baf2-4c2b8f5ee480'],52,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:52.822,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c16b3553-13f2-4e00-80d7-a9cea9eedc1d,2052,,"[82.7, 29.6]",3890267,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Haris Seferović,5543.0,Center Forward,109,Wolfsburg,179,['ae073198-ed54-4cb1-9e90-cb369028b176'],56,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:03:56.723,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dfa2e95-acf9-4f29-a436-e708ee4f1c7b,2056,,"[48.7, 63.7]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Josuha Guilavogui,8230.0,Right Defensive Midfield,109,Wolfsburg,179,['3dc8cd3c-e939-4977-b308-656ff676f948'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:02.082,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a6e5a0f-b363-4348-946c-c853cdcb1695,2059,,"[72.6, 71.8]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Max Kruse,8386.0,Right Wing,109,Wolfsburg,179,['8b9c2050-9916-43b7-9f5d-4df7c2c0e912'],4,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:04.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72c1eb47-9ff6-472f-9d21-02ec1f54ec13,2066,,"[106.8, 71.5]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Kevin De Bruyne,3089.0,Center Attacking Midfield,109,Wolfsburg,179,['daa5c91e-72ea-403d-8745-f994a1924ebc'],10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:10.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfe277a8-6877-42b3-b98b-30f74479eb99,2073,,"[22.5, 54.2]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Aigner,21156.0,Right Midfield,110,Eintracht Frankfurt,184,['fee8bf08-af34-4508-b35d-5e96f11b6935'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:15.235,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6a2d02d-109a-413d-88d2-ae9335af30cb,2080,,"[37.2, 29.6]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Russ,8812.0,Center Defensive Midfield,110,Eintracht Frankfurt,184,['dfbc7c01-9afe-494a-a673-771194b7ea32'],21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:04:21.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d096a464-4a64-44eb-bde6-ce53cbaa9705,2083,,"[56.7, 51.9]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,111,Wolfsburg,179,"['9007bf94-1d5e-418a-9d51-7120516222b8', 'f70f30dd-e873-4c25-b40a-d3d6c23872bb']",24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:24.202,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7771b92c-fbf1-4113-b8cb-dd9f9668eac0,2086,,"[53.0, 48.8]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,111,Wolfsburg,179,['9f037b0e-9d1d-4e37-bead-d7459e62a358'],24,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:24.801,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345667d-7122-4d8e-83ed-38af03976c2a,2090,,"[69.7, 53.3]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,111,Wolfsburg,179,['a7f4d572-ec3d-4a8d-ba7c-bc088fdd25d4'],27,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:27.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09bd077c-2f71-40e2-bacb-868c669de18e,2093,,"[71.9, 18.2]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,111,Wolfsburg,179,['2d81707a-07be-464b-bb75-c77f901d36b4'],31,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:31.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a21941ca-df17-46d3-8f37-79f55aade44a,2097,,"[104.3, 36.6]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bas Dost,10594.0,Center Forward,111,Wolfsburg,179,['5213db30-3716-4ba5-9a8c-ff12947e5762'],35,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:35.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e56e0e7b-3bc9-4476-9070-f4327e0f509e,2100,,"[95.0, 49.3]",3890267,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,111,Wolfsburg,179,"['121f02f2-0ee5-48b3-a71a-bae7dc2c9735', '4774c267-cd98-418a-8e0b-216c4f115bd3']",37,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:37.063,Ball Receipt*,True
