50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.189778,,,,,,,,,,,,,35c2a208-b43a-40ee-8411-6d7cb7670213,3185,,,"[72.2, 27.9]",3890352,75,,,,,1.2949107,,Right Foot,,,"[84.6, 71.7]",High Pass,,45.521423,,,Marcel Risse,8823.0,,True,,,,2,From Goal Kick,Kevin Vogt,8397.0,Left Defensive Midfield,172,FC Köln,186,['aa578c4c-1fc6-4942-850a-078bc96bc4a2'],37,,,,,,,,,,,,,,,,,,FC Köln,186,00:30:37.335,Pass,
,,,,,,,,,,,,,,,,1.755485,,,,,,,,,,,,,61d14055-71b2-46ec-91ca-b0b99c4db5ef,3189,,,"[86.6, 55.8]",3890352,75,,,,,-0.32672563,,Left Foot,,,"[116.7, 45.6]",High Pass,,31.781284,Incomplete,,Anthony Modeste,23486.0,,,,,,2,From Goal Kick,Marcel Risse,8823.0,Right Back,172,FC Köln,186,"['90674394-011e-4e63-aacf-90c447c6e577', '91d04ba5-27cf-4869-8302-8797a0750d0f', 'e80500f2-84ad-4352-9735-b6c487da39f8']",43,,,,,,,,,,,,,,,,,,FC Köln,186,00:30:43.487,Pass,True
,,,,,,,,,,,,,,,,3.986834,,,,,,,,,,,,,383a0e91-51be-4bd2-8a0e-2d50ed431a9e,3193,,,"[12.1, 38.7]",3890352,75,,,,,0.29818285,,Drop Kick,,,"[78.8, 59.2]",High Pass,,69.77922,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,172,FC Köln,186,"['2099887b-3780-4ef7-9379-a69c3f0f9cb5', '3a91bfbc-abf7-4906-921e-2f1894c7565d']",52,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:30:52.783,Pass,
,,,,,,,,,,,,,,,,2.140815,,,,,,,,,,,,,44b27a2b-fe12-49ef-8949-4f3d9578c74f,3199,,,"[40.6, 18.7]",3890352,76,,,,,1.6553401,,Left Foot,,,"[38.6, 42.3]",Ground Pass,,23.684593,,,Matthias Lehmann,8827.0,,,,,Free Kick,2,From Free Kick,Jonas Hector,6040.0,Left Back,173,FC Köln,186,['2291e5e6-3200-4fd7-a8ba-e8f6a02337c4'],8,,,,,,,,,,,,,,,,,,FC Köln,186,00:31:08.269,Pass,
,,,,,,,,,,,,,,,,2.066817,,,,,,,,,,,,,4e985c3d-d3d7-408f-bf34-188b5d7c67dc,3202,,,"[41.9, 48.0]",3890352,76,,,,,0.69126487,87ca53fa-7cc6-42ee-bc2e-11b38050415f,Right Foot,,,"[70.3, 71.5]",Ground Pass,,36.86204,,,Yūya Ōsako,5679.0,True,,,,,2,From Free Kick,Matthias Lehmann,8827.0,Right Defensive Midfield,173,FC Köln,186,['631d4388-c08e-4d47-9448-278f1418ee18'],11,,,,,,,,,,,,,,,,,,FC Köln,186,00:31:11.569,Pass,
,,,,,,,,,,,,,,,,1.615542,,,,,,,,,,,,,0c97d061-8c10-4772-b8bd-286e78b9c33d,3207,,,"[14.0, 31.2]",3890352,76,,True,,,-0.8719978,,Keeper Arm,,,"[28.2, 14.3]",Ground Pass,,22.07374,,,Jin-Su Kim,40538.0,,,,,,2,From Keeper,Oliver Baumann,8393.0,Goalkeeper,175,Hoffenheim,175,['034317ae-b4d3-4301-a882-7499509c7aa1'],27,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:27.888,Pass,
,,,,,,,,,,,,,,,,0.90834,,,,,,,,,,,,,aa8d6242-141c-4eb7-8d3c-30d94951abf3,3209,,,"[41.6, 10.6]",3890352,76,,,,,1.4247841,,Left Foot,,,"[44.1, 27.6]",Ground Pass,,17.18284,,,Eugen Polanski,8404.0,,,,,,2,From Keeper,Jin-Su Kim,40538.0,Left Back,175,Hoffenheim,175,['750a87da-91a9-4df5-a014-898c5a9ae41d'],32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:32.101,Pass,
,,,,,,,,,,,,,,,,1.12252,,,,,,,,,,,,,59ae221c-5c8b-43ca-8651-40913c7b7550,3213,,,"[52.5, 19.7]",3890352,76,,,,,-2.2213395,,Left Foot,,,"[43.9, 8.4]",Ground Pass,,14.200352,,,Jin-Su Kim,40538.0,,,,,,2,From Keeper,Eugen Polanski,8404.0,Left Defensive Midfield,175,Hoffenheim,175,"['428c4edd-5c55-4c6f-adc8-cd42cfdc39f8', '7e12a7d8-f835-4277-9a5c-cad32c6b7b98']",35,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:35.799,Pass,True
,,,,,,,,,,,,,,,,1.435148,,,,,,,,,,,,,24c87c16-6898-4a4c-9819-371c7ae78030,3215,,,"[44.5, 8.4]",3890352,76,,,,,2.1815224,,Left Foot,,,"[32.6, 25.4]",Ground Pass,,20.751144,,,Niklas Süle,6322.0,,,,,,2,From Keeper,Jin-Su Kim,40538.0,Left Back,175,Hoffenheim,175,['08ceafee-0ebb-4a8a-a5be-a1faae4a792d'],36,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:36.922,Pass,
,,,,,,,,,,,,,,,,1.124636,,,,,,,,,,,,,30bcb9a3-7d6e-49ea-b120-b0a1094be92f,3218,,,"[32.4, 24.3]",3890352,76,,,,,0.96479565,,Left Foot,,,"[40.3, 35.7]",Ground Pass,,13.869751,,,Pirmin Schwegler,8556.0,,,,,,2,From Keeper,Niklas Süle,6322.0,Left Center Back,175,Hoffenheim,175,['d452359f-e0a4-4deb-8503-4c9b17e6f2f8'],39,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:39.263,Pass,
,,,,,,,,,,,,,,,,0.862017,,,,,,,,,,,,,671ccf35-de25-4895-b3ff-deffb71e782f,3221,,,"[40.3, 35.3]",3890352,76,,,,,-2.113643,,Right Foot,,,"[33.0, 23.2]",Ground Pass,,14.131525,,,Niklas Süle,6322.0,,,,,,2,From Keeper,Pirmin Schwegler,8556.0,Right Defensive Midfield,175,Hoffenheim,175,['497ce4e6-9fa1-4e31-93ff-9ecf658ba50f'],41,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:41.168,Pass,
,,,,,,,,,,,,,,,,1.773651,,,,,,,,,,,,,f10f5f7d-14d6-4759-a98b-61174a0b7f1f,3225,,,"[33.1, 27.0]",3890352,76,,,,,2.3708992,,Left Foot,,,"[19.3, 40.4]",Ground Pass,,19.235384,,,Oliver Baumann,8393.0,,,,,,2,From Keeper,Niklas Süle,6322.0,Left Center Back,175,Hoffenheim,175,"['c150033c-2c70-4844-a40c-60aa96d43f86', 'fe606ac4-1629-493c-9e7d-453b461bc908']",43,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:43.743,Pass,True
,,,,,,,,,,,,,,,,1.276753,,,,,,,,,,,,,932f4e4e-6abd-4dde-b217-f2a6a8dfe08c,3228,,,"[21.5, 40.2]",3890352,76,,,,,-0.40429118,,Right Foot,,,"[41.6, 31.6]",Ground Pass,,21.862526,,,Eugen Polanski,8404.0,,,,,,2,From Keeper,Oliver Baumann,8393.0,Goalkeeper,175,Hoffenheim,175,['3ec2453f-2c27-46b9-b3c9-e46d7cd61d41'],47,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:47.967,Pass,
,,,,,,,,,,,,,,,,3.136908,,,,,,,,,,,,,bc3c0c79-85a8-4d84-bd2c-8bf4fd241b72,3231,,,"[41.6, 31.6]",3890352,76,,,,,-1.8431833,,Right Foot,,,"[36.6, 13.7]",Ground Pass,,18.585209,,,Niklas Süle,6322.0,,,,,,2,From Keeper,Eugen Polanski,8404.0,Left Defensive Midfield,175,Hoffenheim,175,['cd9b2b22-0bea-433c-a921-061c0fd49837'],49,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:49.324,Pass,
,,,,,,,,,,,,,,,,1.964919,,,,,,,,,,,,,b343ebed-9915-4167-b12c-45caf1d4e238,3235,,,"[35.9, 15.0]",3890352,76,,,,,2.4900596,,Right Foot,,,"[16.1, 30.1]",Ground Pass,,24.900803,,,Oliver Baumann,8393.0,,,,,,2,From Keeper,Niklas Süle,6322.0,Left Center Back,175,Hoffenheim,175,"['80148ead-4b7c-42f6-ae36-cb16f2e84669', 'd96eced8-4552-416c-a66f-3214dc332f38']",53,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:53.270,Pass,True
,,,,,,,,,,,,,,,,1.648152,,,,,,,,,,,,,687c6964-b940-434b-9f9e-264092a59995,3238,,,"[16.0, 39.3]",3890352,76,,,,,1.0937567,,Right Foot,,,"[29.8, 66.0]",Ground Pass,,30.055449,,,Tobias Strobl,12321.0,,,,,,2,From Keeper,Oliver Baumann,8393.0,Goalkeeper,175,Hoffenheim,175,['94bd5309-6220-4194-8e2a-a25eee35f314'],59,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:31:59.246,Pass,
,,,,,,,,,,,,,,,,2.143729,,,,,,,,,,,,,8eaaa4a3-4748-4be5-b7c8-2a3116f632a3,3241,,,"[39.1, 68.9]",3890352,77,,,,,-0.6996219,,Right Foot,,,"[73.2, 40.2]",High Pass,,44.570168,,,Jonathan Schmid,8311.0,,,,,,2,From Keeper,Tobias Strobl,12321.0,Right Center Back,175,Hoffenheim,175,['e469bf02-d51f-49d4-a6f6-f0cec579669a'],3,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:03.375,Pass,
,,,,,,,,,,,,,,,,1.015875,,,,,,,,,,,,,365285e8-aac4-4e20-83fb-2fd06ac0a20d,3249,,,"[69.5, 45.1]",3890352,77,,,,,0.9795043,,Right Foot,,,"[74.2, 52.1]",Low Pass,,8.431489,,,Sebastian Rudy,6039.0,,,,,,2,From Keeper,Kevin Kuranyi,19836.0,Right Center Forward,175,Hoffenheim,175,['b2d5e928-ba9d-45e5-8d1a-4f703fdf7517'],9,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:09.120,Pass,
,,,,,,,,,,,,,,,,0.766305,,,,,,,,,,,,,3bc37f72-d769-4c96-b66e-191c205edd38,3253,,,"[74.2, 52.9]",3890352,77,,,,,-2.910502,,Right Foot,,,"[64.0, 50.5]",Ground Pass,,10.47855,,,Pirmin Schwegler,8556.0,,,,,,2,From Keeper,Sebastian Rudy,6039.0,Right Midfield,175,Hoffenheim,175,"['b510e406-51ea-4c16-a6c7-99174bc90175', 'd578dc00-6225-4da9-9b22-94de1436de44']",10,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:10.176,Pass,True
,,,,,,,,,,,,,,,,0.522999,,,,,,,,,,,,,5b11c5e9-c8e0-4b73-b72c-934c4c6551c9,3256,,,"[69.9, 51.5]",3890352,77,,,,,0.03736578,,Right Foot,,,"[80.6, 51.9]",Ground Pass,,10.707474,Incomplete,,Kevin Kuranyi,19836.0,,,,,,2,From Keeper,Pirmin Schwegler,8556.0,Right Defensive Midfield,175,Hoffenheim,175,"['91462ac0-7cae-44d1-95da-498e7049a323', 'a53b0f57-5c2f-48cc-b32b-2c57f531e6a3']",14,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:14.489,Pass,
,,,,,,,,,,,,,,,,1.846769,,,,,,,,,,,,,fcb77da2-2d9d-4d0a-90d8-bac80d48fc23,3261,,,"[36.6, 25.9]",3890352,77,,,,,-1.8417432,,Left Foot,,,"[33.6, 15.1]",Ground Pass,,11.208925,,,Jonas Hector,6040.0,,,,,,2,From Keeper,Matthias Lehmann,8827.0,Right Defensive Midfield,175,Hoffenheim,175,"['67950e73-8294-40b4-a20e-db98aa973eaf', '9f160793-6b4c-4afc-8f11-244dcbb2ead9']",16,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:16.715,Pass,True
,,,,,,,,,,,,,,,,3.43983,,,,,,,,,,,,,ee1dffc4-73ea-4738-8812-19d3062f8a0f,3264,,,"[35.3, 13.2]",3890352,77,,,,,-0.29965863,,Left Foot,,,"[77.7, 0.1]",High Pass,,44.377583,Out,,Leonardo Bittencourt,8826.0,,,,,,2,From Keeper,Jonas Hector,6040.0,Left Back,175,Hoffenheim,175,['79dcf626-466d-47ad-94f4-d69ac50784cd'],18,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:18.682,Pass,
,,,,,,,,,,,,,,,,1.825125,,,,,,,,,,,,,de705ff3-3290-4209-87c6-020c92bd4fe4,3266,,,"[35.1, 80.0]",3890352,77,,,,,-0.8604449,,,,,"[47.4, 65.7]",Low Pass,,18.862131,,,Pirmin Schwegler,8556.0,,,,,Throw-in,2,From Throw In,Jeremy Toljan,8392.0,Right Back,176,Hoffenheim,175,['d0efb4a6-29f0-4fa3-8554-eee860de934a'],27,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:27.200,Pass,
,,,,,,,,,,,,,,,,1.976555,,,,,,,,,,,,,b08a86ba-4ed2-4a80-8ffd-ac5770778394,3270,,,"[47.9, 65.6]",3890352,77,,,,,2.6098685,,Right Foot,,,"[30.9, 75.6]",High Pass,,19.723083,,,Jeremy Toljan,8392.0,,,,,,2,From Throw In,Pirmin Schwegler,8556.0,Right Defensive Midfield,176,Hoffenheim,175,"['5a501911-6f3a-43cc-adc3-1a951b5a6591', '5f7b8d30-7ef1-4b33-9cad-34cf102ee8c1']",29,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:29.540,Pass,True
,,,,,,,,,,,,,,,,2.372738,,,,,,,,,,,,,dcc0197a-3b28-4a25-8f4b-fe0155d9b7f1,3273,,,"[29.8, 76.3]",3890352,77,,,,,0.17199267,,Right Foot,,,"[51.1, 80.0]",High Pass,,21.618973,Out,,Sebastian Rudy,6039.0,,,,,,2,From Throw In,Jeremy Toljan,8392.0,Right Back,176,Hoffenheim,175,['1f114ef7-5583-49f0-a922-7a580baf088a'],31,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:32:31.989,Pass,
,,,,,,,,,,,,,,,,0.905198,,,,,,,,,,,,,9b2170b1-f02c-4144-b4ae-8b9f88dd0a78,3275,,,"[75.6, 0.1]",3890352,77,,,,,1.972667,,,,,"[70.5, 12.1]",Low Pass,,13.038788,,,Matthias Lehmann,8827.0,,,,,Throw-in,2,From Throw In,Jonas Hector,6040.0,Left Back,177,FC Köln,186,['f8903918-09f0-4990-ba0b-e442bc08a46b'],43,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:43.732,Pass,
,,,,,,,,,,,,,,,,1.457506,,,,,,,,,,,,,015b36d3-e541-4230-a87f-bea78a73089b,3278,,,"[61.9, 10.5]",3890352,77,,,,,2.460672,,Right Foot,,,"[40.3, 28.0]",Low Pass,,27.799461,,,Dominik Maroh,11286.0,,,,,,2,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,177,FC Köln,186,['55c8926d-6b89-40d2-b47d-fe773d5086de'],47,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:47.001,Pass,
,,,,,,,,,,,,,,,,1.469197,,,,,,,,,,,,,d54f0519-a5a6-4d86-b1a2-00107da69bf2,3281,,,"[38.6, 30.9]",3890352,77,,,,,1.0521942,,Right Foot,,,"[49.9, 50.7]",Ground Pass,,22.797588,,,Kevin Vogt,8397.0,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,177,FC Köln,186,['dc4e6894-90c2-4fea-a452-4dc908b1c71b'],49,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:49.815,Pass,
,,,,,,,,,,,,,,,,2.16462,,,,,,,,,,,,,18d42800-65e2-48b3-91de-5a8890b33aa1,3285,,,"[44.9, 49.2]",3890352,77,,,,,-2.4518766,,Right Foot,,,"[27.2, 34.6]",Ground Pass,,22.944498,,,Dominik Maroh,11286.0,,,,,,2,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,177,FC Köln,186,['973df08d-88d3-466a-b826-1bcc52b4e96f'],52,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:52.295,Pass,
,,,,,,,,,,,,,,,,1.29269,,,,,,,,,,,,,0880eccd-d0d2-4e36-a8dd-58e15967c610,3288,,,"[29.4, 35.2]",3890352,77,,,,,-1.5120405,,Right Foot,,,"[30.7, 13.1]",Ground Pass,,22.138203,,,Dominique Heintz,8828.0,,,,,,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,177,FC Köln,186,['fd356f62-bc23-4306-bc24-b7731411c2a6'],55,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:55.663,Pass,
,,,,,,,,,,,,,,,,2.259722,,,,,,,,,,,,,750d074b-8e70-4b6c-82d4-417337340d95,3291,,,"[33.4, 15.1]",3890352,77,,,,,1.5879515,,Left Foot,,,"[32.7, 55.9]",Ground Pass,,40.806004,,,Kevin Vogt,8397.0,,True,,,,2,From Throw In,Dominique Heintz,8828.0,Left Center Back,177,FC Köln,186,['ca5e4afd-f50b-4400-83f8-82f9feec6893'],59,,,,,,,,,,,,,,,,,,FC Köln,186,00:32:59.440,Pass,
,,,,,,,,,,,,,,,,1.496142,,,,,,,,,,,,,1962b083-b7a6-4db6-a8a0-7e2b0e2d4794,3295,,,"[51.5, 58.8]",3890352,78,,,,,1.2767204,,Right Foot,,,"[56.8, 76.3]",Ground Pass,,18.284967,,,Marcel Risse,8823.0,,,,,,2,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,177,FC Köln,186,"['39e04b16-b49d-4071-91df-668b51bf6a14', 'e1ab68e5-2c4a-489a-9ffa-a0c0d1e23906']",5,,,,,,,,,,,,,,,,,,FC Köln,186,00:33:05.392,Pass,True
,,,,,,,,,,,,,,,,1.608705,,,,,,,,,,,,,9a4dff3b-3d63-4bfb-998b-79e540e989d0,3298,,,"[56.8, 76.3]",3890352,78,,,,,-2.1079047,,Right Foot,,,"[46.2, 58.5]",Ground Pass,,20.717142,,,Kevin Vogt,8397.0,,,,,,2,From Throw In,Marcel Risse,8823.0,Right Back,177,FC Köln,186,['34aab8ac-89f0-43c7-b411-28c57c47460b'],7,,,,,,,,,,,,,,,,,,FC Köln,186,00:33:07.314,Pass,
,,,,,,,,,,,,,,,,1.509543,,,,,,,,,,,,,ec4679b7-ccc1-48a2-9396-a41f0886abbf,3301,,,"[46.6, 57.5]",3890352,78,,,,,-1.0495683,,Right Foot,,,"[55.5, 42.0]",Ground Pass,,17.873444,,,Matthias Lehmann,8827.0,,,,,,2,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,177,FC Köln,186,['85710885-d3a9-4a75-b130-9586ee318e17'],8,,,,,,,,,,,,,,,,,,FC Köln,186,00:33:08.962,Pass,
,,,,,,,,,,,,,,,,2.425816,,,,,,,,,,,,,3163048b-4e0a-48c0-b11b-4ed65dff70ec,3304,,,"[44.9, 50.7]",3890352,78,,,,,1.6129401,,Right Foot,,,"[44.2, 67.3]",Ground Pass,,16.614752,,,Marcel Risse,8823.0,,,,,,2,From Throw In,Matthias Lehmann,8827.0,Right Defensive Midfield,177,FC Köln,186,['5e458165-b816-443f-ba14-28e7f57c12af'],14,,,,,,,,,,,,,,,,,,FC Köln,186,00:33:14.188,Pass,
,,,,,,,,,,,,,,,,2.042748,,,,,,,,,,,,,2923634e-782f-4bfa-a436-5875def2fd66,3307,,,"[44.6, 67.3]",3890352,78,,,,,-0.33581612,,Right Foot,,,"[91.3, 51.0]",High Pass,,49.462914,Unknown,,Anthony Modeste,23486.0,,,,,,2,From Throw In,Marcel Risse,8823.0,Right Back,177,FC Köln,186,['9bec68da-32f2-456b-9b29-fa5e272f9197'],16,,,,,,,,,,,,,,,,,,FC Köln,186,00:33:16.654,Pass,
,,,,,,,,,,,,,,,,1.246673,,,,,,,,,,,,,4a8830e1-e5d6-4b74-be95-2cff349bdfd9,3311,,,"[94.5, 56.8]",3890352,79,,,,,-0.772327,,Left Foot,,,"[110.0, 41.7]",High Pass,,21.639317,Incomplete,,Dominique Heintz,8828.0,,,,,Free Kick,2,From Free Kick,Jonas Hector,6040.0,Left Back,178,FC Köln,186,"['8a8a2b2f-e1b0-4a18-ace5-b3cd3b19a3cf', 'd8f9485f-852d-47e8-bc73-97720b0767f8']",37,,,,,,,,,,,,,,,,,,FC Köln,186,00:34:37.351,Pass,
,,,,,,,,,,,,,,,,1.936667,,,,,,,,,,,,,9520ed41-be8c-4e96-b79b-b5c6c17af552,3323,,,"[3.8, 59.4]",3890352,79,,,,,0.2573237,,Right Foot,,,"[39.9, 68.9]",High Pass,,37.32908,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,2,From Free Kick,Sebastian Rudy,6039.0,Right Midfield,178,FC Köln,186,"['357b428a-97a4-4109-a5a8-47462089eced', 'e1e082b1-8f73-468e-b60f-9fab0512a0e5']",43,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:43.162,Pass,True
,,,,,,,,,,,,,,,,1.260985,,,,,,,,,,,,,18a9353a-189d-4dd6-b557-af3940ebd269,3326,,,"[103.1, 52.8]",3890352,79,,,,,0.98279375,,Right Foot,,,"[107.5, 59.4]",Ground Pass,,7.932213,Pass Offside,,Jeremy Toljan,8392.0,,,,,,2,From Free Kick,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,178,FC Köln,186,['24fe4c06-fced-41e2-841d-488b75ce7977'],53,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:53.464,Pass,
,,,,,,,,,,,,,,,,0.985562,,,,,,,,,,,,,01052d37-58bd-495c-b871-2b422bcac378,3329,,,"[14.6, 29.9]",3890352,80,,,,,-1.0402384,,Left Foot,,,"[19.0, 22.4]",Ground Pass,,8.695401,,,Dominique Heintz,8828.0,,,,,Free Kick,2,From Free Kick,Timo Horn,8821.0,Goalkeeper,179,FC Köln,186,['f600cf7b-5da3-49dc-ae5e-feccd6f52592'],29,,,,,,,,,,,,,,,,,,FC Köln,186,00:35:29.013,Pass,
,,,,,,,,,,,,,,,,1.223172,,,,,,,,,,,,,5908819a-5180-4c45-b3d9-3bc888abe1e8,3332,,,"[21.8, 20.4]",3890352,80,,,,,-0.23611365,,Left Foot,,,"[48.4, 14.0]",Ground Pass,,27.359093,,,Kevin Vogt,8397.0,,,,,,2,From Free Kick,Dominique Heintz,8828.0,Left Center Back,179,FC Köln,186,['dc3cc8d8-1aaf-495a-9ac5-c6bebd0cd612'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:35:32.250,Pass,
,,,,,,,,,,,,,,,,4.246357,,,,,,,,,,,,,830549e3-c14f-43e7-bbc5-43db51acdeb4,3335,,,"[53.7, 22.7]",3890352,80,,,,,0.50544834,,Right Foot,,,"[115.5, 56.9]",High Pass,,70.632,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,2,From Free Kick,Kevin Vogt,8397.0,Left Defensive Midfield,179,FC Köln,186,"['20f432d3-aeed-4ab1-8c6c-2779f10ba92c', 'ec86d864-12cc-4920-a7dd-8efdfab08209']",36,,,,,,,,,,,,,,,,,,FC Köln,186,00:35:36.174,Pass,
,,,,,,,,,,,,,,,,5.271406,,,,,,,,,,,,,4f00c066-2103-4387-ac14-e4fd7cce7376,3340,,,"[13.8, 24.9]",3890352,80,,,,,0.16339506,,Drop Kick,,,"[87.8, 37.1]",High Pass,,74.99893,Incomplete,,Kevin Kuranyi,19836.0,,,,,,2,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,179,FC Köln,186,"['9174d194-c611-4cc6-be9a-1dd7d843986f', '9b6731a5-148a-4b43-aa8d-c5657c64c872']",53,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:53.180,Pass,
,,,,,,,,,,,,,,,,1.660523,,,,,,,,,,,,,9174d194-c611-4cc6-be9a-1dd7d843986f,3342,,,"[32.3, 43.0]",3890352,80,,,,,1.6373645,,Head,,,"[31.4, 56.5]",Low Pass,,13.529966,,,Marcel Risse,8823.0,,,,,Recovery,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,179,FC Köln,186,"['4f00c066-2103-4387-ac14-e4fd7cce7376', '4fac5276-82e7-494e-b5aa-d071fc031326']",58,,,,,,,,,,,,,,,,,,FC Köln,186,00:35:58.451,Pass,
,,,,,,,,,,,,,,,,2.947463,,,,,,,,,,,,,f6c809dc-0ba6-4e72-933a-3d711b5eb744,3345,,,"[32.1, 56.9]",3890352,81,,,,,0.14548494,,Right Foot,,,"[59.4, 60.9]",High Pass,,27.591484,Incomplete,,Leonardo Bittencourt,8826.0,,,,,,2,From Free Kick,Marcel Risse,8823.0,Right Back,179,FC Köln,186,"['76a148fe-45ea-4b43-af5d-b528d95d36f2', 'a51a8788-9ffb-4708-b49a-4d52fff73040']",0,,,,,,,,,,,,,,,,,,FC Köln,186,00:36:00.152,Pass,
,,,,,,,,,,,,,,,,1.520944,,,,,,,,,,,,,76a148fe-45ea-4b43-af5d-b528d95d36f2,3347,,,"[60.7, 19.2]",3890352,81,,,,,-0.18280989,,Head,,,"[72.6, 17.0]",High Pass,,12.101653,,,Kevin Kuranyi,19836.0,,,,,Recovery,2,From Free Kick,Jin-Su Kim,40538.0,Left Back,179,FC Köln,186,"['c77aafb8-2b18-461b-bff1-c1c4ae2bcb45', 'f6c809dc-0ba6-4e72-933a-3d711b5eb744']",3,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:03.099,Pass,
,,,,,,,,,,,,,,,,1.600312,,,,,,,,,,,,,56f62ac9-54f0-4e72-ae53-a484f226aad8,3350,,,"[72.4, 15.1]",3890352,81,,,,,0.33929262,,Right Foot,,,"[86.0, 19.9]",High Pass,,14.422205,Incomplete,,Jonathan Schmid,8311.0,,,,,,2,From Free Kick,Kevin Kuranyi,19836.0,Right Center Forward,179,FC Köln,186,"['97ce400f-736d-4688-af1b-76e9a01c77ba', 'c246b7ab-7727-42e7-a5ef-9807382f7044']",4,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:04.620,Pass,
,,,,,,,,,,,,,,,,1.671652,,,,,,,,,,,,,c246b7ab-7727-42e7-a5ef-9807382f7044,3352,,,"[34.1, 60.2]",3890352,81,,,,,-0.13026255,,Right Foot,,,"[57.0, 57.2]",High Pass,,23.09567,Incomplete,,Leonardo Bittencourt,8826.0,,,,,Recovery,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,179,FC Köln,186,"['33da82f8-6d24-441c-a8ba-ba614bd2cb9d', '56f62ac9-54f0-4e72-ae53-a484f226aad8', 'c65bcc68-d97a-47cc-b7f6-5e64b0f27150']",6,,,,,,,,,,,,,,,,,,FC Köln,186,00:36:06.220,Pass,
