50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.145194,,,,,,,,,,,,,452b7609-1656-4847-bfb8-daf713ecb2aa,1391,,"[35.4, 35.2]",3890448,30,,,,-0.8685394,,Right Foot,,,,"[44.2, 24.8]",Ground Pass,,13.623509,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,From Free Kick,Marco Russ,8812.0,Left Defensive Midfield,60,Eintracht Frankfurt,184,['1ef647d7-3e6a-45a2-a4e3-747358e08b6c'],20,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:20.369,Pass,
,,,,,,,,,,,,,,,,1.400274,,,,,,,,,,,,,bc29f593-cc55-455f-946d-911f20f262ac,1394,,"[42.0, 26.6]",3890448,30,,,,-2.1535358,,Right Foot,,,,"[30.4, 9.0]",Ground Pass,,21.0789,,,,,David Ángel Abraham,8678.0,,,,,,1,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,60,Eintracht Frankfurt,184,['f697d10a-c560-4c2a-9ffb-4fe49ab93731'],22,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:22.244,Pass,
,,,,,,,,,,,,,,,,1.131169,,,,,,,,,,,,,8bbc54b7-524e-45a6-ac67-56cd29639a5b,1397,,"[30.4, 9.0]",3890448,30,,,,1.4451983,,Right Foot,,,,"[32.9, 28.8]",Ground Pass,,19.957205,,,,,Marco Russ,8812.0,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,60,Eintracht Frankfurt,184,['19bc5582-1c92-4415-bfd5-644f771e1e65'],24,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:24.795,Pass,
,,,,,,,,,,,,,,,,0.884093,,,,,,,,,,,,,20ddd97d-2aee-49f9-bd8e-4b70f9f78177,1400,,"[33.1, 29.3]",3890448,30,,,,0.38495737,,Right Foot,,,,"[44.7, 34.0]",Ground Pass,,12.515989,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,From Free Kick,Marco Russ,8812.0,Left Defensive Midfield,60,Eintracht Frankfurt,184,['034b9b0c-0093-4727-ba86-148c28450474'],26,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:26.799,Pass,
,,,,,,,,,,,,,,,,1.118742,,,,,,,,,,,,,72e78575-c19f-4aaf-8e24-6d107cfece76,1403,,"[41.7, 37.3]",3890448,30,,,,1.842159,,Right Foot,,,,"[34.8, 62.1]",Ground Pass,,25.74199,,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,1,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,60,Eintracht Frankfurt,184,['b694a1d4-7647-4464-9e31-2e909cf9b849'],28,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:28.694,Pass,
,,,,,,,,,,,,,,,,0.96761,,,,,,,,,,,,,a879d036-0dd6-4283-af0f-a3270feb380a,1406,,"[34.8, 62.1]",3890448,30,,,,0.026448857,,Right Foot,,,,"[53.7, 62.6]",Ground Pass,,18.906612,,,,,Marc Stendera,10896.0,,,,,,1,From Free Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,60,Eintracht Frankfurt,184,['06acbef9-d1a2-4118-a6e4-fdc5a237dadf'],30,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:30.731,Pass,
,,,,,,,,,,,,,,,,1.251981,,,,,,,,,,,,,f25af494-ef2d-4caf-988e-ca2006d21a2c,1411,,"[62.9, 16.3]",3890448,30,,,,2.9862878,,Right Foot,,,,"[43.1, 19.4]",Ground Pass,,20.041208,,,,,Emir Spahić,26791.0,,,,,Recovery,1,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,61,Hamburger SV,171,['c8e6520f-9ba8-41c5-985e-e63aaaa69a67'],32,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:32.681,Pass,
,,,,,,,,,,,,,,,,1.245729,,,,,,,,,,,,,82f97b35-9294-4a60-9d62-3aaabf4388bc,1414,,"[51.5, 21.1]",3890448,30,,,,-1.0516502,,Right Foot,,,,"[61.5, 3.6]",Ground Pass,,20.155643,,,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,61,Hamburger SV,171,['c5d246cd-dfd7-4d22-a177-ce75ae40ea21'],36,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:36.093,Pass,
,,,,,,,,,,,,,,,,1.368031,,,,,,,,,,,,,e8fb9f54-38c7-4c76-99ea-8b676cb40fdd,1419,,"[47.6, 80.0]",3890448,30,,,,-0.30092025,,,,,,"[65.0, 74.6]",High Pass,,18.218672,,,,,Alexander Meier,23268.0,,,,,Throw-in,1,From Throw In,Yanni Regäsel,20950.0,Right Back,62,Eintracht Frankfurt,184,['07be90ce-10e0-4397-88bd-d3fa245dddcb'],52,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:52.038,Pass,
,,,,,,,,,,,,,,,,1.279583,,,,,,,,,,,,,e5beca85-9aa9-4a99-aab2-ae6ea11ee063,1421,,"[65.0, 74.6]",3890448,30,,,,0.6932231,,Head,,,,"[71.5, 80.0]",High Pass,,8.450444,,,Out,,Stefan Aigner,21156.0,,,,,,1,From Throw In,Alexander Meier,23268.0,Center Forward,62,Eintracht Frankfurt,184,['6be0851c-50c6-47b4-a637-22b28d1958ea'],53,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:30:53.446,Pass,
,,,,,,,,,,,,,,,,1.502864,,,,,,,,,,,,,5af7a1b3-c256-41a4-981f-5528d68291d2,1423,,"[44.0, 0.1]",3890448,30,,,,2.8158739,,,,,,"[28.9, 5.2]",Low Pass,,15.9380045,,,,,Emir Spahić,26791.0,,,,,Throw-in,1,From Throw In,Matthias Ostrzolek,8547.0,Left Back,63,Hamburger SV,171,['0730307a-cb6a-47d3-b3ed-9e2af5c44c11'],58,,,,,,,,,,,,,,,,Hamburger SV,171,00:30:58.327,Pass,
,,,,,,,,,,,,,,,,2.7993,,,,,,,,,,,,,d54aa3b9-2a9e-4d90-b35e-5bff11f1131b,1426,,"[28.1, 6.1]",3890448,31,,,,2.0281148,,Right Foot,,,,"[12.5, 37.8]",Ground Pass,,35.33058,,,,,René Adler,8560.0,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,63,Hamburger SV,171,['947b5346-6fba-4c64-97bb-758309cd2bc7'],1,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:01.600,Pass,
,,,,,,,,,,,,,,,,2.852134,,,,,,,,,,,,,ad6c31de-f83c-4030-8331-c0fc964c875d,1429,,"[13.4, 43.6]",3890448,31,,,,-0.034101915,,Right Foot,,,,"[60.3, 42.0]",High Pass,,46.927284,,,,,Aaron Hunt,8308.0,,,,,,1,From Throw In,René Adler,8560.0,Goalkeeper,63,Hamburger SV,171,['1a7c2e5b-30f0-4be6-8b8a-96f1bef86ae5'],9,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:09.509,Pass,
,,,,,,,,,,,,,,,,2.173138,,,,,,,,,,,,,aeb161fb-4e0c-474c-96d2-a45c29e54fe1,1431,,"[60.3, 42.0]",3890448,31,,,,0.39922076,,Head,,,,"[73.1, 47.4]",High Pass,,13.892444,,,,,Artoms Rudņevs,40473.0,,,,,,1,From Throw In,Aaron Hunt,8308.0,Center Attacking Midfield,63,Hamburger SV,171,['8a9bc83f-7191-4d0b-836b-a0711a27c242'],12,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:12.361,Pass,
,,,,,,,,,,,,,,,,1.492551,,,,,,,,,,,,,90ebad66-9582-43ed-aabd-87dde55d0368,1434,,"[73.1, 47.4]",3890448,31,,,,0.48573238,,Right Foot,,,,"[92.8, 57.8]",Ground Pass,,22.276669,,,,,Nicolai Müller,8302.0,,,,,,1,From Throw In,Artoms Rudņevs,40473.0,Center Forward,63,Hamburger SV,171,['5bdcfc67-81f6-4362-a196-fd2da5ba3e00'],14,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:14.654,Pass,
,,,,,,,,,,,,,,,,1.873558,,,,,,,,,,,,,9b91127a-e0e1-4e7b-bd1f-9581bdb1a1f8,1437,,"[104.2, 54.7]",3890448,31,,,,-0.9808406,,Right Foot,,,,"[120.0, 31.1]",Ground Pass,,28.400703,,,Out,,Josip Drmic,5835.0,,,,,,1,From Throw In,Nicolai Müller,8302.0,Right Wing,63,Hamburger SV,171,['e084f1f8-c765-4dcf-b85b-67149e8f66d4'],17,,,,,,,,,,,,,,,,Hamburger SV,171,00:31:17.497,Pass,
,,,,,,,,,,,,,,,,3.393502,,,,,,,,,,,,,15393332-147a-41ed-958e-2895ecf09f3f,1439,,"[7.0, 44.1]",3890448,31,,,,0.25953898,,Right Foot,,,,"[71.4, 61.2]",High Pass,,66.6316,,,,,Alexander Meier,23268.0,,,,,Goal Kick,1,From Goal Kick,Lukáš Hrádecký,8667.0,Goalkeeper,64,Eintracht Frankfurt,184,['a54ed131-a545-4c04-8957-d80ecbc105ca'],46,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:31:46.299,Pass,
,,,,,,,,,,,,,,,,1.319138,,,,,,,,,,,,,a74b1622-c07a-4b96-88c0-b66448af0536,1441,,"[71.4, 61.2]",3890448,31,,,,-2.5201764,,Head,,,,"[63.3, 55.4]",High Pass,,9.962429,,,,,Marco Russ,8812.0,,,,,,1,From Goal Kick,Alexander Meier,23268.0,Center Forward,64,Eintracht Frankfurt,184,['3b008195-3f59-4ff2-9757-bcb56754826e'],49,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:31:49.722,Pass,
,,,,,,,,,,,,,,,,4.321741,,,,,,,,,,,,,c7259eb0-cb18-4343-976a-dae1a7be1cf2,1444,,"[67.0, 54.1]",3890448,31,,,,0.39432693,,Right Foot,,,,"[112.9, 73.2]",High Pass,,49.71539,,,,,Stefan Aigner,21156.0,,,,,,1,From Goal Kick,Marco Russ,8812.0,Left Defensive Midfield,64,Eintracht Frankfurt,184,['7c9f9e2e-d184-48a7-9b63-5dcd21917283'],52,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:31:52.048,Pass,
,,,,,,,,,,,,,,,,1.970664,,,,,,,,,,,,,9791efda-9490-4c4c-8b24-c44a6dbbb11b,1448,,"[113.4, 72.3]",3890448,31,,,,-1.7821827,,Right Foot,True,,,"[108.4, 49.0]",Ground Pass,,23.830442,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,From Goal Kick,Stefan Aigner,21156.0,Right Wing,64,Eintracht Frankfurt,184,['9dbcc515-7cd2-44fa-8563-0e2a51f414aa'],56,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:31:56.374,Pass,
,,,,,,,,,,,,,,,,1.585863,,,,,,,,,,,,,5c97945a-d25b-4160-96a3-84e4af5322dc,1455,,"[13.4, 26.0]",3890448,32,,,,-0.7638961,,Keeper Arm,,,,"[22.9, 16.9]",Ground Pass,,13.155227,,,,,Emir Spahić,26791.0,,,,,,1,Regular Play,René Adler,8560.0,Goalkeeper,65,Hamburger SV,171,['7b8cc1e5-2829-491e-ac46-5cac2d2cc400'],8,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:08.549,Pass,
,,,,,,,,,,,,,,,,2.094231,,,,,,,,,,,,,a2de84a4-5caf-4f04-9159-f93e74e7f888,1458,,"[27.8, 17.2]",3890448,32,,,,2.2209308,,Left Foot,,,,"[13.2, 36.4]",Ground Pass,,24.120531,,,,,René Adler,8560.0,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,65,Hamburger SV,171,['ac5416c4-b9fc-42d2-ba69-36a0d39931d7'],14,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:14.320,Pass,
,,,,,,,,,,,,,,,,3.043956,,,,,,,,,,,,,a406d955-d674-44ed-94cc-738285a19287,1461,,"[13.9, 46.7]",3890448,32,,,,0.10849811,,Right Foot,,,,"[80.0, 53.9]",High Pass,,66.490974,,,Unknown,,Artoms Rudņevs,40473.0,,,,,,1,Regular Play,René Adler,8560.0,Goalkeeper,65,Hamburger SV,171,['5eb71b68-a58f-4d64-b4b5-03891724c08a'],19,,,,,,,,,,,,,,,,Hamburger SV,171,00:32:19.817,Pass,
,,,,,,,,,,,,,,,,1.705916,,,,,,,,,,,,,49c911b8-cf97-4a43-b3df-7b887dc6a308,1465,,"[47.3, 27.9]",3890448,32,True,,,-2.0461392,,Right Foot,,,,"[40.3, 14.3]",Ground Pass,,15.295751,,,,,David Ángel Abraham,8678.0,,,,,Free Kick,1,From Free Kick,Marc Stendera,10896.0,Right Defensive Midfield,66,Eintracht Frankfurt,184,['26fb17f9-6f5c-4c43-b77e-1fea02af36e6'],39,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:32:39.385,Pass,
,,,,,,,,,,,,,,,,1.014776,,,,,,,,,,,,,5355b1ac-93b2-4ede-82be-fbffbc647456,1467,,"[41.4, 12.6]",3890448,32,True,,,1.6765101,,Right Foot,,,,"[38.1, 43.7]",Ground Pass,,31.27459,,,,,Marc Stendera,10896.0,,,,,,1,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,66,Eintracht Frankfurt,184,['45712754-fd3f-4f03-8d0a-f1b250a805a8'],43,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:32:43.973,Pass,
,,,,,,,,,,,,,,,,0.982689,,,,,,,,,,,,,99b370f4-78ab-49df-8562-bec3f1c20a6e,1469,,"[37.8, 46.8]",3890448,32,,,,-1.0055475,,Right Foot,,,,"[48.9, 29.3]",Ground Pass,,20.723417,,,,,Szabolcs Huszti,18888.0,,,,,,1,From Free Kick,Marc Stendera,10896.0,Right Defensive Midfield,66,Eintracht Frankfurt,184,['7bbf7383-826d-4547-a7af-811a7990cece'],51,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:32:51.326,Pass,
,,,,,,,,,,,,,,,,1.851144,,,,,,,,,,,,,40b7c926-13dc-41d5-9ab8-bb6875e0c9a2,1471,,"[48.1, 29.1]",3890448,32,,,,2.907132,,Left Foot,,,,"[16.7, 36.6]",Ground Pass,,32.283276,,,,,Lukáš Hrádecký,8667.0,,,,,,1,From Free Kick,Szabolcs Huszti,18888.0,Left Wing,66,Eintracht Frankfurt,184,['bb12e64f-6323-4b3d-8c89-92df29e62319'],52,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:32:52.308,Pass,
,,,,,,,,,,,,,,,,3.17715,,,,,,,,,,,,,d67e5feb-ba55-4608-be67-42695ed5a2fc,1474,,"[22.0, 33.1]",3890448,32,,,,0.5289604,,Right Foot,,,,"[71.1, 61.8]",High Pass,,56.872665,,,Incomplete,,Stefan Aigner,21156.0,,,,,,1,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,66,Eintracht Frankfurt,184,"['d45660e3-5c32-492f-9f8b-db4ac4b446ee', 'ff5ba3d5-4760-415e-bedd-a1331606dc13']",58,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:32:58.672,Pass,
,,,,,,,,,,,,,,,,2.341823,,,,,,,,,,,,,ff5ba3d5-4760-415e-bedd-a1331606dc13,1476,,"[49.0, 18.3]",3890448,33,,,True,0.34788838,,,,,,"[58.1, 21.6]",High Pass,,9.679876,,,Incomplete,,Josip Drmic,5835.0,,,,,Recovery,1,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,66,Eintracht Frankfurt,184,"['0f7db40e-e08d-4749-94e3-0491ab5121bf', '5ec7b99c-3f7b-4b87-bcd1-f0dd4a44792c', 'd67e5feb-ba55-4608-be67-42695ed5a2fc', 'd928a1ca-e86b-4816-a86b-e4bb16bece1b']",1,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:01.849,Pass,True
,,,,,,,,,,,,,,,,2.592425,,,,,,,,,,,,,a562496d-aa25-46b1-8044-384f0877f766,1485,,"[63.9, 44.3]",3890448,33,,,,-1.5197654,,Right Foot,,,,"[65.8, 7.1]",Ground Pass,,37.24849,,,,,Makoto Hasebe,5681.0,,,,,,1,From Free Kick,Marco Russ,8812.0,Left Defensive Midfield,66,Eintracht Frankfurt,184,['5a59f0bc-0030-4744-88f0-81f4fd7e7cce'],9,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:09.609,Pass,
,,,,,,,,,,,,,,,,1.672198,,,,,,,,,,,,,a8036d50-155b-439c-a471-613207aed375,1488,,"[71.5, 7.6]",3890448,33,,,,-0.20749623,,Right Foot,,,,"[84.8, 4.8]",Ground Pass,,13.591541,,,,,Szabolcs Huszti,18888.0,,,,,,1,From Free Kick,Makoto Hasebe,5681.0,Left Back,66,Eintracht Frankfurt,184,['7b6cf634-7c0d-4750-858c-927f311ac81d'],16,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:16.623,Pass,
,,,,,,,,,,,,,,,,1.021186,,,,,,,,,,,,,23a018e8-d806-4aa5-a917-ebb57d7905e6,1494,,"[89.0, 0.1]",3890448,33,,,,0.52975327,,,,,,"[100.1, 6.6]",Low Pass,,12.863126,,,,,Szabolcs Huszti,18888.0,,,,,Throw-in,1,From Throw In,Makoto Hasebe,5681.0,Left Back,67,Eintracht Frankfurt,184,['a8b03a3b-8252-4fcf-9292-64838747af12'],27,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:27.553,Pass,
,,,,,,,,,,,,,,,,1.030023,,,,,,,,,,,,,96738913-53a5-48bc-a39e-5c2cce673391,1503,,"[22.6, 74.7]",3890448,33,,,,0.015074235,,Right Foot,,,,"[42.5, 75.0]",Ground Pass,,19.902262,,,,,Aaron Hunt,8308.0,,,,,,1,From Throw In,Nicolai Müller,8302.0,Right Wing,67,Eintracht Frankfurt,184,"['0a03d14b-d512-44be-8666-54ca6ada8376', 'ac53bbdf-a20c-4ecc-9e4e-579a2f33da98']",30,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:30.792,Pass,True
,,,,,,,,,,,,,,,,1.947517,,,,,,,,,,,,,84155db7-4692-4044-b711-ae0797861a84,1510,,"[35.0, 76.9]",3890448,33,,,,-0.14959857,,Right Foot,,,,"[69.5, 71.7]",High Pass,,34.889683,,,Incomplete,,Artoms Rudņevs,40473.0,,,,,Recovery,1,From Throw In,Nicolai Müller,8302.0,Right Wing,67,Eintracht Frankfurt,184,"['32c3fa03-acf2-4ffb-b399-ea5b1cb05b15', '5db657f3-79a7-403a-87e4-a6ccea951cb1', '792d0866-1044-4766-aa3a-085b859a0420']",33,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:33.872,Pass,True
,,,,,,,,,,,,,,,,1.346218,,,,,,,,,,,,,c2fbd2c7-0e90-4aa5-bbfc-54680aee4292,1518,,"[55.8, 2.4]",3890448,33,,,,0.47924426,,Right Foot,,,,"[78.7, 14.3]",Ground Pass,,25.807364,,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,67,Eintracht Frankfurt,184,['bfd9dc21-9a31-4909-b058-f051cbcaa50a'],38,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:38.386,Pass,
,,,,,,,,,,,,,,,,0.992308,,,,,,,,,,,,,92754ef9-650f-476d-8be4-36c85cc87cb0,1521,,"[79.7, 9.0]",3890448,33,,,,-1.5707964,,Right Foot,,,,"[79.7, 3.4]",Ground Pass,,5.6,,,,,Makoto Hasebe,5681.0,,,,,,1,From Throw In,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,67,Eintracht Frankfurt,184,['9e3fada5-7ef5-4251-8510-0712d37bb1ae'],41,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:41.128,Pass,
,,,,,,,,,,,,,,,,1.24011,,,,,,,,,,,,,c5e2513d-8b20-4d82-bad4-571a124915e2,1524,,"[85.9, 4.0]",3890448,33,,,,1.894784,,Left Foot,,,,"[81.4, 17.4]",Ground Pass,,14.135417,,,,,Marco Russ,8812.0,,,,,,1,From Throw In,Makoto Hasebe,5681.0,Left Back,67,Eintracht Frankfurt,184,['0cb1d6da-06a2-4841-b893-0abcda6370d4'],43,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:43.886,Pass,
,,,,,,,,,,,,,,,,2.25428,,,,,,,,,,,,,a20222cf-ff69-4b3f-b263-3d009e431868,1531,,"[83.9, 26.2]",3890448,33,,,,1.5647358,,Right Foot,,,,"[84.2, 75.7]",Ground Pass,,49.500908,,,,,Yanni Regäsel,20950.0,,True,,,,1,From Throw In,Marco Russ,8812.0,Left Defensive Midfield,67,Eintracht Frankfurt,184,['95ca2c12-b870-416a-9da1-5d09f74029ff'],47,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:47.768,Pass,
,,,,,,,,,,,,,,,,1.149075,,,,,,,,,,,,,90d8527b-9ddd-4dc3-acda-711dbe5ae6d2,1534,,"[99.7, 75.1]",3890448,33,,,,-1.1540505,,Right Foot,True,,,"[113.6, 43.7]",Low Pass,,34.339046,,,Incomplete,,Stefan Aigner,21156.0,,,,,,1,From Throw In,Yanni Regäsel,20950.0,Right Back,67,Eintracht Frankfurt,184,"['313fbe4e-3c7b-49d1-9aac-d41e057ff5e1', 'fe3c9d5d-8c1f-4205-9c16-2664e8f54b19']",53,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:33:53.237,Pass,
,,,,,,,,,,,,,,,,0.759572,,,,,,,,,,,,,b685a8b3-66ea-4424-891f-ea2591fa0832,1537,,"[108.3, 80.0]",3890448,34,,,,-0.7004964,,,,,,"[113.4, 75.7]",Low Pass,,6.670832,,,,,Stefan Aigner,21156.0,,,,,Throw-in,1,From Throw In,Yanni Regäsel,20950.0,Right Back,68,Eintracht Frankfurt,184,['179af375-656e-4749-8bcc-90b425cb9f98'],4,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:04.781,Pass,
,,,,,,,,,,,,,,,,1.005138,,,,,,,,,,,,,9cb69e51-956b-4de4-9b33-8a7659f4826a,1541,,"[117.5, 79.0]",3890448,34,,,,-1.5518413,,Right Foot,,,,"[117.9, 57.9]",Low Pass,,21.10379,,,Incomplete,,Marc Stendera,10896.0,,,,,,1,From Throw In,Stefan Aigner,21156.0,Right Wing,68,Eintracht Frankfurt,184,"['4702249d-597b-438d-9fc0-149acec9e8fa', 'b65d56e0-d441-4708-98c6-b3599103cc85', 'cd5d31d2-81d2-4ccc-a6f1-2dde804ef6e7']",7,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:07.672,Pass,True
,,,,,,,,,,,,,,,,1.858604,,,,,,,,,,,,,b8656c82-15db-4259-94a8-750ed7a37719,1545,,"[2.2, 19.9]",3890448,34,,,,0.094951704,,Left Foot,,,,"[40.0, 23.5]",High Pass,,37.971043,,,,,Aaron Hunt,8308.0,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,69,Hamburger SV,171,['e3c123e7-a954-4a95-a8eb-01918a91b69e'],10,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:10.080,Pass,
,,,,,,,,,,,,,,,,1.415214,,,,,,,,,,,,,8891e698-f7d5-4a01-b980-e862751fef7d,1548,,"[39.2, 23.1]",3890448,34,,,,-2.4416997,,Left Foot,,,,"[35.4, 19.9]",Low Pass,,4.967897,,,,,Artoms Rudņevs,40473.0,,,,,,1,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,69,Hamburger SV,171,['0c5c931a-ae1b-4e11-b97e-c249f0e83a51'],11,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:11.958,Pass,
,,,,,,,,,,,,,,,,0.731747,,,,,,,,,,,,,faf98c1e-2475-4dba-9ad8-427b7ab8e459,1554,,"[46.5, 24.1]",3890448,34,,,,0.35744968,,Right Foot,,,,"[54.8, 27.2]",Ground Pass,,8.860023,,,,,Lewis Harry Holtby,8891.0,,,,,Free Kick,1,From Free Kick,Emir Spahić,26791.0,Left Center Back,70,Hamburger SV,171,['43709d31-d8e7-4444-a77b-df4fe2a759aa'],35,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:35.570,Pass,
,,,,,,,,,,,,,,,,0.717558,,,,,,,,,,,,,c760216a-89cb-4687-970a-d69dc26bad37,1557,,"[65.4, 6.6]",3890448,34,,,,0.560232,,Left Foot,,,,"[76.4, 13.5]",Ground Pass,,12.984991,,,,,Josip Drmic,5835.0,,,,,,1,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,70,Hamburger SV,171,['8516ceb5-d27f-4f0f-afc4-476796652102'],39,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:39.684,Pass,
,,,,,,,,,,,,,,,,1.641916,,,,,,,,,,,,,6b855503-4059-4561-b141-02f230933f88,1559,,"[76.4, 13.5]",3890448,34,,,,2.6374266,,Right Foot,,,,"[64.8, 19.9]",Ground Pass,,13.248396,,,,,Lewis Harry Holtby,8891.0,,,,,,1,From Free Kick,Josip Drmic,5835.0,Left Wing,70,Hamburger SV,171,['ce1760f1-8564-41aa-a469-6e0d72c27bb9'],40,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:40.402,Pass,
,,,,,,,,,,,,,,,,2.232831,,,,,,,,,,,,,33d61526-f1f6-4bb4-8511-21612ddd53ad,1562,,"[64.8, 19.9]",3890448,34,,,,1.9328837,,Right Foot,,,,"[54.8, 46.3]",Ground Pass,,28.23048,,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,70,Hamburger SV,171,['cb92d926-5235-45fc-b96a-f5014c6007b6'],42,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:42.253,Pass,
,,,,,,,,,,,,,,,,1.271357,,,,,,,,,,,,,5222d200-e033-4ba3-acbb-4e0695a82ef1,1565,,"[55.0, 48.0]",3890448,34,,,,1.2563449,,Right Foot,,,,"[61.7, 68.6]",Ground Pass,,21.66218,,,,,Aaron Hunt,8308.0,,,,,,1,From Free Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,70,Hamburger SV,171,['7b092076-15c2-49e9-b3ee-d02272f5cb2e'],45,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:45.387,Pass,
