50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[79.9, 73.3]",,,,,,,,,,,0.215801,,,,,,,,,,,,ec723614-b0e1-4f95-9c27-645d959f28cb,555,,"[80.1, 74.1]",3890470,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salomon Armand Magloire Kalou,8575.0,Left Center Forward,29,Hertha Berlin,173,"['50c096fe-b330-478a-8d70-2ec1d59b6f36', 'd689186b-f899-4b85-aaa8-1bc51a1e27ae', 'debd9ea3-de32-4102-b6f2-cd1edfe91239']",37,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:37.887,Carry,True
,,,,"[40.2, 5.1]",,,,,,,,,,,1.182837,,,,,,,,,,,,0717ab41-a3d0-458c-8e68-8faf9a246aa2,558,,"[40.2, 6.8]",3890470,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,29,Hertha Berlin,173,"['6220569d-3b2c-4310-980e-46454c3c47e8', '9134aa69-23c5-476e-81b3-df69a2653459']",38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:38.102,Carry,
,,,,"[50.1, 5.1]",,,,,,,,,,,0.649626,,,,,,,,,,,,4582c127-045d-43ed-b2ed-4bed6c5a918a,561,,"[49.9, 5.5]",3890470,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Left Wing,29,Hertha Berlin,173,"['22f73a87-9d6c-4b77-a55f-a718aa77ce8c', 'b206aada-35b5-4818-a2a2-cb7b9e471aff', 'd26dd094-00ad-4a90-a9aa-d6add3fca21b']",40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:40.134,Carry,True
,,,,"[62.5, 66.6]",,,,,,,,,,,1.50476,,,,,,,,,,,,19fc41ec-ffc0-45ed-aea6-ca70ca43d097,568,,"[60.4, 60.3]",3890470,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,29,Hertha Berlin,173,"['a9838475-7051-4e33-9e8c-17f68bb6da52', 'df0ea34c-c5eb-43c1-bc4a-d51ee65ad8dc']",42,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:42.454,Carry,
,,,,"[62.8, 73.5]",,,,,,,,,,,0.624658,,,,,,,,,,,,1ff4de4e-1e6a-4248-a0d3-c45cd28f665d,571,,"[62.8, 73.5]",3890470,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Left Defensive Midfield,29,Hertha Berlin,173,"['82f2da38-a339-452e-8133-5f0952ad7e54', 'cd5abb5e-169f-45bf-bcbe-8a98b9e2cc04']",44,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:44.861,Carry,
,,,,"[110.2, 77.3]",,,,,,,,,,,8.981612,,,,,,,,,,,,6a88b279-ecb3-4f98-923b-30fa03d568c6,574,,"[75.2, 77.2]",3890470,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salomon Armand Magloire Kalou,8575.0,Left Center Forward,29,Hertha Berlin,173,"['9239bc50-d0c4-490c-ae07-e298151e2ccf', '94edcb01-49c9-4abd-bbcf-166f5045f288']",46,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:13:46.498,Carry,
,,,,"[52.1, 77.4]",,,,,,,,,,,6.903521,,,,,,,,,,,,5c1e492a-e81b-4a03-9585-205d2be36c72,580,,"[15.3, 71.4]",3890470,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Back,30,Eintracht Frankfurt,184,"['548fe9a7-01a1-43e4-b82f-8e9931d08a19', 'e2d7e71b-8f0c-46c2-93ab-51e87c4e9180']",59,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:59.976,Carry,
,,,,"[50.7, 58.4]",,,,,,,,,,,0.616789,,,,,,,,,,,,b5138ca9-1d9f-4a65-811f-2d392498f131,583,,"[51.1, 60.7]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Defensive Midfield,30,Eintracht Frankfurt,184,"['2ade999e-b40a-4d09-a7bc-3ff2bd886de0', '335308a1-3a6f-41ef-8418-a0d81658d172']",8,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:08.601,Carry,
,,,,"[82.4, 17.0]",,,,,,,,,,,2.791063,,,,,,,,,,,,5685ec64-60a1-4f74-a6c1-9ef714e1853e,586,,"[62.8, 26.7]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Russ,8812.0,Right Defensive Midfield,30,Eintracht Frankfurt,184,"['6c28b250-c4f0-4782-94c8-c041d06d364c', 'f343c448-fc7c-4c43-ad5f-8d2f2ce796b5']",11,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:11.446,Carry,
,,,,"[82.0, 2.8]",,,,,,,,,,,4.527812,,,,,,,,,,,,b63b0e63-3c4b-4813-9f4c-deaf2ae7f90c,589,,"[89.8, 3.9]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Left Wing,30,Eintracht Frankfurt,184,"['88e4ed7d-8fa6-4045-9557-a85cf063a973', '957fc139-4984-4348-ba73-820c15de401f']",16,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:16.006,Carry,
,,,,"[66.1, 3.7]",,,,,,,,,,,0.905708,,,,,,,,,,,,2c53f062-8671-4cfc-9601-46e7704190c9,592,,"[66.1, 3.7]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,30,Eintracht Frankfurt,184,"['3c1dfb63-a5a5-41b7-82e5-b2b48eff75cc', '6bdc0e25-3c25-48d1-9bdc-c74b2c17c1e1']",22,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:22.233,Carry,
,,,,"[69.5, 10.5]",,,,,,,,,,,1.1118,,,,,,,,,,,,8e600ea6-9227-448b-930a-56782409d0ad,595,,"[70.3, 8.3]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Defensive Midfield,30,Eintracht Frankfurt,184,"['2b6e37d9-c8ce-4a66-b84e-ee6d259bbc22', 'c7034522-77ad-4b79-82dd-0cbeaab70cc4']",24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:24.038,Carry,
,,,,"[75.8, 11.0]",,,,,,,,,,,0.066505,,,,,,,,,,,,dfca2f4a-e0d0-458c-be8d-1e111d24e45f,598,,"[76.2, 10.9]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,30,Eintracht Frankfurt,184,"['1523acc6-e072-45f3-84b7-59976f0e9a34', '404f83ec-0fca-456c-95f4-ce9398f9feec']",25,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:25.927,Carry,
,,,,"[62.8, 8.7]",,,,,,,,,,,0.185536,,,,,,,,,,,,726b66f9-bdcd-4a42-b139-7edcad4a53fc,601,,"[62.8, 8.7]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Defensive Midfield,30,Eintracht Frankfurt,184,"['2da30ad9-123a-42b9-8c70-ca0a3589cff0', '4ad4f1da-1550-4b2e-aa4a-4eddfc275fd6']",26,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:26.898,Carry,
,,,,"[63.4, 3.7]",,,,,,,,,,,0.721281,,,,,,,,,,,,f1f60a30-a528-40a0-b814-4f09f00a964d,604,,"[64.7, 2.2]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,30,Eintracht Frankfurt,184,"['834d5b2d-0bae-4ccf-a03b-b6a7b42fece5', 'a78c6e13-d152-4bb7-9321-98519541d53f']",28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:28.420,Carry,
,,,,"[57.4, 5.6]",,,,,,,,,,,0.825368,,,,,,,,,,,,d293cb08-b5d5-4f24-9f93-0267297b7322,609,,"[57.4, 3.9]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,30,Eintracht Frankfurt,184,"['43d1dea2-3374-42c9-9e7d-fd430578ff98', '73197292-97e8-44af-b81f-f43eb1e22f42']",30,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:30.839,Carry,
,,,,"[45.5, 24.7]",,,,,,,,,,,0.580593,,,,,,,,,,,,7cc1c2b3-d88f-4eec-b088-8323bb789388,612,,"[44.4, 23.1]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Ángel Abraham,8678.0,Left Center Back,30,Eintracht Frankfurt,184,"['01d33bc8-491b-4224-a304-3e9b30d00cf1', 'dc9e4f62-1f68-4182-a8e3-f02a728f04b2']",33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:33.325,Carry,
,,,,"[55.9, 36.4]",,,,,,,,,,,2.718704,,,,,,,,,,,,7cd896de-786b-41ca-9724-ad596fe65eae,615,,"[51.1, 34.0]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Russ,8812.0,Right Defensive Midfield,30,Eintracht Frankfurt,184,"['0da70f72-6198-4af7-bf6e-d38c32862d4d', 'cd9c85a1-2ecd-45ce-b50e-06b2df6a60aa']",35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:35.223,Carry,
,,,,"[58.9, 32.5]",,,,,,,,,,,0.972066,,,,,,,,,,,,1f926bd2-0a14-439d-8c3a-b3bf57754ccd,618,,"[62.8, 33.3]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,30,Eintracht Frankfurt,184,"['31d7ab56-adf3-4593-88a3-1346916843ba', '46369168-8df7-4d8e-86e3-6f20d5852768']",38,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:38.883,Carry,
,,,,"[61.4, 2.2]",,,,,,,,,,,1.177027,,,,,,,,,,,,c303caa5-cf70-48e9-befd-f6e1d8fb317e,621,,"[56.7, 1.8]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,30,Eintracht Frankfurt,184,"['67323c8c-26c6-4bf1-8cc9-4bdebe8b560c', 'df341028-60f0-4005-becf-2046d587288a']",41,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:41.753,Carry,
,,,,"[86.9, 57.9]",,,,,,,,,,,1.928792,,,,,,,,,,,,c1e91dd8-1936-4ba1-9532-8466d347a341,627,,"[75.5, 62.4]",3890470,14,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Salomon Armand Magloire Kalou,8575.0,Left Center Forward,31,Hertha Berlin,173,"['492d2b72-7015-4920-b33e-1e991ecaa216', 'fb56ebfd-e399-4d7b-be0d-579f03339191']",46,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:14:46.974,Carry,
,,,,"[33.9, 43.7]",,,,,,,,,,,0.159998,,,,,,,,,,,,28eeeb7a-fbba-451c-9f85-9fb832ed9477,638,,"[33.9, 43.7]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,33,Hertha Berlin,173,"['2abf6929-105a-4c3a-ae8c-668ba93a5441', '338a174c-b9b4-46a1-8953-e0418c5befa3']",11,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:11.420,Carry,
,,,,"[5.1, 49.9]",,,,,,,,,,,0.199999,,,,,,,,,,,,b6af8757-38c1-4e38-8721-bb8bfcb127e6,641,,"[9.1, 44.7]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,33,Hertha Berlin,173,"['af772b7c-5449-4710-baef-d79a8de1bf95', 'c52ec801-1e16-4ae8-8fc9-24ca0357c0c2']",14,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:14.392,Carry,
,,,,"[52.1, 76.6]",,,,,,,,,,,0.563541,,,,,,,,,,,,c5edc294-606c-47e5-a6a4-173df2af6816,648,,"[51.7, 77.0]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Pekarík,9722.0,Right Back,33,Hertha Berlin,173,"['44a9ac32-4a2a-4592-b8ae-f1c78f340939', '71c2423f-a70c-40f2-8903-11b201a01ae0']",21,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:21.677,Carry,
,,,,"[57.5, 70.8]",,,,,,,,,,,0.159999,,,,,,,,,,,,a6ef7e09-e9ab-408c-b169-e090ba1e7bd8,651,,"[57.5, 70.4]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Left Defensive Midfield,33,Hertha Berlin,173,"['50ded936-aa58-4aa1-80c7-147da7639909', 'c6d42285-87bd-4f57-bc7b-0bd86354c8ca']",23,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:23.768,Carry,
,,,,"[19.3, 57.9]",,,,,,,,,,,0.119999,,,,,,,,,,,,310bd553-cdb8-4b45-8fa0-d10c4be91450,654,,"[19.1, 57.9]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,33,Hertha Berlin,173,"['3d772898-e127-45a5-9938-ef8b1610bc9b', '95c70479-86f7-4f2a-a1e6-c033e586115a']",27,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:27.663,Carry,
,,,,"[35.1, 72.3]",,,,,,,,,,,2.8987541,,,,,,,,,,,,6d39d601-40de-4989-9d1c-ec0541f7eec1,657,,"[26.0, 69.8]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Stark,8570.0,Right Center Back,33,Hertha Berlin,173,"['6324f83b-7b17-4f05-992d-ea898e5d5c20', '896b34b7-391f-4c02-83d5-20fbce3d6f34']",28,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:28.838,Carry,
,,,,"[45.6, 62.2]",,,,,,,,,,,0.079999,,,,,,,,,,,,e3e5accb-ae8d-44f9-a4c6-75ebaa8ff4b6,660,,"[45.6, 62.2]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,33,Hertha Berlin,173,"['24ffd11c-e03a-4961-a0f6-67ca2021f80e', 'cc478390-a940-486b-843f-de596dd0e3c2']",32,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:32.707,Carry,
,,,,"[37.3, 77.3]",,,,,,,,,,,2.01559,,,,,,,,,,,,baa001bf-96ba-4715-82a9-d39d00a65cd9,663,,"[34.5, 75.2]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Stark,8570.0,Right Center Back,33,Hertha Berlin,173,"['080e7e86-9db6-454c-bb0a-59379c76ec54', 'effe2157-f806-4eaf-a8e4-38edb646e7b4']",33,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:33.682,Carry,
,,,,"[14.3, 41.4]",,,,,,,,,,,4.685424,,,,,,,,,,,,6657e54a-90b4-4440-a42a-8c6a70b08fe7,666,,"[16.6, 53.4]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,33,Hertha Berlin,173,"['95141b5b-659d-4234-9669-6ce563b589d8', 'c36c01fb-fd89-4083-987e-1ec12f86f8c6']",37,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:37.844,Carry,
,,,,"[41.4, 71.2]",,,,,,,,,,,5.019287,,,,,,,,,,,,85da29a6-e7b4-41cb-bdec-544e64eb9c5c,669,,"[32.0, 77.0]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Stark,8570.0,Right Center Back,33,Hertha Berlin,173,"['ab6e9c9f-6c8b-46c0-935d-8ec5f2eb1204', 'bfe48ee0-dd8a-4f5d-9764-b6851c245c85']",44,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:44.743,Carry,
,,,,"[50.9, 53.8]",,,,,,,,,,,0.159999,,,,,,,,,,,,390c7071-070b-4202-8ebd-db3d5b6a0b97,672,,"[50.9, 53.8]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,33,Hertha Berlin,173,"['343cc5ca-4f27-4d75-a23c-df9dd1b4b752', '9dfd5828-248e-40d6-ab38-b5853a31afa6']",50,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:50.627,Carry,
,,,,"[38.9, 69.4]",,,,,,,,,,,1.010638,,,,,,,,,,,,9c01c34c-746f-45ab-8df2-d790ca7532d9,675,,"[38.3, 70.8]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Stark,8570.0,Right Center Back,33,Hertha Berlin,173,"['293be65a-04be-4368-b640-b1c3d675c3d5', '5ae47bd1-76b4-4c6a-8662-382da2ddd46a']",52,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:52.015,Carry,
,,,,"[18.2, 40.9]",,,,,,,,,,,1.074501,,,,,,,,,,,,b949c0c1-23e5-498c-a2e7-02fd4fc7ab96,678,,"[18.4, 41.0]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,33,Hertha Berlin,173,"['164e22f4-e4e9-44d0-b086-657fafc2e83e', '5376a61b-7cf7-444e-9757-74dc2090f364']",55,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:55.256,Carry,
,,,,"[32.6, 16.7]",,,,,,,,,,,1.810985,,,,,,,,,,,,8241b81e-4ad7-449a-b7d2-8d8c33ccec6b,681,,"[32.2, 14.4]",3890470,15,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,33,Hertha Berlin,173,"['65a4cd88-0f09-47f3-bb5d-665608418eda', 'e2a6833b-0818-4206-84de-79d23b5822b7']",58,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:15:58.166,Carry,
,,,,"[19.9, 40.0]",,,,,,,,,,,2.973384,,,,,,,,,,,,36437098-abf7-40df-9b0c-89d9b238126f,684,,"[15.9, 39.8]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,33,Hertha Berlin,173,"['1d631a73-a2dc-45f0-9a1f-7c501f9b462c', 'd62bb1bc-46b8-47c7-9ff6-43d5433e7415']",1,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:01.851,Carry,
,,,,"[26.8, 75.6]",,,,,,,,,,,2.257593,,,,,,,,,,,,d4944e88-b0c8-4a22-b966-5bcc3a136eac,687,,"[26.2, 75.6]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Niklas Stark,8570.0,Right Center Back,33,Hertha Berlin,173,"['4fdb6da4-10da-4061-af2a-d0455df8de02', 'f431dc76-e6fc-4441-a4d3-69b8283e1948']",6,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:06.908,Carry,
,,,,"[19.9, 45.1]",,,,,,,,,,,3.356904,,,,,,,,,,,,1254ded4-c67d-483c-bc48-a5345b8dd632,690,,"[12.2, 51.6]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,33,Hertha Berlin,173,"['81f9b532-4c35-4f7e-88d9-fb64d853098b', 'bb1acf62-67af-4cc0-bb2c-0187a39d4096']",11,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:11.383,Carry,
,,,,"[39.1, 42.6]",,,,,,,,,,,0.912668,,,,,,,,,,,,d7ab6dad-816c-4ea4-ac84-8aaae3814725,693,,"[38.3, 47.0]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Per Ciljan Skjelbred,8578.0,Right Defensive Midfield,33,Hertha Berlin,173,"['531479b0-0d4c-415b-baaf-f0999230e813', '84cb7438-02b1-43c4-971a-2a28cc66008e']",15,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:15.981,Carry,
,,,,"[63.4, 15.5]",,,,,,,,,,,2.449148,,,,,,,,,,,,183e0731-baa3-4cab-b9a8-763cadcee88e,696,,"[46.2, 14.4]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John Anthony Brooks,12327.0,Left Center Back,33,Hertha Berlin,173,"['27c8932f-9900-44e1-96db-85e452aec2ac', '8841c0b3-27c8-4984-8a23-cc4704486fa8', 'fe009a07-317f-4a91-aa86-7acf2d19c4bb']",18,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:18.456,Carry,True
,,,,"[112.6, 65.7]",,,,,,,,,,,2.708439,,,,,,,,,,,,300f5a37-69de-49ce-8941-486b49db5043,704,,"[112.9, 64.5]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salomon Armand Magloire Kalou,8575.0,Left Center Forward,34,Hertha Berlin,173,"['22b68f1a-5f35-4390-b403-6b8b9b6707fc', '261ed746-121c-4f05-8286-8ba44c8d0490', 'ec3b1c86-e6e1-4dab-9c41-2416e081d6b5']",48,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:16:48.629,Carry,True
,,,,"[15.8, 36.4]",,,,,,,,,,,3.971316,,,,,,,,,,,,0263056d-0eea-4122-b198-0357953e5e9c,709,,"[5.0, 36.0]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,34,Hertha Berlin,173,"['849ed6bf-9390-45e7-9919-0882b7b560cc', '84febed7-7b18-4d68-ae79-926202a6b872']",52,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:16:52.564,Carry,
,,,,"[51.9, 19.8]",,,,,,,,,,,0.580396,,,,,,,,,,,,3fe42284-8002-429e-b9b8-fbf0ac35cb0b,712,,"[52.1, 19.1]",3890470,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,34,Hertha Berlin,173,"['120250b2-6338-49f5-8c2f-8cce833f5c1f', '4119c96a-1425-4c0b-a6a4-35ba68cd5435', '9684707d-6457-4228-afd2-7dbb7e76e2ad']",58,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:16:58.575,Carry,True
,,,,"[98.9, 75.4]",,,,,,,,,,,3.321498,,,,,,,,,,,,fd1638ed-a141-461c-9bb6-cd84c4c19438,717,,"[81.1, 69.4]",3890470,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mitchell Weiser,8576.0,Right Midfield,34,Hertha Berlin,173,"['2837fc62-2df6-40de-9611-7cf33fdfeecf', '534f1a40-86c3-4786-948d-daff490b67eb', 'db42f2c5-20fa-451c-95ed-280867608bbf']",1,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:17:01.250,Carry,True
,,,,"[41.1, 46.3]",,,,,,,,,,,3.636663,,,,,,,,,,,,8762bcae-cdf5-416c-a5d4-d5f44b2ea507,730,,"[41.0, 13.3]",3890470,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Center Forward,35,Eintracht Frankfurt,184,"['0281d388-42f6-4568-a4c6-1fa4fe986a08', '08bdcd89-c0eb-40a6-8746-787095b6ccd5', 'e1a2a040-aff3-4cf7-bb84-559925475e84']",27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:17:27.488,Carry,True
,,,,"[15.6, 44.4]",,,,,,,,,,,0.594032,,,,,,,,,,,,c4dc6fa6-1599-4040-8d7d-cd244bc9b39d,734,,"[15.6, 44.4]",3890470,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,35,Eintracht Frankfurt,184,"['16e41e72-3640-4289-a6c8-7d5090efcf88', 'b671e80f-0192-4f70-9831-9365d56b7748']",33,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:17:33.401,Carry,
,,,,"[31.7, 59.5]",,,,,,,,,,,2.673741,,,,,,,,,,,,c0e54512-9098-47af-a5b7-6559a965cb77,737,,"[27.5, 51.1]",3890470,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,35,Eintracht Frankfurt,184,"['8a4cb361-7d99-4e86-9a64-abaa1e4d1a47', 'cf66e320-fd96-44d5-b26b-57cef9063487']",35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:17:35.925,Carry,
,,,,"[33.6, 52.1]",,,,,,,,,,,0.811609,,,,,,,,,,,,4435db15-cc6d-4676-abd1-4bc6eb42641f,740,,"[33.6, 52.1]",3890470,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Russ,8812.0,Right Defensive Midfield,35,Eintracht Frankfurt,184,"['10e833e9-0913-4896-847b-cb9e4a4205c3', '1b7da9a7-ce65-4d4b-ae41-fb9bf908122a']",40,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:17:40.672,Carry,
,,,,"[59.3, 39.1]",,,,,,,,,,,1.958636,,,,,,,,,,,,2cf15bea-bab3-4626-8443-a44aa4ecdbe4,743,,"[48.2, 43.8]",3890470,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Stendera,10896.0,Left Defensive Midfield,35,Eintracht Frankfurt,184,"['1d3b8cd0-f082-4130-bd6c-1afe1dedd9be', '5c5b6139-a911-462e-b770-3230d0b97c27']",43,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:17:43.557,Carry,
