50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a28d96d4-fa1c-4ba4-b1c1-8ecdb78cc29d,2385,,"[57.3, 63.9]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,129,Schalke 04,181,['22d478f8-b7aa-45a8-83a0-a989c0f215f0'],31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:31.985,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc557754-26e5-4ad3-a990-fd9719f5e371,2388,,"[65.9, 58.2]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,129,Schalke 04,181,['71749f03-1947-4b1d-a2ab-d497e9ec07c2'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:33.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f0fa101-663c-43c7-b926-6926be889cd9,2393,,"[52.7, 39.5]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Right Midfield,130,Werder Bremen,176,['50faa070-0463-48cd-9427-d1bfab718526'],35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:35.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ed8c851-b5f6-4015-8ea2-06b49bd2ee6d,2396,,"[42.1, 72.7]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,130,Werder Bremen,176,['24396205-087e-42fb-8526-1e372f5e28cd'],40,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:40.338,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eb25c9d4-ecff-4d64-8c59-77c1d9c0cf7b,2400,,"[63.6, 75.1]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,130,Werder Bremen,176,['0edfaa8e-b383-4162-95f2-c3d3259fb3c6'],42,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:15:42.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aef7a8f2-53b7-4692-a2a5-efe96839a62e,2409,,"[43.3, 5.0]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roman Neustädter,16534.0,Left Center Back,131,Schalke 04,181,['ca60efaf-54a0-4bf1-aebd-cf10b2e3d18e'],53,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:53.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7f793a3-ea32-4b2e-b960-ce1a5a996caa,2411,,"[48.7, 23.7]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,131,Schalke 04,181,['163bd19e-bded-4c6c-b6d5-ab0824f2f2a9'],55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:55.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8516637-a919-4e00-bea4-94292941c49e,2414,,"[59.5, 56.0]",3890419,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,131,Schalke 04,181,['87a9146e-ed44-4621-a37a-af0df7ae3efb'],59,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:59.251,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,33d85520-5f58-47df-a4d1-2cbdb495289e,2417,,"[91.4, 47.8]",3890419,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,131,Schalke 04,181,['8457dac3-bfdb-48f9-a0ac-217683415dd8'],2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:02.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79faee06-5b0b-4d61-9a0b-ac7a491c3c5d,2420,,"[37.2, 22.0]",3890419,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Ujah,12624.0,Right Center Forward,132,Werder Bremen,176,"['167b38b9-35ea-487a-b558-839ecccbaa0f', '9dfe630c-bee9-4a0a-8ae5-e4b18548d596']",4,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:04.211,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,49ce54a4-69f2-4b59-b1f4-857c80a80192,2422,,"[43.2, 26.5]",3890419,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Left Defensive Midfield,132,Werder Bremen,176,['74af20ac-9aea-4059-9854-2319823bef1b'],5,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:05.042,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f773baee-2343-4a7d-9f12-b1a4b5fb8ac7,2425,,"[93.5, 19.7]",3890419,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,132,Werder Bremen,176,['5a2a5d53-482e-4e8f-8598-3e757f9d82aa'],12,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:12.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710cc61-744c-4c90-8287-6b25215a9ba9,2429,,"[82.3, 27.7]",3890419,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Midfield,132,Werder Bremen,176,['3bf76d6a-2762-46c5-823b-b85ad483e05d'],19,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:19.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,df4b062b-5577-4112-92d3-0822e038fdc7,2432,,"[70.2, 32.4]",3890419,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clemens Fritz,20010.0,Right Defensive Midfield,132,Werder Bremen,176,['95a4b1dd-3e29-43a1-b9f1-e99b13b52405'],21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:21.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,848a73c1-6d2a-4552-9c06-df7daf2d4eaa,2434,,"[63.6, 20.3]",3890419,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago García,26359.0,Left Back,132,Werder Bremen,176,['9084ea45-2459-4e1d-b49e-42da93a08e9d'],23,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:23.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,890c4242-efe2-415b-bd36-c34b4e053114,2439,,"[50.1, 72.4]",3890419,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,133,Schalke 04,181,['48ba1b3c-6075-45d8-9df6-66a510ef1ee6'],13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:13.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16a7a2c6-c76c-4c67-8bf7-75346e5611d5,2444,,"[28.9, 30.2]",3890419,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,134,Werder Bremen,176,['7909d237-99d4-49fd-af9d-c0e8a92d966f'],22,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:22.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,248edd16-bee2-48e6-80ba-711e982f5e89,2447,,"[51.6, 13.7]",3890419,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Midfield,134,Werder Bremen,176,"['16621904-035d-4d3f-9289-647022c7ab28', '2df04921-65f3-4e9c-837a-abaf0e570699']",25,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:25.778,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abe4658f-daa4-44b7-a715-b822f16633b6,2455,,"[76.3, 62.0]",3890419,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,135,Schalke 04,181,['3dac68ea-b4e3-4c88-a209-a56ed104512c'],28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:28.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e129a73-5494-45fc-8294-082c08ca9547,2458,,"[85.1, 75.4]",3890419,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,135,Schalke 04,181,['5ef4e579-1374-4281-95ad-0f6285a2bddf'],32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:32.372,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,eb342487-0154-46b2-81f5-ab64990741d0,2461,,"[102.1, 37.3]",3890419,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,135,Schalke 04,181,['cd360946-58a7-40cb-aa3a-526249be8466'],36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:36.191,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e50ff17c-4355-466e-abb3-1ac2956e8c97,2463,,"[28.7, 20.5]",3890419,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Midfield,135,Schalke 04,181,['ee86c7f3-efe8-4501-a158-b236a24664c1'],38,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:38.075,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a358b77b-95d5-4fa8-ae9b-b921e26cb6e8,2473,,"[62.7, 39.3]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Roman Neustädter,16534.0,Left Center Back,136,Schalke 04,181,['7fa1271e-168f-4589-992f-cb7d706c477a'],19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:19.790,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4efe8b21-130e-4069-b6ef-b9100bbf6cb0,2475,,"[75.8, 19.0]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younès Belhanda,5242.0,Center Attacking Midfield,136,Schalke 04,181,['cfc662a6-6f1a-464b-aa8e-4e651abd61d7'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:21.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61effcc7-e7f9-4eab-b546-3bc19500d510,2479,,"[87.3, 41.2]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,136,Schalke 04,181,"['44bad2f3-e4da-461f-ac5a-b5c5d6f8e40f', '58a4c001-441d-480c-ab94-b6bd309b5f2c']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:25.586,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,47555e69-435f-4bfe-aab3-76c8a15186dc,2484,,"[49.8, 23.3]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,136,Schalke 04,181,['8ea3cb18-3541-4ad3-8037-212b0348f940'],28,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:28.644,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ef3a62bd-c342-4971-9a2c-d2dea9a2b475,2486,,"[45.4, 29.9]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Ujah,12624.0,Right Center Forward,136,Schalke 04,181,['a7b942a0-8c30-468f-ba35-85e73495de96'],29,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:29.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea8de7b9-babe-4eb9-a642-957fc11fa196,2488,,"[67.7, 58.8]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,136,Schalke 04,181,['20947710-5c77-4022-8165-08489f266991'],31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:31.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bae630b-60d8-4831-97ae-81115f20437b,2492,,"[67.1, 53.8]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younès Belhanda,5242.0,Center Attacking Midfield,136,Schalke 04,181,['01c954e9-4c7e-4672-9e99-20f119dbdf8c'],32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:32.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5527480-2cb3-4928-b1aa-20987484461d,2495,,"[71.9, 57.6]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,136,Schalke 04,181,['b71f4c20-c4a5-4b9d-8c3e-2ab1786598e6'],34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:34.457,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,36242b8f-6915-45a7-b430-337de813a67c,2498,,"[86.8, 77.0]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,136,Schalke 04,181,['a0b56b0f-c7fb-4882-af2f-ef8dba1ca4fa'],36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:36.667,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,deeb1258-095a-4d02-811a-5b8ea6f41a30,2501,,"[107.1, 64.2]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leroy Sané,3053.0,Right Wing,136,Schalke 04,181,['fd854187-9657-4eec-8221-ccdd594a7837'],38,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:38.710,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4cdbeb2-20d4-45d3-8a1b-86a95938c402,2506,,"[91.2, 60.3]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Younès Belhanda,5242.0,Center Attacking Midfield,136,Schalke 04,181,['61dab05e-457e-4e9b-8549-c1484de7d699'],41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:41.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8520c619-32d4-45bd-a688-974c250efb67,2510,,"[98.3, 49.6]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,136,Schalke 04,181,['9767393d-349b-4cac-a95b-1b9fc0388f27'],44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:44.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55637480-e197-4b83-9fe1-36e46b906b7d,2512,,"[90.8, 49.9]",3890419,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,136,Schalke 04,181,['713b9d71-2b8c-4430-a112-3dd910af84e1'],45,,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:45.474,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,27030797-b6f0-437e-905c-9d6da6c2a365,2518,,"[108.1, 36.0]",3890419,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Roman Neustädter,16534.0,Left Center Back,137,Schalke 04,181,['464c86c2-bddc-4a61-9698-b6d2730806f8'],11,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:11.558,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,19d4e8c2-5fc5-4d9e-b268-32e1f08b9f43,2521,,"[113.3, 41.9]",3890419,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Joël Andre Job Matip,3502.0,Right Center Back,138,Schalke 04,181,['9f762c4d-3a25-4c2d-b3c5-17284a6141dc'],30,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:30.413,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f4791cbf-ee28-4b08-b928-d023e15b15bf,2524,,"[114.4, 46.3]",3890419,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leon Goretzka,6324.0,Left Defensive Midfield,139,Schalke 04,181,['0573c6f8-a188-4a5f-98d3-2dc72ba0c405'],52,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:52.230,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,12777ee7-89dd-4c26-b93a-28a848c67293,2530,,"[102.4, 51.8]",3890419,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Leon Goretzka,6324.0,Left Defensive Midfield,139,Schalke 04,181,['35912b05-b2e7-4655-be93-51e7142b4abb'],58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:58.115,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1b4556c1-69e0-44b9-b3a3-30033632d7d6,2540,,"[100.7, 75.9]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,140,Werder Bremen,176,['4b526e8b-6e45-4e44-b6d4-a2d0fabd5378'],34,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:34.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fab15b7-5b80-4272-aabd-f4017aebb976,2543,,"[27.6, 14.1]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,141,Schalke 04,181,['a8ffe9cb-1db8-45e6-8dd1-dcc9d6727dac'],36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:36.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b461bfc5-48c4-44fa-904c-33a9f6524697,2545,,"[27.8, 4.4]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sead Kolašinac,3510.0,Left Back,141,Schalke 04,181,['6e5b9685-fdf5-4c99-bcf2-9207800ae025'],38,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:38.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb528bb-0cde-490d-be3a-39294f24d9b1,2547,,"[49.3, 4.0]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,141,Schalke 04,181,['7190ea2f-681a-45ee-a6b4-efab978b8a24'],40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:40.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3150039-ac65-45c3-9342-873d7d4742b0,2554,,"[65.4, 69.9]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Left Defensive Midfield,142,Werder Bremen,176,['be44243c-4d90-4c86-acda-eab9dc4a7cb8'],43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:43.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d576cc7f-187b-425f-8af7-74a6693365a8,2559,,"[79.6, 66.6]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,142,Werder Bremen,176,['cb1da837-0b81-419a-8ee1-877f89df63a6'],45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:45.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fe3bf08-0b32-4bf3-88fa-73743a860c20,2562,,"[84.9, 60.9]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Midfield,142,Werder Bremen,176,['cabb70e7-8d2a-4c35-9c49-88e5704c0d5d'],47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:47.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e018f0b-cd4c-4c28-8050-7e76d0d16081,2565,,"[91.9, 78.6]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Right Midfield,142,Werder Bremen,176,['d0cfe19b-374d-4970-9a3e-92439c24666d'],49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:49.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9665f6e3-3aec-4706-82c5-18c17e2713e6,2569,,"[102.6, 42.2]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,142,Werder Bremen,176,"['a2d789d5-36fe-4b38-b2f0-f74209394089', 'd2d217da-76ba-49b7-82cf-1f76f55a8946']",52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:52.245,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a50b694e-6915-4a43-b949-1dc13e6326f6,2572,,"[92.3, 47.8]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zlatko Junuzović,8762.0,Left Defensive Midfield,142,Werder Bremen,176,['be563700-006a-485b-85cc-8a9faf9d4205'],54,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:54.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de8a45b2-e8c9-4107-ab22-e4f2bcb39043,2575,,"[105.6, 59.2]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Levin Mete Öztunali,8554.0,Right Midfield,142,Werder Bremen,176,['be527426-7545-4ae3-b4a2-32cba8e217c5'],56,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:56.422,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0800d6f0-89bf-43cf-8b17-4c7f970c6e09,2579,,"[115.0, 41.4]",3890419,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,142,Werder Bremen,176,['4b7badff-dbf9-4f1c-a37c-b50e4522e93c'],58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:20:58.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf2dddc8-e40f-46d5-8534-ac89d80bb237,2585,,"[43.3, 7.2]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Younès Belhanda,5242.0,Center Attacking Midfield,142,Werder Bremen,176,['e7ddb665-732f-4b86-97ff-d15a2e83ff40'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:06.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e989e6ea-8370-4923-9b78-3e1ecb1942ad,2591,,"[40.9, 54.3]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Papiss Mison Djilobodji,3774.0,Left Center Back,142,Werder Bremen,176,['b54ad935-c8ca-427b-a713-3eacf08c164f'],13,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:13.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb5352dd-3b96-46b3-9557-ee9f7fd92a68,2594,,"[42.6, 11.0]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Santiago García,26359.0,Left Back,142,Werder Bremen,176,['19f345bf-341b-4922-b0e4-7138b7ddfe3e'],16,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:16.985,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fa1d0780-2f74-41d4-b922-8757eb879fca,2596,,"[70.0, 15.1]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Grillitsch,11396.0,Left Midfield,142,Werder Bremen,176,['ca48c169-39db-4706-9055-51c2535f084b'],19,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:21:19.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8dde201b-878b-4fca-95ea-4931ce159826,2600,,"[32.3, 38.9]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,143,Schalke 04,181,['ad268253-bafc-41bb-b902-a4a8c43afd3d'],26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:26.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f5c8a87-2866-45bd-bfa9-58b9e6cabe88,2603,,"[49.2, 60.0]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,143,Schalke 04,181,['f50f9bcb-6baa-460d-8ce3-62b88a4e051e'],32,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:32.014,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a550645-de6a-4666-856a-cb6d27c6cafe,2606,,"[51.2, 41.9]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,143,Schalke 04,181,['2e988d44-6252-426b-b6bc-f4462bd28732'],37,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:37.648,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd483b1-6330-4db3-a1c3-1f8ee2fe65c9,2609,,"[55.0, 15.1]",3890419,66,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leon Goretzka,6324.0,Left Defensive Midfield,143,Schalke 04,181,['cb71593f-4aba-4ee5-8013-8deb39c98ab3'],40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:40.781,Ball Receipt*,
