50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.223014,,,,,,,,,,,,,f8309089-78cf-4cc0-a66a-719b2f8e0a2b,1678,,"[37.5, 30.6]",3890379,45,,,,-2.6601295,,Right Foot,,,,"[19.7, 21.3]",,Ground Pass,,20.083078,,,Matthias Ostrzolek,8547.0,,,,,Recovery,1,From Free Kick,Sven Schipplock,8321.0,Center Forward,104,Werder Bremen,176,"['3280b55a-4a09-42a4-bc19-2def3343cf86', '9edbe4cc-476f-43d6-b3e5-0df633fb9bf4']",40,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:40.562,Pass,
,,,,,,,,,,,,,,,,2.7793,,,,,,,,,,,,,1693c99b-5058-48ac-adff-54deae9be495,1681,,"[19.8, 21.3]",3890379,45,,,,0.48702273,,Left Foot,,,,"[57.0, 41.0]",,High Pass,,42.0943,Incomplete,,Michael Gregoritsch,8309.0,,,,,,1,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,104,Werder Bremen,176,"['13c06a04-0b97-45d9-b51a-ea8aa18b495d', '58db681b-0645-421b-a572-5fede668f07d']",43,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:43.429,Pass,
,,,,,,,,,,,,,,,,2.177341,,,,,,,,,,,,,77ae30a3-360d-4dc3-957f-3e8fc55a6ec2,1686,,"[63.9, 41.6]",3890379,45,,,,1.5813223,,Left Foot,,,,"[63.6, 70.1]",,Low Pass,,28.50158,,,Theodor Gebre Selassie,8396.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,104,Werder Bremen,176,"['85a9ba1c-5784-4940-b6e2-390b14d0bfe7', 'ba613b4f-bcb4-4a44-aacd-72e7f080c695']",47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:47.000,Pass,True
,,,,,,,,,,,,,,,,2.084639,,,,,,,,,,,,,26993a23-b9a1-4c91-8d8f-06386e102b46,1689,,"[75.6, 69.3]",3890379,45,,,,-1.7681919,,Right Foot,,,,"[70.1, 41.8]",,Ground Pass,,28.044607,,,Jannik Vestergaard,8815.0,,,,,,1,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,104,Werder Bremen,176,['5f72e2cc-eb14-415e-b1e9-4c3a365781de'],54,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:54.293,Pass,
,,,,,,,,,,,,,,,,1.271342,,,,,,,,,,,,,50d89ea9-c435-4bc8-a232-35831a5df085,1692,,"[71.9, 40.6]",3890379,45,,,,-1.3276424,,Right Foot,,,,"[78.3, 14.8]",,Ground Pass,,26.58195,,,Santiago García,26359.0,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,104,Werder Bremen,176,['73499935-dd2d-42a1-b46f-07b6833b32ee'],56,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:56.727,Pass,
,,,,,,,,,,,,,,,,1.39924,,,,,,,,,,,,,58bac0cc-c485-4b9a-a02e-68dd590cff74,1696,,"[79.4, 13.2]",3890379,45,,,,1.288132,,Left Foot,,,,"[87.3, 40.4]",,Ground Pass,,28.324018,,,Philipp Bargfrede,8390.0,,,,,,1,From Free Kick,Santiago García,26359.0,Left Back,104,Werder Bremen,176,"['65af4dc6-e912-480c-9d67-b383c7b9e3eb', '6d6b8a0e-0779-4ee6-b483-aee6249d0e41']",59,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:45:59.608,Pass,True
,,,,,,,,,,,,,,,,1.599676,,,,,,,,,,,,,9e5d08d6-caa1-49e6-ae0f-02a129c1da03,1700,,"[87.2, 41.6]",3890379,46,,,,-0.09697116,,Right Foot,,,,"[112.9, 39.1]",,Ground Pass,,25.821308,Incomplete,,Anthony Ujah,12624.0,,,Through Ball,True,,1,From Free Kick,Philipp Bargfrede,8390.0,Right Defensive Midfield,104,Werder Bremen,176,"['0fce7fe3-987d-4d2d-8b65-e10eb846a1f7', '47bd42a9-ee8e-4fb8-90d9-1720e67cf29c', '4937c131-6626-4a29-8410-e5b9ebfa761f']",1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:01.926,Pass,True
,,,,,,,,,,,,,,,,3.699723,,,,,,,,,,,,,ed78e02a-3232-40f6-88ac-cb49e95a64cd,1704,,"[8.2, 41.4]",3890379,46,,,,-0.20373331,,Left Foot,,,,"[77.9, 27.0]",,Ground Pass,,71.171974,Incomplete,,Sven Schipplock,8321.0,,,,,,1,From Keeper,René Adler,8560.0,Goalkeeper,105,Hamburger SV,171,"['ae9dec96-f42c-48aa-a7e6-af642317d488', 'b764456f-5e10-472c-807d-b94efb0257a3']",17,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:17.661,Pass,
,,,,,,,,,,,,,,,,2.643976,,,,,,,,,,,,,b764456f-5e10-472c-807d-b94efb0257a3,1706,,"[42.2, 53.1]",3890379,46,,,,-2.6586237,,Head,,,,"[17.6, 40.2]",,Low Pass,,27.77715,,,Felix Wiedwald,23269.0,,,,,Recovery,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,106,Werder Bremen,176,"['123104b1-d103-4e36-bf99-d0f43360bc9e', 'ed78e02a-3232-40f6-88ac-cb49e95a64cd']",21,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:21.361,Pass,
,,,,,,,,,,,,,,,,1.403056,,,,,,,,,,,,,537d918f-1089-4c63-b39f-7499c28328c6,1709,,"[18.7, 42.3]",3890379,46,,,,0.92364115,,Right Foot,,,,"[28.6, 55.4]",,Ground Pass,,16.420109,,,Assani Lukimya-Mulongoti,51388.0,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,106,Werder Bremen,176,['b2504b51-7cca-4747-92a5-467f309815ac'],25,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:25.836,Pass,
,,,,,,,,,,,,,,,,1.089826,,,,,,,,,,,,,6ff2187b-3b39-4c19-bb9e-6c728339a909,1713,,"[46.9, 63.4]",3890379,46,,,,1.2468086,,Right Foot,,,,"[51.4, 76.8]",,Ground Pass,,14.135417,,,Theodor Gebre Selassie,8396.0,,,,,,1,Regular Play,Assani Lukimya-Mulongoti,51388.0,Right Center Back,106,Werder Bremen,176,"['a87dc076-dfca-403d-b0b8-05d1832536b5', 'e3203f20-010c-4d1c-8629-ddb599e2bf5a']",31,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:31.619,Pass,True
,,,,,,,,,,,,,,,,2.214322,,,,,,,,,,,,,880b7adf-26ac-4ce5-89e7-814104440151,1717,,"[44.7, 72.3]",3890379,46,,,,-2.56159,,Right Foot,,,,"[18.6, 55.2]",,Ground Pass,,31.202885,,,Felix Wiedwald,23269.0,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,106,Werder Bremen,176,"['19af608e-bf20-4f20-a43e-60f67dd8beb3', 'a2f1cc3c-d6f2-4ccb-9e6c-a6b01423d8af']",35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:35.526,Pass,True
,,,,,,,,,,,,,,,,1.532089,,,,,,,,,,,,,a4e28464-33bc-4ff9-83a4-843020534d63,1720,,"[18.1, 51.8]",3890379,46,,,,-1.293671,,Right Foot,,,,"[24.5, 29.3]",,Ground Pass,,23.39252,,,Jannik Vestergaard,8815.0,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,106,Werder Bremen,176,['e11f456f-8f1b-4c1a-948a-1dbbf4baf937'],39,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:39.205,Pass,
,,,,,,,,,,,,,,,,3.458891,,,,,,,,,,,,,39f44319-7f99-4209-a3fe-ee12f82eec1f,1723,,"[23.4, 29.9]",3890379,46,,,,1.6650616,,Right Foot,,,,"[20.8, 57.4]",,Ground Pass,,27.622635,,,Felix Wiedwald,23269.0,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,106,Werder Bremen,176,['18eabbf0-7aaf-49cf-ab3e-c7958890213f'],42,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:42.669,Pass,
,,,,,,,,,,,,,,,,2.980767,,,,,,,,,,,,,53594760-d67d-4e7e-996e-7a62c1b8348f,1725,,"[20.8, 57.4]",3890379,46,,,,-0.03729613,,Right Foot,,,,"[74.4, 55.4]",,High Pass,,53.6373,,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,106,Werder Bremen,176,['8a6c34b0-bfe2-4ad6-93e8-29ec40ca8b70'],46,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:46.127,Pass,
,,,,,,,,,,,,,,,,2.654946,,,,,,,,,,,,,b2dd3fd1-4414-4a80-9060-acfc83c865f7,1728,,"[74.4, 55.4]",3890379,46,,,True,-0.58350825,,,,,,"[95.0, 41.8]",,High Pass,,24.684408,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,Regular Play,Anthony Ujah,12624.0,Left Center Forward,106,Werder Bremen,176,"['ad67ac41-f17d-4856-a05c-967820ff1635', 'c00ea252-203f-44ec-8544-ab23073c4335', 'c61244de-aacc-4df1-9f55-75485da42d15']",49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:49.108,Pass,True
,,,,,,,,,,,,,,,,3.687477,,,,,,,,,,,,,ad67ac41-f17d-4856-a05c-967820ff1635,1730,,"[25.1, 38.3]",3890379,46,,,,0.0291584,,Right Foot,,,,"[73.1, 39.7]",,High Pass,,48.020412,Incomplete,,Michael Gregoritsch,8309.0,,,,,Recovery,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,106,Werder Bremen,176,"['28bcbd9a-c6ee-451a-8f63-fa2b0f8b419d', 'a4172e8d-54f2-42ff-8ee8-5e815849939e', 'b2dd3fd1-4414-4a80-9060-acfc83c865f7']",51,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:51.763,Pass,
,,,,,,,,,,,,,,,,2.51304,,,,,,,,,,,,,a4172e8d-54f2-42ff-8ee8-5e815849939e,1733,,"[47.0, 40.4]",3890379,46,,,True,0.9371057,,,,,,"[63.9, 63.4]",,High Pass,,28.541374,,,Fin Bartels,8389.0,,,,,Recovery,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,106,Werder Bremen,176,"['ad67ac41-f17d-4856-a05c-967820ff1635', 'd37ec30d-61e8-4449-a445-63ef46b60887', 'ec3a9481-505b-4897-ab67-bbd199d9350d']",55,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:55.451,Pass,True
,,,,,,,,,,,,,,,,1.777243,,,,,,,,,,,,,b6415174-379f-4049-be75-207dc92ea829,1736,,"[63.9, 64.0]",3890379,46,,,,-0.8196527,,Right Foot,,,,"[79.4, 47.4]",,High Pass,,22.71145,Incomplete,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Right Midfield,106,Werder Bremen,176,"['6b119fd0-c399-44ae-8074-432f04570ed2', 'd10a43c0-3c2c-4142-a8d4-1c6fcdb4ecc5']",58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:46:58.270,Pass,
,,,,,,,,,,,,,,,,1.533589,,,,,,,,,,,,,6b119fd0-c399-44ae-8074-432f04570ed2,1739,,"[40.7, 32.7]",3890379,47,,,,-0.846097,,Right Foot,,,,"[49.2, 23.1]",,Low Pass,,12.822247,,,Gideon Jung,8323.0,,,,,Interception,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,106,Werder Bremen,176,"['0b9499a2-6f18-4fbb-bf09-4d3ce39e489c', 'b6415174-379f-4049-be75-207dc92ea829']",0,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:00.048,Pass,
,,,,,,,,,,,,,,,,1.835506,,,,,,,,,,,,,1be34da4-2fe8-4204-a9a7-2d3b4f001a70,1746,,"[55.4, 77.6]",3890379,47,,,,0.0056496575,,Right Foot,,,,"[73.1, 77.7]",,Ground Pass,,17.700283,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,,1,Regular Play,Fin Bartels,8389.0,Right Midfield,106,Werder Bremen,176,['9e61a55a-c8d7-48cd-a2c5-710a3d765474'],7,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:07.053,Pass,
,,,,,,,,,,,,,,,,1.214333,,,,,,,,,,,,,3d511735-a348-48ba-b1f3-04395a0a09a0,1750,,"[78.7, 75.2]",3890379,47,,,,-0.7512907,,Right Foot,,,,"[98.4, 56.8]",,High Pass,,26.956446,Incomplete,,Anthony Ujah,12624.0,,,,,,1,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Right Center Forward,106,Werder Bremen,176,"['8ac5babd-32a5-44d5-8b7c-88fccbbbd007', '9cf857fb-e5db-4471-ba2d-19d2c1fc6294', 'c70af3ef-7e9e-44e8-a86c-7ed1c817a685']",9,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:09.957,Pass,True
,,,,,,,,,,,,,,,,1.354316,,,,,,,,,,,,,3c4b2e0b-f78d-45aa-ae97-1614b72cfcf9,1753,,"[23.2, 11.6]",3890379,47,,,,1.4067662,,Right Foot,,,,"[25.6, 26.1]",,Ground Pass,,14.697279,,,Lewis Harry Holtby,8891.0,,,,,Recovery,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,107,Hamburger SV,171,['e6ababe6-e6f3-45cd-b7ba-9b463ae88f22'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:12.967,Pass,
,,,,,,,,,,,,,,,,2.138898,,,,,,,,,,,,,c60de54c-f9d4-4d81-a0be-34ce2a053c50,1756,,"[31.4, 28.3]",3890379,47,,,,1.3870986,,Left Foot,,,,"[38.2, 64.9]",,High Pass,,37.226334,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,107,Hamburger SV,171,['cd9cff8f-cef3-4f0d-a6f3-68f9a59b5771'],16,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:16.246,Pass,
,,,,,,,,,,,,,,,,1.211027,,,,,,,,,,,,,8f6b5324-6ab3-4051-b74e-8a65ef36dcb8,1759,,"[38.2, 65.3]",3890379,47,,,,-2.410686,,Right Foot,,,,"[29.5, 57.5]",,Ground Pass,,11.684606,,,Gotoku Sakai,6339.0,,,,,,1,Regular Play,Ivo Iličević,24740.0,Right Wing,107,Hamburger SV,171,['4e6a3bc7-79ef-4d5e-b25b-f0838f606057'],19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:19.258,Pass,
,,,,,,,,,,,,,,,,1.0581,,,,,,,,,,,,,1c3c06a0-4475-4fce-9407-f1e4b88fb7d0,1762,,"[44.5, 63.3]",3890379,47,,,,1.4492608,,Left Foot,,,,"[46.1, 76.4]",,Ground Pass,,13.197349,,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Gotoku Sakai,6339.0,Right Back,107,Hamburger SV,171,['d5fc8d17-2323-40fa-a0df-2643fa6aa2f1'],23,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:23.552,Pass,
,,,,,,,,,,,,,,,,1.609697,,,,,,,,,,,,,ae5d906f-baa5-4772-a7d5-448f8b0d6a7a,1766,,"[45.1, 72.2]",3890379,47,,,,-2.162927,,Right Foot,,,,"[30.1, 49.9]",,Ground Pass,,26.875454,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,Regular Play,Ivo Iličević,24740.0,Right Wing,107,Hamburger SV,171,"['098b3826-a372-4611-9c8e-1c9be29f3eb7', '877de6f3-9dc7-4d22-abbe-454dece38b37']",26,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:26.146,Pass,True
,,,,,,,,,,,,,,,,1.967953,,,,,,,,,,,,,c4dc3249-e8e8-4ba2-ac64-1dcec540f1bb,1770,,"[35.0, 42.0]",3890379,47,,,,-1.8622531,,Right Foot,,,,"[27.2, 16.0]",,Ground Pass,,27.144796,,,Cleber Janderson Pereira Reis,40468.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,107,Hamburger SV,171,"['8705ea00-c83e-44b1-b5ae-47c739499b00', 'c51547a1-602e-4bd1-9392-5bad126c5b3d']",29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:29.938,Pass,True
,,,,,,,,,,,,,,,,0.977092,,,,,,,,,,,,,5a4bdab2-f7c1-4b90-b185-c90e4ffd2e93,1773,,"[28.2, 13.8]",3890379,47,,,,-0.8960554,,Right Foot,,,,"[36.2, 3.8]",,Ground Pass,,12.806249,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,107,Hamburger SV,171,['4a3ed9f6-05d9-416c-b428-b9e6887c5c90'],32,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:32.276,Pass,
,,,,,,,,,,,,,,,,1.236953,,,,,,,,,,,,,b911808f-9b89-423a-8a07-9272d5758013,1777,,"[35.6, 3.9]",3890379,47,,,,-0.08620557,,Left Foot,,,,"[51.8, 2.5]",,Ground Pass,,16.260382,,,Nicolai Müller,8302.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,107,Hamburger SV,171,"['0231e304-57a0-47f1-acb0-50b3cc61adc6', '5acebf69-d230-4e96-adab-6d4bae76f7a1']",34,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:34.431,Pass,True
,,,,,,,,,,,,,,,,0.867859,,,,,,,,,,,,,6aa8cd79-6feb-4986-9688-7832864cb0b8,1782,,"[65.9, 80.0]",3890379,47,,,,-1.7561443,,,,,,"[64.4, 72.0]",,Low Pass,,8.13941,,,Fin Bartels,8389.0,,,,,Throw-in,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,108,Werder Bremen,176,['2ae08092-0002-48d6-80ae-57ff3f3afec6'],54,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:54.530,Pass,
,,,,,,,,,,,,,,,,0.866761,,,,,,,,,,,,,a2251f00-0156-4a7a-bc59-66dce9eb4c1b,1784,,"[64.4, 71.8]",3890379,47,,,,0.8579976,,Right Foot,,,,"[69.5, 77.7]",,Ground Pass,,7.798718,,,Theodor Gebre Selassie,8396.0,,,,,,1,From Throw In,Fin Bartels,8389.0,Right Midfield,108,Werder Bremen,176,['f730b27d-b590-4fed-abf4-37724645809f'],55,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:55.398,Pass,
,,,,,,,,,,,,,,,,1.971896,,,,,,,,,,,,,43eef664-d386-4b20-a8fb-0c3b1eb1c88c,1788,,"[68.9, 77.0]",3890379,47,,,,-2.8873305,,Left Foot,,,,"[51.2, 72.4]",,Ground Pass,,18.287973,Unknown,,Assani Lukimya-Mulongoti,51388.0,,,,,,1,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,108,Werder Bremen,176,['18f5de6c-d920-4e2b-9ad1-5e69457c8f96'],58,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:47:58.089,Pass,True
,,,,,,,,,,,,,,,,0.364367,,,,,,,,,,,,,abd1bbee-6373-4a11-b8b6-49dfcb1068b1,1794,,"[60.0, 40.0]",3890379,45,,,,0.844154,,Right Foot,,,,"[61.6, 41.8]",,Ground Pass,,2.408319,,,Zlatko Junuzović,8762.0,,,,,Kick Off,2,From Kick Off,Claudio Miguel Pizarro Bossio,11132.0,Right Center Forward,109,Werder Bremen,176,['95d95a25-15c0-4ae0-992a-daf6d11af508'],1,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:01.854,Pass,
,,,,,,,,,,,,,,,,1.839216,,,,,,,,,,,,,8b37222b-cc3d-424e-84a8-2a8c459d314c,1796,,"[61.5, 42.3]",3890379,45,,,,-2.633282,,Right Foot,,,,"[40.5, 30.6]",,Ground Pass,,24.039343,,,Jannik Vestergaard,8815.0,,,,,,2,From Kick Off,Zlatko Junuzović,8762.0,Left Defensive Midfield,109,Werder Bremen,176,['ef6255b0-502d-4c48-beed-1ec14331a8b7'],2,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:02.219,Pass,
,,,,,,,,,,,,,,,,0.121297,,,,,,,,,,,,,be331045-80a3-45fa-8b35-f91ad461cf9d,1800,,"[40.0, 32.8]",3890379,45,,,,0.7678561,,Right Foot,,,,"[42.9, 35.6]",,Low Pass,,4.031129,Incomplete,,,,,,,,,2,From Kick Off,Jannik Vestergaard,8815.0,Left Center Back,109,Werder Bremen,176,"['8b5fc157-de69-4330-b2f9-89bb87589dba', 'bca48f4e-d120-4a9e-ab0f-6973ab231295']",4,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:04.661,Pass,True
,,,,,,,,,,,,,,,,3.112234,,,,,,,,,,,,,3e6bccfd-778f-4550-9a38-ca34cd88ae1b,1802,,"[65.0, 41.4]",3890379,45,,,,-0.08397712,,Head,,,,"[94.7, 38.9]",,High Pass,,29.805033,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,2,From Kick Off,Philipp Bargfrede,8390.0,Right Defensive Midfield,109,Werder Bremen,176,"['0ae010e9-fed6-4298-8cf4-7bf4bd8664a0', 'e0c29d92-d933-490f-8eb4-74fe693df770']",6,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:06.645,Pass,
,,,,,,,,,,,,,,,,1.019819,,,,,,,,,,,,,e0c29d92-d933-490f-8eb4-74fe693df770,1804,,"[25.4, 41.2]",3890379,45,,,,-0.3727042,,Right Foot,,,,"[38.7, 36.0]",,Low Pass,,14.280406,,,Lewis Harry Holtby,8891.0,,,,,Recovery,2,From Kick Off,Cleber Janderson Pereira Reis,40468.0,Left Center Back,109,Werder Bremen,176,"['3e6bccfd-778f-4550-9a38-ca34cd88ae1b', 'fdebd49c-2021-47bb-a79f-c6969474364e']",9,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:09.757,Pass,
,,,,,,,,,,,,,,,,3.768553,,,,,,,,,,,,,0f4e9cf5-a26a-4e1a-8bad-4e9a57a25705,1807,,"[39.0, 34.7]",3890379,45,,,,-0.41413856,,Left Foot,,,,"[66.3, 22.7]",,High Pass,,29.820967,Incomplete,,Ivo Iličević,24740.0,,,,,,2,From Kick Off,Lewis Harry Holtby,8891.0,Left Defensive Midfield,109,Werder Bremen,176,"['0eed3add-0132-4d3b-b2ab-4d96b20518ce', '5802eb59-ab08-41ce-b4f3-5eade5e98d8d', '9511e932-8512-45b4-88fc-bd5cff37e9ac']",10,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:10.777,Pass,True
,,,,,,,,,,,,,,,,1.301002,,,,,,,,,,,,,eb5f2f27-dbe1-4e85-b04d-69aedb767952,1813,,"[49.2, 80.0]",3890379,45,,,,-0.35877067,,,,,,"[68.4, 72.8]",,High Pass,,20.50561,Incomplete,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Throw-in,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,110,Werder Bremen,176,"['0d48365b-4c52-4eb8-9723-388b63d1e247', '6565a25d-b3e0-49b0-b90f-10fccd845c93']",27,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:27.080,Pass,
,,,,,,,,,,,,,,,,0.607894,,,,,,,,,,,,,f708aab2-5ebb-4851-bcc6-3af206bc4d3f,1816,,"[69.4, 60.0]",3890379,45,,,,1.1071488,,Head,,,,"[73.6, 68.4]",,Low Pass,,9.391485,,,Claudio Miguel Pizarro Bossio,11132.0,,,,,Recovery,2,From Throw In,Fin Bartels,8389.0,Right Midfield,110,Werder Bremen,176,['e21503de-bb9e-4608-981d-e5aa9dea258e'],29,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:29.372,Pass,
,,,,,,,,,,,,,,,,0.593552,,,,,,,,,,,,,7d6a2167-5472-49c1-aa9d-355f5c57658f,1819,,"[75.8, 66.1]",3890379,45,,,,-1.1487913,,Left Foot,,,,"[82.4, 51.4]",,Ground Pass,,16.113659,,,Florian Grillitsch,11396.0,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Right Center Forward,110,Werder Bremen,176,['a8f20817-ed49-469e-95cf-38cfcda7dd54'],30,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:30.901,Pass,
,,,,,,,,,,,,,,,,1.548168,,,,,,,,,,,,,b7183cb9-5dbc-4abe-9c96-7dde6acaf42f,1821,,"[82.4, 51.4]",3890379,45,,,,0.18454279,,Left Foot,,,,"[97.4, 54.2]",,Ground Pass,,15.259095,Incomplete,,Anthony Ujah,12624.0,,,,,,2,From Throw In,Florian Grillitsch,11396.0,Left Midfield,110,Werder Bremen,176,"['5a366d22-bdaa-402c-a138-02477f3898f1', '604b2c60-8668-45ad-9bcf-c10de7d78b1c']",31,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:31.495,Pass,
,,,,,,,,,,,,,,,,2.939328,,,,,,,,,,,,,5a366d22-bdaa-402c-a138-02477f3898f1,1823,,"[22.7, 25.9]",3890379,45,,,,-2.2730532,,Right Foot,,,,"[5.1, 5.1]",,Ground Pass,,27.247019,,,Matthias Ostrzolek,8547.0,,,,,Recovery,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,111,Hamburger SV,171,"['0134a118-3495-40f7-a760-59490fe9917e', 'b7183cb9-5dbc-4abe-9c96-7dde6acaf42f']",33,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:33.043,Pass,
,,,,,,,,,,,,,,,,2.913661,,,,,,,,,,,,,98a689d9-64b5-48c1-af54-13c7b53d47a5,1827,,"[6.0, 4.5]",3890379,45,,,,0.111933276,,Left Foot,,,,"[57.6, 10.3]",,High Pass,,51.924946,Incomplete,,Sven Schipplock,8321.0,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,111,Hamburger SV,171,"['81b5f67a-6fcf-4267-88b2-20977b746d08', '92b3953b-eceb-4ab4-9d8a-37e12c52197d', 'c98f1653-8f65-40fd-9d15-c4b35e9dd124']",37,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:37.225,Pass,True
,,,,,,,,,,,,,,,,0.962964,,,,,,,,,,,,,9379d1c1-c1fd-46a6-bb64-af498b7dfa7d,1830,,"[54.6, 0.1]",3890379,45,,,,0.67888457,,,,,,"[63.4, 7.2]",,Low Pass,,11.307077,Unknown,,,,,,,,Throw-in,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,112,Hamburger SV,171,,53,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:53.845,Pass,
