ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.00607,,,,,,,,,,,8f6c6bff-7bbb-4ddb-98a9-cfaea6681713,2942,,"[63.3, 64.8]",3890284,76,,,,,0.84654635,,Right Foot,,,"[72.5, 75.2]",,Ground Pass,,13.885244,,Jonas Hofmann,8804.0,,,,,,,2,Regular Play,Mats Hummels,5572.0,Left Center Back,146,Borussia Dortmund,180,['fb7a5059-7467-42d2-aa42-4f52db7f3e64'],54,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:54.305,Pass,
,,,,,,,,,,,,4.021886,,,,,,,,,,,49e3f4cf-70d5-4000-b77b-d679d459a9b0,2945,,"[72.5, 75.2]",3890284,76,,,,,0.023251623,,Right Foot,,,"[94.0, 75.7]",,Ground Pass,,21.505814,,Marco Reus,5559.0,,,,,,,2,Regular Play,Jonas Hofmann,8804.0,Right Wing,146,Borussia Dortmund,180,['addb24d0-409e-445c-9387-8eea29844888'],56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:56.766,Pass,
,,,,,,,,,,,,3.949017,,,,,,,,,,,0d8002ba-b1a2-48b8-b249-cc083ec88cd4,2955,,"[27.7, 0.1]",3890284,77,,,,,2.2170985,,,,,"[6.2, 28.6]",,Low Pass,,35.70014,,Thomas Kraft,17313.0,,,,,,Throw-in,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,148,Hertha Berlin,173,['a7060557-7e5c-4b35-b0cb-4e0e36fe7494'],5,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:05.511,Pass,
,,,,,,,,,,,,1.328124,,,,,,,,,,,128fc823-5a49-4bd0-be9a-f731378bf00b,2958,,"[7.9, 43.3]",3890284,77,,,,,1.067601,,Right Foot,,,"[13.9, 54.2]",,Ground Pass,,12.442266,,Sebastian Langkamp,8580.0,,,,,,,2,From Throw In,Thomas Kraft,17313.0,Goalkeeper,148,Hertha Berlin,173,['f1a339bc-e8f6-459c-9ffb-6f2623ec74fe'],10,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:10.216,Pass,
,,,,,,,,,,,,1.371478,,,,,,,,,,,321b9b4d-265d-4e87-bc40-34dcceea8512,2961,,"[23.7, 62.5]",3890284,77,,,,,-0.5925855,,Right Foot,,,"[48.8, 45.6]",,Ground Pass,,30.259214,,Alexander Baumjohann,33459.0,,,,,,,2,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,148,Hertha Berlin,173,['8c4abcd3-4c39-4736-ab0b-956e059b5849'],17,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:17.254,Pass,
,,,,,,,,,,,,0.854127,,,,,,,,,,,f8618f87-2ac3-48b9-9d61-0268d1c15a75,2964,,"[48.8, 45.6]",3890284,77,,,,,-2.7165525,,Right Foot,,,"[39.3, 41.3]",,Ground Pass,,10.427847,,Vladimír Darida,8579.0,,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Left Center Forward,148,Hertha Berlin,173,['a6cfbce6-da59-4701-870b-03b011e9ab8a'],18,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:18.666,Pass,
,,,,,,,,,,,,2.815702,,,,,,,,,,,2a3c7a11-6a7a-4c6d-ba45-9096bd85f178,2967,,"[39.3, 41.3]",3890284,77,,,,,-0.984613,,Right Foot,,,"[64.6, 3.2]",,High Pass,,45.735107,,Mitchell Weiser,8576.0,,,,,,,2,From Throw In,Vladimír Darida,8579.0,Left Defensive Midfield,148,Hertha Berlin,173,['a9967609-958a-4d36-984b-954bff715e8c'],19,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:19.560,Pass,
,,,,,,,,,,,,1.249147,,,,,,,,,,,9c7ef519-d0c1-45ea-9288-ced1f53a9445,2971,,"[77.8, 13.0]",3890284,77,,,,,-0.37910384,,Right Foot,,,"[102.4, 3.2]",,Ground Pass,,26.48018,,Marvin Plattenhardt,5569.0,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Left Midfield,148,Hertha Berlin,173,['662a1733-f3be-43b6-83c6-cea8d32fb316'],26,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:26.397,Pass,
,,,,,,,,,,,,1.477831,,,,,,,,,,,30db4172-c731-4b86-81ba-22ffb368aee7,2974,,"[102.7, 3.2]",3890284,77,,,,,2.992383,,Left Foot,,,"[87.4, 5.5]",,Ground Pass,,15.47191,,Mitchell Weiser,8576.0,,,,,,,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,148,Hertha Berlin,173,['9c8fe26d-751e-4677-8598-67bdae902334'],31,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:31.968,Pass,
,,,,,,,,,,,,1.0331,,,,,,,,,,,720c8428-c7d0-4347-8f1f-47b52059f7bb,2978,,"[87.4, 6.4]",3890284,77,,,,,0.956484,,Right Foot,,,"[103.2, 28.8]",,Ground Pass,,27.411676,,Alexander Baumjohann,33459.0,,,,,,,2,From Throw In,Mitchell Weiser,8576.0,Left Midfield,148,Hertha Berlin,173,['1b33d280-4a25-4631-9b5c-051d904a55b3'],34,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:34.293,Pass,
,,,,,,,,,,,,0.88423,,,,,,,,,,,61282571-2cdf-46ed-b0a6-21428756c2c3,2981,,"[103.2, 28.8]",3890284,77,,,,,-1.2047398,f043255e-ee07-4699-8e70-80201fb21633,Right Foot,,,"[105.5, 22.8]",,Ground Pass,,6.4257298,,Vladimír Darida,8579.0,True,,,,,,2,From Throw In,Alexander Baumjohann,33459.0,Left Center Forward,148,Hertha Berlin,173,['ddcb65bb-5048-487f-bde7-f277a4a938d6'],35,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:32:35.366,Pass,
,,,,,,,,,,,,2.794458,,,,,,,,,,,9468b7ae-d21a-4a20-80e2-2a2ca11c9aa4,2992,,"[61.0, 40.1]",3890284,78,,,,,2.9608932,,Right Foot,,,"[50.6, 42.0]",,Ground Pass,,10.572133,,Mats Hummels,5572.0,,,,,,Kick Off,2,From Kick Off,Gustavo Adrián Ramos Vásquez,24324.0,Right Center Midfield,149,Borussia Dortmund,180,['01e16f42-1cab-4c7b-8529-92797ade9579'],44,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:44.880,Pass,
,,,,,,,,,,,,0.893556,,,,,,,,,,,a9f7086e-4a81-40ca-b151-6c39a850a860,2995,,"[48.6, 41.2]",3890284,78,,,,,1.2793396,,Right Foot,,,"[53.1, 56.2]",,Ground Pass,,15.6604595,,Julian Weigl,8816.0,,,,,,,2,From Kick Off,Mats Hummels,5572.0,Left Center Back,149,Borussia Dortmund,180,['4101035b-186e-4b5b-9491-982b670b8acb'],49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:49.086,Pass,
,,,,,,,,,,,,1.092938,,,,,,,,,,,1e2bdba9-dabe-4f47-893b-c99bdc71163a,2997,,"[53.1, 56.2]",3890284,78,,,,,2.8933933,,Right Foot,,,"[38.5, 59.9]",,Ground Pass,,15.061541,,Sokratis Papastathopoulos,8244.0,,,,,,,2,From Kick Off,Julian Weigl,8816.0,Center Defensive Midfield,149,Borussia Dortmund,180,['122aa241-1d96-4232-b360-651d3cd31be2'],49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:49.979,Pass,
,,,,,,,,,,,,0.623456,,,,,,,,,,,ff9ba6f9-bd63-47a5-8a03-fac4f222758b,3000,,"[38.5, 59.9]",3890284,78,,,,,0.37910384,,Right Foot,,,"[50.8, 64.8]",,Ground Pass,,13.24009,,Julian Weigl,8816.0,,,,,,,2,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,149,Borussia Dortmund,180,['aa741a11-f545-4006-a92e-adf7bd1ca33c'],52,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:52.104,Pass,
,,,,,,,,,,,,1.173476,,,,,,,,,,,dd74a14e-254a-4acc-9e25-f408e11d297e,3003,,"[56.9, 43.8]",3890284,78,,,,,-2.508077,,Right Foot,,,"[45.6, 35.5]",,Ground Pass,,14.020699,,Mats Hummels,5572.0,,,,,,,2,From Kick Off,Julian Weigl,8816.0,Center Defensive Midfield,149,Borussia Dortmund,180,['a1c77784-57c2-48ba-9512-6a1e41ab8448'],56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:56.829,Pass,
,,,,,,,,,,,,1.155134,,,,,,,,,,,b3127e92-3413-4863-b75d-2ff842245db8,3006,,"[53.1, 38.8]",3890284,78,,,,,1.9285424,,Left Foot,,,"[45.1, 60.2]",,Ground Pass,,22.846443,,Sokratis Papastathopoulos,8244.0,,,,,,,2,From Kick Off,Mats Hummels,5572.0,Left Center Back,149,Borussia Dortmund,180,['8b3d6179-10e6-44d3-a004-c941b277d56b'],59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:33:59.519,Pass,
,,,,,,,,,,,,1.186806,,,,,,,,,,,9657e97d-48c8-4f86-92e6-ee0bcbe860a6,3009,,"[45.1, 60.2]",3890284,79,,,,,0.85988694,,Right Foot,,,"[57.5, 74.6]",,Ground Pass,,19.003159,,Matthias Ginter,8808.0,,,,,,,2,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,149,Borussia Dortmund,180,['674b2428-f176-442e-8ad1-60157e6a0f2a'],1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:01.539,Pass,
,,,,,,,,,,,,1.292059,,,,,,,,,,,2b608592-9dac-46a3-bb7d-facef4f59a0b,3012,,"[58.0, 73.7]",3890284,79,,,,,-2.6868734,,Right Foot,,,"[44.5, 67.1]",,Ground Pass,,15.026976,,Sokratis Papastathopoulos,8244.0,,,,,,,2,From Kick Off,Matthias Ginter,8808.0,Right Back,149,Borussia Dortmund,180,['0cd75fe5-71e8-447c-b5cc-ac7c7883d437'],4,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:04.932,Pass,
,,,,,,,,,,,,1.198951,,,,,,,,,,,d6fb5ba1-d788-4c72-b154-7de0a3e73c56,3015,,"[54.8, 65.7]",3890284,79,,,,,0.90004474,,Left Foot,,,"[62.1, 74.9]",,Ground Pass,,11.74436,,Matthias Ginter,8808.0,,,,,,,2,From Kick Off,Sokratis Papastathopoulos,8244.0,Right Center Back,149,Borussia Dortmund,180,['3eb72bd2-dfcd-4c70-ba23-4a30ee61683d'],10,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:10.784,Pass,
,,,,,,,,,,,,1.593967,,,,,,,,,,,c92c3d7d-df45-4de3-84fe-16283207f4cf,3019,,"[62.1, 74.9]",3890284,79,,,,,0.20846522,,Right Foot,,,"[67.3, 76.0]",,Ground Pass,,5.315073,,Łukasz Piszczek,5658.0,,,,,,,2,From Kick Off,Matthias Ginter,8808.0,Right Back,149,Borussia Dortmund,180,['d9aa9cd1-18a9-4049-99de-54addf7dbc78'],15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:15.454,Pass,
,,,,,,,,,,,,0.047541,,,,,,,,,,,3f703fb0-f016-4856-b9ed-7f5be899d38b,3022,,"[69.5, 76.9]",3890284,79,,,,,0.28805545,,Right Foot,,,"[72.2, 77.7]",,Ground Pass,,2.8160255,Incomplete,Jonas Hofmann,8804.0,,,,,,,2,From Kick Off,Łukasz Piszczek,5658.0,Center Forward,149,Borussia Dortmund,180,"['59c540c7-dd6a-4a14-b140-3051bd8fd326', '71df0530-7f2c-4526-b9e2-c25c72ccc7d6']",17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:17.164,Pass,
,,,,,,,,,,,,0.971148,,,,,,,,,,,51c7e6e0-5fad-456f-a417-ae8c51acc4a8,3025,,"[58.0, 5.2]",3890284,79,,,,,0.0,,Right Foot,,,"[62.9, 5.2]",,Low Pass,,4.9,,Marvin Plattenhardt,5569.0,,,,,,Recovery,2,From Kick Off,Mitchell Weiser,8576.0,Left Midfield,149,Borussia Dortmund,180,['ec4c792d-e10b-4cbf-868a-a9c5cf3f05e5'],19,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:34:19.313,Pass,
,,,,,,,,,,,,1.41872,,,,,,,,,,,ba59f5af-c7b0-489d-8cd0-9a6bc20b5139,3034,,"[46.3, 59.0]",3890284,79,,,,,-0.14707835,,Left Foot,,,"[73.3, 55.0]",,Ground Pass,,27.294687,,Shinji Kagawa,5684.0,,,,,,,2,From Kick Off,Mats Hummels,5572.0,Left Center Back,149,Borussia Dortmund,180,['0c5151be-38b7-4017-a15e-06f03055eda1'],24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:24.430,Pass,
,,,,,,,,,,,,2.688073,,,,,,,,,,,d86b793a-db89-420b-8411-93cc8e64365c,3037,,"[73.3, 55.0]",3890284,79,,,,,0.95694757,,Right Foot,,,"[86.9, 74.3]",,High Pass,,23.610378,,Jonas Hofmann,8804.0,,,,,,,2,From Kick Off,Shinji Kagawa,5684.0,Left Center Midfield,149,Borussia Dortmund,180,['0bf91082-dc36-4399-b7bf-97d0d9a18f5c'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:25.969,Pass,
,,,,,,,,,,,,1.274603,,,,,,,,,,,0ff7e5f9-b11d-4e8f-8e0b-91eea815b2d8,3040,,"[97.2, 73.2]",3890284,79,,,,,-1.3098246,,Right Foot,True,,"[106.2, 39.5]",,High Pass,,34.881084,Incomplete,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,,2,From Kick Off,Jonas Hofmann,8804.0,Right Wing,149,Borussia Dortmund,180,"['5f03310a-7934-446c-a498-99a670261b43', 'e8c3bddd-edd6-459c-862f-206e376ac81a']",29,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:29.710,Pass,
,,,,,,,,,,,,1.462819,,,,,,,,,,,4bf710f2-932e-4d9b-a3e6-658260e981c1,3044,,"[120.0, 80.0]",3890284,79,,,,,-1.861282,2c99e95c-d894-4d97-b32e-973417b0e968,Right Foot,,,"[108.7, 42.2]",,Low Pass,,39.452885,,Gustavo Adrián Ramos Vásquez,24324.0,True,True,,Straight,,Corner,2,From Corner,Jonas Hofmann,8804.0,Right Wing,150,Borussia Dortmund,180,['d244f0e0-2017-4bdb-ab5d-167a089794d0'],59,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:34:59.720,Pass,
,,,,,,,,,,,,3.212178,,,,,,,,,,,4a54c434-f8cb-4b3a-a7ff-56639b03bc08,3052,,"[9.4, 27.9]",3890284,80,,True,,,-0.14108865,,Right Foot,,,"[96.0, 15.6]",,High Pass,,87.46914,,Salomon Armand Magloire Kalou,8575.0,,,,,,,2,From Corner,Thomas Kraft,17313.0,Goalkeeper,150,Borussia Dortmund,180,['fe5b30e3-b042-4cb8-89bf-8d68a65eaf45'],13,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:35:13.262,Pass,
,,,,,,,,,,,,0.698154,,,,,,,,,,,370035a8-c6be-4d33-8ca2-7cd17d108b8f,3059,,"[5.1, 54.2]",3890284,80,,,,,-0.8519663,,Right Foot,,,"[11.4, 47.0]",,Ground Pass,,9.567131,,Marcel Schmelzer,11458.0,,,,,,,2,From Corner,Sokratis Papastathopoulos,8244.0,Right Center Back,150,Borussia Dortmund,180,['4432d0be-541b-4053-ab8b-c21b776f1f32'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:25.104,Pass,
,,,,,,,,,,,,3.752265,,,,,,,,,,,00568b3e-7afa-4392-a904-1d23af20f4c7,3061,,"[11.4, 47.0]",3890284,80,,,,,0.69528145,,Right Foot,,,"[47.6, 77.2]",,High Pass,,47.143185,Incomplete,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,,2,From Corner,Marcel Schmelzer,11458.0,Left Back,150,Borussia Dortmund,180,"['a05209e6-c6ec-4d1b-a452-cde9d30ea978', 'f5806816-3a07-400b-bf39-f37a667d4a44']",25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:35:25.802,Pass,
,,,,,,,,,,,,2.25219,,,,,,,,,,,fca5192f-a095-4b73-8263-23d360dea031,3068,,"[77.0, 10.9]",3890284,81,,,,,0.9167652,,Right Foot,,,"[108.2, 51.6]",,High Pass,,51.282845,,Sebastian Langkamp,8580.0,,,True,,,Free Kick,2,From Free Kick,Vladimír Darida,8579.0,Left Defensive Midfield,152,Hertha Berlin,173,['df52cd7c-3911-4f81-b46c-aecaf880de5a'],7,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:07.037,Pass,
,,,,,,,,,,,,0.775077,,,,,,,,,,,2f13541a-e3a1-4a15-9ca9-320d99ed1d76,3070,,"[108.2, 51.6]",3890284,81,,,,,-1.6119496,,Head,,,"[107.5, 34.6]",,High Pass,,17.014406,Incomplete,Salomon Armand Magloire Kalou,8575.0,,,,,,,2,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,152,Hertha Berlin,173,"['f330566f-233b-4fdb-813b-f87fe05c373d', 'f88e2f02-cef0-4b9c-88b2-980c37d90cac']",9,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:09.289,Pass,
,,,,,,,,,,,,2.586211,,,,,,,,,,,8204bb68-a484-4b40-83cc-01716de4c214,3074,,"[27.8, 61.7]",3890284,81,,,,,-0.6009007,,Right Foot,,,"[61.5, 38.6]",,Low Pass,,40.857067,Incomplete,Shinji Kagawa,5684.0,,,,,,Recovery,2,From Free Kick,Jonas Hofmann,8804.0,Right Wing,152,Hertha Berlin,173,"['4ffc4987-69d8-499a-8ac1-d36c29eb0a7d', 'bcb858ff-192f-4577-bb04-df4e095a70e3', 'e6b70b33-e1a6-4ff6-97e0-e8b1b37888eb']",12,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:12.435,Pass,True
,,,,,,,,,,,,1.534881,,,,,,,,,,,bcb858ff-192f-4577-bb04-df4e095a70e3,3076,,"[58.6, 41.5]",3890284,81,,,,,-1.6267081,,Right Foot,,,"[57.1, 14.7]",,Ground Pass,,26.841946,,Vladimír Darida,8579.0,,,,,,Recovery,2,From Free Kick,Peter Pekarík,9722.0,Right Back,152,Hertha Berlin,173,"['131faa7b-5b08-4a2e-b3c0-6bc739d291b2', '8204bb68-a484-4b40-83cc-01716de4c214']",15,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:15.021,Pass,
,,,,,,,,,,,,0.987066,,,,,,,,,,,a9d4ec79-aed8-40a1-be7f-da41f298311f,3079,,"[57.1, 14.7]",3890284,81,,,,,-0.22785705,,Right Foot,,,"[77.8, 9.9]",,Ground Pass,,21.249235,,Alexander Baumjohann,33459.0,,,,,,,2,From Free Kick,Vladimír Darida,8579.0,Left Defensive Midfield,152,Hertha Berlin,173,['cc3e4b85-88e0-4604-be2c-2f23e55ade29'],18,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:36:18.333,Pass,
,,,,,,,,,,,,3.703342,,,,,,,,,,,ea7a58a8-baf6-4de7-9d2b-5d374b0362fc,3085,,"[7.0, 44.1]",3890284,81,,,,,0.2639273,,Right Foot,,,"[76.2, 62.8]",,High Pass,,71.682144,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,Goal Kick,2,From Goal Kick,Roman Bürki,8225.0,Goalkeeper,153,Borussia Dortmund,180,['3ef68c4d-23be-4ef9-948d-c02caadf8a66'],52,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:52.307,Pass,
,,,,,,,,,,,,3.046579,,,,,,,,,,,2ee3b2c7-b82e-4842-b585-9ec42074e614,3087,,"[76.2, 62.8]",3890284,81,,,,,1.437864,,Head,,,"[78.5, 80.0]",,High Pass,,17.353098,Out,Jonas Hofmann,8804.0,,,,,,,2,From Goal Kick,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,153,Borussia Dortmund,180,['a6543517-b9f3-47c1-820a-a30f8d6152aa'],56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:36:56.016,Pass,
,,,,,,,,,,,,0.846909,,,,,,,,,,,bed23e77-8164-406b-9272-bfd5f0b4ac13,3089,,"[50.3, 0.1]",3890284,82,,,,,1.5707964,,,,,"[50.3, 7.5]",,Low Pass,,7.4,,Fabian Lustenberger,8965.0,,,,,,Throw-in,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,154,Hertha Berlin,173,['b51e54ba-3d93-45e9-a69b-97c6c48b9901'],11,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:11.157,Pass,
,,,,,,,,,,,,0.840499,,,,,,,,,,,54ff4a63-7ae7-41ff-b027-e7ada4cced4a,3092,,"[50.3, 7.5]",3890284,82,,,,,-1.5707964,,Right Foot,,,"[50.3, 2.6]",,Ground Pass,,4.9,,Marvin Plattenhardt,5569.0,,,,,,,2,From Throw In,Fabian Lustenberger,8965.0,Right Defensive Midfield,154,Hertha Berlin,173,['3b2ff665-b621-4a8f-9ac3-db23fe9be602'],12,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:12.044,Pass,
,,,,,,,,,,,,3.299071,,,,,,,,,,,76ab77c1-de67-4576-a114-6ecdbc535998,3095,,"[50.3, 2.6]",3890284,82,,,,,0.15002696,,Left Foot,,,"[67.5, 5.2]",,High Pass,,17.395401,Incomplete,Alexander Baumjohann,33459.0,,,,,,,2,From Throw In,Marvin Plattenhardt,5569.0,Left Back,154,Hertha Berlin,173,"['7c860b36-9b9c-4159-a59b-f3c902051560', '7ee440a0-8f64-4a1e-8b82-92982e616046']",12,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:12.924,Pass,
,,,,,,,,,,,,0.797425,,,,,,,,,,,f8f5d5b1-31f5-4921-9ee4-1a674f712a4e,3100,,"[39.6, 64.5]",3890284,82,,,,,-0.07624082,,Head,,,"[54.0, 63.4]",,High Pass,,14.441953,,Matthias Ginter,8808.0,,,,,,Recovery,2,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,155,Borussia Dortmund,180,['35703696-7c89-4b71-9566-c86752196717'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:17.492,Pass,
,,,,,,,,,,,,2.387718,,,,,,,,,,,f9a84a94-3df8-4978-bfa0-0ac62dcfb21e,3102,,"[54.0, 63.4]",3890284,82,,,,,0.3369778,,Left Foot,,,"[83.4, 73.7]",,High Pass,,31.152046,Incomplete,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,,2,Regular Play,Matthias Ginter,8808.0,Center Defensive Midfield,155,Borussia Dortmund,180,"['db57c1bd-42aa-455c-bc2b-79ab95f40c5e', 'f777ade8-3588-4678-aa83-1fd842445f71']",18,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:18.289,Pass,
,,,,,,,,,,,,1.845503,,,,,,,,,,,db57c1bd-42aa-455c-bc2b-79ab95f40c5e,3104,,"[36.7, 6.4]",3890284,82,,,,,-0.1561975,,Left Foot,,,"[49.4, 4.4]",,Low Pass,,12.856516,Incomplete,Marvin Plattenhardt,5569.0,,,,,,Recovery,2,Regular Play,John Anthony Brooks,12327.0,Left Center Back,155,Borussia Dortmund,180,"['6be1522a-95df-4207-acb2-d27b70a63923', 'e0b9dfa0-682a-498d-a7c4-74a24544d857', 'f9a84a94-3df8-4978-bfa0-0ac62dcfb21e']",20,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:20.677,Pass,
,,,,,,,,,,,,0.975952,,,,,,,,,,,e0b9dfa0-682a-498d-a7c4-74a24544d857,3106,,"[70.7, 75.7]",3890284,82,,,,,-0.13010205,,Right Foot,,,"[81.4, 74.3]",,Low Pass,,10.7912,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,Recovery,2,Regular Play,Jonas Hofmann,8804.0,Right Wing,155,Borussia Dortmund,180,"['9b2ebfd6-0415-4ebc-9b5e-82a60e3fc1a7', 'db57c1bd-42aa-455c-bc2b-79ab95f40c5e']",22,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:22.522,Pass,
,,,,,,,,,,,,1.203434,,,,,,,,,,,345b70f7-da51-497c-8879-4c96ac824da2,3110,,"[80.5, 73.7]",3890284,82,,,,,2.910049,,Right Foot,,,"[68.2, 76.6]",,Ground Pass,,12.637246,,Łukasz Piszczek,5658.0,,,,,,,2,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,155,Borussia Dortmund,180,"['2b7d895c-5af7-4c19-ae2d-242928885f4d', 'f344ec60-f06b-4e15-8a13-1a6a7eb54810']",24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:24.361,Pass,True
,,,,,,,,,,,,2.275767,,,,,,,,,,,aade34cd-6183-44ee-950c-7beb9fdb20eb,3112,,"[68.2, 76.6]",3890284,82,,,,,-0.5904278,fae8b1ce-322c-45ef-a73b-e3cff3030ced,Right Foot,,,"[96.7, 57.5]",,High Pass,,34.308308,,Henrikh Mkhitaryan,3275.0,True,,,Through Ball,True,,2,Regular Play,Łukasz Piszczek,5658.0,Right Back,155,Borussia Dortmund,180,['8a5a7889-3fbd-42e4-bcc4-cd1944b51c01'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:37:25.565,Pass,
,,,,,,,,,,,,1.797774,,,,,,,,,,,9b27aeca-e400-4fc9-9f9f-aa78fcea6efc,3120,,"[6.0, 36.0]",3890284,82,,True,,,-0.3034599,,Right Foot,,,"[15.9, 32.9]",,Ground Pass,,10.374006,,Thomas Kraft,17313.0,,,,,,Goal Kick,2,From Goal Kick,John Anthony Brooks,12327.0,Left Center Back,156,Hertha Berlin,173,['af659a59-3655-496a-a1c2-5fbd3370d6aa'],45,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:45.676,Pass,
,,,,,,,,,,,,2.835303,,,,,,,,,,,37557311-595d-4f99-97e0-73b9076b9f83,3122,,"[15.9, 31.1]",3890284,82,,,,,-0.3870403,,Right Foot,,,"[73.8, 7.5]",,High Pass,,62.524956,Incomplete,Alexander Baumjohann,33459.0,,,,,,,2,From Goal Kick,Thomas Kraft,17313.0,Goalkeeper,156,Hertha Berlin,173,"['0bac20e1-670a-4af1-b0e1-8a0a55bc8f47', '94c88333-b389-4792-ba5f-98533e6a0082']",49,,,,,,,,,,,,,,,,,,Hertha Berlin,173,00:37:49.258,Pass,
