50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,79aa20e0-6357-42ca-b01b-247928298c93,3572,,"[52.6, 64.6]",3890323,89,,,,-1.5980933,,Left Foot,,"[51.8, 35.3]",,Ground Pass,,29.310919,,,Timm Klose,9461.0,,,,,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,159,Wolfsburg,179,"['c6c191da-f0d8-49d5-879c-c237286fd5b2', 'ce106ba8-a745-418a-abae-1dec4aa2d4b4']",57,,,,,,,,,,,,,,,,,Wolfsburg,179,00:44:57.564,Pass,True
,,,,,,,,,,,,,,,,,,,1.763448,,,,,,,,,,,,,4621f9e0-79cd-4901-9d42-b5f98da0e04f,3575,,"[55.5, 35.6]",3890323,90,,,,-0.9025069,,Right Foot,,"[78.0, 7.1]",,Ground Pass,,36.311153,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,From Free Kick,Timm Klose,9461.0,Left Center Back,159,Wolfsburg,179,['1f505868-3b3b-4752-9f93-282e2ee4029c'],1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:01.583,Pass,
,,,,,,,,,,,,,,,,,,,0.40848,,,,,,,,,,,,,4582caeb-3f62-47da-b70b-d01c973a85ec,3578,,"[85.3, 1.4]",3890323,90,,,,0.7936624,,Left Foot,,"[91.3, 7.5]",,Ground Pass,,8.556284,Incomplete,,Nicklas Bendtner,20200.0,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,159,Wolfsburg,179,"['1db6e3b6-6b2f-441a-808b-e2f9cab5697d', 'ccd557c5-474b-4611-a884-687961ed0228']",4,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:04.465,Pass,
,,,,,,,,,,,,,,,,,,,1.937254,,,,,,,,,,,,,1a6c7d18-dc45-4af3-8c4c-18f4883d0a68,3581,,"[25.3, 57.6]",3890323,90,,,,0.7771792,19507755-61da-4687-a368-7d6ca2ef6e5a,Right Foot,,"[43.7, 75.7]",,High Pass,,25.810268,,,Ibrahima Traoré,11285.0,True,,,,Recovery,2,From Counter,Håvard Nordtveit,8395.0,Right Defensive Midfield,160,Borussia Mönchengladbach,185,['42cd1b75-283b-4d40-b532-783dcaaad7ce'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:06.340,Pass,
,,,,,,,,,,,,,,,,,,,2.267291,,,,,,,,,,,,,e6d420ea-6402-4f6e-89ff-9eeec9ff9171,3588,,"[6.0, 44.0]",3890323,90,True,,,0.4833387,,Right Foot,,"[24.1, 53.5]",,Ground Pass,,20.441624,,,Timm Klose,9461.0,,,,,Goal Kick,2,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,161,Wolfsburg,179,['a23edf4b-cfe1-4f76-b97e-af1130643b0e'],35,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:35.718,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,88273924-7d32-47c9-9114-5ce2153f5a61,3590,,"[26.5, 48.9]",3890323,90,True,,,-0.8697959,,Right Foot,,"[47.6, 23.9]",,Ground Pass,,32.714066,,,Daniel Caligiuri,8521.0,,,,,,2,From Goal Kick,Timm Klose,9461.0,Left Center Back,161,Wolfsburg,179,['afa8f970-6b6c-4921-a327-61d7fedfc1af'],38,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:38.833,Pass,
,,,,,,,,,,,,,,,,,,,5.14069,,,,,,,,,,,,,e50428c8-9c33-4db6-ae81-a73f5fcbd3e9,3592,,"[66.2, 24.4]",3890323,90,,,,-0.15072198,,Right Foot,,"[116.9, 16.7]",,High Pass,,51.28138,Unknown,,Max Kruse,8386.0,,,,,,2,From Goal Kick,Daniel Caligiuri,8521.0,Left Center Midfield,161,Wolfsburg,179,['555da26d-0868-4338-a8fb-d8fbc4456dfe'],41,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:41.025,Pass,
,,,,,,,,,,,,,,,,,,,3.997838,,,,,,,,,,,,,ed98354b-7979-4a45-bf31-4771c11d9178,3600,,"[9.8, 59.0]",3890323,92,,,,-0.16514868,,Right Foot,,"[80.6, 47.2]",,High Pass,,71.776596,Incomplete,,Patrick Herrmann,8813.0,,,,,Free Kick,2,From Free Kick,Tobias Sippel,11398.0,Goalkeeper,162,Borussia Mönchengladbach,185,"['07222ac5-b2cf-472f-876c-c83372d6757c', '7abdc7fe-09f6-408e-a29e-68085cfdd72e']",2,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:47:02.520,Pass,
,,,,,,,,,,,,,,,,,,,3.247106,,,,,,,,,,,,,7abdc7fe-09f6-408e-a29e-68085cfdd72e,3602,,"[39.5, 32.9]",3890323,92,,,,2.5779755,,Head,,"[14.5, 48.7]",,Low Pass,,29.574314,,,Diego Orlando Benaglio,4600.0,,,,,Recovery,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,163,Wolfsburg,179,"['3a1647b5-e522-4e1c-a5db-9fe503e0e80d', 'ed98354b-7979-4a45-bf31-4771c11d9178']",6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:06.518,Pass,
,,,,,,,,,,,,,,,,,,,1.644411,,,,,,,,,,,,,98559fd0-3f11-4735-902c-6039bb35c644,3605,,"[21.5, 49.0]",3890323,92,,,,0.92106754,,Right Foot,,"[35.1, 66.9]",,Ground Pass,,22.480436,,,Sebastian Jung,24919.0,,,,,,2,Regular Play,Diego Orlando Benaglio,4600.0,Goalkeeper,163,Wolfsburg,179,['cc3dc0cb-b94e-4ed1-8d06-ca371118cf86'],10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:10.450,Pass,
,,,,,,,,,,,,,,,,,,,3.080767,,,,,,,,,,,,,71769413-bb86-43b7-9d11-fbf6f96b9c49,3608,,"[56.8, 71.1]",3890323,92,,,,-0.63980424,,Right Foot,,"[100.2, 38.8]",,High Pass,,54.10037,,,Nicklas Bendtner,20200.0,,,,,,2,Regular Play,Sebastian Jung,24919.0,Right Back,163,Wolfsburg,179,['a2ca5843-47cf-489a-be34-bfb6b649a0cd'],15,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:15.335,Pass,
,,,,,,,,,,,,,,,,,,,1.445721,,,,,,,,,,,,,b2ec77e4-d59d-4356-9adb-b1cec33dc500,3621,,"[93.6, 80.0]",3890323,92,,,,-2.4173427,,,,"[85.8, 73.1]",,Low Pass,,10.413933,,,Sebastian Jung,24919.0,,,,,Throw-in,2,From Throw In,Max Kruse,8386.0,Center Attacking Midfield,164,Wolfsburg,179,['a4b2a5ee-2987-44ed-8c3e-faa957fe2eca'],29,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:29.061,Pass,
,,,,,,,,,,,,,,,,,,,4.474906,,,,,,,,,,,,,2e176bd9-27c4-4ce0-be96-d99e292f604a,3624,,"[84.5, 69.4]",3890323,92,,,,-0.98541325,,Right Foot,True,"[107.9, 34.1]",,High Pass,,42.351505,,,Daniel Caligiuri,8521.0,,,,,,2,From Throw In,Sebastian Jung,24919.0,Right Back,164,Wolfsburg,179,['3031d825-bf67-4b7d-96e0-086874f4de74'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:32.832,Pass,
,,,,,,,,,,,,,,,,,,,4.32193,,,,,,,,,,,,,2a1c906f-8f20-496e-a799-1c9f99f475f2,3643,,"[4.1, 46.5]",3890323,92,,,,-0.11107452,,Drop Kick,,"[83.0, 37.7]",,High Pass,,79.38923,Incomplete,,Patrick Herrmann,8813.0,,,,,,2,From Keeper,Tobias Sippel,11398.0,Goalkeeper,165,Borussia Mönchengladbach,185,"['9e1af15d-061b-428c-8d8f-98bc30f2e329', 'dc6af7ea-e5d5-4c38-af5b-c542c5917bfd']",57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:47:57.386,Pass,
,,,,,,,,,,,,,,,,,,,2.863144,,,,,,,,,,,,,dc6af7ea-e5d5-4c38-af5b-c542c5917bfd,3645,,"[37.1, 42.4]",3890323,93,,,,-0.101215445,,Head,,"[62.7, 39.8]",,High Pass,,25.731693,Incomplete,,Bas Dost,10594.0,,,,,Recovery,2,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,165,Borussia Mönchengladbach,185,"['13dc7ecc-efc8-4238-b5df-21e5d5288f61', '2a1c906f-8f20-496e-a799-1c9f99f475f2', '7b741421-f45a-4e52-a701-71a3ac51cfe2']",1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:48:01.708,Pass,
,,,,,,,,,,,,,,,,,,,3.761473,,,,,,,,,,,,,7b741421-f45a-4e52-a701-71a3ac51cfe2,3648,,"[57.4, 40.3]",3890323,93,,,True,-1.4201604,,,,"[60.8, 17.9]",,High Pass,,22.656567,Unknown,,,,,,,,Recovery,2,From Keeper,Håvard Nordtveit,8395.0,Right Defensive Midfield,165,Borussia Mönchengladbach,185,"['3531d3c7-2267-409b-9b14-c9bf063405f6', 'dc6af7ea-e5d5-4c38-af5b-c542c5917bfd']",4,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:48:04.571,Pass,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06d282c8-6b76-4dfc-8a52-14ef426b39bf,6,,"[59.4, 38.4]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raffael Caetano de Araújo,8810.0,Left Center Forward,2,Borussia Mönchengladbach,185,['895145af-af1d-437a-8d0c-e8e77edbb148'],1,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:01.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e5432a0-10e2-49bc-9c99-80fd6796786e,9,,"[40.2, 38.8]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Álvaro Domínguez Soto,26677.0,Left Center Back,2,Borussia Mönchengladbach,185,['2c4f8cfc-9fb1-41a0-a857-1cbee95298d5'],2,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:02.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7391d8a-11d9-4330-bc58-e60eaaf0eaab,13,,"[79.0, 62.3]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lars Edi Stindl,8806.0,Right Center Forward,2,Borussia Mönchengladbach,185,['c49c791b-00fd-4280-9a87-ce93c1dea22f'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:06.110,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11276f53-7c1b-4be2-b017-d1d477528d37,16,,"[78.5, 52.9]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mahmoud Dahoud,8238.0,Right Defensive Midfield,2,Borussia Mönchengladbach,185,['cc172efc-6a72-4f7d-bbc0-27a1e6a8920f'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:06.981,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa839da6-1b92-44fa-9e71-134c75f1f043,22,,"[70.7, 74.2]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Korb,8545.0,Right Back,2,Borussia Mönchengladbach,185,['7ba29032-fdb3-4015-b614-447c1cea1c5c'],9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:09.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7ba8056-899e-4316-b0c3-6acfaa2ce62c,25,,"[77.0, 75.9]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ibrahima Traoré,11285.0,Right Midfield,2,Borussia Mönchengladbach,185,['edd48b46-736d-44da-80a9-0c0883f66450'],10,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:10.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cd712be-ce43-439c-8432-02b003a08ed9,27,,"[83.6, 68.6]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lars Edi Stindl,8806.0,Right Center Forward,2,Borussia Mönchengladbach,185,['e277b48c-b9a3-4459-a0eb-31ffe43a29f5'],11,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:11.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52ccdd48-151f-4e87-8c6a-376e9492d564,31,,"[82.6, 66.5]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ibrahima Traoré,11285.0,Right Midfield,2,Borussia Mönchengladbach,185,['27a9db38-7fe8-41bc-a819-8f67b0058bdc'],13,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:13.130,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62cdc9b5-86c4-4def-af29-c77ea7ca9d18,35,,"[92.1, 57.3]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Raffael Caetano de Araújo,8810.0,Left Center Forward,2,Borussia Mönchengladbach,185,['8f24d3e4-c365-4263-9266-4e8d3e666605'],14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:14.007,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a355ada-e9f8-43da-a56f-c5b1eaac3414,38,,"[92.8, 65.5]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lars Edi Stindl,8806.0,Right Center Forward,2,Borussia Mönchengladbach,185,['4616d4e9-1f13-4032-a33a-ee583f707493'],14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:14.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e00f026-a230-4ad9-8250-a918d2dbea0d,47,,"[107.3, 71.8]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Lars Edi Stindl,8806.0,Right Center Forward,2,Borussia Mönchengladbach,185,['53861205-4437-438c-ab78-45926d3f36c6'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:20.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ee81667-0f9d-4596-92a2-d05b633452f8,50,,"[104.7, 76.1]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ibrahima Traoré,11285.0,Right Midfield,2,Borussia Mönchengladbach,185,['d15e0aac-a05e-4dbd-8439-2469bced574a'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:20.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f48f021-9386-4753-9781-00c7813001cf,53,,"[107.3, 65.7]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Korb,8545.0,Right Back,2,Borussia Mönchengladbach,185,['0431f0fb-a2be-48ee-9f16-e30254bc2580'],21,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:21.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2674e00-f5ae-4ffe-b4ad-e2c9fdfcdaa9,56,,"[99.6, 70.3]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ibrahima Traoré,11285.0,Right Midfield,2,Borussia Mönchengladbach,185,['f9c18ed1-7790-4c48-a613-6dae7967e650'],23,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:23.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4eecc20-b44c-45f2-8b42-ce3ab5b27e74,63,,"[80.4, 55.3]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Granit Xhaka,3500.0,Left Defensive Midfield,2,Borussia Mönchengladbach,185,['233c13e7-7775-48fd-b55f-a5151b348e81'],26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:26.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672b6777-3092-4ac1-9b3a-9791346de0b7,67,,"[70.5, 13.7]",3890323,0,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Álvaro Domínguez Soto,26677.0,Left Center Back,2,Borussia Mönchengladbach,185,['3dd5efe0-98e3-4914-a500-03fcb819d01f'],29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:00:29.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93329be4-b49a-4555-979c-590d9728564a,79,,"[10.6, 13.6]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timm Klose,9461.0,Left Center Back,4,Wolfsburg,179,['a64ca87c-31e6-4164-bda4-8549a142112f'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:32.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7387fee7-3f9d-421f-a39e-6c660712a8d2,81,,"[28.0, 4.9]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,4,Wolfsburg,179,['3d8eb69c-8352-4cee-81f2-425ebb816957'],34,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:34.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57671339-2a0f-4f88-929d-3a3e09a7234f,88,,"[28.5, 4.7]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Left Center Midfield,4,Wolfsburg,179,"['144fd0bf-32be-4caf-8f91-fc5443b728a2', '522b065e-3f10-48ab-bd14-e6041cce3050']",39,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:39.377,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7a20936-d36d-4b44-a5a2-27bc82e22d24,90,,"[23.4, 21.4]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timm Klose,9461.0,Left Center Back,4,Wolfsburg,179,['05ef9cbe-861a-4118-bfaf-93b463dd46fb'],41,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:41.080,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25f701e1-40c3-4702-896c-3583b491b90a,92,,"[103.0, 52.9]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,4,Wolfsburg,179,['70884afd-4c84-4050-a953-e364e014c658'],41,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:01:41.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5c6b952-b809-472d-ade6-971f17e98e90,98,,"[50.8, 5.4]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Left Center Midfield,4,Wolfsburg,179,['11de05ca-a277-409a-a935-3dab8e6bb24c'],46,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:46.110,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762ab07c-0630-4ce3-90d0-6e0d91531a0c,102,,"[32.9, 9.0]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,4,Wolfsburg,179,['3e179849-674c-4fd3-8422-51f9225609fd'],48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:48.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b532011-a368-4e5c-a90f-32601c955133,105,,"[24.7, 12.2]",3890323,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timm Klose,9461.0,Left Center Back,5,Wolfsburg,179,['55917a12-dccb-48ed-84ce-aeea5f2a702a'],57,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:57.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecd22073-4637-49d3-b6fd-7b2a19f68ed7,108,,"[36.8, 61.1]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,5,Wolfsburg,179,"['34d4cbd9-19ab-430a-b55b-d4b3f55a3312', '4d859640-997c-49bf-bc2c-8ef5b5086b44']",1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:01.194,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303873ee-4503-4182-9f35-272f0fd3df2b,111,,"[10.4, 38.4]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Orlando Benaglio,4600.0,Goalkeeper,5,Wolfsburg,179,['67fd7a3d-5aee-4118-a54c-09769012fe6a'],3,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:03.900,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a0a6343-a6c9-4057-96b3-a04ec2d47598,114,,"[34.8, 77.1]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Jung,24919.0,Right Back,5,Wolfsburg,179,['a7389689-f1d0-41cd-ad3e-d343728659c2'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:08.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5590feb6-3b4d-48af-9bbd-1fae53c18562,117,,"[43.8, 70.8]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josuha Guilavogui,8230.0,Center Defensive Midfield,5,Wolfsburg,179,['765b868e-a1d1-4fbb-aa43-78a757a0a557'],9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:09.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96e23be7-b560-4344-b857-0c7cb10f04f1,120,,"[51.8, 76.1]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Caligiuri,8521.0,Right Midfield,5,Wolfsburg,179,"['4870c718-7de7-4323-beb4-3a61161b43bb', 'f370627c-c304-4cb1-9e3b-5b1f4c39a132']",10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:10.890,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76dd3891-7465-4809-9230-0025bb810f16,123,,"[55.4, 77.1]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximilian Arnold,8235.0,Right Center Midfield,5,Wolfsburg,179,['b8044197-0b47-47fa-a8b6-f09aff0f5a1b'],12,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:12.159,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870164d7-17b5-4ed9-b445-755c363081f5,127,,"[100.0, 65.2]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Center Forward,6,Wolfsburg,179,['3593e975-0116-4bae-a841-666d41707102'],22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:22.151,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814a5e23-7cb9-4f1d-80b3-aabf57542791,131,,"[41.4, 1.3]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Johnson,11283.0,Left Midfield,6,Wolfsburg,179,['fb8fec27-6aa1-4a18-b843-ad3a614aa68a'],26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:02:26.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e3e6644-f883-49ee-93ab-5bf1e7d3f5ea,133,,"[83.3, 71.1]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Kruse,8386.0,Left Center Midfield,7,Wolfsburg,179,['00352ac8-18a8-46da-975f-0acbf3d8f99f'],35,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:35.816,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569384b1-29cc-4c10-9264-16e029a3c8db,136,,"[82.5, 77.3]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Jung,24919.0,Right Back,7,Wolfsburg,179,['143ec7ca-7c23-4dea-b170-8aa8b15688f2'],36,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:36.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55e07738-43e4-4822-a3cf-32203ba2344c,139,,"[54.7, 46.1]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timm Klose,9461.0,Left Center Back,7,Wolfsburg,179,['e106fe4e-fcb1-4a57-96ac-b92c5e48da97'],40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:40.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53789dd9-ce33-4958-b7fb-43ed877b6be5,142,,"[69.5, 14.9]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,7,Wolfsburg,179,['601cb373-ecc3-4901-833e-2d958fdc1925'],43,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:43.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,074ab81c-4922-4d9f-bb16-eccf0d3201db,145,,"[79.6, 6.1]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Schäfer,40469.0,Left Midfield,7,Wolfsburg,179,['6986e0f5-fdf4-42ff-ae0d-dd3db5fe87e3'],45,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:45.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643904be-894d-4a5f-a25d-34fa3387ade1,147,,"[54.0, 8.8]",3890323,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,7,Wolfsburg,179,['d1150af9-0029-4126-a269-c42bb5da7494'],47,,,,,,,,,,,,,,,,,Wolfsburg,179,00:02:47.386,Ball Receipt*,
