50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.11797,,,,,,,,,,,,,b4ae3574-1d09-4f52-bcb1-2a51f2074c54,1957,,"[99.1, 5.9]",3890261,40,,,,2.8923404,,Left Foot,,,"[88.1, 8.7]",,Ground Pass,,11.350771,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Marco Reus,5559.0,Right Wing,71,Borussia Dortmund,180,['aa5f3601-08ce-4e12-b103-2308571188f4'],52,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:52.485,Pass,
,,,,,,,,,,,,,,,,,,1.04289,,,,,,,,,,,,,2973a9cb-ce5f-4282-a218-d66c1c19a506,1960,,"[85.3, 12.1]",3890261,40,,,,2.880515,,Left Foot,,,"[72.2, 15.6]",,Ground Pass,,13.559499,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,71,Borussia Dortmund,180,['2aed2ddf-77b2-4a4a-abab-5dba4f4a313a'],55,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:55.602,Pass,
,,,,,,,,,,,,,,,,,,1.472118,,,,,,,,,,,,,e6dbd7ba-0c44-43af-8846-0a17fd22e8ca,1963,,"[76.6, 13.8]",3890261,40,,,,-0.5838704,,Right Foot,,,"[93.4, 2.7]",,Ground Pass,,20.13579,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,71,Borussia Dortmund,180,['8f7ae6be-daad-4978-95eb-1572fcf1bb64'],57,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:57.760,Pass,
,,,,,,,,,,,,,,,,,,0.894356,,,,,,,,,,,,,a7ed0be2-2267-4b3a-b1a3-f92e3639dd96,1966,,"[91.5, 3.2]",3890261,41,,,,2.5151474,,Left Foot,,,"[83.9, 8.7]",,Ground Pass,,9.381365,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,71,Borussia Dortmund,180,['180fca04-a1ba-4a70-a2de-8a6e4ff813f2'],1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:01.244,Pass,
,,,,,,,,,,,,,,,,,,0.753673,,,,,,,,,,,,,a5db2962-c7b2-4b03-9783-a0eca1c8f502,1969,,"[84.2, 8.8]",3890261,41,,,,0.4636476,,Right Foot,,,"[92.0, 12.7]",,Ground Pass,,8.720665,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,71,Borussia Dortmund,180,['92387b7d-429b-47a3-9113-8ab1adaa5aec'],2,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:02.816,Pass,
,,,,,,,,,,,,,,,,,,0.47479,,,,,,,,,,,,,00d2daa3-b0a3-42f1-b417-c730577f014d,1972,,"[91.1, 6.1]",3890261,41,,,,0.60228735,,Right Foot,,,"[97.5, 10.5]",,Ground Pass,,7.7665954,,,Marco Reus,5559.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,71,Borussia Dortmund,180,['2b719bfa-eba4-43e6-b42c-7065c58d92cf'],5,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:05.651,Pass,
,,,,,,,,,,,,,,,,,,1.171405,,,,,,,,,,,,,ef589141-6577-46c4-bd4f-5842ddfe3fc9,1975,,"[98.4, 10.8]",3890261,41,,,,2.6026907,,Right Foot,,,"[88.7, 16.6]",,Ground Pass,,11.30177,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,Marco Reus,5559.0,Right Wing,71,Borussia Dortmund,180,['48923a70-112c-4072-b532-76e703ea44c1'],6,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:06.259,Pass,
,,,,,,,,,,,,,,,,,,1.59201,,,,,,,,,,,,,79dab3b7-9912-40be-81be-faa23426a23b,1978,,"[86.8, 18.4]",3890261,41,,,,2.0874915,b360929d-0ebf-418c-b2b5-496d15b6cce1,Right Foot,,,"[76.8, 36.0]",,Ground Pass,,20.242529,,,Sokratis Papastathopoulos,8244.0,True,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,71,Borussia Dortmund,180,['31e73bd3-4009-4b01-8533-e2e342933bdf'],8,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:08.597,Pass,
,,,,,,,,,,,,,,,,,,1.531222,,,,,,,,,,,,,068b9e99-fa6c-42d1-975e-a2f2258df886,1984,,"[11.3, 45.2]",3890261,41,,,,1.3285878,,Keeper Arm,,,"[15.5, 62.2]",,Ground Pass,,17.511139,,,Marvin Schulz,29245.0,,,,,,1,From Keeper,Yann Sommer,5550.0,Goalkeeper,73,Borussia Mönchengladbach,185,['2e4f660d-b51f-4b99-b56d-8bae001bd09c'],20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:20.407,Pass,
,,,,,,,,,,,,,,,,,,1.534038,,,,,,,,,,,,,2fb0ae84-2277-467b-801e-7feb60577c34,1987,,"[30.1, 75.0]",3890261,41,,,,0.0863234,,Right Foot,,,"[50.9, 76.8]",,Ground Pass,,20.877739,,,Ibrahima Traoré,11285.0,,,,,,1,From Keeper,Marvin Schulz,29245.0,Right Center Back,73,Borussia Mönchengladbach,185,['a51c87b0-afbb-46e2-9ba7-d01dad647f40'],24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:24.155,Pass,
,,,,,,,,,,,,,,,,,,0.831776,,,,,,,,,,,,,64f84965-ff22-4245-9f2a-4ad349f61cdc,1992,,"[69.7, 0.1]",3890261,41,True,,,1.2864115,,,,,"[71.6, 6.6]",,Low Pass,,6.7720013,,,Julian Weigl,8816.0,,,,,Throw-in,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,74,Borussia Dortmund,180,['0b2def0e-98ed-4e2b-8a27-c95b5e3cd63d'],31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:31.605,Pass,
,,,,,,,,,,,,,,,,,,1.322926,,,,,,,,,,,,,4daec111-c72b-4af2-b9ec-55edf3e532b2,1994,,"[70.9, 6.6]",3890261,41,,,,-2.1051917,,Right Foot,,,"[68.0, 1.7]",,Ground Pass,,5.6938562,,,Marcel Schmelzer,11458.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,74,Borussia Dortmund,180,['d68b68ea-1530-4d7f-8f10-72a3ce99e53d'],32,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:32.436,Pass,
,,,,,,,,,,,,,,,,,,1.426273,,,,,,,,,,,,,838274c5-3e40-40af-b351-9177f6451b80,1997,,"[64.0, 1.9]",3890261,41,,,,3.1415927,,Left Foot,,,"[53.8, 1.9]",,Ground Pass,,10.2,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,74,Borussia Dortmund,180,['4e4d168d-7aaf-455d-9f6d-94ff6d63db3b'],34,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:34.476,Pass,
,,,,,,,,,,,,,,,,,,0.938477,,,,,,,,,,,,,b35004c5-cee9-4698-9c95-778b882bbda0,2000,,"[54.1, 6.1]",3890261,41,,,,0.07485985,,Right Foot,,,"[62.1, 6.7]",,Ground Pass,,8.022469,,,Shinji Kagawa,5684.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,74,Borussia Dortmund,180,['8198c649-a903-41d8-a272-f815fca5d169'],36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:36.859,Pass,
,,,,,,,,,,,,,,,,,,1.20176,,,,,,,,,,,,,23350a04-b633-494c-8a54-55fd4ac2396f,2003,,"[58.3, 6.3]",3890261,41,,,,1.8807575,,Right Foot,,,"[49.3, 34.4]",,Low Pass,,29.506102,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,74,Borussia Dortmund,180,['fe519385-881c-4f29-8c1f-219fe0aef797'],38,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:38.711,Pass,
,,,,,,,,,,,,,,,,,,0.843988,,,,,,,,,,,,,fab30c8b-5cbe-4cb4-901a-1667a85e925c,2006,,"[52.2, 38.3]",3890261,41,,,,-0.16336615,,Right Foot,,,"[61.3, 36.8]",,Ground Pass,,9.222797,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,74,Borussia Dortmund,180,['0a6e8b51-36a0-4f45-90d3-4064ab64cbc0'],40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:40.992,Pass,
,,,,,,,,,,,,,,,,,,1.531014,,,,,,,,,,,,,89232b7c-6cda-45f3-b5ee-9169498417f9,2010,,"[66.4, 46.7]",3890261,41,,,,-1.437943,,Left Foot,,,"[69.3, 25.0]",,Ground Pass,,21.892921,,,Julian Weigl,8816.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,74,Borussia Dortmund,180,"['0716e3f5-96a6-4300-9d57-796c1cf8fa88', '891276e8-0da4-43f4-a920-9c16bdb7ee82']",44,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:44.698,Pass,True
,,,,,,,,,,,,,,,,,,1.329611,,,,,,,,,,,,,fe1042e9-52de-4a58-9fa7-874faa8710c3,2013,,"[76.6, 22.1]",3890261,41,,,,-0.850462,,Right Foot,,,"[93.1, 3.3]",,Ground Pass,,25.013796,,,Marco Reus,5559.0,,,,,,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,74,Borussia Dortmund,180,['86d3e8ec-4dd4-45ff-87fa-1eb1cf30265f'],47,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:47.128,Pass,
,,,,,,,,,,,,,,,,,,3.820651,,,,,,,,,,,,,25721273-f5a5-45a7-a884-10d1c5687e61,2023,,"[85.3, 17.7]",3890261,41,,,,-0.5915175,,Head,,,"[111.5, 0.1]",,High Pass,,31.562635,Out,,Marcel Schmelzer,11458.0,,,,,Recovery,1,From Throw In,Julian Weigl,8816.0,Left Defensive Midfield,74,Borussia Dortmund,180,['205cd2bc-1c16-4ded-b4f3-a3fa17ef87ff'],53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:53.596,Pass,
,,,,,,,,,,,,,,,,,,1.869388,,,,,,,,,,,,,c63c9f2d-e5ab-4960-a7fd-42c0576f19a9,2025,,"[20.1, 80.0]",3890261,42,,,,-0.16868724,,,,,"[43.0, 76.1]",,High Pass,,23.229723,Incomplete,,Josip Drmic,5835.0,,,,,Throw-in,1,From Throw In,Tony Jantschke,12320.0,Right Back,75,Borussia Mönchengladbach,185,"['735e3cf6-8648-4b5b-b8f8-7299aec78b46', '7b275082-f382-42c3-9352-c20cb65a8b6f']",15,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:15.880,Pass,
,,,,,,,,,,,,,,,,,,0.908884,,,,,,,,,,,,,735e3cf6-8648-4b5b-b8f8-7299aec78b46,2027,,"[77.1, 4.0]",3890261,42,,,,0.37787133,,Head,,,"[90.2, 9.2]",,High Pass,,14.094325,,,Marco Reus,5559.0,,,,,Recovery,1,From Throw In,Mats Hummels,5572.0,Left Center Back,75,Borussia Mönchengladbach,185,"['1165e2b7-a69e-4df3-b7ca-baa85335c956', 'c63c9f2d-e5ab-4960-a7fd-42c0576f19a9']",17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:17.749,Pass,
,,,,,,,,,,,,,,,,,,3.645609,,,,,,,,,,,,,2cc4d4ce-f419-4e36-9f1e-5f64da4691b7,2031,,"[85.7, 12.4]",3890261,42,,,,1.7758504,,Right Foot,,,"[78.4, 47.5]",,Ground Pass,,35.85108,Incomplete,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Marco Reus,5559.0,Right Wing,75,Borussia Mönchengladbach,185,"['cab68403-d408-45ac-a00b-a2ca31304475', 'cb1224ff-4e36-4388-a08c-4978aac28bc3', 'e36c41f4-5311-4be4-ac8f-2ac02c5b9e4e']",19,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:19.474,Pass,True
,,,,,,,,,,,,,,,,,,1.776941,,,,,,,,,,,,,cb1224ff-4e36-4388-a08c-4978aac28bc3,2033,,"[41.7, 32.6]",3890261,42,,,,-2.7275937,,Right Foot,,,"[28.5, 26.8]",,Ground Pass,,14.418044,,,Oscar Wendt,8809.0,,,,,Recovery,1,From Throw In,Fabian Johnson,11283.0,Left Midfield,75,Borussia Mönchengladbach,185,"['2cc4d4ce-f419-4e36-9f1e-5f64da4691b7', '54c4c1c3-28d0-4848-97f8-ae126fe27d7f']",23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:23.119,Pass,
,,,,,,,,,,,,,,,,,,2.20427,,,,,,,,,,,,,c7135a1d-7dd9-4c5e-b76e-f2c3aa6f9b85,2036,,"[27.7, 27.3]",3890261,42,,,,-0.03620148,,Left Foot,,,"[77.4, 25.5]",,High Pass,,49.732586,,,Raffael Caetano de Araújo,8810.0,,,,,,1,From Throw In,Oscar Wendt,8809.0,Left Back,75,Borussia Mönchengladbach,185,['b8195785-7780-4f2b-a592-e2915f2c789a'],24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:24.936,Pass,
,,,,,,,,,,,,,,,,,,0.412597,,,,,,,,,,,,,dd590a0a-7571-4220-b2f5-eaa145264848,2039,,"[77.1, 24.7]",3890261,42,,,,2.7928216,,Right Foot,,,"[72.7, 26.3]",,Low Pass,,4.68188,Incomplete,,,,,,,,,1,From Throw In,Raffael Caetano de Araújo,8810.0,Right Center Forward,75,Borussia Mönchengladbach,185,['35798541-1d7f-4ca2-8d0f-95bc2ceb42c8'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:27.143,Pass,
,,,,,,,,,,,,,,,,,,1.207412,,,,,,,,,,,,,794bcd1e-319b-49a6-8402-fef916e2ef97,2043,,"[18.4, 64.4]",3890261,42,,,,-0.6278366,,Right Foot,,,"[37.0, 50.9]",,Ground Pass,,22.98282,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,76,Borussia Dortmund,180,['5aad01cc-932b-47c6-a62a-d583fa49f1da'],32,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:32.949,Pass,
,,,,,,,,,,,,,,,,,,1.924423,,,,,,,,,,,,,87e7f55a-b1b7-4c29-9e6b-49dadcff7b4b,2046,,"[21.8, 54.6]",3890261,42,,,,-1.6029396,,Left Foot,,,"[20.8, 23.5]",,Ground Pass,,31.116074,,,Mats Hummels,5572.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,76,Borussia Dortmund,180,['0123fd8d-3a33-4fcb-b849-98bfb98762c2'],35,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:35.200,Pass,
,,,,,,,,,,,,,,,,,,1.707528,,,,,,,,,,,,,5a676842-f473-4abb-896c-dd1b26773b58,2049,,"[20.7, 23.5]",3890261,42,,,,-0.95010495,,Right Foot,,,"[36.0, 2.1]",,Ground Pass,,26.306843,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,76,Borussia Dortmund,180,['78802115-1d82-4ed8-9ce6-0458054b4ee9'],39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:39.203,Pass,
,,,,,,,,,,,,,,,,,,2.383549,,,,,,,,,,,,,0454bf82-8681-4b76-b396-9fd26ee97582,2052,,"[36.0, 1.9]",3890261,42,,,,2.168911,,Left Foot,,,"[22.1, 22.3]",,Ground Pass,,24.685421,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,76,Borussia Dortmund,180,['0cb7c2de-f06a-4263-a11a-df6c012a6767'],41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:41.966,Pass,
,,,,,,,,,,,,,,,,,,2.020166,,,,,,,,,,,,,a2b913e0-ce7e-4227-9717-6e9e2db788c4,2055,,"[22.1, 22.1]",3890261,42,,,,1.5569084,,Right Foot,,,"[22.5, 50.9]",,Ground Pass,,28.802778,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,76,Borussia Dortmund,180,['64e4cbed-41ad-4a3b-8f07-5e5abcb9a090'],44,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:44.772,Pass,
,,,,,,,,,,,,,,,,,,2.233858,,,,,,,,,,,,,def37d66-1a65-4d8e-afad-8806b0b60390,2058,,"[31.0, 51.3]",3890261,42,,,,-1.4264582,,Right Foot,,,"[36.0, 16.9]",,Ground Pass,,34.761475,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,76,Borussia Dortmund,180,['fab9205d-d6c0-4b2c-91ce-97a4d71e124c'],52,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:52.754,Pass,
,,,,,,,,,,,,,,,,,,1.231799,,,,,,,,,,,,,1d516f0b-e63d-427d-a0d7-ba6b01a50368,2061,,"[49.8, 8.2]",3890261,42,,,,-0.3538756,,Right Foot,,,"[65.5, 2.4]",,Ground Pass,,16.737085,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,76,Borussia Dortmund,180,['69b15e91-4364-4607-b695-4e17b778c2a9'],57,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:57.928,Pass,
,,,,,,,,,,,,,,,,,,1.269642,,,,,,,,,,,,,76d956fb-ec7c-48a9-afff-48b3f6020151,2064,,"[65.5, 2.4]",3890261,43,,,,2.7367008,,Left Foot,,,"[56.4, 6.3]",,Ground Pass,,9.900505,,,Julian Weigl,8816.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,76,Borussia Dortmund,180,['ca889ffc-1bd1-4f4e-9c0f-35e94749a6e3'],0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:00.157,Pass,
,,,,,,,,,,,,,,,,,,1.132279,,,,,,,,,,,,,4eb926ec-14c3-4d40-97ff-aa7d83d25dda,2067,,"[57.5, 9.6]",3890261,43,,,,2.590351,,Right Foot,,,"[44.0, 17.9]",,Ground Pass,,15.847397,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Julian Weigl,8816.0,Left Defensive Midfield,76,Borussia Dortmund,180,['e1d0e957-4680-4ad7-9c1b-2ce96caaf798'],2,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:02.972,Pass,
,,,,,,,,,,,,,,,,,,1.520032,,,,,,,,,,,,,c4b1752e-2949-413b-ba9e-d8ce0fb9fca5,2070,,"[44.0, 17.7]",3890261,43,,,,1.3928216,,Right Foot,,,"[49.9, 50.5]",,Ground Pass,,33.326416,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,76,Borussia Dortmund,180,['811e5e1b-df47-47ab-b66e-dc64effd351f'],5,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:05.648,Pass,
,,,,,,,,,,,,,,,,,,1.06709,,,,,,,,,,,,,7eefd0d3-5cba-4413-8dda-4ba4d262f240,2073,,"[53.5, 54.6]",3890261,43,,,,0.0,,Right Foot,,,"[58.7, 54.6]",,Ground Pass,,5.2,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,76,Borussia Dortmund,180,['b983fdb5-55f0-4b71-a652-9ce9e475cd3a'],8,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:08.285,Pass,
,,,,,,,,,,,,,,,,,,1.000675,,,,,,,,,,,,,fff5bde9-8179-44d9-a9e9-0f20a956b781,2076,,"[58.7, 54.4]",3890261,43,,,,-2.7367008,,Left Foot,,,"[53.8, 52.3]",,Ground Pass,,5.3310413,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,76,Borussia Dortmund,180,['fc466595-6d86-44d6-b4e1-fb89a2f25ba4'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:09.377,Pass,
,,,,,,,,,,,,,,,,,,0.883211,,,,,,,,,,,,,83d02c9c-4825-44d9-bae0-60e87388a24f,2079,,"[54.1, 52.3]",3890261,43,,,,1.152572,,Right Foot,,,"[57.7, 60.4]",,Ground Pass,,8.863972,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,76,Borussia Dortmund,180,['248d8abb-0adf-49c0-ab88-764f931c4898'],11,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:11.363,Pass,
,,,,,,,,,,,,,,,,,,0.832634,,,,,,,,,,,,,98ddfcd6-1ac0-4713-a06b-f92f75a26b0d,2081,,"[58.2, 60.4]",3890261,43,,,,-2.4571164,,Right Foot,,,"[49.5, 53.3]",,Ground Pass,,11.229425,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,76,Borussia Dortmund,180,['3c0c9a3d-d37d-443d-ac42-9d7be5f1707c'],12,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:12.247,Pass,
,,,,,,,,,,,,,,,,,,0.876225,,,,,,,,,,,,,f68fc096-af5a-46ad-816d-703539439d82,2084,,"[49.6, 53.1]",3890261,43,,,,-0.031904064,,Right Foot,,,"[59.0, 52.8]",,Ground Pass,,9.404786,,,Henrikh Mkhitaryan,3275.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,76,Borussia Dortmund,180,['0ec6c818-5de4-46f8-87c9-9aa5480d545c'],14,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:14.023,Pass,
,,,,,,,,,,,,,,,,,,1.314626,,,,,,,,,,,,,b31fbab3-5a58-455e-af5a-f253441e1f1c,2088,,"[56.1, 52.2]",3890261,43,,,,1.5707964,,Right Foot,,,"[56.1, 71.5]",,High Pass,,19.3,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Left Wing,76,Borussia Dortmund,180,"['2f6d6f4f-7111-46d1-a89e-454791fc493b', 'd87c9893-fef5-45ae-a56e-26c42a82f7f0']",14,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:14.958,Pass,True
,,,,,,,,,,,,,,,,,,0.753487,,,,,,,,,,,,,cab49e3e-284a-417c-8d64-4e72c0bf9e03,2092,,"[61.4, 63.3]",3890261,43,,,,-0.6772503,,Right Foot,,,"[71.1, 55.5]",,Ground Pass,,12.447088,,,Shinji Kagawa,5684.0,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,76,Borussia Dortmund,180,"['c03f4a38-a64b-4692-a501-d43e45cbac86', 'c290e569-8db3-4a9b-ac6a-c8f4958b9a31']",17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:17.621,Pass,True
,,,,,,,,,,,,,,,,,,2.341547,,,,,,,,,,,,,33da220f-e0f4-4106-9725-706499645bb3,2095,,"[94.1, 57.2]",3890261,43,,,,-1.274809,,Right Foot,,,"[105.2, 20.8]",,High Pass,,38.05483,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,76,Borussia Dortmund,180,['052d4e52-b2af-4026-a5ea-ccea01f35299'],21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:21.104,Pass,
,,,,,,,,,,,,,,,,,,1.246912,,,,,,,,,,,,,5905273c-8c9a-46a5-a21f-f8cbe41789ff,2102,,"[2.6, 61.7]",3890261,43,,,,1.1771698,,Right Foot,,,"[10.2, 80.0]",,Ground Pass,,19.815397,Out,,,,,,,,,1,Regular Play,Tony Jantschke,12320.0,Right Back,76,Borussia Dortmund,180,,26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:26.694,Pass,
,,,,,,,,,,,,,,,,,,1.202981,,,,,,,,,,,,,93e5aee0-4cd8-4ede-bd3c-6a7c2a27dcad,2103,,"[105.9, 0.1]",3890261,43,,,,2.822938,,,,,"[96.2, 3.3]",,Low Pass,,10.214206,,,Marco Reus,5559.0,,,,,Throw-in,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,77,Borussia Dortmund,180,['c08180fd-6d1b-488e-96b2-17278b2aad5d'],34,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:34.653,Pass,
,,,,,,,,,,,,,,,,,,1.068004,,,,,,,,,,,,,f768c0fc-29df-4b88-a233-5cab5c883c0b,2107,,"[90.0, 5.1]",3890261,43,,,,1.6332152,,Right Foot,,,"[89.2, 17.9]",,Ground Pass,,12.824976,,,İlkay Gündoğan,10287.0,,,,,,1,From Throw In,Marco Reus,5559.0,Right Wing,77,Borussia Dortmund,180,"['cc5f7259-cf5d-4a78-b82b-bb36eaa8f7fe', 'f20c2863-96af-43de-b81d-cf82374655f8']",38,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:38.956,Pass,True
,,,,,,,,,,,,,,,,,,0.543775,,,,,,,,,,,,,7bd12253-392b-4255-ab44-221746ac09b0,2111,,"[88.4, 22.6]",3890261,43,,,,-0.03844259,,Right Foot,,,"[93.6, 22.4]",,Ground Pass,,5.2038445,,,Shinji Kagawa,5684.0,,,,,,1,From Throw In,İlkay Gündoğan,10287.0,Right Defensive Midfield,77,Borussia Dortmund,180,['dbe3fa7c-8ee8-46d7-98b3-53ab7f9d48aa'],40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:40.417,Pass,
,,,,,,,,,,,,,,,,,,2.265136,,,,,,,,,,,,,70e0aaaf-b5bd-4bf6-9446-20beb02a4cdd,2114,,"[82.3, 20.3]",3890261,43,,,,0.99762315,,Right Foot,,,"[103.6, 53.3]",,High Pass,,39.277092,,,Łukasz Piszczek,5658.0,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,77,Borussia Dortmund,180,['09395e7b-b034-4641-a0f5-cf4cbcdf64c0'],43,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:43.429,Pass,
