50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.024862,,,,,,,,,,,,,44ae5b4b-ce23-4a60-9dab-aaf35ebf4d09,3346,,"[6.0, 44.0]",3890476,87,,True,,,0.7032306,,Right Foot,,,,"[15.2, 51.8]",,Ground Pass,,12.061509,,,,Fabian Lukas Schär,5537.0,,,,,,Goal Kick,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,197,Hoffenheim,175,['06ebe500-3d79-4536-9400-511f16c28b09'],24,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:24.350,Pass,
,,,,,,,,,,,,,,,1.425239,,,,,,,,,,,,,800de4d7-b4b6-43eb-b99a-f74ad3a44eb4,3348,,"[15.2, 51.8]",3890476,87,,True,,,0.7809929,,Right Foot,,,,"[26.6, 63.1]",,Ground Pass,,16.05148,,,,Pavel Kadeřábek,9397.0,,,,,,,2,From Goal Kick,Fabian Lukas Schär,5537.0,Right Center Back,197,Hoffenheim,175,['c67dba3b-9db5-42ce-8d72-0b0750b76086'],27,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:27.224,Pass,
,,,,,,,,,,,,,,,0.948504,,,,,,,,,,,,,760b8dde-1706-4b89-8ed1-eb4ba3a2b436,3350,,"[30.2, 74.1]",3890476,87,,,,,-1.1333817,,Right Foot,,,,"[36.7, 60.2]",,Ground Pass,,15.344706,,,,Andrej Kramarić,5460.0,,,,,,,2,From Goal Kick,Pavel Kadeřábek,9397.0,Right Back,197,Hoffenheim,175,['cdd43908-aec8-4e53-be5b-e51f8255ffc4'],29,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:29.972,Pass,
,,,,,,,,,,,,,,,1.422157,,,,,,,,,,,,,816b30f9-621f-4e8f-bfbe-6f05837d8852,3358,,"[87.3, 30.0]",3890476,87,,,,,-0.1821683,c11e589e-b3b9-42ec-bb0b-e1877bdb85ed,Right Foot,,,,"[106.3, 26.5]",,Ground Pass,,19.31968,,,,Filip Kostić,5591.0,True,,,,,,2,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,198,VfB Stuttgart,174,"['1934b736-d93e-4c50-92fe-132c433f34cc', '91dd7fb7-d84b-486d-9faf-4b597fdc10ff']",34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:34.974,Pass,True
,,,,,,,,,,,,,,,4.298632,,,,,,,,,,,,,e2a5cb66-c598-4a98-bfe7-724b9a4e1d41,3364,,"[120.0, 0.1]",3890476,88,,,,,1.8382431,,Left Foot,,,,"[100.6, 70.9]",,High Pass,,73.409805,,Incomplete,True,,,,,True,Outswinging,,Corner,2,From Corner,Filip Kostić,5591.0,Left Wing,199,VfB Stuttgart,174,['967fd9ad-33c7-4c2c-9cda-ac52f07461cb'],1,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:01.495,Pass,
,,,,,,,,,,,,,,,1.91093,,,,,,,,,,,,,967fd9ad-33c7-4c2c-9cda-ac52f07461cb,3366,,"[19.5, 9.2]",3890476,88,,,,,-0.1523375,,Right Foot,,,,"[43.6, 5.5]",,High Pass,,24.38237,,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,Recovery,2,Regular Play,Nadiem Amiri,8403.0,Right Defensive Midfield,200,Hoffenheim,175,"['55f4e42d-5cd9-4931-8b92-0441337acc97', '7ef01eca-007b-4544-a3a5-60efe50fb0d3', 'e2a5cb66-c598-4a98-bfe7-724b9a4e1d41']",5,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:05.793,Pass,True
,,,,,,,,,,,,,,,4.70327,,,,,,,,,,,,,c55744da-976d-4395-adad-ff09288bb28a,3372,,"[72.7, 69.4]",3890476,88,,,,,0.033173665,,Right Foot,,,,"[117.9, 70.9]",,Ground Pass,,45.224884,,Pass Offside,,Florian Klein,9728.0,,,,,,Recovery,2,Regular Play,Alexandru Iulian Maxim,8550.0,Center Attacking Midfield,200,Hoffenheim,175,['627a4c3c-2092-4a39-bd5f-da0f08f51d99'],9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:09.449,Pass,
,,,,,,,,,,,,,,,1.799726,,,,,,,,,,,,,97f511c6-b2c2-4ec3-8a0f-6175429f7303,3374,,"[14.3, 3.3]",3890476,88,,,,,1.9104022,,Left Foot,,,,"[8.4, 20.0]",,Ground Pass,,17.711578,,,,Oliver Baumann,8393.0,,,,,,Free Kick,2,From Free Kick,Niklas Süle,6322.0,Left Center Back,201,Hoffenheim,175,['27fdb8d3-d199-4e92-af8f-37d0f0c3dd6e'],22,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:22.018,Pass,
,,,,,,,,,,,,,,,1.422945,,,,,,,,,,,,,e1487a19-ae6c-4de3-a562-5943301bd1e8,3377,,"[10.2, 19.9]",3890476,88,,,,,0.29849893,,Right Foot,,,,"[27.1, 25.1]",,Ground Pass,,17.681911,,,,Eugen Polanski,8404.0,,,,,,,2,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,201,Hoffenheim,175,['b31f9aa0-3a93-436b-bb17-dadd52d72154'],25,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:25.263,Pass,
,,,,,,,,,,,,,,,2.148572,,,,,,,,,,,,,8f906b62-10ea-4f15-bc33-dbba18d0c8e3,3380,,"[37.3, 37.5]",3890476,88,,,,,2.1570747,,Left Foot,,,,"[28.4, 50.9]",,Ground Pass,,16.08633,,,,Fabian Lukas Schär,5537.0,,,,,,,2,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,201,Hoffenheim,175,['81fcdc59-ca87-4a43-8157-44e8817e26ba'],29,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:29.611,Pass,
,,,,,,,,,,,,,,,1.240813,,,,,,,,,,,,,3407c78f-cf28-4f92-9245-03762fd9b387,3383,,"[28.4, 50.9]",3890476,88,,,,,-0.81538916,,Right Foot,,,,"[38.1, 40.6]",,Ground Pass,,14.148499,,,,Eugen Polanski,8404.0,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,201,Hoffenheim,175,['ca30b1f9-59af-4b81-9ea6-0ed101cde6e8'],33,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:33.091,Pass,
,,,,,,,,,,,,,,,1.387458,,,,,,,,,,,,,621a2208-119a-4fbe-9b9e-720cbe8a1c24,3386,,"[38.1, 40.6]",3890476,88,,,,,-1.2360595,,Right Foot,,,,"[45.3, 19.9]",,Ground Pass,,21.916431,,,,Nadiem Amiri,8403.0,,,,,,,2,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,201,Hoffenheim,175,['d057fa15-46d9-4feb-af9b-831bd077b9ce'],35,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:35.278,Pass,
,,,,,,,,,,,,,,,3.928827,,,,,,,,,,,,,fb0e1632-3988-4ab6-87fa-58af4c1c2930,3389,,"[45.3, 19.9]",3890476,88,,,,,2.1157284,,Right Foot,,,,"[25.6, 52.4]",,Ground Pass,,38.004475,,,,Fabian Lukas Schär,5537.0,,,,,,,2,From Free Kick,Nadiem Amiri,8403.0,Right Defensive Midfield,201,Hoffenheim,175,['d2f537fe-0d64-4494-a95c-79806e6c15cd'],36,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:36.672,Pass,
,,,,,,,,,,,,,,,1.575195,,,,,,,,,,,,,0937f353-7ce9-4500-a40a-270e9787b5ce,3392,,"[26.5, 52.4]",3890476,88,,,,,-1.035239,,Right Foot,,,,"[37.3, 34.2]",,Ground Pass,,21.163176,,,,Eugen Polanski,8404.0,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,201,Hoffenheim,175,['2747ddc9-022d-46ca-8ba2-27379b526c82'],41,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:41.818,Pass,
,,,,,,,,,,,,,,,1.598862,,,,,,,,,,,,,9fa4f77e-5c23-4f65-a6df-5c9cc941f2e5,3395,,"[38.5, 32.5]",3890476,88,,,,,-1.2185576,,Right Foot,,,,"[45.3, 14.0]",,Ground Pass,,19.71015,,,,Niklas Süle,6322.0,,,,,,,2,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,201,Hoffenheim,175,['829cc319-73b7-4e8b-8499-4434a80578c6'],44,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:44.545,Pass,
,,,,,,,,,,,,,,,1.001118,,,,,,,,,,,,,cdff3f79-67c5-4137-aa4b-eaf7b2cbdf2d,3398,,"[51.6, 17.0]",3890476,88,,,,,0.6678326,,Right Foot,,,,"[58.7, 22.6]",,Ground Pass,,9.042677,,,,Nadiem Amiri,8403.0,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Left Center Back,201,Hoffenheim,175,['725f02ef-2cca-4e81-9b5b-b6c8f5427913'],49,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:49.402,Pass,
,,,,,,,,,,,,,,,1.928119,,,,,,,,,,,,,7faaaf75-20c0-47fe-8948-6c15a7ff3025,3401,,"[55.4, 30.1]",3890476,88,,,,,1.7434036,,Right Foot,,,,"[50.1, 60.5]",,Ground Pass,,30.85855,,,,Fabian Lukas Schär,5537.0,,,,,,,2,From Free Kick,Nadiem Amiri,8403.0,Right Defensive Midfield,201,Hoffenheim,175,['adcd99af-e4f7-45d9-9014-7374f762936d'],51,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:51.338,Pass,
,,,,,,,,,,,,,,,1.854271,,,,,,,,,,,,,2195191c-0aac-4fec-a853-794d0758b06d,3404,,"[50.1, 60.5]",3890476,88,,,,,-1.5297235,,Right Foot,,,,"[50.7, 45.9]",,Ground Pass,,14.612324,,,,Eugen Polanski,8404.0,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,201,Hoffenheim,175,['173764c7-f8e7-43d5-850e-972740cc9e8a'],54,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:54.370,Pass,
,,,,,,,,,,,,,,,1.45716,,,,,,,,,,,,,749cadba-732b-4d05-af93-f5e607b6e292,3407,,"[52.7, 38.4]",3890476,88,,,,,-1.4894545,,Right Foot,,,,"[54.2, 20.0]",,Ground Pass,,18.46104,,,,Niklas Süle,6322.0,,,,,,,2,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,201,Hoffenheim,175,['f49c6dc2-4316-458d-9e6c-8ca556eb02a1'],57,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:57.224,Pass,
,,,,,,,,,,,,,,,1.05877,,,,,,,,,,,,,a1e7a6a9-1052-4a02-9264-545d76178561,3411,,"[51.9, 22.4]",3890476,89,,,,,1.9535398,,Right Foot,,,,"[45.7, 37.8]",,Ground Pass,,16.601204,,,,Eugen Polanski,8404.0,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Left Center Back,201,Hoffenheim,175,"['2af5cd02-b646-4458-a69c-1c776b259a31', 'caf74376-a242-4500-8564-f794de1a3cf2']",0,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:00.009,Pass,True
,,,,,,,,,,,,,,,1.192311,,,,,,,,,,,,,81ccf9d3-3ef6-45eb-8553-d998c001b76a,3414,,"[45.7, 42.0]",3890476,89,,,,,1.5948881,,Left Foot,,,,"[45.3, 58.6]",,Ground Pass,,16.604818,,,,Fabian Lukas Schär,5537.0,,,,,,,2,From Free Kick,Eugen Polanski,8404.0,Left Defensive Midfield,201,Hoffenheim,175,['a40e039e-aa66-4ac9-aa1d-6c298071ad3a'],3,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:03.733,Pass,
,,,,,,,,,,,,,,,2.176035,,,,,,,,,,,,,5403dc3d-10ea-4302-b50f-8881d4083cc2,3416,,"[45.3, 58.6]",3890476,89,,,,,-2.447339,,Right Foot,,,,"[25.0, 41.7]",,Ground Pass,,26.414011,,,,Oliver Baumann,8393.0,,,,,,,2,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,201,Hoffenheim,175,['f226b1d5-32a3-409c-adb6-d7508e7db7ee'],4,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:04.925,Pass,
,,,,,,,,,,,,,,,1.34638,,,,,,,,,,,,,e85994ff-7fca-400a-8300-9f9c680e9d57,3419,,"[27.2, 33.3]",3890476,89,,,,,-0.86764944,,Right Foot,,,,"[40.0, 18.2]",,Ground Pass,,19.795202,,,,Niklas Süle,6322.0,,,,,,,2,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,201,Hoffenheim,175,['8440e94d-146d-4342-bd61-b4d9b4abdab8'],8,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:08.027,Pass,
,,,,,,,,,,,,,,,1.576669,,,,,,,,,,,,,fcb12247-7e76-4f4a-bec9-0de876d83aee,3422,,"[45.3, 17.1]",3890476,89,,,,,-0.61037815,,Right Foot,,,,"[64.6, 3.6]",,Ground Pass,,23.55292,,,,Jeremy Toljan,8392.0,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Left Center Back,201,Hoffenheim,175,['a0d5a3c6-8d07-4a08-91d8-d3d2b9bf8465'],11,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:11.097,Pass,
,,,,,,,,,,,,,,,1.085201,,,,,,,,,,,,,0aaeb7d2-f84d-42a5-bc61-0f0de458bd3d,3425,,"[79.9, 3.7]",3890476,89,,,,,0.8094485,,Left Foot,,,,"[94.1, 18.6]",,Ground Pass,,20.58276,,,,Jonathan Schmid,8311.0,,,,,,,2,From Free Kick,Jeremy Toljan,8392.0,Left Back,201,Hoffenheim,175,['6a6dd6a1-2739-4324-8b34-1f0d3a56849e'],15,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:15.479,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f708346-b684-43a7-bb94-c88ce1612cef,6,,"[59.9, 39.3]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Daniel Didavi,8243.0,Left Center Midfield,2,VfB Stuttgart,174,['f86fa718-8bbe-4ba4-ba2a-4912cc46c84c'],1,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:01.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,75e737b0-f34d-4339-b75d-113d6bcb4580,8,,"[37.0, 41.6]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sereso Geoffroy Gonzaroua Dié,34558.0,Center Defensive Midfield,2,VfB Stuttgart,174,['8f9fd3df-f2ab-4200-afa6-da755b31043f'],3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:03.147,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,80bca13e-05d1-44de-ac60-c8ab9f778846,12,,"[79.2, 37.5]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Artem Kravets,27639.0,Center Forward,2,VfB Stuttgart,174,['6bf55f92-479b-4f67-839c-a703b7aef6f5'],5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:05.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fda12476-418a-49bd-bd96-f0aa6986a9e5,16,,"[19.0, 19.7]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Georg Niedermeier,40470.0,Left Center Back,3,VfB Stuttgart,174,['9f19f066-1e76-41a9-b619-b8b0eec99fd3'],19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:19.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e49e047-1a4e-458d-b564-9efd809a6fd2,20,,"[19.2, 53.2]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Schwaab,8270.0,Right Center Back,3,VfB Stuttgart,174,['6cade1fb-7855-4f0f-bedf-3a57f4908562'],23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:23.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e3526a-2893-4022-a43e-7c3f1bb09a38,23,,"[6.5, 45.2]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Tytoń,9082.0,Goalkeeper,3,VfB Stuttgart,174,['eddac45f-41d9-46ac-97c5-e11d6e7ff19e'],24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:24.969,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,7a46935a-ea53-4051-8477-473567fe7be7,26,,"[62.4, 74.5]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Midfield,3,VfB Stuttgart,174,['7db2fee7-8b79-4e54-896d-3813fc789650'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:29.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2ea0e-1c73-47a0-9730-50bce20b890c,28,,"[67.0, 19.3]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Center Defensive Midfield,3,VfB Stuttgart,174,['e0b0efd0-2291-43fd-976d-14824d9122a6'],30,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:30.440,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,792f19f4-7e5a-4f06-9ae7-7efeae29e27f,32,,"[79.3, 27.9]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Volland,8215.0,Left Center Forward,3,VfB Stuttgart,174,['0f774300-7ab1-4ca5-9581-fedc8643a6d5'],32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:32.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09a6e4ed-1173-4ef4-a3e1-16b3ac5e7d81,36,,"[54.0, 64.5]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Rupp,11395.0,Right Midfield,3,VfB Stuttgart,174,['9af3c7ee-cc3a-4cfd-a80d-b4ad4e94d348'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:34.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b58a3e8-c9e6-483d-bb8e-31642705550a,38,,"[39.0, 72.9]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Großkreutz,20665.0,Right Back,3,VfB Stuttgart,174,['ae2a7620-ea57-4c0b-b1ac-91f44f7e36e7'],36,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:36.254,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc535cfe-5e46-44c8-924f-e3d4d3ea226e,41,,"[10.7, 59.2]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Tytoń,9082.0,Goalkeeper,3,VfB Stuttgart,174,['44e2679f-1ca6-4b7b-b219-5cc9c9550b36'],39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:39.625,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce3c5b0a-a52c-4a8b-a00b-4ffc3659ccae,43,,"[62.5, 61.4]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Artem Kravets,27639.0,Center Forward,3,VfB Stuttgart,174,['38763b0c-f3c8-47c5-8ad9-72ecd9902418'],43,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:43.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f480618b-7d78-4de3-857f-fd99739ddb8a,46,,"[54.0, 57.2]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Gentner,8959.0,Right Center Midfield,3,VfB Stuttgart,174,['bdbc65c5-326a-4387-bd3a-37e7f16df8fe'],44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:44.492,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,afa20678-a4d9-433c-a090-f70e989e529e,49,,"[50.0, 24.2]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,3,VfB Stuttgart,174,['2ddffa07-7fba-401b-a8ab-63e78c986a3c'],47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:47.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a59f508-f37e-420c-b99d-e90ff4aa814f,52,,"[75.0, 5.1]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Midfield,3,VfB Stuttgart,174,['24cf0bee-3549-408f-ab16-65e786539e91'],50,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:50.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b4ec554-0419-4f8c-a6ce-b6c84cd22d5b,56,,"[104.6, 1.4]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Didavi,8243.0,Left Center Midfield,3,VfB Stuttgart,174,"['4252a0bc-acbd-4921-bd87-625161cdc2da', '7376e984-b26c-439c-9e63-6b290ac67cc6']",55,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:55.842,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,458b4ecf-2795-4815-b4c4-8f86dcd0b8d2,59,,"[110.5, 46.6]",3890476,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filip Kostić,5591.0,Left Midfield,3,VfB Stuttgart,174,['2df3c58b-65bd-4d68-874e-30d5619e1b9a'],59,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:59.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73ac2094-3b49-4363-a5de-12b164d03867,65,,"[13.2, 23.6]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeremy Toljan,8392.0,Left Wing Back,4,Hoffenheim,175,['8526956d-4a57-4ec3-957f-7146671e7625'],4,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:04.582,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,335bb03f-e20d-4dfb-b27f-35f9a6407336,70,,"[48.2, 6.5]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Volland,8215.0,Left Center Forward,4,Hoffenheim,175,"['d408e604-a113-4e91-b04c-c88a9c070eb8', 'ecedf94c-fa7c-4400-bace-a65dab2008bb']",7,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:07.181,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71399be8-06f2-4203-a976-86775a8004c7,74,,"[34.6, 18.2]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,5,Hoffenheim,175,['93689d73-31b1-4acc-ace4-2dc70efcb815'],19,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:19.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a5c85e7-0045-4a1e-ab77-00f7399e55f2,77,,"[41.8, 53.3]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,5,Hoffenheim,175,['0e875339-63e8-499b-8cd9-13f813faebb0'],22,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:22.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95c0f052-457a-4fed-b1b2-e7523ee35fc1,80,,"[33.9, 51.9]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niklas Süle,6322.0,Center Back,5,Hoffenheim,175,['c0a4b384-9fc6-42dd-908d-2541bfff1b97'],24,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:24.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,76a38888-b080-4b90-9ef7-ccf19f5d80d7,83,,"[44.4, 24.1]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,5,Hoffenheim,175,['81c1d6e7-46d6-4327-8a8d-b6a2e45b7cc1'],28,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:28.075,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,62358f22-499a-4b6c-81c5-390955335a91,87,,"[95.1, 30.7]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nadiem Amiri,8403.0,Left Center Midfield,5,Hoffenheim,175,['857862b2-d3f7-4b5e-9603-86b2f398f3e2'],32,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:32.220,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ba584def-4d7e-4881-8232-362b056567c8,89,,"[61.1, 66.5]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Artem Kravets,27639.0,Center Forward,5,Hoffenheim,175,['33506d50-18ed-4a0d-8311-0ee389bc2fef'],37,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:37.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cdedf55-05ce-493d-bae0-52d4d1f1132d,93,,"[39.8, 47.9]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eugen Polanski,8404.0,Center Defensive Midfield,5,Hoffenheim,175,['1b9367eb-f7a7-4d0a-acb2-46f1ebf9484f'],41,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:41.176,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,655919e1-32d8-4be8-ba45-2131e0a21141,96,,"[52.7, 70.2]",3890476,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,5,Hoffenheim,175,['2ea3d0dc-b4e8-44dc-8ce9-f10bd1b9aba7'],44,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:44.684,Ball Receipt*,
