50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.053154,,,,,,,,,,,,,,,d0250911-6ae1-4bef-acbf-eb0cfe34973f,2108,,"[87.3, 53.5]",3890327,58,,,,,0.7853982,,Right Foot,,,"[94.4, 60.6]",,Ground Pass,,10.040916,,,Martin Harnik,8557.0,,,,,,,2,From Keeper,Florian Klein,9728.0,Right Back,144,VfB Stuttgart,174,['5e72c082-929b-4573-bf0a-5eba4d1d2082'],33,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:33.125,Pass,
,,,,,,,,,,,,,,,,,1.134761,,,,,,,,,,,,,,,30dfd61e-652f-4fc1-adc7-6fd03a3e8ede,2111,,"[95.0, 60.1]",3890327,58,,,,,-0.8776727,,Right Foot,,,"[110.2, 41.8]",,High Pass,,23.789284,Incomplete,,Timo Werner,5557.0,,,,,,,2,From Keeper,Martin Harnik,8557.0,Right Wing,144,VfB Stuttgart,174,"['5fee4c15-a3b0-44e6-b55b-7936169cea01', 'b7cc92db-a122-40ef-9d96-a7e417633669']",35,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:13:35.530,Pass,
,,,,,,,,,,,,,,,,,0.959466,,,,,,,,,,,,,,,76e94b9c-b358-470e-86c2-d25ccccbe74e,2115,,"[27.7, 51.7]",3890327,58,,,,,-0.7397446,,Head,,,"[38.0, 42.3]",,Low Pass,,13.944533,Incomplete,,Kevin Volland,8215.0,,,,,,Recovery,2,From Keeper,Sebastian Rudy,6039.0,Right Midfield,144,VfB Stuttgart,174,"['21787045-5ee0-4036-b3d3-c6d016f685af', '244ab17f-fa7b-477c-a1c2-105ad2be1d95']",38,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:38.663,Pass,
,,,,,,,,,,,,,,,,,0.326379,,,,,,,,,,,,,,,8cf7cd82-6cef-42ff-be16-97a6f4deaeb7,2119,,"[33.8, 43.7]",3890327,58,,,,,-1.7398976,,Right Foot,,,"[33.1, 39.6]",,Low Pass,,4.159327,,,Eugen Polanski,8404.0,,,,,,Recovery,2,From Counter,Sebastian Rudy,6039.0,Right Midfield,145,Hoffenheim,175,"['7b3c8dae-bd8a-4036-900a-38651b6c66b0', 'ae2955a7-56c9-4720-9a37-03bf9d04f2ce']",40,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:40.956,Pass,True
,,,,,,,,,,,,,,,,,0.573436,,,,,,,,,,,,,,,d4a616e7-2229-4fc8-b568-55676dc61d09,2122,,"[33.5, 39.4]",3890327,58,,,,,-0.100576915,,Right Foot,,,"[44.4, 38.3]",,Low Pass,,10.955364,,,Sebastian Rudy,6039.0,,,,,,,2,From Counter,Eugen Polanski,8404.0,Left Defensive Midfield,145,Hoffenheim,175,['8cf42d62-4a3a-4b72-afa5-1f8d081a08b3'],42,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:42.346,Pass,
,,,,,,,,,,,,,,,,,1.569031,,,,,,,,,,,,,,,d12c1cb6-2852-4ca5-8c3e-4d1ae0ae6318,2125,,"[82.5, 41.8]",3890327,58,,,,,-1.0233291,,Right Foot,,,"[93.9, 23.1]",,Ground Pass,,21.900913,,,Kevin Volland,8215.0,,,,,,,2,From Counter,Sebastian Rudy,6039.0,Right Midfield,145,Hoffenheim,175,['6a205289-e3e6-405e-a562-30a8366009ca'],47,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:13:47.103,Pass,
,,,,,,,,,,,,,,,,,1.794107,,,,,,,,,,,,,,,190bbf39-fee9-493c-9a99-2feec276111a,2131,,"[120.0, 0.1]",3890327,59,,,,,1.6760964,,Right Foot,,,"[116.1, 37.0]",,High Pass,True,37.105526,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,Inswinging,,Corner,2,From Corner,Jonathan Schmid,8311.0,Left Midfield,146,Hoffenheim,175,"['b59bed72-a3e9-481d-bb05-b4ac24959cbf', 'd7759820-3c18-4080-a0a2-8996088592de']",30,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:14:30.333,Pass,
,,,,,,,,,,,,,,,,,1.689394,,,,,,,,,,,,,,,798b1f1c-1345-41e6-b888-17cb1376caba,2135,,"[10.6, 23.7]",3890327,59,,,,,-0.38050637,,Left Foot,,,"[36.6, 13.3]",,Ground Pass,,28.002857,,,Timo Werner,5557.0,,,,,,Recovery,2,Regular Play,Timo Baumgartl,8956.0,Left Center Back,147,VfB Stuttgart,174,['70c559b3-44ff-488e-b50b-5471e2a30834'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:14:34.863,Pass,
,,,,,,,,,,,,,,,,,1.642866,,,,,,,,,,,,,,,abc82ef8-d3bb-49fa-904c-4a1b35c6332f,2141,,"[68.6, 5.0]",3890327,60,,,,,0.43644345,,Right Foot,,,"[98.4, 18.9]",,High Pass,,32.882366,Incomplete,,Alexandru Iulian Maxim,8550.0,,,,,,Free Kick,2,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,148,VfB Stuttgart,174,"['3bfbabab-40ea-4a58-a538-609f22f4b7a6', '88705622-c5f5-4858-9853-1e94253c5593']",14,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:14.976,Pass,
,,,,,,,,,,,,,,,,,1.056872,,,,,,,,,,,,,,,b209ea05-358d-4bf8-97ee-48d643fdea6d,2148,,"[81.3, 13.7]",3890327,60,,,,,-2.921741,,Right Foot,,,"[63.4, 9.7]",,Ground Pass,,18.341482,,,Timo Baumgartl,8956.0,,,,,,,2,From Free Kick,Lukas Rupp,11395.0,Left Defensive Midfield,148,VfB Stuttgart,174,"['5c42fa0f-7924-4390-83c6-488ca5be0d9d', 'c61270e0-95b7-4162-aa4c-9e9fa1335d12']",19,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:19.371,Pass,True
,,,,,,,,,,,,,,,,,2.252587,,,,,,,,,,,,,,,bf905936-bf54-463f-9524-b0efaffacd6d,2151,,"[56.8, 14.6]",3890327,60,,,,,1.5828439,,Right Foot,,,"[56.3, 56.1]",,Ground Pass,,41.503014,,,Toni Šunjić,38172.0,,,True,,,,2,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,148,VfB Stuttgart,174,['a2bb4645-9a03-46bb-a9e2-cb7d6384ddf9'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:22.486,Pass,
,,,,,,,,,,,,,,,,,0.823482,,,,,,,,,,,,,,,e4a8ec89-274f-492b-a070-9b7e98037f9d,2155,,"[75.2, 61.3]",3890327,60,,,,,-0.5083106,,Right Foot,,,"[89.2, 53.5]",,Ground Pass,,16.026228,,,Daniel Didavi,8243.0,,,,,,,2,From Free Kick,Toni Šunjić,38172.0,Right Center Back,148,VfB Stuttgart,174,"['426548df-2d37-46cf-8a87-05f729db76fe', 'af82145b-f235-4e42-909f-c20276c72be6']",26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:26.887,Pass,True
,,,,,,,,,,,,,,,,,0.844451,,,,,,,,,,,,,,,e29ed3c2-d098-4873-b6fc-72910a71bc43,2158,,"[90.1, 53.0]",3890327,60,,,,,-0.08063287,,Left Foot,,,"[100.0, 52.2]",,Ground Pass,,9.932271,Incomplete,,Martin Harnik,8557.0,,,,,,,2,From Free Kick,Daniel Didavi,8243.0,Center Attacking Midfield,148,VfB Stuttgart,174,"['1e9e1eb0-70d9-461c-9c10-13fff6bb8e1a', '7e7eb792-de8a-4f0e-b4a6-686393808d14']",28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:28.384,Pass,
,,,,,,,,,,,,,,,,,0.658811,,,,,,,,,,,,,,,22a9ad2c-a3f0-491d-bb23-13bc349ee677,2163,,"[90.4, 49.9]",3890327,60,,,,,0.7541583,,Right Foot,,,"[93.7, 53.0]",,Ground Pass,,4.527693,,,Daniel Didavi,8243.0,,,,,,Recovery,2,From Free Kick,Lukas Rupp,11395.0,Left Defensive Midfield,148,VfB Stuttgart,174,"['6d5b570d-9501-4330-af05-f3b3fa2fd075', 'b31520c5-bd95-43e5-9b5e-9042d0d09fee']",30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:30.926,Pass,True
,,,,,,,,,,,,,,,,,1.466602,,,,,,,,,,,,,,,eefe371c-63cb-4c51-8714-fb9c022fcdd9,2166,,"[92.9, 52.0]",3890327,60,,,,,-0.22740234,,Left Foot,,,"[105.0, 49.2]",,High Pass,,12.419743,Incomplete,,Martin Harnik,8557.0,,,,,,,2,From Free Kick,Daniel Didavi,8243.0,Center Attacking Midfield,148,VfB Stuttgart,174,"['58be0c4f-f56d-4ba6-90c0-e82490128143', '68a0399e-4abd-4fa1-ba53-bf4fa4ccafc1']",32,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:15:32.408,Pass,
,,,,,,,,,,,,,,,,,0.123182,,,,,,,,,,,,,,,868dde3a-0823-456d-a7a2-b592469b0526,2171,,"[8.5, 12.2]",3890327,60,,,,,-0.094951704,,Left Foot,,,"[10.6, 12.0]",,Low Pass,,2.1095023,Incomplete,,,,,,,,,Recovery,2,From Free Kick,Jonathan Schmid,8311.0,Left Midfield,148,VfB Stuttgart,174,"['9a655f87-a84e-4cc5-96d1-e7607288875b', 'd47fc5ba-ae7b-4e95-9361-bf378cfd2401']",37,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:15:37.271,Pass,True
,,,,,,,,,,,,,,,,,1.761615,,,,,,,,,,,,,,,db81db95-1019-4f74-b29d-56431199d820,2173,,"[38.1, 0.1]",3890327,60,,,,,0.20890695,,,,,"[63.1, 5.4]",,High Pass,,25.555626,Unknown,,Jonathan Schmid,8311.0,,,,,,Throw-in,2,From Throw In,Jeremy Toljan,8392.0,Left Back,149,Hoffenheim,175,['c1d65caa-1027-48dd-b098-6392a8a7b223'],57,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:15:57.657,Pass,
,,,,,,,,,,,,,,,,,0.872516,,,,,,,,,,,,,,,db365aca-fb01-40a1-be05-bf6039ae962c,2177,,"[62.7, 4.9]",3890327,61,,True,,,2.3654535,,Right Foot,,,"[51.8, 15.6]",,Ground Pass,,15.274161,,,Ermin Bičakčić,9396.0,,,,,,Free Kick,2,From Free Kick,Jeremy Toljan,8392.0,Left Back,150,Hoffenheim,175,['3fe9e08c-fbd9-466c-8dbe-87cd09239061'],14,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:14.554,Pass,
,,,,,,,,,,,,,,,,,2.354598,,,,,,,,,,,,,,,c9148dfb-382f-476e-9d1c-94bec1b8164b,2179,,"[47.5, 25.9]",3890327,61,,True,,,1.6701659,,Right Foot,,,"[44.2, 59.0]",,Ground Pass,,33.264095,,,Niklas Süle,6322.0,,,,,,,2,From Free Kick,Ermin Bičakčić,9396.0,Left Center Back,150,Hoffenheim,175,['df260dbc-1772-44cd-8501-2d3ab0d2ef71'],15,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:15.634,Pass,
,,,,,,,,,,,,,,,,,1.761703,,,,,,,,,,,,,,,ab91ee97-a76b-4bfd-97c0-736ac8bf9581,2182,,"[43.3, 56.4]",3890327,61,,,,,-2.527129,,Right Foot,,,"[23.6, 42.5]",,Ground Pass,,24.110165,,,Oliver Baumann,8393.0,,,,,,,2,From Free Kick,Niklas Süle,6322.0,Right Center Back,150,Hoffenheim,175,"['1b4af35b-cf93-4e07-9a9b-9c509d343475', 'a2ac8d73-ee42-42c3-9a6e-4b9d0cf23442']",23,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:23.016,Pass,True
,,,,,,,,,,,,,,,,,5.649661,,,,,,,,,,,,,,,bd519427-7d0a-4180-af67-69225f5c1016,2184,,"[23.6, 42.3]",3890327,61,,,,,-0.037422135,,Right Foot,,,"[106.4, 39.2]",,High Pass,,82.85801,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,,2,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,150,Hoffenheim,175,"['05ca0b80-fb1c-4d4d-b8a1-600bb2ae98d7', '59e9793e-b763-45ea-96cd-6a91859e56a2']",24,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:24.778,Pass,
,,,,,,,,,,,,,,,,,1.523394,,,,,,,,,,,,,,,f82ca615-a502-4558-bd28-1f17c76bac07,2188,,"[14.2, 41.9]",3890327,61,,,,,0.19533795,,Keeper Arm,,,"[32.9, 45.6]",,Ground Pass,,19.062529,,,Sereso Geoffroy Gonzaroua Dié,34558.0,,,,,,,2,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,151,VfB Stuttgart,174,['bd300faf-3ed8-441b-b64a-3ea68b27ff5f'],31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:31.648,Pass,
,,,,,,,,,,,,,,,,,1.953695,,,,,,,,,,,,,,,685613a1-c3a6-44aa-8443-5692a0a38c68,2191,,"[33.1, 37.4]",3890327,61,,,,,-1.0570514,,Right Foot,,,"[48.9, 9.4]",,Ground Pass,,32.150272,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,,2,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Right Defensive Midfield,151,VfB Stuttgart,174,['de964532-4608-4663-824d-dbb0afe1fdfc'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:34.279,Pass,
,,,,,,,,,,,,,,,,,1.99506,,,,,,,,,,,,,,,9c491331-6cda-402a-9f43-4570f56e3f4e,2194,,"[54.8, 4.5]",3890327,61,,,,,0.052293878,,Left Foot,,,"[91.1, 6.4]",,Ground Pass,,36.34969,Incomplete,,Alexandru Iulian Maxim,8550.0,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,151,VfB Stuttgart,174,"['5b259911-6c58-439e-b1b7-f6c6a1012b14', 'fe5b31ad-86ed-4bff-a1f4-6ac51d539532']",38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:38.095,Pass,
,,,,,,,,,,,,,,,,,1.842591,,,,,,,,,,,,,,,5b259911-6c58-439e-b1b7-f6c6a1012b14,2196,,"[29.0, 73.7]",3890327,61,,,,,0.30587888,,Right Foot,,,"[44.2, 78.5]",,Ground Pass,,15.939887,Incomplete,,Sebastian Rudy,6039.0,,,,,,Recovery,2,Regular Play,Pavel Kadeřábek,9397.0,Right Back,151,VfB Stuttgart,174,"['3a71cc20-d0bb-46b6-b52d-5db27f1d8d3f', '9c491331-6cda-402a-9f43-4570f56e3f4e', 'cb15c382-ff05-496c-be19-aab283e5214d']",40,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:16:40.090,Pass,
,,,,,,,,,,,,,,,,,1.109272,,,,,,,,,,,,,,,1cfc13c0-6ffd-40b7-a544-973261295e8f,2201,,"[82.5, 4.0]",3890327,61,,,,,-0.12970254,,Right Foot,,,"[89.4, 3.1]",,Ground Pass,,6.958448,,,Alexandru Iulian Maxim,8550.0,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,151,VfB Stuttgart,174,"['966ac2bf-ffdd-4465-9b55-62a90adab1f7', 'f349a7a4-2821-4dd2-ae5e-ab18a48fec53']",43,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:43.108,Pass,True
,,,,,,,,,,,,,,,,,0.597123,,,,,,,,,,,,,,,df9b8d5c-8904-4994-b3f3-cbad6a391132,2208,,"[89.2, 3.6]",3890327,61,,,,,1.8045396,,Right Foot,,,"[88.2, 7.8]",,Ground Pass,,4.3174067,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Left Wing,151,VfB Stuttgart,174,"['33e5aab8-663c-48ae-94ba-e4d85ddeb220', 'cb81b505-4c8d-4102-abe0-9c47b6a86779']",44,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:44.260,Pass,True
,,,,,,,,,,,,,,,,,0.150167,,,,,,,,,,,,,,,251338ed-05bc-4bb4-b689-c60968a44dfe,2211,,"[99.8, 16.5]",3890327,61,,,,,0.844154,,Left Foot,,,"[103.8, 21.0]",,Low Pass,,6.0207973,Incomplete,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,151,VfB Stuttgart,174,['6d58ca8d-74ce-444d-a769-18e596476891'],47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:16:47.074,Pass,
,,,,,,,,,,,,,,,,,0.989219,,,,,,,,,,,,,,,a7b38e30-e23d-490e-b316-99f3caca1e65,2216,,"[120.0, 0.1]",3890327,62,,,,,1.8166304,,Left Foot,,,"[113.1, 27.6]",,High Pass,,28.352425,Incomplete,True,Jan Kliment,35496.0,,,,Outswinging,,Corner,2,From Corner,Daniel Didavi,8243.0,Center Attacking Midfield,152,VfB Stuttgart,174,"['15d601a8-b856-48c9-aa02-8b395b912b29', '54bde16f-a0e2-4eb0-a5d0-0cced58efb96']",53,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:17:53.303,Pass,
,,,,,,,,,,,,,,,,,1.154411,,,,,,,,,,,,,,,3cf4e367-ea62-4264-ba5d-5db02dc43409,2222,,"[22.2, 46.5]",3890327,62,,,,,-1.4571576,,Right Foot,,,"[24.3, 28.1]",,Ground Pass,,18.51945,,,Jeremy Toljan,8392.0,,,,,,,2,From Corner,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,152,VfB Stuttgart,174,['563166db-ee30-42d1-bf47-a29f5fea50f6'],57,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:57.557,Pass,
,,,,,,,,,,,,,,,,,2.08666,,,,,,,,,,,,,,,0d6736c4-e464-42a7-9b7d-5c93f0d01bcf,2226,,"[34.0, 22.1]",3890327,63,,,,,0.58874667,,Right Foot,,,"[65.0, 42.8]",,Ground Pass,,37.275864,Incomplete,,Kevin Volland,8215.0,,,,,,,2,From Corner,Jeremy Toljan,8392.0,Left Back,152,VfB Stuttgart,174,"['b7d483a9-b810-4ace-ba9d-5b604d6f60f4', 'baa5ce23-7b37-4387-8146-7f56aa230218', 'ea5399c6-da36-4adb-b255-fac84fbd4689']",0,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:18:00.817,Pass,True
,,,,,,,,,,,,,,,,,1.58016,,,,,,,,,,,,,,,9ed7790f-4baa-4ddc-adb1-186ab5423e4c,2230,,"[65.2, 42.8]",3890327,63,,,,,1.0604153,,Left Foot,,,"[81.1, 71.2]",,Ground Pass,,32.547966,,,Arianit Ferati,43055.0,,,,,,,2,From Corner,Emiliano Adrián Insúa Zapata,12626.0,Left Back,152,VfB Stuttgart,174,['f08d48e3-820b-42b2-a411-fd2e33359383'],5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:05.620,Pass,
,,,,,,,,,,,,,,,,,1.452958,,,,,,,,,,,,,,,75cfb9d3-d2c8-4f62-8323-8263174451a2,2233,,"[88.4, 67.7]",3890327,63,,,,,-0.60526353,,Left Foot,,,"[106.9, 54.9]",,Low Pass,,22.496445,,,Jan Kliment,35496.0,,,,,,,2,From Corner,Arianit Ferati,43055.0,Left Defensive Midfield,152,VfB Stuttgart,174,['ac6931d7-ef59-4704-80c4-3d62f54c7e60'],9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:09.765,Pass,
,,,,,,,,,,,,,,,,,1.454709,,,,,,,,,,,,,,,fa64b71b-f573-4ed8-b528-f260bf3a4342,2240,,"[120.0, 80.0]",3890327,63,,,,,-1.7869428,5deba95c-0f12-4724-a8af-d08d7d21e0f2,Left Foot,,,"[111.7, 42.2]",True,High Pass,True,38.700516,,,Jan Kliment,35496.0,,,,Inswinging,,Corner,2,From Corner,Daniel Didavi,8243.0,Center Attacking Midfield,153,VfB Stuttgart,174,['b2a3e765-b1f9-48b5-8fb0-5d08364834c7'],35,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:18:35.094,Pass,
,,,,,,,,,,,,,,,,,0.979433,,,,,,,,,,,,,,,4640c54d-51b8-4cdf-a571-0c816a065803,2245,,"[61.0, 40.1]",3890327,64,,True,,,2.3201277,,Right Foot,,,"[42.3, 60.2]",,Ground Pass,,27.453598,,,Pirmin Schwegler,8556.0,,,,,,Kick Off,2,From Kick Off,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,154,Hoffenheim,175,['95132b8c-d9ad-48e5-b3ec-0590e21aab86'],13,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:13.474,Pass,
,,,,,,,,,,,,,,,,,2.249924,,,,,,,,,,,,,,,9a00dd92-5b46-45bf-8d71-d0f0d4702684,2247,,"[40.2, 60.0]",3890327,64,,True,,,-2.6841178,,Right Foot,,,"[27.2, 53.6]",,Ground Pass,,14.489997,,,Pavel Kadeřábek,9397.0,,,,,,,2,From Kick Off,Pirmin Schwegler,8556.0,Right Defensive Midfield,154,Hoffenheim,175,['1a6cbc60-8206-4b9e-961b-bfefd2f23ef8'],14,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:14.636,Pass,
,,,,,,,,,,,,,,,,,1.520446,,,,,,,,,,,,,,,1c5d2aff-a16a-440d-8f0b-b474b45bd576,2249,,"[26.7, 55.7]",3890327,64,,,,,-2.6053855,,Right Foot,,,"[9.2, 45.3]",,Ground Pass,,20.357063,,,Oliver Baumann,8393.0,,,,,,,2,From Kick Off,Pavel Kadeřábek,9397.0,Right Back,154,Hoffenheim,175,['aa016bf7-66a0-45d9-a8c2-416944b0cdae'],20,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:20.703,Pass,
,,,,,,,,,,,,,,,,,3.010025,,,,,,,,,,,,,,,59234b69-a466-47a2-94cf-b52bcf96e944,2252,,"[8.9, 41.6]",3890327,64,,,,,-0.34901246,,Right Foot,,,"[75.4, 17.4]",,High Pass,,70.76645,Incomplete,,Jonathan Schmid,8311.0,,,,,,,2,From Kick Off,Oliver Baumann,8393.0,Goalkeeper,154,Hoffenheim,175,"['5682eb2b-bdac-4637-a2ca-9d189f2b09cd', '7e72edc3-0329-4e1a-8527-d357b0e8c236']",24,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:24.876,Pass,
,,,,,,,,,,,,,,,,,0.678008,,,,,,,,,,,,,,,2503c5f5-7b99-4c02-b074-8e3e812de8d9,2261,,"[80.4, 11.1]",3890327,64,,,,,-0.456072,,Right Foot,,,"[91.0, 5.9]",,Ground Pass,,11.806778,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,,2,From Kick Off,Jeremy Toljan,8392.0,Left Back,154,Hoffenheim,175,['6ba65f6b-3e53-4f4b-af44-1097202cf149'],33,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:33.627,Pass,
,,,,,,,,,,,,,,,,,0.324668,,,,,,,,,,,,,,,9bb53336-e364-4239-ac4a-5fda80513a21,2264,,"[90.6, 4.4]",3890327,64,,,,,0.60107374,,Right Foot,,,"[94.1, 6.8]",,Ground Pass,,4.243819,Incomplete,,Jeremy Toljan,8392.0,,,,,,,2,From Kick Off,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,154,Hoffenheim,175,"['6091282b-4c82-4b0e-b906-136a13a72562', '9cd385eb-0763-48a2-8a01-4b5ce774ebbb']",35,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:35.964,Pass,
,,,,,,,,,,,,,,,,,0.877255,,,,,,,,,,,,,,,6419fc38-d068-4567-b183-faa8ee104c26,2268,,"[92.7, 0.1]",3890327,64,,,,,1.6095366,,,,,"[92.2, 13.0]",,Low Pass,,12.909686,,,Pirmin Schwegler,8556.0,,,,,,Throw-in,2,From Throw In,Jeremy Toljan,8392.0,Left Back,155,Hoffenheim,175,['92644c55-4226-4fd7-852a-d4502f4b3f1a'],43,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:43.118,Pass,
,,,,,,,,,,,,,,,,,1.001863,,,,,,,,,,,,,,,3447ea0b-c958-4783-a263-e90e2cd82f7e,2271,,"[96.0, 12.7]",3890327,64,,,,,-1.2822089,,Right Foot,,,"[97.9, 6.3]",,Ground Pass,,6.676077,,,Jeremy Toljan,8392.0,,,,,,,2,From Throw In,Pirmin Schwegler,8556.0,Right Defensive Midfield,155,Hoffenheim,175,['596fac2e-68cc-4a67-ba7e-ea1846721c8d'],44,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:44.621,Pass,
,,,,,,,,,,,,,,,,,0.614734,,,,,,,,,,,,,,,31fdd556-b345-4e6c-afb9-d4276a7c0c04,2275,,"[97.9, 6.5]",3890327,64,,,,,0.39951548,,Right Foot,,,"[102.4, 8.4]",,Ground Pass,,4.88467,,,Pirmin Schwegler,8556.0,,,,,,,2,From Throw In,Jeremy Toljan,8392.0,Left Back,155,Hoffenheim,175,"['486bd55d-e4d3-4ab5-a75e-e601692f04e7', '847bdc8d-d163-4736-aad0-3a36d109e32b']",47,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:47.852,Pass,True
,,,,,,,,,,,,,,,,,1.068024,,,,,,,,,,,,,,,d996603c-8888-4bea-95c1-b1ca0b59dc5b,2281,,"[98.4, 0.1]",3890327,65,,,,,1.8174198,,,,,"[94.8, 14.4]",,Low Pass,,14.746186,,,Pirmin Schwegler,8556.0,,,,,,Throw-in,2,From Throw In,Jeremy Toljan,8392.0,Left Back,156,Hoffenheim,175,['67638cdf-9e2b-4b4c-ae50-6ef3b81fee4d'],1,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:01.950,Pass,
,,,,,,,,,,,,,,,,,0.816012,,,,,,,,,,,,,,,988002c4-1616-4603-94ba-3e00f587efb3,2284,,"[94.8, 14.4]",3890327,65,,,,,-0.11272761,,Right Foot,,,"[105.4, 13.2]",,Low Pass,,10.667708,,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,,2,From Throw In,Pirmin Schwegler,8556.0,Right Defensive Midfield,156,Hoffenheim,175,['bab35527-2048-403c-b8d1-1b6c1961eb49'],3,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:03.049,Pass,
,,,,,,,,,,,,,,,,,5.288438,,,,,,,,,,,,,,,52a90480-8307-4289-916f-d0837fb45a68,2288,,"[104.8, 14.1]",3890327,65,,,,,1.2864115,,Right Foot,True,,"[120.0, 66.1]",,High Pass,,54.17601,Out,,,,,,True,,,,2,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Left Center Forward,156,Hoffenheim,175,,3,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:03.957,Pass,
