50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2df8f94-76ad-4986-b014-3828b5bf0062,2738,,"[54.1, 10.3]",3890428,62,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jiloan Hamad,30847.0,Center Attacking Midfield,128,Hoffenheim,175,"['5aa8c010-63c1-4af5-bd94-2b11fd57b908', 'd3ad718d-ae98-475e-917a-cd695b454dfb']",54,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:17:54.230,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b70ccd71-ecd8-4756-acc5-bcc338d07279,2745,,"[68.5, 9.0]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,129,Bayern Munich,169,['c2874cae-d564-4f93-9d2b-3f0648717a0d'],1,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:01.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a3b867-ba2d-4c19-8670-cf3d1c8d7649,2748,,"[75.1, 7.4]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,129,Bayern Munich,169,['f86b4660-e072-46b7-a223-6c9e298e6a74'],5,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:05.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f20cfaca-1ee6-4a64-a8bb-c25e895621b1,2751,,"[81.8, 4.1]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,129,Bayern Munich,169,['755a4fe9-9dd0-4d44-ba80-73c41d881d6f'],6,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:06.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5961d11-0ab1-48bd-81a7-b4e3bef34677,2754,,"[90.9, 3.0]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,129,Bayern Munich,169,['63e5f4d2-5a30-4115-896d-cfd3297fbbc7'],8,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:08.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,124a77cd-60f9-478c-94df-2b1a30d115e0,2757,,"[70.2, 3.2]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,129,Bayern Munich,169,['7b8c3d65-0ef1-4a31-bba1-bf8ae644b948'],11,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:11.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c89637eb-ad34-4741-8314-d736e6ce04f3,2760,,"[64.8, 23.9]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,129,Bayern Munich,169,['f5b1fa66-b54f-4282-beb2-dcb18c36fbbc'],13,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:13.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b18f5b3-3943-4528-8f71-2477d00a6022,2763,,"[71.3, 35.1]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,129,Bayern Munich,169,['d87e5104-3153-4fbf-990c-7a7d604c4781'],16,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:16.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,03a939bb-b654-445a-8e68-fdf01ba6a86d,2766,,"[57.2, 40.5]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Holger Badstuber,9406.0,Left Center Back,129,Bayern Munich,169,['cf4df136-60c2-43f2-a427-b515dd91ef54'],17,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:17.211,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8fd7ab5-59fc-4c66-9e97-78e9a64455f1,2768,,"[64.6, 64.4]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Center Back,129,Bayern Munich,169,['e9eb8c63-220b-41b9-9217-e0928ba2429b'],18,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:18.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb529f47-1236-42ee-a151-0979381b6c53,2771,,"[84.6, 76.3]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Right Midfield,129,Bayern Munich,169,['9a7b00e6-9814-40fb-9184-dff0650094a3'],21,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:21.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2488c6-f69c-4d55-bf74-618144185dd6,2775,,"[70.9, 26.5]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,129,Bayern Munich,169,['ac817ab2-7140-49bf-9db5-54ccbecdcd9b'],27,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:27.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,489c3fc0-4972-472b-9c81-09be4590fa22,2778,,"[93.4, 3.5]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,129,Bayern Munich,169,['64a3e7fb-d3e7-410b-8503-899114c6b64a'],30,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:30.473,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,58ce187d-7c6f-4f44-a6c9-78ce5b4d4ff9,2781,,"[97.9, 31.9]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Right Midfield,129,Bayern Munich,169,['8ff9766b-fd0f-4e5c-a8d7-99e27ac49a02'],35,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:35.851,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f22c9769-06a8-4200-a957-b8684a97c3df,2787,,"[112.7, 46.1]",3890428,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,129,Bayern Munich,169,"['25889d76-8770-46ee-acbf-f0dbac1dca6c', 'bdffd07c-d2b1-488f-ad79-3895e4a736e3']",40,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:18:40.337,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d25da474-ef63-4d22-b6b3-c9b912a12584,2791,,"[45.5, 43.2]",3890428,64,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sebastian Rudy,6039.0,Right Defensive Midfield,130,Hoffenheim,175,['72cf3707-141d-4b0d-87e8-af0b7267ab5d'],40,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:40.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29dd191-ce9c-4a7a-9911-c9ea9101cd86,2793,,"[33.2, 59.6]",3890428,64,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ermin Bičakčić,9396.0,Right Center Back,130,Hoffenheim,175,['dc5cd3e9-2f0f-49a8-9d0e-4f89072598e2'],43,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:43.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e952d31d-68fc-445d-94e9-d5b3361a67c9,2796,,"[13.4, 50.3]",3890428,64,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oliver Baumann,8393.0,Goalkeeper,130,Hoffenheim,175,['37833a9b-60fa-4624-a782-d093ba113182'],46,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:46.839,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a60ee652-57b9-4c2a-b045-e8786e900b15,2799,,"[65.0, 45.0]",3890428,64,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Eduardo Jesús Vargas Rojas,27317.0,Left Wing,130,Hoffenheim,175,['df4d5565-9e26-4756-99bc-78f60dfe27a3'],50,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:19:50.748,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a16e63-b17c-409c-8811-38338594e39e,2802,,"[70.6, 33.9]",3890428,64,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,130,Hoffenheim,175,['cecd6332-8f85-4352-8c63-72bf17a41e18'],52,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:52.936,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9620a8e5-c92d-4d18-bc2b-3c61c7ba866c,2805,,"[79.3, 39.0]",3890428,64,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robert Lewandowski,5668.0,Center Forward,130,Hoffenheim,175,['b90fbffc-1d62-4798-a857-a66528e7756a'],53,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:53.781,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,65895739-6de4-48ce-b69e-a830d4fd37c0,2809,,"[54.8, 20.7]",3890428,64,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Arjen Robben,8218.0,Right Midfield,130,Hoffenheim,175,['12b54b6c-19cb-47b5-8518-7bbcab7be533'],59,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:59.719,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c5584e46-bdda-4251-9ed4-905cd7263778,2814,,"[95.0, 61.1]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrej Kramarić,5460.0,Center Forward,130,Hoffenheim,175,['494e391f-6ef0-4098-9386-799415048615'],1,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:01.428,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,16f6f276-1a5d-48ae-a6d9-a9f7384e427b,2816,,"[56.4, 31.9]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Arjen Robben,8218.0,Right Midfield,130,Hoffenheim,175,['1d95b381-7306-4ae3-b121-a81adc2690a2'],2,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:02.541,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b980436-3bdd-40f9-8ca9-e80d42033e7d,2821,,"[85.0, 73.6]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrej Kramarić,5460.0,Center Forward,130,Hoffenheim,175,['eb46b885-2659-4323-aaaa-c30888ea8642'],5,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:05.863,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,c4be1376-6467-4138-b825-f2679f7bd669,2825,,"[98.3, 75.3]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pavel Kadeřábek,9397.0,Right Back,130,Hoffenheim,175,['89c195c3-a893-4547-b700-edb0b41db508'],8,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:08.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4f52948-66aa-4e3c-abb5-76e3fa892789,2829,,"[29.4, 3.2]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,131,Bayern Munich,169,['92979c32-a29c-497f-aa54-db4926e96dc0'],10,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:10.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ee6be61-e7d6-4656-b627-55bbb903a36b,2832,,"[37.2, 11.1]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,131,Bayern Munich,169,['e2eea705-c215-4623-8ef3-954a24d4115d'],11,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:11.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24db45c6-3ecc-4335-bf7d-12537d9ce38d,2835,,"[79.7, 3.5]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,131,Bayern Munich,169,['635e969a-0f5b-4b7c-a8b4-168e6f3d2aa6'],16,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:16.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2622629-af50-4b42-8c7b-2db4879c35d8,2838,,"[104.9, 49.0]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Lewandowski,5668.0,Center Forward,131,Bayern Munich,169,['a64d1ce2-76a0-4c2b-80ba-2921f34f5aed'],22,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:22.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fbf79e0-fa65-414e-8e0c-a81ac177ecf1,2845,,"[92.7, 65.4]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,131,Bayern Munich,169,['289dcd54-ecef-404d-b4b6-799f5932d1ee'],26,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:26.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a61d612-9868-4db3-951f-fe873b91dfc5,2848,,"[75.5, 62.3]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Center Back,131,Bayern Munich,169,['99d8c09e-bb05-4f1f-b646-7e5093daf6e0'],28,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:28.872,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00b4695e-658e-4ff6-b348-fd1a2050a34f,2850,,"[76.4, 39.8]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,131,Bayern Munich,169,['2b9bed82-2d9b-4890-9dcb-9cf607ab192c'],30,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:30.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,122edae2-7465-4568-8d39-c7126ce61528,2853,,"[82.7, 28.4]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,131,Bayern Munich,169,['1542cf67-89ec-485c-8979-5b45f1c6c625'],31,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:31.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6508795c-fbff-4215-baaf-d721627d5e82,2857,,"[92.5, 70.5]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,131,Bayern Munich,169,['15b6b53e-7f6c-42cd-a22e-493533a4410d'],37,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:37.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,07642c0f-65d3-4033-a704-d3051d1f6f1c,2861,,"[110.9, 53.9]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Center Midfield,131,Bayern Munich,169,"['2a605ca3-283d-4215-a7fe-218e177904e4', '5c736a30-9426-4267-bcd5-4e2b09bff989']",40,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:40.932,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d16d28d8-39b6-4137-8f40-c5246a0b5267,2868,,"[8.3, 21.5]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jin-Su Kim,40538.0,Left Back,132,Hoffenheim,175,"['ad66d27b-4a94-4966-9dd2-3452e58777de', 'f6f43bf0-b39a-414e-b955-390f4d017b7f']",43,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:43.289,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a37fc2f-0066-4e72-81fc-c76e797048b7,2872,,"[21.3, 21.7]",3890428,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jiloan Hamad,30847.0,Center Attacking Midfield,132,Hoffenheim,175,"['64c5996d-decc-4019-89b6-9cf8dff8fbfc', '75040cd8-15e9-4268-8642-1cb71151cb9b']",45,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:20:45.480,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,261c50f8-cf77-4e01-b26c-47afc5fcba7d,2882,,"[40.6, 70.5]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Center Back,134,Bayern Munich,169,['d81705ac-f675-4221-8273-e729e26eedef'],24,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:24.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,abb77392-2ade-46b6-9aca-6aa293e5ce7c,2885,,"[32.3, 53.0]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Holger Badstuber,9406.0,Left Center Back,134,Bayern Munich,169,['1bd24292-6b03-43b8-8f83-c74a4e8f26fe'],27,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:27.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,682a13eb-cb62-468c-87fd-ce091beeebcf,2888,,"[36.0, 65.6]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Center Back,134,Bayern Munich,169,['f399844e-2269-4dfd-a3d4-b2e14b7f68f1'],28,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:28.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,41481bc7-a2dc-4fea-91c6-6e513bdecb89,2891,,"[45.7, 72.6]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,134,Bayern Munich,169,['56341587-5a8e-437d-ac8d-74e6e08f5d18'],29,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:29.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a87ad87-951e-4830-ad16-54fc6ad01a8a,2894,,"[38.1, 69.7]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joshua Kimmich,5579.0,Right Center Back,134,Bayern Munich,169,['34a4bbec-3445-44c4-8f23-dc5f0972b722'],31,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:31.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d68fa463-1285-4131-9a8b-2c43ae755b0e,2897,,"[49.7, 73.2]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,134,Bayern Munich,169,['a2b67b80-2e26-4264-92e3-4632573074e3'],33,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:33.783,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1393884a-6885-4618-9e93-76f2917bbd29,2900,,"[107.2, 59.7]",3890428,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arjen Robben,8218.0,Right Midfield,134,Bayern Munich,169,['b7f90bf7-14e7-42c6-a21d-a6302569b078'],40,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:40.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d3b8d70-ea9e-4c0b-99b2-5816bc902e57,2902,,"[75.8, 9.6]",3890428,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Eduardo Jesús Vargas Rojas,27317.0,Left Wing,135,Hoffenheim,175,['61c86adc-553a-4e82-9b1b-b08c009bf69e'],8,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:08.561,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ed983e81-e3af-4968-9cb3-cbfc5ff4b975,2905,,"[87.8, 8.7]",3890428,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jiloan Hamad,30847.0,Center Attacking Midfield,135,Hoffenheim,175,['97843c82-5585-4bdd-bb54-4b0cf2691c4e'],9,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:09.918,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,37e1a1f5-fdb1-4789-9530-6b894a8c8015,2909,,"[50.2, 74.4]",3890428,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Arjen Robben,8218.0,Right Midfield,135,Hoffenheim,175,['b73fdd4d-7baa-4a8b-a7de-f804d215a10b'],12,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:12.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b3f53fb-983a-496c-853e-48d4426b701f,2912,,"[95.8, 6.9]",3890428,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Center Forward,136,Hoffenheim,175,"['1827d6d3-6a01-4b38-b00a-f0ad13181b1c', 'e15cd28e-9c1f-484f-95cf-ade69ba0a7a1']",30,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:30.719,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0ed24fa5-d4b0-494d-a8b2-5ac0b5c05215,2915,,"[103.7, 5.7]",3890428,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jiloan Hamad,30847.0,Center Attacking Midfield,136,Hoffenheim,175,['b58f9a42-b333-42aa-a53e-b0c11908d399'],32,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:32.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3137340-22ff-41d8-8935-0368fc19db43,2920,,"[25.1, 75.4]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Lewandowski,5668.0,Center Forward,137,Bayern Munich,169,"['2215c2cc-4039-418a-9e19-ebedd2f84cd0', 'bb3cdd4f-b426-4890-b0ad-609904fc91d4']",9,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:09.777,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb545d6d-268b-4e53-81f2-005e404e36df,2934,,"[18.8, 72.1]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,137,Bayern Munich,169,['94edd073-e814-466e-acc7-c00f216fe433'],16,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:16.567,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,84e1317a-6fe3-4d71-9110-41c2a17b78c9,2937,,"[12.7, 76.3]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Lahm,19295.0,Right Back,137,Bayern Munich,169,['b60dfd5e-edb7-4a45-b607-5e40d5fb3db8'],18,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:18.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d336221-8e2a-4c6d-ae20-30b9f1216414,2943,,"[11.1, 70.2]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joshua Kimmich,5579.0,Right Center Back,137,Bayern Munich,169,['e0392662-92e8-4bc9-85b8-751107867552'],20,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:20.391,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,62f0446e-c89d-49ec-9d22-3c4f173863c0,2945,,"[20.9, 68.4]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,137,Bayern Munich,169,['cb7712ea-9050-4344-9009-b7307196d9c5'],21,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:21.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6bbddec-467f-41de-82fd-e0cdd19e3aae,2948,,"[13.0, 74.2]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Lahm,19295.0,Right Back,137,Bayern Munich,169,['217299e3-572f-44af-8d1c-d9891f6d7cc0'],22,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:22.503,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55846755-df3d-4530-965f-a9bad034aa78,2951,,"[3.4, 39.7]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Manuel Neuer,5570.0,Goalkeeper,137,Bayern Munich,169,['c7c72818-135a-46f8-8790-e7c4a4e65f9e'],26,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:26.857,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e21b64e-f437-486b-8fdb-17787f1299a4,2954,,"[24.8, 2.0]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,137,Bayern Munich,169,['12011632-547a-44b9-a049-3f83a7817ce5'],30,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:30.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0ee3177-b091-4064-ad37-2af68e73edc3,2957,,"[56.0, 6.0]",3890428,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,137,Bayern Munich,169,['9b287377-543b-4aa1-93ff-1a904a501a73'],34,,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:34.104,Ball Receipt*,
