50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.723472,,,,,,,,,,,,,,7760234f-39e0-40ba-9132-9fa0071fd8cd,1916,,,"[63.9, 77.0]",3890563,56,,,,,-1.4464413,,Right Foot,,,"[64.7, 70.6]",,Ground Pass,6.449806,,,,Marlon Frey,21168.0,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Left Midfield,124,Bayer Leverkusen,904,['4acf8e3d-9c8d-40d7-b961-5fb1ad8164eb'],43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:43.018,Pass,
,,,,,,,,,,,,,,,,,,1.195761,,,,,,,,,,,,,,5dfc4517-6cc4-48b1-880c-face1b5f67c1,1919,,,"[76.2, 67.0]",3890563,56,,,,,0.4820787,,Left Foot,,,"[93.4, 76.0]",,Ground Pass,19.412367,,,,Julian Brandt,5555.0,,,,,,2,From Throw In,Marlon Frey,21168.0,Right Back,124,Bayer Leverkusen,904,['c5abe69a-d15b-4365-af9a-8dae3a573aed'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:45.513,Pass,
,,,,,,,,,,,,,,,,,,0.159983,,,,,,,,,,,,,,b28511dc-fa7f-499a-a938-c136f4b83bbd,1927,,,"[22.0, 5.4]",3890563,56,,,,,-0.05258306,,Left Foot,,,"[25.8, 5.2]",,Low Pass,3.8052595,,Incomplete,,,,,,,,,2,From Throw In,Benjamin Hübner,8405.0,Left Center Back,124,Bayer Leverkusen,904,"['5746afaf-b0d5-4f0a-99c9-a01b08f1a627', '6d0e77d4-ad8d-4837-bcc3-10edf7bc561c']",49,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:11:49.940,Pass,True
,,,,,,,,,,,,,,,,,,1.429455,,,,,,,,,,,,,,183982ea-2885-4f9f-a7ba-43d477a1bf4b,1929,,,"[30.6, 0.1]",3890563,57,,,,,0.116355166,,,,,"[53.7, 2.8]",,High Pass,23.257257,,Incomplete,,Dario Lezcano,9113.0,,,,,Throw-in,2,From Throw In,Markus Suttner,3221.0,Left Back,125,Ingolstadt,189,"['28974cce-29c1-4ad5-aa76-d3d28ddfe069', 'e0886ca4-a550-48a4-aa55-d94d5ebdbbe1']",9,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:09.470,Pass,
,,,,,,,,,,,,,,,,,,1.179245,,,,,,,,,,,,,,28974cce-29c1-4ad5-aa76-d3d28ddfe069,1932,,,"[66.4, 77.3]",3890563,57,,,,True,-2.842437,,,,,"[55.7, 74.0]",,High Pass,11.197321,,,,André Ramalho Silva,9363.0,,,,,Recovery,2,Regular Play,Marlon Frey,21168.0,Right Back,126,Bayer Leverkusen,904,"['183982ea-2885-4f9f-a7ba-43d477a1bf4b', '1c0fbf32-1969-4a2a-b56e-a9debe10b98b', '9f4adad0-86ec-46c5-9561-91c340ddf7d7']",10,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:10.899,Pass,True
,,,,,,,,,,,,,,,,,,1.458049,,,,,,,,,,,,,,e33cbf76-5e8e-46a1-b80e-cde357fba5c6,1935,,,"[55.9, 74.0]",3890563,57,,,,,-0.47813934,,Right Foot,,,"[69.6, 66.9]",,Low Pass,15.43049,,,,Hakan Çalhanoğlu,7039.0,,,,,,2,Regular Play,André Ramalho Silva,9363.0,Right Center Back,126,Bayer Leverkusen,904,['d2e93357-b886-4c7e-856f-791c2c7129f5'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:12.183,Pass,
,,,,,,,,,,,,,,,,,,2.822039,,,,,,,,,,,,,,689f9ed8-19c5-4425-abb4-b4a9273ea7f0,1938,,,"[69.6, 66.9]",3890563,57,,,,,0.25877088,,Right Foot,,,"[86.6, 71.4]",,High Pass,17.585505,,,,Julian Brandt,5555.0,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Forward,126,Bayer Leverkusen,904,['1e2d038e-1662-4f74-80a5-18b5249a75f8'],13,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:13.646,Pass,
,,,,,,,,,,,,,,,,,,1.501725,,,,,,,,,,,,,,3e653fd9-92f4-4465-abd5-f0ba6bc9d519,1942,,,"[86.0, 71.3]",3890563,57,,,,,-1.9912016,,Left Foot,,,"[82.2, 62.8]",,Ground Pass,9.310746,,Incomplete,,Stefan Kießling,11394.0,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,126,Bayer Leverkusen,904,"['4bb52473-8b0e-466d-962a-4b2a97da60ff', '657b8cf0-8c42-4da6-b134-476333cf30a3']",16,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:16.522,Pass,
,,,,,,,,,,,,,,,,,,2.68166,,,,,,,,,,,,,,4bb52473-8b0e-466d-962a-4b2a97da60ff,1944,,,"[37.9, 17.3]",3890563,57,,,,,2.5452952,,Right Foot,,,"[13.0, 34.2]",,Ground Pass,30.093521,,,,Ørjan Håskjold Nyland,10483.0,,,,,Recovery,2,Regular Play,Robert Bauer,8394.0,Center Defensive Midfield,127,Ingolstadt,189,"['3e653fd9-92f4-4465-abd5-f0ba6bc9d519', '6189e5c1-86e5-4e5a-af75-fd2c1ee2cf36']",18,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:18.024,Pass,
,,,,,,,,,,,,,,,,,,1.705164,,,,,,,,,,,,,,0675dba3-f5de-440f-a9a7-2250d3804568,1947,,,"[12.7, 37.2]",3890563,57,,,,,0.8497582,,Right Foot,,,"[35.2, 62.8]",,Ground Pass,34.0824,,,,Danny Vieira da Costa,8676.0,,,,,,2,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,127,Ingolstadt,189,['71b4d581-899d-4f77-a516-ca52979a000a'],22,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:22.235,Pass,
,,,,,,,,,,,,,,,,,,1.090343,,,,,,,,,,,,,,31c9c044-5fc5-47ec-b92a-a3a23603e95a,1950,,,"[55.1, 66.7]",3890563,57,,,,,-0.6556956,,Right Foot,,,"[69.4, 55.7]",,Ground Pass,18.041342,,,,Pascal Groß,3097.0,,,,,,2,Regular Play,Danny Vieira da Costa,8676.0,Right Back,127,Ingolstadt,189,['58ec0439-05a9-418d-bbb4-6e88b53bf6dc'],27,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:27.731,Pass,
,,,,,,,,,,,,,,,,,,0.991908,,,,,,,,,,,,,,e693cc94-a706-44fd-89b4-b84eb12e7a69,1953,,,"[69.4, 55.7]",3890563,57,,,,,1.4332095,,Right Foot,,,"[72.1, 75.2]",,Ground Pass,19.686035,,,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,127,Ingolstadt,189,['c8a528a7-1667-4e24-8faf-092f0bf5379e'],28,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:28.831,Pass,
,,,,,,,,,,,,,,,,,,0.607239,,,,,,,,,,,,,,514ab832-059e-4793-8f4b-9c81d3eca803,1956,,,"[71.6, 74.7]",3890563,57,,,,,-0.81595635,,Right Foot,,,"[82.7, 62.9]",,Ground Pass,16.200308,,Incomplete,,,,,,,,,2,Regular Play,Mathew Leckie,5481.0,Left Wing,127,Ingolstadt,189,['40de79d2-15b8-4797-8ffd-47ff36c9fec2'],30,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:12:30.744,Pass,
,,,,,,,,,,,,,,,,,,0.740656,,,,,,,,,,,,,,e9293f18-65a4-4f67-a35b-df75d1b9b16a,1960,,,"[37.0, 10.3]",3890563,57,,,,,-0.7949217,,Left Foot,,,"[42.2, 5.0]",,Ground Pass,7.4249578,,,,Benjamin Henrichs,8211.0,,,,,,2,Regular Play,Ömer Toprak,8573.0,Left Center Back,128,Bayer Leverkusen,904,"['0684f86d-9f6d-4510-9cb8-c567cbfff809', '74f4ec5f-3a1c-4e2f-9e48-f5b276d13e29']",33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:33.097,Pass,True
,,,,,,,,,,,,,,,,,,0.573427,,,,,,,,,,,,,,d0364621-5625-444f-95c9-4f6d62b19bef,1962,,,"[42.2, 5.0]",3890563,57,,,,,1.507053,,Right Foot,,,"[42.8, 14.4]",,Ground Pass,9.419129,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Benjamin Henrichs,8211.0,Left Back,128,Bayer Leverkusen,904,['0f70a570-d57c-4b0f-850e-8283c0564a96'],33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:33.838,Pass,
,,,,,,,,,,,,,,,,,,3.911992,,,,,,,,,,,,,,e11f9dee-f3da-4f71-9255-56e2a35ea88f,1965,,,"[42.2, 15.6]",3890563,57,,,,,0.38911313,,Right Foot,,,"[96.1, 37.7]",,High Pass,58.254784,,Incomplete,,Karim Bellarabi,8213.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,128,Bayer Leverkusen,904,"['085d5fc3-deb6-4670-8282-9bddc1f964d4', '66ba01e7-bac7-4b84-b498-27927cda22f1']",35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:35.726,Pass,
,,,,,,,,,,,,,,,,,,1.499134,,,,,,,,,,,,,,36612ecf-9ac8-4abb-98e4-532ee348af71,1969,,,"[71.0, 80.0]",3890563,57,,,,,-0.43240777,,,,,"[82.7, 74.6]",,High Pass,12.886039,,,,Karim Bellarabi,8213.0,,,,,Throw-in,2,From Throw In,Marlon Frey,21168.0,Right Back,129,Bayer Leverkusen,904,['0ad2e3f8-6173-465a-acac-d266dccfb84a'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:58.165,Pass,
,,,,,,,,,,,,,,,,,,1.345813,,,,,,,,,,,,,,bc18db79-c014-462d-98e0-35671ed6a3c1,1971,,,"[82.8, 74.1]",3890563,57,,,,,-2.8545103,,Right Foot,,,"[72.3, 71.0]",,Ground Pass,10.948059,,Incomplete,,,,,,,,,2,From Throw In,Karim Bellarabi,8213.0,Left Midfield,129,Bayer Leverkusen,904,['1c6b3a57-2842-4efe-a096-7b03938c72dc'],59,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:12:59.664,Pass,
,,,,,,,,,,,,,,,,,,1.322503,,,,,,,,,,,,,,1c6b3a57-2842-4efe-a096-7b03938c72dc,1973,,,"[47.8, 9.1]",3890563,58,,,,,2.5208347,,Right Foot,,,"[29.2, 22.4]",,Low Pass,22.865913,,,,Marvin Matip,9106.0,,,,,Recovery,2,Regular Play,Pascal Groß,3097.0,Right Center Midfield,130,Ingolstadt,189,"['47c831eb-4d0a-49da-9034-e57694604f1e', 'bc18db79-c014-462d-98e0-35671ed6a3c1']",1,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:01.010,Pass,
,,,,,,,,,,,,,,,,,,0.860937,,,,,,,,,,,,,,eda178ed-053e-4b18-981c-49a8586a3559,1976,,,"[28.6, 25.5]",3890563,58,,,,,0.31204212,,Right Foot,,,"[41.0, 29.5]",,Ground Pass,13.029198,,,,Robert Bauer,8394.0,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,130,Ingolstadt,189,['f7c213cc-ab4b-4f2e-b6fd-6b788058bc4b'],4,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:04.211,Pass,
,,,,,,,,,,,,,,,,,,1.646418,,,,,,,,,,,,,,01dd7a7f-715e-4f3b-871f-d93e1f17dbcd,1979,,,"[40.3, 31.1]",3890563,58,,,,,1.589167,,Right Foot,,,"[39.6, 69.2]",,Ground Pass,38.10643,,,,Danny Vieira da Costa,8676.0,,,,,,2,Regular Play,Robert Bauer,8394.0,Center Defensive Midfield,130,Ingolstadt,189,['18ef91bb-4e76-4847-8486-228ae4a8c8cf'],5,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:05.261,Pass,
,,,,,,,,,,,,,,,,,,1.336151,,,,,,,,,,,,,,72bba8a5-1d82-44f0-97bb-44a54dc8ccf4,1982,,,"[39.6, 69.2]",3890563,58,,,,,-2.250598,,Right Foot,,,"[29.9, 57.2]",,Ground Pass,15.430165,,,,Marvin Matip,9106.0,,,,,,2,Regular Play,Danny Vieira da Costa,8676.0,Right Back,130,Ingolstadt,189,['a9eaf658-8b60-4d23-8d34-743946c0b988'],10,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:10.224,Pass,
,,,,,,,,,,,,,,,,,,2.074306,,,,,,,,,,,,,,4ab37eb1-dd9c-4d4c-8a7b-4907a13348cf,1985,,,"[35.7, 55.7]",3890563,58,,,,,-1.4854298,,Right Foot,,,"[39.2, 14.8]",,Ground Pass,41.04948,,,,Benjamin Hübner,8405.0,,True,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,130,Ingolstadt,189,['df8e07f5-a7bd-4c0d-bc81-c462beece51d'],12,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:12.564,Pass,
,,,,,,,,,,,,,,,,,,2.937092,,,,,,,,,,,,,,5fb8b51f-49c8-49e4-8c85-2cb122e1d069,1988,,,"[43.7, 13.7]",3890563,58,,,,,-0.3188351,,Left Foot,,,"[84.9, 0.1]",,High Pass,43.386635,,Out,,Dario Lezcano,9113.0,,,,,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,130,Ingolstadt,189,['dc8d57c3-fb92-4d00-8962-2c2f5ab035b3'],16,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:16.589,Pass,
,,,,,,,,,,,,,,,,,,1.4237,,,,,,,,,,,,,,6b6775df-ad3d-4793-b622-39ef6f013e7f,1990,,,"[41.2, 80.0]",3890563,58,,,,,-0.13213694,,,,,"[57.0, 77.9]",,Low Pass,15.938946,,Incomplete,,Julian Brandt,5555.0,,,,,Throw-in,2,From Throw In,Marlon Frey,21168.0,Right Back,131,Bayer Leverkusen,904,"['95e93a0e-ec76-4bbf-b082-6942923311af', 'adc58f99-2011-4858-8c3f-699dc23adf7a']",28,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:28.415,Pass,
,,,,,,,,,,,,,,,,,,2.110577,,,,,,,,,,,,,,dcfff27e-84bb-426e-a099-c019f45ef328,1994,,,"[48.8, 75.8]",3890563,58,,,,,-0.3045109,,Left Foot,,,"[76.8, 67.0]",,High Pass,29.350298,,Incomplete,,,,,,,,Recovery,2,From Throw In,Marlon Frey,21168.0,Right Back,131,Bayer Leverkusen,904,"['ac528c57-2a47-4d0f-96c5-27c605065fae', 'db8200e0-41f6-49de-9f23-cc93a7c04354']",30,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:30.754,Pass,True
,,,,,,,,,,,,,,,,,,1.375858,,,,,,,,,,,,,,db8200e0-41f6-49de-9f23-cc93a7c04354,1995,,,"[43.3, 13.1]",3890563,58,,,,,-1.6756732,,Head,,,"[42.5, 5.5]",,Low Pass,7.641989,,,,Benjamin Hübner,8405.0,,,,,Recovery,2,Regular Play,Marvin Matip,9106.0,Right Center Back,132,Ingolstadt,189,"['530a8306-e57a-4f3d-8352-5123280d813c', 'dcfff27e-84bb-426e-a099-c019f45ef328']",32,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:32.864,Pass,
,,,,,,,,,,,,,,,,,,2.223588,,,,,,,,,,,,,,ce744884-03ce-477d-bcd9-1ee1fb06130f,1998,,,"[34.4, 6.5]",3890563,58,,,,,2.4367373,,Left Foot,,,"[10.3, 27.0]",,Ground Pass,31.639532,,,,Ørjan Håskjold Nyland,10483.0,,,,,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,132,Ingolstadt,189,['51659475-79f3-4484-9eeb-b296ffe81eeb'],35,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:35.805,Pass,
,,,,,,,,,,,,,,,,,,1.410471,,,,,,,,,,,,,,81bdbad3-1d91-4c02-8428-9206b060acfc,2001,,,"[10.1, 27.9]",3890563,58,,,,,-0.16433369,,Right Foot,,,"[30.0, 24.6]",,Ground Pass,20.171762,,,,Robert Bauer,8394.0,,,,,,2,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,132,Ingolstadt,189,['9b23f036-30b1-4c29-9cdd-e417a3bacee5'],39,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:39.538,Pass,
,,,,,,,,,,,,,,,,,,0.659723,,,,,,,,,,,,,,40f811cf-2e82-463d-bca8-0abb09866f54,2005,,,"[37.9, 30.4]",3890563,58,,,,,1.0171812,,Right Foot,,,"[50.2, 50.3]",,Ground Pass,23.394444,,Incomplete,,,,,,,,,2,Regular Play,Robert Bauer,8394.0,Center Defensive Midfield,132,Ingolstadt,189,['9207382f-450d-4d48-ab78-adc99f8af550'],43,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:13:43.737,Pass,
,,,,,,,,,,,,,,,,,,2.513405,,,,,,,,,,,,,,891e866c-8c50-4af6-a689-33039e542eff,2009,,,"[83.5, 17.3]",3890563,58,,,,,-0.33879435,,Right Foot,,,"[94.0, 13.6]",,Ground Pass,11.132834,,Pass Offside,,Karim Bellarabi,8213.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,132,Ingolstadt,189,['464e1526-cd14-4fa3-8f7e-8b3144e8cac7'],47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:47.264,Pass,
,,,,,,,,,,,,,,,,,,2.957328,,,,,,,,,,,,,,3cafce91-dac5-451a-941e-a8d4bf8905dc,2011,,,"[22.1, 60.5]",3890563,59,,,,,0.14936467,,Right Foot,,,"[83.9, 69.8]",,High Pass,62.49584,,,,Mathew Leckie,5481.0,,,,,Free Kick,2,From Free Kick,Ørjan Håskjold Nyland,10483.0,Goalkeeper,133,Ingolstadt,189,['d0b3e8e8-a256-4d8f-a790-c9e4bf7c0112'],12,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:12.108,Pass,
,,,,,,,,,,,,,,,,,,3.130008,,,,,,,,,,,,,,61e94311-aed2-4678-8259-68817b4b877c,2014,,,"[83.9, 69.8]",3890563,59,,,,True,0.47594208,,,,,"[103.3, 79.8]",,High Pass,21.825672,,Out,,,,,,,,,2,From Free Kick,Mathew Leckie,5481.0,Left Wing,133,Ingolstadt,189,['588e4a9c-54c0-4c5b-8ddb-7d6cb9c01a64'],15,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:15.105,Pass,True
,,,,,,,,,,,,,,,,,,3.213394,,,,,,,,,,,,,,8a2e3329-d031-4aa0-ad55-d26bc04091ae,2015,,,"[33.0, 0.1]",3890563,59,,,,,0.1953651,,,,,"[70.9, 7.6]",,High Pass,38.634956,,Incomplete,,,,,,,,Throw-in,2,From Throw In,Benjamin Henrichs,8211.0,Left Back,134,Bayer Leverkusen,904,['eb47d845-f54f-47fe-a538-a980561d54fd'],31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:14:31.235,Pass,
,,,,,,,,,,,,,,,,,,2.82596,,,,,,,,,,,,,,eb47d845-f54f-47fe-a538-a980561d54fd,2016,,,"[49.2, 72.5]",3890563,59,,,,,-2.416084,,Right Foot,,,"[21.8, 48.2]",,Low Pass,36.62308,,,,Ørjan Håskjold Nyland,10483.0,,,,,Recovery,2,Regular Play,Marvin Matip,9106.0,Right Center Back,135,Ingolstadt,189,"['87244941-3f0e-4826-a116-26800e3a5fa7', '8a2e3329-d031-4aa0-ad55-d26bc04091ae']",34,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:34.449,Pass,
,,,,,,,,,,,,,,,,,,1.944353,,,,,,,,,,,,,,f51d6166-82bb-415c-b19e-8b2d8762bb60,2019,,,"[21.8, 48.2]",3890563,59,,,,,-0.6246354,,Right Foot,,,"[34.7, 38.9]",,Ground Pass,15.90283,,,,Benjamin Hübner,8405.0,,,,,,2,Regular Play,Ørjan Håskjold Nyland,10483.0,Goalkeeper,135,Ingolstadt,189,['059bb163-385e-4cac-932c-65adef82c163'],38,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:38.675,Pass,
,,,,,,,,,,,,,,,,,,0.131364,,,,,,,,,,,,,,a4a77f6e-a819-4850-8203-1aafdb65d5b2,2022,,,"[46.4, 29.8]",3890563,59,,,,,0.0,,Left Foot,,,"[50.3, 29.8]",,Low Pass,3.9,,Incomplete,,,,,,,,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,135,Ingolstadt,189,['da2de88e-db19-4bdf-85ca-5ef434924ac6'],44,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:44.132,Pass,
,,,,,,,,,,,,,,,,,,1.612945,,,,,,,,,,,,,,d2c9f122-6f3c-46f2-abff-ae0e064bcb30,2025,,,"[64.7, 20.7]",3890563,59,,,,,-1.5888666,,Right Foot,,,"[64.4, 4.1]",,High Pass,16.60271,,,,Markus Suttner,3221.0,,,,,Recovery,2,Regular Play,Almog Cohen,20485.0,Left Center Midfield,135,Ingolstadt,189,"['1a140b86-5e48-4ddf-bd2b-0d4d186ea775', '8881b105-20d7-4048-b0c9-222771ea9371']",45,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:45.972,Pass,True
,,,,,,,,,,,,,,,,,,2.278699,,,,,,,,,,,,,,40e60a20-064b-4f19-b4d8-9912ca696076,2032,,,"[65.5, 7.9]",3890563,59,,,,,2.4647253,,Left Foot,,,"[42.6, 26.3]",,Ground Pass,29.37635,,,,Benjamin Hübner,8405.0,,,,,,2,Regular Play,Markus Suttner,3221.0,Left Back,135,Ingolstadt,189,['d816dc00-435e-4445-8ac7-61679cc9d07c'],51,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:51.032,Pass,
,,,,,,,,,,,,,,,,,,1.911542,,,,,,,,,,,,,,5fe1b7d7-ef8a-40d7-ab14-dbad34cbcfbf,2035,,,"[42.5, 28.2]",3890563,59,,,,,1.3713914,,Left Foot,,,"[48.3, 56.9]",,Ground Pass,29.280197,,,,Marvin Matip,9106.0,,,,,,2,Regular Play,Benjamin Hübner,8405.0,Left Center Back,135,Ingolstadt,189,['ba046ef7-85e1-495d-8a15-7431038a9ca2'],53,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:53.351,Pass,
,,,,,,,,,,,,,,,,,,1.500281,,,,,,,,,,,,,,dccaaea6-d6da-48c8-9ebc-528e0cc74ec1,2038,,,"[70.2, 47.9]",3890563,59,,,,,-1.0639213,,Right Foot,,,"[91.3, 9.9]",,High Pass,43.465042,,Incomplete,,Mathew Leckie,5481.0,,,,,,2,Regular Play,Marvin Matip,9106.0,Right Center Back,135,Ingolstadt,189,"['c8be07a6-fe08-4d0d-a077-5f18ede70752', 'ecbc83cc-3cbf-4f51-a0ce-7009e6b37805']",59,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:14:59.342,Pass,
,,,,,,,,,,,,,,,,,,1.320116,,,,,,,,,,,,,,ecbc83cc-3cbf-4f51-a0ce-7009e6b37805,2040,,,"[28.8, 70.2]",3890563,60,,,,,-0.40265465,,Head,,,"[39.6, 65.6]",,Low Pass,11.738825,,Incomplete,,Julian Brandt,5555.0,,,,,Recovery,2,Regular Play,Marlon Frey,21168.0,Right Back,135,Ingolstadt,189,"['7977bf90-f937-4eb0-baaa-5e24eca27b26', '84ae6ee9-59bc-4b98-abe5-74de8c7bb354', 'dccaaea6-d6da-48c8-9ebc-528e0cc74ec1']",0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:00.842,Pass,
,,,,,,,,,,,,,,,,,,1.236227,,,,,,,,,,,,,,dc926611-462d-4408-9434-a7e7be9a59ed,2046,,,"[91.2, 2.2]",3890563,60,,,,,2.4405012,,Right Foot,,,"[83.5, 8.7]",,Ground Pass,10.076706,,,,Markus Suttner,3221.0,,,,,,2,Regular Play,Mathew Leckie,5481.0,Left Wing,135,Ingolstadt,189,"['096cca10-34b0-4be4-bab1-1b121ad6b103', '449b372d-9e50-4944-b1f7-7e745a07214d']",7,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:07.605,Pass,True
,,,,,,,,,,,,,,,,,,0.649879,,,,,,,,,,,,,,1cc40d49-fae1-47a0-bed5-188efd8f09ea,2054,,,"[91.8, 11.2]",3890563,60,,,,,1.7328249,,Left Foot,,,"[90.1, 21.6]",,Ground Pass,10.538027,,Incomplete,,Almog Cohen,20485.0,,,,,,2,Regular Play,Markus Suttner,3221.0,Left Back,135,Ingolstadt,189,"['950273c2-4298-4362-bea1-f9ad8656c207', '97014350-00fa-4e29-8cae-3660963d9c7c', 'de453f0f-84ca-40c3-99fe-2e924a4594f3']",11,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:15:11.019,Pass,True
,,,,,,,,,,,,,,,,,,1.743586,,,,,,,,,,,,,,20260ff0-3e66-475c-9b6b-2a06502e5647,2059,,,"[45.5, 63.7]",3890563,60,,,,,0.5375168,,Right Foot,,,"[65.8, 75.8]",,Ground Pass,23.632605,,,,Hakan Çalhanoğlu,7039.0,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,136,Bayer Leverkusen,904,"['07b26722-b8c2-48e0-b1f2-6fcec060955b', '25dba629-cbc4-40f8-99a9-66b4b8db7c34']",14,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:14.008,Pass,True
,,,,,,,,,,,,,,,,,,4.246678,,,,,,,,,,,,,,a2cddd6e-8bc7-4f64-b6a5-fcf530072066,2062,,,"[72.0, 76.3]",3890563,60,,,,,-1.1071488,,Right Foot,,,"[99.2, 21.9]",,High Pass,60.82105,,,,Karim Bellarabi,8213.0,,True,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Center Forward,136,Bayer Leverkusen,904,['9cd1161b-9457-437f-b86b-838b68bbad30'],17,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:17.015,Pass,
,,,,,,,,,,,,,,,,,,0.75258,,,,,,,,,,,,,,4a5a4b23-29b9-46f3-ab37-5c6e03da3cb4,2066,,,"[95.3, 22.7]",3890563,60,,,,,1.5042281,,Right Foot,,,"[95.9, 31.7]",,Ground Pass,9.019978,,,,Kevin Kampl,8222.0,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Left Midfield,136,Bayer Leverkusen,904,"['584d936c-97c4-43f7-b4fc-1200a1bf78cb', 'e1d54848-21d5-4c03-a5e4-2bfcda8ce589']",25,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:25.397,Pass,True
