bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d50a22b8-8012-4659-8225-2ff057d2ecbc,3010,,,"[98.9, 75.2]",3890404,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gotoku Sakai,6339.0,Right Back,169,Hamburger SV,171,['ef79bdd2-a04a-489a-bef6-fac57e4eb023'],56,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:39:56.817,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,aacb11b4-ba2d-480e-b45d-f2120134586f,3017,,,"[74.1, 19.2]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Raúl Marcelo Bobadilla,8807.0,Center Forward,170,Augsburg,172,['014144d8-a4b3-42c8-894d-06ab1abbb692'],14,,,,,,,,,,,,,,,,,,Augsburg,172,00:40:14.246,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a50c4f43-2903-441a-934d-70305a69c030,3022,,,"[49.9, 25.8]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Baier,8317.0,Left Defensive Midfield,170,Augsburg,172,['42b09a6d-f750-4a38-9568-71db30d1cf57'],18,,,,,,,,,,,,,,,,,,Augsburg,172,00:40:18.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,192afd86-5701-48e4-a822-0aa9515f33ac,3027,,,"[64.4, 14.0]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,171,Hamburger SV,171,['ab53c923-40e6-478a-89f3-41ed751f14e7'],22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:22.866,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ffadc3-bead-45ab-b533-94528bfe5fb2,3030,,,"[80.7, 15.9]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sven Schipplock,8321.0,Left Center Forward,171,Hamburger SV,171,['e73f3fe2-8dfd-4e14-98e3-b501ce7ce52f'],25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:25.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83f0e8a9-e697-4513-a191-6220b66261b0,3033,,,"[81.6, 1.4]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Left Center Midfield,171,Hamburger SV,171,['68820c9a-5e34-413c-a536-9f310660d5c1'],27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:27.531,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,16bdaf4b-a08b-4b68-9355-9d2040591736,3036,,,"[106.1, 27.2]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,171,Hamburger SV,171,['e4012aff-fb93-4427-baeb-cd10654c6258'],30,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:30.763,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8290ef62-7614-483b-b127-1e0794ca0f65,3044,,,"[65.7, 8.0]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sven Schipplock,8321.0,Left Center Forward,171,Hamburger SV,171,['11100065-61d2-4310-8e8f-b9844ebb7d09'],36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:36.904,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,87ae33a4-3a4c-4750-b3bd-e6be2681feac,3047,,,"[71.2, 58.0]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Janker,24117.0,Right Defensive Midfield,171,Hamburger SV,171,['8188083e-2914-4c5c-9d23-1942b3fa2748'],40,,,,,,,,,,,,,,,,,,Augsburg,172,00:40:40.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f32a8689-be85-4b0a-80eb-fea01325efa0,3052,,,"[35.9, 62.2]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gotoku Sakai,6339.0,Right Back,171,Hamburger SV,171,['941da655-bec7-418a-b8a3-27abcc7432f2'],45,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:45.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e8fff6-506d-49a3-ac5c-41271822513c,3055,,,"[30.8, 39.2]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,171,Hamburger SV,171,['c5e65866-932b-4ab5-8611-d3539f2bce7f'],50,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:50.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b8850e1-0cb2-4885-aa5d-2027ee300016,3058,,,"[51.6, 63.0]",3890404,85,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,René Adler,8560.0,Goalkeeper,171,Hamburger SV,171,['9c5e99a7-e83a-498a-a124-8e7aaf68d897'],55,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:55.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e4d810c-7a6b-477b-8c98-6b1ecf1de421,3062,,,"[74.3, 51.6]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Center Defensive Midfield,171,Hamburger SV,171,"['2f534b46-14b7-4752-80dd-70e959f373e1', '5290ffe7-6f4d-4b66-9ebe-4bac5fae1d6d']",1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:01.335,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,735bd352-da30-42d7-9ffb-c0c33bfa088a,3064,,,"[55.0, 38.6]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,171,Hamburger SV,171,['7f0a30c7-4d6c-4493-aba9-11a17f76c958'],2,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:02.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,299111ec-cfe4-4643-b17b-6ff68e4f95e0,3067,,,"[94.8, 73.9]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Right Center Midfield,171,Hamburger SV,171,['69f911ce-8194-4d0c-87b6-d63c29dabb76'],8,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:08.639,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,29cc9c4c-fda5-4278-a1f4-57869775b44a,3070,,,"[108.4, 38.6]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Left Center Midfield,171,Hamburger SV,171,['f7ae372c-2011-4310-8a14-7db3d3892db6'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:12.853,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a5adcd-3ebe-4b50-9d83-3ccf993a8171,3079,,,"[65.5, 7.2]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Dong-Won Ji,12302.0,Left Wing,172,Augsburg,172,['e39825b9-dc96-46f8-93ce-91c26187d9ef'],45,,,,,,,,,,,,,,,,,,Augsburg,172,00:41:45.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7503299-f6b4-43da-9cc1-f50b90487154,3083,,,"[81.7, 8.0]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raúl Marcelo Bobadilla,8807.0,Center Forward,172,Augsburg,172,"['6096bad4-1ff8-4a2f-93c7-09af2501671a', 'acd30f52-77c3-4255-bf6c-1aa0f8f2d581']",47,,,,,,,,,,,,,,,,,,Augsburg,172,00:41:47.254,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,59ee88e8-7ff6-41aa-a97c-6e84a062c7c9,3088,,,"[84.4, 13.7]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jan Morávek,9408.0,Center Attacking Midfield,172,Augsburg,172,['ffc4fc1d-fe2a-43ec-a5e5-21e80ee0275b'],50,,,,,,,,,,,,,,,,,,Augsburg,172,00:41:50.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6bb71a0d-a428-4144-aec5-2399924afc4e,3094,,,"[8.1, 50.6]",3890404,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,René Adler,8560.0,Goalkeeper,173,Hamburger SV,171,['734d8500-1145-499b-8f13-320ee4586d00'],57,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:57.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,98c2b936-80d2-47ec-8d69-0342f11ba44e,3097,,,"[29.3, 9.3]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,173,Hamburger SV,171,['a4488684-ce8c-49f0-a292-3ab546208253'],1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:01.195,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5ff1c3b-1521-4056-a1c8-01598b3518e4,3100,,,"[57.4, 0.2]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolai Müller,8302.0,Left Center Midfield,173,Hamburger SV,171,['353ae186-e199-40f2-a2df-85dcfaa7536b'],5,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:05.310,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd81cc16-1451-48e1-ba59-792abd930d9e,3103,,,"[61.3, 10.7]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,173,Hamburger SV,171,['a0aacdac-bb60-4262-915b-a6b1a9eca82c'],9,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:09.067,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,be33a5bd-6022-418c-8417-8082c606ce34,3106,,,"[60.3, 30.3]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emir Spahić,26791.0,Left Center Back,173,Hamburger SV,171,['acb0b76d-b325-471e-9918-28264b8fcf8e'],11,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:11.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fca5d51-8511-4564-a41d-1696b58bec5f,3109,,,"[72.7, 48.7]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivo Iličević,24740.0,Right Center Midfield,173,Hamburger SV,171,['2713571d-9a0d-484e-b030-35c549a0a19e'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:14.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,efb473e6-0498-43e3-9b9e-f8d70704f1b5,3120,,,"[66.7, 37.2]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gotoku Sakai,6339.0,Right Back,174,Hamburger SV,171,['cf823b4c-9a84-48c8-a637-26b8886aed4c'],46,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:46.518,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6307f15a-5788-466a-8bb3-d743b8b7624a,3122,,,"[77.2, 72.5]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lewis Harry Holtby,8891.0,Center Defensive Midfield,174,Hamburger SV,171,['87aba0c2-54b0-493f-a583-4f1241284b26'],48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:48.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe13789b-1349-4a30-abde-74633e24a235,3133,,,"[16.4, 5.8]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Marcelo Bobadilla,8807.0,Center Forward,174,Hamburger SV,171,"['1e0244af-82fd-49ae-aeac-53ce28e4d1de', '281377d7-5ab5-4f04-92de-55cf3700dddf']",57,,,,,,,,,,,,,,,,,,Augsburg,172,00:42:57.453,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1b62981d-6f1d-4a8f-834b-cfd247dc5b90,3135,,,"[11.2, 17.1]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Philipp Max,8319.0,Left Back,174,Hamburger SV,171,['5fc56228-cd4f-4d8c-a957-a61bf50b666d'],58,,,,,,,,,,,,,,,,,,Augsburg,172,00:42:58.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,19c28630-0871-4551-b13f-f40227ad174b,3137,,,"[112.1, 67.5]",3890404,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lewis Harry Holtby,8891.0,Center Defensive Midfield,174,Hamburger SV,171,['3e9c6ef8-3a5f-4e39-a757-3dd139c0123e'],59,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:42:59.399,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5a74ba40-98ab-49e5-8792-a76ff2cca1bb,3140,,,"[114.2, 63.6]",3890404,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,174,Hamburger SV,171,['73c79d54-2b9d-4c14-a5f8-5a9e48011341'],1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:01.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b88b3bd-aaa5-4ebe-b2b7-fcad45f70efb,3148,,,"[93.7, 49.3]",3890404,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivica Olić,19289.0,Right Center Forward,174,Hamburger SV,171,['bedbf92d-b458-4411-a456-baa9271932f7'],14,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:14.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7984f272-7838-4c04-930b-f46134e81464,3151,,,"[89.8, 49.3]",3890404,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivo Iličević,24740.0,Right Center Midfield,174,Hamburger SV,171,['66edfba4-80b3-4cb6-b08d-396ac34944eb'],15,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:15.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad6bee9c-5519-4bb2-9040-3e7cffc25461,3161,,,"[103.7, 57.4]",3890404,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivica Olić,19289.0,Right Center Forward,174,Hamburger SV,171,['8d8b729c-b7f0-4303-8f3a-a898f3885946'],20,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:20.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b37fab-b154-4f03-a03f-911ef09bdd70,3169,,,"[107.2, 35.3]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,175,Hamburger SV,171,['0c29687e-470a-4117-8539-e9d969d303fc'],19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:19.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,00498f66-1d0b-48a0-8499-835ba2f5b600,3179,,,"[77.1, 50.0]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Baier,8317.0,Left Defensive Midfield,175,Hamburger SV,171,['2ccea028-c123-486b-b095-533b9b1f9d11'],33,,,,,,,,,,,,,,,,,,Augsburg,172,00:44:33.350,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,72d7cb35-32e4-4911-bbdc-630a71be1713,3182,,,"[91.6, 39.5]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tim Matavž,7852.0,Center Forward,175,Hamburger SV,171,['a273ad4c-ac70-4ace-aeac-cfccfacccb00'],35,,,,,,,,,,,,,,,,,,Augsburg,172,00:44:35.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3173ec61-3439-4a42-8a57-1b60ff7b8a66,3184,,,"[12.4, 34.3]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,René Adler,8560.0,Goalkeeper,175,Hamburger SV,171,['d4311bda-6b28-4e84-be50-25c6b04527cd'],36,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:36.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bee48537-475a-421a-a2ea-3efc64c60233,3187,,,"[38.6, 12.1]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matthias Ostrzolek,8547.0,Left Back,175,Hamburger SV,171,['d40e737a-feef-45f1-a978-e27dc0256fe5'],39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:39.972,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2c0b9588-4d2e-48c7-82e8-baace36530b0,3190,,,"[90.9, 28.1]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivica Olić,19289.0,Right Center Forward,175,Hamburger SV,171,['369adb47-f2f7-400e-98f2-61cc438f1007'],44,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:44.482,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6f9766cf-d822-4db2-a9c1-a46c4bf43677,3195,,,"[60.3, 35.9]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,175,Hamburger SV,171,['d21cf8a4-a20c-4155-aeb5-d51de495886e'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:49.186,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a7addf5-0b60-42c9-a73a-238c445d9bc8,3197,,,"[51.3, 14.1]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dong-Won Ji,12302.0,Left Wing,176,Augsburg,172,['434c4f06-40ce-4d3c-a8b9-d476a235afaf'],51,,,,,,,,,,,,,,,,,,Augsburg,172,00:44:51.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,71b6e484-1d5e-494b-a7d6-8ce3eebfa6c9,3201,,,"[92.3, 7.7]",3890404,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tim Matavž,7852.0,Center Forward,176,Augsburg,172,"['7cd31553-dc03-4133-9eb2-ba235bf8beb7', '9cfe84dd-ece9-4c0c-833a-3b048e679118']",56,,,,,,,,,,,,,,,,,,Augsburg,172,00:44:56.822,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,87d6dc6f-83f3-458c-a4d5-c6091a1f655e,3205,,,"[22.5, 69.1]",3890404,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Harry Holtby,8891.0,Center Defensive Midfield,177,Hamburger SV,171,['4a3e1c40-5aa9-4ff2-b413-7b99bc2fcb14'],1,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:01.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,347a59d0-f1cd-47b9-b9e8-599235c90d9e,3208,,,"[37.0, 77.0]",3890404,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gotoku Sakai,6339.0,Right Back,177,Hamburger SV,171,['7dd16590-5094-4c13-87aa-8155c3af0436'],7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:07.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd142649-3e5c-4e9f-92b0-b9cfa0dbac5e,3211,,,"[33.8, 59.0]",3890404,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Emir Spahić,26791.0,Left Center Back,177,Hamburger SV,171,['93a7227b-6e32-4c20-9099-004b4f1df929'],11,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:11.470,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ce891bf-1eaa-4c80-9b73-cce0da8c35af,3214,,,"[38.4, 48.9]",3890404,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lewis Harry Holtby,8891.0,Center Defensive Midfield,177,Hamburger SV,171,['f7512434-bbf0-4855-b68c-9532a7106330'],12,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:12.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d41dd40-e11c-401b-97e6-d1e781f4f6ef,3217,,,"[92.7, 29.7]",3890404,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michael Gregoritsch,8309.0,Center Attacking Midfield,177,Hamburger SV,171,['4bd0c0bb-c018-4bd3-97e2-0c4e7cf63cfc'],17,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:17.656,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,defa03c3-9c0d-4511-b208-1be82a1ddd4c,3220,,,"[103.7, 30.3]",3890404,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolai Müller,8302.0,Left Center Midfield,177,Hamburger SV,171,['cad479de-8a3a-4fd2-807a-b3601ebf311e'],18,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:18.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd6f59f-f92a-4183-bb30-51bd59f34f4f,3233,,,"[28.0, 71.9]",3890404,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Paul Verhaegh,8237.0,Right Back,179,Hamburger SV,171,['011b0ccf-3ebb-402e-982e-dd74f52cac6f'],14,,,,,,,,,,,,,,,,,,Augsburg,172,00:46:14.649,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,78c132fa-e6ad-467b-aa4d-cfa66e928094,3236,,,"[104.0, 64.9]",3890404,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Tim Matavž,7852.0,Center Forward,179,Hamburger SV,171,['8a4d0d72-b49e-42fe-80b1-a067af032114'],21,,,,,,,,,,,,,,,,,,Augsburg,172,00:46:21.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc3ac9f1-6d8c-45bd-9a59-0e0093806c45,3238,,,"[7.4, 41.9]",3890404,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,René Adler,8560.0,Goalkeeper,179,Hamburger SV,171,['d77317a7-38f8-44ac-92ad-bd46db9e648a'],23,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:23.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f94895a-833a-478d-bbf1-8df681b7332c,3241,,,"[29.5, 57.2]",3890404,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Gotoku Sakai,6339.0,Right Back,179,Hamburger SV,171,['9df45e0f-2af0-4179-8ce1-c0f1b18b3959'],26,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:26.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3afc043f-0b68-43f9-871f-e83cb2a4a6e5,3244,,,"[39.1, 48.5]",3890404,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Lewis Harry Holtby,8891.0,Center Defensive Midfield,179,Hamburger SV,171,['7aa873ac-9062-4f74-9ff5-b9acbaee4d5c'],27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:27.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,90f6c93c-dcf5-4ed6-979b-e327f3824285,3253,,,"[93.3, 2.0]",3890404,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Ivica Olić,19289.0,Right Center Forward,179,Hamburger SV,171,"['38a22dab-052b-41a9-a32b-b09f3647a103', 'be5430c4-2e22-409a-976d-581b957e756b']",39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:39.529,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,2a06dbf2-04fe-4d37-89d5-b02d7cea67ca,3256,,,"[111.3, 29.7]",3890404,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Michael Gregoritsch,8309.0,Center Attacking Midfield,179,Hamburger SV,171,['92091b77-ef18-4193-918d-10a9c924c075'],45,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:46:45.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61ed3328-3111-4aef-9c0a-b7df69b8c297,3261,,,"[82.3, 77.7]",3890404,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tim Matavž,7852.0,Center Forward,180,Augsburg,172,"['8e9fa516-2ded-4891-bfa0-4f45b49130e8', 'd4952387-90f1-436f-a170-262c20fd46ec']",20,,,,,,,,,,,,,,,,,,Augsburg,172,00:47:20.895,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee5eec8c-6c37-4b1f-b85f-a5daab5ebb4f,3266,,,"[14.0, 35.1]",3890404,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,René Adler,8560.0,Goalkeeper,181,Hamburger SV,171,['918d37c8-23e0-4194-894f-101214b6ba86'],25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:25.825,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,91093fc9-0627-421e-910f-93eac0e6ac6c,3269,,,"[28.9, 38.6]",3890404,92,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Center Defensive Midfield,181,Hamburger SV,171,['b7c0ec14-fc80-4f77-9394-9b69a29d72bb'],28,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:47:28.516,Ball Receipt*,
