ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[106.8, 64.3]",,,,,,,,,,,,5.44715,,,,,,,,,,,,,478f217e-463d-451a-81ea-c324cfb9527b,901,,"[82.0, 78.1]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thorgan Hazard,5632.0,Left Center Forward,53,Borussia Mönchengladbach,185,"['4f7d3b9e-8942-4037-85d7-b88b0e8a1b8c', '5edf930a-8aba-4209-afce-fad9cd5928f3', 'b8589ee4-1e40-4d9d-a360-c8d560277855']",26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:26.050,Carry,True
,,,,,"[84.8, 73.7]",,,,,,,,,,,,3.168036,,,,,,,,,,,,,98cae760-2bec-4144-9988-13234d777bb0,908,,"[86.0, 75.7]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ibrahima Traoré,11285.0,Right Wing Back,53,Borussia Mönchengladbach,185,"['65978ffd-5a2f-4d3e-97e1-82aab06df6fc', 'b0bf254d-62d7-4d8c-aa07-901a4fc4f1ee']",38,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:38.423,Carry,
,,,,,"[83.8, 57.8]",,,,,,,,,,,,1.573662,,,,,,,,,,,,,d02249eb-d017-4143-ab0d-b8ebeeebeff6,911,,"[83.8, 57.8]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,53,Borussia Mönchengladbach,185,"['5e1581fd-1400-4f7b-a722-90bbb83a6347', 'd428cc4b-5a23-4f1b-af63-83cc8768a57c']",42,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:42.560,Carry,
,,,,,"[92.0, 27.4]",,,,,,,,,,,,1.433529,,,,,,,,,,,,,a94d0f76-f3af-45e8-bac5-ca51a7a582df,914,,"[85.3, 28.3]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonas Hofmann,8804.0,Center Attacking Midfield,53,Borussia Mönchengladbach,185,"['3fda21c8-ad84-4259-a645-6ef448437da4', '82c55d46-5e25-494c-ad3e-ebdd82adaa7c', 'b7399989-dce6-42d1-bbc3-f440dd57f8df']",45,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:45.187,Carry,True
,,,,,"[93.7, 16.7]",,,,,,,,,,,,1.899718,,,,,,,,,,,,,32c27382-6cb0-4ef2-8746-f3dc12b31810,918,,"[98.3, 18.1]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Herrmann,8813.0,Left Wing Back,53,Borussia Mönchengladbach,185,"['320a27bf-a823-46f4-9bdc-99265592631f', '67d1c9d4-dddf-448d-a55c-bec2831c2448', '9950a5a2-be3a-4d72-aa41-a0749770b7c6']",47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:47.482,Carry,True
,,,,,"[85.1, 23.0]",,,,,,,,,,,,0.710887,,,,,,,,,,,,,83cb6e24-4580-4611-8935-c560fede2fde,922,,"[82.2, 23.4]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,53,Borussia Mönchengladbach,185,"['152e045b-9139-416e-a601-21f3f00b1a57', 'b22d1b33-649e-484d-8474-539f9927727f', 'df147ddc-a951-4bd1-a70f-b55f17686171']",50,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:50.415,Carry,True
,,,,,"[97.4, 29.0]",,,,,,,,,,,,0.119999,,,,,,,,,,,,,031be341-52b0-4033-8f06-8dc8484a9f17,926,,"[97.4, 29.0]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thorgan Hazard,5632.0,Left Center Forward,53,Borussia Mönchengladbach,185,"['db9ecb39-d0c6-4be9-870b-0824886659a7', 'f5158e72-9b91-4df3-b1c2-2f9606b942b2']",51,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:20:51.724,Carry,
,,,,,"[8.0, 68.4]",,,,,,,,,,,,1.085516,,,,,,,,,,,,,2aca4104-b092-44c1-8d6b-378067242049,930,,"[10.6, 60.9]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,György Garics,20522.0,Right Back,54,Darmstadt 98,872,"['1d965412-ba00-446e-b0e9-a4f28b1e7729', '8b392803-dc1c-4d5f-877a-e1af0f1d7af6', '8d324d26-2b54-4f79-81a1-ef6c5d9b666d']",54,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:54.229,Carry,True
,,,,,"[31.1, 66.9]",,,,,,,,,,,,0.093222,,,,,,,,,,,,,ca9b75a9-ac63-4d23-9b14-94d6d6141ed2,934,,"[30.1, 66.9]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Heller,9401.0,Right Midfield,54,Darmstadt 98,872,"['74d31947-77bc-4570-bfa6-a6ef2606f85d', 'eeddf507-e812-4295-b177-762f11d1956d']",56,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:56.390,Carry,
,,,,,"[51.7, 75.3]",,,,,,,,,,,,0.066332,,,,,,,,,,,,,9cccac19-e181-4a99-8f62-05afbf9e9e8b,937,,"[49.1, 73.9]",3890560,20,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Vrančić,13675.0,Center Attacking Midfield,54,Darmstadt 98,872,"['58fe7c28-07ed-4393-8963-0c8e03fa48a4', '7dbb1053-342e-4abe-9fd6-0005a04c8d45']",59,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:59.076,Carry,
,,,,,"[37.6, 5.7]",,,,,,,,,,,,0.744813,,,,,,,,,,,,,a037fc53-f7ad-4719-a1cd-1882900e92c8,943,,"[37.6, 5.7]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Håvard Nordtveit,8395.0,Left Center Back,55,Borussia Mönchengladbach,185,"['28fb4b90-efe2-401e-8658-a7f6ed750372', '9a11a975-db7b-4d5a-a67d-eb53181c4ac9']",12,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:12.115,Carry,
,,,,,"[55.8, 4.7]",,,,,,,,,,,,1.446756,,,,,,,,,,,,,36376250-db4d-469f-b23f-fbed2b3917b0,946,,"[56.5, 3.6]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,55,Borussia Mönchengladbach,185,"['57c4ce59-27d9-4355-b020-6b1b1b129e2f', 'd4b59e8d-afcc-4003-98ed-a4723118fe45']",14,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:14.424,Carry,
,,,,,"[40.9, 9.9]",,,,,,,,,,,,2.328736,,,,,,,,,,,,,1705be04-62fa-4d5e-a31c-421e9a8946a6,951,,"[40.9, 8.9]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Håvard Nordtveit,8395.0,Left Center Back,55,Borussia Mönchengladbach,185,"['47fbdc22-f871-490f-9bc3-51f1ed15eac4', 'b66f4e2e-b13f-40c6-ab13-e886451749be']",18,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:18.173,Carry,
,,,,,"[60.7, 64.5]",,,,,,,,,,,,1.874514,,,,,,,,,,,,,35983158-c22e-4295-9ebb-96cddd66a062,954,,"[51.2, 65.3]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nico Elvedi,8814.0,Right Center Back,55,Borussia Mönchengladbach,185,"['1461f6b2-e255-4811-821e-9b18537dcbc3', '1a507dc0-018b-4b26-9c0e-040f70c951c1']",22,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:22.632,Carry,
,,,,,"[72.7, 76.4]",,,,,,,,,,,,1.946825,,,,,,,,,,,,,4ce7781e-159d-4e5c-bc48-349d92da50a2,957,,"[70.6, 75.5]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ibrahima Traoré,11285.0,Right Wing Back,55,Borussia Mönchengladbach,185,"['53a0fe00-a533-4992-9fbd-f187fbbb6c52', '74990150-4e21-41c2-b72a-d5a5cc4b1c35', '7afbab64-eaa0-48ab-911d-f730799a48dd']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:25.630,Carry,True
,,,,,"[67.1, 68.0]",,,,,,,,,,,,1.363868,,,,,,,,,,,,,d7d997cc-8b8a-4023-9f4c-5eb33721b2c2,961,,"[65.1, 69.1]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Schulz,29245.0,Right Defensive Midfield,55,Borussia Mönchengladbach,185,"['828e6936-4d9e-4c4c-94cc-5066488e1b3b', 'e8bb3c90-2f52-4e69-a129-4940c7971005']",28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:28.449,Carry,
,,,,,"[81.7, 76.8]",,,,,,,,,,,,1.148641,,,,,,,,,,,,,7f08101d-0223-4280-9beb-8d6ded6e1f5c,965,,"[84.8, 75.5]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Hahn,8322.0,Right Center Forward,55,Borussia Mönchengladbach,185,"['4f5b036c-beb7-4450-bfa1-74ff69d1ea85', '93591a91-2e29-4309-ae11-d67b5021066f', 'a40deac3-0acf-4511-acbf-690785272bce']",30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:21:30.714,Carry,True
,,,,,"[46.1, 2.2]",,,,,,,,,,,,1.765176,,,,,,,,,,,,,c55c4dcb-728d-455f-b7e9-02694cf63383,969,,"[39.9, 0.1]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Holland,9222.0,Left Back,56,Darmstadt 98,872,"['0f160e64-be56-4e3b-97bf-f9fcfe3cfec8', '9419da62-21a7-474f-bb3c-ac1e0537996b']",32,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:32.904,Carry,
,,,,,"[41.0, 23.4]",,,,,,,,,,,,0.939642,,,,,,,,,,,,,7129dc3d-b4db-415a-9757-e5d61051950b,972,,"[41.8, 16.9]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,56,Darmstadt 98,872,"['02d032ad-902e-41de-a97a-2543c6d37933', '8e2cf86d-15f5-471a-b428-524241fcec5d', 'c7b40cd3-0cad-434d-915a-f885c44a895e']",35,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:35.563,Carry,True
,,,,,"[37.1, 55.5]",,,,,,,,,,,,1.355939,,,,,,,,,,,,,ab48dc6e-4606-40ff-bc2c-104afeaa267d,976,,"[31.7, 43.0]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,György Garics,20522.0,Right Back,56,Darmstadt 98,872,"['1d1c946a-d3f0-46dc-9c08-02795272cd11', '6b83b1fd-1ec3-45bc-a332-62dbead01b8b', 'bb01b2f6-5a82-4f1a-92a1-82ad12d42905']",37,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:37.654,Carry,True
,,,,,"[46.3, 35.7]",,,,,,,,,,,,1.005626,,,,,,,,,,,,,62fbc9a0-8e05-4aed-afb6-df0b94f37dd0,980,,"[45.4, 33.9]",3890560,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Peter Niemeyer,40467.0,Right Defensive Midfield,56,Darmstadt 98,872,"['2f9dd9fd-0fe7-491d-a992-1f60b2417d4f', '908965c2-2129-41e4-99df-a5d0dcf2266c', 'e2e8f12f-52ec-47f2-9394-02dfcdbcc746']",40,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:40.100,Carry,True
,,,,,"[68.5, 11.9]",,,,,,,,,,,,1.254043,,,,,,,,,,,,,bc40e995-2816-460d-8e36-cef9cbbef1f4,987,,"[67.0, 16.0]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Vrančić,13675.0,Center Attacking Midfield,57,Darmstadt 98,872,"['1750bcb1-286b-4897-a6a3-0e99905b297d', '85315ec7-8ddd-4b75-b97d-74670b2b5c4f']",10,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:10.718,Carry,
,,,,,"[104.7, 8.5]",,,,,,,,,,,,1.273171,,,,,,,,,,,,,0c59f14e-84bf-4a73-844a-960794ea0398,990,,"[102.7, 11.5]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérôme Gondorf,8388.0,Left Defensive Midfield,57,Darmstadt 98,872,"['54f9fea8-f4d9-4c8e-9663-f29f02db8fce', '9ffd58a4-4f5c-4a45-93bd-80744e1cf5a1', 'c51d5c81-a0f0-4a79-a271-573a8a608c41']",14,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:14.260,Carry,True
,,,,,"[13.9, 71.4]",,,,,,,,,,,,1.841579,,,,,,,,,,,,,e7238ce7-4c4b-4056-b266-8e393a5f75b0,995,,"[15.4, 66.7]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,58,Borussia Mönchengladbach,185,"['096e04d9-5052-4cf1-8bc7-bd36b0442291', 'c338d703-fbcc-4acb-a280-32e182012da7', 'f269efe7-ab6d-4d24-8286-b44fa8fcd96b']",16,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:16.452,Carry,True
,,,,,"[52.0, 68.0]",,,,,,,,,,,,0.075653,,,,,,,,,,,,,d9f7d7d5-e83d-4e1c-8951-f9602c40b8ce,1000,,"[50.3, 65.8]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Hahn,8322.0,Right Center Forward,58,Borussia Mönchengladbach,185,"['470bd9f8-81fd-4045-b595-ab4f33d59705', '92e5749f-c686-4e70-8bda-6edd24e8b296', 'ee63e37c-05b3-4657-a0ac-3979debbfea1']",20,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:20.247,Carry,True
,,,,,"[35.5, 59.8]",,,,,,,,,,,,1.056602,,,,,,,,,,,,,fe451a79-6358-44ea-8465-46eaa539bc7d,1005,,"[29.6, 59.8]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,58,Borussia Mönchengladbach,185,"['00450b9e-0050-4a12-86aa-b2f0ef678b7a', '647750ef-f911-427a-a18f-0cbfe414cdbf', '75bdd4f0-d45e-47cb-93bb-152d8ba2b04f']",23,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:23.141,Carry,True
,,,,,"[45.0, 60.1]",,,,,,,,,,,,0.240634,,,,,,,,,,,,,2e11577b-0318-4daf-9c9a-fc700a520f3b,1010,,"[46.9, 59.6]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Schulz,29245.0,Right Defensive Midfield,58,Borussia Mönchengladbach,185,"['1b53dcea-1adf-4a1a-a05d-5ab370b84700', '1b872292-2c9d-486d-a990-034e8f497c8b', '5587c516-eefe-41d7-b9ce-1b8978e2dc92']",25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:25.562,Carry,True
,,,,,"[48.4, 72.0]",,,,,,,,,,,,0.120699,,,,,,,,,,,,,61e6b2da-3403-4761-8112-ab57819ff4c8,1013,,"[48.4, 72.0]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Wing Back,58,Borussia Mönchengladbach,185,"['2b7eccef-a46d-43be-ae54-ad99d3cf6fe3', '7f58740b-187b-420c-9fd4-e6380625b9d7']",26,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:26.679,Carry,
,,,,,"[87.5, 36.3]",,,,,,,,,,,,3.877661,,,,,,,,,,,,,38e55aa5-ab4a-4007-8a7d-7ef952c96515,1016,,"[63.1, 55.1]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hofmann,8804.0,Center Attacking Midfield,58,Borussia Mönchengladbach,185,"['2d6be375-ca86-43fb-9ab3-46dde3123481', '609e9f2d-305f-4838-8112-6bb7ab7785f6', '6c961b80-25f8-433e-b1c2-be673994de18']",28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:28.077,Carry,True
,,,,,"[98.4, 26.7]",,,,,,,,,,,,1.048866,,,,,,,,,,,,,162aed8c-85de-4f3f-9a09-0226202ab955,1021,,"[101.4, 25.6]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Herrmann,8813.0,Left Wing Back,58,Borussia Mönchengladbach,185,"['4dd332ae-accd-41de-b3f2-36aa9c297b30', '56a6b30b-9997-455b-a6ef-a20eea783945', '8c93a03e-77b3-4fb1-81c3-e933c7d6fd6e']",33,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:33.177,Carry,True
,,,,,"[40.5, 20.7]",,,,,,,,,,,,0.724578,,,,,,,,,,,,,e68c455a-3d8c-4369-a19b-446385ae43a7,1032,,"[40.7, 19.4]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantin Rausch,11134.0,Left Midfield,59,Darmstadt 98,872,"['7e1023e8-84e5-4b5b-9c22-613e1157a50d', 'd6657bd0-4c05-46f0-afde-0ca1781c5f50', 'd7143b14-3963-41fb-a264-99c8d31e770a']",40,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:40.080,Carry,True
,,,,,"[50.5, 12.8]",,,,,,,,,,,,1.172154,,,,,,,,,,,,,bcb940e4-ef9e-4ef4-bfbf-3aa41251ad97,1035,,"[49.0, 14.3]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,59,Darmstadt 98,872,"['0edfeef2-6d39-4bf4-9228-fd9a43b9f974', 'cb78b2c5-6e1c-48d6-a296-b55816182e5d', 'f54e0663-0005-484b-b3fd-3d24011ef1f9']",41,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:41.821,Carry,True
,,,,,"[61.4, 72.7]",,,,,,,,,,,,1.722072,,,,,,,,,,,,,4674e8e7-8bd9-4ce7-ad3f-dfbe653185d8,1039,,"[69.6, 67.3]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Center Back,60,Borussia Mönchengladbach,185,"['e1ff2e32-fded-4691-bc56-678f98ed7a9d', 'f63b12c7-7956-49f2-86fa-fefc64268f2d']",42,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:42.993,Carry,
,,,,,"[86.0, 71.8]",,,,,,,,,,,,0.23731,,,,,,,,,,,,,d6145e59-dd8f-4a8f-a860-61588b268d67,1042,,"[83.5, 74.6]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Left Center Forward,60,Borussia Mönchengladbach,185,"['30bd0e09-9fbc-408d-abcc-8482d1936d65', '8c0af2ab-9b06-4727-93ba-4afd5f009f80']",46,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:46.814,Carry,
,,,,,"[88.4, 56.4]",,,,,,,,,,,,4.431777,,,,,,,,,,,,,4a4bc6ef-40be-4f20-99bd-4364e3c79773,1045,,"[79.2, 72.9]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ibrahima Traoré,11285.0,Right Wing Back,60,Borussia Mönchengladbach,185,"['68a819a3-6da2-42ed-9983-b801d09e15ad', '6b812f98-cbef-4ad4-a120-87455ef06474', '6bf49a91-550e-4ed3-b3a3-3ecdcb9d812d']",47,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:47.535,Carry,True
,,,,,"[83.5, 42.1]",,,,,,,,,,,,2.473389,,,,,,,,,,,,,ccaa6b61-7c3a-47b8-9a3e-11762d5058a3,1049,,"[85.6, 40.2]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,60,Borussia Mönchengladbach,185,"['08d2e5f2-3da3-4b87-b03c-40496dd92d87', '96bca4bf-62e3-4f65-aa57-a332c4e7704a', 'b41cda58-1a81-4ee6-9fc0-97d15b2a0132']",52,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:52.171,Carry,True
,,,,,"[102.5, 28.2]",,,,,,,,,,,,2.235944,,,,,,,,,,,,,2b8ac1ff-269a-45ff-ad21-8c2b1a719c95,1054,,"[103.8, 26.7]",3890560,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Herrmann,8813.0,Left Wing Back,60,Borussia Mönchengladbach,185,"['305d1338-4aeb-4e72-b2bc-2a6d24100f64', 'dcd60fb0-4569-4f08-8fc2-89430eb128ac', 'ef0a880d-3286-4a75-89ee-12fa73312131']",55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:22:55.894,Carry,True
,,,,,"[76.0, 49.3]",,,,,,,,,,,,0.752085,,,,,,,,,,,,,695a7618-e2fb-41d3-b78d-3cda745b6a17,1064,,"[82.2, 48.7]",3890560,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mario Vrančić,13675.0,Center Attacking Midfield,61,Darmstadt 98,872,"['17420cdc-70fe-432b-bbc1-ec4081acd842', '7cd5e286-f921-4b25-b7f6-1e98055bbd62', '9b30a088-e79e-4577-8424-b962b7b1ef1e']",47,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:47.354,Carry,True
,,,,,"[25.9, 23.1]",,,,,,,,,,,,1.733075,,,,,,,,,,,,,13013209-4a81-43b5-9d48-2f0b69f85e97,1081,,"[24.4, 25.8]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Håvard Nordtveit,8395.0,Left Center Back,64,Borussia Mönchengladbach,185,"['79d64e9d-2ac7-46a3-b95f-5a78e31bef1c', 'eeba1af1-50df-46f2-a34c-45461ef97111']",28,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:28.458,Carry,
,,,,,"[49.2, 36.7]",,,,,,,,,,,,4.187075,,,,,,,,,,,,,cd063bc9-8c62-49ce-a311-abfaa02444e3,1084,,"[36.2, 32.3]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,64,Borussia Mönchengladbach,185,"['0c72c008-fe81-461d-a243-ff8928812835', '2d5051de-2d61-407a-9103-8032ea5ad381']",31,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:31.210,Carry,
,,,,,"[48.0, 31.4]",,,,,,,,,,,,4.344018,,,,,,,,,,,,,e70ded21-3b89-40d0-abd3-02efd32e5bc7,1087,,"[42.2, 23.3]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Håvard Nordtveit,8395.0,Left Center Back,64,Borussia Mönchengladbach,185,"['40ad3a3a-b95b-43a3-96af-60756c82688d', '5bfb5109-ddfe-4b29-a041-59b6aea26b5a']",36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:36.686,Carry,
,,,,,"[51.4, 61.6]",,,,,,,,,,,,1.580999,,,,,,,,,,,,,9e9c0fc4-000f-402f-a89c-86dcb8396eeb,1090,,"[51.4, 62.0]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Right Center Back,64,Borussia Mönchengladbach,185,"['2855202f-16d7-4d42-8f79-9ad9a6864533', 'eb6dee92-5566-40e1-8b8b-0e58780c82d4']",43,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:43.153,Carry,
,,,,,"[60.8, 35.5]",,,,,,,,,,,,3.328173,,,,,,,,,,,,,1870d505-912f-4567-8036-deac75ae9d89,1093,,"[46.9, 53.0]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andreas Christensen,3959.0,Center Back,64,Borussia Mönchengladbach,185,"['54d572d4-5368-49e6-bbee-503d5c4311c5', '60704480-1140-4a02-b1db-1147f165543c', 'a156fd95-fc34-4f06-9979-6262d6aa73c5']",46,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:46.167,Carry,True
,,,,,"[55.0, 15.8]",,,,,,,,,,,,0.105485,,,,,,,,,,,,,91f306c4-859e-4228-b8a0-706ec8096450,1097,,"[56.3, 16.9]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Håvard Nordtveit,8395.0,Left Center Back,64,Borussia Mönchengladbach,185,"['bb1a4db7-2457-4398-b584-629f5be79aa4', 'e8e55fd9-349c-43c1-86ba-9e52129b3c7e']",51,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:51.312,Carry,
,,,,,"[31.7, 36.3]",,,,,,,,,,,,1.141432,,,,,,,,,,,,,d0b6af1b-8d8d-4f1a-a03b-b5d965d9258b,1100,,"[37.9, 27.1]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Sippel,11398.0,Goalkeeper,64,Borussia Mönchengladbach,185,"['7e338ee3-4cd1-4cdb-9d28-cf46c3fd65a1', 'f8ab7e69-cadd-4fc8-a4d9-a1456422d3a9']",55,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:55.175,Carry,
,,,,,"[42.4, 60.7]",,,,,,,,,,,,2.815949,,,,,,,,,,,,,b02c319a-7756-43d9-9b5f-1d7f0c002f39,1103,,"[38.3, 59.4]",3890560,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nico Elvedi,8814.0,Right Center Back,64,Borussia Mönchengladbach,185,"['8ca9e352-b104-48e8-addf-23943968d5ed', 'fbe4b74c-5a1f-40a1-8c96-4fafeaba6b79']",57,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:25:57.623,Carry,
