50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,02cc9b6c-b290-4aa0-8a38-82ca2ed281de,2648,,,"[6.0, 44.0]",3890342,72,,True,,,0.41229907,,Right Foot,,,,"[53.1, 64.6]",,Ground Pass,,51.40788,,,,Christian Träsch,23266.0,,,,,,Goal Kick,2,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,140,Wolfsburg,179,['2bd5f0d5-7c12-4d56-9de0-a16d8dcee1fb'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:01.135,Pass,
,,,,,,,,,,,,,,,,0.758488,,,,,,,,,,,,700840da-dff8-47d3-afdb-c871c8df6af2,2650,,,"[56.1, 64.3]",3890342,72,,,,,-1.0480072,,Right Foot,,,,"[62.9, 52.5]",,Ground Pass,,13.619104,,,,Luiz Gustavo Dias,3545.0,,,,,,,2,From Goal Kick,Christian Träsch,23266.0,Right Back,140,Wolfsburg,179,['ee7220fb-331e-44cd-ae96-546f91026625'],8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:08.048,Pass,
,,,,,,,,,,,,,,,,1.458132,,,,,,,,,,,,dc25111b-3ff7-4b4e-a6a6-490b213b4de5,2653,,,"[58.0, 43.8]",3890342,72,,,,,-0.7100263,,Left Foot,,,,"[81.5, 23.6]",,Ground Pass,,30.988546,,,,Max Kruse,8386.0,,,,,,,2,From Goal Kick,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,140,Wolfsburg,179,['9169cbe7-ca2c-47db-bbba-034de0f3a2f2'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:11.641,Pass,
,,,,,,,,,,,,,,,,1.42638,,,,,,,,,,,,31f4d439-7a14-4ccc-9718-1ed81e63156d,2656,,,"[76.6, 21.1]",3890342,72,,,,,-1.8370484,,Left Foot,,,,"[73.0, 7.9]",,Ground Pass,,13.682105,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,2,From Goal Kick,Max Kruse,8386.0,Center Attacking Midfield,140,Wolfsburg,179,['d3871c33-3628-44ae-94a0-846a3830e559'],14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:14.566,Pass,
,,,,,,,,,,,,,,,,1.267016,,,,,,,,,,,,d0b50bff-d0d9-4bfb-9f9d-88ad8bf90221,2659,,,"[73.2, 7.9]",3890342,72,,,,,-0.4552796,,Left Foot,,,,"[82.8, 3.2]",,Ground Pass,,10.688779,,,,Julian Draxler,3186.0,,,,,,,2,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,140,Wolfsburg,179,['f6b0f6e5-0f26-40ee-89ba-f9fff794aad5'],16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:16.441,Pass,
,,,,,,,,,,,,,,,,1.06362,,,,,,,,,,,,c1166e4e-a783-4a8c-aa38-5e8ccf1bb95e,2662,,,"[81.0, 4.5]",3890342,72,,,,,2.9919267,,Right Foot,,,,"[68.4, 6.4]",,Ground Pass,,12.742449,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,2,From Goal Kick,Julian Draxler,3186.0,Left Midfield,140,Wolfsburg,179,['e0b50da6-eb0e-4df0-9e94-19ca840bdf00'],18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:18.349,Pass,
,,,,,,,,,,,,,,,,1.008982,,,,,,,,,,,,b833b3b2-212b-43c1-9b76-9f940c206e3e,2665,,,"[69.3, 9.6]",3890342,72,,,,,1.586259,,Left Foot,,,,"[69.0, 29.0]",,Ground Pass,,19.402319,,,,Luiz Gustavo Dias,3545.0,,,,,,,2,From Goal Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,140,Wolfsburg,179,['b947f866-9ccb-44c4-9373-f97be5a5503d'],20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:20.043,Pass,
,,,,,,,,,,,,,,,,1.823335,,,,,,,,,,,,f8fed035-fac3-47ad-874c-5a6dbe4d03bd,2668,,,"[64.1, 25.6]",3890342,72,,,,,2.227498,,Right Foot,,,,"[56.7, 35.2]",,Ground Pass,,12.121056,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,From Goal Kick,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,140,Wolfsburg,179,['ce7e3aaa-d7a9-4e5f-b41c-8f9956f43f3c'],22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:22.311,Pass,
,,,,,,,,,,,,,,,,1.507665,,,,,,,,,,,,ed8c8a0a-3063-4571-b97f-92fbc6a3d6d1,2671,,,"[62.5, 34.4]",3890342,72,,,,,-0.52285177,,Left Foot,,,,"[82.8, 22.7]",,Ground Pass,,23.430323,,,,Max Kruse,8386.0,,,,,,,2,From Goal Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,140,Wolfsburg,179,['7a7a052b-3758-495f-80e4-b5580e5fde73'],25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:25.860,Pass,
,,,,,,,,,,,,,,,,1.052769,,,,,,,,,,,,51fc5f63-5cb3-48a6-a7f8-3f90781e5151,2674,,,"[86.8, 19.0]",3890342,72,,,,,2.721568,,Left Foot,,,,"[76.5, 23.6]",,Ground Pass,,11.280514,,,,Maximilian Arnold,8235.0,,,,,,,2,From Goal Kick,Max Kruse,8386.0,Center Attacking Midfield,140,Wolfsburg,179,['8817affe-416d-4904-949f-16594fc7e700'],28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:28.564,Pass,
,,,,,,,,,,,,,,,,1.062488,,,,,,,,,,,,bdbe5655-9284-4ed0-b612-6d9a822328f5,2677,,,"[81.0, 17.8]",3890342,72,,,,,0.34639347,,Left Foot,,,,"[97.9, 23.9]",,High Pass,,17.967192,,Incomplete,,Max Kruse,8386.0,,,,,,,2,From Goal Kick,Maximilian Arnold,8235.0,Left Defensive Midfield,140,Wolfsburg,179,"['521498cb-b31f-47ea-ad9a-7f787ddfb13e', 'a688acc7-12a0-4f18-8a89-1db8c6da8fad']",30,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:30.449,Pass,
,,,,,,,,,,,,,,,,1.086014,,,,,,,,,,,,12faea6d-d777-4fdd-ad80-2aa130a544f8,2683,,,"[115.3, 21.4]",3890342,72,,,,,1.5241014,,Left Foot,True,,,"[116.3, 42.8]",,Ground Pass,,21.423351,,Incomplete,,Adelino André Vieira Freitas,10790.0,,,,,,,2,From Goal Kick,Julian Draxler,3186.0,Left Midfield,140,Wolfsburg,179,"['8c003646-8f6c-4d97-8303-e38029d345f8', 'df0bac2c-7afe-4585-8ed3-c6d54abba831']",37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:37.611,Pass,
,,,,,,,,,,,,,,,,1.013818,,,,,,,,,,,,69673c6c-74f1-4ac4-94ca-9ce7ba177a96,2686,,,"[111.6, 80.0]",3890342,72,,,,,-2.4165862,,,,,,"[100.2, 69.9]",,High Pass,,15.230561,,,,Luiz Gustavo Dias,3545.0,,,,,,Throw-in,2,From Throw In,Christian Träsch,23266.0,Right Back,141,Wolfsburg,179,['8a1858a9-e673-4e20-8637-43b0148c8b24'],45,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:45.281,Pass,
,,,,,,,,,,,,,,,,1.58394,,,,,,,,,,,,c0331ce2-18a4-4d1e-96cb-7f9da4f08fbe,2689,,,"[99.7, 71.5]",3890342,72,,,,,0.49642277,,Other,,,,"[106.9, 75.4]",,Low Pass,,8.188406,,,,Christian Träsch,23266.0,,,,,,,2,From Throw In,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,141,Wolfsburg,179,['36ea8012-2c63-4d2a-b4e5-f0be1317a40b'],46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:46.455,Pass,
,,,,,,,,,,,,,,,,1.385242,,,,,,,,,,,,8598ca16-ab9a-4086-9c34-c30c0b461634,2692,,,"[109.0, 75.4]",3890342,72,,,,,-1.5136197,,Right Foot,True,,,"[110.7, 45.7]",,High Pass,,29.748613,,Incomplete,,Bas Dost,10594.0,,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,141,Wolfsburg,179,"['11152691-a847-450e-9967-e2942eccc2e2', '6321d5ef-937c-468b-a055-d6ec800c3399']",49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:49.271,Pass,
,,,,,,,,,,,,,,,,0.638942,,,,,,,,,,,,b6c8d771-04ad-44c5-899c-062548df66c0,2697,,,"[86.4, 35.7]",3890342,72,,,,,-0.6779005,,Left Foot,,,,"[94.1, 29.5]",,Ground Pass,,9.885848,,,,Max Kruse,8386.0,,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,141,Wolfsburg,179,['6d6fa8d3-8981-4b0a-a989-40c316d11ce2'],53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:53.497,Pass,
,,,,,,,,,,,,,,,,0.909057,,,,,,,,,,,,48d06a6b-95ba-4b8c-b725-2745afa19c0b,2701,,,"[92.4, 26.3]",3890342,72,,,,,3.1415927,,Left Foot,,,,"[84.7, 26.3]",,Ground Pass,,7.7,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,2,From Throw In,Max Kruse,8386.0,Center Attacking Midfield,141,Wolfsburg,179,"['09600ba1-20fb-4b97-9bce-b30186914d78', '5cf70959-9c71-4e10-97b2-d1c3c70fd21d']",55,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:55.388,Pass,True
,,,,,,,,,,,,,,,,1.916739,,,,,,,,,,,,8aeb8909-4f05-4b07-8411-54998f1b3581,2704,,,"[87.2, 25.5]",3890342,72,,,,,1.5682387,,Right Foot,,,,"[87.3, 64.6]",,Ground Pass,,39.10013,,,,Christian Träsch,23266.0,,,,,,,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,141,Wolfsburg,179,['122db021-89f7-49a5-bcd7-c139d058e497'],57,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:27:57.382,Pass,
,,,,,,,,,,,,,,,,0.971034,,,,,,,,,,,,8a657251-266e-4731-a802-01036577e905,2707,,,"[87.6, 61.5]",3890342,73,,,,,-1.6581646,,Right Foot,,,,"[86.4, 47.8]",,Ground Pass,,13.752455,,,,Maximilian Arnold,8235.0,,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,141,Wolfsburg,179,['499281da-e752-481b-8ca6-d0c5fd23fb9a'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:01.368,Pass,
,,,,,,,,,,,,,,,,1.259821,,,,,,,,,,,,574de8a9-3363-4b14-80f7-69cdd2cb016c,2709,,,"[86.4, 47.8]",3890342,73,,,,,2.5517313,,Left Foot,,,,"[74.0, 56.1]",,Ground Pass,,14.921461,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,141,Wolfsburg,179,['e506b843-239d-4568-abdb-f28c72fb3148'],2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:02.339,Pass,
,,,,,,,,,,,,,,,,1.576705,,,,,,,,,,,,209687e7-2bf0-47c7-8f0f-9a2ab9981a77,2712,,,"[74.9, 54.0]",3890342,73,,,,,-1.4092765,,Right Foot,,,,"[80.0, 22.7]",,Ground Pass,,31.712774,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,2,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,141,Wolfsburg,179,['cf30802f-3115-4a14-9f73-4d70a38e674c'],4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:04.657,Pass,
,,,,,,,,,,,,,,,,1.117129,,,,,,,,,,,,896e44c1-b9fa-44e3-9fe6-f40ad8e06868,2720,,,"[74.3, 15.5]",3890342,73,,,,,-0.5590798,,Left Foot,,,,"[93.0, 3.8]",,Ground Pass,,22.058558,,,,Max Kruse,8386.0,,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,141,Wolfsburg,179,['01eb53c0-4262-4a3f-a8fc-9837f9d35e40'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:11.264,Pass,
,,,,,,,,,,,,,,,,0.444862,,,,,,,,,,,,b62fc6bc-23cf-415f-8a3d-43b83e461bfe,2723,,,"[98.4, 18.8]",3890342,73,,,,,0.5880026,,Right Foot,,,,"[105.6, 23.6]",,Low Pass,,8.653323,,Incomplete,,Julian Draxler,3186.0,,,,,,,2,From Throw In,Max Kruse,8386.0,Center Attacking Midfield,141,Wolfsburg,179,"['11b91bd4-18fa-4f95-a14b-f394ffbb7502', 'b67e498e-d988-4878-af90-7a9d4d6e2ef6']",16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:16.353,Pass,
,,,,,,,,,,,,,,,,1.030242,,,,,,,,,,,,8a7625f4-9869-48ef-8035-89b2a82e9134,2729,,,"[99.7, 15.8]",3890342,73,,,,,1.0628972,211e135e-5b0b-4ca1-8c65-fcaf089c94d2,Left Foot,True,,,"[111.5, 37.0]",,High Pass,,24.262728,,,,Bas Dost,10594.0,True,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,141,Wolfsburg,179,"['16d37145-90ec-4e8d-991e-26a25868a9c7', 'f823c764-5029-45b2-818b-a248ccc8892b']",19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:28:19.032,Pass,True
,,,,,,,,,,,,,,,,3.733526,,,,,,,,,,,,5e96011a-ca76-4dd5-8d4a-dfe2cb8db7fd,2735,,,"[7.0, 36.1]",3890342,74,,True,,,-0.0017391287,,Right Foot,,,,"[64.5, 36.0]",,High Pass,,57.500088,,,,Marco Sailer,400612.0,,,,,,Goal Kick,2,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,142,Darmstadt 98,872,['e4cfb870-29a2-4d28-881a-85d620827298'],21,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:21.606,Pass,
,,,,,,,,,,,,,,,,1.269595,,,,,,,,,,,,900e5396-51a1-490a-9861-a498c5e93647,2737,,,"[63.8, 37.2]",3890342,74,,True,,,-0.83607936,,Head,,,,"[76.9, 22.7]",,Low Pass,,19.541239,,Incomplete,,,,,,,,,,2,From Goal Kick,Marco Sailer,400612.0,Center Attacking Midfield,142,Darmstadt 98,872,['bb055455-13aa-48d6-ad1b-d34cd94394cc'],25,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:25.373,Pass,
,,,,,,,,,,,,,,,,1.251444,,,,,,,,,,,,9541b4f6-5c80-4de0-a0b5-be25969d0a08,2739,,,"[38.8, 57.1]",3890342,74,,,,,-1.6441936,,Right Foot,,,,"[37.8, 43.5]",,Ground Pass,,13.636715,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,143,Wolfsburg,179,['a177ce68-5fb2-4139-9dd0-1fcc9bb464d3'],32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:29:32.149,Pass,
,,,,,,,,,,,,,,,,1.972228,,,,,,,,,,,,dcae018f-1c5e-4475-b57d-e58bd31d7984,2742,,,"[42.0, 32.7]",3890342,74,,,,,-0.15239285,,Left Foot,,,,"[71.3, 28.2]",,Ground Pass,,29.643549,,Incomplete,,Max Kruse,8386.0,,,,,,,2,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,143,Wolfsburg,179,"['55b707ca-5cda-476e-bcdb-266f7fe280c2', 'e9366fe9-d46f-4ea2-a9dd-40a5245a751d']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:29:34.660,Pass,
,,,,,,,,,,,,,,,,0.915452,,,,,,,,,,,,e9366fe9-d46f-4ea2-a9dd-40a5245a751d,2745,,,"[48.8, 51.9]",3890342,74,,,,,0.46803355,,Right Foot,,,,"[57.9, 56.5]",,Ground Pass,,10.1965685,,,,Marcel Heller,9401.0,,,,,,Interception,2,Regular Play,Aytac Sulu,9217.0,Right Center Back,143,Wolfsburg,179,"['a7683abf-df07-41f8-a687-e7b27c51b12e', 'a7b47dab-8f80-4a5d-8fa7-b12331abdfe3', 'dcae018f-1c5e-4475-b57d-e58bd31d7984']",36,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:36.632,Pass,True
,,,,,,,,,,,,,,,,1.521722,,,,,,,,,,,,30ca21a5-ea1c-40f2-af81-61c258cf126c,2748,,,"[57.7, 58.2]",3890342,74,,,,,-0.6017758,,Right Foot,,,,"[74.3, 46.8]",,Low Pass,,20.137527,,Incomplete,,Sandro Wagner,9723.0,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,143,Wolfsburg,179,"['14480648-fca0-491d-ac9e-ace9ea51bde3', '721adf14-4ae7-4d3a-855e-a28e0879eb4a']",37,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:29:37.809,Pass,
,,,,,,,,,,,,,,,,4.51368,,,,,,,,,,,,6b0164da-b5b5-4663-b520-b735c7d4f6f1,2759,,,"[57.2, 35.7]",3890342,75,,,,,-0.36642668,,Left Foot,,,,"[120.0, 11.6]",,High Pass,,67.26552,,Out,,,,,,,,,Free Kick,2,From Free Kick,Luca Caldirola,9404.0,Left Center Back,145,Darmstadt 98,872,,23,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:30:23.691,Pass,
,,,,,,,,,,,,,,,,4.606277,,,,,,,,,,,,34835cc0-322f-4570-a1e4-3648ac31d06f,2760,,,"[6.0, 44.0]",3890342,76,,True,,,0.082270026,,Right Foot,,,,"[120.0, 53.4]",,High Pass,,114.38689,,Out,,Bas Dost,10594.0,,,,,,Goal Kick,2,From Goal Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,146,Wolfsburg,179,['8899f08f-2a2b-4c3a-a3d9-dd72f8b089c0'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:01.074,Pass,
,,,,,,,,,,,,,,,,2.457579,,,,,,,,,,,,bf291d45-18ef-435b-b6dc-a31ff03d19eb,2762,,,"[7.0, 36.1]",3890342,76,,True,,,-0.3373849,,Right Foot,,,,"[94.8, 5.3]",,High Pass,,93.04558,,,,Sandro Wagner,9723.0,,,,,,Goal Kick,2,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,147,Darmstadt 98,872,['e44100c3-7c73-4656-8621-b9e5424e04f0'],14,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:31:14.289,Pass,
,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,b5e1004e-2437-4ef2-b87d-596089a8fd10,2771,,,"[29.0, 74.7]",3890342,76,,True,,,-0.98347986,,Right Foot,,,,"[73.8, 7.4]",,High Pass,,80.84757,,,,Daniel Caligiuri,8521.0,,,True,,,Free Kick,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,148,Wolfsburg,179,['fa0ec219-db0e-4ff1-bd6d-851ca54c231f'],59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:59.104,Pass,
,,,,,,,,,,,,,,,,0.913554,,,,,,,,,,,,53aa0ca3-41e0-49e2-8f42-56eb42e74cab,2773,,,"[68.6, 5.3]",3890342,77,,True,,,3.057756,,Right Foot,,,,"[56.7, 6.3]",,Ground Pass,,11.941943,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,,2,From Free Kick,Daniel Caligiuri,8521.0,Left Midfield,148,Wolfsburg,179,['138e6335-a743-469a-a4ac-cbaf9b0ea636'],7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:07.457,Pass,
,,,,,,,,,,,,,,,,1.456496,,,,,,,,,,,,75fe9045-ec43-400f-b005-2f43e10cf27d,2775,,,"[51.7, 7.4]",3890342,77,,,,,1.2815254,,Right Foot,,,,"[56.7, 24.2]",,Ground Pass,,17.528263,,,,Luiz Gustavo Dias,3545.0,,,,,,,2,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,148,Wolfsburg,179,['56d8878a-1e95-482d-95f5-15a3ead5effa'],9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:09.487,Pass,
,,,,,,,,,,,,,,,,1.249372,,,,,,,,,,,,aeed0a7a-873f-4bab-897c-280f41780ac4,2778,,,"[56.1, 24.5]",3890342,77,,,,,2.6243052,,Left Foot,,,,"[44.5, 31.1]",,Ground Pass,,13.346161,,,,Dante Bonfim da Costa Santos,3197.0,,,,,,,2,From Free Kick,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,148,Wolfsburg,179,['5e603313-9875-4bc5-859d-04fc77eef891'],12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:12.012,Pass,
,,,,,,,,,,,,,,,,1.58458,,,,,,,,,,,,2c4b48db-3f43-45ab-b240-bd316342a79b,2781,,,"[52.4, 38.0]",3890342,77,,,,,1.0101093,,Left Foot,,,,"[63.2, 55.2]",,Ground Pass,,20.309603,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,148,Wolfsburg,179,['39d04c13-b331-4aa6-8571-dda8d94bf4ba'],13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:13.900,Pass,
,,,,,,,,,,,,,,,,2.86161,,,,,,,,,,,,d1c237fb-5453-4d77-afcc-4d5d81f6331b,2784,,,"[69.1, 57.4]",3890342,77,,,,,-0.03727876,,Right Foot,,,,"[112.0, 55.8]",,High Pass,,42.929825,,,,Adelino André Vieira Freitas,10790.0,,,,Through Ball,True,,2,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,148,Wolfsburg,179,['72c2aad1-d18b-489b-899c-5f3fa8d2cede'],16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:16.877,Pass,
,,,,,,,,,,,,,,,,1.041355,,,,,,,,,,,,9b7d534a-d8be-4484-a381-d1f82bba2cff,2787,,,"[111.6, 55.8]",3890342,77,,,,,-1.5135672,,Right Foot,True,,,"[112.7, 36.6]",,High Pass,,19.231485,,,,Bas Dost,10594.0,,,,,,,2,From Free Kick,Adelino André Vieira Freitas,10790.0,Right Midfield,148,Wolfsburg,179,['0c1b3cbe-95e0-4854-85ca-922119caff10'],20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:20.023,Pass,
,,,,,,,,,,,,,,,,1.040898,,,,,,,,,,,,d0e4ae8f-e950-488c-94d8-61da63a8a39f,2791,,,"[106.5, 29.4]",3890342,77,,,,,2.2615871,6a4d2ae1-d1c4-4e4a-b5e7-1814ae4a97da,Right Foot,,,,"[100.3, 36.9]",True,Ground Pass,,9.730879,,,,Daniel Caligiuri,8521.0,,,,,,Recovery,2,From Free Kick,Max Kruse,8386.0,Center Attacking Midfield,148,Wolfsburg,179,['d93c1777-c0bc-4710-ab75-fc52d7751d0b'],22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:22.432,Pass,
,,,,,,,,,,,,,,,,1.491353,,,,,,,,,,,,47c0c73d-09ef-468a-a30a-434ab5d6642e,2797,,,"[61.0, 40.1]",3890342,78,,True,,,-2.891614,,Right Foot,,,,"[42.2, 35.3]",,Ground Pass,,19.403093,,,,Jérôme Gondorf,8388.0,,,,,,Kick Off,2,From Kick Off,Sandro Wagner,9723.0,Center Forward,150,Darmstadt 98,872,['4dd7358e-406f-4c9d-baa7-90bbca27b0cf'],10,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:33:10.474,Pass,
,,,,,,,,,,,,,,,,2.509678,,,,,,,,,,,,95da7b80-caa2-496c-ac9a-7665f1057605,2799,,,"[43.3, 33.4]",3890342,78,,True,,,-0.59362954,,Right Foot,,,,"[71.9, 14.1]",,High Pass,,34.5029,,Incomplete,,,,,,,,,,2,From Kick Off,Jérôme Gondorf,8388.0,Right Defensive Midfield,150,Darmstadt 98,872,['d777b28a-0646-4e3c-883a-49e84167f8a9'],15,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:33:15.521,Pass,
,,,,,,,,,,,,,,,,3.420758,,,,,,,,,,,,d777b28a-0646-4e3c-883a-49e84167f8a9,2800,,,"[48.2, 66.0]",3890342,78,,True,,,-0.3026272,,Right Foot,,,,"[70.3, 59.1]",,High Pass,,23.152105,,,,Adelino André Vieira Freitas,10790.0,,,,,,Recovery,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,151,Wolfsburg,179,"['95da7b80-caa2-496c-ac9a-7665f1057605', '9b644c55-6e36-4ad8-92d1-a9d19ca90bac']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:18.031,Pass,
,,,,,,,,,,,,,,,,2.042919,,,,,,,,,,,,f6ee3881-7b69-4c9c-b715-b421617bc372,2802,,,"[105.4, 65.3]",3890342,78,,,,,-1.2875198,,Right Foot,True,,,"[116.2, 28.2]",,High Pass,,38.640007,,,,Daniel Caligiuri,8521.0,,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Midfield,151,Wolfsburg,179,['16d69dc3-e57f-4aa2-8f83-fdda05248343'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:24.979,Pass,
,,,,,,,,,,,,,,,,1.30443,,,,,,,,,,,,7188347d-5579-43fb-81d4-cbb1859baad1,2805,,,"[116.2, 28.2]",3890342,78,,,,True,2.5816529,,,,,,"[109.5, 32.4]",,High Pass,,7.9075913,,,,Max Kruse,8386.0,,,,,,,2,Regular Play,Daniel Caligiuri,8521.0,Left Midfield,151,Wolfsburg,179,"['8d35f96c-0329-4bdc-865d-4d07bec42b5b', 'd5464196-4f22-4c38-b696-649b0f5b0cc9']",27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:27.022,Pass,True
,,,,,,,,,,,,,,,,1.209224,,,,,,,,,,,,15147b5d-8afb-42ab-8aea-5605795d882c,2808,,,"[110.6, 33.9]",3890342,78,,,,,1.6421038,0d169e50-da1e-44ce-b959-7b1f40a1b407,Right Foot,,,,"[109.8, 45.1]",,Low Pass,,11.228535,,,,Bas Dost,10594.0,True,,,,,,2,Regular Play,Max Kruse,8386.0,Center Attacking Midfield,151,Wolfsburg,179,"['b3b58621-9181-4214-b9a0-1f41685e3ec0', 'ccffbd74-7bdc-4215-8540-946df4e63a9d']",28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:28.326,Pass,True
