50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[97.0, 74.5]",,,,,,,,,,,,1.294736,,,,,,,,,,,,,,f94fbd66-c40a-47be-8448-f838c74706f4,1196,,"[96.0, 75.1]",3890513,30,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,67,Wolfsburg,179,"['2ce4379f-5659-49ce-b98a-036142a73d4c', 'bdf25431-3b9c-4ad3-9373-3773e01aba3a']",46,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:30:46.486,Carry,
,,,,"[92.9, 25.9]",,,,,,,,,,,,1.424777,,,,,,,,,,,,,,cbb1a2e5-4aac-414b-9c09-e40c70f8f988,1210,,"[96.0, 15.8]",3890513,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,André Schürrle,10281.0,Left Wing,69,Wolfsburg,179,"['11ea099e-f183-4dbf-91c1-82c780d1cd4b', '8b2b7f4b-0d51-437a-aba4-753768401067', 'bf007f7b-b752-4dfc-aced-705b57870f72']",49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:31:49.474,Carry,True
,,,,"[46.5, 7.1]",,,,,,,,,,,,0.863362,,,,,,,,,,,,,,d3d58ff5-3163-4602-b9cb-cf9e432dc08d,1219,,"[49.0, 14.8]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Schürrle,10281.0,Left Wing,71,Wolfsburg,179,"['6b393db6-4dc6-4c21-9279-d7b6b0505bcf', 'aa8df8bd-9202-46ea-a5b4-2e78af49c140']",1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:01.471,Carry,
,,,,"[63.0, 3.7]",,,,,,,,,,,,0.385968,,,,,,,,,,,,,,58598572-fc8b-47cd-b49c-4a85b4ac85bc,1223,,"[62.4, 2.4]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schäfer,40469.0,Left Back,71,Wolfsburg,179,"['5625d0fd-d323-4b56-b898-e21b5eee04f2', '7f58a853-1902-4da0-8497-907cffdd91a1', '9ab49384-3520-4128-9016-8855d3ac3d06']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:04.198,Carry,True
,,,,"[47.5, 72.6]",,,,,,,,,,,,1.339371,,,,,,,,,,,,,,50cf0fff-1efe-4f24-9150-992d670df770,1227,,"[45.9, 74.8]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,72,FSV Mainz 05,177,"['31bedeaf-0fcd-44ac-9425-afcc07f31f2b', '49dd16da-386d-439d-b205-dc6bcda1047f']",5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:05.280,Carry,
,,,,"[64.8, 43.1]",,,,,,,,,,,,4.4,,,,,,,,,,,,,,8e08798a-6fe6-49c7-9c33-267bb17ad188,1230,,"[49.2, 54.1]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,72,FSV Mainz 05,177,"['16f16437-e55c-42d4-85e4-095426f0c844', '853d59a7-6561-4abc-a8bc-6f4660543716', 'f79346c2-4d77-45d9-aa73-0f90fc83174c']",8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:08.882,Carry,True
,,,,"[62.1, 63.3]",,,,,,,,,,,,0.608326,,,,,,,,,,,,,,c719e4e9-23a6-4374-abca-ecca10dbaa70,1234,,"[61.4, 65.3]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,72,FSV Mainz 05,177,"['435f4e2f-29c5-4360-9aec-3d86e361c118', '467f4b39-8199-4cc9-a97c-dd2a55dfc1e2']",15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:15.100,Carry,
,,,,"[82.9, 6.1]",,,,,,,,,,,,1.244601,,,,,,,,,,,,,,0c3db70b-c119-4d21-b152-88626d4cbe4d,1237,,"[87.6, 9.4]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Ezequiel De Blasis,8555.0,Left Wing,72,FSV Mainz 05,177,"['08b1c4e2-d41d-452a-8f27-cf2c0026ed1c', '833f7dbc-eeaa-4f02-8cf3-928c371f525a']",18,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:18.343,Carry,
,,,,"[74.5, 21.8]",,,,,,,,,,,,0.504751,,,,,,,,,,,,,,587cb589-51a6-458b-8276-f5c08fc07900,1240,,"[74.7, 20.2]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,72,FSV Mainz 05,177,"['27e5aa15-f376-49e7-a57b-05f55cedd8f8', '9028c528-6c18-4a26-838a-460cf558b163', 'd79d30f3-0359-4dba-8a46-d5c5784725ca']",21,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:21.307,Carry,True
,,,,"[65.0, 49.0]",,,,,,,,,,,,2.356003,,,,,,,,,,,,,,6aa51cda-b0b6-4573-b4d7-ec7a81bc65c0,1244,,"[68.5, 53.6]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,72,FSV Mainz 05,177,"['9680f3aa-fc7e-439b-9e27-fc4cd05ca86c', 'edc81586-02af-46af-9fe7-566bb7e5991e']",24,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:24.870,Carry,
,,,,"[66.8, 39.9]",,,,,,,,,,,,0.660948,,,,,,,,,,,,,,50066799-b450-4f5d-b320-5c79ef3e9584,1247,,"[66.9, 39.6]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,72,FSV Mainz 05,177,"['05584132-34ec-4e71-a106-608f3f7c3948', '3feea4a9-726b-447b-b2e1-b67ebded247a']",28,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:28.362,Carry,
,,,,"[51.1, 52.5]",,,,,,,,,,,,0.282879,,,,,,,,,,,,,,6531e64c-6580-4745-a919-12c854a42bfe,1250,,"[49.3, 53.2]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Right Center Back,72,FSV Mainz 05,177,"['731b2cb7-c910-45d1-bbb6-b0aa68fac855', 'adf4948b-c617-455d-b6eb-14137c88c8d3']",31,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:31.664,Carry,
,,,,"[60.6, 21.6]",,,,,,,,,,,,1.075745,,,,,,,,,,,,,,60bade55-e3ef-42f4-a0aa-85d48e3e1bfe,1253,,"[54.2, 24.6]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Left Center Back,72,FSV Mainz 05,177,"['71990a91-a285-4f29-a766-d339e59cf428', 'a9c4b41e-297a-422a-8fc5-834b40eb5769']",33,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:33.668,Carry,
,,,,"[68.9, 25.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,c58246ab-689f-41f0-8a72-fa9edea3a2ac,1256,,"[68.9, 25.0]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Ezequiel De Blasis,8555.0,Left Wing,72,FSV Mainz 05,177,"['1e9994c5-1e44-4c80-95b7-54b9ba33a727', 'e971c754-3207-4b3b-8298-cd6a7bf4aa61']",35,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:35.533,Carry,
,,,,"[57.1, 26.5]",,,,,,,,,,,,1.792803,,,,,,,,,,,,,,1f29fdca-e317-4cae-84fb-7b125a250882,1259,,"[63.1, 36.7]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Danny Latza,8539.0,Left Defensive Midfield,72,FSV Mainz 05,177,"['577ccb3b-d93f-4184-8e08-9de7ec076f68', 'bb209d92-42e8-4d0c-bd97-74617b7f7a67', 'ee07f37f-c332-43d4-b4c1-6eab03728625']",36,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:36.934,Carry,True
,,,,"[67.6, 36.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,8f7d7c0f-9234-4079-9792-bd64857be353,1268,,"[67.3, 42.8]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,72,FSV Mainz 05,177,"['242ef139-3c78-4750-a26e-dce6eec63cbc', 'ae4a09f8-a67e-4942-a1ad-94fd460aef40']",42,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:42.746,Carry,
,,,,"[55.6, 55.9]",,,,,,,,,,,,1.577015,,,,,,,,,,,,,,ec6a8386-db31-4cf9-b11b-a99b01641356,1271,,"[54.3, 56.4]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Right Center Back,72,FSV Mainz 05,177,"['2f051f56-d784-4c40-829c-8cbe1e00b8f2', 'a524267e-af0c-44b7-bd84-6691f0d38b98']",43,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:43.928,Carry,
,,,,"[79.5, 77.1]",,,,,,,,,,,,5.122159,,,,,,,,,,,,,,bba97edd-e7e1-42dc-b918-47f269db7b5f,1274,,"[77.4, 77.4]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Clemens,9098.0,Right Wing,72,FSV Mainz 05,177,"['08c93f47-d1a2-4100-bd4b-c7c317b23485', '3780e888-41d0-4c51-864b-dc6a249596f6']",46,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:46.876,Carry,
,,,,"[66.9, 60.9]",,,,,,,,,,,,0.51394,,,,,,,,,,,,,,8255a66f-f94b-4a48-8d5f-decbb7376b42,1277,,"[68.2, 61.9]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,72,FSV Mainz 05,177,"['2d1bc008-84b9-4543-a17f-0c8a5a6c5129', '30349288-e6a7-41d5-8c8f-5c5a71ff19ec', '619d9963-5e3b-4fd3-8e33-4c19b4972ef1']",53,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:53.929,Carry,True
,,,,"[54.3, 74.2]",,,,,,,,,,,,2.563718,,,,,,,,,,,,,,fb1df084-cfe0-4211-aae6-34c9b70916dd,1281,,"[50.9, 77.7]",3890513,32,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Right Center Back,72,FSV Mainz 05,177,"['4a09ad46-93d3-4348-ac1b-6e6f57cf1348', 'e56672d4-d5dc-4a64-b502-b8f1de3c45ce']",56,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:32:56.566,Carry,
,,,,"[60.0, 76.1]",,,,,,,,,,,,0.99356,,,,,,,,,,,,,,e80fa566-b5a1-4da8-9d5b-78235180e4b3,1284,,"[66.3, 77.2]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,72,FSV Mainz 05,177,"['54ced767-0e5c-45e5-8088-860125818414', 'a90a049e-6ee6-4fe6-9ce3-4f3e2daf4291']",0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:00.475,Carry,
,,,,"[50.4, 67.7]",,,,,,,,,,,,4.504451,,,,,,,,,,,,,,dff8a2e7-598a-41e1-aab4-e012ecd47ee9,1287,,"[50.4, 69.6]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Bell,8559.0,Right Center Back,72,FSV Mainz 05,177,"['57276b2c-4a16-436d-b975-a431140a7ef8', 'ebda3747-d6da-4bfa-bfe4-284b551cac62']",3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:03.069,Carry,
,,,,"[50.3, 64.8]",,,,,,,,,,,,3.690369,,,,,,,,,,,,,,da5e8b92-f739-469d-bd08-1bd82c49a2d9,1290,,"[59.0, 76.8]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,72,FSV Mainz 05,177,"['5bb08a14-482a-45a0-b453-89b2bb60ec39', '7160bc88-b9a0-4b8f-9927-9244dd1b91d2']",9,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:09.192,Carry,
,,,,"[52.2, 23.9]",,,,,,,,,,,,2.584385,,,,,,,,,,,,,,9907f372-267f-4361-8555-e97e12cd9f88,1293,,"[39.6, 34.4]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leon Aderemi Balogun,5467.0,Left Center Back,72,FSV Mainz 05,177,"['9f04e63f-698f-4358-8672-689217d59dc0', 'b34d855b-16fb-40e7-9d53-250c4410765a']",15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:15.781,Carry,
,,,,"[63.7, 41.5]",,,,,,,,,,,,0.264868,,,,,,,,,,,,,,a045b2c4-d0cf-407d-80df-55fec2d3a2b1,1297,,"[54.6, 42.0]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,72,FSV Mainz 05,177,"['b620a909-2310-4d02-9de2-f23ef87783fa', 'd09bfdeb-92f5-49a6-b0ef-c097d0e15a34', 'e005d7f8-cc86-4c12-bd57-ea4b4bb78452']",20,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:20.232,Carry,True
,,,,"[10.8, 37.0]",,,,,,,,,,,,9.045141,,,,,,,,,,,,,,ada3d518-a16d-4624-ae99-d459e8ae9afe,1301,,"[8.9, 23.5]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Koen Casteels,8240.0,Goalkeeper,73,Wolfsburg,179,"['5e6a2824-f124-409a-bb6f-4d22e7342314', 'f6640e17-4414-47ef-899a-e015eba92975']",23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:23.353,Carry,
,,,,"[21.8, 56.7]",,,,,,,,,,,,0.913871,,,,,,,,,,,,,,852bed8a-03de-4a48-a9a4-3dcccff003ce,1304,,"[20.4, 57.2]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,73,Wolfsburg,179,"['56cf1c25-800e-48e0-af37-754e1008c0b7', '820c77a3-bd36-4ad5-90e9-a727dcd35d51']",33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:33.598,Carry,
,,,,"[11.8, 31.3]",,,,,,,,,,,,0.193174,,,,,,,,,,,,,,6104d6e2-e308-4cfb-a7fe-41567126dca8,1307,,"[10.8, 36.0]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Koen Casteels,8240.0,Goalkeeper,73,Wolfsburg,179,"['036c3dd0-3719-4c26-8a3f-8add5eda035b', '7c5f3f12-f71e-4399-83ad-cac89f2f8cbb']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:36.912,Carry,
,,,,"[23.4, 13.0]",,,,,,,,,,,,2.81122,,,,,,,,,,,,,,f67b2580-7ae0-4e16-8085-75d06de855ab,1310,,"[15.7, 21.1]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dante Bonfim da Costa Santos,3197.0,Left Center Back,73,Wolfsburg,179,"['3738fba9-3fd6-49e4-b759-0218df221286', '8fe6a12b-c187-4de6-8bb0-d8ee24969b1d']",38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:38.705,Carry,
,,,,"[27.5, 25.0]",,,,,,,,,,,,1.316727,,,,,,,,,,,,,,929a52a7-050a-478d-9000-52e7e2c88a0c,1313,,"[25.0, 25.0]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,73,Wolfsburg,179,"['94fb7ec5-9002-4c1c-acd9-2125c22bda8e', 'a90f6a5d-8c3c-4b50-9ac8-b6bc5836b7ff']",42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:42.716,Carry,
,,,,"[47.4, 46.8]",,,,,,,,,,,,2.606131,,,,,,,,,,,,,,380b17c0-43df-4a90-bfea-2ac4c2f45818,1316,,"[44.9, 36.2]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,André Schürrle,10281.0,Left Wing,73,Wolfsburg,179,"['8c3bd73d-a62a-49d6-aff7-c890ee243c2d', 'de09d413-f7ab-4919-bdb8-257157e3839f']",45,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:45.303,Carry,
,,,,"[75.1, 74.5]",,,,,,,,,,,,0.115085,,,,,,,,,,,,,,8fef971a-4ab3-4858-bbf8-3387bd7e811e,1319,,"[74.5, 74.9]",3890513,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christian Träsch,23266.0,Right Back,73,Wolfsburg,179,"['38741a22-426a-42ce-9a29-2bdc087f49fa', 'd427d430-a694-4387-9bd9-7cf3b6c895b9']",49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:49.300,Carry,
,,,,"[48.2, 7.6]",,,,,,,,,,,,0.68211,,,,,,,,,,,,,,0111293c-05fc-4159-bb86-43555034fc12,1324,,"[47.4, 5.6]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Ezequiel De Blasis,8555.0,Left Wing,74,FSV Mainz 05,177,"['0ba48db5-f8da-4cde-a63b-3a9b91db3342', '5d5cc16f-9f89-4bbc-935f-c35cd7738457', '75666715-0289-4eaa-b16a-9e230fe829ee']",0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:34:00.986,Carry,True
,,,,"[8.9, 31.0]",,,,,,,,,,,,2.180241,,,,,,,,,,,,,,ed272383-02e1-449c-847e-34c06309c410,1332,,"[10.2, 34.2]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,75,Wolfsburg,179,"['2102b690-1f36-4394-9425-8bab198b051a', 'c9d1c35b-7a20-4a80-a60c-8374ed49f358', 'e0966f3e-e245-4e7d-9027-a4d069456a4b']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:08.879,Carry,True
,,,,"[29.3, 7.2]",,,,,,,,,,,,4.457434,,,,,,,,,,,,,,cf52783a-55f7-4508-91b4-fd5735e9496d,1342,,"[44.0, 0.9]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schäfer,40469.0,Left Back,75,Wolfsburg,179,"['0c85d9f1-6fd1-40b5-a6b6-efb0db746f63', '43ba86e2-a865-4893-85a0-77d6de9133f2']",19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:19.644,Carry,
,,,,"[7.9, 31.5]",,,,,,,,,,,,1.117946,,,,,,,,,,,,,,ebd4aade-b371-4ce4-aab9-a048bbcae98f,1345,,"[7.9, 31.5]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,75,Wolfsburg,179,"['19372e84-9bff-4770-9988-67c251425b67', '8b44e569-229f-4e3b-a9a2-277ca73a2b62']",26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:26.501,Carry,
,,,,"[63.0, 73.0]",,,,,,,,,,,,1.268193,,,,,,,,,,,,,,d769c575-3f6e-4eb6-9d5b-aa1d135bf8e6,1355,,"[62.2, 73.0]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,76,Wolfsburg,179,"['2814ae69-7c4e-4453-94e7-0acd8d8cae8b', '375195da-dab7-4d2a-8ac3-943baf4eaf0f']",42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:42.084,Carry,
,,,,"[72.9, 73.6]",,,,,,,,,,,,3.003902,,,,,,,,,,,,,,89ca9c9a-fb46-4ec9-986a-f0edf7618e82,1358,,"[76.8, 71.7]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bruno Henrique Pinto,25152.0,Right Wing,76,Wolfsburg,179,"['1c9d7397-909f-4fc6-80fe-34d5c49e01a7', '5804b32a-01b2-4938-8744-79925c0eb065', '6c09b4c1-49c6-403e-b19f-60faff35dae3']",44,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:44.889,Carry,True
,,,,"[70.9, 62.3]",,,,,,,,,,,,1.379237,,,,,,,,,,,,,,cf25aa83-37fc-46de-b0b3-efee828ff015,1363,,"[75.8, 60.6]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,76,Wolfsburg,179,"['82e1bbfc-f061-4ffb-9204-26f5a21f162a', 'ff396a95-63f8-4981-91d3-be6b4dc27f14']",48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:48.625,Carry,
,,,,"[55.4, 35.8]",,,,,,,,,,,,0.499143,,,,,,,,,,,,,,768276b1-68e3-4bd2-a96e-9a5b4ae3f856,1366,,"[55.4, 35.8]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,76,Wolfsburg,179,"['7df367cb-9499-4df3-9f5e-308a575ee6e6', 'c53f1833-a9a4-432d-bb8c-9f4811e4aba1']",52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:52.004,Carry,
,,,,"[84.2, 2.7]",,,,,,,,,,,,1.419695,,,,,,,,,,,,,,070ed6c7-0560-461a-b668-9fab9f11011e,1369,,"[69.3, 5.0]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Schäfer,40469.0,Left Back,76,Wolfsburg,179,"['92b8ba62-8396-4b90-b272-023885873797', 'c2463916-c901-4aaa-a51c-320600542746']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:54.903,Carry,
,,,,"[76.4, 10.9]",,,,,,,,,,,,1.013337,,,,,,,,,,,,,,3942e5a7-3d6b-4342-a7b4-629fd48ad77b,1372,,"[74.2, 11.4]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josuha Guilavogui,8230.0,Right Center Midfield,76,Wolfsburg,179,"['d1fd1365-d6df-4233-b6c6-41fd5667beb4', 'e17e88a1-e49c-4a67-a57d-e75312e96807', 'fe0b636f-b10b-4b5c-ae94-2fdfcb835cf2']",57,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:57.141,Carry,True
,,,,"[71.3, 19.7]",,,,,,,,,,,,2.240329,,,,,,,,,,,,,,a57a9fe2-307e-4076-9723-79017e2fb718,1376,,"[68.0, 18.5]",3890513,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,76,Wolfsburg,179,"['0be303bb-fd03-479a-9e12-b5f073d313ee', '8abbb094-20a7-435d-890d-865fca4178b8']",59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:59.290,Carry,
,,,,"[87.3, 46.3]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,cf826e89-dee1-4c5b-893e-99248757dc24,1379,,"[87.8, 46.0]",3890513,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,76,Wolfsburg,179,"['64a2a58b-d4d9-42e6-8387-4e7445609d43', 'ada46b2f-4bc5-4208-9200-755b249fc878']",2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:02.783,Carry,
,,,,"[90.0, 31.9]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,f9c4aaaa-72a0-4654-a43c-26039bdc03ea,1383,,"[90.0, 31.1]",3890513,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Schürrle,10281.0,Left Wing,76,Wolfsburg,179,"['61c1366d-f71b-4f7e-a22e-f3d8e80900bd', 'a1d6af8e-adfb-4fc6-b52e-74dc26dd6a86', 'b289fb80-97cb-48ec-b83d-1489d6c361fa']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:03.331,Carry,True
,,,,"[97.1, 76.9]",,,,,,,,,,,,1.915783,,,,,,,,,,,,,,f77ec1ce-8f08-4fd9-a9ef-2c906cab55c8,1388,,"[97.5, 76.9]",3890513,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,76,Wolfsburg,179,"['305fbf05-d795-4412-8807-41e0fd5318f0', '638742c1-ed47-455e-9c14-a90254b25cc9']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:06.423,Carry,
,,,,"[90.7, 60.4]",,,,,,,,,,,,0.600259,,,,,,,,,,,,,,c8542ec9-3a4e-4fbe-91a7-b8110e78f8f7,1391,,"[90.7, 60.4]",3890513,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,76,Wolfsburg,179,"['1525686b-6161-44a6-8105-0737a6b48da7', 'd79150c7-957e-4cbc-a876-2c5571cf9c09']",9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:09.400,Carry,
,,,,"[91.0, 49.2]",,,,,,,,,,,,0.745236,,,,,,,,,,,,,,66c97657-595d-4645-9735-b70cb3c0119b,1396,,"[90.2, 52.5]",3890513,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Arnold,8235.0,Left Center Midfield,76,Wolfsburg,179,"['b339ef4b-c2c8-4501-b8fe-915e32effc46', 'c701817f-498e-4266-8979-226c2ac5a8e4']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:12.026,Carry,
,,,,"[12.6, 34.7]",,,,,,,,,,,,0.882176,,,,,,,,,,,,,,343db2f5-5872-40e5-996b-2cd2b64e77b0,1406,,"[12.4, 41.6]",3890513,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Koen Casteels,8240.0,Goalkeeper,78,Wolfsburg,179,"['01bdbb15-4552-469b-adcf-4cb9fad9ed2d', '3c7a3ade-5542-4a89-aa43-fe23646dc328']",47,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:47.062,Carry,
