50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.312356,,,,,,,,,,,,63d7cde1-d4d3-47aa-afa4-32a920832cfa,3547,,"[87.9, 42.5]",3890429,90,,,,,1.7885281,,Right Foot,,,"[82.9, 65.1]",,Ground Pass,23.14649,,,Adelino André Vieira Freitas,10790.0,,,,,,2,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,166,Wolfsburg,179,['fcea75fe-4f3c-4f48-bdaa-656b5724d960'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:54.447,Pass,
,,,,,,,,,,,,,,,,1.507203,,,,,,,,,,,,ffdb19cb-67b6-4a5e-b87c-1e4c378f961a,3550,,"[86.9, 65.1]",3890429,90,,,,,-0.96789414,70d95f9b-cde0-484d-a846-a9c28afc4ed1,Right Foot,True,,"[105.9, 37.5]",,High Pass,33.50761,,,Nicklas Bendtner,20200.0,True,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Midfield,166,Wolfsburg,179,['eef73771-0183-4e51-a3d5-ce796930fc1c'],56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:45:56.761,Pass,
,,,,,,,,,,,,,,,,3.660768,,,,,,,,,,,,58b67f04-9d15-4924-84f7-c0db0ee93aba,3555,,"[7.0, 44.1]",3890429,91,,,,,0.3888434,,Left Foot,,,"[81.2, 74.5]",,High Pass,80.186035,Incomplete,,Yūya Ōsako,5679.0,,,,,Goal Kick,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,167,FC Köln,186,"['63200b9b-b7f1-45d3-af15-d0fc7612ad53', 'bd594934-eb3f-44f5-b12a-98f9a59e054d']",21,,,,,,,,,,,,,,,,,FC Köln,186,00:46:21.294,Pass,
,,,,,,,,,,,,,,,,0.508348,,,,,,,,,,,,e42d4f60-0cef-4f23-8050-9adf3520337d,3561,,"[81.3, 73.1]",3890429,91,,,,,0.0,,Right Foot,,,"[82.3, 73.1]",,Ground Pass,1.0,Incomplete,,Simon Zoller,8822.0,,,,,,2,From Goal Kick,Yūya Ōsako,5679.0,Right Center Forward,167,FC Köln,186,"['8ed88ba6-65ed-416a-90a7-5bbb472baa5a', 'c38cee94-bde8-449d-9607-3924cd6fdf72']",27,,,,,,,,,,,,,,,,,FC Köln,186,00:46:27.383,Pass,
,,,,,,,,,,,,,,,,1.008736,,,,,,,,,,,,15e9fcb7-f0e5-443c-af4e-056732fa0916,3568,,"[58.3, 10.2]",3890429,91,,,,,0.6435011,,Right Foot,,,"[66.7, 16.5]",,Low Pass,10.5,,,Julian Draxler,3186.0,,,,,,2,From Goal Kick,Daniel Caligiuri,8521.0,Left Midfield,167,FC Köln,186,['ea113e4a-4322-42f0-a91e-5306c91c307c'],31,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:31.673,Pass,
,,,,,,,,,,,,,,,,2.214431,,,,,,,,,,,,9b974961-72fb-44df-b866-1dfd457d6b7e,3576,,"[43.6, 78.3]",3890429,91,,,,,-0.25758833,,Right Foot,,,"[62.2, 73.4]",,Ground Pass,19.234604,Incomplete,,Yūya Ōsako,5679.0,,,,,,2,From Goal Kick,Marcel Risse,8823.0,Right Wing Back,167,FC Köln,186,"['dfc87ab4-cc44-4d1b-bc0c-29bc295ec6f4', 'e3addc09-e741-4358-af86-869118f8dc4a']",39,,,,,,,,,,,,,,,,,FC Köln,186,00:46:39.502,Pass,
,,,,,,,,,,,,,,,,0.757097,,,,,,,,,,,,487f4145-1424-4b3e-8cb4-cce73fb0289c,3581,,"[62.8, 6.7]",3890429,91,,,,,-0.61694187,,Left Foot,,,"[71.4, 0.6]",,Ground Pass,10.543718,,,Julian Draxler,3186.0,,,,,,2,From Goal Kick,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,167,FC Köln,186,"['dbd1de66-4d01-43be-adb2-37bcc7cc5500', 'ff6bf169-6730-4ed7-9009-49a044d911dc']",42,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:42.961,Pass,True
,,,,,,,,,,,,,,,,1.044599,,,,,,,,,,,,e19d0c42-b399-432f-b46d-402f6274a2cc,3585,,"[69.9, 0.6]",3890429,91,,,,,1.3767378,,Right Foot,,,"[73.3, 17.9]",,Ground Pass,17.63094,Incomplete,,Adelino André Vieira Freitas,10790.0,,,,,,2,From Goal Kick,Julian Draxler,3186.0,Left Center Forward,167,FC Köln,186,"['6491c6c3-401b-40f8-9072-a4ee66488911', 'b9a8014c-4065-43c8-bdf7-e50afc545cb6']",44,,,,,,,,,,,,,,,,,Wolfsburg,179,00:46:44.307,Pass,
,,,,,,,,,,,,,,,,1.87218,,,,,,,,,,,,fd1acc09-4aff-487c-bdbb-cc2ce0376514,3592,,"[51.6, 64.1]",3890429,91,,,,,-1.6368765,,Right Foot,,,"[50.7, 50.5]",,Ground Pass,13.629746,,,Kevin Vogt,8397.0,,,,,,2,From Goal Kick,Matthias Lehmann,8827.0,Right Center Midfield,167,FC Köln,186,['c0268824-93d3-4501-a0c4-c052824cfdcb'],46,,,,,,,,,,,,,,,,,FC Köln,186,00:46:46.249,Pass,
,,,,,,,,,,,,,,,,1.515053,,,,,,,,,,,,b10d95c8-d015-4050-a861-c3972a3cfe48,3595,,"[55.1, 46.6]",3890429,91,,,,,-1.3221446,,Right Foot,,,"[61.6, 21.0]",,Ground Pass,26.412308,,,Yannick Gerhardt,8231.0,,,,,,2,From Goal Kick,Kevin Vogt,8397.0,Center Defensive Midfield,167,FC Köln,186,['95847b70-3b4c-4edb-9e4c-db664edfafbf'],49,,,,,,,,,,,,,,,,,FC Köln,186,00:46:49.476,Pass,
,,,,,,,,,,,,,,,,1.991017,,,,,,,,,,,,75099b81-5072-4f3a-86f9-8588e06091b0,3599,,"[76.5, 34.0]",3890429,91,,,,,1.7102364,,Right Foot,,,"[74.9, 45.4]",,Ground Pass,11.511733,,,Matthias Lehmann,8827.0,,,,,,2,From Goal Kick,Yannick Gerhardt,8231.0,Left Center Midfield,167,FC Köln,186,"['2a5a49be-4273-4891-b088-6706e275bde1', 'b55e4b46-90d6-4478-9df1-5249f67bdbe2']",56,,,,,,,,,,,,,,,,,FC Köln,186,00:46:56.637,Pass,True
,,,,,,,,,,,,,,,,2.292112,,,,,,,,,,,,5cce0b42-dd18-46ea-bac7-47305d894fd4,3602,,"[74.9, 45.4]",3890429,91,,,,,1.1007385,,Right Foot,,,"[90.7, 76.5]",,Ground Pass,34.883377,,,Marcel Risse,8823.0,,,,,,2,From Goal Kick,Matthias Lehmann,8827.0,Right Center Midfield,167,FC Köln,186,['177dc4cd-e95b-4890-9f9e-4e24ea596069'],59,,,,,,,,,,,,,,,,,FC Köln,186,00:46:59.949,Pass,
,,,,,,,,,,,,,,,,2.488139,,,,,,,,,,,,8e7cd70f-9778-4abf-8f9a-41f37ad37645,3605,,"[94.8, 77.1]",3890429,92,,,,,-0.9551162,,Right Foot,,,"[113.9, 50.1]",,High Pass,33.0728,Incomplete,,Simon Zoller,8822.0,,,,,,2,From Goal Kick,Marcel Risse,8823.0,Right Wing Back,167,FC Köln,186,"['c92a6b27-19cc-416e-87c0-35043848cad3', 'd27665de-9da0-45e3-b615-e073ab6db161']",3,,,,,,,,,,,,,,,,,FC Köln,186,00:47:03.155,Pass,
,,,,,,,,,,,,,,,,2.946054,,,,,,,,,,,,d27665de-9da0-45e3-b615-e073ab6db161,3607,,"[6.2, 30.0]",3890429,92,,,,,-1.7093264,,Head,,,"[3.3, 9.2]",,High Pass,21.00119,,,Julian Draxler,3186.0,,,,,Recovery,2,From Goal Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,167,FC Köln,186,"['8e7cd70f-9778-4abf-8f9a-41f37ad37645', 'e1aa0adc-4f26-4a2b-ae38-be036db3f637']",5,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:05.643,Pass,
,,,,,,,,,,,,,,,,2.102517,,,,,,,,,,,,9c73dd88-4bb9-46f0-b161-3eaa45d550a6,3611,,"[42.3, 8.4]",3890429,92,,,,,0.7442353,,Left Foot,,,"[73.9, 37.5]",,High Pass,42.95777,Incomplete,,Nicklas Bendtner,20200.0,,,,,,2,From Goal Kick,Julian Draxler,3186.0,Left Center Forward,167,FC Köln,186,"['340b0858-2550-4712-baaa-12528f0be191', 'f2be3746-b1fc-408d-aad0-20ff3f8da15d', 'f56509b5-8e38-4293-aeeb-93b3cd875a19']",17,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:17.787,Pass,True
,,,,,,,,,,,,,,,,1.099839,,,,,,,,,,,,f56509b5-8e38-4293-aeeb-93b3cd875a19,3613,,"[46.2, 42.6]",3890429,92,,,,,-2.1870933,,Head,,,"[41.1, 35.4]",,Low Pass,8.823265,,,Jonas Hector,6040.0,,,,,Recovery,2,From Goal Kick,Mërgim Mavraj,8900.0,Center Back,167,FC Köln,186,"['026dd8c4-95a7-44db-88bd-fb640c2e2630', '9c73dd88-4bb9-46f0-b161-3eaa45d550a6']",19,,,,,,,,,,,,,,,,,FC Köln,186,00:47:19.890,Pass,
,,,,,,,,,,,,,,,,0.850807,,,,,,,,,,,,b64054bc-e15b-4f85-8d3a-eed72a192c3b,3619,,"[79.0, 44.7]",3890429,92,,,,,-0.6159851,,Left Foot,,,"[87.9, 38.4]",,Ground Pass,10.904128,,,Adelino André Vieira Freitas,10790.0,,,,,Recovery,2,From Goal Kick,Nicklas Bendtner,20200.0,Right Center Forward,167,FC Köln,186,['93d28fb2-1776-4334-8aed-78c38f05e386'],22,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:22.784,Pass,
,,,,,,,,,,,,,,,,0.86528,,,,,,,,,,,,522f4077-a50e-48b3-b4dd-e627b1280015,3622,,"[98.3, 39.0]",3890429,92,,,,,-1.0927093,,Right Foot,,,"[104.0, 28.0]",,Ground Pass,12.389108,Pass Offside,,Daniel Caligiuri,8521.0,,,,,,2,From Goal Kick,Adelino André Vieira Freitas,10790.0,Right Midfield,167,FC Köln,186,['746d8083-650b-4019-98ea-8f4ab00506ca'],25,,,,,,,,,,,,,,,,,Wolfsburg,179,00:47:25.565,Pass,
,,,,,,,,,,,,,,,,3.737691,,,,,,,,,,,,d45f239b-38f3-40fa-93f4-542a70a5c7b8,3624,,"[17.5, 51.6]",3890429,92,,,,,0.38792646,,Left Foot,,,"[87.0, 80.0]",,High Pass,75.07869,Out,,Yūya Ōsako,5679.0,,,,,Free Kick,2,From Free Kick,Timo Horn,8821.0,Goalkeeper,168,FC Köln,186,['07ef37f8-cbdc-419a-aa00-11b9f9d3754d'],58,,,,,,,,,,,,,,,,,FC Köln,186,00:47:58.942,Pass,
,,,,,,,,,,,,,,,,0.344536,,,,,,,,,,,,0bcf65ce-7508-48ca-8373-59d2c94348ec,3626,,"[34.9, 0.1]",3890429,93,,,,,0.33713394,,,,,"[44.6, 3.5]",,Low Pass,10.278619,Unknown,,,,,,,,Throw-in,2,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Back,169,Wolfsburg,179,,5,,,,,,,,,,,,,,,,,Wolfsburg,179,00:48:05.805,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54a1191e-f1ad-468a-a77c-7d4ed59d7f94,6,,"[63.2, 40.7]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Yannick Gerhardt,8231.0,Center Attacking Midfield,2,FC Köln,186,['577edcfe-b2ac-4f3b-92ac-817675ad1917'],1,,,,,,,,,,,,,,,,,FC Köln,186,00:00:01.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f887209f-c16d-4932-95c3-98d67860ece8,8,,"[51.1, 42.4]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Lehmann,8827.0,Left Defensive Midfield,2,FC Köln,186,['e6fca611-de0b-497e-a569-6a6bb2c87e46'],1,,,,,,,,,,,,,,,,,FC Köln,186,00:00:01.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb166169-3012-4181-89b5-79e689041e78,12,,"[42.1, 34.3]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonas Hector,6040.0,Right Defensive Midfield,2,FC Köln,186,['5ef5b02a-3c6c-4bea-911b-8860604fb4dd'],3,,,,,,,,,,,,,,,,,FC Köln,186,00:00:03.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e623e427-3db2-4e2c-91dc-74d0c71da56a,15,,"[47.5, 41.5]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matthias Lehmann,8827.0,Left Defensive Midfield,2,FC Köln,186,['96b175f1-7697-4b09-aca9-4c1d5e1d3ed4'],5,,,,,,,,,,,,,,,,,FC Köln,186,00:00:05.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,904b744b-0a05-4011-af86-a54f4a00274f,17,,"[37.2, 35.3]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonas Hector,6040.0,Right Defensive Midfield,2,FC Köln,186,['61c16ad8-35be-460d-8f1a-b663773a782a'],5,,,,,,,,,,,,,,,,,FC Köln,186,00:00:05.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e919605-bb28-40d4-90d8-51a26ec5b1d6,20,,"[38.7, 66.2]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Dominik Maroh,11286.0,Right Center Back,2,FC Köln,186,['a8f5a450-14c0-4aef-af9c-d6058991b843'],10,,,,,,,,,,,,,,,,,FC Köln,186,00:00:10.304,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a242bb31-c820-47a7-ba2a-57c80f85928e,23,,"[33.8, 52.7]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jonas Hector,6040.0,Right Defensive Midfield,2,FC Köln,186,['c6fadf52-9d04-4078-b4f3-8d49fd7adc47'],12,,,,,,,,,,,,,,,,,FC Köln,186,00:00:12.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b80b5c3a-1656-43f7-90ab-737cbb364121,26,,"[47.5, 13.5]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Mërgim Mavraj,8900.0,Left Center Back,2,FC Köln,186,['4084a418-6d2e-41d8-ab80-4b4e6e638e58'],17,,,,,,,,,,,,,,,,,FC Köln,186,00:00:17.346,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b96fd9b8-9e0e-4af1-a383-9022d8dd2178,29,,"[90.0, 33.5]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Anthony Modeste,23486.0,Center Forward,2,FC Köln,186,['b43717e6-c151-4c93-8639-1f63e2025ca6'],20,,,,,,,,,,,,,,,,,FC Köln,186,00:00:20.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1ea2d19-ce17-4022-afbb-49609c30b646,33,,"[27.1, 29.8]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,3,Wolfsburg,179,['ea298e0e-3c87-46ab-be99-f5af7a991142'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:32.601,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236356d-385b-4353-8679-2c2e71754168,35,,"[37.2, 9.0]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,3,Wolfsburg,179,['a7aa7a9a-c095-4239-922a-6105eeb29280'],34,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:34.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c98413f3-e99e-44fc-b998-ac1b6df7c869,38,,"[31.7, 19.1]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,3,Wolfsburg,179,['7dd05eeb-8e77-4758-b167-e8d52c95d596'],36,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:36.839,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f3ab80-4441-4a77-b5bd-25ecd6dc7380,41,,"[38.5, 50.1]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,3,Wolfsburg,179,['22e72985-25f7-482a-bfee-4d135793c147'],39,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:39.735,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dae4106-c3b9-4597-bfb0-77d378cd925c,44,,"[45.6, 71.2]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Jung,24919.0,Right Back,3,Wolfsburg,179,['c03f493a-ae75-4c47-9a9d-c66e18f72d61'],42,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:42.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9801191a-9416-4a29-a655-35c58bf23a5e,47,,"[39.6, 57.2]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,3,Wolfsburg,179,['6ad01715-51e3-4040-ba03-f6199464cee4'],44,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:44.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5a2f086-535a-43bc-9ed5-f9b545a3eb44,50,,"[38.0, 30.5]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,3,Wolfsburg,179,['efa0e325-132a-4874-b9ae-769e8c2a823f'],47,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:47.875,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,757c5985-bb94-4757-b2df-30c7b8c0a031,54,,"[92.9, 42.9]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Right Center Forward,3,Wolfsburg,179,['56ce8910-d61b-485f-99da-453b63d3d50a'],56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:00:56.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,919214d5-8267-4b62-9b3e-388c96d1bd2b,56,,"[40.3, 39.4]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Right Defensive Midfield,4,FC Köln,186,['203e819f-dffd-4242-babd-9638f2819018'],58,,,,,,,,,,,,,,,,,FC Köln,186,00:00:58.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dbee4dd-138d-43ea-8cb5-9d692b94dcf4,58,,"[53.5, 45.1]",3890429,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yannick Gerhardt,8231.0,Center Attacking Midfield,4,FC Köln,186,['6485a539-426d-48e2-9aee-9c26f65efde8'],59,,,,,,,,,,,,,,,,,FC Köln,186,00:00:59.608,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca64982-1ab1-4933-acb3-e8cb8b292614,60,,"[44.8, 36.1]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Right Defensive Midfield,4,FC Köln,186,['a3ccd89b-a21d-4586-acab-dc604d01251c'],0,,,,,,,,,,,,,,,,,FC Köln,186,00:01:00.339,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,550e117e-7615-4985-a6fb-1c40a3e1a1d3,63,,"[89.2, 70.8]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Zoller,8822.0,Right Wing,4,FC Köln,186,['cfcdc4ed-8a75-4ffc-9eea-29277f2a0ced'],5,,,,,,,,,,,,,,,,,FC Köln,186,00:01:05.862,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4599896b-d446-43e0-ab29-42e136dd2404,65,,"[47.1, 9.0]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,4,FC Köln,186,['d87d9230-4f8e-4084-acd8-92c2ba102a60'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:08.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cd4d150-7063-4660-a5f5-ff25130736da,67,,"[67.0, 65.4]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Left Defensive Midfield,4,FC Köln,186,['cb293402-bcf5-46af-ad11-cfdf21c360ba'],9,,,,,,,,,,,,,,,,,FC Köln,186,00:01:09.166,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,efa9046e-1f96-43d1-b3dd-7971f73f2d11,70,,"[59.5, 76.8]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Back,4,FC Köln,186,['829871be-496c-42e1-af93-29ddc8fb1421'],11,,,,,,,,,,,,,,,,,FC Köln,186,00:01:11.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7c2c96-108d-4092-8ded-f36b0fa24eab,73,,"[30.5, 72.2]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,4,FC Köln,186,['3132db30-c578-40c8-9c2e-6c4c8c5c2f87'],14,,,,,,,,,,,,,,,,,FC Köln,186,00:01:14.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d93df13-044f-48b7-b224-08cebbb3f260,76,,"[11.6, 56.9]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timo Horn,8821.0,Goalkeeper,4,FC Köln,186,['3470e36b-2aa9-41a7-b93b-81bc9ae62ee3'],17,,,,,,,,,,,,,,,,,FC Köln,186,00:01:17.929,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,441aaf1d-3987-4d83-ac4b-0f0b374116e9,79,,"[24.0, 67.3]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,4,FC Köln,186,['ad72cfba-3abc-4ec0-b635-76a0f30e572c'],31,,,,,,,,,,,,,,,,,FC Köln,186,00:01:31.539,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9dbaff6a-3e01-4bb6-8897-69cf28792a52,82,,"[74.5, 71.9]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,4,FC Köln,186,['f69e1e13-f70c-4aa0-baa1-62d05114ca88'],36,,,,,,,,,,,,,,,,,FC Köln,186,00:01:36.420,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9254fb-f2c1-4426-81b0-e15667f85fe5,85,,"[45.2, 23.2]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,5,Wolfsburg,179,['185b3e6b-26be-4db3-ae76-ca630fac8be0'],38,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:38.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,28071ac1-c222-4ea7-90ed-8ae5fb864e1a,87,,"[36.6, 32.6]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,5,Wolfsburg,179,['055b5ae7-100b-4e78-8bfc-b6292a141abd'],39,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:39.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08ca53bc-f840-4413-8f01-18b49586ff8b,89,,"[42.5, 28.2]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,5,Wolfsburg,179,['014a73b7-3906-48d1-b5af-de120e823c76'],40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:40.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d18cf80-0b6b-4d02-9146-1b896041740e,92,,"[47.6, 11.5]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,5,Wolfsburg,179,['c362b287-6374-4f17-affe-7092136cba92'],43,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:43.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa69e2e-8008-45b2-913e-ec495312b995,96,,"[39.6, 35.3]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,5,Wolfsburg,179,['01fd2b01-c853-4278-b86b-8a091769df59'],48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:48.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,221293d9-36e9-4604-8c30-e142a4cdd3a8,99,,"[40.6, 51.5]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,5,Wolfsburg,179,['92184364-79f6-4a80-ba64-280a68cf4696'],51,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:51.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,473553af-ccd6-4b54-936a-463367a59c4c,102,,"[69.8, 77.1]",3890429,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Jung,24919.0,Right Back,5,Wolfsburg,179,['41b61fc1-e5df-4754-a230-abf317de1229'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:54.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1206b4a-07d2-4693-9324-7ae8e6908e87,110,,"[40.6, 39.9]",3890429,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Right Defensive Midfield,6,FC Köln,186,['be80cc16-87ff-4432-b6a6-66135838f3f1'],0,,,,,,,,,,,,,,,,,FC Köln,186,00:02:00.418,Ball Receipt*,
