50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[41.8, 43.7]",,,,,,,,,,,,0.083905,,,,,,,,,,,,,6ce51a37-7b35-45f9-9222-b650325ff782,2059,,"[42.0, 44.4]",3890315,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,119,Bayer Leverkusen,904,"['52ed5497-988d-4466-a219-655d053956c7', 'ac55bda8-6506-4fd2-b2ca-efaed6d157f0']",31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:09:31.048,Carry,
,,,,,,"[70.5, 78.2]",,,,,,,,,,,,0.068306,,,,,,,,,,,,,37be3615-a68c-49a7-ac00-d5db37c2aa17,2068,,"[70.3, 78.2]",3890315,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Left Midfield,121,Bayer Leverkusen,904,"['53cdb4ca-f86d-4ae7-89da-a16a0f6cfcdb', '93b5eac4-1b31-42cc-8a63-ab38272b5d80']",42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:42.311,Carry,
,,,,,,"[5.4, 26.2]",,,,,,,,,,,,2.557844,,,,,,,,,,,,,4b9b6439-d41c-44ed-9ecb-350e25a385c2,2073,,"[3.9, 22.6]",3890315,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,122,Werder Bremen,176,"['30c535aa-a3eb-4d76-a333-87a77269f51b', '5e93c9bc-8b7a-40e3-918e-720b5efde7e1']",47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:47.150,Carry,
,,,,,,"[75.0, 37.4]",,,,,,,,,,,,0.123634,,,,,,,,,,,,,a16e5539-847c-4b60-b768-cffe9cbcf87c,2078,,"[74.5, 37.7]",3890315,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,122,Werder Bremen,176,"['a748aa2b-05be-4f6b-a605-6479d8bb86a6', 'fd9fa5b1-a7ed-411d-8d1f-dab05f2896f6']",53,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:10:53.586,Carry,
,,,,,,"[54.0, 55.3]",,,,,,,,,,,,1.862542,,,,,,,,,,,,,6676207e-059c-4350-b010-7a9e22f484ef,2082,,"[51.5, 50.7]",3890315,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,123,Bayer Leverkusen,904,"['10fe4ac0-49f8-4ad9-bfbb-3da697dabc6f', '27e2c4a2-bfc1-4d53-b8db-64563b05f10e', '3739c59f-09d2-40cb-be5e-03991a45d2d9']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:54.899,Carry,True
,,,,,,"[68.4, 60.8]",,,,,,,,,,,,0.107299,,,,,,,,,,,,,de2d17a5-e641-4808-92ac-144d0cd23555,2086,,"[68.2, 60.4]",3890315,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Left Midfield,123,Bayer Leverkusen,904,"['c92eab61-9966-4ea7-9174-38a95e5c3c89', 'cab0c448-568b-4fdf-895c-28a53945c818']",57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:57.874,Carry,
,,,,,,"[62.7, 54.5]",,,,,,,,,,,,0.816587,,,,,,,,,,,,,e5aea793-8ec4-4833-87ae-59cea59e9d80,2089,,"[61.2, 55.3]",3890315,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,123,Bayer Leverkusen,904,"['4032532d-cdcd-4687-8874-804619cb0b62', 'b5dbdaca-7840-415f-91e6-c832b8459fc6']",58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:10:58.471,Carry,
,,,,,,"[92.7, 22.8]",,,,,,,,,,,,5.648593,,,,,,,,,,,,,f1ea607f-3406-4735-8ffc-3d217ec3d03b,2092,,"[83.2, 15.6]",3890315,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Admir Mehmedi,8219.0,Right Midfield,123,Bayer Leverkusen,904,"['3584cbb5-b0ae-460d-af47-bcba5b6bd8b5', 'd680605c-de65-4a57-8e3b-dbd67add1378']",1,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:01.320,Carry,
,,,,,,"[101.4, 36.7]",,,,,,,,,,,,0.941539,,,,,,,,,,,,,cdc7489e-3a99-476b-b1c9-5edc7b666a02,2097,,"[97.8, 38.6]",3890315,56,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Left Midfield,123,Bayer Leverkusen,904,"['821f3d43-8dff-4dfd-a131-84ee069fe901', '962e9aed-c94f-44bf-a440-65181f1c2767', 'c86dba6c-e0b5-4202-be39-9fe87a9df7e2']",8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:11:08.743,Carry,True
,,,,,,"[50.0, 66.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,ee9c3a6d-2c26-4095-9798-8a28d376aa95,2111,,"[50.9, 65.6]",3890315,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Theodor Gebre Selassie,8396.0,Right Back,125,Werder Bremen,176,"['088e9004-b44d-4ded-a966-40284b21baa8', '8afb20aa-201b-4bd6-b106-28774f5b8719']",12,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:12.062,Carry,
,,,,,,"[30.6, 62.8]",,,,,,,,,,,,0.04,,,,,,,,,,,,,955334e7-ebdb-4841-9ed5-4f3e4ea2e3d4,2114,,"[30.8, 63.4]",3890315,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Assani Lukimya-Mulongoti,51388.0,Right Center Back,125,Werder Bremen,176,"['b409a1c4-18e8-465b-965a-1278f062ad19', 'd5627969-ef70-4fb6-8cc1-7a8dc932af5e']",14,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:14.282,Carry,
,,,,,,"[52.7, 46.3]",,,,,,,,,,,,1.638341,,,,,,,,,,,,,7b3130ad-20a9-4557-8644-faf95f4ca2a0,2120,,"[56.1, 39.5]",3890315,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Kießling,11394.0,Right Center Forward,126,Bayer Leverkusen,904,"['77da57b5-375c-4238-bccc-5cc526e57152', '96c80c34-e12f-4f80-89fe-0564dc7923fc', 'db979495-5439-4324-a612-1da4dd9eeead']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:13:19.959,Carry,True
,,,,,,"[47.5, 9.7]",,,,,,,,,,,,2.954051,,,,,,,,,,,,,37b1aebc-719e-4e2b-93a6-d435992ce271,2131,,"[55.1, 13.3]",3890315,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Clemens Fritz,20010.0,Center Defensive Midfield,127,Werder Bremen,176,"['9bc1928a-7e6c-43d0-9af6-9fce2685957b', 'caa459e0-61b0-4dba-a01e-6d207aeb7737', 'd1530320-0508-4586-9f6d-5941bf73106d']",30,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:13:30.132,Carry,True
,,,,,,"[48.1, 60.9]",,,,,,,,,,,,0.536319,,,,,,,,,,,,,443e572a-1032-4973-b77a-a8b469d6f805,2143,,"[44.5, 56.7]",3890315,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Assani Lukimya-Mulongoti,51388.0,Right Center Back,128,Werder Bremen,176,"['35aaa4f8-7259-41a8-9719-d1ccfea0239d', '5e5bfc31-f44b-4b96-8f47-be78ec426ed0', 'e06e8b32-caef-4f6e-82ab-7c465102f965']",59,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:14:59.753,Carry,True
,,,,,,"[55.1, 55.1]",,,,,,,,,,,,0.533044,,,,,,,,,,,,,3c79f6df-3cd6-48b1-80ae-74b8cf115729,2164,,"[55.7, 56.8]",3890315,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Tah,8221.0,Right Center Back,129,Bayer Leverkusen,904,"['4af9bfe4-1aa1-4b1d-bea1-04901008675c', '6847a04f-3aa4-4ca1-a7e8-e9d31c0edc29']",41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:41.230,Carry,
,,,,,,"[16.0, 77.5]",,,,,,,,,,,,2.623831,,,,,,,,,,,,,ee101f40-0b91-429b-bba2-9ddba75d6225,2171,,"[18.1, 65.3]",3890315,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giulio Donati,8549.0,Right Back,129,Bayer Leverkusen,904,"['092fe91b-e121-426c-8f92-13af34a13a36', '71c43c9b-979d-46fa-bf2d-400b07db6a2b', '9935bd91-f499-476f-9690-a5907b4a7e2d']",47,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:47.406,Carry,True
,,,,,,"[81.1, 26.4]",,,,,,,,,,,,0.182872,,,,,,,,,,,,,1f4b7cf9-6a0c-41bd-a08e-503245c5d5c3,2183,,"[81.7, 23.5]",3890315,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Ujah,12624.0,Right Center Forward,131,Werder Bremen,176,"['0c636f2a-7024-4ed5-8b18-d8f76f695dfa', 'c0a1706d-4cae-40dc-bd67-e4635c3c86cf']",7,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:07.356,Carry,
,,,,,,"[71.2, 55.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,1e1b438d-a3fa-474f-8ba2-a0475fafce0e,2187,,"[70.3, 52.0]",3890315,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,131,Werder Bremen,176,"['6212f0f0-1246-4349-a2d2-3a5de51fc912', '623babc1-0e51-47ec-884f-5e676467a981', 'c4caa16d-be06-43bc-b303-ab7c216bc1ff']",9,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:16:09.993,Carry,True
,,,,,,"[13.6, 26.8]",,,,,,,,,,,,0.086727,,,,,,,,,,,,,50f5809f-4a6f-42f8-9bbe-b73365a07390,2204,,"[13.8, 24.5]",3890315,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,133,Bayer Leverkusen,904,"['27b8bb9c-7e0d-4618-9cd3-892656646477', '51307689-1e56-4574-afc3-6d293463a216', 'a2de4c94-ff59-4827-985d-47dcbcf30bab']",52,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:52.694,Carry,True
,,,,,,"[90.0, 51.2]",,,,,,,,,,,,4.681809,,,,,,,,,,,,,387d6455-2463-439b-9121-b8e9bbc3829c,2217,,"[80.2, 51.8]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,134,Werder Bremen,176,"['070d569c-a9d1-40f6-a1b2-eee9f5d98147', '70cc512e-f99b-470b-b7fe-ff7d6e3a402c', 'b35fa184-1169-4178-ac6f-6aa9364f44cb']",10,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:10.347,Carry,True
,,,,,,"[108.4, 71.9]",,,,,,,,,,,,1.127617,,,,,,,,,,,,,7aec32ba-9c8e-455d-829e-5a6cf5921ef4,2222,,"[106.0, 71.9]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca-Milan Zander,9140.0,Right Center Midfield,134,Werder Bremen,176,"['85bdb494-4bcf-40f6-a2c1-9459b761e225', 'a7ef8bef-5485-410d-ac6b-42ea70e91645']",16,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:16.740,Carry,
,,,,,,"[20.0, 20.9]",,,,,,,,,,,,1.636425,,,,,,,,,,,,,c2f3e72b-5d16-4b7e-8a91-322b236cecbc,2227,,"[15.7, 20.5]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lars Bender,8969.0,Right Defensive Midfield,134,Werder Bremen,176,"['3f82c333-e92a-425a-ad1a-902ae16c2d52', 'a501d4e0-cae5-4a6b-8f0f-712e32f63ead', 'dcd6625b-8ef6-48b4-aacd-2d6dca49bd6b']",19,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:19.761,Carry,True
,,,,,,"[74.1, 27.5]",,,,,,,,,,,,0.019219,,,,,,,,,,,,,4805bf45-fe73-496e-9692-d96328a61543,2240,,"[73.3, 27.3]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Right Center Forward,134,Werder Bremen,176,"['4814a320-57f0-49ef-a675-143922fbe7be', 'a0294e2d-7942-4875-b577-49a3abf6c59d', 'c2e68bd8-1edc-4284-b6dd-2e2c70e0f0ee']",36,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:36.571,Carry,True
,,,,,,"[78.3, 30.5]",,,,,,,,,,,,2.558692,,,,,,,,,,,,,64742288-a139-4e49-bb5e-ef935cb557c0,2243,,"[78.3, 32.6]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Claudio Miguel Pizarro Bossio,11132.0,Left Center Forward,134,Werder Bremen,176,"['d403dac1-2962-421c-84b3-94d69e11a388', 'd9e950cc-ac9c-4a8e-be20-a890557ef5c0', 'e9853e04-1226-4b62-9f74-12e859ba6584']",37,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:37.722,Carry,True
,,,,,,"[94.4, 44.5]",,,,,,,,,,,,1.912372,,,,,,,,,,,,,bcdc6e86-e9e4-4e65-8a89-17139e17671a,2248,,"[92.1, 37.0]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Right Center Forward,134,Werder Bremen,176,"['0c4a8a53-fc1c-46fe-9af3-6588c958e760', '9c62d2a7-8d2c-422a-8283-979c4d001607']",40,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:40.940,Carry,
,,,,,,"[95.0, 52.2]",,,,,,,,,,,,0.521598,,,,,,,,,,,,,9f6bb4ab-a85c-4370-851f-727f58268c45,2253,,"[92.3, 51.4]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anthony Ujah,12624.0,Right Center Forward,134,Werder Bremen,176,"['008aa823-c822-402f-aaa9-09b0bb490368', '256eb612-2f48-420a-9fa4-a229e96b5185', 'fda63c5d-27de-4f8d-8486-60345457a774']",43,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:43.759,Carry,True
,,,,,,"[110.7, 68.7]",,,,,,,,,,,,1.468822,,,,,,,,,,,,,15d70684-6962-44a9-b6df-c8547e88992a,2257,,"[105.2, 68.7]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca-Milan Zander,9140.0,Right Center Midfield,134,Werder Bremen,176,"['4a362ebc-d8ff-4efc-895e-140348e1e769', 'ee230d96-247c-4a6a-ae26-86f9d2bc56c9']",45,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:45.945,Carry,
,,,,,,"[110.7, 70.6]",,,,,,,,,,,,1.456964,,,,,,,,,,,,,ebb98a17-d09b-4a46-984d-ac3deb7a1495,2262,,"[112.0, 68.9]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca-Milan Zander,9140.0,Right Center Midfield,134,Werder Bremen,176,"['6b8c9d73-b110-4424-8664-01ce3969ebc2', 'e57b4913-684a-4b4e-b035-9626363d66db']",49,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:49.443,Carry,
,,,,,,"[97.2, 69.6]",,,,,,,,,,,,1.650405,,,,,,,,,,,,,2f179809-d9c0-4d4a-8947-9dbce904deac,2265,,"[94.0, 64.5]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clemens Fritz,20010.0,Center Defensive Midfield,134,Werder Bremen,176,"['17202122-255e-451a-9a1e-3ba5b799f30e', '508e14c2-71c5-4a77-bc5a-d1676f0e7462', '9574df87-3831-405b-a491-3478d95bfc63']",52,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:17:52.132,Carry,True
,,,,,,"[22.5, 10.7]",,,,,,,,,,,,0.775597,,,,,,,,,,,,,d852e94a-5be8-4d62-ba7d-4f029f02c1fe,2269,,"[22.9, 10.5]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Bender,8969.0,Right Defensive Midfield,135,Bayer Leverkusen,904,"['321a2209-9c59-4018-8888-6092c8d8e63e', '5d3c4815-0619-48bd-a003-a53510a3c146', '71589845-83b8-4470-bf63-859dbc7e9613']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:53.782,Carry,True
,,,,,,"[48.7, 37.4]",,,,,,,,,,,,3.047192,,,,,,,,,,,,,8948e580-2622-4479-81a4-8f935e7c82cf,2277,,"[24.8, 29.1]",3890315,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,135,Bayer Leverkusen,904,"['4f85b554-4646-46a3-bf40-1186db96420d', 'be3bb2d1-4605-45f6-847f-4830a5f61d1e']",57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:57.576,Carry,
,,,,,,"[98.4, 21.7]",,,,,,,,,,,,3.374957,,,,,,,,,,,,,57c9a70f-0cde-4d4c-927c-340cee6600ee,2280,,"[75.8, 8.8]",3890315,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,135,Bayer Leverkusen,904,"['03328ebb-a42b-4575-8cd5-3e319da2aac9', '5d729614-8de2-43af-80d4-76b79cbdee05', 'cf286b6e-e085-4278-b4aa-378a649ba87c']",2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:02.726,Carry,True
,,,,,,"[111.9, 20.7]",,,,,,,,,,,,2.205192,,,,,,,,,,,,,83950dea-ef03-4379-a2fb-c0cdc3059a5d,2284,,"[98.4, 21.7]",3890315,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Right Midfield,135,Bayer Leverkusen,904,"['34cec4fc-ee42-4fa9-ab48-5ad4eebcddc3', '5d729614-8de2-43af-80d4-76b79cbdee05', 'ac8b6f60-77e4-4160-83ff-384a63c8a80e', 'cf286b6e-e085-4278-b4aa-378a649ba87c']",6,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:06.101,Carry,True
,,,,,,"[32.5, 73.3]",,,,,,,,,,,,1.293784,,,,,,,,,,,,,14d79571-c09f-4d5e-a051-935e618ebb97,2292,,"[37.3, 66.8]",3890315,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,137,Bayer Leverkusen,904,"['37e6a5ff-a7ee-4220-ae45-b37edb49cd86', '41f19074-3446-4675-afd1-c3c248833968', '76724e00-a965-4bd0-803f-2573ae011848']",35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:35.987,Carry,True
,,,,,,"[11.9, 45.2]",,,,,,,,,,,,0.17185201,,,,,,,,,,,,,9b9af08b-7a6f-4ef1-bfe2-3c289b7b08e9,2296,,"[11.7, 46.3]",3890315,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,137,Bayer Leverkusen,904,"['088d18f1-e56f-4a75-b742-64b1d4fcfd1c', '39a2c08b-8199-4e99-9976-ec802ddee02a']",39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:39.660,Carry,
,,,,,,"[33.5, 44.2]",,,,,,,,,,,,1.503575,,,,,,,,,,,,,7579fe58-11d5-4817-b5d3-5ae161c4b0da,2304,,"[27.6, 40.2]",3890315,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Felix Wiedwald,23269.0,Goalkeeper,138,Werder Bremen,176,"['149c6013-a093-4f53-8bb4-9f31900da320', 'affe8efb-a003-40a1-8792-70e912278efa']",47,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:18:47.718,Carry,
,,,,,,"[46.4, 69.6]",,,,,,,,,,,,2.627013,,,,,,,,,,,,,e28868a8-289f-469a-a48d-aa3c930e7d59,2310,,"[47.5, 74.9]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Theodor Gebre Selassie,8396.0,Right Back,139,Bayer Leverkusen,904,"['62561def-688a-4a78-bd75-591a7f02a7fa', '70386ef4-92b3-423e-9895-b38b378d6cb3', '88272e9c-9f2b-47d4-aa00-fc742a20beff']",18,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:18.773,Carry,True
,,,,,,"[76.0, 6.9]",,,,,,,,,,,,0.434131,,,,,,,,,,,,,3dd44907-49d5-477f-b771-9205daef1e17,2316,,"[76.2, 6.9]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Center Forward,139,Bayer Leverkusen,904,"['06e5d25a-7cef-4622-8dc6-c6e0c5dc1c3e', '6e404db1-c85e-40c3-8eee-496bef678874', '90b57e39-4ed1-4fb6-b2d7-6b058b64f5fe']",22,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:22.566,Carry,True
,,,,,,"[80.9, 18.3]",,,,,,,,,,,,5.917539,,,,,,,,,,,,,57ebebee-4886-4df1-b86d-6f445a12cdf3,2319,,"[73.3, 7.6]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lars Bender,8969.0,Right Defensive Midfield,139,Bayer Leverkusen,904,"['018970ef-9207-4dc7-97be-3282f1a89a0b', '6393fca3-868b-4038-b2a5-18caef60f3e1', 'f0036cfa-239f-439b-b5b0-31fb79346bb6']",23,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:23.837,Carry,True
,,,,,,"[73.7, 14.8]",,,,,,,,,,,,0.967441,,,,,,,,,,,,,f94646b3-8d5b-432a-8987-1db253fafa6c,2325,,"[73.7, 13.7]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christoph Kramer,8805.0,Left Defensive Midfield,139,Bayer Leverkusen,904,"['43482be4-d835-4d46-923e-af571284107a', 'c55d80ac-2944-4dbc-90c4-0f75be71f821', 'f130b5c7-a0d1-4150-9ec6-fe6f90284af2']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:32.372,Carry,True
,,,,,,"[79.8, 16.9]",,,,,,,,,,,,1.133982,,,,,,,,,,,,,7bcc520f-18a9-46c3-8b41-d04808977540,2329,,"[73.7, 14.8]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christoph Kramer,8805.0,Left Defensive Midfield,139,Bayer Leverkusen,904,"['3b5540eb-a075-4425-9e4f-e1c002a001b9', '83913cdd-844d-43b0-ad5b-d6bedb9eaed6', 'e06803ac-c3d5-4605-b14b-9246469cc3f8', 'f130b5c7-a0d1-4150-9ec6-fe6f90284af2']",33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:33.339,Carry,True
,,,,,,"[34.4, 55.4]",,,,,,,,,,,,1.773744,,,,,,,,,,,,,342a26d9-f4d3-42da-88db-845edfe094b9,2337,,"[38.0, 61.1]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clemens Fritz,20010.0,Center Defensive Midfield,139,Bayer Leverkusen,904,"['b3efcd77-8d8a-44fd-b2f8-b4d5a623aac6', 'd7ab71c1-4128-42af-82b6-23f33a0edafe', 'e7564b8d-7051-496f-b66b-0a983a8cd308']",35,,,,,,,,,,,,,,,,,,Werder Bremen,176,00:19:35.530,Carry,True
,,,,,,"[85.9, 39.1]",,,,,,,,,,,,0.852406,,,,,,,,,,,,,c4baf97b-8824-4ae8-a2fb-e8e81e42827d,2346,,"[83.8, 38.0]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Kampl,8222.0,Left Midfield,139,Bayer Leverkusen,904,"['46b612a0-b53c-41ca-aa24-424e0563d1a5', 'c1d2c4a3-dd4c-4626-824c-13e7f4c2c53c', 'ce705882-c654-4f32-bf4c-7437f7cdcbc5']",39,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:39.997,Carry,True
,,,,,,"[94.4, 21.1]",,,,,,,,,,,,2.014789,,,,,,,,,,,,,9f299650-31cf-4964-914a-62d1700c35e7,2350,,"[93.5, 27.4]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,139,Bayer Leverkusen,904,"['7d53d3e4-1ec2-4d62-8433-20d6efbc1671', 'ef5125d1-6022-4143-871e-614beb6933d4', 'fd75b610-38a9-433d-8831-46bc4754c9de']",41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:41.617,Carry,True
,,,,,,"[98.8, 8.4]",,,,,,,,,,,,1.110603,,,,,,,,,,,,,696e8726-ebf9-4b4e-aa1a-5242886c6d40,2353,,"[98.6, 10.9]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Admir Mehmedi,8219.0,Left Center Forward,139,Bayer Leverkusen,904,"['2b1ce2f4-2f46-4c89-9745-4559fb6c9e7b', 'ae2fb02a-403d-4e6e-841b-62ec57676535']",44,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:44.833,Carry,
,,,,,,"[91.0, 8.4]",,,,,,,,,,,,1.651727,,,,,,,,,,,,,4edc4bb4-5f16-443e-89f5-0523d19f2859,2356,,"[91.9, 6.9]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Right Midfield,139,Bayer Leverkusen,904,"['07978515-da91-4be1-9f46-18fd3cafa110', '78101633-1383-48d3-b0af-5925da4883c7']",46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:46.821,Carry,
,,,,,,"[91.9, 21.3]",,,,,,,,,,,,1.608927,,,,,,,,,,,,,ddf68303-2405-4708-b0f7-be7edc580d14,2359,,"[90.0, 16.7]",3890315,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Christoph Kramer,8805.0,Left Defensive Midfield,139,Bayer Leverkusen,904,"['234b48ec-f5ea-47f9-96ce-19342e577d25', 'a8daae1b-2906-42b8-a648-bdb76869bfdc', 'fdb75a75-7c5e-4c7d-9eca-baece9104ff0']",48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:48.988,Carry,True
