50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[86.2, 5.8]",,,,,,,,,,2.962756,,,,,,,,,,,,fe51dedb-58e2-4635-833d-b00b17587ce5,1367,,,"[92.4, 5.1]",3890319,31,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,56,Hannover 96,178,"['6a5271f0-42a5-4162-8bcc-a0c1930ffa58', '76cf7687-db7f-4799-86b6-e12f7933e870', '8fd2a8bf-5ee1-4b3a-b97a-bca01d6806b8']",58,,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:58.497,Carry,True
,,,"[70.3, 6.2]",,,,,,,,,,0.587825,,,,,,,,,,,,0228830d-ea79-4e0e-8d14-378648cd802d,1371,,,"[69.5, 6.2]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,56,Hannover 96,178,"['27bb3692-acde-458a-b00d-75db28bc752c', 'dc9a3f89-a0bf-4c9b-b7b3-47af599f638c']",2,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:02.858,Carry,
,,,"[73.5, 23.7]",,,,,,,,,,1.807719,,,,,,,,,,,,d3dd3122-2f02-41ea-8c4a-fb8f8e9c5716,1374,,,"[75.6, 23.0]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salif Sané,5664.0,Left Defensive Midfield,56,Hannover 96,178,"['2482791a-f601-4901-affc-539f42528605', '79cd1eaf-982a-404e-9d4e-dad4f0040970', 'c3c950e8-abf5-4cc0-8254-25da07f9663a']",4,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:04.346,Carry,True
,,,"[60.6, 5.5]",,,,,,,,,,2.193601,,,,,,,,,,,,636590f3-5de7-4a86-b320-6e1f68dd20be,1378,,,"[59.9, 5.3]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,56,Hannover 96,178,"['acf07e1c-b8a7-4eba-a1e5-7105976ff2b7', 'f1c77f97-0cf8-47e8-88f4-ded5a16283b5']",6,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:06.688,Carry,
,,,"[33.5, 30.3]",,,,,,,,,,1.825793,,,,,,,,,,,,ea1a1f59-8444-4483-b7d6-b29e8c737dcd,1381,,,"[39.3, 27.8]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,56,Hannover 96,178,"['23e3cc0c-b7c8-4df9-b866-5097d4ecc89b', 'da415ba6-6af6-43c4-a112-1845fd0977ec']",10,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:10.818,Carry,
,,,"[20.0, 41.1]",,,,,,,,,,3.531431,,,,,,,,,,,,73313171-4947-4a80-9932-fba36e0cf93e,1384,,,"[18.1, 41.4]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,56,Hannover 96,178,"['c449fa75-d581-42e0-b34d-bbe0aa8a5041', 'cee67900-1f4e-46d0-a920-bdd9f21c7c81']",14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:14.613,Carry,
,,,"[62.8, 67.6]",,,,,,,,,,1.053137,,,,,,,,,,,,19f0062c-6942-41ee-aa0b-5b6c0850a845,1395,,,"[63.1, 70.1]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,57,Hannover 96,178,"['03643b42-9dea-41be-9b41-b435a2c98b54', 'c22ea42d-00bc-472b-80ff-cd2441be9c69']",33,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:33.249,Carry,
,,,"[56.8, 43.6]",,,,,,,,,,1.010469,,,,,,,,,,,,da553463-404f-4cd3-bcb7-7e4880b33af8,1399,,,"[55.8, 44.9]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Schulz,400614.0,Left Center Back,57,Hannover 96,178,"['66d06d2a-ad94-4ec8-a3b9-360b361a2520', '810c081c-4f85-4cfc-9b92-78576391b0e7']",35,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:35.675,Carry,
,,,"[63.7, 2.0]",,,,,,,,,,1.565145,,,,,,,,,,,,0df56222-65d8-4aab-a7ad-5c8315f1d84f,1402,,,"[64.1, 2.0]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,57,Hannover 96,178,"['0ffd9608-15a1-443f-9c9a-b073f91482bb', '8fbb91b1-421b-4e61-984b-fe7753c3b309']",39,,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:39.507,Carry,
,,,"[44.6, 4.8]",,,,,,,,,,1.390777,,,,,,,,,,,,76c6d7a4-e157-4b7e-9bb4-e382a668b43c,1409,,,"[44.6, 4.8]",3890319,32,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,58,Wolfsburg,179,"['53a304dc-9218-4613-bcc3-c28562677de1', '5b7239d9-2e57-46e0-96c4-8f6b05e397b9']",58,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:32:58.018,Carry,
,,,"[44.6, 19.6]",,,,,,,,,,0.703682,,,,,,,,,,,,0112638c-9f84-44ee-a8dd-04b5d85e7f75,1412,,,"[41.0, 15.2]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,58,Wolfsburg,179,"['24e23950-1b25-47b5-b194-98e0c0e3703e', 'dfa658b0-5ec8-4439-8056-b2ae93d175b4']",1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:01.173,Carry,
,,,"[44.1, 57.1]",,,,,,,,,,1.765762,,,,,,,,,,,,903903f8-bfd9-4872-bab5-fa5666d130ef,1415,,,"[44.1, 57.1]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,58,Wolfsburg,179,"['6afe1b71-ae04-4951-ae53-84c7d03a88ae', '9daeb5fc-646b-49f8-a2b2-043202032c54']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:03.775,Carry,
,,,"[61.8, 77.1]",,,,,,,,,,2.217918,,,,,,,,,,,,4d4f144c-3304-416f-afe6-928dfda6a1e3,1418,,,"[57.2, 75.6]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,58,Wolfsburg,179,"['1fddc327-7cdb-41fc-a27a-9da4412db67c', 'fa96b062-7293-4aea-8af9-cbc48ca0c1ee']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:07.466,Carry,
,,,"[79.9, 71.6]",,,,,,,,,,0.748285,,,,,,,,,,,,361f45ed-55c5-4d32-bef4-e4c277162892,1424,,,"[81.6, 72.9]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,58,Wolfsburg,179,"['7d450400-6c37-4a3a-b52e-43118810c638', 'b7639c83-3e8a-4c22-bd7d-80a29e71d99e', 'c84ec879-fea5-45a7-be29-c19c31f5d738']",12,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:12.185,Carry,True
,,,"[52.7, 36.5]",,,,,,,,,,1.240633,,,,,,,,,,,,96eb3ad6-308d-43bd-8df9-0bf99b55618e,1429,,,"[50.6, 37.5]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,58,Wolfsburg,179,"['4eed2541-6753-4ab3-9246-db600b859709', 'bfeb83b9-d7dd-48a5-a335-c2ef15690489']",17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:17.088,Carry,
,,,"[93.3, 18.7]",,,,,,,,,,0.079999,,,,,,,,,,,,d434d8e0-9423-4230-93cb-5215ea657f50,1434,,,"[93.3, 19.4]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Left Center Midfield,58,Wolfsburg,179,"['71975929-4131-4c9b-9b06-8c40fe5ed2f1', '99ab7e49-e5d2-46f4-9afe-6999cd765022']",21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:21.961,Carry,
,,,"[26.8, 74.9]",,,,,,,,,,4.021982,,,,,,,,,,,,131ce43d-9778-4bcf-8b0a-5921976de070,1438,,,"[20.0, 72.2]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oliver Sorg,12316.0,Right Back,58,Wolfsburg,179,"['37c2ec49-613c-4efb-89fc-a9451f72a703', 'aa89901c-d5cd-4be9-9a24-b2dc1aa6e49b', 'd0846829-3e1a-4a91-8cc5-1cf9e04dfad7']",24,,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:24.539,Carry,True
,,,"[51.2, 5.0]",,,,,,,,,,2.919491,,,,,,,,,,,,6250f772-067c-4cda-bc36-f753af996a2f,1443,,,"[63.3, 9.4]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,58,Wolfsburg,179,"['8e0c3dd1-eae5-4d75-a646-3f6d86ab302e', 'a2214304-5dff-462b-a968-f1842e7c8c38']",30,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:30.134,Carry,
,,,"[40.8, 9.6]",,,,,,,,,,0.972077,,,,,,,,,,,,e59e4ccd-1c39-4536-8b7f-ffe3aeab05f0,1446,,,"[40.8, 9.6]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,58,Wolfsburg,179,"['75583f5d-55c5-4143-835d-d9e738f5b311', '9c9ae2ab-87e3-4dbf-a3a3-c6edfba2f132']",34,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:34.284,Carry,
,,,"[60.8, 23.3]",,,,,,,,,,2.040081,,,,,,,,,,,,ad6cc6ea-d45d-4704-a96a-cde5b4ef2e96,1449,,,"[55.0, 23.3]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josuha Guilavogui,8230.0,Center Defensive Midfield,58,Wolfsburg,179,"['ad3d3b55-7c1b-4700-8904-d57f7add0463', 'd401bcfb-03b0-4ee1-bf1c-5f0379cbff05']",36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:36.348,Carry,
,,,"[68.3, 65.3]",,,,,,,,,,5.922288,,,,,,,,,,,,7c4b15bf-14b2-4524-a0e4-f2e347ee0afb,1453,,,"[44.1, 55.3]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,58,Wolfsburg,179,"['35187aee-39bd-4a9c-a915-df69710d2606', '5eb55dbb-4ce4-4196-9e43-c92b567d3754']",38,,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:38.951,Carry,
,,,"[68.1, 56.2]",,,,,,,,,,3.113632,,,,,,,,,,,,2fab9598-62af-4b2c-9d66-9a868a3f1c22,1458,,,"[44.8, 54.4]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,58,Wolfsburg,179,"['a261dbbd-29b9-46c0-850a-56ee9bf61191', 'abbd2a4b-6e3c-4d8c-8705-d7e7ad673605']",48,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:48.579,Carry,
,,,"[81.6, 51.2]",,,,,,,,,,0.311998,,,,,,,,,,,,58b1a533-b6d6-48d7-a410-3ec7bb634040,1462,,,"[82.2, 51.9]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bas Dost,10594.0,Center Forward,58,Wolfsburg,179,"['90223528-45f8-4356-b4a6-ce2d705f119e', '95c71251-8f09-42e9-9c5c-0376eb8c9f36', 'fdb626ef-4384-4ca1-896b-489a9ee68e91']",52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:52.856,Carry,True
,,,"[76.2, 48.7]",,,,,,,,,,1.475708,,,,,,,,,,,,03b21e89-0f78-4066-a783-d8465cdeb397,1465,,,"[73.1, 46.4]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,58,Wolfsburg,179,"['a47dd37e-d7dd-4311-b700-331deee744f8', 'f7808767-d473-4e01-a992-db82a3e5c70e']",54,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:54.036,Carry,
,,,"[97.4, 74.4]",,,,,,,,,,4.345926,,,,,,,,,,,,ee871131-83b0-4d43-b810-6230c1d37c87,1468,,,"[81.4, 76.4]",3890319,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,58,Wolfsburg,179,"['1f9faae3-d394-457b-8dc3-3929645f73af', '6d17642c-65a5-4a09-be59-1c812cbfcd93']",57,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:33:57.492,Carry,
,,,"[93.7, 55.6]",,,,,,,,,,1.68435,,,,,,,,,,,,7b3cd29e-c60e-4a23-bbc7-b377f5e28ebd,1471,,,"[93.3, 56.9]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,58,Wolfsburg,179,"['9f017d65-62a3-484a-b638-29d9949a8231', 'd0613602-bf12-46d8-9c2b-3d6d68df1fc9']",3,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:03.036,Carry,
,,,"[110.2, 75.0]",,,,,,,,,,0.04,,,,,,,,,,,,bae65085-6049-44b3-bf8b-5eec27bce996,1474,,,"[107.2, 76.4]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,58,Wolfsburg,179,"['d3b57eaa-6b5a-4cdf-896f-1ce60f5b1f77', 'e519f9c7-752c-46b1-8b4c-612c4d4de7b3']",7,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:07.043,Carry,
,,,"[91.2, 23.5]",,,,,,,,,,0.85577,,,,,,,,,,,,356dca3e-2bdd-4eec-a838-5ea9c2331eb2,1479,,,"[91.2, 23.5]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,58,Wolfsburg,179,"['bef03987-5933-40d8-b6b3-60d21c4f5120', 'ea244226-ee12-489c-bbbd-cb759f3754de']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:11.256,Carry,
,,,"[104.9, 10.8]",,,,,,,,,,1.621342,,,,,,,,,,,,57e3b0d2-0246-43fc-a7e6-433f671b5f23,1482,,,"[104.9, 10.8]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Left Center Midfield,58,Wolfsburg,179,"['f41c83f2-828b-49b9-ac8e-8fd41aa96041', 'fb3afc0e-3709-46de-8796-929e14c66594']",13,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:13.502,Carry,
,,,"[87.5, 10.6]",,,,,,,,,,3.499617,,,,,,,,,,,,0ecc35ed-fbef-4349-8778-cfe0fbfc2396,1487,,,"[93.9, 12.1]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Left Center Midfield,58,Wolfsburg,179,"['f47885fc-07da-4bd1-ad8d-b5a525767e0b', 'fd1d6104-ca21-417d-9919-f44a38101f12']",18,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:18.303,Carry,
,,,"[64.3, 45.6]",,,,,,,,,,0.942187,,,,,,,,,,,,ab45175d-3d9b-411a-b774-3afffd21fb6f,1493,,,"[64.3, 45.4]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,58,Wolfsburg,179,"['26ab5fbd-9968-4049-877e-027d404d9839', 'ed524810-69e0-437d-9e4b-de993bafb4ef']",25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:25.333,Carry,
,,,"[82.5, 56.7]",,,,,,,,,,2.807562,,,,,,,,,,,,042e144d-2f92-4c4f-a162-b8a46d0368e7,1496,,,"[77.5, 54.2]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,58,Wolfsburg,179,"['b8b62887-d550-4668-8e87-e55988e2777a', 'ec7113ae-745d-4bed-9c60-d4dcbcdbef2b']",27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:27.842,Carry,
,,,"[92.9, 77.7]",,,,,,,,,,1.008214,,,,,,,,,,,,4a6899c6-d25a-440d-a6e7-61329ea47695,1499,,,"[92.9, 77.7]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,58,Wolfsburg,179,"['3cbc6c60-cd5b-43d2-bdfa-a145ac523d1c', 'db95b50b-d495-45ed-a5c1-b6f7311bb316']",32,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:32.564,Carry,
,,,"[82.7, 70.0]",,,,,,,,,,1.894174,,,,,,,,,,,,0d59f536-61aa-4caa-a175-a1034ca753cd,1503,,,"[88.5, 70.4]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Draxler,3186.0,Right Center Midfield,58,Wolfsburg,179,"['03a4d928-7599-46b9-a2ef-9c9c3749c7c8', '2dbb47ee-8085-46a7-865a-d09d7a436cb4', '6e2c81fa-3c7e-4f5d-a27a-036f92fdbe50']",35,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:34:35.037,Carry,True
,,,"[62.0, 4.3]",,,,,,,,,,0.175558,,,,,,,,,,,,f68650d3-3582-40ce-83d3-bd15218d7349,1512,,,"[61.6, 3.7]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,59,Hannover 96,178,"['345db975-af4c-48ce-9b80-8cc36fbe56e2', 'ad83a80f-c008-4c91-8bcc-dbc5f3e3446c', 'c62d9c74-d956-4971-b9d2-6a64e011ffd1']",55,,,,,,,,,,,,,,,,,,Hannover 96,178,00:34:55.538,Carry,True
,,,"[57.0, 7.8]",,,,,,,,,,0.097748004,,,,,,,,,,,,7c98c663-f6b3-4f2a-b18a-17e22690b00a,1519,,,"[56.4, 7.4]",3890319,34,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,59,Hannover 96,178,"['41810f70-1ff0-4421-aa25-cd737758239f', '5b5f334d-a817-4a75-9b6e-b86940155b0f']",58,,,,,,,,,,,,,,,,,,Hannover 96,178,00:34:58.479,Carry,
,,,"[67.7, 76.0]",,,,,,,,,,0.870445,,,,,,,,,,,,823b07c3-2253-4509-b4c8-31428d88aa90,1526,,,"[63.7, 75.8]",3890319,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Right Midfield,60,Wolfsburg,179,"['1d8245fb-4b2b-4d10-a105-72e7c6776f01', '694626ce-085f-41bc-bf30-036a35aa0ae3']",2,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:02.411,Carry,
,,,"[69.5, 57.5]",,,,,,,,,,0.687731,,,,,,,,,,,,85388a9d-9184-4648-a1f2-677b9038267f,1530,,,"[68.1, 58.3]",3890319,35,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Right Center Midfield,60,Wolfsburg,179,"['923011e0-272b-4bef-a1b8-4d9c421a0f81', '94474e7f-f9c3-4833-bbce-5be48dfe6681', 'a66f4807-57a1-48de-9f17-ddb7054dc366', 'dfcacd28-fa97-4145-b674-46e531a19134']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:04.280,Carry,True
,,,"[73.7, 32.7]",,,,,,,,,,1.629536,,,,,,,,,,,,fd79cb7b-1bcf-4b51-b798-f09cb58755e9,1535,,,"[56.6, 43.1]",3890319,35,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,61,Wolfsburg,179,"['04e98a6c-5b72-4cca-810c-72deb61632db', '7613725c-ae43-438b-ae76-e52937f15bf8']",10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:10.960,Carry,
,,,"[88.1, 13.8]",,,,,,,,,,3.069462,,,,,,,,,,,,573ed9d2-dfde-4430-8257-617d13d0b2fe,1538,,,"[89.5, 10.4]",3890319,35,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,61,Wolfsburg,179,"['248a920a-d467-4b22-a8ee-7519247710a0', '6222b84d-a976-451c-b580-1dd0589c2c92']",14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:14.647,Carry,
,,,"[96.8, 52.7]",,,,,,,,,,3.972943,,,,,,,,,,,,599e8345-35b6-4174-8e6f-44bbc8557be6,1541,,,"[107.4, 61.7]",3890319,35,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Caligiuri,8521.0,Right Midfield,61,Wolfsburg,179,"['836451e5-576a-458a-b3b6-c86fdf1a080e', '87cbab90-1ef9-4771-b42b-492c43087370', '8aa914c6-ab4e-42d2-9913-ff5393d94804']",20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:20.678,Carry,True
,,,"[35.6, 32.6]",,,,,,,,,,2.270864,,,,,,,,,,,,6e2bb086-617d-4961-83bd-3bcbac41c3e8,1546,,,"[26.0, 28.2]",3890319,35,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,61,Wolfsburg,179,"['4e85e2d2-0fa7-4b35-ac6b-f8d113350823', '69ecfa90-4578-4792-a5ee-0b0df715f649']",25,,,,,,,,,,,,,,,,,,Hannover 96,178,00:35:25.304,Carry,
,,,"[82.1, 49.0]",,,,,,,,,,2.385938,,,,,,,,,,,,9cb1258e-8290-4145-952b-17ec82217ee0,1550,,,"[69.3, 53.7]",3890319,35,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,61,Wolfsburg,179,"['3a047f58-5dc0-465a-8958-9da769568d73', 'b19b7494-cb48-48cf-81a1-73b818c79333']",28,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:28.792,Carry,
,,,"[69.3, 54.8]",,,,,,,,,,0.935149,,,,,,,,,,,,c325be28-82cb-4551-86c2-dda3f6721648,1559,,,"[68.9, 54.6]",3890319,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,62,Wolfsburg,179,"['23ed6d74-f7c3-44b1-b260-a578b0817b62', '3632149d-9b39-4c4e-8fcd-82a85a75022c']",8,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:08.484,Carry,
,,,"[71.4, 23.1]",,,,,,,,,,1.35416,,,,,,,,,,,,899c4dac-adff-48e5-b77f-8e4a4a53c138,1562,,,"[68.7, 21.7]",3890319,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,62,Wolfsburg,179,"['75456b99-f58c-4eca-9e96-84c77c0514bb', 'e081c902-db34-407b-bc59-a4873c5cfef0']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:11.080,Carry,
,,,"[99.3, 5.6]",,,,,,,,,,0.597746,,,,,,,,,,,,83f3a4b6-a5dc-44ef-993b-5a416dc4e0c4,1565,,,"[93.1, 6.0]",3890319,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Back,62,Wolfsburg,179,"['11f5f541-4d5e-4f08-88ef-8916cc92da10', 'c9dda8c7-c504-482d-964c-1ea9f5918238']",14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:14.254,Carry,
,,,"[88.7, 26.2]",,,,,,,,,,4.144416,,,,,,,,,,,,e4e12331-58e1-46f9-a090-3ce3961319a4,1570,,,"[92.9, 30.6]",3890319,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Max Kruse,8386.0,Left Center Midfield,62,Wolfsburg,179,"['15a13566-7595-4dcd-97b5-2a53235b3d8b', '3286a8ba-a99d-4991-993f-90f645e2b26e', '419e7569-def3-4110-bb33-c9fa938b2ead']",17,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:17.145,Carry,True
,,,"[52.8, 58.0]",,,,,,,,,,3.517083,,,,,,,,,,,,6e7bd09c-874a-4acf-b654-65c0bf8d9042,1579,,,"[56.0, 44.1]",3890319,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,64,Hannover 96,178,"['23352c3d-d2d8-4a18-aeee-df758fcc4f95', '91122f4a-be4a-45fe-8ac9-bd5821a51c6e']",56,,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:56.486,Carry,
,,,"[23.1, 24.0]",,,,,,,,,,0.004238,,,,,,,,,,,,07d16efe-ef40-4a45-ad16-6fc4fd136b6c,1588,,,"[23.1, 23.3]",3890319,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,65,Wolfsburg,179,"['10a67c38-6152-4e6b-8ea6-75ba40a6a1b6', '1cc8d2a9-d331-4af3-9637-ad2142759c27']",4,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:04.895,Carry,
,,,"[24.6, 31.4]",,,,,,,,,,0.326423,,,,,,,,,,,,09a8a04b-eeed-4bff-8d1e-337d3819e480,1593,,,"[24.6, 31.4]",3890319,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,65,Wolfsburg,179,"['29fc13c4-d840-4a90-984e-05840326e505', 'bb42afc0-7f91-4745-b5bd-049517bec200']",6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:06.711,Carry,
,,,"[30.0, 24.8]",,,,,,,,,,0.831907,,,,,,,,,,,,8f5ba45f-d7b2-43cc-906a-4d60393989fb,1600,,,"[29.1, 25.4]",3890319,37,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dante Bonfim da Costa Santos,3197.0,Left Center Back,65,Wolfsburg,179,"['200aea00-48d0-4d7c-a1cf-e7a6571033d4', '7abb7e55-f262-4dc4-acbd-5433bac62323']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:11.581,Carry,
