50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.44786,,,,,,,,,,,9f4df046-f20a-4b6b-ae8b-ae8003d18466,2908,,"[75.7, 69.1]",3890498,80,,,,,-1.996246,,Right Foot,,,,"[67.0, 49.9]",,Ground Pass,,21.079136,,,Dante Bonfim da Costa Santos,3197.0,,,,,,2,From Throw In,Robin Knoche,8239.0,Right Center Back,165,Wolfsburg,179,['4a0d6275-f9e4-4fce-b745-fd2e3dbbc6e1'],14,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:14.052,Pass,
,,,,,,,,,,,,,,,,,1.24417,,,,,,,,,,,eaf9fb75-ed68-4c72-93de-4eebf447585d,2911,,"[67.5, 36.4]",3890498,80,,,,,1.1276938,,Left Foot,,,,"[75.9, 54.1]",,Ground Pass,,19.59209,,,Maximilian Arnold,8235.0,,,,,,2,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,165,Wolfsburg,179,['cba09f24-f44e-45e7-a34b-7219bcf50cb2'],19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:19.320,Pass,
,,,,,,,,,,,,,,,,,1.253307,,,,,,,,,,,27e6a44f-f664-466e-a930-7871a5125a0f,2914,,"[75.9, 54.1]",3890498,80,,,,,1.3245037,,Right Foot,,,,"[80.4, 72.0]",,Ground Pass,,18.456978,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,165,Wolfsburg,179,['379221c8-49ce-49d5-8b74-8bde4ec51c99'],21,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:21.700,Pass,
,,,,,,,,,,,,,,,,,0.724197,,,,,,,,,,,860a7a8f-6c52-4dae-b3e4-7617144088b5,2917,,"[89.5, 69.5]",3890498,80,,,,,-1.0303768,,Left Foot,,,,"[93.7, 62.5]",,Ground Pass,,8.163333,,,André Schürrle,10281.0,,,,,,2,From Throw In,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,165,Wolfsburg,179,['4be1c98e-273a-4509-a68b-d892f8782d9c'],25,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:25.412,Pass,
,,,,,,,,,,,,,,,,,1.117995,,,,,,,,,,,ff7340b3-963b-444e-814b-fa58103efc2b,2921,,"[93.7, 62.0]",3890498,80,,,,,-2.7807558,,Right Foot,,,,"[88.4, 60.0]",,Ground Pass,,5.6648035,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Throw In,André Schürrle,10281.0,Left Wing,165,Wolfsburg,179,"['c9dfc740-0664-4efa-b196-a1617daed5fa', 'e8354dc8-a9a7-4bff-bbee-687a9b2d787e']",26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:26.176,Pass,True
,,,,,,,,,,,,,,,,,0.499816,,,,,,,,,,,52e05a7a-f433-4ca3-9ea7-f8b3e79c22a6,2930,,"[39.5, 39.1]",3890498,80,,,,,2.4616838,,Left Foot,,,,"[34.8, 42.9]",,Ground Pass,,6.0440054,,,Aytac Sulu,9217.0,,,,,Recovery,2,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,165,Wolfsburg,179,"['a3ab97ee-6fac-4630-be7e-4a81fb40617e', 'e1645e84-8434-4d09-b4ca-cfc772aa8c0e']",30,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:35:30.905,Pass,True
,,,,,,,,,,,,,,,,,2.026986,,,,,,,,,,,2b7463de-7f0a-4078-b960-16c3b0090ca7,2933,,"[34.8, 42.9]",3890498,80,,,,,-0.5177052,,Right Foot,,,,"[72.2, 21.6]",,High Pass,,43.040096,Incomplete,,Sandro Wagner,9723.0,,,,,,2,From Throw In,Aytac Sulu,9217.0,Right Center Back,165,Wolfsburg,179,"['98059a55-a257-4b19-8ac1-8082d00e39f1', 'bf5137af-bd06-4cb5-9385-f7b5657ac14c']",32,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:35:32.673,Pass,
,,,,,,,,,,,,,,,,,0.936378,,,,,,,,,,,3d14066d-b7f7-4428-bffe-4790bbdac797,2937,,"[97.9, 80.0]",3890498,80,,,,,-0.67026335,,,,,,"[106.1, 73.5]",,Low Pass,,10.463747,,,André Schürrle,10281.0,,,,,Throw-in,2,From Throw In,Christian Träsch,23266.0,Right Back,166,Wolfsburg,179,['20c2a93e-c4e3-49cd-bafc-a294df000d5c'],42,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:42.667,Pass,
,,,,,,,,,,,,,,,,,1.476619,,,,,,,,,,,58e33990-0387-46f7-974d-21c2453b1296,2939,,"[105.3, 73.5]",3890498,80,,,,,-1.2430578,,Right Foot,,,,"[110.4, 58.5]",,Low Pass,,15.843295,,,Bruno Henrique Pinto,25152.0,,,,,,2,From Throw In,André Schürrle,10281.0,Left Wing,166,Wolfsburg,179,['16c0a186-7a1d-4f01-beb5-b2789540ceae'],43,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:43.603,Pass,
,,,,,,,,,,,,,,,,,6.112391,,,,,,,,,,,773234d2-8dac-4845-99ee-eed68a11739e,2942,,"[110.4, 58.5]",3890498,80,,,,,-1.6501347,,Right Foot,True,,,"[105.9, 1.9]",,Low Pass,,56.778606,,,Max Kruse,8386.0,,True,,,,2,From Throw In,Bruno Henrique Pinto,25152.0,Right Wing,166,Wolfsburg,179,['50ad7042-6632-4bd4-a53d-08b56cf05fb9'],45,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:45.179,Pass,
,,,,,,,,,,,,,,,,,1.593467,,,,,,,,,,,8b5a2da9-1971-4aeb-80bc-5789ea1a2f47,2946,,"[91.7, 4.5]",3890498,80,,,,,2.2484171,,Left Foot,,,,"[78.1, 21.4]",,Ground Pass,,21.692625,,,Maximilian Arnold,8235.0,,,,,,2,From Throw In,Max Kruse,8386.0,Center Forward,166,Wolfsburg,179,['8c83eb01-19f1-4775-93c9-dad760cd7cc1'],53,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:53.564,Pass,
,,,,,,,,,,,,,,,,,1.383511,,,,,,,,,,,6de754bf-18d0-4a75-8ca6-2fa912b629c1,2949,,"[78.7, 23.3]",3890498,80,,,,,1.7118291,,Left Foot,,,,"[76.4, 39.5]",,Ground Pass,,16.362457,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,166,Wolfsburg,179,['6d309cf6-5f83-461c-8b3b-165a5bf3888d'],56,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:56.410,Pass,
,,,,,,,,,,,,,,,,,0.842695,,,,,,,,,,,a2dfa276-54d2-457a-9a05-9a6a6c249b84,2953,,"[74.8, 37.7]",3890498,80,,,,,-1.8326815,,Left Foot,,,,"[72.2, 28.0]",,Ground Pass,,10.04241,,,Maximilian Arnold,8235.0,,,,,,2,From Throw In,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,166,Wolfsburg,179,"['2435b3f7-7453-4c4b-b805-7d4d377ed634', 'a1afd1d8-e72c-42d5-86c9-f74344384b78']",59,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:59.232,Pass,True
,,,,,,,,,,,,,,,,,1.824494,,,,,,,,,,,86c7cb4f-0559-4864-ae2a-84b37f9a6e2c,2956,,"[70.0, 30.0]",3890498,81,,,,,1.3672334,,Right Foot,,,,"[79.0, 73.6]",,Ground Pass,,44.51921,,,Christian Träsch,23266.0,,True,,,,2,From Throw In,Maximilian Arnold,8235.0,Left Defensive Midfield,166,Wolfsburg,179,['529bb2ea-88e8-42f0-ac51-0c95802dbb5c'],1,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:01.348,Pass,
,,,,,,,,,,,,,,,,,1.624316,,,,,,,,,,,7ecb3d95-be4d-4e74-b152-6793c2cc57c8,2959,,"[84.7, 71.1]",3890498,81,,,,,0.31309277,,Right Foot,,,,"[98.6, 75.6]",,Ground Pass,,14.6102705,,,André Schürrle,10281.0,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,166,Wolfsburg,179,['0f53a014-1b62-4e2c-8c73-0b42ff8f6002'],5,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:05.322,Pass,
,,,,,,,,,,,,,,,,,1.757108,,,,,,,,,,,fa5f3c76-8ffe-47fe-bec8-3b9be3b7775d,2962,,"[98.6, 75.6]",3890498,81,,,,,-2.7074568,,Right Foot,,,,"[87.6, 70.5]",,Ground Pass,,12.124768,,,Christian Träsch,23266.0,,,,,,2,From Throw In,André Schürrle,10281.0,Left Wing,166,Wolfsburg,179,['7e03a231-00bf-4b72-b024-ff48fe71e65a'],6,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:06.986,Pass,
,,,,,,,,,,,,,,,,,1.232683,,,,,,,,,,,390e2d47-cf97-468b-a19b-787b8de50b34,2965,,"[91.4, 70.3]",3890498,81,,,,,0.26274738,,Right Foot,,,,"[105.9, 74.2]",,Ground Pass,,15.015326,,,André Schürrle,10281.0,,,,,,2,From Throw In,Christian Träsch,23266.0,Right Back,166,Wolfsburg,179,['29ca372c-e11f-4205-b608-21a506d4bf3c'],10,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:10.592,Pass,
,,,,,,,,,,,,,,,,,0.320654,,,,,,,,,,,fe12820e-d634-4b98-aea0-2ef5dba3f60a,2968,,"[105.9, 74.2]",3890498,81,,,,,-1.2426764,,Right Foot,,,,"[107.5, 69.5]",,Ground Pass,,4.9648767,Incomplete,,Bruno Henrique Pinto,25152.0,,,,,,2,From Throw In,André Schürrle,10281.0,Left Wing,166,Wolfsburg,179,"['79f507bf-aaff-4d5f-9947-7bdab3d55556', 'c59d971f-a739-4e41-a49f-ac6d31a6f2d6']",11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:11.905,Pass,
,,,,,,,,,,,,,,,,,2.416191,,,,,,,,,,,3739b80f-7c1b-4246-9d3e-d31b856ed01a,2972,,"[2.3, 8.7]",3890498,81,,,,,-0.18561159,,Left Foot,,,,"[48.1, 0.1]",,High Pass,,46.60043,Out,,Sandro Wagner,9723.0,,,,,,2,From Throw In,Luca Caldirola,9404.0,Left Back,166,Wolfsburg,179,['1f8eb05a-f040-4ea3-84c2-95808ce1e1d8'],14,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:36:14.344,Pass,
,,,,,,,,,,,,,,,,,1.773152,,,,,,,,,,,abfee6c6-63fa-4613-b724-d7dad4d7a286,2974,,"[54.8, 80.0]",3890498,81,,,,,-1.7636361,,,,,,"[51.5, 63.1]",,Low Pass,,17.219175,,,Dante Bonfim da Costa Santos,3197.0,,,,,Throw-in,2,From Throw In,Robin Knoche,8239.0,Right Center Back,167,Wolfsburg,179,['42cfc586-7684-4297-8d21-6c46c16e8d38'],20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:20.659,Pass,
,,,,,,,,,,,,,,,,,1.450986,,,,,,,,,,,7867f243-7cc3-462f-aaf8-89dd9ecce039,2977,,"[53.6, 55.2]",3890498,81,,,,,-1.0028356,,Left Foot,,,,"[67.0, 34.2]",,Ground Pass,,24.911041,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Throw In,Dante Bonfim da Costa Santos,3197.0,Left Center Back,167,Wolfsburg,179,['ae138057-1f71-433d-ad27-9084e69d013a'],23,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:23.804,Pass,
,,,,,,,,,,,,,,,,,1.335405,,,,,,,,,,,bea655a0-d84c-4581-b335-f280645a0c7a,2980,,"[67.0, 34.2]",3890498,81,,,,,-1.4097044,,Left Foot,,,,"[72.2, 2.2]",,Ground Pass,,32.419746,,,Marcel Schäfer,40469.0,,,,,,2,From Throw In,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,167,Wolfsburg,179,['1a885842-5718-498b-abaf-d23193909b6d'],27,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:27.094,Pass,
,,,,,,,,,,,,,,,,,0.97514,,,,,,,,,,,5c79c3c2-e596-4709-ba1c-074152240c9f,2983,,"[72.6, 2.4]",3890498,81,,,,,0.9796392,,Left Foot,,,,"[77.5, 9.7]",,Ground Pass,,8.792042,,,Max Kruse,8386.0,,,,,,2,From Throw In,Marcel Schäfer,40469.0,Left Back,167,Wolfsburg,179,['a1c3b4ba-226f-443e-a9dd-15114089dc85'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:29.867,Pass,
,,,,,,,,,,,,,,,,,2.112573,,,,,,,,,,,b4c8ae34-90e8-4d20-97dc-ceca14bbaaed,2986,,"[82.6, 4.2]",3890498,81,,,,,1.2490457,,Left Foot,,,,"[86.2, 15.0]",,Ground Pass,,11.384199,,,Leandro Putaro,55966.0,,,,,,2,From Throw In,Max Kruse,8386.0,Center Forward,167,Wolfsburg,179,['335beb2c-e4b6-4c04-abe2-2c9ba31f3a6f'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:33.471,Pass,
,,,,,,,,,,,,,,,,,1.103159,,,,,,,,,,,cead421a-a5da-40cc-8412-d9330328bf6d,2990,,"[83.7, 12.4]",3890498,81,,,,,-1.0526572,,Left Foot,,,,"[89.8, 1.7]",,Ground Pass,,12.316655,,,Max Kruse,8386.0,,,,,,2,From Throw In,Leandro Putaro,55966.0,Center Attacking Midfield,167,Wolfsburg,179,['41356a6c-1209-4a9f-b7f0-7c9892dd1441'],36,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:36.376,Pass,
,,,,,,,,,,,,,,,,,0.544044,,,,,,,,,,,ada20ea4-2800-4abb-80f5-615877364036,2993,,"[93.4, 2.4]",3890498,81,,,,,1.0109994,,Left Foot,,,,"[102.8, 17.4]",,Low Pass,,17.701977,Incomplete,,André Schürrle,10281.0,,,,,,2,From Throw In,Max Kruse,8386.0,Center Forward,167,Wolfsburg,179,"['19a7ef73-e601-4f47-b957-511eb26cdd14', 'f0bb8558-58a8-44f7-ac29-d6d03c00cf35']",38,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:38.968,Pass,
,,,,,,,,,,,,,,,,,1.748321,,,,,,,,,,,f0bb8558-58a8-44f7-ac29-d6d03c00cf35,2995,,"[17.3, 62.7]",3890498,81,,,,,-0.89213383,,Head,,,,"[32.3, 44.1]",,Low Pass,,23.89477,,,Jérôme Gondorf,8388.0,,,,,Recovery,2,Regular Play,Florian Jungwirth,12383.0,Right Back,168,Darmstadt 98,872,"['678b4d07-3c52-4761-8e77-1eae9c1eacdb', 'ada20ea4-2800-4abb-80f5-615877364036']",39,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:36:39.512,Pass,
,,,,,,,,,,,,,,,,,1.340247,,,,,,,,,,,9d47917a-c71c-4eba-b051-bc3064c4cc40,2998,,"[32.3, 44.1]",3890498,81,,,,,-0.4436169,,Right Foot,,,,"[56.5, 32.6]",,High Pass,,26.793468,,,Sandro Wagner,9723.0,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,168,Darmstadt 98,872,['c74bf9c7-a874-43d2-a075-1e67ceb48adc'],41,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:36:41.967,Pass,
,,,,,,,,,,,,,,,,,0.854697,,,,,,,,,,,cbb11da0-009a-4352-b134-1148f2285665,3001,,"[50.3, 33.8]",3890498,81,,,,,1.5707964,,Right Foot,,,,"[50.3, 49.0]",,Ground Pass,,15.2,,,Jan Rosenthal,40477.0,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,168,Darmstadt 98,872,['5833ab84-2a5c-4dff-baf5-ddc3e02d508a'],44,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:36:44.537,Pass,
,,,,,,,,,,,,,,,,,2.609598,,,,,,,,,,,8817a44c-f63a-4c64-bc84-1691f0654b86,3004,,"[50.3, 50.2]",3890498,81,,,,,0.73489964,,Right Foot,,,,"[79.4, 76.5]",,Ground Pass,,39.223717,,,Marcel Heller,9401.0,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,168,Darmstadt 98,872,['41fbff88-4287-4567-bdef-b88e0a7b85f0'],46,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:36:46.455,Pass,
,,,,,,,,,,,,,,,,,1.370599,,,,,,,,,,,e0a39e42-8087-4905-8deb-ccfad241f6de,3007,,"[99.2, 63.4]",3890498,81,,,,,-1.1464844,02cd3ec7-0bdf-43fe-b0d6-67340d14d144,Right Foot,True,,,"[109.5, 40.6]",True,Ground Pass,,25.018593,,,Sandro Wagner,9723.0,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,168,Darmstadt 98,872,['cd7343f1-a286-4215-ba9b-02c13baf52a7'],51,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:36:51.430,Pass,
,,,,,,,,,,,,,,,,,0.076978,,,,,,,,,,,8a1a2440-9e3f-4c12-a8f1-25e71234d4aa,3011,,"[60.0, 40.0]",3890498,82,,True,,,-1.7681919,,Right Foot,,,,"[59.7, 38.5]",,Ground Pass,,1.5297059,,,Max Kruse,8386.0,,,,,Kick Off,2,From Kick Off,Leandro Putaro,55966.0,Center Attacking Midfield,169,Wolfsburg,179,['86838054-8aa2-4055-9fe8-b6c186226ca8'],49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:49.234,Pass,
,,,,,,,,,,,,,,,,,0.963612,,,,,,,,,,,07e4d3f5-36fa-4302-ace2-07a7f748dfef,3013,,"[59.7, 38.5]",3890498,82,,True,,,-2.9964664,,Left Foot,,,,"[46.7, 36.6]",,Ground Pass,,13.138112,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Kick Off,Max Kruse,8386.0,Center Forward,169,Wolfsburg,179,['052b2eb4-dd25-4ec4-ab1c-e6ddcbadd305'],49,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:49.724,Pass,
,,,,,,,,,,,,,,,,,1.431426,,,,,,,,,,,4d585e00-4199-4293-ba53-879174551d65,3015,,"[53.2, 31.0]",3890498,82,,,,,-1.2395021,,Left Foot,,,,"[62.9, 2.8]",,Ground Pass,,29.821636,,,André Schürrle,10281.0,,,,,,2,From Kick Off,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,169,Wolfsburg,179,['c9fd7faa-df17-4b5f-9009-27a87d890b22'],52,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:52.416,Pass,
,,,,,,,,,,,,,,,,,1.247706,,,,,,,,,,,b26d64a0-950e-49c1-b471-21273670a3ba,3022,,"[70.8, 73.8]",3890498,83,,,,,-2.0795262,,Right Foot,,,,"[65.0, 63.4]",,Ground Pass,,11.907981,,,Jan Rosenthal,40477.0,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,170,Darmstadt 98,872,['5eede82e-9e6b-48f5-86d3-b96c391ec3a1'],0,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:00.004,Pass,
,,,,,,,,,,,,,,,,,0.953942,,,,,,,,,,,12c1c3ff-6f43-48a0-bfc0-0fed6c24fc75,3025,,"[65.0, 63.4]",3890498,83,,,,,-0.7313967,,Right Foot,,,,"[76.7, 52.9]",,Ground Pass,,15.720687,,,Sandro Wagner,9723.0,,,,,,2,Regular Play,Jan Rosenthal,40477.0,Center Attacking Midfield,170,Darmstadt 98,872,['9b99455a-125c-4df1-82ad-9c85174ef88d'],1,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:01.643,Pass,
,,,,,,,,,,,,,,,,,2.064542,,,,,,,,,,,7a85d989-1f13-42fa-b65e-74bd60c1468e,3028,,"[76.7, 52.9]",3890498,83,,,,,0.39249843,,Right Foot,,,,"[95.3, 60.6]",,High Pass,,20.130821,Pass Offside,,Marcel Heller,9401.0,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,170,Darmstadt 98,872,"['bdd0834e-cbc7-43fa-a5a5-d86cfde98808', 'dfec525c-e369-4fa1-b56a-4f24ef113ab2']",2,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:38:02.597,Pass,True
,,,,,,,,,,,,,,,,,0.859902,,,,,,,,,,,10547a38-8a1d-42d5-b3a7-5f9ac0796c74,3030,,"[19.3, 18.6]",3890498,83,,,,,1.237552,,Left Foot,,,,"[21.1, 23.8]",,Ground Pass,,5.5027266,,,Dante Bonfim da Costa Santos,3197.0,,,,,Free Kick,2,From Free Kick,Marcel Schäfer,40469.0,Left Back,171,Wolfsburg,179,['714c32ba-9ec3-45dc-aad9-ae088326f605'],9,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:09.284,Pass,
,,,,,,,,,,,,,,,,,1.249197,,,,,,,,,,,8b4e5719-83e0-4f8b-9d84-512cd0538e9e,3033,,"[21.1, 23.8]",3890498,83,,,,,-0.30413124,,Left Foot,,,,"[34.8, 19.5]",,Ground Pass,,14.35897,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,171,Wolfsburg,179,['30c496a8-6f4d-4a4d-9b2e-51920d588f14'],11,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:11.256,Pass,
,,,,,,,,,,,,,,,,,1.555501,,,,,,,,,,,e2aac8ec-3273-41c8-abfb-b8fae7ae30d8,3036,,"[55.1, 34.9]",3890498,83,,,,,1.5904498,,Left Foot,,,,"[54.3, 75.6]",,Ground Pass,,40.707863,,,Christian Träsch,23266.0,,True,,,,2,From Free Kick,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,171,Wolfsburg,179,['f6b13ed7-86cc-4aed-aba2-deac55f0b7ed'],16,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:16.671,Pass,
,,,,,,,,,,,,,,,,,1.258241,,,,,,,,,,,dfe2fea0-2f6e-4a4c-a7b0-9cb1b6a37cea,3039,,"[55.9, 76.1]",3890498,83,,,,,-0.24183896,,Right Foot,,,,"[70.9, 72.4]",,Ground Pass,,15.449595,,,Bruno Henrique Pinto,25152.0,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,171,Wolfsburg,179,['99c39048-4e7c-4ceb-b3b0-0a4aa36d65e8'],19,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:19.379,Pass,
,,,,,,,,,,,,,,,,,1.882425,,,,,,,,,,,1707aa75-2f3f-4799-a8a1-caab30673459,3042,,"[69.8, 73.1]",3890498,83,,,,,-2.566948,,Right Foot,,,,"[57.6, 65.2]",,Ground Pass,,14.534442,,,Christian Träsch,23266.0,,,,,,2,From Free Kick,Bruno Henrique Pinto,25152.0,Right Wing,171,Wolfsburg,179,"['61634499-17da-42ea-bafa-ce84e10627cb', 'a79fd63b-8268-4ad0-8387-dfd09bdb1636']",20,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:20.638,Pass,True
,,,,,,,,,,,,,,,,,0.72744,,,,,,,,,,,ab301ca5-fc9c-4aba-bcc0-4c29de9db75f,3045,,"[57.6, 65.2]",3890498,83,,,,,2.905684,,Right Foot,,,,"[47.2, 67.7]",,Ground Pass,,10.696261,,,Robin Knoche,8239.0,,,,,,2,From Free Kick,Christian Träsch,23266.0,Right Back,171,Wolfsburg,179,['198e7c54-b742-45ce-8168-61a6f62fd713'],22,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:22.640,Pass,
,,,,,,,,,,,,,,,,,0.976929,,,,,,,,,,,733c8850-c4bc-45fd-aae4-30843af76de6,3048,,"[48.2, 66.3]",3890498,83,,,,,-1.2180903,,Right Foot,,,,"[54.2, 50.0]",,Ground Pass,,17.369226,,,Luiz Gustavo Dias,3545.0,,,,,,2,From Free Kick,Robin Knoche,8239.0,Right Center Back,171,Wolfsburg,179,['b86a354b-47b9-4258-ba79-0b65b0953186'],24,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:24.338,Pass,
,,,,,,,,,,,,,,,,,1.696027,,,,,,,,,,,e7eae731-7525-491f-b29b-cf14f6e55e5e,3051,,"[53.9, 49.5]",3890498,83,,,,,-1.4154915,,Left Foot,,,,"[57.0, 29.7]",,Ground Pass,,20.041208,,,Dante Bonfim da Costa Santos,3197.0,,,,,,2,From Free Kick,Luiz Gustavo Dias,3545.0,Right Defensive Midfield,171,Wolfsburg,179,['1ceacce1-2396-4e3c-a7d8-21163018c29d'],26,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:26.038,Pass,
,,,,,,,,,,,,,,,,,0.878508,,,,,,,,,,,9fe017ba-1cbe-480e-b169-d48fc8384892,3054,,"[66.2, 22.5]",3890498,83,,,,,-0.4636476,,Left Foot,,,,"[79.2, 16.0]",,Ground Pass,,14.534442,,,Max Kruse,8386.0,,,,,,2,From Free Kick,Dante Bonfim da Costa Santos,3197.0,Left Center Back,171,Wolfsburg,179,['30a1b0b3-66a8-4fc6-a2c0-48bb54b05c6d'],29,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:29.063,Pass,
,,,,,,,,,,,,,,,,,1.358136,,,,,,,,,,,9c3219c1-0e75-4978-bd88-ad3d6e3a7e04,3057,,"[83.6, 8.9]",3890498,83,,,,,-0.50569403,,Left Foot,,,,"[95.7, 2.2]",,Ground Pass,,13.831124,,,André Schürrle,10281.0,,,,,,2,From Free Kick,Max Kruse,8386.0,Center Forward,171,Wolfsburg,179,['15227dd2-0faf-4361-a4e9-d36ff62817ac'],31,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:31.599,Pass,
,,,,,,,,,,,,,,,,,0.724661,,,,,,,,,,,14144972-221f-40a1-a3c8-261d6b6eadec,3060,,"[95.7, 2.2]",3890498,83,,,,,2.0232713,,Right Foot,,,,"[92.2, 9.4]",,Ground Pass,,8.005623,,,Max Kruse,8386.0,,,,,,2,From Free Kick,André Schürrle,10281.0,Left Wing,171,Wolfsburg,179,['46d0648c-080e-413c-a584-a07c8b86ded3'],33,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:33.921,Pass,
,,,,,,,,,,,,,,,,,1.087972,,,,,,,,,,,5fa10ca1-7124-4d7d-88b6-17833aad6be8,3063,,"[92.8, 16.0]",3890498,83,,,,,1.8940024,,Left Foot,,,,"[85.9, 36.6]",,Ground Pass,,21.72487,,,Maximilian Arnold,8235.0,,,,,,2,From Free Kick,Max Kruse,8386.0,Center Forward,171,Wolfsburg,179,['c62356c3-cd52-4779-93d9-18ee0e3a4b93'],37,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:37.174,Pass,
