ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,4.490767,,,,,,,,,,,,51358628-c09e-42b0-88d1-0d154b4f2f1b,20,,"[21.4, 8.2]",3890295,0,,,,,0.08301371,,Left Foot,,,"[86.3, 13.6]",,High Pass,,65.12427,,,Incomplete,,Yoshinori Muto,6337.0,,,,,,,1,From Kick Off,Pablo Ezequiel De Blasis,8555.0,Left Wing,2,Hoffenheim,175,"['0272a02d-c3ef-46af-8d39-e17e1ebad72c', 'bf801822-f8df-43ad-815d-3143bdbb281e', 'd0503de0-9d7a-4191-8161-0d6ca9575327']",12,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:12.559,Pass,True
,,,,,,,,,,,,,,,3.023274,,,,,,,,,,,,0272a02d-c3ef-46af-8d39-e17e1ebad72c,23,,"[33.8, 66.5]",3890295,0,,,,,-2.0048134,,Left Foot,,,"[19.2, 35.0]",,Low Pass,,34.719013,,,,,Oliver Baumann,8393.0,,,,,,Recovery,1,From Kick Off,Fabian Lukas Schär,5537.0,Right Center Back,2,Hoffenheim,175,"['51358628-c09e-42b0-88d1-0d154b4f2f1b', '5f37617c-721b-4f0f-80a2-412151bf029a', 'ad916746-3130-4900-a973-6bd4459da851']",17,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:17.049,Pass,True
,,,,,,,,,,,,,,,3.094238,,,,,,,,,,,,0253c135-ca1d-4f55-ac56-5eda977697a5,27,,"[23.9, 25.2]",3890295,0,,,,,-0.38411045,,Left Foot,,,"[86.0, 0.1]",,High Pass,,66.98074,,,Out,,Jonathan Schmid,8311.0,,,,,,,1,From Kick Off,Oliver Baumann,8393.0,Goalkeeper,2,Hoffenheim,175,"['52160cba-cefa-4c05-a55d-feb89e4b3c97', 'ff3f16c1-d543-440a-8c13-7771fb19adbd']",22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:22.086,Pass,True
,,,,,,,,,,,,,,,4.469852,,,,,,,,,,,,0dc63e66-0c26-4dbe-87cc-cb883a2d1322,29,,"[42.8, 80.0]",3890295,0,,,,,-2.1793063,,,,,"[11.1, 34.5]",,Low Pass,,55.453945,,,,,Loris Karius,3630.0,,,True,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,3,FSV Mainz 05,177,['0797dd04-333b-47c2-bda9-47fe566bfd6a'],37,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:37.330,Pass,
,,,,,,,,,,,,,,,2.85631,,,,,,,,,,,,41085441-e72c-4ac3-b16c-22ff64b54769,32,,"[10.4, 35.5]",3890295,0,,,,,-0.024069425,,Right Foot,,,"[64.4, 34.2]",,High Pass,,54.015644,,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,,1,From Throw In,Loris Karius,3630.0,Goalkeeper,3,FSV Mainz 05,177,"['3028cc9e-871c-42d4-98f1-6e178f3a239b', '9be40969-06c1-4913-a56c-706acaa53e16']",42,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:42.390,Pass,
,,,,,,,,,,,,,,,1.92393,,,,,,,,,,,,3028cc9e-871c-42d4-98f1-6e178f3a239b,34,,"[55.7, 45.9]",3890295,0,,,,True,0.40215805,,,,,"[77.8, 55.3]",,High Pass,,24.016037,,,Incomplete,,Kevin Volland,8215.0,,,,,,Recovery,1,From Throw In,Pirmin Schwegler,8556.0,Center Defensive Midfield,3,FSV Mainz 05,177,"['41085441-e72c-4ac3-b16c-22ff64b54769', '41b81326-c4c3-4722-b413-5df77ceec6a3', '4a2c5d5b-3bf9-44ee-9c79-c559b0aabe19', 'cbfd1e30-0419-4c10-a339-190d7b7fd443']",45,,,,,,,,,,,,,,,,,Hoffenheim,175,00:00:45.247,Pass,True
,,,,,,,,,,,,,,,1.263508,,,,,,,,,,,,dc398320-0b10-4ad8-ab93-f17175d72905,40,,"[42.6, 22.2]",3890295,0,,,,,-0.9971297,,Right Foot,,,"[51.0, 9.2]",,High Pass,,15.477726,,,,,Pierre Bengtsson,20871.0,,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,3,FSV Mainz 05,177,"['0580e008-2e67-4fd8-b2f1-267de6713428', '2092d230-944b-41cc-a7b0-211b4c9a1f09']",47,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:47.924,Pass,True
,,,,,,,,,,,,,,,1.24836,,,,,,,,,,,,fdf11032-558f-44c2-9282-bd057d759889,44,,"[56.2, 4.1]",3890295,0,,,,,0.5003284,,Left Foot,,,"[77.6, 15.8]",,Ground Pass,,24.389547,,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,3,FSV Mainz 05,177,"['3d105c41-8fed-4008-baa7-34052926a329', '771ed307-c6f5-483a-8889-10096f642aa2']",50,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:50.332,Pass,True
,,,,,,,,,,,,,,,3.681854,,,,,,,,,,,,a7b9d8d6-af3c-434b-bef7-84b0cf69d4d8,47,,"[76.9, 13.8]",3890295,0,,,,,1.5515679,,Right Foot,,,"[78.1, 76.2]",,High Pass,,62.411537,,,,,Daniel Brosinski,8548.0,,,True,,,,1,From Throw In,Pablo Ezequiel De Blasis,8555.0,Left Wing,3,FSV Mainz 05,177,['d970ad8b-70cd-463e-a4a5-b8ee7660fd07'],53,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:53.787,Pass,
,,,,,,,,,,,,,,,3.781849,,,,,,,,,,,,cfb98dfa-5b74-4ae2-8e6b-a1f0e584dd26,50,,"[81.1, 77.2]",3890295,0,,,,,-0.52055454,,Right Foot,,,"[119.3, 55.3]",,Ground Pass,,44.032375,,,Unknown,,Christian Clemens,9098.0,,,,,,,1,From Throw In,Daniel Brosinski,8548.0,Right Back,3,FSV Mainz 05,177,['b7d68db6-c049-430a-af96-2e9021432f01'],58,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:00:58.590,Pass,
,,,,,,,,,,,,,,,3.51628,,,,,,,,,,,,812f54a7-442b-4387-970c-87b128d273f4,55,,"[4.7, 23.1]",3890295,1,,,,,0.07284386,,Right Foot,,,"[78.7, 28.5]",,High Pass,,74.19676,,,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,Free Kick,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,4,Hoffenheim,175,"['24f4f5c7-0a29-4037-bb4b-779f6c975b2d', 'f8b306b2-0f48-4879-be25-d60d731668fa']",26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:26.617,Pass,
,,,,,,,,,,,,,,,1.761164,,,,,,,,,,,,24f4f5c7-0a29-4037-bb4b-779f6c975b2d,58,,"[41.4, 51.6]",3890295,1,,,,True,1.053509,,,,,"[51.3, 69.0]",,High Pass,,20.019241,,,,,Christian Clemens,9098.0,,,,,,Recovery,1,From Free Kick,Julian Baumgartlinger,20037.0,Right Defensive Midfield,4,Hoffenheim,175,"['29ecc02a-c9cc-4223-bfc6-95188ed43ffe', '812f54a7-442b-4387-970c-87b128d273f4', '980837ba-f773-4831-a47e-3903eb4ac74f']",30,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:30.133,Pass,True
,,,,,,,,,,,,,,,1.174361,,,,,,,,,,,,b2526c82-3f39-44b0-8189-f277996f350b,62,,"[47.9, 0.1]",3890295,1,,,,,0.8379812,,,,,"[55.1, 8.1]",,Low Pass,,10.762899,,,,,Eugen Polanski,8404.0,,,,,,Throw-in,1,From Throw In,Jin-Su Kim,40538.0,Left Back,5,Hoffenheim,175,['3ac49bb5-f182-4e16-a1c7-ed36e3329bc8'],45,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:45.998,Pass,
,,,,,,,,,,,,,,,1.092771,,,,,,,,,,,,bb9538d3-b885-4bbd-ad2f-1028da0c6d34,65,,"[56.4, 9.4]",3890295,1,,,,,-2.407245,,Right Foot,,,"[49.2, 2.9]",,Low Pass,,9.7,,,,,Jin-Su Kim,40538.0,,,,,,,1,From Throw In,Eugen Polanski,8404.0,Left Center Midfield,5,Hoffenheim,175,['55618033-14f9-4055-b207-27d4155fbfb3'],47,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:47.438,Pass,
,,,,,,,,,,,,,,,2.290923,,,,,,,,,,,,bc32dd9d-78a9-4ee3-a4b2-02a1c5571f7c,67,,"[49.2, 2.9]",3890295,1,,,,,0.5223419,,Right Foot,,,"[86.2, 24.2]",,High Pass,,42.692974,,,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,5,Hoffenheim,175,"['97858a6a-8922-4a2b-973e-cc2fcb0181ba', 'b7d6cdd4-0839-4471-8f0f-706a98c1ee5d']",48,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:48.531,Pass,
,,,,,,,,,,,,,,,1.775704,,,,,,,,,,,,97858a6a-8922-4a2b-973e-cc2fcb0181ba,69,,"[33.9, 55.9]",3890295,1,,,,,1.3274871,,Head,,,"[37.4, 70.0]",,Low Pass,,14.5279045,,,,,Daniel Brosinski,8548.0,,,,,,Recovery,1,Regular Play,Stefan Bell,8559.0,Left Center Back,6,FSV Mainz 05,177,"['bc32dd9d-78a9-4ee3-a4b2-02a1c5571f7c', 'e10efa28-3cda-46ae-9427-2ce4c1675871']",50,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:50.822,Pass,
,,,,,,,,,,,,,,,0.899541,,,,,,,,,,,,b3936915-9c98-4701-9591-52648dde3c06,72,,"[37.4, 70.0]",3890295,1,,,,,-2.2306447,,Right Foot,,,"[32.9, 64.2]",,Ground Pass,,7.340981,,,,,Niko Bungert,13319.0,,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,6,FSV Mainz 05,177,['4d7f39dc-512c-4986-a26a-305479aba5ac'],52,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:52.631,Pass,
,,,,,,,,,,,,,,,3.592782,,,,,,,,,,,,626dc0ba-8589-42b8-b342-f87f8f35947b,74,,"[32.9, 64.2]",3890295,1,,,,,0.27416745,,Right Foot,,,"[58.5, 71.4]",,High Pass,,26.593233,,,Incomplete,,Christian Clemens,9098.0,,,,,,,1,Regular Play,Niko Bungert,13319.0,Right Center Back,6,FSV Mainz 05,177,"['5303d84f-b097-448c-93a7-c5eb963712d1', 'cfdca09d-aaad-4b58-a42e-f4b3a213310e']",53,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:01:53.531,Pass,
,,,,,,,,,,,,,,,1.458911,,,,,,,,,,,,cfdca09d-aaad-4b58-a42e-f4b3a213310e,78,,"[61.6, 8.7]",3890295,1,,,,True,0.4793414,,,,,"[79.3, 17.9]",,High Pass,,19.948183,,,,,Eugen Polanski,8404.0,,,,,,Recovery,1,Regular Play,Sebastian Rudy,6039.0,Right Center Midfield,6,FSV Mainz 05,177,"['4559512d-b236-41be-a2a6-818c58bbf28b', '626dc0ba-8589-42b8-b342-f87f8f35947b', 'abfdff4f-d0d2-4b67-b2c6-e318a77e49db']",57,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:57.124,Pass,True
,,,,,,,,,,,,,,,3.296547,,,,,,,,,,,,1e94f0d0-e8f1-4eba-bea0-61f4f558a25b,82,,"[77.0, 17.3]",3890295,1,,,,,0.44000807,,Left Foot,,,"[106.1, 31.0]",,High Pass,,32.163643,,,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,,1,Regular Play,Eugen Polanski,8404.0,Left Center Midfield,6,FSV Mainz 05,177,"['35c94b77-9de4-4159-9102-eea1ed98057b', '8742a19b-6d94-4626-be53-cf1e619e5e24', 'fd232297-0602-4344-aca2-dd1f8e273c22']",59,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:59.150,Pass,True
,,,,,,,,,,,,,,,5.952403,,,,,,,,,,,,a4b7cc53-2b46-4834-805c-d54d4e88eef8,86,,"[30.9, 52.3]",3890295,2,,,,,0.32600257,,Right Foot,,,"[108.4, 78.5]",,High Pass,,81.80886,,,,,Yoshinori Muto,6337.0,,,,,,,1,Regular Play,Loris Karius,3630.0,Goalkeeper,6,FSV Mainz 05,177,['d32397f6-f3fa-4b4e-9ea9-25e271f48bd5'],18,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:18.596,Pass,
,,,,,,,,,,,,,,,1.213639,,,,,,,,,,,,6dc48d13-25ad-4025-8fe1-ff5665bc3ae0,92,,"[111.1, 80.0]",3890295,2,,,,,-1.2210157,,,,,"[116.9, 64.1]",,Low Pass,,16.924833,,,Incomplete,,Pablo Ezequiel De Blasis,8555.0,,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,7,FSV Mainz 05,177,"['413b9ab2-7b85-4b99-ac8f-6a7184229a04', '424ad49c-63d6-4600-b1fb-70cc69c81bc4']",36,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:36.200,Pass,
,,,,,,,,,,,,,,,1.871135,,,,,,,,,,,,4a7827e2-1cb5-40c9-9c65-4ce42e3f87e5,95,,"[110.4, 80.0]",3890295,2,,,,,-1.2804364,,,,,"[117.9, 54.9]",,High Pass,,26.196564,,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,Throw-in,1,From Throw In,Daniel Brosinski,8548.0,Right Back,8,FSV Mainz 05,177,['ccd0ed80-b22b-4ae0-b5e0-0a0de50e1284'],52,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:52.809,Pass,
,,,,,,,,,,,,,,,1.773942,,,,,,,,,,,,e7556e5b-08c0-44a0-8d3e-24a5e1d77879,98,,"[117.2, 54.3]",3890295,2,,,,,-2.1341126,,Right Foot,True,,"[106.4, 37.2]",,High Pass,,20.224985,,,Incomplete,,,,,,,,,,1,From Throw In,Pablo Ezequiel De Blasis,8555.0,Left Wing,8,FSV Mainz 05,177,"['08c70fff-9200-45b0-85a9-4be0403cf1f3', '84b9b045-107a-48f5-90c7-1145f666b8d7']",54,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:02:54.680,Pass,True
,,,,,,,,,,,,,,,3.757792,,,,,,,,,,,,09dcffe7-a1f6-4177-bf14-c3dc52af64c3,101,,"[79.1, 6.6]",3890295,3,,,,,2.7850068,,Right Foot,,,"[28.9, 25.3]",,Ground Pass,,53.569862,,,,,Loris Karius,3630.0,,,,,,Recovery,1,From Throw In,Pierre Bengtsson,20871.0,Left Back,8,FSV Mainz 05,177,['78c58bd6-bd0c-4d98-abce-34a0d71476c9'],1,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:01.279,Pass,
,,,,,,,,,,,,,,,2.962691,,,,,,,,,,,,6b4ba11b-7078-403c-89c8-3dd44c1e56d6,104,,"[29.9, 27.7]",3890295,3,,,,,1.1986682,,Right Foot,,,"[43.6, 62.8]",,Ground Pass,,37.678905,,,,,Niko Bungert,13319.0,,,,,,,1,From Throw In,Loris Karius,3630.0,Goalkeeper,8,FSV Mainz 05,177,['97c00070-3860-4bdb-a84d-10ec64b29985'],6,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:06.110,Pass,
,,,,,,,,,,,,,,,0.904453,,,,,,,,,,,,1748dce9-227f-4699-b7fa-6c411a90187e,107,,"[55.8, 60.5]",3890295,3,,,,,-0.637961,,Right Foot,,,"[67.4, 51.9]",,Ground Pass,,14.440222,,,,,Julian Baumgartlinger,20037.0,,,,,,,1,From Throw In,Niko Bungert,13319.0,Right Center Back,8,FSV Mainz 05,177,['00bd9da9-d242-4356-9873-5ac6e1b6a25f'],13,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:13.728,Pass,
,,,,,,,,,,,,,,,1.79392,,,,,,,,,,,,de3ba4b3-fc11-482a-987f-dee354a34ffd,111,,"[66.4, 44.1]",3890295,3,,,,,-2.4779768,,Right Foot,,,"[47.6, 29.4]",,Ground Pass,,23.864828,,,,,Stefan Bell,8559.0,,,,,,,1,From Throw In,Julian Baumgartlinger,20037.0,Right Defensive Midfield,8,FSV Mainz 05,177,['ce8e3e27-38a2-4d7e-a2f1-9c57efa5e97c'],16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:16.262,Pass,
,,,,,,,,,,,,,,,1.536083,,,,,,,,,,,,a7822253-8764-4655-8731-0d272dd96713,114,,"[49.0, 30.4]",3890295,3,,,,,1.605782,,Left Foot,,,"[48.3, 50.4]",,Ground Pass,,20.012247,,,,,Niko Bungert,13319.0,,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,8,FSV Mainz 05,177,['77a31ea6-5ace-4bcb-8461-a0b4d16a6cc8'],19,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:19.426,Pass,
,,,,,,,,,,,,,,,2.872968,,,,,,,,,,,,9e552f2e-8af4-4580-b00b-35d26e43c1c4,116,,"[47.7, 51.3]",3890295,3,,,,,-1.355326,,Right Foot,,,"[53.5, 24.8]",,Ground Pass,,27.127293,,,,,Stefan Bell,8559.0,,,,,,,1,From Throw In,Niko Bungert,13319.0,Right Center Back,8,FSV Mainz 05,177,['fbbe8cd2-b790-4ec8-91d2-4dbfe57b0cc9'],20,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:20.962,Pass,
,,,,,,,,,,,,,,,1.802026,,,,,,,,,,,,3129e884-b55d-40e5-bcf2-268c2662ded9,118,,"[54.1, 25.3]",3890295,3,,,,,-0.63611066,,Right Foot,,,"[82.4, 4.4]",,High Pass,,35.18096,,,,,Pablo Ezequiel De Blasis,8555.0,,,,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,8,FSV Mainz 05,177,['24d7dada-8cda-4ae4-b54d-22cc44638390'],23,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:03:23.835,Pass,
