50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ebd5955-9659-4a9b-86d4-b939a8dd4ec1,3288,,,"[44.9, 27.4]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aaron Hunt,8308.0,Center Attacking Midfield,182,Hamburger SV,171,"['07f6c9b2-065c-44d1-b267-e6e49e5947ea', 'a007289f-6475-42f3-9ec2-73370a13dce4']",31,,,,,,,,,,,,,,,,,Hamburger SV,171,00:33:31.794,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57f0839d-0e72-4941-a3cf-27c714083dad,3305,,,"[45.2, 49.6]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,183,FSV Mainz 05,177,['142b6fff-a633-4518-bde9-e1f6d28ee0e7'],45,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:45.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f671129-790d-46e0-b33d-121bb0eebef2,3308,,,"[44.4, 39.4]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,183,FSV Mainz 05,177,['497f6169-b063-42b6-bc2d-3576a509ca1f'],46,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:46.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6fd6f28-ba65-47d8-bac0-562a5eff6f4d,3312,,,"[52.3, 6.1]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Bengtsson,20871.0,Left Back,183,FSV Mainz 05,177,['b58c9fdc-66dc-42b7-82cf-3c0a6a136508'],51,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:51.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbaf8b7-b072-45f7-b58c-6bb2dcbce1a6,3315,,,"[45.9, 14.8]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,183,FSV Mainz 05,177,['6d6d45f4-1df6-4280-b1f6-1322f781c61c'],53,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:53.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16e70858-e39f-4328-89f0-2a1e933e315f,3320,,,"[67.1, 40.8]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,183,FSV Mainz 05,177,"['1ecb4a8f-eb47-429d-b391-36f5afc9486e', '7d78b900-a127-4ce0-a6fb-a69a5757459d']",57,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:57.420,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4405473-e76b-4214-900b-f215f04dee45,3323,,,"[75.7, 32.3]",3890386,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,183,FSV Mainz 05,177,['d0f18fe9-1594-4865-9cde-c6d433531550'],58,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:33:58.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f096ca08-8df8-4c1e-96af-9adb2e2eae94,3326,,,"[101.6, 55.7]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,183,FSV Mainz 05,177,['942f73a4-6c1b-4e2b-bb95-37da2c137a60'],4,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:34:04.533,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f450411-12be-484b-9f6f-0a07ae034080,3331,,,"[68.8, 62.2]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Center Forward,184,Hamburger SV,171,['80f40c8a-ac95-45da-80d1-c1da543a165a'],29,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:29.396,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728e6f74-f5e0-4be6-99c8-3ed43dd68e61,3334,,,"[70.0, 27.8]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Florian Niederlechner,8943.0,Center Forward,184,Hamburger SV,171,['7eae53f6-b065-4517-998d-76db8fe45722'],31,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:34:31.864,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a006568-b716-46bd-bb37-dae5ba93d7e7,3337,,,"[52.7, 40.5]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,184,Hamburger SV,171,['e6863e6b-032d-4794-8b04-1c0faa0568cf'],32,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:32.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d64a2b96-47d5-42eb-ad3c-a0e9a8fc6b31,3340,,,"[48.5, 20.1]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matthias Ostrzolek,8547.0,Left Back,184,Hamburger SV,171,['be4dcaf2-671e-444f-8239-0e29130584dc'],35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:35.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db7a81d4-51ad-42ef-88a4-86d2ca797ed1,3343,,,"[44.5, 52.5]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,184,Hamburger SV,171,['6464dd08-3913-4ce3-8def-a773002b2c67'],38,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:38.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead21f78-88a0-4217-8fc9-3e8a6208c5eb,3346,,,"[52.7, 68.8]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gotoku Sakai,6339.0,Right Back,184,Hamburger SV,171,['bddf7f10-3058-447d-ad49-cb5cc142f2d9'],41,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:41.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcb579b6-615f-41a9-8349-c1b522be0b66,3349,,,"[68.4, 60.6]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,184,Hamburger SV,171,['7701aaa2-9682-4b5e-8552-ef3ff9e71f54'],43,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:43.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51235597-8046-4c39-b4c7-5bfd9d803685,3352,,,"[81.8, 46.1]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,184,Hamburger SV,171,['04f13eae-2290-4f66-bc63-e8b532f90f6e'],49,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:49.588,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d20577b-a984-4986-8aa1-e7e8d4ded9b3,3355,,,"[99.6, 49.7]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aaron Hunt,8308.0,Center Attacking Midfield,184,Hamburger SV,171,['bea845e6-8bd7-46cf-8d69-eea648ed5623'],51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:51.749,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f56e412-9d8a-4c02-9a56-141a00d6d635,3357,,,"[97.9, 48.7]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,184,Hamburger SV,171,['76b348b1-6d38-441b-9c38-eacc47dfa56b'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:34:53.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e64695-26f1-4172-a0e4-cbd7a757a800,3361,,,"[49.1, 44.4]",3890386,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,185,FSV Mainz 05,177,['27250516-dc8a-452a-beb1-73f1e579a464'],56,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:34:56.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed326632-4c1f-4a64-b702-2e1d5590afbe,3364,,,"[69.8, 65.0]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,185,FSV Mainz 05,177,['4bcc7635-d80c-4bb1-85cf-26443565c091'],1,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:01.580,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9a43bdd-f9ba-4108-bec2-acb6528f6fa4,3367,,,"[100.3, 41.5]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,185,FSV Mainz 05,177,['aa80dc4f-df9d-4974-8388-489adf9dfef9'],5,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:05.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc850ccc-e5f9-45be-9379-69b03e08e63b,3376,,,"[22.7, 17.2]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Alfonso Díaz Rojas,27341.0,Right Defensive Midfield,186,Hamburger SV,171,['e479454e-1ebc-462d-9941-64bb8a9025fa'],12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:12.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e42aa0d-6996-4f3d-9ed5-ffdd33c7642a,3378,,,"[18.4, 10.4]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,186,Hamburger SV,171,['f7d21937-5b15-4030-b033-e29407d031b8'],14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:14.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8b1d65-648c-4a7a-be49-a12c824d245f,3380,,,"[16.6, 26.2]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,186,Hamburger SV,171,['6db544dd-584d-4391-95de-baad24e29a6f'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:15.700,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a723573-2dd3-4cb4-bf90-ed3aba6fea26,3383,,,"[27.4, 27.6]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,186,Hamburger SV,171,['41d8e7a4-f23a-4ac8-942b-3abf2fe8c0c8'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:19.405,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535f89c-0a32-427c-a29b-57436656d79b,3385,,,"[23.2, 22.0]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,186,Hamburger SV,171,['f9368ada-8ebe-4f2e-bd12-1d44f43df95e'],20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:20.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08032865-2cbe-4ee4-ae58-2e1e3011ab86,3387,,,"[57.4, 69.5]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gotoku Sakai,6339.0,Right Back,186,Hamburger SV,171,['99b8b757-07aa-42aa-bc49-7d23b3aa89e7'],24,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:24.666,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5988ca68-ebdd-433c-924d-c2f3a18ccfe0,3390,,,"[86.6, 39.5]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,186,Hamburger SV,171,['aa0c2e5f-18d2-4ed4-aba3-f7ccbe319ea6'],28,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:28.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d909b1ea-6087-45c5-a171-4a933be17009,3394,,,"[39.0, 29.3]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,187,FSV Mainz 05,177,['952c8b0a-88f7-4267-abbe-17ac0e782630'],30,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:30.707,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f8f7040-0a05-4856-8a1a-0f0eba448082,3397,,,"[20.3, 25.5]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Bengtsson,20871.0,Left Back,187,FSV Mainz 05,177,['5a52f2df-467e-498c-946f-c172dfa92a2d'],32,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:32.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13646ff4-f4ed-49a0-9240-17a0f7551504,3400,,,"[34.0, 40.1]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,187,FSV Mainz 05,177,['056c6e53-4538-4da2-b73b-51d1e6a95c93'],34,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:34.144,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51f34cf7-97c4-4410-843e-f609b2f5c93d,3404,,,"[21.5, 31.8]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hack,15847.0,Left Center Back,187,FSV Mainz 05,177,['7b04613a-096f-4fac-b347-778291371fcc'],36,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:36.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5e86bf-47a0-4607-ba99-0b59d8c7a33a,3408,,,"[29.7, 66.4]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,187,FSV Mainz 05,177,['09645f56-544c-465c-94e9-79e29b63218b'],38,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:38.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6af3393f-fdc5-4b13-86a6-01f05e37aab5,3411,,,"[46.3, 71.6]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,187,FSV Mainz 05,177,['3630e272-5a14-4df3-b4f2-4f03bfe4fba0'],42,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:42.547,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7543c05-5863-4f11-b746-2fc067f261fa,3414,,,"[49.6, 60.5]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,187,FSV Mainz 05,177,['27fa2b25-8c51-4095-a7c6-fb49dae932be'],47,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:47.249,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222ade11-4996-4935-a4a7-d2815f5eef29,3418,,,"[97.9, 18.5]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivica Olić,19289.0,Left Wing,187,FSV Mainz 05,177,['64b81791-5eca-47d6-8b12-4f23e4ba5837'],51,,,,,,,,,,,,,,,,,Hamburger SV,171,00:35:51.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1678414-b795-4b2e-bec7-c9d20ba36967,3424,,,"[13.4, 53.9]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,187,FSV Mainz 05,177,['e0e7e524-7d54-40f9-86e7-2df135c05169'],54,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:54.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0acb82fb-f3be-4b88-8895-6664cebc57ef,3427,,,"[4.9, 55.8]",3890386,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Bell,8559.0,Right Center Back,187,FSV Mainz 05,177,['2bbf7323-172f-4c94-80d5-e9fb8d0dc499'],56,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:35:56.215,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1c794f3-d733-405b-981a-9f5b3ed4720d,3430,,,"[27.7, 55.8]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Alejandro Jara Reyes,30551.0,Left Defensive Midfield,187,FSV Mainz 05,177,['9c36b8ab-70a3-493f-aae4-50e29ac1d595'],0,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:00.336,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45b52e10-442b-47a0-9e8f-9bca64595060,3433,,,"[45.1, 48.7]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,187,FSV Mainz 05,177,['ce55cb86-b567-4e1e-8b99-dceab95d4b1b'],2,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:02.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759d12a-72bc-4074-8b2a-18f1dbdbdf01,3439,,,"[68.4, 21.3]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,187,FSV Mainz 05,177,['1b03b9be-c319-44cf-a33e-6e7616ab0712'],7,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:07.701,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263e92c0-8330-4d30-a7f5-b282ed2f6144,3442,,,"[91.1, 4.5]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivica Olić,19289.0,Left Wing,187,FSV Mainz 05,177,['94213b8a-d2a4-4bb0-bff5-753d9f2a229c'],10,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:10.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19f7c228-814e-4db7-a025-f0c08ed80940,3449,,,"[60.5, 48.9]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jairo Samperio Bustara,6925.0,Left Wing,188,FSV Mainz 05,177,['f26c6924-8420-4b63-85fc-b2de8724259b'],16,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:16.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886579f3-ed72-41f5-afe1-8dc7f0df5148,3452,,,"[99.5, 8.4]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yunus Mallı,8679.0,Center Attacking Midfield,188,FSV Mainz 05,177,['e996a0ec-6dd1-47a1-bf9d-464793319252'],21,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:21.223,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18d94760-4ca2-49d6-8b6f-1dc2c9a38974,3456,,,"[115.2, 42.8]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Florian Niederlechner,8943.0,Center Forward,188,FSV Mainz 05,177,['0a7df4ff-e0b1-4fea-bd43-5b1c725e095e'],28,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:28.441,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e85c33f-828a-43c7-a29c-5d04602b3d58,3458,,,"[68.3, 48.9]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Center Forward,189,Hamburger SV,171,['1696f5e1-74cf-42aa-bc96-533192d3f6fd'],37,,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:37.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c97c5d14-e84b-4e37-85c8-3ec6ec989c4e,3461,,,"[61.0, 46.3]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,190,FSV Mainz 05,177,['ef2a853d-a31c-4730-bd70-6a09315af886'],39,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:39.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36778cd1-a024-4272-90f2-c5fd608976d1,3464,,,"[68.1, 61.2]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Clemens,9098.0,Right Wing,190,FSV Mainz 05,177,['92bae825-17fe-465e-a30f-390708e27355'],41,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:41.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bbfc153-8ab2-43e2-abdc-a915af119132,3467,,,"[75.0, 62.9]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Niederlechner,8943.0,Center Forward,190,FSV Mainz 05,177,['74c60197-e2fc-44b7-86c0-de69e23bf7ad'],43,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:43.844,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc63cdf8-c227-476b-9305-4440668f5e3a,3470,,,"[56.5, 72.5]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,190,FSV Mainz 05,177,['a9f66a0d-032b-4e28-a604-b7134f955898'],45,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:45.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a3afb46-e621-47db-88ad-c6b5f72db13e,3473,,,"[42.0, 51.2]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Bell,8559.0,Right Center Back,190,FSV Mainz 05,177,['8d3ff019-a101-4aa5-af57-6ae350f4df7b'],48,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:48.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd205207-44ee-48d2-b1f7-d091750abe72,3476,,,"[50.1, 8.9]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Bengtsson,20871.0,Left Back,190,FSV Mainz 05,177,['9a63e325-486f-4926-a29e-594523ffc724'],52,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:52.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82d9e3b5-0031-4ea7-b08a-40814603aed9,3480,,,"[67.2, 7.3]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jairo Samperio Bustara,6925.0,Left Wing,190,FSV Mainz 05,177,"['54fdd496-b850-4b1a-9c59-037b0da87068', 'e0235476-c3f9-43e6-82c5-959a94e9e1bd']",54,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:54.770,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d682719-d846-4c4e-98ac-e64b8d0b81d2,3483,,,"[45.4, 8.0]",3890386,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre Bengtsson,20871.0,Left Back,190,FSV Mainz 05,177,['cc737110-1e3a-4a01-aa57-3af8c154e878'],58,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:36:58.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550a8a0b-3b5c-43c0-a96d-7cdaa96e0fe0,3486,,,"[10.6, 34.0]",3890386,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Loris Karius,3630.0,Goalkeeper,190,FSV Mainz 05,177,['6d287a33-aa51-4f24-8d5e-8f67877c0137'],2,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:37:02.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97fe3b4-eb21-4be9-977d-e041dc0e3c9d,3490,,,"[31.6, 76.5]",3890386,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Brosinski,8548.0,Right Back,190,FSV Mainz 05,177,['25656662-4e6b-4b74-9f8c-fa77496f2dbd'],8,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:37:08.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,068a8e14-2146-4283-952a-a34f32fbcaa2,3493,,,"[13.4, 62.2]",3890386,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Bell,8559.0,Right Center Back,190,FSV Mainz 05,177,['b8d7f3ff-9cc1-4b69-9ec9-11add759fd0d'],12,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:37:12.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f17e884-ea39-4494-9840-32e679d22b61,3496,,,"[15.1, 17.5]",3890386,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hack,15847.0,Left Center Back,190,FSV Mainz 05,177,['1184be48-9c8a-42fd-8bc1-cf10d9566476'],22,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:37:22.512,Ball Receipt*,
