50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45429dda-417a-4614-b178-cd8c76c090f3,2597,,"[113.0, 42.7]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,138,Schalke 04,181,['71e14885-b7fd-41b4-9b91-27937deed423'],15,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:15.944,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd71b872-bc50-48b0-ae56-7496b87267d1,2600,,"[111.3, 45.3]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,138,Schalke 04,181,['f5ed0d4d-10f6-432f-9eca-e81df428b1de'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:17.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c54dd0e-f907-48c4-b63f-aea63f7502fb,2604,,"[11.0, 35.9]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ralf Fährmann,8517.0,Goalkeeper,138,Schalke 04,181,['51359d22-27de-4f00-ab38-182f8228e9e7'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:27.862,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504e3989-7b65-44f7-bd9b-1faef24228c4,2608,,"[23.6, 74.6]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sascha Riether,25003.0,Right Back,138,Schalke 04,181,['24117083-de3a-48ce-a026-d7f7b4d76e78'],37,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:37.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2f37a76-878d-422f-84ca-b834dc73defd,2611,,"[38.8, 64.3]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,138,Schalke 04,181,['e49249be-5473-4be6-bc60-333760a5a3c2'],39,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:39.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0f0f5a7-c839-4924-99d3-d18b12d1d5e1,2615,,"[25.3, 68.0]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sascha Riether,25003.0,Right Back,138,Schalke 04,181,['f84e954a-f372-4c7f-9003-e6b90edd0d9a'],43,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:43.125,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21c53cf1-b8dc-4a2e-af3f-a161a594e948,2618,,"[75.1, 71.6]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,138,Schalke 04,181,['62ef72e7-8c8f-4046-99f1-8a7cce204590'],46,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:46.614,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933d4e74-eb5a-4255-8a94-2a2436ad8ea5,2621,,"[57.2, 11.1]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastian Boenisch,20415.0,Left Back,138,Schalke 04,181,['029da7b8-b9e6-4c25-b4a9-12703749251e'],47,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:47.439,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec5be10a-3778-4e9f-b3c4-cb8dedcda0f4,2627,,"[46.0, 3.4]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Boenisch,20415.0,Left Back,139,Bayer Leverkusen,904,['78729478-1435-47c9-be7e-d4aacb20301a'],50,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:50.918,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50fbdb75-1dc7-42af-bd5f-5599d4f7b935,2630,,"[83.3, 74.4]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,139,Bayer Leverkusen,904,['4e3e996a-35c4-4478-8c39-02338393af02'],54,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:54.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89be6966-c099-4125-b259-050146fa81af,2634,,"[27.8, 18.1]",3890382,62,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ömer Toprak,8573.0,Left Center Back,139,Bayer Leverkusen,904,['3e987f0a-63e0-42c3-9b5f-fb4e1da0810c'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:56.257,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73daf8bb-854c-41a9-818f-c2128e1a6e87,2638,,"[81.8, 43.6]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Wing,139,Bayer Leverkusen,904,"['069f2dfe-8d37-46d0-8f4f-d5306a988435', '4d41f062-b348-410e-8911-ff05b4364aae']",1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:01.147,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e2bba97-a27a-456b-8ba6-b7df8ed17516,2645,,"[88.0, 49.8]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,139,Bayer Leverkusen,904,['b3a5727b-121e-4802-b003-1f7024ae28b7'],8,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:08.529,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e8b5b7-08ff-41a3-88d2-07c624b6e00f,2654,,"[43.3, 3.6]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,139,Bayer Leverkusen,904,"['10e9c4b4-7dd1-496a-b860-1d76c7951407', 'a59a43ac-ebc6-4d77-bb9a-b5612e0cb57a']",24,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:24.852,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cddd1402-e8d9-4b3e-a208-55c97e421303,2658,,"[31.5, 1.4]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Aogo,8958.0,Left Back,139,Bayer Leverkusen,904,['e4dc8c08-8469-4175-b8a2-c258ddb78a97'],29,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:29.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6beaec6b-7c66-4002-b8bd-ac655f3fbf3c,2661,,"[86.2, 70.5]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Left Wing,140,Bayer Leverkusen,904,"['62574a90-ba5a-4c38-bfcc-58fb9e59f818', 'dd5ac2d7-b8ad-46ee-bc6b-aa4f1f67ea9c']",33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:33.130,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e58cd4-7b9d-4b6c-be4b-b859303f9e61,2669,,"[26.2, 61.3]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sascha Riether,25003.0,Right Back,141,Schalke 04,181,"['5a5951b5-48c9-443b-aa9a-ac67e13f7fbd', '898db375-a4f4-4e1f-ab34-026be11220c3']",38,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:38.175,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d890dce1-ee3e-40d9-aed0-c478f1a76a00,2673,,"[41.6, 73.7]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,141,Schalke 04,181,['8e153d83-c082-4e5c-a974-b7485fd0b2d9'],40,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:40.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d6e7680-29f0-42c8-a722-fb4bc41c4882,2676,,"[53.5, 66.7]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,142,Schalke 04,181,['f09c3c5b-7265-476b-b866-b008911bbdc2'],56,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:56.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289edca5-ac7d-4bdb-943b-19235f5e5b4f,2681,,"[51.8, 75.4]",3890382,63,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,142,Schalke 04,181,"['32c5ac8c-7315-4e5c-b361-3a4cfccace19', '720c2b3f-52fd-485b-baea-3b5eee292ca2']",57,,,,,,,,,,,,,,,,,Schalke 04,181,00:18:57.707,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d6c89c-c171-4d71-8c2f-80a8e50abc9a,2686,,"[86.7, 73.9]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,143,Schalke 04,181,['74d24723-f8d5-40f8-b126-42fe920db648'],12,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:12.704,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93574283-3745-4fa2-ae84-618ef8120f22,2689,,"[109.4, 25.4]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,143,Schalke 04,181,['fee291ee-8a6e-469d-b49d-fc0e3593b4bc'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:16.386,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355aadd4-4cb8-46bf-93b1-eef411952acf,2691,,"[107.7, 31.8]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,143,Schalke 04,181,['b86ad8ec-db81-4d74-be1f-60a1649b3af8'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:17.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1344ced-495b-4cb0-b604-fe571b3bf404,2698,,"[86.9, 4.4]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Aogo,8958.0,Left Back,143,Schalke 04,181,['18911773-0aa2-4168-94d0-586a7aeec0a5'],22,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:22.755,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a36e399-a9d5-441f-875f-cb8f9d25b633,2702,,"[95.2, 3.6]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Goretzka,6324.0,Right Defensive Midfield,143,Schalke 04,181,"['2681ed0e-26de-471f-8d26-246e6d1d32e8', 'b400a645-e0c3-44e7-9e0b-821cb6848ed3']",25,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:25.917,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a61c01e7-cfbd-4072-a2cf-d98548bb4b96,2705,,"[87.5, 9.6]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Aogo,8958.0,Left Back,143,Schalke 04,181,['3aa737b0-1bea-4825-aae2-43897d87b912'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:27.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc73cbc-b8d6-4494-87ac-d7332422a40f,2708,,"[67.4, 12.1]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,143,Schalke 04,181,['e0babefb-b6c3-4260-aae6-53ee7d6433ee'],29,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:29.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15029ef1-73f3-4f53-89a8-caed9d8157fc,2712,,"[66.2, 63.7]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sascha Riether,25003.0,Right Back,143,Schalke 04,181,['878f5739-3ac0-48fd-9068-4fc4d90f05f0'],36,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:36.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,041c8413-5695-4ca2-ae09-f9cccec458df,2715,,"[67.2, 51.7]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,143,Schalke 04,181,['3cd0185a-6371-4926-ac9e-d6d987b141d5'],38,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:38.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07f87884-e18c-4686-9123-0537b8345504,2718,,"[82.0, 62.0]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,143,Schalke 04,181,['3ba2930d-c251-4f79-98ec-b6c01d9f62c8'],39,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:39.682,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd13adee-4bd2-4959-9502-342ca00dd8ce,2721,,"[88.0, 75.4]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,143,Schalke 04,181,['937f8e4c-bf03-4ac3-a736-67087a7f211c'],40,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:40.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4d5801f-2a08-458e-9073-75b40d5bf3f2,2723,,"[49.0, 3.8]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Wing,144,Bayer Leverkusen,904,['4f533f3c-e0d9-4f3b-8e4f-b1a1899b26ed'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:42.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a59c09d-d050-42bc-aab2-ef061d702f40,2726,,"[48.8, 21.1]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,144,Bayer Leverkusen,904,['01be6cc3-532f-4c28-b09d-d59304e7e8e6'],44,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:44.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822aaa65-440a-4d5a-9433-c727b7083440,2731,,"[81.3, 58.3]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,144,Bayer Leverkusen,904,"['60345057-7b58-4d12-ba81-f08139773975', 'b817aa49-7877-4fc5-8d79-e9d757c1aec5']",51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:51.279,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10b46471-8d79-4dc2-b547-edadca24655a,2737,,"[39.6, 25.2]",3890382,64,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,144,Bayer Leverkusen,904,['7afaf035-63d3-4012-8dea-19d726f50b2d'],54,,,,,,,,,,,,,,,,,Schalke 04,181,00:19:54.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d0bd9ac-5449-48b4-9e79-6d59a63f2280,2742,,"[49.7, 60.3]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,144,Bayer Leverkusen,904,['f0f32830-90be-443a-bdbb-67e6aa52f65b'],1,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:01.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310e5492-ab06-48f1-a022-ad9c4e3db79b,2745,,"[63.8, 69.5]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Right Defensive Midfield,144,Bayer Leverkusen,904,['40e831e8-7ced-4f7f-a196-a0f0b767f2fd'],3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:03.943,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0d4a312-d7dd-4b28-8d40-d8a3830de299,2748,,"[72.8, 78.5]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giulio Donati,8549.0,Right Back,144,Bayer Leverkusen,904,['6167a528-ca90-4b19-a6f4-d6308749dd2b'],5,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:05.688,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ec3033-a961-47d4-805d-21714486acda,2751,,"[99.3, 71.8]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Brandt,5555.0,Left Wing,144,Bayer Leverkusen,904,['1153f9d6-bbf0-4fca-bcbd-672b8b12632c'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:07.677,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea0c1dba-8edd-48ba-b10f-0acbfa9d081a,2754,,"[99.7, 59.8]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Kießling,11394.0,Center Attacking Midfield,145,Bayer Leverkusen,904,['e7eced64-6335-47b4-8b5e-e6418425e523'],15,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:15.038,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50926f7f-a4ee-4671-95c8-185fc366de02,2758,,"[93.5, 58.3]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Kampl,8222.0,Left Defensive Midfield,145,Bayer Leverkusen,904,['fead7576-41e0-4385-9a25-2ffcad584f33'],19,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:19.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c887671-8c69-4294-8a9d-851e1dbf5bcf,2763,,"[48.8, 25.8]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,146,Schalke 04,181,['150e0ff2-9ee8-49b5-a2fe-df6d0c39a6b2'],22,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:22.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75f99b6b-6a2d-408e-b588-9c34230d2507,2767,,"[43.3, 7.4]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,146,Schalke 04,181,['c458a7f9-28b7-4087-9175-e9ec3a943459'],25,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:25.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c55c3b6-8558-456a-ab52-102f558518e1,2773,,"[63.4, 12.8]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leon Goretzka,6324.0,Right Defensive Midfield,147,Schalke 04,181,['a00e69ea-924a-476e-a033-1d8806f78ddd'],43,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:43.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,befa7548-154a-47a5-84ce-b8aade7a1031,2776,,"[66.8, 73.1]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julian Brandt,5555.0,Left Wing,147,Schalke 04,181,['8511ab08-41ac-4a9d-a788-6f02a9b1ca16'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:45.330,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375c16e3-de36-431c-b3ad-ee4322ce6284,2779,,"[61.4, 74.0]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Kießling,11394.0,Center Attacking Midfield,147,Schalke 04,181,['6ed7a965-4e0a-4a8c-80a4-7eeca61dfd7b'],46,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:20:46.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744f0c68-a557-43e6-a5b6-4eb619682efb,2783,,"[70.4, 11.5]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,147,Schalke 04,181,['2135d5d9-194b-48ee-95e3-360aeca9980f'],48,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:48.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b71a37e6-1164-4007-9288-c9928ad5c189,2787,,"[91.0, 69.7]",3890382,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,147,Schalke 04,181,"['0373b3c0-181d-466e-87eb-6507e98b7834', 'dc59b649-edcb-4fe1-af16-5941965752df']",53,,,,,,,,,,,,,,,,,Schalke 04,181,00:20:53.318,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0c74ba4-6a45-415d-9c80-5161e550fdec,2792,,"[112.6, 34.2]",3890382,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,148,Schalke 04,181,['8fbbab39-ad28-4b1b-b8d8-1a354fa53f62'],51,,,,,,,,,,,,,,,,,Schalke 04,181,00:21:51.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980abee-3990-4500-ae96-a523fa5d9a77,2795,,"[16.1, 35.7]",3890382,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,149,Bayer Leverkusen,904,['5a6d1edf-fecf-4fb9-994f-497984c526fe'],52,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:52.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606d0d0b-2f28-427b-ba33-d84e58c23626,2798,,"[44.1, 5.5]",3890382,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Wing,149,Bayer Leverkusen,904,['b2ef46ad-beb3-49a2-99e3-5e34bbdfd0c6'],57,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:21:57.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c1bfb22-3313-48a5-9c03-03e95db2d619,2809,,"[92.9, 31.2]",3890382,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Center Forward,149,Bayer Leverkusen,904,"['b47b8fac-62ce-4c54-9bb3-7137f3cf7a5e', 'c11309af-97ed-428b-91c8-720042d8c736']",3,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:03.738,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5383fee1-2ee0-4e9b-bd40-0ecffdfa9c73,2812,,"[113.8, 25.6]",3890382,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,149,Bayer Leverkusen,904,['3a4c6027-bea4-40ad-9cc2-d395a408f2af'],6,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:22:06.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c25cc7a0-3698-41f6-b747-5c7aebb1a949,2821,,"[68.3, 5.1]",3890382,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,150,Schalke 04,181,['e98f4cd8-9b3f-4faa-8c71-31523247abb2'],1,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:01.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16b9e88a-a6f5-4ede-990a-76dd5e6b95d4,2823,,"[77.3, 30.7]",3890382,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Max Meyer,8508.0,Center Attacking Midfield,150,Schalke 04,181,['3bbd83dd-64eb-49ce-80c9-bdb6fe5efe3e'],2,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:02.870,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ddade87-31ee-4ec2-82fa-d1640b3d4918,2825,,"[84.6, 11.7]",3890382,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,150,Schalke 04,181,['c8d0430d-dd2a-44de-a25d-b01587bb5f5d'],5,,,,,,,,,,,,,,,,,Schalke 04,181,00:23:05.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7831cd4c-212c-4836-9896-178b6d3b80e8,2827,,"[10.3, 43.8]",3890382,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,151,Bayer Leverkusen,904,['72dbad59-63af-4c5b-84ee-62b01c530efd'],7,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:23:07.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7cc7f7a-c5d4-43db-a8d8-3ea591cb2168,2830,,"[17.6, 37.0]",3890382,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ömer Toprak,8573.0,Left Center Back,151,Bayer Leverkusen,904,['384bc6a7-3f1d-4f07-852c-14e8cab6435e'],9,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:23:09.338,Ball Receipt*,
