50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.342293,,,,,,,,,,,8ad36833-ca01-428e-bcc6-b9437505aec7,2310,,"[97.9, 80.0]",3890289,55,,True,,,-0.28139243,,,,,,"[110.7, 76.3]",,Low Pass,,13.3240385,,,,Haris Seferović,5543.0,,,,,Throw-in,2,From Throw In,Aleksandar Ignjovski,9134.0,Right Back,129,Eintracht Frankfurt,184,['220c4b5a-979a-4e27-8df6-75a9011d70e0'],21,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:21.070,Pass,
,,,,,,,,,,,,,,,,2.444458,,,,,,,,,,,3f1a0aa9-93e6-4bd8-84ef-dbb36f40eb70,2315,,"[116.4, 75.6]",3890289,55,,,,,-2.996551,,Left Foot,,,,"[98.6, 73.0]",,Ground Pass,,17.988886,,Incomplete,,Makoto Hasebe,5681.0,,,,,,2,From Throw In,Haris Seferović,5543.0,Right Center Forward,129,Eintracht Frankfurt,184,"['3abce12d-c3e0-4747-ad11-07f2437b8915', '69058111-d5db-4177-acfc-8cc8c228f019', 'c4463b38-9974-40c0-b024-d65303907daa', 'e0b088ad-ef3b-42c7-8ee2-d2776361d42a']",25,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:25.730,Pass,True
,,,,,,,,,,,,,,,,0.597697,,,,,,,,,,,51c03e40-831b-469f-b566-5a03bcc4f114,2319,,"[35.0, 4.5]",3890289,55,,,,,1.2998495,,Right Foot,,,,"[37.5, 13.5]",,Low Pass,,9.340771,,,,Philipp Hosiner,10902.0,,,,,,2,From Throw In,Yūya Ōsako,5679.0,Left Center Midfield,129,Eintracht Frankfurt,184,['c420d724-6e61-4d64-8ac2-b7bc53be8dc6'],30,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:30.191,Pass,
,,,,,,,,,,,,,,,,1.369702,,,,,,,,,,,e5202f93-2685-4629-8ec1-b8b619bc1a4b,2322,,"[68.9, 66.4]",3890289,55,,,,,-2.4360244,,Right Foot,,,,"[55.4, 54.9]",,Ground Pass,,17.734148,,,,Marco Russ,8812.0,,,,,Recovery,2,From Throw In,Makoto Hasebe,5681.0,Right Center Midfield,129,Eintracht Frankfurt,184,['14a6b669-bd2c-4da2-99be-b333d69c8898'],32,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:32.470,Pass,
,,,,,,,,,,,,,,,,1.15124,,,,,,,,,,,e1ecd0b1-1e08-42c3-b7b2-a0bd7efb27cc,2325,,"[57.2, 55.8]",3890289,55,,,,,1.7156088,,Right Foot,,,,"[55.1, 70.2]",,Ground Pass,,14.55232,,,,Makoto Hasebe,5681.0,,,,,,2,From Throw In,Marco Russ,8812.0,Right Center Back,129,Eintracht Frankfurt,184,['a4c42f1e-4aac-40a6-9f97-09caf9bb3137'],35,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:35.410,Pass,
,,,,,,,,,,,,,,,,1.599677,,,,,,,,,,,eb22c367-b829-4e60-9649-14757187cb12,2329,,"[56.4, 70.5]",3890289,55,,,,,-0.32004988,,Right Foot,,,,"[91.7, 58.8]",,High Pass,,37.18844,,Incomplete,,,,,,,,,2,From Throw In,Makoto Hasebe,5681.0,Right Center Midfield,129,Eintracht Frankfurt,184,['4129b556-9d49-4b54-bff5-ddf1b824808c'],37,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:37.587,Pass,
,,,,,,,,,,,,,,,,4.246494,,,,,,,,,,,4129b556-9d49-4b54-bff5-ddf1b824808c,2330,,"[28.4, 21.3]",3890289,55,,,,,0.3348075,,Left Foot,,,,"[83.3, 40.4]",,High Pass,,58.127617,,Incomplete,,Anthony Modeste,23486.0,,,,,Recovery,2,From Throw In,Dominique Heintz,8828.0,Left Center Back,129,Eintracht Frankfurt,184,"['4e4c72b4-a6be-4cf5-bf5c-58a0c00ebf26', '609eb4f7-efdb-4fe4-91ea-a3edad3f62db', 'eb22c367-b829-4e60-9649-14757187cb12']",39,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:39.187,Pass,
,,,,,,,,,,,,,,,,1.608243,,,,,,,,,,,4e4c72b4-a6be-4cf5-bf5c-58a0c00ebf26,2333,,"[36.8, 39.7]",3890289,55,,,,,-1.5201484,,Right Foot,,,,"[37.9, 18.0]",,High Pass,,21.727861,,,,Bastian Oczipka,8504.0,,,,,Recovery,2,From Throw In,David Ángel Abraham,8678.0,Left Center Back,129,Eintracht Frankfurt,184,"['4129b556-9d49-4b54-bff5-ddf1b824808c', 'ce5fa0b4-e043-40df-a5ee-37ed824b5c90', 'd1280b87-cb20-4b31-a0a1-70ad9096c11f']",43,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:43.433,Pass,True
,,,,,,,,,,,,,,,,1.97016,,,,,,,,,,,bfd22c67-d26c-4b51-af5f-2f9773ee812a,2336,,"[36.7, 14.9]",3890289,55,,,,,0.066568166,,Left Foot,,,,"[62.2, 16.6]",,High Pass,,25.556604,,Incomplete,,,,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,129,Eintracht Frankfurt,184,['f0a04c68-06bd-4c1b-b5b5-abd9071ae08e'],46,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:46.535,Pass,
,,,,,,,,,,,,,,,,2.821125,,,,,,,,,,,f0a04c68-06bd-4c1b-b5b5-abd9071ae08e,2337,,"[57.9, 63.5]",3890289,55,,,,,-0.94376594,,Head,,,,"[75.0, 39.9]",,High Pass,,29.143953,,Unknown,,Philipp Hosiner,10902.0,,,,,Recovery,2,From Throw In,Paweł Olkowski,9459.0,Right Wing Back,129,Eintracht Frankfurt,184,"['9da76e79-ab1f-41ae-9730-830b61a0a52f', 'bfd22c67-d26c-4b51-af5f-2f9773ee812a']",48,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:48.505,Pass,
,,,,,,,,,,,,,,,,9.635661,,,,,,,,,,,91c85ce7-b193-46e0-8e2d-c94810044964,2341,,"[43.7, 41.4]",3890289,56,,True,,,-0.58204013,,Right Foot,,,,"[98.1, 5.6]",,High Pass,,65.12296,,,,Bastian Oczipka,8504.0,,,,,Free Kick,2,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,130,Eintracht Frankfurt,184,['37835ce1-18f5-4bf2-8282-750cdba25f0f'],9,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:09.782,Pass,
,,,,,,,,,,,,,,,,0.152749,,,,,,,,,,,2cbe8698-427b-4d03-8644-94eb371229c4,2344,,"[115.3, 3.1]",3890289,56,,,,,1.4711276,,Left Foot,,,,"[115.6, 6.1]",,Low Pass,,3.0149627,,Incomplete,,,,,,,,,2,From Free Kick,Bastian Oczipka,8504.0,Left Back,130,Eintracht Frankfurt,184,['c469fdf3-0d28-4a1d-975d-b66a26b5ef3e'],24,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:24.057,Pass,
,,,,,,,,,,,,,,,,1.245231,,,,,,,,,,,e454a8a6-5aba-498e-97bc-98e011cd94b1,2346,,"[111.2, 0.1]",3890289,56,,,,,1.5448282,,,,,,"[111.4, 7.8]",,Low Pass,,7.702597,,,,Luc Castaignos,7846.0,,,,,Throw-in,2,From Throw In,Bastian Oczipka,8504.0,Left Back,131,Eintracht Frankfurt,184,['f3553deb-049c-436c-a3a3-9b9296ed83b6'],33,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:33.185,Pass,
,,,,,,,,,,,,,,,,1.248101,,,,,,,,,,,6beecc70-f0c7-4a9b-9d00-f611c6de996a,2349,,"[111.4, 8.3]",3890289,56,,,,,-1.4168516,,Right Foot,,,,"[112.3, 2.5]",,Ground Pass,,5.8694124,,,,Bastian Oczipka,8504.0,,,,,,2,From Throw In,Luc Castaignos,7846.0,Left Center Forward,131,Eintracht Frankfurt,184,"['4955d489-b473-431f-84f4-5efb940bbb87', 'c10d2b92-1087-43a2-a349-50d486841b29']",34,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:34.431,Pass,True
,,,,,,,,,,,,,,,,0.776337,,,,,,,,,,,384bb8ae-f837-44dd-ae22-3a1ab846a473,2358,,"[113.1, 12.4]",3890289,56,,,,,1.6563016,,Left Foot,,,,"[112.5, 19.4]",,Ground Pass,,7.025667,,,,Marc Stendera,10896.0,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Back,131,Eintracht Frankfurt,184,"['ad7bd0fd-de8a-4c64-b75d-80b9829b7865', 'f8bc0906-d15f-4dbe-8884-5ce1074bc4c0']",38,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:38.466,Pass,True
,,,,,,,,,,,,,,,,0.730884,,,,,,,,,,,c2a92304-a36c-4101-a602-70708337aece,2363,,"[7.6, 60.1]",3890289,56,,,,,1.7647555,,Right Foot,,,,"[6.5, 65.7]",,Ground Pass,,5.707013,,,,Paweł Olkowski,9459.0,,,,,Recovery,2,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,131,Eintracht Frankfurt,184,['680d8ef3-dc97-461e-9efa-363c3f2beae3'],40,,,,,,,,,,,,,,,,,,FC Köln,186,00:11:40.371,Pass,
,,,,,,,,,,,,,,,,1.849454,,,,,,,,,,,674fd1cf-5886-4314-baf1-a3474360b2b8,2367,,"[8.3, 65.9]",3890289,56,,,,,0.28626972,,Right Foot,,,,"[33.1, 73.2]",,Ground Pass,,25.85208,,Incomplete,,Philipp Hosiner,10902.0,,,,,,2,From Throw In,Paweł Olkowski,9459.0,Right Wing Back,131,Eintracht Frankfurt,184,"['4272ac76-c699-4559-aca0-0f9a8276c7d6', '457b4178-6833-4884-abc2-76f003be0dbf', '62b1c817-b95d-4c03-9b48-974197a89323']",41,,,,,,,,,,,,,,,,,,FC Köln,186,00:11:41.505,Pass,True
,,,,,,,,,,,,,,,,0.771216,,,,,,,,,,,18d88ddd-4fe3-4b6b-8aa1-bb1acbab9387,2372,,"[91.8, 4.9]",3890289,56,,,,,0.048349388,,Right Foot,,,,"[104.2, 5.5]",,Ground Pass,,12.414508,,,,Luc Castaignos,7846.0,,,,,,2,From Throw In,Stefan Reinartz,400619.0,Center Defensive Midfield,131,Eintracht Frankfurt,184,"['724e4bcc-5949-4573-b6ad-5562bb6ecbaa', 'fe71f238-0afa-4806-b50f-d580012c02a4']",44,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:11:44.645,Pass,True
,,,,,,,,,,,,,,,,0.182469,,,,,,,,,,,08a5d99d-c7a1-48af-8152-0e7b514eb5a0,2380,,"[19.8, 70.7]",3890289,56,,,,,0.0,,Right Foot,,,,"[22.0, 70.7]",,Ground Pass,,2.2,,Incomplete,,Yūya Ōsako,5679.0,,,,,,2,Regular Play,Marcel Risse,8823.0,Right Center Midfield,132,FC Köln,186,"['13664304-0194-4493-8c8c-afda53453a1c', '47d6e8ba-6944-4820-a6b0-d1adfe5d34ec', 'db48dce2-b689-4243-bb77-fd982f6d6091']",47,,,,,,,,,,,,,,,,,,FC Köln,186,00:11:47.734,Pass,True
,,,,,,,,,,,,,,,,1.948957,,,,,,,,,,,1c5829eb-5c99-40f0-859a-3a5c3fe6b688,2383,,"[27.3, 80.0]",3890289,57,,,,,-0.38105014,,,,,,"[59.0, 67.3]",,High Pass,,34.149376,,,,Yūya Ōsako,5679.0,,,,,Throw-in,2,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,133,FC Köln,186,['51f3d45b-4a21-4aaf-aa5f-ab82e7fcc69f'],5,,,,,,,,,,,,,,,,,,FC Köln,186,00:12:05.978,Pass,
,,,,,,,,,,,,,,,,1.096731,,,,,,,,,,,0b4a5a6f-55f9-4cdf-9755-2819652612ad,2387,,"[62.0, 65.9]",3890289,57,,,,,-1.012197,,Right Foot,,,,"[67.0, 57.9]",,Low Pass,,9.433981,,,,Anthony Modeste,23486.0,,,,,,2,From Throw In,Yūya Ōsako,5679.0,Left Center Midfield,133,FC Köln,186,"['a6a7840e-b0e6-45ee-969b-856f60a2dcd2', 'ef80c43e-6317-42f0-8b0a-acdd548eef86']",9,,,,,,,,,,,,,,,,,,FC Köln,186,00:12:09.956,Pass,True
,,,,,,,,,,,,,,,,1.200349,,,,,,,,,,,8c126f15-02d0-4099-8756-226021879b4c,2390,,"[67.2, 57.6]",3890289,57,,,,,1.0553932,,Right Foot,,,,"[77.0, 74.9]",,Ground Pass,,19.882908,,,,Marcel Risse,8823.0,,,,,,2,From Throw In,Anthony Modeste,23486.0,Left Center Forward,133,FC Köln,186,['bc5771c9-6275-4111-85e0-9a3e20860d11'],11,,,,,,,,,,,,,,,,,,FC Köln,186,00:12:11.240,Pass,
,,,,,,,,,,,,,,,,4.277412,,,,,,,,,,,508ef6ff-bfe4-4cd6-9ba7-72936bc7065f,2393,,"[99.2, 76.5]",3890289,57,,,,,-1.458707,,Right Foot,True,,,"[106.1, 15.2]",,High Pass,,61.687115,,,,Jonas Hector,6040.0,,True,,,,2,From Throw In,Marcel Risse,8823.0,Right Center Midfield,133,FC Köln,186,['e50c3210-d924-40a2-9e0d-0d6a9b323570'],14,,,,,,,,,,,,,,,,,,FC Köln,186,00:12:14.742,Pass,
,,,,,,,,,,,,,,,,1.594491,,,,,,,,,,,18fbe4d3-f08d-4005-8674-b341e93aa719,2396,,"[106.9, 19.8]",3890289,57,,,,,2.4994373,afc8283a-3431-4785-a46c-0503e0cd91f7,Left Foot,,,,"[95.0, 28.7]",,Ground Pass,,14.860013,,,,Matthias Lehmann,8827.0,True,,,,,2,From Throw In,Jonas Hector,6040.0,Left Wing Back,133,FC Köln,186,['9df16603-6f47-4889-bcea-01854885bf2f'],20,,,,,,,,,,,,,,,,,,FC Köln,186,00:12:20.409,Pass,
,,,,,,,,,,,,,,,,0.972408,,,,,,,,,,,16451c41-f6db-4aee-89af-af26fce469a4,2404,,"[56.5, 41.0]",3890289,57,,,,,-1.5208379,,Left Foot,,,,"[57.8, 15.0]",,Ground Pass,,26.03248,,,,Alexander Meier,23268.0,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,134,Eintracht Frankfurt,184,"['41cb4123-9677-4f1b-ac4f-febe85d37f23', '909349c1-f324-4aff-99af-b7a116cb557a']",30,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:30.228,Pass,True
,,,,,,,,,,,,,,,,2.069964,,,,,,,,,,,098a7899-4956-4295-a7a2-260b34656190,2407,,"[71.5, 2.2]",3890289,57,,,,,2.7905107,,Right Foot,,,,"[47.2, 11.1]",,Ground Pass,,25.878563,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Alexander Meier,23268.0,Center Attacking Midfield,134,Eintracht Frankfurt,184,['571caad3-3bf9-4d99-a3de-71a1d5e618fc'],36,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:36.022,Pass,
,,,,,,,,,,,,,,,,1.409132,,,,,,,,,,,bfc6eb44-1c46-44f9-a2fc-090776d4bd90,2410,,"[50.6, 11.0]",3890289,57,,,,,0.7055682,,Left Foot,,,,"[61.4, 20.2]",,Ground Pass,,14.187318,,,,Stefan Reinartz,400619.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,134,Eintracht Frankfurt,184,['3e6fbf52-fefe-4de7-b1bf-a65fe01b214f'],40,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:40.227,Pass,
,,,,,,,,,,,,,,,,0.937774,,,,,,,,,,,be5e11bf-1aee-471c-921a-309eaca3dd11,2413,,"[62.9, 21.1]",3890289,57,,,,,0.032246884,,Right Foot,,,,"[72.2, 21.4]",,Ground Pass,,9.304837,,,,Marc Stendera,10896.0,,,,,,2,Regular Play,Stefan Reinartz,400619.0,Center Defensive Midfield,134,Eintracht Frankfurt,184,['122a8aca-7da8-4694-a8d6-f182c213893c'],41,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:41.914,Pass,
,,,,,,,,,,,,,,,,2.778923,,,,,,,,,,,4e80aaa7-e01f-49fd-8ddc-3553576e25b8,2416,,"[72.2, 21.4]",3890289,57,,,,,-0.31456935,,Right Foot,,,,"[105.7, 10.5]",,Ground Pass,,35.22868,,,,Haris Seferović,5543.0,,,,,,2,Regular Play,Marc Stendera,10896.0,Left Center Midfield,134,Eintracht Frankfurt,184,['51d6f7da-b4d1-4428-ad21-499c4432aead'],43,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:43.681,Pass,
,,,,,,,,,,,,,,,,1.319257,,,,,,,,,,,d20b66d5-7d43-47fb-8faf-6dd3ccfad7ec,2420,,"[99.3, 4.4]",3890289,57,,,,,2.5633254,,Right Foot,,,,"[82.6, 15.3]",,Ground Pass,,19.942417,,,,Stefan Reinartz,400619.0,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,134,Eintracht Frankfurt,184,"['6f4644f3-408a-4800-b922-9ae27047547c', 'f7d22e4d-a565-4cd3-b1fa-e3850a7af988']",50,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:50.054,Pass,True
,,,,,,,,,,,,,,,,0.948849,,,,,,,,,,,05216011-bd6a-4306-96a8-b0cce582fb79,2423,,"[85.1, 14.1]",3890289,57,,,,,-0.70978504,,Right Foot,,,,"[99.3, 1.9]",,Ground Pass,,18.721111,,,,Haris Seferović,5543.0,,,,,,2,Regular Play,Stefan Reinartz,400619.0,Center Defensive Midfield,134,Eintracht Frankfurt,184,['5a590ca0-5a10-4ec9-bc9d-761f41e10318'],52,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:52.341,Pass,
,,,,,,,,,,,,,,,,1.791795,,,,,,,,,,,e4a75b79-ea64-4ccd-91c8-54dad9270f9c,2427,,"[97.9, 1.7]",3890289,57,,,,,3.0373693,,Left Foot,,,,"[74.0, 4.2]",,Ground Pass,,24.030397,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Haris Seferović,5543.0,Right Center Forward,134,Eintracht Frankfurt,184,"['62763743-7a56-4ffb-8fc0-af7634fac50e', '9edcd720-0941-424e-a6df-b2a1032a47b3']",54,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:54.544,Pass,True
,,,,,,,,,,,,,,,,1.85691,,,,,,,,,,,ffee99a5-3383-462c-8fe4-13ff9c90b2db,2430,,"[66.4, 4.4]",3890289,57,,,,,2.560573,,Right Foot,,,,"[49.8, 15.3]",,Ground Pass,,19.858751,,,,David Ángel Abraham,8678.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,134,Eintracht Frankfurt,184,['f59b73e4-26b8-4203-8144-919803abe344'],57,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:57.733,Pass,
,,,,,,,,,,,,,,,,0.898471,,,,,,,,,,,5ae89d13-6399-47ff-964d-7b11e4de4090,2433,,"[50.4, 19.5]",3890289,58,,,,,0.58427125,,Right Foot,,,,"[62.8, 27.7]",,Ground Pass,,14.866069,,,,Stefan Reinartz,400619.0,,,,,,2,Regular Play,David Ángel Abraham,8678.0,Left Center Back,134,Eintracht Frankfurt,184,['4c9a7dd8-7547-4e42-b3d3-30554434c926'],1,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:01.473,Pass,
,,,,,,,,,,,,,,,,1.694788,,,,,,,,,,,39b3bd11-12de-4f32-b610-264003285c4f,2436,,"[56.8, 32.5]",3890289,58,,,,,2.1879878,,Right Foot,,,,"[41.4, 54.2]",,Ground Pass,,26.60921,,,,Marco Russ,8812.0,,,,,,2,Regular Play,Stefan Reinartz,400619.0,Center Defensive Midfield,134,Eintracht Frankfurt,184,['e530e3b7-a315-41fd-b264-e734504a2381'],6,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:06.081,Pass,
,,,,,,,,,,,,,,,,1.355199,,,,,,,,,,,6815376e-0010-4ad9-b3a9-5bcffdf6abb2,2439,,"[73.4, 64.5]",3890289,58,,,,,-0.10727885,,Right Foot,,,,"[92.9, 62.4]",,Low Pass,,19.612751,,,,Luc Castaignos,7846.0,,,,,,2,Regular Play,Marco Russ,8812.0,Right Center Back,134,Eintracht Frankfurt,184,['33c20659-7c56-4ab0-81b7-9465cf8bf659'],12,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:12.559,Pass,
,,,,,,,,,,,,,,,,0.383669,,,,,,,,,,,2b376bc9-a87d-4b0b-895b-81e266e92f15,2443,,"[95.6, 71.1]",3890289,58,,,,,-0.8991902,,Right Foot,,,,"[98.7, 67.2]",,Ground Pass,,4.9819674,,Incomplete,,Marco Russ,8812.0,,,,,,2,Regular Play,Luc Castaignos,7846.0,Left Center Forward,134,Eintracht Frankfurt,184,"['0945d37a-0344-4020-92b3-883ebada36d2', '849bb60d-eaf8-4cde-9d83-e1c9a68c19e0', '8b14aed8-1f80-4c1f-8447-b6c0daf47240']",15,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:15.569,Pass,True
,,,,,,,,,,,,,,,,1.257273,,,,,,,,,,,fb5596d8-092d-4372-8ed1-afd1b962ac8a,2450,,"[7.0, 36.1]",3890289,58,,,,,-0.36560234,,Left Foot,,,,"[19.8, 31.2]",,Ground Pass,,13.705838,,,,Kevin Vogt,8397.0,,,,,Goal Kick,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,135,FC Köln,186,['aebf8059-f4f9-4f4b-9d4d-359c445ee56e'],31,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:31.615,Pass,
,,,,,,,,,,,,,,,,1.215436,,,,,,,,,,,2ca523e6-dc94-4ca1-9988-b38947aa8998,2453,,"[19.8, 31.2]",3890289,58,,,,,2.7398603,,Right Foot,,,,"[4.5, 37.7]",,Ground Pass,,16.623478,,,,Timo Horn,8821.0,,,,,,2,From Goal Kick,Kevin Vogt,8397.0,Center Back,135,FC Köln,186,['145175bf-f936-49ad-a096-74585efbc4a3'],32,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:32.940,Pass,
,,,,,,,,,,,,,,,,1.307371,,,,,,,,,,,68687b5b-fee0-45fc-8d78-e2a5927fa5ec,2456,,"[4.4, 37.1]",3890289,58,,,,,-0.096253365,,Left Foot,,,,"[18.9, 35.7]",,Ground Pass,,14.56743,,,,Kevin Vogt,8397.0,,,,,,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,135,FC Köln,186,['40f9f712-e373-41cf-8527-a619d70ec25e'],35,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:35.284,Pass,
,,,,,,,,,,,,,,,,1.619845,,,,,,,,,,,85317921-79c7-49e1-a98c-67c6420f2291,2459,,"[19.2, 34.6]",3890289,58,,,,,-1.3926291,,Right Foot,,,,"[23.9, 8.5]",,Ground Pass,,26.519804,,,,Dominique Heintz,8828.0,,,,,,2,From Goal Kick,Kevin Vogt,8397.0,Center Back,135,FC Köln,186,['c7be47f6-e8ab-439a-a113-ebbff69faf10'],36,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:36.936,Pass,
,,,,,,,,,,,,,,,,0.937357,,,,,,,,,,,15bba6d7-901c-4cf2-ae3c-3035d3371c85,2463,,"[61.9, 7.6]",3890289,58,,,,,-0.6128202,,Left Foot,,,,"[68.3, 3.1]",,Ground Pass,,7.823682,,,,Jonas Hector,6040.0,,,,,,2,From Goal Kick,Dominique Heintz,8828.0,Left Center Back,135,FC Köln,186,"['7e02a141-e599-46a3-902a-1ee425ec9aae', '94461796-270f-49aa-b728-1be5e3d3a3a9']",45,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:45.358,Pass,True
,,,,,,,,,,,,,,,,0.106208,,,,,,,,,,,5bb072df-6631-495d-8d25-d01196e6b3d7,2466,,"[65.9, 5.2]",3890289,58,,,,,2.1822934,,Left Foot,,,,"[53.7, 22.6]",,Ground Pass,,21.250883,,,,Matthias Lehmann,8827.0,,,,,,2,From Goal Kick,Jonas Hector,6040.0,Left Wing Back,135,FC Köln,186,['146449a6-3c04-4f95-a713-380ec7f7ad4a'],47,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:47.056,Pass,
,,,,,,,,,,,,,,,,1.129306,,,,,,,,,,,025b2f5f-30e0-418b-b8c1-35a1ec942b05,2469,,"[50.8, 29.1]",3890289,58,,,,,0.49965262,,Right Foot,,,,"[73.7, 41.6]",,Ground Pass,,26.089462,,,,Anthony Modeste,23486.0,,,,,,2,From Goal Kick,Matthias Lehmann,8827.0,Center Defensive Midfield,135,FC Köln,186,['29028717-770f-451d-af89-6506979281c4'],53,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:53.623,Pass,
,,,,,,,,,,,,,,,,3.530929,,,,,,,,,,,07d87523-6810-4dbf-9d21-0602fc7761b1,2473,,"[72.9, 37.3]",3890289,58,,,,,0.804107,,Right Foot,,,,"[96.5, 61.8]",,Ground Pass,,34.017788,,Incomplete,,Marcel Risse,8823.0,,,,,,2,From Goal Kick,Anthony Modeste,23486.0,Left Center Forward,135,FC Köln,186,"['732ab524-333a-4d65-9c92-628cd1a5cc45', 'd13010cb-262f-45c6-b26a-50a028813dbc', 'd5deb86d-a7d3-4784-ab86-2abb3b753459']",54,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:54.792,Pass,True
,,,,,,,,,,,,,,,,1.692374,,,,,,,,,,,594b53ab-c1c9-403c-81f8-338dee16f142,2477,,"[27.8, 16.6]",3890289,59,,,,,2.5940304,,Left Foot,,,,"[11.4, 26.6]",,Ground Pass,,19.208332,,,,Lukáš Hrádecký,8667.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,136,Eintracht Frankfurt,184,['4ffead6d-6c5c-4d95-9377-d820d1ae4616'],1,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:01.632,Pass,
,,,,,,,,,,,,,,,,3.140761,,,,,,,,,,,67d0e5c9-4a19-4e09-8f0b-96ad64ce68e5,2480,,"[14.3, 23.3]",3890289,59,,,,,-0.16547494,,Left Foot,,,,"[64.0, 15.0]",,High Pass,,50.38829,,,,Marc Stendera,10896.0,,,,,,2,Regular Play,Lukáš Hrádecký,8667.0,Goalkeeper,136,Eintracht Frankfurt,184,['d108a476-5eba-4973-a638-73f95c720fe3'],5,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:05.965,Pass,
