50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[116.5, 68.7]",,,,,,,,,,,,0.895,,,,,,,,,,,,,,,8b55c052-8fba-4c56-b50f-753c3370aae1,1278,,"[116.5, 68.7]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lewis Harry Holtby,8891.0,Center Attacking Midfield,64,Hamburger SV,171,"['2a0591be-7fc4-4da0-ba4f-455554c8d475', '34345c94-a69e-4f4f-8a54-9156ce3c6165']",19,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:19.483,Carry,
,,,,,"[15.2, 16.7]",,,,,,,,,,,,1.267169,,,,,,,,,,,,,,,6ab14c01-e2a6-4ae6-a7d9-6852ab35e18b,1283,,"[8.0, 20.1]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,65,FC Köln,186,"['8be30b8a-3032-4503-9eba-da4bdcce0160', '9310172a-014c-4c08-ad04-c9ed86bc4722']",22,,,,,,,,,,,,,,,,FC Köln,186,00:36:22.476,Carry,
,,,,,"[18.1, 3.7]",,,,,,,,,,,,1.625095,,,,,,,,,,,,,,,905cb4a1-949b-4275-97c6-808380b6a92f,1287,,"[23.9, 8.9]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,65,FC Köln,186,"['2ba01956-2d6f-4a61-8c3c-a925f63f02df', '4758018a-383d-46fe-819f-c785e9f044c4', '4d2afd58-916b-4724-a8c6-51271118eae8']",25,,,,,,,,,,,,,,,,FC Köln,186,00:36:25.187,Carry,True
,,,,,"[14.0, 11.3]",,,,,,,,,,,,0.011004001,,,,,,,,,,,,,,,e0465849-5ecc-498f-9abc-7bed3c9af878,1291,,"[14.7, 9.7]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,65,FC Köln,186,"['1c13e251-86f8-4ff3-bc51-e428b3f4f4da', '30c336b9-9206-489d-86a3-19ef88dabafd', 'b921d538-6a71-499e-b9f2-bf9c6a168d33']",27,,,,,,,,,,,,,,,,FC Köln,186,00:36:27.791,Carry,True
,,,,,"[50.8, 71.6]",,,,,,,,,,,,1.2415,,,,,,,,,,,,,,,7d2398c3-ff7c-47fd-98c3-4d66a24c6c28,1296,,"[61.1, 66.1]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Midfield,66,Hamburger SV,171,"['10eb0a6d-35e2-47cc-93d0-532038c8eed5', 'a9d90fa5-716c-4892-8328-22f60af47e6c']",31,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:31.769,Carry,
,,,,,"[37.0, 52.6]",,,,,,,,,,,,0.739,,,,,,,,,,,,,,,ab3de1ee-4827-44ac-8856-995f06c47f95,1299,,"[36.6, 50.5]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,66,Hamburger SV,171,"['64e14212-383f-40bc-9ae5-312949b16124', 'cc634d17-5fda-4769-9721-1c2cf8c6bdfc']",34,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:34.884,Carry,
,,,,,"[39.0, 76.0]",,,,,,,,,,,,0.7237,,,,,,,,,,,,,,,899f10f5-b663-453a-b259-cb518f233446,1302,,"[39.8, 75.6]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Midfield,66,Hamburger SV,171,"['054766eb-4d73-491c-a627-ce43a2229577', '95cbc18d-84ca-4f10-8fd8-9d06cfa11b90']",37,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:37.334,Carry,
,,,,,"[15.1, 56.6]",,,,,,,,,,,,1.1845,,,,,,,,,,,,,,,7962b0c8-7e7f-4c0c-9931-f36594204837,1305,,"[15.7, 50.2]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,René Adler,8560.0,Goalkeeper,66,Hamburger SV,171,"['21a671f3-a6b4-4fcc-9d14-7985b02d7fb3', '3183fd5c-f23b-4865-b890-9d4fc41f48ef']",40,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:40.708,Carry,
,,,,,"[57.4, 67.1]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,f3ea0ad9-bf2c-42ff-8251-99f1b2d9a5a8,1308,,"[56.6, 66.9]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,66,Hamburger SV,171,"['1d55403d-dc53-4e21-990d-25e931dab944', 'a97b5898-ef64-46e2-b330-10ffb10cbb1f']",44,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:44.608,Carry,
,,,,,"[56.4, 73.3]",,,,,,,,,,,,0.039492,,,,,,,,,,,,,,,cbabf5e0-52f1-4f83-8b10-ca7fa044fec9,1311,,"[56.4, 74.1]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Midfield,66,Hamburger SV,171,"['4d928e34-113a-4936-806b-f0d66bfa1fdf', 'afbb6e6e-f63e-4670-9b21-fa4c7f5b912a']",45,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:45.486,Carry,
,,,,,"[66.1, 70.0]",,,,,,,,,,,,1.2944,,,,,,,,,,,,,,,9431dd20-4bd8-48df-be0e-846413efce1f,1314,,"[58.9, 64.2]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,66,Hamburger SV,171,"['21d0230a-c63a-4562-8908-9c113f6ed46d', '960e3bed-20d5-4086-88e2-bd8a7f733a9d', 'bcc1df0a-588a-46c3-b8a2-06aeb041dc7f']",46,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:46.321,Carry,True
,,,,,"[115.2, 76.6]",,,,,,,,,,,,5.062495,,,,,,,,,,,,,,,36431d70-bf6c-42b4-a992-656e7176377d,1318,,"[83.2, 69.8]",3890280,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sven Schipplock,8321.0,Center Forward,66,Hamburger SV,171,"['6cf99892-ab2b-46f9-85f7-354942f02c62', '9b5fb2ac-52ea-43bd-9c49-b158966412ed', 'a638737a-d424-4ea4-81a0-928b4cb63f82']",48,,,,,,,,,,,,,,,,Hamburger SV,171,00:36:48.641,Carry,True
,,,,,"[58.8, 61.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,,cbb314b5-56fc-4fbd-9878-575449d29f4a,1333,,"[58.4, 62.1]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,68,Hamburger SV,171,"['52624926-8cc9-4f7f-a6e6-b11f4c92587d', '7263907e-5242-4986-a084-18195b236ff9', '8a7d2289-129c-44c6-a7b2-91a5d722ba35']",19,,,,,,,,,,,,,,,,Hamburger SV,171,00:37:19.023,Carry,True
,,,,,"[58.9, 67.5]",,,,,,,,,,,,0.810953,,,,,,,,,,,,,,,0a32f22b-0712-4cbf-969b-0ae7213a1ab3,1336,,"[60.3, 67.3]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gideon Jung,8323.0,Right Defensive Midfield,68,Hamburger SV,171,"['07f6243d-e350-4a23-80ea-82a0b2865f15', '432db15c-6e73-415d-a0b5-967c0a027dc9', 'fe31f4f5-7ea9-448f-9cfd-9d4770bdd0b6']",20,,,,,,,,,,,,,,,,Hamburger SV,171,00:37:20.462,Carry,True
,,,,,"[39.8, 6.0]",,,,,,,,,,,,0.97309,,,,,,,,,,,,,,,93d106a1-4452-491a-902c-caee1aacf65e,1342,,"[40.6, 3.5]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,69,FC Köln,186,"['7ec960cb-af6a-4269-8dda-7ed519c990e6', 'f1b6661b-c061-4fc3-b0b5-a79697caddd2']",32,,,,,,,,,,,,,,,,FC Köln,186,00:37:32.358,Carry,
,,,,,"[44.3, 46.5]",,,,,,,,,,,,4.277761,,,,,,,,,,,,,,,6d119fd3-fa2b-420e-8432-bd5c95d69d47,1345,,"[40.2, 34.7]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,69,FC Köln,186,"['89a3eee6-87e9-4891-bf2f-9b86bd2863a4', 'caeb6619-709a-4b7f-916f-89abcfd6cd15']",35,,,,,,,,,,,,,,,,FC Köln,186,00:37:35.154,Carry,
,,,,,"[45.3, 11.6]",,,,,,,,,,,,0.803871,,,,,,,,,,,,,,,bccb3512-ad14-44b7-854b-270b30d9475f,1348,,"[44.9, 10.7]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,69,FC Köln,186,"['d68de341-39ae-416d-803a-0d45fd271f56', 'ef04dab4-295b-4b66-aaf4-3b434823d86a']",41,,,,,,,,,,,,,,,,FC Köln,186,00:37:41.289,Carry,
,,,,,"[39.7, 50.8]",,,,,,,,,,,,1.704284,,,,,,,,,,,,,,,8fe39ab8-bf3a-4e27-a20c-a345035fe1dc,1351,,"[34.2, 51.0]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,69,FC Köln,186,"['52246ec3-f4f1-480a-a0d0-9a185846a2bd', '834f5a3f-c3f6-4055-b942-fb851b635da9']",44,,,,,,,,,,,,,,,,FC Köln,186,00:37:44.341,Carry,
,,,,,"[55.3, 44.8]",,,,,,,,,,,,2.72559,,,,,,,,,,,,,,,b4f4da09-897d-4e32-b2bd-062baaf3a37c,1354,,"[52.8, 40.7]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,69,FC Köln,186,"['91816087-36f0-4376-9a3b-afffe445d0ae', 'f28e233f-414b-4b29-a8dd-47cddb3c1ec9']",47,,,,,,,,,,,,,,,,FC Köln,186,00:37:47.094,Carry,
,,,,,"[106.5, 29.2]",,,,,,,,,,,,0.010233001,,,,,,,,,,,,,,,fafbb8dd-a1d7-4e16-ba12-a593dd4271b2,1357,,"[106.5, 29.2]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simon Zoller,8822.0,Right Center Forward,69,FC Köln,186,"['215baec3-23e6-41ad-98de-b03e70d9f8c4', '36369a96-45dc-44ff-b5ab-de7b655f1c2c']",52,,,,,,,,,,,,,,,,FC Köln,186,00:37:52.886,Carry,
,,,,,"[9.9, 39.4]",,,,,,,,,,,,10.4285,,,,,,,,,,,,,,,30c0dc3d-b963-4439-a64f-46c355abf560,1361,,"[5.0, 39.2]",3890280,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,René Adler,8560.0,Goalkeeper,69,FC Köln,186,"['73b4bc75-cb4b-459a-86c3-d634dd906488', 'caca9ac8-9a6f-45da-b1a0-564259b46109']",54,,,,,,,,,,,,,,,,Hamburger SV,171,00:37:54.638,Carry,
,,,,,"[65.1, 75.6]",,,,,,,,,,,,1.5488681,,,,,,,,,,,,,,,12954c59-01b2-4ee9-8bed-2ec91acc3758,1369,,"[60.0, 75.6]",3890280,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Risse,8823.0,Right Midfield,70,FC Köln,186,"['30612088-d708-4687-b3b5-32d326f1206d', '9e058f9a-68ae-46ea-8dd2-3be817570e89']",58,,,,,,,,,,,,,,,,FC Köln,186,00:39:58.935,Carry,
,,,,,"[75.2, 48.7]",,,,,,,,,,,,2.7762,,,,,,,,,,,,,,,b69f2e7a-7728-4190-92cc-9e3e1257ac1f,1376,,"[74.4, 63.0]",3890280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lewis Harry Holtby,8891.0,Center Attacking Midfield,71,Hamburger SV,171,"['061dab17-c56d-4f29-a715-660e07504618', 'e6d4cf23-7940-4492-bbee-09dd45ed7080']",18,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:18.913,Carry,
,,,,,"[98.7, 43.7]",,,,,,,,,,,,0.265123,,,,,,,,,,,,,,,06a257f4-667f-497c-9a2b-ef4b134fb2bf,1379,,"[95.6, 44.1]",3890280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,71,Hamburger SV,171,"['a2d4fc4a-af3f-4052-861a-3a9f70088e47', 'fa920544-088f-4f18-a383-a4adf24db164']",22,,,,,,,,,,,,,,,,Hamburger SV,171,00:40:22.784,Carry,
,,,,,"[11.2, 37.2]",,,,,,,,,,,,1.192401,,,,,,,,,,,,,,,8a452df1-8540-4c74-973c-e29b221a8343,1383,,"[10.9, 37.0]",3890280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timo Horn,8821.0,Goalkeeper,72,FC Köln,186,"['661866ba-f586-4f77-af65-28a0e01fc65a', 'a4a15400-546a-426b-bea3-bd608d772107']",24,,,,,,,,,,,,,,,,FC Köln,186,00:40:24.991,Carry,
,,,,,"[36.3, 71.3]",,,,,,,,,,,,1.189025,,,,,,,,,,,,,,,fb54b104-4892-49c5-b9a8-d4b27b49229e,1386,,"[25.6, 62.4]",3890280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paweł Olkowski,9459.0,Right Back,72,FC Köln,186,"['0e925b42-6179-472e-b012-1fa590d1c829', '900b4ba4-043f-4882-9668-323a2882b507']",28,,,,,,,,,,,,,,,,FC Köln,186,00:40:28.709,Carry,
,,,,,"[56.7, 77.5]",,,,,,,,,,,,1.657832,,,,,,,,,,,,,,,e7cc412f-5d6d-49bd-811b-d331c0b6974e,1389,,"[46.8, 77.5]",3890280,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Midfield,72,FC Köln,186,"['0a08214f-988f-4b21-ac2c-56405d25f64c', 'ded58da3-f8bd-452e-8ec8-15c4d5f602ae']",31,,,,,,,,,,,,,,,,FC Köln,186,00:40:31.376,Carry,
,,,,,"[82.8, 67.3]",,,,,,,,,,,,2.724271,,,,,,,,,,,,,,,4bf259b6-fe60-49bd-9259-36554c22542a,1402,,"[85.7, 66.9]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lewis Harry Holtby,8891.0,Center Attacking Midfield,73,Hamburger SV,171,"['1a7b01bb-84ef-4a6c-b758-432533cae1d6', '3f673620-6609-4b84-be2e-2a39a08cd597', 'b715486a-8e70-4508-af83-c7978b496079']",10,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:10.557,Carry,True
,,,,,"[38.3, 9.3]",,,,,,,,,,,,1.205051,,,,,,,,,,,,,,,2648f30b-1fe9-4bc3-8f83-49bedbaea01c,1406,,"[37.3, 12.8]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,74,FC Köln,186,"['c4d41210-b258-4532-95cd-8bb241cd6467', 'e5a09117-ff4c-4b9c-88fe-16c437b8e0b5', 'fc9a9b49-db69-45f5-ac58-e448ecdc3a0a']",13,,,,,,,,,,,,,,,,FC Köln,186,00:41:13.282,Carry,True
,,,,,"[44.3, 5.4]",,,,,,,,,,,,1.269669,,,,,,,,,,,,,,,d8dc2fb2-1eed-415e-8978-e10f846e7bed,1410,,"[37.7, 3.1]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,74,FC Köln,186,"['a7b2feec-5c1d-428d-bd1a-8126b0bc07ea', 'b1dca508-6c97-45f3-b195-7ed15d4c362a']",15,,,,,,,,,,,,,,,,FC Köln,186,00:41:15.155,Carry,
,,,,,"[52.1, 15.3]",,,,,,,,,,,,0.243552,,,,,,,,,,,,,,,a47e4cf5-5273-4301-982f-8a5aa7838ea8,1413,,"[52.1, 15.3]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simon Zoller,8822.0,Right Center Forward,74,FC Köln,186,"['34aa785d-2fbb-4a15-a45f-1385953c72e2', 'ad45f1b9-fac9-4287-8af0-5b3969a77b01']",17,,,,,,,,,,,,,,,,FC Köln,186,00:41:17.373,Carry,
,,,,,"[62.0, 63.0]",,,,,,,,,,,,0.735599,,,,,,,,,,,,,,,7ceae220-496b-43ad-a09d-56d7d2b5f1b1,1416,,"[62.7, 62.1]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,75,Hamburger SV,171,"['9a9dad61-c8bb-4781-8074-eb9cd84cab0d', 'd1f8792e-d90f-4529-959d-b3b3c13fcf73', 'e8847e83-a4a0-4617-ba8f-2227d281ce7a']",18,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:18.153,Carry,True
,,,,,"[61.9, 63.4]",,,,,,,,,,,,0.405801,,,,,,,,,,,,,,,8be2ce42-5f08-4219-85fc-765e8ad0d447,1420,,"[62.0, 63.0]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Left Defensive Midfield,75,Hamburger SV,171,"['9a9dad61-c8bb-4781-8074-eb9cd84cab0d', 'cc2c5b2d-e5a1-4582-a654-ca5a5c376cb2', 'ddba841b-d6bb-4e94-9af8-a1be8fa55f01', 'e8847e83-a4a0-4617-ba8f-2227d281ce7a', 'ea1c27a4-f3c7-44b2-a60a-5b4ad7d7a2c1']",18,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:18.889,Carry,True
,,,,,"[85.1, 76.4]",,,,,,,,,,,,4.061711,,,,,,,,,,,,,,,fd139d71-ca87-4db3-a322-58091d126139,1424,,"[64.4, 71.6]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,75,Hamburger SV,171,"['1c60125f-d52e-4872-92b9-0ba8b95edbdf', '356da428-745d-452b-968c-117425ecf266', 'f090ce3e-5061-4903-8e82-caf6e959a7ea']",19,,,,,,,,,,,,,,,,Hamburger SV,171,00:41:19.430,Carry,True
,,,,,"[15.4, 33.8]",,,,,,,,,,,,3.742701,,,,,,,,,,,,,,,37d1b3b9-4286-4cb8-9651-63445cad4e36,1438,,"[3.2, 44.0]",3890280,41,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timo Horn,8821.0,Goalkeeper,77,FC Köln,186,"['9be92116-20d8-4fde-9bc3-36ef031dcf32', 'e86aa1e2-2efb-469e-a133-904231d0d883']",57,,,,,,,,,,,,,,,,FC Köln,186,00:41:57.490,Carry,
,,,,,"[106.9, 9.3]",,,,,,,,,,,,2.429341,,,,,,,,,,,,,,,22556975-ed0c-4962-b478-739409f2472f,1441,,"[84.2, 3.1]",3890280,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Left Midfield,77,FC Köln,186,"['08796a7a-3f23-4e24-ad0c-c4116c63d078', 'b89fc7da-df85-4daf-8fcd-62054b9e679e', 'dde26986-51f6-4d77-9d1c-bf2bcfad137f']",6,,,,,,,,,,,,,,,,FC Köln,186,00:42:06.415,Carry,True
,,,,,"[25.5, 18.7]",,,,,,,,,,,,1.947455,,,,,,,,,,,,,,,ef4ae2b2-77d3-495b-bd65-98815aa466e8,1458,,"[26.8, 16.1]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,80,FC Köln,186,"['b4db72c4-50c4-4d19-a6dc-ebfc3982a817', 'f9807a5b-834b-45b8-83a5-17bc10414e68']",21,,,,,,,,,,,,,,,,FC Köln,186,00:43:21.954,Carry,
,,,,,"[33.2, 47.3]",,,,,,,,,,,,1.702484,,,,,,,,,,,,,,,62aa64ea-a746-4d68-81d7-e48a70dd3d28,1461,,"[31.1, 43.8]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,80,FC Köln,186,"['580ad752-3253-4965-a9cf-c35e4c40c1f7', 'cb4fbbaf-f4d5-4c55-b0ae-60ad2a87a64a']",25,,,,,,,,,,,,,,,,FC Köln,186,00:43:25.475,Carry,
,,,,,"[36.7, 71.9]",,,,,,,,,,,,1.080145,,,,,,,,,,,,,,,1d33d327-acfb-4595-b6f7-9d00147fd738,1464,,"[42.7, 76.0]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Olkowski,9459.0,Right Back,80,FC Köln,186,"['8127ccc8-56f0-48ad-baca-cb2769001ca1', 'a85dfeb5-39c3-49f7-8329-a30058d0a7c7']",29,,,,,,,,,,,,,,,,FC Köln,186,00:43:29.128,Carry,
,,,,,"[28.2, 58.5]",,,,,,,,,,,,1.143768,,,,,,,,,,,,,,,0569341c-7618-4244-baf4-70897b96ea3e,1467,,"[27.2, 59.6]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,80,FC Köln,186,"['00240ef1-afc6-473a-89ac-32b8c7f2949a', '0f0e0c61-661b-41ec-afa7-8d3c3d0cc572']",31,,,,,,,,,,,,,,,,FC Köln,186,00:43:31.652,Carry,
,,,,,"[36.7, 10.3]",,,,,,,,,,,,1.660364,,,,,,,,,,,,,,,e26e26ea-10fa-4d14-9c6e-d93a31febf32,1470,,"[34.2, 9.5]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,80,FC Köln,186,"['3baefb00-d7e7-4bf3-8b41-89e9ce8c0094', 'e7ad454b-a580-423b-b5e3-6c5893bf1755']",34,,,,,,,,,,,,,,,,FC Köln,186,00:43:34.666,Carry,
,,,,,"[39.3, 7.0]",,,,,,,,,,,,3.080798,,,,,,,,,,,,,,,dfb76bdd-4203-4a5b-98f5-e28ba5862c3d,1473,,"[50.1, 9.9]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Vogt,8397.0,Left Defensive Midfield,80,FC Köln,186,"['5c7f9889-c680-4259-9de8-e0cecd58f9c6', 'a7f3b9df-3d09-4489-aa6c-ee9c5916ddea']",37,,,,,,,,,,,,,,,,FC Köln,186,00:43:37.276,Carry,
,,,,,"[31.7, 25.8]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,9d9620e6-4022-41e0-a871-16409e6c71d4,1476,,"[30.2, 23.6]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominique Heintz,8828.0,Left Center Back,80,FC Köln,186,"['3e09e34e-ec79-44bf-861d-6b96828751b3', '61b0d469-357a-44d6-b67b-5171dccfbd45']",42,,,,,,,,,,,,,,,,FC Köln,186,00:43:42.349,Carry,
,,,,,"[56.5, 45.5]",,,,,,,,,,,,4.448896,,,,,,,,,,,,,,,c8ba67ef-660f-493d-b9c9-cf6f19708152,1479,,"[35.0, 47.3]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Center Back,80,FC Köln,186,"['187ff009-58b3-4846-8b32-6c5503258084', '2ad0fd82-172d-4f20-942b-a3079b5a1053']",43,,,,,,,,,,,,,,,,FC Köln,186,00:43:43.452,Carry,
,,,,,"[84.0, 11.8]",,,,,,,,,,,,2.350638,,,,,,,,,,,,,,,5daf406c-a00c-45c7-8750-c779cf7a9e3f,1485,,"[70.1, 5.6]",3890280,43,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonas Hector,6040.0,Left Back,80,FC Köln,186,"['4c339e41-784f-44e1-b417-c239aea62639', 'da539c0f-26e7-4e5f-beb6-b51cb222ea78', 'dedc4c84-e6ec-47e5-a7bd-c3650e9c77cf']",52,,,,,,,,,,,,,,,,FC Köln,186,00:43:52.808,Carry,True
,,,,,"[47.6, 21.1]",,,,,,,,,,,,0.502072,,,,,,,,,,,,,,,b1a1a67c-661d-4be4-86df-a9086487e4ad,1496,,"[46.4, 20.8]",3890280,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leonardo Bittencourt,8826.0,Left Midfield,82,Hamburger SV,171,"['2c543ce5-e7ee-402e-ad18-47d5f2f82c32', '6f61178e-e116-4cdf-9dc7-ad7bc979ace9', '9eca403b-d798-43a6-b06e-93d47b514290']",0,,,,,,,,,,,,,,,,FC Köln,186,00:45:00.053,Carry,True
,,,,,"[90.3, 57.0]",,,,,,,,,,,,0.767762,,,,,,,,,,,,,,,8806f42a-b2c4-4497-87fd-8b96112a3e3e,1510,,"[89.0, 59.4]",3890280,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sven Schipplock,8321.0,Center Forward,82,Hamburger SV,171,"['11dc4be3-2472-4ca7-b7bb-46151db58d6c', '93e654ee-bab5-46cb-84c7-276b216785b7', 'c2805154-e92d-41b4-86cd-2da859b5f672']",19,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:19.713,Carry,True
,,,,,"[56.1, 77.0]",,,,,,,,,,,,3.652916,,,,,,,,,,,,,,,9722f34d-9532-4fb1-9b3e-20e5cb31fb6f,1520,,"[27.8, 74.3]",3890280,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Midfield,83,FC Köln,186,"['3ba88d36-11d1-47c7-8f57-baeb5288a2a1', '3e652a6e-25b9-41bc-9bce-b75bb83a8246']",27,,,,,,,,,,,,,,,,FC Köln,186,00:45:27.303,Carry,
,,,,,"[62.7, 55.3]",,,,,,,,,,,,0.150026,,,,,,,,,,,,,,,472022a5-990a-4cc4-94c7-af2753c424ff,1523,,"[62.7, 55.3]",3890280,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Modeste,23486.0,Left Center Forward,83,FC Köln,186,"['6d9aeac9-04a3-4e6d-aa8f-d4acc17378d3', '72684741-3f0c-4569-a8ff-c9d564e187ff']",32,,,,,,,,,,,,,,,,FC Köln,186,00:45:32.823,Carry,
