50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ebab18-2224-4ef3-a15e-4ac9d9ee4c79,1491,,,"[82.2, 65.9]",3890479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Center Attacking Midfield,117,Eintracht Frankfurt,184,['896e19f9-81b4-412f-8f41-ca0b812696a1'],56,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:56.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dace91c-d332-4bab-ab81-b388486a9483,1493,,,"[87.5, 67.8]",3890479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,117,Eintracht Frankfurt,184,['4746d211-2f0f-4058-ae46-86885d2113c5'],58,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:58.006,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dd5e916-ed5a-4b23-92cc-cfcd4a1bc142,1496,,,"[83.1, 60.2]",3890479,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,117,Eintracht Frankfurt,184,['c655098d-af56-473a-811c-d79a2e6810e8'],58,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:58.148,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cb208cb-8e74-4eb2-8a4e-8940630cc7a0,1501,,,"[103.8, 35.7]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Right Wing,118,Ingolstadt,189,['cb5b50a0-e8ea-4f15-a631-b24f5f3b6ab9'],31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:31.180,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84344c31-38aa-4085-af57-f84c3d8887f0,1504,,,"[96.1, 41.9]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elias Kachunga,2968.0,Center Forward,118,Ingolstadt,189,['b761c131-4ca2-4945-98e8-5733eee0e000'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:34.260,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecdc2e1d-bb1d-4878-bd16-4239dd3210aa,1506,,,"[28.2, 24.8]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Stendera,10896.0,Left Center Midfield,118,Ingolstadt,189,['a8f9b1d1-8de7-42e1-a00e-46f0e44c019c'],35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:35.875,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cbd3ff6-7ffc-4988-8f21-e4cb11eceaf2,1508,,,"[93.3, 64.1]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,118,Ingolstadt,189,['f81e804e-2b68-4ec3-a867-dfe882fa6ed1'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:37.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be0000f8-8b75-4740-99bc-bd7ca2fe35a2,1510,,,"[32.4, 18.2]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Szabolcs Huszti,18888.0,Center Attacking Midfield,118,Ingolstadt,189,['76194e85-c379-4cb7-8732-3629ae494805'],39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:39.586,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f72c78f0-8cfe-4332-8ebd-b26a82861704,1513,,,"[105.8, 67.7]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Kachunga,2968.0,Center Forward,119,Ingolstadt,189,['843ab7ab-55fc-4383-8ee8-3b22b9f518eb'],55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:55.874,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f7549eb-b645-480e-b630-efac97d1843e,1518,,,"[34.4, 9.6]",3890479,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,119,Ingolstadt,189,['087af8b5-45f9-457e-b550-0b611a5d00fb'],57,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:57.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf8dbd95-5554-4501-bf1b-0a8d13e70383,1522,,,"[51.3, 4.0]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,120,Eintracht Frankfurt,184,['625cc44f-041a-4197-857a-1d38d2413bd2'],6,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:06.855,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0071c95e-5558-4d5e-8804-f407da5d7afb,1525,,,"[66.0, 10.7]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,120,Eintracht Frankfurt,184,['3b9a8dfa-c19c-4be3-98d9-62b1db4dc5ce'],7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:07.567,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c19580-803d-4cf0-ae33-c771c9da824f,1530,,,"[67.0, 73.9]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Kachunga,2968.0,Center Forward,120,Eintracht Frankfurt,184,['ff8f2613-215d-42ee-b3d1-2ebeb035cae4'],10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:10.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a71a988c-ebf1-42ff-aa67-f59514dbce9f,1533,,,"[70.1, 8.2]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Szabolcs Huszti,18888.0,Center Attacking Midfield,121,Eintracht Frankfurt,184,"['4403dbb7-309d-473c-aaba-4cc8fae51263', '72ecd171-aec3-41cb-bbcc-ea876a97c602']",12,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:12.860,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82c2922b-6233-4111-9868-50a342032b69,1537,,,"[79.1, 60.3]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Kachunga,2968.0,Center Forward,121,Eintracht Frankfurt,184,['35c07275-cf9e-455e-af56-34596808c785'],15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:15.478,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3561d8fc-375a-4317-8b5d-209c0b466168,1540,,,"[56.8, 13.1]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc Stendera,10896.0,Left Center Midfield,121,Eintracht Frankfurt,184,['574c62d1-bbbf-40a9-b75b-2bee60f6157c'],16,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:16.891,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b456b70-c5a9-436d-8e36-3daf715f2070,1544,,,"[63.1, 43.0]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Christiansen,12551.0,Left Center Midfield,121,Eintracht Frankfurt,184,['90db0905-0edb-4a69-bfb4-883b91a652fd'],20,,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:20.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,097805cd-214b-49a1-8d4a-d40fcae529ed,1548,,,"[68.7, 60.6]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,122,Eintracht Frankfurt,184,['c71a02ba-c7ef-44be-a461-081d3b2b0e44'],29,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:29.568,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1db6836c-ac67-4684-a882-c947ee5cd12d,1550,,,"[105.2, 27.3]",3890479,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Russ,8812.0,Center Defensive Midfield,122,Eintracht Frankfurt,184,['83f794b7-bbe0-4dc8-aeb9-f8d016837fcf'],35,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:43:35.903,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16287fd3-3abd-4830-96ea-0415c2848a46,1556,,,"[68.4, 75.4]",3890479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Right Wing,123,Ingolstadt,189,['9ddd7a41-008f-49b6-b1f0-57d292f9f987'],19,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:19.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913d630-2056-47c4-afaa-b9118d4d36f9,1558,,,"[95.9, 5.6]",3890479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,124,Eintracht Frankfurt,184,['d57c2851-57ee-404f-8660-c429e063115c'],28,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:28.083,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec218793-e766-4938-8a4b-cb5b78f5854c,1560,,,"[108.5, 8.2]",3890479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,124,Eintracht Frankfurt,184,['29bda252-6794-4f33-a5bb-71a94b2f48ea'],29,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:29.982,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8913040-04eb-43c2-9393-8c3cfdb456ff,1562,,,"[95.9, 60.7]",3890479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Right Wing,125,Ingolstadt,189,['aa236af9-3c73-4136-aa09-a74ec96757a3'],58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:58.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32c6de4d-aa0c-4685-9088-d1e16bd060f8,1565,,,"[35.2, 18.0]",3890479,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Russ,8812.0,Center Defensive Midfield,125,Ingolstadt,189,['07d91e82-08d3-4eb0-802c-3c2795f78860'],59,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:44:59.765,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21267de7-7a5e-44e7-93d7-be738b73aebf,1567,,,"[43.3, 16.4]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Szabolcs Huszti,18888.0,Center Attacking Midfield,125,Ingolstadt,189,['0fc40d78-da1a-45b4-a9bc-0833bec5d360'],1,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:01.521,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22d83151-fd14-4347-b8f7-a2f5a86c859c,1569,,,"[79.8, 66.0]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Elias Kachunga,2968.0,Center Forward,125,Ingolstadt,189,['8cc80d27-0941-46cf-a5e5-a001c36fa90e'],3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:03.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435f69c8-1fa2-4b25-88a3-de6624d75263,1573,,,"[4.1, 25.4]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,125,Ingolstadt,189,"['e17766bb-1e1a-464a-9c90-24eda19b0462', 'ebc6aa41-202b-406c-8714-e29fbbbc33f7']",7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:07.757,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb056098-eca2-4d91-9401-d25da1a7c4b7,1576,,,"[41.5, 13.8]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Stendera,10896.0,Left Center Midfield,125,Ingolstadt,189,['8a6b7962-0763-4dbd-8f8e-737411920422'],11,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:11.311,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e105c852-0bec-441e-be04-26315ebbbdcb,1579,,,"[83.1, 72.2]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Right Wing,125,Ingolstadt,189,['4c969731-9982-484b-babe-72a616af9bff'],11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:11.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f671b16f-60bc-43e0-95b9-3dd676605569,1583,,,"[83.3, 72.0]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Right Wing,125,Ingolstadt,189,"['62f6d72a-e249-4031-82e1-fd8bfa906ec4', 'f9249169-e13d-4407-ae31-40a67a8f6dc7']",13,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:13.573,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbbfdba8-626e-47ff-a5f6-3bf86ca5df08,1586,,,"[92.5, 55.4]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Lex,40463.0,Left Wing,125,Ingolstadt,189,['80877386-8cfd-4b78-8a45-9aebc94dba46'],14,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:14.479,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c6d5ac1-99dc-4407-a505-f9208c8036a5,1588,,,"[37.8, 35.6]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Makoto Hasebe,5681.0,Right Center Midfield,126,Eintracht Frankfurt,184,['1d1599a6-710a-4bac-a934-6b9a03fa8318'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:15.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b0158d3-eb24-4ed1-865f-295cf1797b0d,1591,,,"[35.4, 28.7]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Russ,8812.0,Center Defensive Midfield,126,Eintracht Frankfurt,184,['6304662a-e76c-4b40-bcfb-510558b32089'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:15.840,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359a546e-2bef-412c-9ab6-4794aa37aece,1595,,,"[39.6, 60.8]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yanni Regäsel,20950.0,Right Back,126,Eintracht Frankfurt,184,['f919094e-64e3-40f1-85fe-fefacd370a26'],18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:18.801,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73b8a13b-2dc1-460f-97f5-382c5c536e57,1599,,,"[71.3, 60.8]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,126,Eintracht Frankfurt,184,['3eafc9bd-1b99-455f-80ce-4bccebbce99d'],22,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:22.469,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53536657-0d5c-4c17-942f-ced130c41fb7,1603,,,"[45.8, 7.1]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Christiansen,12551.0,Left Center Midfield,126,Eintracht Frankfurt,184,['712411c6-0dff-404a-ba4c-b4b8af71e0a4'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:24.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59ea96f6-4d6e-4419-b4d9-4b2da1c5ca3c,1606,,,"[62.0, 5.6]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Kachunga,2968.0,Center Forward,127,Ingolstadt,189,['381956c3-b9a2-48b3-b313-810386e9fcc9'],44,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:44.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897f6837-4fef-4b4a-866d-15143f7e2d20,1610,,,"[68.8, 6.9]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Lex,40463.0,Left Wing,127,Ingolstadt,189,"['2dc7a61a-4bd7-4613-a768-db8ca83f85ae', '485992d5-7900-4d4a-80f3-4f2384f6c694']",45,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:45.234,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2fb91ec-bb43-4cc9-90ab-7cae5469f680,1613,,,"[106.1, 37.7]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Elias Kachunga,2968.0,Center Forward,127,Ingolstadt,189,['f1607dff-4991-43ed-a6f8-6e3298ca5fd6'],51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:51.435,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f02b436-1a07-47c4-b1da-bc0ebf4c306f,1619,,,"[42.9, 32.2]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Szabolcs Huszti,18888.0,Center Attacking Midfield,128,Eintracht Frankfurt,184,['7dbc4c3a-9c6b-4de9-b3af-c3d68d96b34f'],56,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:56.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40daa4d4-1923-4514-818a-2899ea9231d2,1621,,,"[35.2, 23.7]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bastian Oczipka,8504.0,Left Back,128,Eintracht Frankfurt,184,['7790fc62-e817-4aa9-a204-966317ebc7ec'],57,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:45:57.957,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e97175a-183a-4c7b-9857-6e35b22b708c,1624,,,"[73.9, 71.3]",3890479,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Forward,128,Eintracht Frankfurt,184,['a07f6150-e135-4037-b787-c2684bea83a2'],2,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:46:02.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505a0d53-84fe-4c2c-b42a-760bc25dc50e,1633,,,"[61.7, 37.7]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gian-Luca Waldschmidt,8320.0,Left Center Forward,129,Eintracht Frankfurt,184,['02114c1c-55eb-42f4-86d2-cf0df39048e6'],1,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:01.076,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79407ea7-a763-4e4d-8860-b06c3fce7c1a,1636,,,"[49.5, 39.9]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,129,Eintracht Frankfurt,184,['52324744-b4d2-4203-916d-260e30ce6f2b'],1,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:01.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5595e93f-8b60-458d-9f54-8caf5b2d3768,1639,,,"[47.3, 52.2]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Makoto Hasebe,5681.0,Right Center Midfield,129,Eintracht Frankfurt,184,['6cb11d99-d98c-4d12-ac37-10b51b767b6f'],3,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:03.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c36a25b-3394-4993-9053-fd369a9e5de8,1642,,,"[55.5, 46.5]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,129,Eintracht Frankfurt,184,['4d8cae77-6b06-4462-ba7b-ef89a10c69f8'],5,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:05.194,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c82fe316-413c-469a-9d3a-9de089ef00f2,1645,,,"[55.5, 69.0]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Yanni Regäsel,20950.0,Right Back,129,Eintracht Frankfurt,184,['b67391ec-84f7-4a6f-b5cf-1ed3feaeac52'],7,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:07.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8bb8c27-f6db-413e-963a-56ed6763766c,1648,,,"[32.5, 55.5]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,129,Eintracht Frankfurt,184,['2eb84f32-a26c-4821-8b3c-1a6a76e0b4cf'],10,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:10.152,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48e8c880-6bd3-4c18-b4aa-9dc8b5adc5ff,1651,,,"[32.0, 18.1]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,David Ángel Abraham,8678.0,Left Center Back,129,Eintracht Frankfurt,184,['a576676e-51cd-4e8e-8b08-b9c3f0843620'],14,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:14.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e59148f7-ed25-483c-b5e5-678c08ac822d,1654,,,"[42.6, 2.8]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bastian Oczipka,8504.0,Left Back,129,Eintracht Frankfurt,184,['32cee59b-abe1-4bf2-9120-a075c209aec6'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:15.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead51aa5-e3d3-4ef7-99ab-540122268634,1657,,,"[52.1, 27.5]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marco Russ,8812.0,Center Defensive Midfield,129,Eintracht Frankfurt,184,['a965cdec-88a4-4af3-8438-6b9dcdde933a'],19,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:19.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb21bf1f-4a8c-4af7-8e12-e1c83f113a9b,1661,,,"[65.4, 28.0]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gian-Luca Waldschmidt,8320.0,Left Center Forward,129,Eintracht Frankfurt,184,['36a9f9ba-df82-4b89-8f80-a5f742a49eb8'],21,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:21.749,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17a76ebc-1f09-4768-ba9c-94d28da2aad7,1664,,,"[69.9, 6.8]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Bastian Oczipka,8504.0,Left Back,129,Eintracht Frankfurt,184,['e5e7f538-88c4-469e-89a1-9cd4849f3128'],24,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:24.142,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3417da77-9342-4dca-89da-ed66a8409b27,1667,,,"[101.4, 39.1]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Haris Seferović,5543.0,Right Center Forward,129,Eintracht Frankfurt,184,['7d94004e-ce40-43f2-a1c7-d8f97629f505'],27,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:27.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861bbeff-c1a2-4df3-ab3f-500530308e64,1670,,,"[70.7, 43.4]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Makoto Hasebe,5681.0,Right Center Midfield,129,Eintracht Frankfurt,184,['45d9b874-a859-4b9f-8102-adffb89dac55'],32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:32.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca6d2f74-51a7-445e-80bf-0c4e334ec058,1672,,,"[81.0, 45.0]",3890479,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marco Jhonfai Fabián De La Mora,6317.0,Center Attacking Midfield,129,Eintracht Frankfurt,184,['2ced2d17-8068-4436-a02e-c0fe2049bf66'],32,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:32.925,Ball Receipt*,
