50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[87.2, 12.3]",,,,,,,,,,,,,2.0557,,,,,,,,,,,,,a366341e-efb8-4cdc-b5c7-d14b04ee7426,774,,,"[84.4, 13.0]",3890468,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,36,Borussia Dortmund,180,"['7f933be0-dae5-4c15-a0ab-34a42e4753de', 'ffda7b2e-9d58-4065-8e8c-a47db4f9ee9e']",57,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:18:57.997,Carry,
,,,,,"[104.0, 22.6]",,,,,,,,,,,,,0.643909,,,,,,,,,,,,,b1a35170-9de7-4415-98b2-f67de318e49d,778,,,"[104.0, 22.6]",3890468,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,36,Borussia Dortmund,180,"['052ba02d-99ef-4701-903c-cec8464485b0', '53fcfdd2-8cab-426b-8f8c-b981ce58538e', 'e5a4bf03-06cd-4282-95c8-283118974a91', 'eba1bda2-ab85-499c-8129-408e631ea730']",0,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:00.969,Carry,True
,,,,,"[72.7, 21.0]",,,,,,,,,,,,,0.7432,,,,,,,,,,,,,f0f607a2-eb6e-484a-9323-a88bf1e710ce,783,,,"[72.7, 21.0]",3890468,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,36,Borussia Dortmund,180,"['5247ad9a-c191-49f4-9f47-ee23d3162ca0', '7d3e8af0-0e3a-4c50-90da-42d5a8256b31']",4,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:04.920,Carry,
,,,,,"[90.2, 49.7]",,,,,,,,,,,,,2.784173,,,,,,,,,,,,,263cd426-f128-4b40-97a4-b8819cb7d9bb,786,,,"[80.9, 47.5]",3890468,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,36,Borussia Dortmund,180,"['d4aed83d-c29b-4a35-ac59-f00b65c5a050', 'f6c9a3d1-9cf5-4442-9b1a-27b13b084742']",6,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:06.967,Carry,
,,,,,"[8.9, 50.8]",,,,,,,,,,,,,1.537666,,,,,,,,,,,,,039dad0f-ab48-42d7-9647-9fefa0d273a4,797,,,"[7.3, 49.6]",3890468,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roman Weidenfeller,12424.0,Goalkeeper,37,Darmstadt 98,872,"['2c01182e-1d6b-4ca7-8286-f439a6fb14f6', 'bf1bca6b-1f45-46de-a34b-3ddd82238414', 'e5dacebd-5431-4c21-97b4-3bc0270660dd']",49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:19:49.110,Carry,True
,,,,,"[93.3, 2.7]",,,,,,,,,,,,,0.52543,,,,,,,,,,,,,54084301-2e7a-46b9-96ee-332405a2932e,802,,,"[93.3, 2.7]",3890468,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sandro Wagner,9723.0,Center Forward,38,Darmstadt 98,872,"['1871c077-e473-403c-a85c-1bf04364b8f4', '18b4e47d-4231-4e7a-9d17-d11dcd8f2020', 'e3c63378-1a17-4541-8c51-09a6bf248189']",58,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:19:58.897,Carry,True
,,,,,"[25.9, 77.6]",,,,,,,,,,,,,1.013513,,,,,,,,,,,,,3af512c3-2421-4565-964d-7aff6110708d,810,,,"[27.8, 76.7]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neven Subotić,4430.0,Right Center Back,39,Borussia Dortmund,180,"['4380d3ae-e6b1-472a-8f2a-fcdd7ac2c929', 'a00bb95f-8a91-49bc-85d5-1c4048e76599', 'd2ba1974-5b6a-4302-affe-7c4c0397bdda']",1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:01.731,Carry,True
,,,,,"[38.5, 42.2]",,,,,,,,,,,,,2.318541,,,,,,,,,,,,,0ca66cff-855b-4658-a5ff-0ef168a7341a,818,,,"[34.7, 53.8]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,40,Borussia Dortmund,180,"['87cacdfc-8bf5-4a93-ab44-b07f2bad3c0d', 'ce6e4843-08ae-4382-8ea6-53bde660843e']",26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:26.401,Carry,
,,,,,"[50.4, 14.9]",,,,,,,,,,,,,1.012176,,,,,,,,,,,,,1d8eb4c9-3bf7-456d-b862-570fba959c03,821,,,"[47.1, 15.4]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,40,Borussia Dortmund,180,"['0c88c264-26dc-45ea-8f98-50865b9b199b', '33d2d83e-140e-4e9c-8f36-4c18214a6798']",30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:30.952,Carry,
,,,,,"[38.0, 64.8]",,,,,,,,,,,,,1.054765,,,,,,,,,,,,,11a22852-378e-4c64-b99f-7afe36e1c1e4,824,,,"[32.4, 65.0]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neven Subotić,4430.0,Right Center Back,40,Borussia Dortmund,180,"['8445b0b5-c379-491f-9aae-707a09f568ae', 'b949993b-c880-44fb-b93a-7a8f9ff5ca71']",36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:36.925,Carry,
,,,,,"[53.9, 41.5]",,,,,,,,,,,,,0.77723,,,,,,,,,,,,,f28e354d-e92c-4232-83d1-a875ee8bc4bc,827,,,"[49.2, 46.8]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,40,Borussia Dortmund,180,"['602bd6dc-e494-4a2c-8e81-d3be3abc9c96', '693969bd-ac5d-4998-a475-de86c837d51b']",39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:39.735,Carry,
,,,,,"[66.2, 39.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,d615271e-1acf-4041-a3a7-4cd65d8128b1,830,,,"[66.2, 39.4]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Center Defensive Midfield,40,Borussia Dortmund,180,"['af9ad013-86c5-4585-b2a6-5ff4e6bddc99', 'ebf21c86-2942-4db4-b853-2e5a0522186e']",41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:41.663,Carry,
,,,,,"[56.9, 38.2]",,,,,,,,,,,,,0.733941,,,,,,,,,,,,,969c5f9e-98a7-4550-8376-40ca5031e33a,833,,,"[57.4, 35.9]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,40,Borussia Dortmund,180,"['404216db-65a2-474d-9583-91c092891445', 'c65504a3-2353-46dc-a1b7-071af06b70e6']",42,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:42.941,Carry,
,,,,,"[63.4, 62.9]",,,,,,,,,,,,,1.593009,,,,,,,,,,,,,05e6ae82-e88b-4ef8-85ff-5953441929a0,836,,,"[65.0, 67.3]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neven Subotić,4430.0,Right Center Back,40,Borussia Dortmund,180,"['ae9ff237-486d-489c-9bb2-b274cd8bc9bb', 'f1d2acd6-fc8f-4573-b00b-2565dfc37496']",45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:45.598,Carry,
,,,,,"[63.4, 38.0]",,,,,,,,,,,,,2.202727,,,,,,,,,,,,,4fd13849-ff26-49bb-808f-627f08475018,839,,,"[59.0, 43.1]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,40,Borussia Dortmund,180,"['3a481a21-d549-4c9c-86e4-21fabfa6f7ea', 'f202fca9-ba05-4fc7-beac-398b83bdfd52']",49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:49.002,Carry,
,,,,,"[79.5, 19.8]",,,,,,,,,,,,,1.803031,,,,,,,,,,,,,e77032b2-1368-4e56-837a-deaaa50671ec,842,,,"[79.5, 21.7]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,40,Borussia Dortmund,180,"['00933fbb-7639-42c1-8f1c-eafe30e21a32', '17b81a02-bef5-46d7-b735-547048f0c47d', '27d3c7b1-87f2-4884-b172-ab0acd289073']",52,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:52.210,Carry,True
,,,,,"[40.8, 76.1]",,,,,,,,,,,,,0.165332,,,,,,,,,,,,,61247364-b3b6-4d56-bee7-a6cef8d4ff43,848,,,"[40.8, 76.1]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sandro Wagner,9723.0,Center Forward,40,Borussia Dortmund,180,"['14ada3f2-40cb-454e-a5df-ef7c06f8fdac', '74c24cb1-613d-4563-8309-0fc77a11b2bc', 'b0a08a5f-2084-468b-93d5-d500162a46a7']",55,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:20:55.905,Carry,True
,,,,,"[77.6, 3.0]",,,,,,,,,,,,,1.438721,,,,,,,,,,,,,8f66a6f8-45e6-4974-9219-f0e2a4371799,851,,,"[79.3, 4.0]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,40,Borussia Dortmund,180,"['7b2f262b-2474-4036-a194-fc2750b8bdae', 'c7456042-8950-4a85-b95f-a6cab5904a7d', 'feff2aa3-45a2-4d04-92e3-20e7e93ef647']",56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:56.070,Carry,True
,,,,,"[56.2, 17.9]",,,,,,,,,,,,,1.778438,,,,,,,,,,,,,2bb19cf9-84b6-47a9-852d-d119ea21b795,855,,,"[51.1, 8.4]",3890468,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,40,Borussia Dortmund,180,"['bd98991f-b1d8-4b35-82d8-91206ecbe3f4', 'eb595ace-bf6d-4f82-b4be-24850f08d297']",58,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:20:58.918,Carry,
,,,,,"[53.6, 37.8]",,,,,,,,,,,,,1.007627,,,,,,,,,,,,,8d7a5f43-5019-4ced-ba28-fefd607f261b,858,,,"[53.6, 36.6]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Center Defensive Midfield,40,Borussia Dortmund,180,"['762424ce-6dc9-4bd2-8b33-cf598cdd9014', 'a90f6e62-1431-49a8-94ec-1cab2a4c1f1c']",1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:01.956,Carry,
,,,,,"[74.4, 29.1]",,,,,,,,,,,,,6.567194,,,,,,,,,,,,,0558794c-b132-43ac-b840-559f0e6e1c3c,861,,,"[59.7, 26.1]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,40,Borussia Dortmund,180,"['28d4871d-04be-471c-8ca6-f4552beba5d8', '5690e614-5e3e-43a2-866b-18ee75b81e56', '8f1a9d08-d5fa-4c49-ba3c-5cd57bcf45de']",4,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:04.608,Carry,True
,,,,,"[81.6, 7.2]",,,,,,,,,,,,,2.0,,,,,,,,,,,,,c8ca9cb4-280a-4a7d-bb34-9a4d32e88ae4,865,,,"[84.9, 7.2]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Castro Randon,8233.0,Left Center Midfield,40,Borussia Dortmund,180,"['3cc31857-cbca-46b0-b243-7ecc65b382bf', 'c7993f40-61af-4091-9e98-08e64b3c86e6', 'fbc93375-7295-46c4-ab63-3fa10a9280d2']",12,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:12.306,Carry,True
,,,,,"[65.3, 36.8]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,92139016-1ecb-4475-94eb-0b67457920e6,869,,,"[65.3, 35.2]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Center Defensive Midfield,40,Borussia Dortmund,180,"['0aaeab43-0c68-4df0-ac88-9248d44cb8cb', '8a6d9534-6744-4813-b81c-8989a9f5db1b']",16,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:16.066,Carry,
,,,,,"[60.6, 45.4]",,,,,,,,,,,,,2.325423,,,,,,,,,,,,,78727389-af28-4a13-b849-8cd389e2fe8f,872,,,"[52.7, 40.8]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neven Subotić,4430.0,Right Center Back,40,Borussia Dortmund,180,"['27961f1e-6d2b-4539-861a-2dd2e4109c16', 'c5d247eb-e59e-4dbb-a505-b71809bb1396']",17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:17.673,Carry,
,,,,,"[67.1, 59.4]",,,,,,,,,,,,,0.821836,,,,,,,,,,,,,8c3c7531-ed35-41c7-91ef-ec829da68bb6,875,,,"[67.1, 59.4]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,40,Borussia Dortmund,180,"['bed45e8f-2cb5-41f9-be51-6f73f3cc712d', 'c911f7dd-7b0f-4c34-80bb-9e4ee9c3d8c2']",21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:21.036,Carry,
,,,,,"[58.1, 48.7]",,,,,,,,,,,,,0.607621,,,,,,,,,,,,,9ae03ca9-1099-4922-904b-8406afc26c9f,878,,,"[58.1, 48.7]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neven Subotić,4430.0,Right Center Back,40,Borussia Dortmund,180,"['1eede3b4-cf11-4987-9f84-4ecfa329653f', '3b269741-5d13-4b05-b30c-e49fa89c7776']",22,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:22.836,Carry,
,,,,,"[61.1, 48.7]",,,,,,,,,,,,,1.797102,,,,,,,,,,,,,e4194df7-0197-4306-af27-3a4536087e28,881,,,"[56.9, 43.1]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Weigl,8816.0,Center Defensive Midfield,40,Borussia Dortmund,180,"['0986031b-65b0-4588-82c3-f2cf94b56f64', 'ed5a2473-7e86-49e9-a5b4-65ec270f4285']",24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:24.675,Carry,
,,,,,"[71.1, 66.6]",,,,,,,,,,,,,1.124052,,,,,,,,,,,,,3b16ab7e-7d89-480a-b356-2ad9dadcef6f,884,,,"[71.1, 66.6]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,40,Borussia Dortmund,180,"['08d0c8eb-8201-4489-b5e3-314f42a566be', '5069ffea-de7a-4efc-b7bf-4748712c9fe3']",27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:27.502,Carry,
,,,,,"[76.2, 57.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,5d550553-299d-4cc2-a23e-045546a2a034,887,,,"[76.2, 57.1]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felix Passlack,8241.0,Right Center Midfield,40,Borussia Dortmund,180,"['1a40a4a7-ac34-4cce-93a1-5bba2122aae0', 'dc1a3f04-1960-48c8-a6de-227cde3d2570']",29,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:29.448,Carry,
,,,,,"[65.5, 65.0]",,,,,,,,,,,,,4.750763,,,,,,,,,,,,,a3da6f87-1148-417a-8371-0ac0a7465e7b,890,,,"[68.5, 67.8]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İlkay Gündoğan,10287.0,Center Attacking Midfield,40,Borussia Dortmund,180,"['0f62e89c-a85a-468b-b88c-9bed30622461', 'c5715aab-7f79-4273-9df2-c0249c6b8026']",30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:30.316,Carry,
,,,,,"[58.5, 42.9]",,,,,,,,,,,,,1.615202,,,,,,,,,,,,,5be0a005-45c8-44e6-bb7f-1e070de2c68c,893,,,"[56.2, 45.0]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neven Subotić,4430.0,Right Center Back,40,Borussia Dortmund,180,"['6f57470a-cb61-4a15-9fac-0ffb64baca40', 'a4e03638-713d-44b3-9441-eada6e3016fd']",36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:36.491,Carry,
,,,,,"[82.1, 27.0]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,ecb0de02-576e-4eb3-8b77-84c9a885daca,896,,,"[82.1, 27.0]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gonzalo Castro Randon,8233.0,Left Center Midfield,40,Borussia Dortmund,180,"['75cba2d0-e7b1-48bc-8551-0e6c2c249b57', 'bd62c59b-3e15-4817-87e3-1f9c92b3778c']",39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:39.569,Carry,
,,,,,"[91.1, 29.1]",,,,,,,,,,,,,0.850099,,,,,,,,,,,,,9a0cefc2-8cf8-4d4f-aa7b-f4c4fdfebb69,899,,,"[91.1, 29.1]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,40,Borussia Dortmund,180,"['15bd12d0-10cb-4e76-bdc5-6971dfbfc557', '68d603ac-6fbb-43f6-a19a-008d886d4c61']",40,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:21:40.552,Carry,
,,,,,"[19.4, 50.0]",,,,,,,,,,,,,17.070318,,,,,,,,,,,,,f1788bd3-31dd-47c6-aa0a-d47724ec1523,904,,,"[8.0, 37.0]",3890468,21,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Christian Mathenia,8306.0,Goalkeeper,41,Darmstadt 98,872,"['40c891d3-6211-4a1c-b3e7-98560cd91325', '458b88ae-1427-4324-be43-bde38f5c37f3']",44,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:44.233,Carry,
,,,,,"[50.6, 3.3]",,,,,,,,,,,,,3.499341,,,,,,,,,,,,,c6310325-850d-42b4-9645-0088a17975eb,912,,,"[60.8, 13.7]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,42,Borussia Dortmund,180,"['22399627-940b-48c0-b3ba-3f6fab8f6174', '9cd8a583-36d8-413e-bb36-802e43c54b5d', 'abb33fc7-80f9-40ae-9a61-d3ffd223ebfe']",7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:07.577,Carry,True
,,,,,"[30.3, 6.8]",,,,,,,,,,,,,1.179408,,,,,,,,,,,,,285468e9-6d3d-4013-9cd0-31c7c8b2c6f4,916,,,"[29.4, 3.7]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,42,Borussia Dortmund,180,"['387e92e8-cbae-4057-8bdf-ba6aeffbeceb', '3cc87b74-2b3c-47e0-8416-6874f9c20b17']",12,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:12.836,Carry,
,,,,,"[44.5, 53.4]",,,,,,,,,,,,,1.763347,,,,,,,,,,,,,fcad4566-5efb-402a-87ca-7f459dc9aaa7,919,,,"[39.4, 51.0]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neven Subotić,4430.0,Right Center Back,42,Borussia Dortmund,180,"['3378f0f1-0287-400d-80a9-20ef7ae50a39', '941c1617-c2bf-49ef-a042-00e682fa90b0']",15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:15.962,Carry,
,,,,,"[63.4, 77.4]",,,,,,,,,,,,,1.114157,,,,,,,,,,,,,f2a5a793-e323-43e3-a43e-a225f6c7f735,922,,,"[61.1, 77.4]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ginter,8808.0,Right Back,42,Borussia Dortmund,180,"['5f035939-774b-4460-bd17-9da45620904e', 'ff4e5373-aab9-4394-96f8-dbb26db44f9b']",18,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:18.854,Carry,
,,,,,"[51.1, 54.8]",,,,,,,,,,,,,0.62846303,,,,,,,,,,,,,61e97cf3-6fc6-40b8-a88a-62a24cd0b692,925,,,"[51.1, 54.8]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neven Subotić,4430.0,Right Center Back,42,Borussia Dortmund,180,"['7aa77111-3df3-4868-af52-ec2ccc710553', 'a322df14-05cd-4407-aa67-254de6bc8be0']",21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:21.597,Carry,
,,,,,"[73.4, 32.4]",,,,,,,,,,,,,4.185929,,,,,,,,,,,,,c9379eec-a1d7-4628-8d4a-35c4a3574333,928,,,"[55.5, 42.4]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,42,Borussia Dortmund,180,"['2eac7eea-25cd-4e21-913d-8c27c53c8112', '6837980c-1513-4e75-b146-587da29739f6']",23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:22:23.030,Carry,
,,,,,"[14.5, 50.5]",,,,,,,,,,,,,15.491993,,,,,,,,,,,,,440cc2fd-19fd-46af-9368-833f1e5b942c,932,,,"[12.6, 40.0]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Mathenia,8306.0,Goalkeeper,43,Darmstadt 98,872,"['93018803-787a-4638-956c-85543a256c3e', 'd4e30fc3-5182-4474-b7a7-d9a9aabed876']",30,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:30.195,Carry,
,,,,,"[86.1, 53.1]",,,,,,,,,,,,,0.369288,,,,,,,,,,,,,4a76609e-832d-4b9e-a2a3-84d0079e65db,938,,,"[86.1, 53.1]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Vrančić,13675.0,Center Attacking Midfield,43,Darmstadt 98,872,"['505fbb2a-f533-4693-ab2c-cc74d466796e', '9d60a1d7-235d-45a1-895e-6c7824309d12', 'e10e4869-f99c-42e4-81d6-c0bfd6bd6549']",51,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:51.087,Carry,True
,,,,,"[77.0, 48.4]",,,,,,,,,,,,,2.010719,,,,,,,,,,,,,6e9a2ea0-acbf-4dd0-a2c7-dd2b19462832,942,,,"[76.3, 48.6]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sandro Wagner,9723.0,Center Forward,43,Darmstadt 98,872,"['6688c088-aadb-49f8-b96d-69114fa60239', '9f594c45-1755-4e3c-b37c-53ae80c905fe']",52,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:52.247,Carry,
,,,,,"[90.5, 59.6]",,,,,,,,,,,,,1.936008,,,,,,,,,,,,,3da1d7d3-6c8a-41ec-867d-f2bba7183206,945,,,"[87.9, 56.1]",3890468,22,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Vrančić,13675.0,Center Attacking Midfield,43,Darmstadt 98,872,"['34027aed-039e-4ca5-aec2-5b7f38813ffc', '5e4c4b39-d2cc-454c-b111-dbb2eb4e5de1', 'd2ef37b7-ed30-4a66-8dba-5aeee0f1c771']",54,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:54.998,Carry,True
,,,,,"[109.4, 52.6]",,,,,,,,,,,,,1.015322,,,,,,,,,,,,,62392cf0-e0da-4a66-8568-66bf7bc92551,953,,,"[114.9, 52.8]",3890468,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,43,Darmstadt 98,872,"['0f5eeeb4-b236-4f60-b31f-cf9c78c634fb', 'a2c533b6-3178-4e93-b178-b4612ca867dd', 'b16b505b-a689-4d44-8955-a51224a7f00b']",0,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:00.375,Carry,True
,,,,,"[15.6, 24.0]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,e40ffc90-6afe-474c-8960-11b9e7fefe1c,961,,,"[15.6, 24.0]",3890468,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Center Midfield,44,Borussia Dortmund,180,"['45a5951d-4782-49e0-b39b-aa2e9b0d9eb9', '6a99555d-f1b6-46de-82a1-32c391972e2f']",3,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:03.437,Carry,
,,,,,"[45.2, 31.9]",,,,,,,,,,,,,0.037166,,,,,,,,,,,,,1a8b053e-282d-442b-880d-55b90780f297,964,,,"[45.2, 31.9]",3890468,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gustavo Adrián Ramos Vásquez,24324.0,Left Center Forward,44,Borussia Dortmund,180,"['79584153-bf8b-4d39-997a-8c448d5ab9e5', '8dda867d-bbd7-400a-95b6-49835adcc711']",5,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:05.680,Carry,
,,,,,"[12.1, 63.8]",,,,,,,,,,,,,0.16,,,,,,,,,,,,,77b2ef9f-d76e-45a3-abd8-b04dcfe9a880,968,,,"[14.5, 64.1]",3890468,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Passlack,8241.0,Right Center Midfield,44,Borussia Dortmund,180,"['24556f8d-773e-4a42-a868-75739dd9bfa1', '8ee3988b-5914-4e35-aadb-b724b456e1da', 'b015286f-81e8-471f-b552-d8507e88eba8']",9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:23:09.802,Carry,True
