50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afd55099-e092-4eb8-8175-4e3b4fc35266,1726,,,"[87.5, 48.2]",3890389,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lukas Hinterseer,9103.0,Center Forward,95,Ingolstadt,189,['98073e43-5123-4fea-a7d9-0cb1720fe018'],30,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:30.353,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecbfea3a-6707-49d2-b908-91ba204db0d9,1729,,,"[79.8, 80.0]",3890389,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stefan Lex,40463.0,Right Wing,95,Ingolstadt,189,['b5a550b2-ffcb-4bb8-8b0f-3cc5fe0f7915'],34,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:34.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380d98c7-3d1b-4f4d-858f-9968915776ab,1732,,,"[54.0, 13.9]",3890389,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Volland,8215.0,Center Forward,96,Hoffenheim,175,['dcc71074-a0d4-4120-9d47-233742f4974e'],49,,,,,,,,,,,,,,,,Hoffenheim,175,00:40:49.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7927ff3-7210-4468-96e3-24fcde23fcbc,1738,,,"[34.8, 74.3]",3890389,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Levels,40460.0,Right Back,96,Hoffenheim,175,['d79e21a5-9179-44cb-a1e5-a4b3b6a5c7b2'],58,,,,,,,,,,,,,,,,Ingolstadt,189,00:40:58.624,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b81a7e-d3ff-4bf8-8c3c-9928a809cdde,1741,,,"[79.6, 53.8]",3890389,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,96,Hoffenheim,175,['81e6ff97-8f05-44ed-bfbb-85ced96870ec'],5,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:05.074,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b93ce22-7b61-42c4-91f7-46698cf1279b,1746,,,"[18.8, 53.8]",3890389,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Lukas Schär,5537.0,Right Center Back,96,Hoffenheim,175,['b3994811-41a2-490c-9d84-8bc6af4b5ccb'],8,,,,,,,,,,,,,,,,Hoffenheim,175,00:41:08.700,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0193e3ae-8f22-4538-ab0d-d28805be1c44,1750,,,"[65.8, 67.6]",3890389,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tarik Elyounoussi,26832.0,Right Midfield,96,Hoffenheim,175,['7c325332-f5d2-4e5a-970b-a7d42795bc74'],12,,,,,,,,,,,,,,,,Hoffenheim,175,00:41:12.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3f28e1f-15f5-4495-a6b5-2194e03e1a42,1753,,,"[86.5, 8.8]",3890389,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,96,Hoffenheim,175,"['88698d29-eb7f-4271-abe4-91c639eabeb2', 'd3ddda67-7db2-4b4f-829b-a033951e0414']",16,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:16.309,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36b439a3-f791-40f0-b6cb-5b229282ee26,1758,,,"[99.2, 8.3]",3890389,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,97,Ingolstadt,189,"['87bf856a-3932-4faa-956f-2021fcfcc0e7', 'a71c6974-faab-4712-a53c-78690b42950b']",29,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:29.622,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fdd3a72-144f-49bf-bb9a-e9a844f5a1e1,1761,,,"[99.2, 12.1]",3890389,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Lex,40463.0,Left Wing,97,Ingolstadt,189,['65dfd33d-8f55-490e-b0db-70b4923092a8'],31,,,,,,,,,,,,,,,,Ingolstadt,189,00:41:31.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11c6afe9-533b-43ea-85cb-567532f14882,1765,,,"[40.1, 60.5]",3890389,41,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Right Defensive Midfield,98,Hoffenheim,175,['f0611174-5e8e-4da8-bb3a-f9bb3c856433'],57,,,,,,,,,,,,,,,,Hoffenheim,175,00:41:57.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271a84e2-e37e-4cb4-a0ba-22b299f2d33c,1770,,,"[29.3, 68.4]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,98,Hoffenheim,175,"['76c84d66-b393-4033-a06f-e84c9a7c4844', 'ab794979-eeda-463f-bc81-0983713f9cb3']",0,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:00.207,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49897311-ca09-431a-a2a7-790fd972c71d,1773,,,"[12.0, 43.0]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,98,Hoffenheim,175,['e2d14d6c-eeb6-4cdc-80af-c79be9978d2a'],2,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:02.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74dbad6d-c9df-4595-a7ff-073059ff8d66,1776,,,"[17.1, 21.0]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niklas Süle,6322.0,Left Center Back,98,Hoffenheim,175,['ad9f7cb3-fdb3-4ce1-aa2e-573f8e7e0a38'],4,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:04.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844490e5-09f0-493c-a921-e5850f3e56da,1779,,,"[37.4, 3.6]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jin-Su Kim,40538.0,Left Back,98,Hoffenheim,175,['ff4924e0-ad04-4a33-96f0-09d956b56e08'],11,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:11.357,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b74f6a-b984-432c-812a-c1b84ede3eec,1782,,,"[15.8, 15.1]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niklas Süle,6322.0,Left Center Back,98,Hoffenheim,175,['b8a17777-df68-4192-9ae5-65567e66a801'],13,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:13.462,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d477115-3a65-44dd-bc01-b19a1b925d38,1785,,,"[8.5, 37.2]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oliver Baumann,8393.0,Goalkeeper,98,Hoffenheim,175,['6cf723a9-487a-45ac-af1b-2a7defc0d1f7'],16,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:16.174,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e20cec74-5c28-4282-be2d-e0824f5eca24,1788,,,"[42.1, 77.7]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Right Back,98,Hoffenheim,175,['43eb4dd4-68a0-4c7f-af37-3c3b4bb3bd30'],20,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:20.353,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a04b8e1e-23a5-43a2-b948-ffc9307ac1d3,1791,,,"[51.0, 66.3]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tarik Elyounoussi,26832.0,Right Midfield,98,Hoffenheim,175,"['8d65b7fc-425f-49a4-9385-ab63239dfea7', 'deaae87a-f52c-4bec-94aa-557a8dfacc1b']",22,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:22.539,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,075a6ed9-16ab-4e0c-9663-ccbaf58bdbfb,1794,,,"[40.8, 71.4]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Strobl,12321.0,Right Back,98,Hoffenheim,175,['54a87655-257b-44c4-ae76-29906284084d'],24,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:24.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f204d738-6b60-458c-afb5-9e9f3451e501,1797,,,"[45.2, 65.3]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pirmin Schwegler,8556.0,Right Defensive Midfield,98,Hoffenheim,175,['a90a810e-cd02-4989-906c-a338808fa195'],24,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:24.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976b45a5-5f49-4d27-ab96-75deedb8443d,1799,,,"[47.6, 73.8]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tarik Elyounoussi,26832.0,Right Midfield,98,Hoffenheim,175,['30c21d54-b0a5-4836-b1a3-4d1fe12830e3'],25,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:25.982,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cac17317-5a27-4aad-be2a-40a4f63c402c,1802,,,"[66.0, 69.5]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Volland,8215.0,Center Forward,98,Hoffenheim,175,['1e68fbd6-1f56-47be-8424-692c7f197214'],26,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:26.390,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6bbc8c9-140d-4826-95bd-0497e748bf86,1805,,,"[71.6, 70.9]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tarik Elyounoussi,26832.0,Right Midfield,99,Hoffenheim,175,['c1c0e880-b710-435d-b417-136c363f9087'],38,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:38.216,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b988fc5f-1a0d-473c-b229-53e796b5ebe2,1808,,,"[79.7, 71.1]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Volland,8215.0,Center Forward,99,Hoffenheim,175,['3b49c9d2-7451-4e92-b92b-07556e679a5d'],38,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:38.664,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b63267e3-6dc8-4504-a248-b2f815fbad04,1813,,,"[56.7, 17.2]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,99,Hoffenheim,175,['f93767f5-b3bb-428d-b906-16acf5824e51'],41,,,,,,,,,,,,,,,,Ingolstadt,189,00:42:41.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d31cc5c-60d6-4059-b11e-5fcdc193ccad,1817,,,"[72.7, 61.3]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Volland,8215.0,Center Forward,99,Hoffenheim,175,"['64c28d59-7223-4fda-b90a-f514e86a7926', '7fbe6d3f-b341-4510-8cdd-8583b55ae966']",42,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:42.631,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7afce53f-7327-4772-8c02-63c8d658cd02,1820,,,"[69.6, 65.5]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tarik Elyounoussi,26832.0,Right Midfield,99,Hoffenheim,175,['9786df2f-a4ae-4a1e-a332-732d023a5d03'],43,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:43.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a85d54-9f18-4ee8-860a-d7f3890ef41a,1823,,,"[71.2, 52.5]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nadiem Amiri,8403.0,Center Attacking Midfield,99,Hoffenheim,175,['dea1ae5a-6858-4773-80b7-019875121da4'],44,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:44.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbff888e-b506-45de-9921-bebbf984b6ac,1826,,,"[79.3, 48.5]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven Zuber,5548.0,Left Midfield,99,Hoffenheim,175,['5ff5dfbc-270d-4ec5-b55b-7f92da1d548c'],44,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:44.896,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e0c69f-5683-4c37-bda2-9d977f903344,1829,,,"[75.5, 43.7]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nadiem Amiri,8403.0,Center Attacking Midfield,99,Hoffenheim,175,['d6865b19-839d-49b8-8780-bfad35aa38ba'],46,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:46.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435cf63b-d2cb-497f-9b74-cfe143839945,1832,,,"[96.5, 41.2]",3890389,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Volland,8215.0,Center Forward,99,Hoffenheim,175,['9197ec5a-7c5f-42c3-bfa6-6f7cd86177f3'],48,,,,,,,,,,,,,,,,Hoffenheim,175,00:42:48.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996cab00-2f99-456e-802b-2f3a6c957d6b,1837,,,"[38.1, 66.2]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,100,Ingolstadt,189,['748b8032-135b-4370-b2cf-bf9eeb4ad381'],13,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:13.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78f233ea-11fb-4d4f-b0b8-cd31b6abfd2c,1840,,,"[49.4, 75.3]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Right Wing,100,Ingolstadt,189,"['8ea0ca48-c9bd-4b6a-8a26-0cd788c43d2a', 'edb855e7-e257-4b87-bfa2-b2a2d3008f78']",15,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:15.862,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16c09472-779e-4f26-83bd-85b60d2524e7,1844,,,"[54.1, 72.4]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,100,Ingolstadt,189,['c42474b2-36cc-4c5a-b049-d3cb91571fe4'],18,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:18.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78aebfaa-7b14-4593-9de3-ba4179eacea1,1853,,,"[84.0, 16.8]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Volland,8215.0,Center Forward,101,Hoffenheim,175,['32b5fc0e-407b-464a-8d30-8b49bcde2b75'],23,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:23.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070cb091-6ac3-45b2-8d89-a8d47da69af9,1856,,,"[76.7, 25.9]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nadiem Amiri,8403.0,Center Attacking Midfield,101,Hoffenheim,175,['6069f682-5c5d-4f03-806f-e4c6a4f90865'],24,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:24.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a2e287a-aa01-4710-9bdd-847951e34b1c,1859,,,"[78.9, 67.3]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Right Back,101,Hoffenheim,175,['9cf01dc6-450b-4ee1-a85c-f2a01d12ecee'],27,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:27.597,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cb9e42e-9cf4-475b-9e66-d29ad593bbb4,1862,,,"[105.2, 37.2]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nadiem Amiri,8403.0,Center Attacking Midfield,101,Hoffenheim,175,['3459182d-03b3-4cc9-86f2-c86da122025f'],29,,,,,,,,,,,,,,,,Hoffenheim,175,00:43:29.421,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c3dd6b-e3a5-4928-aec5-eed016d045b3,1868,,,"[35.9, 0.2]",3890389,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Bauer,8394.0,Left Back,102,Ingolstadt,189,['1e0bd471-e2e0-4482-8722-29dbb40ad7f2'],39,,,,,,,,,,,,,,,,Ingolstadt,189,00:43:39.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ac08803-5068-4919-ade2-36c33292e65a,1873,,,"[89.7, 48.8]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Wing,104,Ingolstadt,189,['43d30b78-c196-44d5-98db-e4e09f683c75'],23,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:23.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9324a6a5-b4dd-4caf-b07b-d84b7bab0e6f,1876,,,"[99.7, 56.4]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,104,Ingolstadt,189,['e925db96-9c96-4fe6-a784-352250bf2bd0'],23,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:23.928,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,076bd049-f3ca-4871-977d-fee722e4b02e,1879,,,"[90.1, 53.0]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Wing,104,Ingolstadt,189,['bd04492e-84dd-4e7c-862a-496379c0b6ec'],26,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:26.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be5081b-6008-4a5a-b6b2-fb8760c7db38,1884,,,"[28.2, 17.8]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Midfield,104,Ingolstadt,189,['08c30ceb-3f6d-4592-95a5-e82d4d6b9fdb'],27,,,,,,,,,,,,,,,,Hoffenheim,175,00:44:27.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92bd1265-ced7-47f9-bbea-86b78611d46d,1890,,,"[94.2, 68.4]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Right Wing,105,Ingolstadt,189,['0faeb2be-48d8-4104-83de-a355347325c0'],39,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:39.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402bfd9d-2f26-4096-88d9-51c06bdb4f9a,1892,,,"[83.3, 78.1]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Levels,40460.0,Right Back,105,Ingolstadt,189,['e5f5a248-3c66-4e1d-87a8-24607f9bab26'],40,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:40.829,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c890cf2b-a98f-45e6-9b39-cc2cb0af5dcb,1895,,,"[96.0, 78.5]",3890389,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Right Wing,105,Ingolstadt,189,"['2c0bb772-5907-41ae-8fa1-089daab2a545', 'a4824b44-20dc-442e-92b9-4e64c78c1ea4']",41,,,,,,,,,,,,,,,,Ingolstadt,189,00:44:41.788,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467a43a2-a16c-4209-ba45-4ebbc1173e1d,1900,,,"[109.0, 42.5]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,106,Ingolstadt,189,['ed8b8786-76ee-49d6-9885-cd42bef0dcb3'],12,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:12.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a988d9e1-fe8e-48a3-bb0d-47d62ca9ad9b,1907,,,"[87.0, 75.8]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Nadiem Amiri,8403.0,Center Attacking Midfield,107,Hoffenheim,175,['7c9578d7-871f-4875-9d75-45d5ff6753f6'],18,,,,,,,,,,,,,,,,Hoffenheim,175,00:45:18.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c56f295-d590-4681-96e1-7328fc576921,1916,,,"[24.0, 5.3]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,108,Ingolstadt,189,['ed3758ad-3897-4999-9b7c-8b916af5234d'],27,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:27.500,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a60799-02ac-4c56-af1e-8d04e100eacd,1920,,,"[68.0, 15.8]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,108,Ingolstadt,189,['9c9793ff-2b35-49fd-942e-f2b90040a3f2'],31,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:31.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dbda503-e841-45dd-a5f2-3cae4eb98f20,1929,,,"[52.0, 72.4]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Strobl,12321.0,Right Back,109,Hoffenheim,175,['6c6bc5f5-0aa2-4a6b-9ff5-def630de96fe'],35,,,,,,,,,,,,,,,,Hoffenheim,175,00:45:35.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f46ef215-0d3a-40e5-ba70-587dee88ec61,1932,,,"[73.1, 51.4]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven Zuber,5548.0,Left Midfield,109,Hoffenheim,175,['f97b8271-4dda-447d-b117-150d99a7816c'],37,,,,,,,,,,,,,,,,Hoffenheim,175,00:45:37.678,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8900d6c-adab-4100-899f-a7f41f5eabec,1936,,,"[78.3, 12.2]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Volland,8215.0,Center Forward,109,Hoffenheim,175,['f164b297-94da-483e-adea-962bf50b1981'],39,,,,,,,,,,,,,,,,Hoffenheim,175,00:45:39.737,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b6540f4-ef9e-4875-9e40-4b61de3d6ad1,1939,,,"[47.6, 53.1]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Wing,110,Ingolstadt,189,['8e072f72-8f65-4fcd-834f-8f5bd0a4c81b'],41,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:41.781,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e996566c-dd86-4fe3-8f0d-42c4429b0ee2,1941,,,"[28.8, 48.0]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,110,Ingolstadt,189,['7f1f0502-0ebe-4b7f-bf27-ce025bfad8ac'],43,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:43.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab86521c-31f3-4304-b5d2-2c25a7b0a54f,1945,,,"[11.1, 28.1]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,110,Ingolstadt,189,['a9deb73c-620b-4997-b3f4-b6b76ff25fd3'],48,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:48.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df03f328-a152-4bc1-8b30-18aee1812f83,1948,,,"[94.0, 16.0]",3890389,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,110,Ingolstadt,189,['de3f8057-fd00-4f29-aa3d-e2b1454c3ccf'],56,,,,,,,,,,,,,,,,Ingolstadt,189,00:45:56.417,Ball Receipt*,
