ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,"[21.8, 19.9]",,,,,,,,,,,,2.520452,,,,,,,,,,,,74fc004e-141b-4598-80e1-98c8c138bf18,1311,,"[26.2, 16.3]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,56,Augsburg,172,"['a46d4b3e-6136-463b-814c-bd910d67e977', 'cda5c3a7-97e4-40bf-b46b-5e5f603a0506']",6,,,,,,,,,,,,,,,,Augsburg,172,00:28:06.712,Carry,
,,,"[21.7, 31.0]",,,,,,,,,,,,0.531106,,,,,,,,,,,,5f11b9bf-52f2-4d89-a68e-37dfd3192c8e,1314,,"[22.5, 32.0]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,56,Augsburg,172,"['3d3f5f8c-cb27-4510-976d-90345b1793bd', '71591722-775f-4512-b3ee-b9b14b249f4a']",10,,,,,,,,,,,,,,,,Augsburg,172,00:28:10.098,Carry,
,,,"[35.6, 3.0]",,,,,,,,,,,,2.688444,,,,,,,,,,,,124f04dc-1358-4d16-8ba0-4bba33896539,1317,,"[25.6, 16.9]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,56,Augsburg,172,"['856a0867-d5d1-4ed4-9067-9bcc40dfdedc', 'f052f859-34bd-4396-8caf-e703d10bd9ea']",11,,,,,,,,,,,,,,,,Augsburg,172,00:28:11.995,Carry,
,,,"[91.1, 64.6]",,,,,,,,,,,,3.887005,,,,,,,,,,,,bfce1361-bfeb-45ca-943d-2a2c5bb567da,1322,,"[66.5, 72.9]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Midfield,57,Bayern Munich,169,"['7d67b07e-fbd0-41da-84cc-2602cb488127', 'bd1108d6-6eeb-4eaf-aa8e-80985966a5a4']",18,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:18.093,Carry,
,,,"[97.8, 65.7]",,,,,,,,,,,,1.72387,,,,,,,,,,,,239e1f29-8b1f-422d-98b0-ec9034740de6,1325,,"[96.4, 77.9]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Center Midfield,57,Bayern Munich,169,"['3fd94c93-1c3c-42da-b3b3-871d2340540b', '6acaa647-c060-429d-a71a-0c6306e17580']",22,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:22.967,Carry,
,,,"[83.4, 62.7]",,,,,,,,,,,,1.045867,,,,,,,,,,,,7ee4302c-91fc-4395-b075-386b8c98c5da,1331,,"[83.4, 64.5]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,57,Bayern Munich,169,"['e13cb999-255c-433e-b6e0-f116536ee293', 'f0bb4374-6eea-43ed-88ee-5f8b365c8bfe']",27,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:27.768,Carry,
,,,"[80.9, 43.8]",,,,,,,,,,,,0.881312,,,,,,,,,,,,0258712e-440e-4eb5-94d3-9a0d1d116ecf,1334,,"[80.9, 43.8]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,57,Bayern Munich,169,"['83cb5ceb-453a-4c98-b11e-3208a3416b1e', '8732be41-af13-48c0-81cc-4701ee87d1eb']",29,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:29.935,Carry,
,,,"[78.1, 23.5]",,,,,,,,,,,,0.900033,,,,,,,,,,,,c9d2665d-070f-4f64-8758-7f752ce219ba,1337,,"[78.1, 23.5]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,57,Bayern Munich,169,"['86015cc7-4128-4741-b497-387bcda083c0', 'd7be0834-cb9c-4ac8-942d-f8976ebec04e']",32,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:32.338,Carry,
,,,"[114.2, 5.2]",,,,,,,,,,,,7.463964,,,,,,,,,,,,6d35bdd2-b6cb-4d4a-b525-92658c366df9,1340,,"[87.9, 4.3]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,57,Bayern Munich,169,"['81108238-d5b9-47cc-8138-c2c07a08d95f', 'b15bf315-e275-45cb-a499-ecb1e7badedb']",34,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:34.211,Carry,
,,,"[99.0, 6.6]",,,,,,,,,,,,1.381954,,,,,,,,,,,,2bf5b4ea-e74f-4867-b5ea-44dd7de9ca75,1343,,"[99.0, 8.4]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,57,Bayern Munich,169,"['64e81593-85ce-4337-99cd-1cfe6d48ec13', 'a23ac1c6-af5c-4314-8ed3-f5463e561404']",43,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:43.050,Carry,
,,,"[99.0, 61.5]",,,,,,,,,,,,2.395739,,,,,,,,,,,,fb1a539d-0e3b-4b88-8185-ac95fa241dec,1348,,"[99.0, 64.8]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Midfield,57,Bayern Munich,169,"['1ead52d3-e6a1-4534-b73a-8a0b4383ae74', '956a135c-26a8-4efe-aaa3-d0e2654b7044']",48,,,,,,,,,,,,,,,,Bayern Munich,169,00:28:48.205,Carry,
,,,"[14.5, 38.5]",,,,,,,,,,,,11.422873,,,,,,,,,,,,fe902c8e-51b9-4a1f-99bd-997a71594ec4,1354,,"[2.8, 38.1]",3890446,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marwin Hitz,8314.0,Goalkeeper,58,Augsburg,172,"['2823aa5e-ffb6-479f-8859-5311449b8bca', 'fea34ba6-a7a5-446e-ba3b-3d731677e8f1']",53,,,,,,,,,,,,,,,,Augsburg,172,00:28:53.468,Carry,
,,,"[37.9, 73.6]",,,,,,,,,,,,3.979744,,,,,,,,,,,,c7c80e82-9a66-4d6b-bef0-e2861a2c4ff3,1357,,"[21.1, 64.4]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeong-Ho Hong,40543.0,Right Center Back,58,Augsburg,172,"['5d3a5a3a-3868-4310-acfd-604d5f37e2eb', 'bc1bf3a2-ab0e-4ed4-b25c-9955778367a9']",7,,,,,,,,,,,,,,,,Augsburg,172,00:29:07.076,Carry,
,,,"[71.4, 57.2]",,,,,,,,,,,,1.547639,,,,,,,,,,,,72030569-eea0-4d6e-a3ea-0d07d3463d85,1363,,"[73.2, 58.0]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,58,Augsburg,172,"['0d690fdf-da26-4150-ad18-ffc19c64725b', '7c71a3ea-2a64-4be0-849d-d304ac8ab1c3', '884f2268-998f-4b0d-8ee2-432ae9965e7d']",14,,,,,,,,,,,,,,,,Augsburg,172,00:29:14.992,Carry,True
,,,"[87.0, 2.5]",,,,,,,,,,,,2.768994,,,,,,,,,,,,6aa9e324-bd0d-49f9-93da-7cc1f23cd19a,1369,,"[77.3, 3.9]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,58,Augsburg,172,"['29e4995c-d870-4bd0-a9b4-ad93437b2efc', '94cf169a-063d-4437-98b4-4b450ac95a61']",20,,,,,,,,,,,,,,,,Augsburg,172,00:29:20.889,Carry,
,,,"[100.7, 27.8]",,,,,,,,,,,,0.208092,,,,,,,,,,,,da50af26-a5f5-4de8-a22f-5ee9c0a454b7,1372,,"[100.7, 27.8]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,58,Augsburg,172,"['278d23fe-fc09-4063-9d62-37cec049a8cc', '2f3b5816-2eb2-467a-a0f7-569aa1e9666e']",25,,,,,,,,,,,,,,,,Augsburg,172,00:29:25.032,Carry,
,,,"[25.8, 11.8]",,,,,,,,,,,,0.077018,,,,,,,,,,,,238a5ca0-8aaa-48b1-90b4-7c27d366c893,1378,,"[25.9, 11.6]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Juan Bernat Velasco,15651.0,Left Back,59,Bayern Munich,169,"['802e12ad-186c-4233-bde3-31e590f3b738', 'a6c3c0e3-643e-480d-9cad-6cae35698e3d']",39,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:39.563,Carry,
,,,"[77.5, 12.6]",,,,,,,,,,,,5.151966,,,,,,,,,,,,a59bb37e-e95a-412e-bb05-6aa0f4ac27ed,1381,,"[37.5, 8.5]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Douglas Costa de Souza,5837.0,Left Midfield,59,Bayern Munich,169,"['81ffe071-48ba-425b-8065-36358c73259d', 'c08338e3-bd82-45e0-afd0-788d96641028']",41,,,,,,,,,,,,,,,,Bayern Munich,169,00:29:41.290,Carry,
,,,"[28.1, 40.8]",,,,,,,,,,,,1.037743,,,,,,,,,,,,2b1e0f18-5b50-4315-9542-d5f2cd9d33a6,1385,,"[33.7, 42.8]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jeffrey Gouweleeuw,8318.0,Left Defensive Midfield,60,Augsburg,172,"['5caa1acb-c7d9-4cff-accf-f0a112910d58', '9b542aaf-2876-4d25-a894-757608e8fe70']",47,,,,,,,,,,,,,,,,Augsburg,172,00:29:47.877,Carry,
,,,"[7.9, 37.5]",,,,,,,,,,,,1.268698,,,,,,,,,,,,ff0605f1-825c-459f-a20c-c1d1fe68cd71,1388,,"[8.2, 38.1]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marwin Hitz,8314.0,Goalkeeper,60,Augsburg,172,"['084fd695-8056-4dda-9806-61821d1179a3', '49ac5fd8-e18c-4fad-8135-64a5a89e09c1', '8fc495d7-a04e-4967-86c2-404b3bb37ad7']",50,,,,,,,,,,,,,,,,Augsburg,172,00:29:50.838,Carry,True
,,,"[9.3, 14.2]",,,,,,,,,,,,1.354138,,,,,,,,,,,,6e54e106-4051-43fe-b752-fc03aaac1e36,1392,,"[15.3, 20.0]",3890446,29,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Max,8319.0,Left Back,60,Augsburg,172,"['34e6a537-9279-4038-8c3b-6ea8c091dbac', '491b639d-d242-4d5f-a507-a3d45993977b']",53,,,,,,,,,,,,,,,,Augsburg,172,00:29:53.882,Carry,
,,,"[63.7, 45.2]",,,,,,,,,,,,1.325345,,,,,,,,,,,,10a4fa3a-3784-4b76-a9a0-2f69a4656a48,1399,,"[63.7, 45.2]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Center Defensive Midfield,61,Bayern Munich,169,"['08cfcee1-0294-42bb-af6c-cb1454c5a68d', '0f80f955-a17a-48ef-8267-f1d29721d4eb']",14,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:14.302,Carry,
,,,"[91.1, 75.7]",,,,,,,,,,,,1.63797,,,,,,,,,,,,40cce5a1-8de9-4390-998e-96d445430078,1402,,"[84.7, 78.2]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,61,Bayern Munich,169,"['1954a8da-03fa-4239-b8da-23f1bae2d8bf', 'a217225c-e9b4-4ed9-94a9-d448834c494c', 'df357abf-e987-4f6f-8caa-5f840ad43efc']",17,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:17.518,Carry,True
,,,"[68.9, 59.6]",,,,,,,,,,,,5.349545,,,,,,,,,,,,333e1153-8936-4db7-8807-e39406e179b4,1410,,"[60.3, 75.6]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,62,Bayern Munich,169,"['0a825ba2-fdcb-49b4-90cf-2c5e75707c69', 'e01427d1-b1ba-452d-90ad-cfcf098a8369']",27,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:27.485,Carry,
,,,"[82.6, 76.3]",,,,,,,,,,,,3.034758,,,,,,,,,,,,db674aeb-b55b-4354-9317-9063686105a5,1413,,"[83.3, 77.7]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,62,Bayern Munich,169,"['52057e6f-951b-4404-a946-8187a825293f', '9c38adec-dec7-4557-abad-bebfa8972d64', 'f957233b-a02a-4a21-b81a-38e2d98d49aa']",34,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:34.237,Carry,True
,,,"[64.7, 59.3]",,,,,,,,,,,,2.051607,,,,,,,,,,,,baf3bd1c-a608-438f-80d6-6f39f7d6c663,1417,,"[65.1, 58.1]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,62,Bayern Munich,169,"['3137ba1a-da26-442f-8a00-93bb5a33a05c', '68343049-d0ac-476b-b1d0-8286b80539ac']",40,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:40.084,Carry,
,,,"[27.2, 54.6]",,,,,,,,,,,,1.361425,,,,,,,,,,,,adec3db2-038d-45ec-a10d-c5e0381b1537,1422,,"[27.2, 54.6]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,62,Bayern Munich,169,"['286ee4f5-504d-423d-b78f-1e2a7059228f', 'c8141fa0-29e1-42ef-b1a8-9bec2cd53376']",45,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:45.684,Carry,
,,,"[36.2, 33.5]",,,,,,,,,,,,2.075638,,,,,,,,,,,,2338942e-4c75-44a8-af8e-85d803cc8d0f,1425,,"[36.2, 33.5]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Center Back,62,Bayern Munich,169,"['98ee39d9-bb8c-46ca-aa00-76a87de2f2f9', 'd8209198-e834-4e76-8a19-d6f5050e2bfc']",48,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:48.574,Carry,
,,,"[44.7, 66.8]",,,,,,,,,,,,1.951276,,,,,,,,,,,,ca6c4fb7-3a1b-4164-8ce5-157b66dbb193,1428,,"[39.0, 62.4]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,62,Bayern Munich,169,"['2ba6bb51-0434-4b35-bb91-8fee2a1e6324', 'c231dbfb-7f8f-4eea-80b7-79bffeb3f1f1']",52,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:52.443,Carry,
,,,"[54.0, 55.6]",,,,,,,,,,,,4.830285,,,,,,,,,,,,5dcfac14-d56d-4639-b4e5-2dfb39708187,1431,,"[61.9, 78.5]",3890446,30,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,62,Bayern Munich,169,"['0892c343-1561-4eed-9dbf-24a2eba51101', '60d228b3-b83f-4d4c-9ad8-cb94afd5952c', '77edcbeb-6da9-4521-aed2-73d8923177ac']",55,,,,,,,,,,,,,,,,Bayern Munich,169,00:30:55.912,Carry,True
,,,"[46.1, 52.7]",,,,,,,,,,,,0.464108,,,,,,,,,,,,538b6ad0-1f6c-499a-aa2e-0466b4e09c60,1435,,"[46.1, 52.7]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,62,Bayern Munich,169,"['2afe3e8a-f073-4b6d-829b-b7594dfa2272', 'fa931693-1949-40f3-9bd8-d00a7964a0de']",1,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:01.838,Carry,
,,,"[49.8, 66.8]",,,,,,,,,,,,2.09566,,,,,,,,,,,,377b089b-f613-49c3-8241-6c1eb60a4a96,1438,,"[49.8, 66.8]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,62,Bayern Munich,169,"['d1d44083-3286-45e1-bc11-32e26457bfba', 'eaa1c52c-fbed-45a3-a571-d1ce8657d0b3']",3,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:03.500,Carry,
,,,"[46.9, 60.7]",,,,,,,,,,,,2.710599,,,,,,,,,,,,96371dec-4bf5-4271-84fc-79960705e94d,1441,,"[46.9, 60.7]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,62,Bayern Munich,169,"['270dd506-8bd4-4c14-8ada-bff124e5f150', '8f6e4dd0-3c4c-4a48-8e6b-260dd0796205']",6,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:06.999,Carry,
,,,"[65.1, 62.9]",,,,,,,,,,,,2.207966,,,,,,,,,,,,3b755001-9186-4c7e-97f2-a15c3e0aa71c,1444,,"[68.6, 62.1]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,62,Bayern Munich,169,"['ab44c673-9a5b-4489-ac8a-b464bf26389c', 'ed24bc5c-94a5-4489-b7f2-3dc447ff0f16']",10,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:10.837,Carry,
,,,"[57.3, 75.2]",,,,,,,,,,,,1.597701,,,,,,,,,,,,2d70c454-cc75-4e5b-8fbd-6cbd42c23834,1447,,"[57.3, 75.2]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,62,Bayern Munich,169,"['579fd79a-1148-4e86-a328-75da4784e2f5', 'c3807f5c-10b5-4f60-b7ad-0ced4052e406']",14,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:14.422,Carry,
,,,"[58.1, 74.9]",,,,,,,,,,,,4.155172,,,,,,,,,,,,83df1b32-c16e-4e97-8e1e-19d03ae77bcb,1450,,"[48.6, 66.3]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,62,Bayern Munich,169,"['413d8192-3e5e-4577-bf0e-d60b55b7cea0', '9f3d1d10-83a5-4566-b511-ed22f4712483', 'dcecfe27-0bb0-4c32-b73e-3e3b8c6ad71c']",17,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:17.926,Carry,True
,,,"[41.1, 37.7]",,,,,,,,,,,,2.608048,,,,,,,,,,,,55025998-8a7d-4e24-b58d-12551ae29396,1458,,"[37.0, 47.6]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,63,Bayern Munich,169,"['74b35584-6a07-4e86-84b1-42f9f8bb2f54', 'beafcdee-3a3d-4773-85d4-095a1551186e']",34,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:34.541,Carry,
,,,"[43.6, 11.8]",,,,,,,,,,,,0.422577,,,,,,,,,,,,e93601bc-4d15-4683-aa86-1ed38eafde6f,1461,,"[43.6, 11.8]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Bernat Velasco,15651.0,Left Back,63,Bayern Munich,169,"['159c45c9-cec6-48e6-a146-c8c4f35f4d0f', '84f7dfef-4bcd-4074-8a54-5ac1278f083f']",38,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:38.632,Carry,
,,,"[63.3, 4.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,c770b8f4-e6ad-4635-94e1-1f39b1e3c8bc,1465,,"[62.9, 4.0]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Douglas Costa de Souza,5837.0,Left Midfield,63,Bayern Munich,169,"['3d43ef4e-8d07-4593-8751-f31e6b17fed3', '4b753d05-ce4c-4d79-b4ce-2182a79ab29f', '794afa63-4138-48a6-b1b5-a414c5e17d05']",40,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:40.230,Carry,True
,,,"[68.3, 3.4]",,,,,,,,,,,,0.0314,,,,,,,,,,,,ee490a29-e9ce-40d2-89f8-a2bb8b550496,1469,,"[69.7, 4.0]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,63,Bayern Munich,169,"['228b20a9-3fe3-4ec8-8383-936d7d1fb7b9', 'db9e117b-9910-4fac-99b2-65e7efed921f']",42,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:42.317,Carry,
,,,"[87.9, 43.2]",,,,,,,,,,,,5.37856,,,,,,,,,,,,84710430-b4ba-4f14-aa2a-ae34c41cd381,1475,,"[77.9, 28.2]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,64,Bayern Munich,169,"['7ab51fb8-f7db-40b4-8508-1abc55971741', 'c6beeb77-01c9-4d9b-866f-3c8331264c84', 'f4e41918-e396-4e85-8b8a-30afeb8ab290']",48,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:48.545,Carry,True
,,,"[82.9, 59.6]",,,,,,,,,,,,0.12,,,,,,,,,,,,9415109d-bfcf-4c83-a083-f350c36629f6,1482,,"[81.5, 59.9]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,64,Bayern Munich,169,"['3c56cda3-65d9-4a43-8305-9cb067cba2ec', 'b78f57ec-88b5-4484-a064-cae1d0eb3949']",56,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:56.146,Carry,
,,,"[103.6, 62.6]",,,,,,,,,,,,3.043211,,,,,,,,,,,,94fcfab3-f554-4f94-8705-4756de9ccf38,1485,,"[95.6, 77.0]",3890446,31,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,64,Bayern Munich,169,"['079d6580-d195-4f5b-818f-193356688ad6', 'b95c6c1c-9fa2-4648-b39e-cebee6cfc08a']",57,,,,,,,,,,,,,,,,Bayern Munich,169,00:31:57.791,Carry,
,,,"[102.2, 54.1]",,,,,,,,,,,,0.781904,,,,,,,,,,,,a225b345-5803-4242-8ef6-4040832d30b6,1488,,"[102.2, 54.1]",3890446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Müller,5562.0,Right Center Midfield,64,Bayern Munich,169,"['acdd63bc-0f11-4b2a-ae62-7c281d79c763', 'e9bc9995-542f-45da-a9b4-77ef40f30c43']",1,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:01.530,Carry,
,,,"[28.6, 61.2]",,,,,,,,,,,,1.482099,,,,,,,,,,,,10d9c427-0aa1-4e24-8315-2c10b8ef18bc,1504,,"[36.2, 64.6]",3890446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,66,Bayern Munich,169,"['bc7ae102-c4b2-47d5-af22-4dba0afc46ec', 'e23e62c5-1bcc-4864-9eee-2485ebb3d0f1', 'fef0f412-32ca-4abb-a46b-e119fd91db3a']",35,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:35.532,Carry,True
,,,"[13.6, 43.7]",,,,,,,,,,,,1.320001,,,,,,,,,,,,6c2fdecc-eec0-4145-b25d-ae7615dec5c5,1508,,"[8.4, 45.7]",3890446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,66,Bayern Munich,169,"['1247abd3-3397-4686-80c8-4794219e50c5', 'bd0543f0-1952-418d-9d57-827385bc81d6', 'fa23ca3e-2dc0-4ec2-9233-7122948e54ea']",38,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:38.926,Carry,True
,,,"[15.3, 30.9]",,,,,,,,,,,,0.862317,,,,,,,,,,,,289007ee-f088-431e-be1f-d56cf0df1b75,1512,,"[20.9, 30.7]",3890446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,66,Bayern Munich,169,"['94307565-f54d-4bdc-9ee7-12394ab4d2fe', 'ba0a0c89-8698-4d52-a826-81cae1c276c6']",41,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:41.606,Carry,
,,,"[38.4, 5.7]",,,,,,,,,,,,5.395679,,,,,,,,,,,,2444da19-51f6-44c0-910c-3012202aad48,1515,,"[22.8, 3.4]",3890446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Back,66,Bayern Munich,169,"['2200d627-1ffa-46ce-93d8-d1d23f088851', '4a18d357-748e-49e7-9025-640a3a374914']",43,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:43.912,Carry,
,,,"[20.9, 23.7]",,,,,,,,,,,,0.954309,,,,,,,,,,,,63b12228-eeb2-4a11-8e84-d5fc3975ae63,1518,,"[19.4, 25.9]",3890446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,66,Bayern Munich,169,"['4f29b53e-4c15-48a1-8a49-7ce65ae0e921', 'c5f4737d-2e60-4bd6-8cd8-5edfd0296094']",50,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:50.575,Carry,
,,,"[51.2, 62.4]",,,,,,,,,,,,4.363351,,,,,,,,,,,,34db5549-70d4-4a28-8d20-d63acc4bfc27,1521,,"[29.0, 59.9]",3890446,32,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,66,Bayern Munich,169,"['44267019-968f-4b7c-9b6c-23a31a831c99', 'b33101cf-c716-4507-b9c1-b68d321208dc']",53,,,,,,,,,,,,,,,,Bayern Munich,169,00:32:53.201,Carry,
