50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49ea2dbb-3531-4cd4-9a47-cb7afea846ab,1410,,"[34.5, 16.6]",3890337,42,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kyriakos Papadopoulos,8313.0,Left Center Back,92,Bayer Leverkusen,904,['71e85b90-66af-4d85-9232-efb3950751c9'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:51.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99aaa1cd-07a8-43ff-822d-f7b39f80245b,1413,,"[32.7, 55.9]",3890337,42,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonathan Tah,8221.0,Right Center Back,92,Bayer Leverkusen,904,['51d1a98b-520d-4f87-8f41-7afd84f83de0'],56,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:42:56.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a48ffafa-fdf8-4962-a1f6-d42b6073a9d6,1419,,"[49.7, 8.2]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,92,Bayer Leverkusen,904,['34a2e8ea-dc62-4029-a0a0-1af47c7e9066'],2,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:02.619,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64eedc92-12f6-45ed-9ef0-1e02c540fce8,1423,,"[78.0, 9.3]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aaron Hunt,8308.0,Center Attacking Midfield,92,Bayer Leverkusen,904,['84e71fc3-70b9-42b0-aa4c-8778d6e8dd4a'],5,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:05.183,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c658300-41f3-43fd-89c1-4910493adeb3,1432,,"[79.2, 15.1]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivo Iličević,24740.0,Left Wing,93,Hamburger SV,171,['965dcea4-3a7d-4155-9f3e-ea3c766b530a'],8,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:08.469,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bf3b87b-3cf5-48a2-8489-8fd2cb1ee7ff,1434,,"[59.6, 54.6]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Kießling,11394.0,Left Center Forward,93,Hamburger SV,171,['808e8c84-8895-4927-a87c-6040ed54de87'],10,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:10.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160a0a51-d769-4819-b095-260daf91ed61,1437,,"[45.2, 34.2]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,93,Hamburger SV,171,['2751363e-1883-4f7a-87f7-43e69141bbe3'],11,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:11.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fef504ce-89f3-4a47-b1e8-95cf54579cc0,1440,,"[69.1, 7.9]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,93,Hamburger SV,171,['2d3cd640-9ea4-40b1-bbf2-94d0cd3b2391'],14,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:14.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c276d7a-eeee-4bdf-882c-06bff98869a6,1445,,"[61.1, 11.8]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,93,Hamburger SV,171,"['07e0216d-cfe4-4fc1-bcef-331100fa3d14', 'f680ca63-1f41-4ee3-ae7f-80460254bd82']",16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:16.875,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45ca6476-79bf-4c48-abd6-be9d47f315ee,1447,,"[41.5, 9.7]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,93,Hamburger SV,171,['e1daaed9-7da5-43d8-a90c-e16eca7b7078'],18,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:18.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521a2f04-7b17-4248-86f9-9ef864da0331,1449,,"[28.2, 23.5]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emir Spahić,26791.0,Left Center Back,93,Hamburger SV,171,['82cce1e3-d424-4076-943d-760038495a7c'],21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:21.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31ca45e8-9f31-45da-944e-308d82d30a59,1452,,"[20.2, 61.4]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,René Adler,8560.0,Goalkeeper,93,Hamburger SV,171,['021ce9b3-caba-4732-910a-425b25d96c8c'],25,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:25.776,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c63b449b-2941-4b44-a201-d22d8bb1f262,1454,,"[75.6, 33.7]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,93,Hamburger SV,171,['0405d506-a7e0-4461-b58f-3ca4a8aa96fb'],29,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:29.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cf3d853-b00b-42c5-b3f0-83c2e930f10a,1458,,"[64.4, 35.1]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Brandt,5555.0,Left Midfield,94,Bayer Leverkusen,904,['dcd49e89-6b12-433b-82a9-701c518ed189'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:33.876,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa0184b0-760c-4605-be84-9dec3ac91c34,1460,,"[55.5, 32.2]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Right Center Forward,94,Bayer Leverkusen,904,['6c6ad882-d4cd-4cc9-b0f0-e3201b31eff0'],34,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:34.742,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1418035a-b09d-462a-9ff1-1f9077cb5527,1464,,"[81.1, 48.4]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Kießling,11394.0,Left Center Forward,94,Bayer Leverkusen,904,['c84b2d04-2367-4472-987e-41574d3c2afe'],38,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:38.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6527d6cb-80fc-4b5f-817d-a3c9a2553974,1468,,"[106.3, 66.0]",3890337,43,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,95,Bayer Leverkusen,904,"['2bb3ac38-4518-433d-8e8a-12a825c6d71b', '5571c499-6bc4-4f5c-9a97-eb9ed5ee6bb7']",59,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:43:59.976,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b5d7764-ca3f-4334-8e0e-28560998bb22,1475,,"[101.9, 56.0]",3890337,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Hernández Balcázar,3058.0,Right Center Forward,95,Bayer Leverkusen,904,"['010bd296-7422-4006-8797-8eca2ffac240', '6e8c0125-9e35-4c99-85e9-d9d9b4aeafe6']",2,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:44:02.708,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82bb72cf-5e20-4dfd-af19-4656f52d94f2,1480,,"[65.1, 37.4]",3890337,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nicolai Müller,8302.0,Right Wing,96,Hamburger SV,171,['1fead523-e451-4c7a-8d62-caaee55468c7'],41,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:41.059,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017462ea-cc98-4e00-a554-80248ebfb979,1489,,"[71.5, 14.5]",3890337,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ivo Iličević,24740.0,Left Wing,96,Hamburger SV,171,['0eef15ca-60bf-4a7a-8811-b6a9385f6ebd'],46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:46.394,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a879dc-1ba9-4e98-984d-5b559b5d262f,1491,,"[76.9, 19.4]",3890337,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pierre-Michel Lasogga,8895.0,Center Forward,96,Hamburger SV,171,['97167e7f-0a82-4b75-a143-2ebd9023eded'],46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:46.840,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102db80a-b35d-4f44-a29d-41e5ca23d11e,1502,,"[96.8, 8.9]",3890337,44,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aaron Hunt,8308.0,Center Attacking Midfield,96,Hamburger SV,171,['dab12b89-cdba-4c8d-b5c5-005b9e99af9d'],55,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:55.299,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc086075-d8c5-4b13-aca1-8e9a4557e430,1505,,"[109.6, 46.8]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,97,Hamburger SV,171,['7cb1dfe4-281f-4d50-9b79-aa6ed7339088'],20,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:20.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49dc2d41-72ef-443f-af0a-4d0675e2cb60,1513,,"[61.1, 40.5]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aaron Hunt,8308.0,Center Attacking Midfield,98,Hamburger SV,171,['d40bbe6a-d142-4b5d-a38e-beb188cf7903'],1,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:01.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b4761d-1230-4b83-8ada-c414f5d35a70,1515,,"[47.0, 38.6]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lewis Harry Holtby,8891.0,Left Defensive Midfield,98,Hamburger SV,171,['9510af40-4d2b-4ac6-9104-ef72e38eac05'],1,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:01.981,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90313dcc-10c6-4305-a1dc-b39e0d636d4e,1519,,"[64.7, 34.6]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pierre-Michel Lasogga,8895.0,Center Forward,98,Hamburger SV,171,['177ef442-64db-4793-bf89-b203dd48f742'],3,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:03.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97c208bf-56b4-403f-8a73-c6ec10009e1d,1523,,"[56.5, 34.6]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pierre-Michel Lasogga,8895.0,Center Forward,98,Hamburger SV,171,['79e19b83-7aee-47c8-a838-866516f6e71c'],6,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:06.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08124986-8a84-4846-a943-f9b717daa55b,1526,,"[39.0, 23.5]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Emir Spahić,26791.0,Left Center Back,98,Hamburger SV,171,['5e3c6ed4-3270-4250-b502-2ffbd776e849'],8,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:08.038,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e84dc8b-2d5c-451e-b782-3dc41bca1a7e,1528,,"[41.2, 3.3]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Matthias Ostrzolek,8547.0,Left Back,98,Hamburger SV,171,['a12b834e-eb12-49af-a442-c11ebaa3eb60'],9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:09.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38908d05-f52d-4f3a-85e6-4b7797d91129,1533,,"[62.8, 14.4]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pierre-Michel Lasogga,8895.0,Center Forward,98,Hamburger SV,171,"['2572a88b-6069-4f6d-8721-e2c89976449f', 'ef09e0fa-43af-44a6-85a7-0453b8f16fd5']",12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:12.826,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f368288c-6210-4928-b419-82729224a510,1535,,"[49.3, 9.3]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lewis Harry Holtby,8891.0,Left Defensive Midfield,98,Hamburger SV,171,['b9e7d6fe-df38-4e3d-b8c9-f1314d378429'],13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:13.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0083b14-880a-4095-9ba7-6bbaf3a49d62,1537,,"[57.7, 31.7]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nicolai Müller,8302.0,Right Wing,98,Hamburger SV,171,['a2d44539-d85e-4ab9-872c-a68d62037dec'],15,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:15.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e726ede-40c6-4165-a124-7a9526b121a3,1541,,"[50.6, 13.2]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lewis Harry Holtby,8891.0,Left Defensive Midfield,98,Hamburger SV,171,"['c2d349cf-f5f7-47ca-bf70-8924c6ebb0fc', 'f0095369-c4b4-4d5e-b01c-d929997001a1']",16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:16.841,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60b07872-db85-42c8-833c-7352d247baa3,1545,,"[41.2, 13.2]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Emir Spahić,26791.0,Left Center Back,98,Hamburger SV,171,['70e491a6-6dfe-4680-ae20-eabf9243d5c9'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:19.106,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d3fd12f-1ff2-47b3-8994-3830e3c1def1,1548,,"[73.6, 27.8]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aaron Hunt,8308.0,Center Attacking Midfield,98,Hamburger SV,171,['541f382a-62ae-47c6-92f3-b3867604b1fc'],21,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:21.667,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503ffcb5-04fb-4c7f-b89a-d9e73a712b5f,1550,,"[12.9, 28.8]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,99,Bayer Leverkusen,904,['21f98041-fc3e-4f8f-8d89-da070e253d0b'],25,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:25.318,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3c9c93a-a7de-428a-b419-53b3a5b8a96f,1552,,"[24.9, 20.9]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Boenisch,20415.0,Left Back,99,Bayer Leverkusen,904,['dcb1742e-4e1c-411f-a408-0a9122386788'],26,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:26.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9aa8ceb5-4ba8-4267-bbb1-6f07ec7c4fad,1555,,"[31.2, 61.0]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,99,Bayer Leverkusen,904,['be84a2fb-258f-4efd-8e60-65cd73eb61eb'],30,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:30.538,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd1655ff-d214-4bc9-9723-940b46d1aa23,1558,,"[27.1, 34.1]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,99,Bayer Leverkusen,904,['a48749ae-fc3e-45ec-9d9f-e849ba05574f'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:33.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceae6a6c-9944-4085-be53-3fb77f55aadf,1561,,"[38.6, 9.9]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Boenisch,20415.0,Left Back,99,Bayer Leverkusen,904,['a393fa4f-01bf-47b6-8921-561afe9e78a4'],37,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:37.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baf5e9a8-c8a5-410b-8fd3-331e2a450971,1564,,"[54.2, 24.4]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kyriakos Papadopoulos,8313.0,Left Center Back,99,Bayer Leverkusen,904,['0b6be5eb-7b4f-4f48-b22c-25b59808237a'],40,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:40.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a6b6cc1-30fc-4bbc-8613-92d233b19177,1567,,"[51.6, 11.2]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Boenisch,20415.0,Left Back,99,Bayer Leverkusen,904,['1c7b8a90-7991-4e2d-9288-b2a51d49c956'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:42.232,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53886821-8285-46db-a40a-65b881a49c12,1571,,"[75.8, 54.9]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Bellarabi,8213.0,Right Midfield,99,Bayer Leverkusen,904,['200efe1e-3334-4a0e-b359-77a527121a20'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:45.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f68aa7-2f5d-4f6e-947c-6f424844b5c4,1573,,"[69.3, 54.4]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,99,Bayer Leverkusen,904,['09388063-1b64-4001-816b-7ddcb00ca11d'],47,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:47.448,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e406c57-da77-43f4-9624-c46292df200d,1585,,"[63.1, 30.0]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Kramer,8805.0,Left Defensive Midfield,99,Bayer Leverkusen,904,['20ef4d2a-0303-481d-a265-ec0a0e78bfa0'],53,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:53.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6df2c085-c989-4683-bdb5-8892d5a7c87f,1588,,"[54.6, 47.8]",3890337,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,100,Hamburger SV,171,['9114e1e5-fba8-4d4a-b5af-7f58714760b0'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:53.201,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37c8606a-9ad2-4a0f-9be1-085314a467c8,1595,,"[81.2, 76.5]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolai Müller,8302.0,Right Wing,101,Hamburger SV,171,['c0be5c3d-cc60-445d-8a79-6e702e43dab2'],10,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:10.787,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f46bd46-09de-45d9-b768-9a22a21e7cf4,1602,,"[44.1, 13.9]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Javier Hernández Balcázar,3058.0,Right Center Forward,102,Bayer Leverkusen,904,['553425bb-5902-4ec9-866c-da9c15388fb7'],29,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:29.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421f684b-0285-44ff-85a1-ca33af90513e,1604,,"[32.6, 3.1]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sebastian Boenisch,20415.0,Left Back,102,Bayer Leverkusen,904,['247b0e13-05e1-4ab3-aa2b-b1b82a8bfc99'],31,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:31.277,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce938477-24ed-4e8f-a9a2-3af6bc30d558,1607,,"[68.6, 9.4]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefan Kießling,11394.0,Left Center Forward,102,Bayer Leverkusen,904,['555221cf-d28a-4cb6-8189-359d7a9bd65b'],33,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:33.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f696ed44-3a58-449c-a64c-2877d9820978,1610,,"[51.0, 72.5]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Diekmeier,8316.0,Right Back,103,Hamburger SV,171,['159bd219-ad46-427a-8971-0b91dd8f3d62'],35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:35.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d58525aa-ed5c-439c-bf18-7f53a95f4ca2,1613,,"[53.9, 72.5]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,103,Hamburger SV,171,['ce8e84b9-ea54-42be-829e-700e20b05aa9'],36,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:36.831,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe2ef791-8ece-46b3-aaff-48a7fb8abba7,1615,,"[87.5, 49.6]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,103,Hamburger SV,171,['12549161-63d7-4e92-87a9-f83354745b72'],40,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:40.539,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7816b47-7568-4742-b838-5fa5ed2019e7,1617,,"[7.0, 38.9]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bernd Leno,15581.0,Goalkeeper,104,Bayer Leverkusen,904,['ae04cc91-03b1-4fea-b630-4738f81da2fd'],42,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:42.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d51fe2a8-d2f8-49fe-82bd-68f4e7d70fad,1620,,"[16.3, 50.8]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Tah,8221.0,Right Center Back,104,Bayer Leverkusen,904,['11f30e46-6a8e-4718-9804-a51af5ab6046'],45,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:45.321,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb20e203-01ba-46be-8837-26d691d6e3a4,1624,,"[85.6, 43.9]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan Kießling,11394.0,Left Center Forward,104,Bayer Leverkusen,904,['1cd14ef7-fb3d-47bc-b89c-7ce344476cda'],51,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:51.520,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428daf3c-56f8-4193-a210-347d8afe44fe,1626,,"[67.1, 36.0]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aaron Hunt,8308.0,Center Attacking Midfield,104,Bayer Leverkusen,904,['25a8e29c-a11e-4b16-967c-8dd681caf9db'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:53.370,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,933a792c-b2c4-4d6f-beb0-5a42fb1bd4ad,1628,,"[66.5, 46.5]",3890337,46,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Hernández Balcázar,3058.0,Right Center Forward,104,Bayer Leverkusen,904,['fa77188c-a02f-40c6-b38f-0d00aa61d906'],54,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:54.802,Ball Receipt*,
