ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.503404,,,,,,,,,,,,,5d29d7e1-83b7-4d7e-afee-59a8d0947549,1785,,"[21.9, 30.8]",3890547,46,,,,,-1.2864115,,Right Foot,,,,"[25.7, 17.8]",,Ground Pass,,13.544003,,,,Miiko Martín Albornoz Inola,13126.0,,,,,Recovery,2,Regular Play,Waldemar Anton,8538.0,Right Center Back,115,Hoffenheim,175,['f3d9f51f-10a3-4a65-bdcd-4bca03227cfc'],18,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:18.579,Pass,
,,,,,,,,,,,,,,,,4.943919,,,,,,,,,,,,,700591b1-7de2-404a-867a-80336e3625ae,1788,,"[34.7, 13.0]",3890547,46,,,,,0.09261962,,Left Foot,,,,"[85.3, 17.7]",,High Pass,,50.81781,,Incomplete,,Hiroshi Kiyotake,38524.0,,,,,,2,Regular Play,Miiko Martín Albornoz Inola,13126.0,Left Back,115,Hoffenheim,175,"['af1e9d70-4f2f-44d4-854f-1b9d82d0a47d', 'dc9c1913-42d7-42ad-a7f9-6755c8186f74']",20,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:20.889,Pass,
,,,,,,,,,,,,,,,,2.339052,,,,,,,,,,,,,dc9c1913-42d7-42ad-a7f9-6755c8186f74,1790,,"[34.8, 62.4]",3890547,46,,,,,-2.5712094,,Left Foot,,,,"[8.3, 45.4]",,Ground Pass,,31.484123,,,,Oliver Baumann,8393.0,,,,,Recovery,2,Regular Play,Ermin Bičakčić,9396.0,Left Center Back,115,Hoffenheim,175,"['3cff7ef8-692d-4956-a411-adde8edbc881', '700591b1-7de2-404a-867a-80336e3625ae']",25,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:25.833,Pass,
,,,,,,,,,,,,,,,,1.599071,,,,,,,,,,,,,4e068c10-a1fe-4227-aeae-bef2b5e7cf2b,1793,,"[8.5, 45.7]",3890547,46,,,,,-0.35507154,,Right Foot,,,,"[26.3, 39.1]",,Ground Pass,,18.984203,,,,Ermin Bičakčić,9396.0,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,115,Hoffenheim,175,['b30942e7-7f48-4c2b-b789-cdaeb20d170d'],30,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:30.418,Pass,
,,,,,,,,,,,,,,,,1.605789,,,,,,,,,,,,,2ecf3e71-86c2-4de4-9159-fca79b266b24,1795,,"[26.3, 39.1]",3890547,46,,,,,1.4169416,,Right Foot,,,,"[29.2, 57.8]",,Ground Pass,,18.92353,,,,Sebastian Rudy,6039.0,,,,,,2,Regular Play,Ermin Bičakčić,9396.0,Left Center Back,115,Hoffenheim,175,['6353f3bd-c8a4-4012-aa01-a35b6ab6c8cd'],32,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:32.017,Pass,
,,,,,,,,,,,,,,,,3.418954,,,,,,,,,,,,,cd8ff16f-f3a4-41cd-8bb5-7cd84d695b53,1798,,"[46.5, 63.7]",3890547,46,,,,,-0.982372,,Right Foot,,,,"[83.0, 9.0]",,High Pass,,65.75971,,,,Andrej Kramarić,5460.0,,True,,,,2,Regular Play,Sebastian Rudy,6039.0,Right Center Midfield,115,Hoffenheim,175,['48fa7b69-cf73-4639-9dbb-a7e5ec28f058'],37,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:37.054,Pass,
,,,,,,,,,,,,,,,,1.257954,,,,,,,,,,,,,f69b2994-1e62-4792-9413-ca0b039a0e01,1801,,"[83.1, 14.8]",3890547,46,,,,,1.9559538,,Right Foot,,,,"[80.1, 22.2]",,Ground Pass,,7.984986,,,,Nadiem Amiri,8403.0,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Left Wing,115,Hoffenheim,175,['72165951-9e8e-44a6-b7c5-08fd29db0062'],43,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:43.055,Pass,
,,,,,,,,,,,,,,,,0.924836,,,,,,,,,,,,,fd4e4ae3-9e08-4568-a382-5e703f5b9818,1804,,"[78.4, 22.2]",3890547,46,,,,,2.2348425,,Right Foot,,,,"[73.0, 29.1]",,Ground Pass,,8.761849,,,,Eugen Polanski,8404.0,,,,,,2,Regular Play,Nadiem Amiri,8403.0,Left Center Midfield,115,Hoffenheim,175,['93a5e6a8-0f28-4729-8ba2-ece575ff0829'],45,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:45.560,Pass,
,,,,,,,,,,,,,,,,1.739787,,,,,,,,,,,,,01b36413-05a4-4c9d-8c89-5c479466b3fd,1807,,"[73.3, 30.1]",3890547,46,,,,,1.1897461,,Left Foot,,,,"[86.0, 61.8]",,Low Pass,,34.149376,,Incomplete,,,,,,,,,2,Regular Play,Eugen Polanski,8404.0,Center Defensive Midfield,115,Hoffenheim,175,['0182ba38-e36b-41dc-93ef-e1eb8e9b0496'],47,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:01:47.394,Pass,
,,,,,,,,,,,,,,,,0.628721,,,,,,,,,,,,,4a06e01e-25fb-478e-8a12-757ac2764fb4,1810,,"[39.4, 15.1]",3890547,46,,,,,1.9569737,,Right Foot,,,,"[35.7, 24.2]",,Ground Pass,,9.8234415,,,,Manuel Schmiedebach,8543.0,,,,,,2,Regular Play,Felix Klaus,8551.0,Left Wing,116,Hannover 96,178,['2c7aa9a5-e9b5-404f-a5ca-2f23fc471103'],51,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:51.075,Pass,
,,,,,,,,,,,,,,,,0.931454,,,,,,,,,,,,,6c0b2d53-99cf-493e-8729-86b976415816,1813,,"[35.7, 24.2]",3890547,46,,,,,-1.2120256,,Right Foot,,,,"[39.6, 13.8]",,Ground Pass,,11.107204,,,,Felix Klaus,8551.0,,,,,,2,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,116,Hannover 96,178,['0a389bf1-85b9-47cb-a366-46fa08ff0ec3'],51,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:51.888,Pass,
,,,,,,,,,,,,,,,,0.734699,,,,,,,,,,,,,dc538a33-c7d9-4317-ab5a-e000b9ddc040,1816,,"[39.6, 13.8]",3890547,46,,,,,-1.3148532,,Left Foot,,,,"[42.4, 3.1]",,Ground Pass,,11.060289,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,2,Regular Play,Felix Klaus,8551.0,Left Wing,116,Hannover 96,178,['253cbaf3-a69a-4f1c-a7f5-10a8196783ab'],53,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:53.214,Pass,
,,,,,,,,,,,,,,,,1.761058,,,,,,,,,,,,,84e0ab98-68b0-4567-8330-e338df985c8d,1819,,"[44.6, 2.1]",3890547,46,,,,,1.0893615,4b7f1af4-0542-4756-9a5c-817d95fef6ff,Left Foot,,,,"[60.9, 33.3]",,Low Pass,,35.20128,,,,Iver Tobias Rørvik Fossum,13125.0,True,,,,,2,Regular Play,Miiko Martín Albornoz Inola,13126.0,Left Back,116,Hannover 96,178,['5f71f83e-62cc-401b-9f66-cd4c436e0d3c'],54,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:01:54.962,Pass,
,,,,,,,,,,,,,,,,1.985268,,,,,,,,,,,,,241de761-5ca8-44ab-9c7d-967c84c38c76,1824,,"[7.0, 44.1]",3890547,47,,True,,,1.201112,,Left Foot,,,,"[13.2, 60.1]",,Ground Pass,,17.159254,,,,Niklas Süle,6322.0,,,,,Goal Kick,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,117,Hoffenheim,175,['1d1e3c81-5fe3-4820-bb90-63b4fed58365'],23,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:23.723,Pass,
,,,,,,,,,,,,,,,,1.607252,,,,,,,,,,,,,5140f403-364d-4874-8637-9597ca2abd0d,1826,,"[14.9, 60.5]",3890547,47,,,,,-2.335277,,Right Foot,,,,"[3.2, 48.3]",,Ground Pass,,16.90355,,,,Oliver Baumann,8393.0,,,,,,2,From Goal Kick,Niklas Süle,6322.0,Right Center Back,117,Hoffenheim,175,['d8df2979-9703-4a8b-84da-d506260a6d04'],25,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:25.708,Pass,
,,,,,,,,,,,,,,,,1.354506,,,,,,,,,,,,,364e6de7-4874-43fd-82d0-68f89072d1c1,1829,,"[4.3, 48.9]",3890547,47,,,,,0.5638016,,Right Foot,,,,"[19.8, 58.7]",,Ground Pass,,18.338211,,,,Eugen Polanski,8404.0,,,,,,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,117,Hoffenheim,175,['395ec93d-c7d2-4bd2-b53d-6b7b36f2d7fa'],28,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:28.163,Pass,
,,,,,,,,,,,,,,,,2.322423,,,,,,,,,,,,,b797bd07-24c2-4339-b10a-61d14770c06a,1831,,"[19.8, 58.7]",3890547,47,,,,,1.5083776,,Right Foot,,,,"[20.9, 76.3]",,Ground Pass,,17.634342,,,,Niklas Süle,6322.0,,,,,,2,From Goal Kick,Eugen Polanski,8404.0,Center Defensive Midfield,117,Hoffenheim,175,['77caa4e4-4a87-45ab-a2fe-e339b4b1cb54'],29,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:29.517,Pass,
,,,,,,,,,,,,,,,,1.552866,,,,,,,,,,,,,3fa9ab75-bdf5-472f-a151-650dba03038c,1834,,"[20.9, 76.3]",3890547,47,,,,,-0.39707944,,Other,,,,"[33.3, 71.1]",,Ground Pass,,13.446189,,,,Eugen Polanski,8404.0,,,,,,2,From Goal Kick,Niklas Süle,6322.0,Right Center Back,117,Hoffenheim,175,['efaf8aea-3ab1-45ec-a114-e3a644e00a84'],32,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:32.019,Pass,
,,,,,,,,,,,,,,,,0.14082,,,,,,,,,,,,,07ce315a-195d-493f-a49f-eecf37de77b3,1838,,"[35.0, 71.4]",3890547,47,,,,,0.49642277,,Right Foot,,,,"[37.4, 72.7]",,Low Pass,,2.7294688,,Incomplete,,Kevin Kuranyi,19836.0,,,,,,2,From Goal Kick,Eugen Polanski,8404.0,Center Defensive Midfield,117,Hoffenheim,175,"['3d2f3df2-4c49-46b7-8bcc-2a6f88ba60cc', 'cb525a8a-037c-45c7-988f-bb2c33e94cbf', 'e69a0ae4-151f-4ca5-9544-2e49a6694526']",34,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:02:34.198,Pass,True
,,,,,,,,,,,,,,,,0.857261,,,,,,,,,,,,,fe01e340-59fd-493b-8c6c-2bc9d658f6a6,1842,,"[74.9, 5.8]",3890547,47,,,,,-0.31362066,,Right Foot,,,,"[82.3, 3.4]",,Ground Pass,,7.77946,,,,Iver Tobias Rørvik Fossum,13125.0,,,,,Recovery,2,Regular Play,Manuel Schmiedebach,8543.0,Left Defensive Midfield,118,Hannover 96,178,['5fc8208b-04e8-47c4-a09c-8d2703c965b4'],36,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:36.282,Pass,
,,,,,,,,,,,,,,,,0.970456,,,,,,,,,,,,,3ab1024c-7ef1-4a58-b4ac-150b33ba494a,1846,,"[82.1, 3.7]",3890547,47,,,,,0.8938815,,Right Foot,,,,"[86.6, 9.3]",,Ground Pass,,7.18401,,,,Artur Sobiech,11845.0,,,,,,2,Regular Play,Iver Tobias Rørvik Fossum,13125.0,Right Defensive Midfield,118,Hannover 96,178,"['76277053-1049-4fc0-8ad6-667d94b92f1c', 'bf3df830-ea44-4809-b071-2a6528a828ac']",37,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:02:37.333,Pass,True
,,,,,,,,,,,,,,,,1.164808,,,,,,,,,,,,,39962a93-439e-41f2-9000-c3e61f10b0f7,1852,,"[89.1, 10.2]",3890547,48,,,,,0.7853982,,Right Foot,True,,,"[112.4, 33.5]",,High Pass,,32.951176,,Incomplete,,Felix Klaus,8551.0,,,,,Free Kick,2,From Free Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,119,Hannover 96,178,"['79aac364-b1eb-4d38-ae46-69553bd664e0', 'c4e1c82e-4a96-4d7b-b8f4-2c4d04f9846d']",18,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:18.878,Pass,
,,,,,,,,,,,,,,,,0.783916,,,,,,,,,,,,,0805b2e5-f5b9-444c-829c-4817739004f6,1857,,"[117.8, 17.5]",3890547,48,,,,,1.6640502,,Left Foot,True,,,"[116.5, 31.4]",,Ground Pass,,13.960659,,Incomplete,,Artur Sobiech,11845.0,,,,,,2,From Free Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,119,Hannover 96,178,"['8226aa40-d98c-4ab3-b825-6c219ebd234d', 'a33b57d1-5913-4c72-87f9-3c35c5a13702']",24,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:24.432,Pass,
,,,,,,,,,,,,,,,,0.8231,,,,,,,,,,,,,d3b3ff87-12c0-4ec9-8722-78ae5deea7e1,1860,,"[109.0, 0.1]",3890547,48,,,,,0.66963893,,,,,,"[116.2, 5.8]",,Low Pass,,9.183137,,,,Hiroshi Kiyotake,38524.0,,,,,Throw-in,2,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,120,Hannover 96,178,['28f176b4-b06a-49cc-b15f-7c7d0aa62275'],38,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:38.240,Pass,
,,,,,,,,,,,,,,,,0.856493,,,,,,,,,,,,,bd1419c3-e000-492e-882f-5ad9f7c586a5,1862,,"[116.2, 5.8]",3890547,48,,,,,-2.7495356,,Right Foot,,,,"[105.8, 1.5]",,Ground Pass,,11.253888,,,,Miiko Martín Albornoz Inola,13126.0,,,,,,2,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,120,Hannover 96,178,['244323b4-56c9-4e75-89b5-56b7d45792c8'],39,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:39.063,Pass,
,,,,,,,,,,,,,,,,1.077798,,,,,,,,,,,,,096ff4c6-fcb3-4db1-9c0f-8edfca8da011,1866,,"[105.8, 2.7]",3890547,48,,,,,1.9467573,,Left Foot,,,,"[102.8, 10.3]",,Ground Pass,,8.170679,,,,Hiroshi Kiyotake,38524.0,,,,,,2,From Throw In,Miiko Martín Albornoz Inola,13126.0,Left Back,120,Hannover 96,178,"['78a028f6-d63d-43cc-98c4-4da57a726b1d', 'e6d0d6e5-7e65-4c4d-b079-6b3af209b636']",42,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:42.832,Pass,True
,,,,,,,,,,,,,,,,1.566393,,,,,,,,,,,,,38b67bac-a1e7-4e8b-b40e-117dc3d0875e,1869,,"[100.9, 12.5]",3890547,48,,,,,1.2707226,,Right Foot,True,,,"[107.8, 34.8]",,High Pass,,23.343094,,,,Artur Sobiech,11845.0,,,,,,2,From Throw In,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,120,Hannover 96,178,['d521c021-6fad-4c01-9740-33a4a0189588'],44,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:44.958,Pass,
,,,,,,,,,,,,,,,,0.928982,,,,,,,,,,,,,b69ad084-124d-4a51-8a09-bce4d9b85c14,1872,,"[108.1, 35.0]",3890547,48,,,,,-2.3561945,,Other,,,,"[106.2, 33.1]",,Low Pass,,2.6870058,,,,Noah-Joel Sarenren-Bazee,21311.0,,,,,,2,From Throw In,Artur Sobiech,11845.0,Center Forward,120,Hannover 96,178,"['d2df124c-0987-467b-9459-a4571f2333b9', 'f2f6914a-4371-46ad-83e3-cf65d240dee9']",46,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:03:46.525,Pass,True
,,,,,,,,,,,,,,,,3.293216,,,,,,,,,,,,,c67c2b95-4238-4ec0-84f9-b5bbcf061666,1879,,"[12.3, 43.5]",3890547,48,,,,,-1.6754355,,Right Foot,,,,"[10.0, 21.6]",,Ground Pass,,22.020445,,,,Jeremy Toljan,8392.0,,,,,Recovery,2,Regular Play,Ermin Bičakčić,9396.0,Left Center Back,121,Hoffenheim,175,"['5ba0bbf4-0729-4486-9ea3-c69dbb15c216', 'b7f14b3c-d32c-435a-9436-0564c7c58004']",49,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:49.583,Pass,True
,,,,,,,,,,,,,,,,3.764253,,,,,,,,,,,,,7b6824f7-a280-4bf2-b6c6-c7baa2e44341,1881,,"[10.0, 21.6]",3890547,48,,,,,-0.28366393,,Left Foot,,,,"[69.0, 4.4]",,Ground Pass,,61.456,,Incomplete,,Andrej Kramarić,5460.0,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Back,121,Hoffenheim,175,"['6768df5d-2c61-4717-ac01-f57bc77298a1', '8d2ec873-8e2f-4ad5-97ee-c26e6b2d7cef']",52,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:03:52.876,Pass,
,,,,,,,,,,,,,,,,0.859599,,,,,,,,,,,,,2f07acdb-a8cc-4248-b08d-aff2e54b1788,1885,,"[77.7, 0.1]",3890547,49,,,,,0.9775673,,,,,,"[86.6, 13.3]",,Low Pass,,15.920113,,,,Kevin Kuranyi,19836.0,,,,,Throw-in,2,From Throw In,Jeremy Toljan,8392.0,Left Back,122,Hoffenheim,175,['cc733d93-3d9e-466a-a353-f72a98ebd885'],15,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:15.886,Pass,
,,,,,,,,,,,,,,,,0.618401,,,,,,,,,,,,,a91317cf-af1b-48ee-aadc-e7f0f6c70772,1889,,"[86.3, 12.4]",3890547,49,,,,,-2.3104746,,Right Foot,,,,"[79.0, 4.4]",,Low Pass,,10.83005,,,,Jeremy Toljan,8392.0,,,,,,2,From Throw In,Kevin Kuranyi,19836.0,Center Forward,122,Hoffenheim,175,['0fab74e0-bcbb-4982-a12e-1b60ae415ea4'],16,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:16.882,Pass,
,,,,,,,,,,,,,,,,2.626744,,,,,,,,,,,,,4ebaa4c9-73b1-482c-9de4-828fb541e8f8,1892,,"[79.0, 4.4]",3890547,49,,,,,1.0679531,,Right Foot,,,,"[93.3, 30.4]",,High Pass,,29.673052,,Incomplete,,Nadiem Amiri,8403.0,,,,,,2,From Throw In,Jeremy Toljan,8392.0,Left Back,122,Hoffenheim,175,"['e4e25cc3-e3d6-42bf-a7fb-a820562c7051', 'eca7afd8-2880-4af5-86c7-4f3b34aba5e0']",17,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:04:17.589,Pass,
,,,,,,,,,,,,,,,,2.258027,,,,,,,,,,,,,e4e25cc3-e3d6-42bf-a7fb-a820562c7051,1894,,"[26.8, 49.7]",3890547,49,,,,,0.62129587,,Head,,,,"[53.9, 69.1]",,High Pass,,33.328217,,,,Noah-Joel Sarenren-Bazee,21311.0,,,,,Recovery,2,Regular Play,Salif Sané,5664.0,Left Center Back,123,Hannover 96,178,"['4ebaa4c9-73b1-482c-9de4-828fb541e8f8', '5da90d0d-9367-4251-8be2-5c99ff26a67c']",20,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:20.216,Pass,
,,,,,,,,,,,,,,,,0.346222,,,,,,,,,,,,,3304c711-0294-42f1-8cb6-faf78b396c14,1904,,"[111.8, 56.1]",3890547,49,,,,,-1.7149507,,Right Foot,True,,,"[110.0, 43.7]",,Ground Pass,,12.529964,,Incomplete,,Artur Sobiech,11845.0,,,,,,2,Regular Play,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,123,Hannover 96,178,"['41cbb2fe-ff59-4c59-9eaf-a648f1a135e2', '822f5b28-3e93-450b-b2ab-18de5d02bb4e']",35,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:04:35.415,Pass,
,,,,,,,,,,,,,,,,3.33279,,,,,,,,,,,,,4b0c1f0f-28f7-43ab-8e2f-2e79861c7bb0,1911,,"[7.0, 36.1]",3890547,50,,,,,0.6234456,,Right Foot,,,,"[57.2, 72.2]",,High Pass,,61.832436,,Incomplete,,Pavel Kadeřábek,9397.0,,,,,Goal Kick,2,From Goal Kick,Oliver Baumann,8393.0,Goalkeeper,124,Hoffenheim,175,"['ae3049dc-4455-472a-b611-7aafd178def2', 'ce2440b1-f41a-4962-9d9d-09fad163314a']",8,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:08.855,Pass,
,,,,,,,,,,,,,,,,1.773765,,,,,,,,,,,,,76312fac-e5b7-4d76-9e07-a56aa85ee5cf,1915,,"[63.5, 80.0]",3890547,50,,,,,-0.2234766,,,,,,"[81.1, 76.0]",,Low Pass,,18.048822,,,,Kevin Kuranyi,19836.0,,,,,Throw-in,2,From Throw In,Pavel Kadeřábek,9397.0,Right Back,125,Hoffenheim,175,['ee3b9b99-4df1-420b-b027-fd6fee940c43'],23,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:23.540,Pass,
,,,,,,,,,,,,,,,,0.72105,,,,,,,,,,,,,f8e58e91-b7b8-4272-bdc0-d4ff5182fc45,1920,,"[81.1, 76.0]",3890547,50,,,,,-2.9220488,,Left Foot,,,,"[69.0, 73.3]",,Ground Pass,,12.39758,,,,Sebastian Rudy,6039.0,,,,,,2,From Throw In,Kevin Kuranyi,19836.0,Center Forward,125,Hoffenheim,175,['501e39b8-4cfa-4204-b54b-c457f0adfe89'],26,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:26.183,Pass,
,,,,,,,,,,,,,,,,2.36904,,,,,,,,,,,,,8c9b35a7-06b0-4f06-9025-4db4ceae8135,1923,,"[72.8, 71.8]",3890547,50,,,,,-1.3217416,,Right Foot,,,,"[86.0, 19.9]",,High Pass,,53.55231,,,,Andrej Kramarić,5460.0,,True,,,,2,From Throw In,Sebastian Rudy,6039.0,Right Center Midfield,125,Hoffenheim,175,['217b71c1-d7ee-4c1a-813a-7562ea5a0e34'],28,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:28.196,Pass,
,,,,,,,,,,,,,,,,2.600777,,,,,,,,,,,,,24d3c44d-9266-43ee-8e81-2fdea65a9dc5,1926,,"[97.4, 24.6]",3890547,50,,,,,-0.41129375,,Right Foot,,,,"[116.2, 16.4]",,Ground Pass,,20.510485,,,,Jeremy Toljan,8392.0,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Left Wing,125,Hoffenheim,175,['948eba19-a5d1-4d11-b593-96baa4c1ffec'],33,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:33.311,Pass,
,,,,,,,,,,,,,,,,0.225282,,,,,,,,,,,,,92a8b7f8-25f2-410f-b0e4-13726aea28f3,1928,,"[116.2, 16.4]",3890547,50,,,,,1.7584361,,Left Foot,,,,"[114.7, 24.3]",,Low Pass,,8.041144,,Incomplete,,,,,,,,,2,From Throw In,Jeremy Toljan,8392.0,Left Back,125,Hoffenheim,175,['db438858-0237-40f1-9c8a-abd76b49dc0b'],35,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:35.911,Pass,
,,,,,,,,,,,,,,,,1.243617,,,,,,,,,,,,,c05a364c-749a-436b-83b8-9639a343a225,1930,,"[17.0, 60.6]",3890547,50,,,,,1.2749766,,Right Foot,,,,"[20.2, 71.1]",,Ground Pass,,10.976793,,,,Fynn Arkenberg,131141.0,,,,,Recovery,2,From Throw In,Noah-Joel Sarenren-Bazee,21311.0,Right Wing,125,Hoffenheim,175,['ed5a098a-7a34-42db-8e85-7a7c26dbc73b'],38,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:05:38.968,Pass,
,,,,,,,,,,,,,,,,0.876431,,,,,,,,,,,,,8b9dad67-b2de-4948-8bd7-8ca99a4678d7,1937,,"[76.8, 14.2]",3890547,50,,,,,1.8053896,,Right Foot,,,,"[73.0, 30.1]",,Ground Pass,,16.347782,,,,Sebastian Rudy,6039.0,,,,,,2,From Throw In,Nadiem Amiri,8403.0,Left Center Midfield,125,Hoffenheim,175,['8ae032e4-8443-44f6-a2bd-57f25d3122ce'],45,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:45.059,Pass,
,,,,,,,,,,,,,,,,0.893155,,,,,,,,,,,,,d59c714e-0e30-40b9-a904-48cc2111b4d5,1940,,"[73.0, 30.1]",3890547,50,,,,,-0.2547583,,Right Foot,,,,"[82.6, 27.6]",,Ground Pass,,9.920181,,,,Nadiem Amiri,8403.0,,,,,,2,From Throw In,Sebastian Rudy,6039.0,Right Center Midfield,125,Hoffenheim,175,['9c2eb5fc-a314-416f-a6cc-8bb7b126f1a0'],46,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:46.521,Pass,
,,,,,,,,,,,,,,,,0.983621,,,,,,,,,,,,,4698fe93-5659-4cf4-b0ca-25c4d6c871fc,1943,,"[82.6, 27.6]",3890547,50,,,,,0.13056609,a652a041-d79c-4cc9-8ba6-32a81754d6b7,Right Foot,,,,"[92.5, 28.9]",,Ground Pass,,9.984989,,,,Andrej Kramarić,5460.0,True,,,,,2,From Throw In,Nadiem Amiri,8403.0,Left Center Midfield,125,Hoffenheim,175,['2cbadb56-30ef-40ee-8e36-9a73a2b656cd'],47,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:47.472,Pass,
,,,,,,,,,,,,,,,,0.70137,,,,,,,,,,,,,465336f1-054e-4ae9-85ac-911ef333e6fa,1955,,"[98.6, 21.2]",3890547,50,,,,,0.9903237,,Left Foot,,,,"[108.7, 36.6]",,Ground Pass,,18.416569,,Incomplete,,Kevin Volland,8215.0,,,,,Recovery,2,From Throw In,Jeremy Toljan,8392.0,Left Back,125,Hoffenheim,175,"['7b655ae4-9914-4c3f-b641-7be284d03c5b', '9c1657dd-7617-4e10-b383-0490a2657848', 'f03728a9-2b27-48c1-8c6b-1a954f844b22']",56,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:05:56.645,Pass,True
,,,,,,,,,,,,,,,,1.06749,,,,,,,,,,,,,e2d1bfd3-f768-4546-9b7e-4add9031e1a6,1959,,"[54.4, 8.8]",3890547,51,,,,,2.340067,,Right Foot,,,,"[42.2, 21.4]",,Ground Pass,,17.538528,,,,Ermin Bičakčić,9396.0,,,,,,2,Regular Play,Eugen Polanski,8404.0,Center Defensive Midfield,126,Hoffenheim,175,['e5dd747d-d01a-4a8b-a3e1-f32015bc8c3f'],5,,,,,,,,,,,,,,,,,,,Hoffenheim,175,00:06:05.872,Pass,
