50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.25878,,,,,,,,,,,,,,,,f76e3370-3775-4e0b-8e70-2a9f0fe8a205,1020,,"[22.5, 49.8]",3890436,28,,,,True,0.35621965,,,,,"[31.1, 53.0]",High Pass,9.176056,,,,Ja-Cheol Koo,5627.0,,,,,,Recovery,1,Regular Play,Konstantinos Stafylidis,4279.0,Left Back,72,Augsburg,172,"['2a721cab-7f97-44f0-a3c1-ed9056471ed5', '84e38989-baf2-4ef7-95be-ff4be7417dca', 'acc09bf5-9a94-4dd5-b628-769d04e2602e']",52,,,,,,,,,,,,,,,,,Augsburg,172,00:28:52.703,Pass,True
,,,,,,,,,,,,,,,,,,1.668782,,,,,,,,,,,,,,,,6c14309c-0a1f-44d3-956c-72938bc5eb87,1023,,"[31.1, 53.0]",3890436,28,,,,True,-0.8499848,,,,,"[40.5, 42.3]",Low Pass,14.242542,,,,Caiuby Francisco da Silva,8303.0,,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Defensive Midfield,72,Augsburg,172,"['39081f51-96d0-4229-a22d-d8481a516c64', '59c56913-5cfd-4eae-a574-ed413b6b7d66']",53,,,,,,,,,,,,,,,,,Augsburg,172,00:28:53.962,Pass,True
,,,,,,,,,,,,,,,,,,4.566541,,,,,,,,,,,,,,,,3f5d241d-fda8-451f-b816-7713c854f0fe,1026,,"[40.3, 42.3]",3890436,28,,,,,0.23590861,,Left Foot,,,"[102.7, 57.3]",High Pass,64.17757,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,72,Augsburg,172,"['35a36256-08e4-4fb6-93d8-20bcdcd50bd8', 'a184282a-92c3-4485-beff-1fa336d60719']",55,,,,,,,,,,,,,,,,,Augsburg,172,00:28:55.980,Pass,
,,,,,,,,,,,,,,,,,,2.639341,,,,,,,,,,,,,,,,80d26b29-b513-48a9-9f88-bfdcf0dc087f,1031,,"[22.9, 22.8]",3890436,29,,,,,-0.14729933,,Left Foot,,,"[72.1, 15.5]",High Pass,49.738617,,Incomplete,,Dario Lezcano,9113.0,,,,,,,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,72,Augsburg,172,"['590b39d9-422d-4e87-9d1e-7629b964bc2d', 'ec2bf307-289f-467f-a704-0c5d7e94a54c']",3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:29:03.704,Pass,
,,,,,,,,,,,,,,,,,,1.089194,,,,,,,,,,,,,,,,590b39d9-422d-4e87-9d1e-7629b964bc2d,1033,,"[48.0, 64.6]",3890436,29,,,,,-0.77859557,,Right Foot,,,"[55.4, 57.3]",Low Pass,10.394711,,,,Ja-Cheol Koo,5627.0,,,,,,Recovery,1,Regular Play,Paul Verhaegh,8237.0,Right Back,72,Augsburg,172,"['80d26b29-b513-48a9-9f88-bfdcf0dc087f', 'd4ea1cec-8ea5-4872-8465-d40203af69e9']",6,,,,,,,,,,,,,,,,,Augsburg,172,00:29:06.343,Pass,
,,,,,,,,,,,,,,,,,,0.929694,,,,,,,,,,,,,,,,2249b776-2bf1-4a9a-96cb-28200782b802,1037,,"[55.2, 57.1]",3890436,29,,,,,-2.2724216,,Right Foot,,,"[49.2, 50.0]",Low Pass,9.295698,,,,Dominik Kohr,8207.0,,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Defensive Midfield,72,Augsburg,172,['e647e325-f116-4932-8c76-545d7c95d289'],8,,,,,,,,,,,,,,,,,Augsburg,172,00:29:08.575,Pass,
,,,,,,,,,,,,,,,,,,2.702317,,,,,,,,,,,,,,,,a4085575-6507-4dd3-89ea-2712d06cbbc5,1039,,"[49.0, 50.6]",3890436,29,,,,,0.8704637,,Left Foot,,,"[60.8, 64.6]",High Pass,18.30956,,Incomplete,,Ja-Cheol Koo,5627.0,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Left Defensive Midfield,72,Augsburg,172,"['069954ff-5d39-43cd-a79c-51a160961b96', 'f9679274-3a35-4a37-b473-08d003da96f2']",9,,,,,,,,,,,,,,,,,Augsburg,172,00:29:09.505,Pass,
,,,,,,,,,,,,,,,,,,1.500657,,,,,,,,,,,,,,,,7d037165-772e-4055-b8fa-db4af5704b6f,1045,,"[64.4, 72.3]",3890436,29,,,,,2.8668423,,Left Foot,,,"[49.5, 76.5]",Ground Pass,15.480633,,,,Paul Verhaegh,8237.0,,,,,,,1,Regular Play,Ja-Cheol Koo,5627.0,Right Defensive Midfield,72,Augsburg,172,['1c071ce9-596e-48f8-940e-9781f36473cd'],15,,,,,,,,,,,,,,,,,Augsburg,172,00:29:15.371,Pass,
,,,,,,,,,,,,,,,,,,1.73462,,,,,,,,,,,,,,,,24bbc16d-58de-462b-a45f-f872255b3c69,1047,,"[49.2, 76.5]",3890436,29,,,,,-2.5431738,,Left Foot,,,"[36.0, 67.5]",Ground Pass,15.976233,,,,Jeong-Ho Hong,40543.0,,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,72,Augsburg,172,['621288cf-9a7a-4314-93d1-07065068c802'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:29:16.871,Pass,
,,,,,,,,,,,,,,,,,,2.783825,,,,,,,,,,,,,,,,3b2cf7ea-b5b7-431a-9255-aa0290f700d8,1051,,"[42.0, 63.5]",3890436,29,,,,,-1.1811459,,Right Foot,,,"[63.6, 10.9]",High Pass,56.86229,,,,Konstantinos Stafylidis,4279.0,,,True,,,,1,Regular Play,Jeong-Ho Hong,40543.0,Right Center Back,72,Augsburg,172,"['0e8c1740-cdc5-4cc8-82cf-b9d7315bd275', '25f10d5b-32ec-4f2b-8ef7-ced7ee74d26c']",21,,,,,,,,,,,,,,,,,Augsburg,172,00:29:21.600,Pass,True
,,,,,,,,,,,,,,,,,,1.608288,,,,,,,,,,,,,,,,7b516c76-48da-44e4-b007-6612c8d93f92,1058,,"[70.0, 0.1]",3890436,29,,,,,0.39452714,,,,,"[96.9, 11.3]",High Pass,29.138462,,,,Caiuby Francisco da Silva,8303.0,,,,,,Throw-in,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,73,Augsburg,172,['8987508e-1a82-4207-9bb9-1af5654393ff'],40,,,,,,,,,,,,,,,,,Augsburg,172,00:29:40.372,Pass,
,,,,,,,,,,,,,,,,,,0.385257,,,,,,,,,,,,,,,,5d997b34-f67a-45fd-925a-706aa0104859,1060,,"[95.9, 11.3]",3890436,29,,,,,0.3142319,,Head,,,"[99.9, 12.6]",Low Pass,4.2059484,,Incomplete,,,,,,,,,,1,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,73,Augsburg,172,['ac028625-0fc7-40aa-a097-accaba7923d5'],41,,,,,,,,,,,,,,,,,Augsburg,172,00:29:41.980,Pass,
,,,,,,,,,,,,,,,,,,0.839135,,,,,,,,,,,,,,,,ab9c3bfc-b6a7-4e0c-8b37-25abe07856d2,1062,,"[97.4, 16.4]",3890436,29,,,,,-0.47569522,,Head,,,"[104.0, 13.0]",High Pass,7.4242845,,Pass Offside,,Raúl Marcelo Bobadilla,8807.0,,,,,,Recovery,1,From Throw In,Dong-Won Ji,12302.0,Center Attacking Midfield,73,Augsburg,172,['a5c19bd9-6e3c-4a22-97aa-62321f4c8071'],43,,,,,,,,,,,,,,,,,Augsburg,172,00:29:43.503,Pass,
,,,,,,,,,,,,,,,,,,3.545886,,,,,,,,,,,,,,,,07d5de32-58a4-4f1f-8a34-948bc1390c28,1064,,"[21.7, 57.9]",3890436,30,,,,,-0.003016582,,Left Foot,,,"[88.0, 57.7]",High Pass,66.3003,,Incomplete,,Dario Lezcano,9113.0,,,,,,Free Kick,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,74,Ingolstadt,189,"['40f44df6-b37c-4ff4-8e63-907b5a633d31', '7911cdcd-f7bd-488f-8a5c-84ae18e77803']",4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:04.095,Pass,
,,,,,,,,,,,,,,,,,,1.154077,,,,,,,,,,,,,,,,27b4d86f-c516-4cd6-9cd9-26217a8b1a42,1070,,"[75.8, 70.7]",3890436,30,,,,,-2.0586329,,Right Foot,,,"[70.6, 60.9]",Ground Pass,11.094143,,,,Roger de Oliveira Bernardo,40459.0,,,,,,,1,From Free Kick,Danny Vieira da Costa,8676.0,Right Back,74,Ingolstadt,189,['7ab06120-d8ab-4841-8136-1ff726c99995'],11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:11.810,Pass,
,,,,,,,,,,,,,,,,,,1.068027,,,,,,,,,,,,,,,,449d151a-1826-4497-81b1-c288233ba163,1073,,"[69.8, 59.4]",3890436,30,,,,,-0.1431581,,Left Foot,,,"[92.0, 56.2]",Ground Pass,22.429445,,,,Dario Lezcano,9113.0,,,,,,,1,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,74,Ingolstadt,189,['1db4bb1f-58e6-41cd-9939-642f0ff661ab'],13,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:13.937,Pass,
,,,,,,,,,,,,,,,,,,0.581534,,,,,,,,,,,,,,,,a3467fe4-8e21-4835-bab7-51772f20e6e9,1076,,"[93.1, 57.9]",3890436,30,,,,,2.5438342,,Right Foot,,,"[88.4, 61.1]",Ground Pass,5.6859474,,,,Moritz Hartmann,40464.0,,,,,,,1,From Free Kick,Dario Lezcano,9113.0,Right Wing,74,Ingolstadt,189,"['a2a0dd65-5a55-4fa6-b9da-9a2a89b81d91', 'b807e585-cee0-4198-81a2-563e2232fb0a']",15,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:15.005,Pass,True
,,,,,,,,,,,,,,,,,,2.753967,,,,,,,,,,,,,,,,c55cb73d-b94d-4e8e-9495-bff58782e7f2,1079,,"[91.4, 61.1]",3890436,30,,,,,0.5070985,,Right Foot,,,"[113.0, 73.1]",Ground Pass,24.709513,,,,Mathew Leckie,5481.0,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Center Forward,74,Ingolstadt,189,['375b3b99-0eed-40e4-9a33-863ddc5788e6'],16,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:16.220,Pass,
,,,,,,,,,,,,,,,,,,0.749684,,,,,,,,,,,,,,,,eda5267e-d250-4067-bcd9-1146c3280437,1082,,"[116.4, 73.1]",3890436,30,,,,,-2.6617522,,Right Foot,,,"[106.6, 68.0]",Ground Pass,11.047625,,,,Pascal Groß,3097.0,,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Left Wing,74,Ingolstadt,189,['205f0621-9b83-4118-822c-910471c4b422'],20,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:20.091,Pass,
,,,,,,,,,,,,,,,,,,2.044071,,,,,,,,,,,,,,,,b246ddb9-fd18-4dcc-9506-71ee99b21048,1085,,"[108.0, 68.9]",3890436,30,,,,,-1.447765,3d87229a-cc42-405d-bd3e-3c5da6c0f71a,Right Foot,True,,"[112.6, 31.7]",High Pass,37.48333,,,,Dario Lezcano,9113.0,True,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,74,Ingolstadt,189,['55cefca4-6c9b-4068-8086-8d52ff9404a8'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:21.738,Pass,
,,,,,,,,,,,,,,,,,,0.497236,,,,,,,,,,,,,,,,c5532325-f020-4401-96ca-5a8c5a84aeda,1093,,"[30.4, 30.1]",3890436,30,,,,,0.8053955,,Right Foot,,,"[35.3, 35.2]",Low Pass,7.072482,,Incomplete,,,,,,,,,,1,From Free Kick,Dominik Kohr,8207.0,Left Defensive Midfield,74,Ingolstadt,189,['1cdbf9a9-c1c3-48da-8525-e5e79d788ac2'],28,,,,,,,,,,,,,,,,,Augsburg,172,00:30:28.433,Pass,
,,,,,,,,,,,,,,,,,,4.895703,,,,,,,,,,,,,,,,84a11f0d-ee57-4a75-a09d-3bf68ee345bb,1095,,"[73.2, 41.4]",3890436,30,,,,,-2.881348,,Right Foot,,,"[21.0, 27.5]",High Pass,54.01898,,,,Ramazan Özcan,12319.0,,,,,,Recovery,1,From Free Kick,Max Christiansen,12551.0,Left Center Midfield,74,Ingolstadt,189,['35a041ad-c5fa-4650-82da-de5d577ce789'],31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:31.152,Pass,
,,,,,,,,,,,,,,,,,,2.09731,,,,,,,,,,,,,,,,92e4949e-13a5-442d-9900-5d60b5e22c52,1098,,"[22.1, 28.4]",3890436,30,,,,,0.81884295,,Left Foot,,,"[35.1, 42.3]",Ground Pass,19.031815,,,,Marvin Matip,9106.0,,,,,,,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,74,Ingolstadt,189,['efe8fea1-b8b5-4225-a9d4-b077f35b6291'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:37.329,Pass,
,,,,,,,,,,,,,,,,,,1.116769,,,,,,,,,,,,,,,,03b36f16-5ce1-490e-8438-44b15fee3106,1101,,"[35.4, 43.8]",3890436,30,,,,,0.98756695,,Right Foot,,,"[48.2, 63.2]",Ground Pass,23.242203,,,,Pascal Groß,3097.0,,,,,,,1,From Free Kick,Marvin Matip,9106.0,Right Center Back,74,Ingolstadt,189,['13f98eba-76c8-4b39-8720-432d064caea5'],40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:40.748,Pass,
,,,,,,,,,,,,,,,,,,2.10287,,,,,,,,,,,,,,,,c964d26b-d050-4691-aed5-7dfc91bef9d6,1104,,"[46.7, 64.3]",3890436,30,,,,,-2.5793078,,Left Foot,,,"[32.1, 55.1]",Ground Pass,17.256884,,,,Marvin Matip,9106.0,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,74,Ingolstadt,189,['f230ae3f-7970-43d8-ab16-6fef9ceda55e'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:41.958,Pass,
,,,,,,,,,,,,,,,,,,0.984985,,,,,,,,,,,,,,,,373a7239-92bb-42b6-a393-20fda4ace221,1107,,"[44.8, 50.8]",3890436,30,,,,,0.607802,,Right Foot,,,"[65.5, 65.2]",Ground Pass,25.216066,,,,Moritz Hartmann,40464.0,,,,,,,1,From Free Kick,Marvin Matip,9106.0,Right Center Back,74,Ingolstadt,189,['708f9121-e691-4fc2-8b64-e97bd4c79e4e'],49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:49.054,Pass,
,,,,,,,,,,,,,,,,,,1.96698,,,,,,,,,,,,,,,,d1275ab4-3633-4b6e-9d4b-9a43e6df32d6,1110,,"[68.9, 72.0]",3890436,30,,,,,0.13552772,,Right Foot,,,"[86.5, 74.4]",Ground Pass,17.762882,,,,Mathew Leckie,5481.0,,,,,,,1,From Free Kick,Moritz Hartmann,40464.0,Center Forward,74,Ingolstadt,189,['7aebfb02-3edf-4c9b-8e5b-2c9d97a6a026'],51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:51.532,Pass,
,,,,,,,,,,,,,,,,,,1.220824,,,,,,,,,,,,,,,,1d0c1b1a-359d-4587-bdec-12156471d791,1114,,"[98.2, 74.8]",3890436,30,,,,,-2.9629617,,Right Foot,,,"[76.6, 70.9]",Ground Pass,21.949259,,,,Pascal Groß,3097.0,,,,,,,1,From Free Kick,Mathew Leckie,5481.0,Left Wing,74,Ingolstadt,189,['a0c21ef7-0bd5-4e7c-bd97-e1374dca0692'],56,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:56.374,Pass,
,,,,,,,,,,,,,,,,,,1.201382,,,,,,,,,,,,,,,,c2af6109-eea6-4a8f-9bab-808950ca394f,1117,,"[77.1, 70.1]",3890436,30,,,,,0.308418,,Left Foot,,,"[88.4, 73.7]",Ground Pass,11.859595,,Incomplete,,Mathew Leckie,5481.0,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,74,Ingolstadt,189,"['bccf6412-187f-4f2b-9a95-41fca8127118', 'd4e3d32a-01f1-41e8-a9d0-2745975a33ca']",58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:58.837,Pass,
,,,,,,,,,,,,,,,,,,1.061753,,,,,,,,,,,,,,,,92fde257-a3d9-4033-aead-1a920def9328,1120,,"[99.7, 80.0]",3890436,31,,,,,-0.85871285,,,,,"[107.9, 70.5]",Low Pass,12.549502,,,,Max Christiansen,12551.0,,,,,,Throw-in,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,75,Ingolstadt,189,['2e7e19e3-da3f-4ce5-8d7a-890f5185a812'],4,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:04.663,Pass,
,,,,,,,,,,,,,,,,,,1.675922,,,,,,,,,,,,,,,,d4cc7280-aaf5-4835-912d-1348825ba6d7,1126,,"[120.0, 80.0]",3890436,31,,,,,-1.6888022,,Right Foot,,,"[115.4, 41.2]",High Pass,39.071728,,Incomplete,True,,,,,,Outswinging,,Corner,1,From Corner,Pascal Groß,3097.0,Right Center Midfield,76,Ingolstadt,189,['f416a7ac-386f-4da9-bdf1-bb03db331b59'],32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:32.206,Pass,
,,,,,,,,,,,,,,,,,,3.438093,,,,,,,,,,,,,,,,cf9d1ee9-55e0-4d90-9bb3-6843e0f8009a,1130,,"[19.9, 38.0]",3890436,32,,True,,,-0.17568469,,Right Foot,,,"[87.5, 26.0]",High Pass,68.65683,,,,Dong-Won Ji,12302.0,,,,,,Free Kick,1,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,77,Augsburg,172,['385da2cc-3c8d-44a6-b558-a0a8d2d98d7a'],17,,,,,,,,,,,,,,,,,Augsburg,172,00:32:17.484,Pass,
,,,,,,,,,,,,,,,,,,2.721007,,,,,,,,,,,,,,,,af1935b7-2720-494b-9033-5b2ae96c77d6,1133,,"[87.5, 26.0]",3890436,32,,,,True,-0.54497874,,,,,"[106.8, 14.3]",High Pass,22.569448,,Pass Offside,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Free Kick,Dong-Won Ji,12302.0,Center Attacking Midfield,77,Augsburg,172,"['9688467f-0be4-4f7d-ba89-23db84fe6cae', 'b0bc0fc4-ac5a-4097-abc7-2b11c2ce4d2d']",20,,,,,,,,,,,,,,,,,Augsburg,172,00:32:20.923,Pass,True
,,,,,,,,,,,,,,,,,,1.510671,,,,,,,,,,,,,,,,81d9ddc7-7ec4-4a19-9f2c-a8709f2c47fc,1135,,"[25.9, 53.2]",3890436,32,,True,,,-1.2830591,,Right Foot,,,"[35.4, 21.1]",Ground Pass,33.47626,,,,Benjamin Hübner,8405.0,,,,,,Free Kick,1,From Free Kick,Marvin Matip,9106.0,Right Center Back,78,Ingolstadt,189,['bb82bbd0-ff14-4887-8c91-0d1e97dcbce4'],38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:38.340,Pass,
,,,,,,,,,,,,,,,,,,2.86927,,,,,,,,,,,,,,,,5c5c8ff0-3dbd-4d89-8ad6-e1aea6c79352,1137,,"[52.3, 18.5]",3890436,32,,,,,0.9548259,,Left Foot,,,"[88.4, 69.5]",High Pass,62.483677,,Incomplete,,Mathew Leckie,5481.0,,,True,,,,1,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,78,Ingolstadt,189,"['3c9c0c71-a20f-43e2-be0c-4edb9b3a6a6d', '4d31f936-ca07-4f64-9127-8f43efda11e8']",42,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:42.650,Pass,
,,,,,,,,,,,,,,,,,,1.76641,,,,,,,,,,,,,,,,9ed23abf-8a64-4e82-85cd-089ab4ae0286,1140,,"[92.5, 80.0]",3890436,32,,,,,-2.7951992,,,,,"[75.6, 73.9]",Low Pass,17.967192,,,,Danny Vieira da Costa,8676.0,,,,,,Throw-in,1,From Throw In,Mathew Leckie,5481.0,Left Wing,79,Ingolstadt,189,['db9d0275-b289-4dfe-926f-dd19a7e54998'],49,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:49.645,Pass,
,,,,,,,,,,,,,,,,,,0.617541,,,,,,,,,,,,,,,,3456af2e-df9e-4939-986a-b024e647cdc2,1144,,"[76.4, 74.8]",3890436,32,,,,,-1.3405768,,Right Foot,,,"[77.9, 68.4]",Ground Pass,6.5734315,,,,Pascal Groß,3097.0,,,,,,,1,From Throw In,Danny Vieira da Costa,8676.0,Right Back,79,Ingolstadt,189,"['5b48ccf6-ba57-411f-9f87-c2006a710012', 'c1f27835-c6ca-4576-94bb-c485cffdfa07']",52,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:52.697,Pass,True
,,,,,,,,,,,,,,,,,,1.95745,,,,,,,,,,,,,,,,b0f9976f-7d43-41ec-bff5-b4469cbe284f,1147,,"[70.4, 66.7]",3890436,32,,,,,-1.9689243,,Left Foot,,,"[56.1, 32.7]",Ground Pass,36.88482,,,,Benjamin Hübner,8405.0,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,79,Ingolstadt,189,['6147eac2-26e1-4c5b-936c-4e133995e893'],55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:55.024,Pass,
,,,,,,,,,,,,,,,,,,1.313142,,,,,,,,,,,,,,,,d27bfa4a-05d5-41b8-a734-50b82b7309fa,1150,,"[64.0, 29.5]",3890436,32,,,,,0.29059917,,Left Foot,,,"[85.4, 35.9]",Ground Pass,22.336517,,,,Max Christiansen,12551.0,,,,,,,1,From Throw In,Benjamin Hübner,8405.0,Left Center Back,79,Ingolstadt,189,['c991a997-ab12-4273-b137-508c213864b6'],58,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:58.591,Pass,
,,,,,,,,,,,,,,,,,,1.235133,,,,,,,,,,,,,,,,d6a6d2ef-21b9-4aa8-99b3-9de182454ec8,1171,,"[97.3, 39.9]",3890436,34,,,,,-1.6991196,53e85fa3-8e53-4f50-a985-6d5e5fe8f5d1,Left Foot,,,"[96.5, 33.7]",Ground Pass,6.2514,,,,Max Christiansen,12551.0,True,,,,,,1,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,80,Ingolstadt,189,['ff9c85c0-7978-4094-9376-c480bcab4c82'],11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:11.040,Pass,
,,,,,,,,,,,,,,,,,,1.842522,,,,,,,,,,,,,,,,7e9d66fc-23c7-45f3-9504-6b2701a17d18,1175,,"[12.4, 45.7]",3890436,34,,,,,-1.472591,,Keeper Arm,,,"[14.4, 25.4]",Low Pass,20.398285,,,,Ragnar Klavan,4174.0,,,,,,,1,From Keeper,Marwin Hitz,8314.0,Goalkeeper,82,Augsburg,172,['243f3aef-eaad-46b0-b6f0-3f1be0968803'],19,,,,,,,,,,,,,,,,,Augsburg,172,00:34:19.622,Pass,
,,,,,,,,,,,,,,,,,,0.967437,,,,,,,,,,,,,,,,91d18319-3f40-4775-afc9-151fc44f7ccd,1178,,"[17.8, 25.0]",3890436,34,,,,,-0.91273314,,Left Foot,,,"[30.4, 8.7]",Ground Pass,20.602184,,,,Konstantinos Stafylidis,4279.0,,,,,,,1,From Keeper,Ragnar Klavan,4174.0,Left Center Back,82,Augsburg,172,['57e2b0d6-47d8-4e32-b4d7-f454357fb3c4'],22,,,,,,,,,,,,,,,,,Augsburg,172,00:34:22.424,Pass,
,,,,,,,,,,,,,,,,,,1.257803,,,,,,,,,,,,,,,,c8e3ae59-9ad6-4571-ba77-40a85235abe8,1181,,"[34.5, 6.4]",3890436,34,,,,,0.56361717,,Left Foot,,,"[59.5, 22.2]",Low Pass,29.574314,,,,Dong-Won Ji,12302.0,,,,,,,1,From Keeper,Konstantinos Stafylidis,4279.0,Left Back,82,Augsburg,172,['61ec6171-0d5b-4f28-b5b1-bfc7eebc611b'],24,,,,,,,,,,,,,,,,,Augsburg,172,00:34:24.725,Pass,
,,,,,,,,,,,,,,,,,,1.050859,,,,,,,,,,,,,,,,da433795-ec81-4fdb-983a-f362725b7575,1185,,"[56.7, 19.4]",3890436,34,,,,,3.1415927,,Right Foot,,,"[47.7, 19.4]",Ground Pass,9.0,,,,Dominik Kohr,8207.0,,,,,,,1,From Keeper,Dong-Won Ji,12302.0,Center Attacking Midfield,82,Augsburg,172,"['806587dc-2a41-4a76-a65c-07d2095d244b', 'dcefa749-f51f-4e17-a8b3-d841575cc97d']",27,,,,,,,,,,,,,,,,,Augsburg,172,00:34:27.028,Pass,True
,,,,,,,,,,,,,,,,,,0.947718,,,,,,,,,,,,,,,,585b0507-cd50-4747-8f9b-085303835fa4,1188,,"[46.9, 19.6]",3890436,34,,,,,1.2171564,,Right Foot,,,"[54.8, 41.0]",Ground Pass,22.81162,,,,Ja-Cheol Koo,5627.0,,,,,,,1,From Keeper,Dominik Kohr,8207.0,Left Defensive Midfield,82,Augsburg,172,['cacf3e9e-daef-479c-982d-5ea37507e0ac'],28,,,,,,,,,,,,,,,,,Augsburg,172,00:34:28.146,Pass,
,,,,,,,,,,,,,,,,,,1.31195,,,,,,,,,,,,,,,,e6f92581-ce9c-4289-8750-4b25b1b99dcc,1196,,"[51.2, 34.4]",3890436,34,,,,,2.3884413,,Right Foot,,,"[41.6, 43.4]",Ground Pass,13.159027,,,,Marvin Matip,9106.0,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Center Forward,83,Ingolstadt,189,"['212133e9-82d7-4d2b-b90c-8f6449cf14c2', '384425fa-867b-4563-a73e-0a75ffacb637']",32,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:32.089,Pass,True
,,,,,,,,,,,,,,,,,,1.460568,,,,,,,,,,,,,,,,1ca01c4d-02b6-4c5a-bd51-9a788f42899e,1199,,"[37.7, 45.1]",3890436,34,,,,,1.5484537,,Right Foot,,,"[38.1, 63.0]",Ground Pass,17.904469,,,,Danny Vieira da Costa,8676.0,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,83,Ingolstadt,189,['55135f39-f3cd-4cc4-8ab6-55fbf4238002'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:34.966,Pass,
