50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9110284-3235-4fbe-bd0a-59ccfed45cd2,359,,"[62.6, 38.0]",3890259,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,17,Bayern Munich,169,['0f88b727-64d4-4cb2-8b9d-d3a816eb1f8b'],57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:06:57.256,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2bc8758a-bc03-4fd4-88cf-b6e7e55f5382,362,,"[63.8, 47.9]",3890259,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,17,Bayern Munich,169,['9aec2543-2198-4df2-a7d8-7291277e8b2d'],58,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:06:58.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b827a499-64a2-4517-b7f4-996ca80a5909,365,,"[67.4, 20.3]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,17,Bayern Munich,169,['c032ae74-677e-4696-a8e0-a81a271385e6'],1,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:01.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ce38c7-6375-44ee-bcf6-57eebf6453ee,368,,"[84.4, 7.0]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Douglas Costa de Souza,5837.0,Left Midfield,17,Bayern Munich,169,['9af25118-edf6-42f6-9030-5e55a4dd1a04'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:04.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,350e4775-9105-4138-827a-8cfcadf3d946,371,,"[74.0, 19.6]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,17,Bayern Munich,169,['6cafb005-198e-43b3-8e29-94f3b367a037'],7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:07.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,37728591-d97c-49e6-97f6-4810102edc77,375,,"[64.6, 21.9]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,17,Bayern Munich,169,"['78bb25e8-fb22-4010-9fc6-9f401b6e30f0', 'd0d17c4d-170b-443f-ad68-630da1626b4d']",9,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:09.601,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca5da21-c1b2-4f2b-a6e0-c02cc6d68e63,378,,"[66.4, 48.0]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,17,Bayern Munich,169,['f38ed401-00e1-432e-a816-78d9b9cbda95'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:11.020,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5ca6d519-6b41-4bcf-b7c2-59d1962b89f1,382,,"[56.0, 29.2]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,17,Bayern Munich,169,['5217dee9-93ed-4bfc-ab12-2bb421b08184'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:13.909,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d818d58-3160-4a03-808c-815bd31b1349,385,,"[65.9, 17.7]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,17,Bayern Munich,169,['d34365c2-9d34-4ece-8e2c-49d572647b54'],16,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:16.396,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78d94a1a-c981-43f5-8bdb-75053611516b,388,,"[107.6, 42.1]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,17,Bayern Munich,169,['4a989ee4-542b-48e0-bc3d-3c95b1749f45'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:19.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1eebfc34-b63a-450d-8bc2-cdcf035c609d,392,,"[27.4, 58.2]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,18,Hamburger SV,171,['538932e4-a481-4009-97ea-8f7205b4c3b3'],42,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:42.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ac7cda6-8ef3-4c04-a890-0221ea3713f3,394,,"[10.2, 51.5]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,René Adler,8560.0,Goalkeeper,18,Hamburger SV,171,['0a79da2e-7b0b-4bcb-8aba-41755eca41f8'],45,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:45.713,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2bdc95b-d39d-46e5-a663-fb11a298aa92,397,,"[60.3, 64.3]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Gregoritsch,8309.0,Right Midfield,18,Hamburger SV,171,['f532bccf-d3af-47de-bb26-129e6b630ad1'],48,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:48.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a37ca6ad-0df8-409b-be37-8194081f3981,400,,"[69.5, 51.8]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sven Schipplock,8321.0,Center Forward,18,Hamburger SV,171,['c39bec5c-0f54-4d9b-b3ca-4e758ffb81a2'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:07:49.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,508cd05d-3b4e-49e9-9258-c78873f71de3,408,,"[83.4, 11.1]",3890259,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,19,Bayern Munich,169,['afbe0eb9-1eeb-40a4-9562-2d23f7a70d97'],54,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:07:54.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d78bd130-b07b-4db8-8941-31da54f3f534,411,,"[109.5, 69.9]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Müller,5562.0,Right Center Midfield,19,Bayern Munich,169,['9293a7dd-95f1-4e61-b0d3-400edf525cfa'],0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:00.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,982274ec-35a2-4338-90ec-85816a751056,414,,"[87.5, 69.4]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,19,Bayern Munich,169,['1b8749e0-7f69-41a5-9457-20d0893c9f81'],4,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:04.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2e659aa-7795-43a7-8599-6b8497659e26,417,,"[93.4, 73.9]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Midfield,19,Bayern Munich,169,['ac659f81-7fd8-46fb-a584-7ad71d51b4b7'],6,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:06.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8070166-ea24-478b-a987-77682b5b4337,420,,"[79.2, 67.6]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,19,Bayern Munich,169,['b663bfcd-a1c9-4375-93e2-2d88537b4f49'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:11.199,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,78bc50e9-7b5f-43f4-92d5-ed99055eace8,423,,"[93.8, 73.9]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arjen Robben,8218.0,Right Midfield,19,Bayern Munich,169,['9121be21-64f4-4f8a-ace6-0546d6b27a07'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:15.273,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f80cec4d-e5ef-4cce-8ae5-f968c34c2ff0,426,,"[106.9, 57.1]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,19,Bayern Munich,169,['5e7531c2-2ced-4592-92f1-51eae163f7cd'],18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:18.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad2bcbdd-2909-4244-9d31-57645dfaf6b5,436,,"[47.3, 53.8]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Right Center Back,19,Bayern Munich,169,['c7b046ea-9fbd-4ebc-934a-4e4b36696c01'],28,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:28.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,80bfe114-5987-4e69-a6c2-d629a09b80ec,439,,"[55.8, 24.1]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,19,Bayern Munich,169,['10b3a1ec-374a-47c3-8c53-79e450d9f6b6'],31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:31.397,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4fb1251-b309-4c24-86d0-e2d450f7c11f,442,,"[56.5, 33.0]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,19,Bayern Munich,169,['206718b2-1a9e-45e5-953a-9a53b4899f88'],33,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:33.344,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,992c5d9b-f351-48b1-8371-2ab20c637238,445,,"[61.5, 46.3]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Right Center Back,19,Bayern Munich,169,['fb2a89f5-14fc-462f-ab42-d24067f449eb'],35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:35.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eef083c-6052-43c5-afda-a9eb7cb05515,449,,"[55.3, 34.9]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,19,Bayern Munich,169,['4c2b1d69-30d4-4ddf-bfbd-da6a077e4955'],38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:38.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2923e89-c7b0-4be1-a44c-a6eecc611343,452,,"[68.8, 23.1]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,19,Bayern Munich,169,['82b4040c-a500-4787-8c63-e253baf690b6'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:40.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed44a6b1-86cd-4a00-82ce-671766047d31,455,,"[67.1, 26.0]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,19,Bayern Munich,169,['ae1bf2f3-22f1-40ce-8856-c1c9e081a45e'],43,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:43.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2660e008-5beb-41c7-ac98-8a744d71ec1b,458,,"[97.9, 6.3]",3890259,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Midfield,19,Bayern Munich,169,['16c4c74a-8aaf-4844-ba26-e5a97451f6c8'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:08:52.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e084877-d248-4a7f-8c19-a447fc5ba767,465,,"[75.4, 13.0]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,20,Bayern Munich,169,['cc8d1bad-90d3-449f-9454-c76097a11f10'],10,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:10.694,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cc8cf0f-f620-4b00-aee8-6d2f1d621b2e,468,,"[64.0, 22.1]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,20,Bayern Munich,169,['3935ecd0-3f39-4368-b410-efc46ccfee90'],13,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:13.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,045ae7e4-32c5-4c7a-b215-61fcb9abf003,471,,"[66.7, 44.2]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,20,Bayern Munich,169,['12a137fd-98c5-4824-8be6-a013c32abdad'],15,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:15.423,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fd1e989-8bde-4995-82f1-2639ae9ed889,474,,"[75.4, 64.3]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,20,Bayern Munich,169,['23d83053-4f31-4a40-8866-2bdc4b2941e1'],18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:18.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7f17721-65b1-404e-8809-7719a09cbef4,477,,"[71.4, 23.4]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,20,Bayern Munich,169,['6b0a7dd6-cc07-43c6-b067-3a2f1bde30f8'],19,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:19.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0801893-629d-4902-a219-d0a80d708899,480,,"[78.5, 8.0]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,20,Bayern Munich,169,['8ebbbedd-dfe7-4a55-8fc5-7eb7ea1d2a99'],22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:22.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5632940-bc19-4934-8b15-71646aa40c04,482,,"[74.5, 17.7]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,20,Bayern Munich,169,['d37312a7-d728-40e0-bf8a-9e3bfc9b57f7'],23,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:23.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f7bfa02-0f60-4b46-9295-e6eac0abdb51,484,,"[67.2, 32.3]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,20,Bayern Munich,169,['4396c224-c0f9-4ab7-bfa2-d72c62b61e8b'],24,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:24.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a778a995-163d-474e-b67f-280d5cdc03d7,487,,"[69.5, 45.8]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,20,Bayern Munich,169,['900629bf-e0d0-4e29-9a60-03be587b8631'],26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:26.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,810670ae-6100-467f-89df-b737c7612eb2,491,,"[75.7, 69.7]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,20,Bayern Munich,169,['e064a38a-aa2c-4f64-b048-4053b4c1ad1f'],29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:29.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a2ab04d-f6bb-4174-b1e6-cd0c8f3ccf8d,494,,"[78.2, 67.8]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,20,Bayern Munich,169,['2e1901c0-ec0c-4b0c-b498-32e0410b6731'],32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:32.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c84ad209-2d86-4413-88e0-cd123d33c93a,497,,"[69.2, 44.8]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,20,Bayern Munich,169,['f0e04099-1d0d-4975-ade2-4f383caf02b6'],35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:35.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,798a4836-2d3a-4428-bc1f-f4c2ea2c3b5f,500,,"[78.7, 22.6]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,20,Bayern Munich,169,['71cb71f6-0fa8-4459-ab0f-36cc6564cac6'],37,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:37.482,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d42d9995-e4c0-4456-b9f3-d6004e816287,503,,"[74.0, 35.0]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,20,Bayern Munich,169,['c0f620b5-a6d7-4acb-837d-5b4ddf8ce3c2'],38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:38.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a22014e-b42e-41a0-b018-e349379a27c5,507,,"[79.7, 24.7]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,20,Bayern Munich,169,['5f6512c2-61c9-4e24-9c8f-eb5d3aaab9f6'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:40.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4333988e-d4aa-4042-843c-3d31b2b04a08,510,,"[88.6, 11.7]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,20,Bayern Munich,169,['03d1f1a5-bbfd-4791-a497-99a2c8bd8e51'],41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:41.690,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f67acf-0ec8-4735-b079-513d4957aa88,513,,"[58.1, 33.5]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,20,Bayern Munich,169,['6668bfdd-f3c1-4d75-a99f-70760e1d63a1'],44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:44.406,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,52e2303f-f9f8-485b-aca4-461dadf7e583,516,,"[110.7, 10.6]",3890259,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,20,Bayern Munich,169,['9618b7b9-6a2d-4711-bcdf-6e8117692665'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:09:52.727,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c399f03b-bbe8-4853-a44d-155c82ddd5fd,518,,"[34.3, 68.1]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Gregoritsch,8309.0,Right Midfield,21,Hamburger SV,171,['768ffe91-66ee-49d1-80ff-3012f21ada20'],19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:19.455,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,73bfc6ee-eb2f-4fee-8014-c077e7c90e0e,521,,"[44.4, 74.0]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sven Schipplock,8321.0,Center Forward,21,Hamburger SV,171,['7571166e-1911-4585-9c96-7056d60c7a98'],21,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:21.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,35177fbe-8a7e-4a07-865d-3d64e8d69a4a,523,,"[52.7, 4.9]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,22,Bayern Munich,169,['c50e90cb-ff41-47ea-9661-364530471616'],30,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:30.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b194134a-4f03-440e-b246-a6b4d2feeaa4,525,,"[59.5, 33.8]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,22,Bayern Munich,169,['bde641ee-4e29-420e-b3a0-3a3f2752e575'],33,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:33.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a07a7823-2097-49d6-9bd9-3d8ef3a56abc,528,,"[70.2, 68.5]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,22,Bayern Munich,169,['59c994d3-232b-4f28-b9cd-8206ab82c8e7'],37,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:37.188,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,baaee114-5e93-4921-86b5-1d35bc722deb,531,,"[77.3, 69.2]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,22,Bayern Munich,169,['48036fa6-2150-4e7f-826a-95aaa7fae0a5'],39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:39.269,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5343864-667b-45fe-94f2-044d4e28e432,533,,"[63.6, 59.0]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Boateng,5578.0,Right Center Back,22,Bayern Munich,169,['cfc116b7-717e-467f-a856-6c592e1c8499'],40,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:40.259,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cd09a41-9924-4db4-b93d-265f8b5f5e59,536,,"[63.1, 40.8]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xabier Alonso Olano,20133.0,Center Defensive Midfield,22,Bayern Munich,169,['6865a0cf-4a0a-4712-8b04-7f44feb25613'],42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:42.550,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,08322d36-68d1-4ffa-a337-0dcf98900938,539,,"[61.9, 17.4]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Medhi Amine El Mouttaqi Benatia,5244.0,Left Center Back,22,Bayern Munich,169,['5e807d55-a318-4938-b06e-d4a7886919bc'],44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:44.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,01fb8495-7df2-4ae8-9fe0-4c36d268d53f,542,,"[77.6, 9.1]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,22,Bayern Munich,169,['72ff13ff-201b-46f4-8628-92d31920f75a'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:45.856,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,725201ae-3534-4d3d-8175-e1750c49352c,545,,"[88.0, 20.0]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arjen Robben,8218.0,Right Midfield,22,Bayern Munich,169,['c42f7e18-fd33-44a6-bfcf-e62e5b135765'],47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:10:47.516,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a9da570d-b5d9-492e-abd9-034e433f203f,549,,"[43.0, 73.1]",3890259,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Albin Ekdal,5624.0,Right Center Midfield,22,Bayern Munich,169,['de85cc77-33a0-468a-b7cf-0d4104beaa90'],51,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:10:51.687,Ball Receipt*,
