50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db2e10dd-bafd-4aca-8388-d4760d3b697d,2501,,"[87.5, 72.0]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pavel Kadeřábek,9397.0,Right Center Back,140,Hoffenheim,175,['9646b784-fd4b-4e55-8af0-4b782257b36f'],16,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:16.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880290bb-97f9-4d08-be6f-e6d4304e933e,2504,,"[89.0, 57.0]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,140,Hoffenheim,175,['dfa79e9d-37b2-4454-bad0-da6068c38795'],18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:18.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c07f8a00-9011-4a50-9758-825826784605,2507,,"[78.4, 41.1]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Strobl,12321.0,Center Defensive Midfield,140,Hoffenheim,175,['7095007c-deea-4473-b18c-2bc9b6ad4f39'],20,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:20.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d97a80e7-7c88-4fbb-abeb-d389b54d273b,2510,,"[93.6, 26.1]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrej Kramarić,5460.0,Left Center Forward,140,Hoffenheim,175,['4b61b226-090a-4695-a50c-d3e8746d8b89'],22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:22.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d129db7-0b0c-4361-8c9e-b091c9895121,2514,,"[107.3, 18.8]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Steven Zuber,5548.0,Left Wing Back,140,Hoffenheim,175,['4da46876-25e9-4d6e-8c11-06a9a7c3bede'],25,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:25.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49cf6c85-99cf-4370-93da-dd4efe56dcec,2518,,"[108.4, 33.9]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kevin Volland,8215.0,Right Center Forward,140,Hoffenheim,175,['24e8d999-4d26-4c50-bb7f-4425c4753f2d'],26,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:26.252,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2bf3b88-6087-463b-8ce7-852b2038128d,2521,,"[105.9, 51.0]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Schmid,8311.0,Right Wing Back,140,Hoffenheim,175,['58e30195-1227-4239-9e87-a8f0b9f4c23c'],27,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:27.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec74acac-3f0f-4324-a3c7-e32c82508b60,2526,,"[89.5, 36.3]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nadiem Amiri,8403.0,Left Center Midfield,140,Hoffenheim,175,['5fbe5f65-aec9-4406-94e6-06428a0bf01c'],32,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:32.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eedd8b46-79bc-43e6-9ec9-7675472aa0ee,2534,,"[86.8, 47.5]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Strobl,12321.0,Center Defensive Midfield,140,Hoffenheim,175,['18050f14-f4db-449b-b74c-475edba67390'],34,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:34.016,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f8abb90-ac85-478f-a078-38294952de8f,2537,,"[93.1, 51.9]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Schmid,8311.0,Right Wing Back,140,Hoffenheim,175,['8f89979b-442d-4070-8135-aef5396399ba'],34,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:34.781,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740e4bd-27c5-4eee-925e-46f284dae8be,2540,,"[92.8, 40.2]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,140,Hoffenheim,175,['cb53ad46-2981-4e8f-96b5-a0efe6ad23a4'],35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:35.838,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f587724e-b0f6-4374-8d4a-07ff6ccbe530,2545,,"[42.9, 66.6]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,141,Darmstadt 98,872,['c192aadf-97e9-4b9c-9c56-b29d565f6697'],37,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:37.807,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc903288-3923-4754-8939-6a535bce6097,2551,,"[92.3, 16.3]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Volland,8215.0,Right Center Forward,142,Hoffenheim,175,['7f68029d-e244-49a1-8582-1af5c00f4bfe'],47,,,,,,,,,,,,,,,,,Hoffenheim,175,00:21:47.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315e174-467d-43a3-91fc-8c1e41a41234,2555,,"[36.4, 75.1]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florian Jungwirth,12383.0,Right Back,143,Darmstadt 98,872,['538ed9cd-faa9-4b10-b452-c936afef8abc'],50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:50.805,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39781cd5-8a90-437c-b5d6-a550bab2b797,2559,,"[75.6, 66.8]",3890437,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sandro Wagner,9723.0,Center Forward,143,Darmstadt 98,872,['1be09a45-b37c-4e93-b1bd-e75e1ef0963e'],54,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:21:54.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5a9cc92-67a3-4e76-be50-1c50676c971f,2563,,"[51.2, 26.6]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Strobl,12321.0,Center Defensive Midfield,144,Hoffenheim,175,['c1f6a1c1-596d-4290-8456-3e15bf83b1c9'],3,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:03.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b36963-d293-4ae9-8159-6f779f2f683f,2565,,"[55.4, 51.0]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pavel Kadeřábek,9397.0,Right Center Back,144,Hoffenheim,175,['ef64366a-6842-4dbf-80cb-29676bf75def'],9,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:09.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145c2d5d-6ec7-4fe9-a80f-3db8f7068901,2568,,"[75.3, 72.2]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan Schmid,8311.0,Right Wing Back,144,Hoffenheim,175,['81621ca1-0df7-41c8-bb92-6e1ed21c0217'],11,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:11.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bb9ac89-a40b-4e05-b006-1bb5b5a979ed,2571,,"[67.0, 48.9]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Strobl,12321.0,Center Defensive Midfield,144,Hoffenheim,175,['a319ac2b-a9a4-474e-b0b2-87935d342c55'],14,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:14.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a6a818c-f35f-4655-aecb-cecd4cd8491b,2574,,"[86.4, 65.8]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,144,Hoffenheim,175,['4636654b-acf3-457f-834c-b54df35de9a7'],18,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:18.331,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ebe367-e4c9-438a-9db4-dcd80d3babdf,2577,,"[74.2, 56.7]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tobias Strobl,12321.0,Center Defensive Midfield,144,Hoffenheim,175,['4b180ea3-f4b9-4f44-95f4-a7afdcd4ca58'],22,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:22.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77a8aadb-8004-472a-a462-ee476cd910bf,2580,,"[75.9, 64.2]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sebastian Rudy,6039.0,Right Center Midfield,144,Hoffenheim,175,['3af073fd-724e-4f05-a9b3-72b7d71aa2bc'],25,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:25.377,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65273541-f743-4fcc-9850-7f71fb4180aa,2593,,"[66.8, 67.0]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Strobl,12321.0,Center Defensive Midfield,145,Hoffenheim,175,['57ae7858-5bdd-4423-8ed5-0f50c67fab96'],35,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:35.115,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550fc55a-254f-4726-9fa8-4e6cea37a359,2597,,"[106.8, 47.0]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrej Kramarić,5460.0,Left Center Forward,145,Hoffenheim,175,['a57b5608-4a39-41eb-8d4d-72eb4fbd8a36'],40,,,,,,,,,,,,,,,,,Hoffenheim,175,00:22:40.284,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f6a3015-2032-4517-b0cc-46c43d5c9c07,2601,,"[77.9, 31.3]",3890437,67,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,145,Hoffenheim,175,['fbbac5a5-a204-4b63-ba13-01797dada95c'],57,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:22:57.480,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcbad8e-a7ba-467d-9ea8-c8928a3efd03,2604,,"[88.7, 24.6]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Peter Niemeyer,40467.0,Right Defensive Midfield,145,Hoffenheim,175,['0ace781c-ded5-4443-b680-1391859e4977'],1,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:01.204,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3033e3eb-fd47-4570-9047-87af32e3d3b9,2606,,"[58.9, 69.5]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Volland,8215.0,Right Center Forward,145,Hoffenheim,175,['9579d9c1-8b94-446a-be6f-834e73d46c0a'],3,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:03.826,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7862c26-b95e-4c49-b8ff-9df268cd3e72,2610,,"[96.9, 48.5]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marcel Heller,9401.0,Right Midfield,146,Darmstadt 98,872,['124820b0-46a0-47d6-9574-c03e10144d07'],29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:29.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b00e5624-faed-4f5d-88b9-f1a476ce14f4,2616,,"[5.0, 39.5]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,147,Hoffenheim,175,['ae6835f0-bc28-43e2-8f28-23ba16df26ae'],30,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:30.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fdb6c8-268f-45cf-a816-c23407203c6a,2618,,"[52.5, 23.1]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrej Kramarić,5460.0,Left Center Forward,147,Hoffenheim,175,['8cca4f02-6635-44fc-9040-287dd750fde7'],32,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:32.822,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44f07b8c-7369-4fca-a34d-4b879f214a24,2621,,"[42.0, 19.9]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,147,Hoffenheim,175,['a1ccc947-60a1-4d6f-a6bf-adde5e1c7e39'],34,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:34.374,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed541811-5fc9-4708-ba1f-0466e0517c3c,2623,,"[74.7, 49.4]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,147,Hoffenheim,175,['d92c71dc-868e-436a-ba27-ccb325602c17'],35,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:23:35.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04834b55-b9f9-496b-9a17-bd86f29106bd,2627,,"[38.1, 13.3]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Center Back,147,Hoffenheim,175,['a7d62079-3200-4fa2-b5b8-39f1d2951a60'],37,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:37.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ea1d0e-8139-4134-9473-98fd9a3bfc9f,2630,,"[59.1, 17.6]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nadiem Amiri,8403.0,Left Center Midfield,147,Hoffenheim,175,['20a60299-761c-415c-ace4-ee12f67cd8a3'],41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:41.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a307949-4119-42a1-a390-9643bf9d4166,2640,,"[68.2, 5.2]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Center Back,147,Hoffenheim,175,['fbc479be-7f37-4cf4-a15d-40c1780cb827'],43,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:43.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94f913d4-32ee-418d-a927-adedc36525f7,2644,,"[85.8, 2.9]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Zuber,5548.0,Left Wing Back,147,Hoffenheim,175,"['1c82ee72-266e-4fd3-af82-dd9fee7263db', 'e7033ece-ed65-4541-bfda-c80753d2dee6']",46,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:46.184,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaaa78d3-4adc-4707-9538-0314f61bcd28,2648,,"[72.3, 17.1]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Strobl,12321.0,Center Defensive Midfield,147,Hoffenheim,175,['ae3e1ac6-2700-4fc8-b3c8-766160adda15'],52,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:52.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24d472db-9271-4545-ab63-45135a252e56,2651,,"[118.1, 59.8]",3890437,68,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Schmid,8311.0,Right Wing Back,147,Hoffenheim,175,['2152a3de-bd61-424e-9bf9-b3468f5efa08'],57,,,,,,,,,,,,,,,,,Hoffenheim,175,00:23:57.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852e7f4-0b02-4fd3-b43c-cfc123f95799,2656,,"[32.5, 4.9]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jan Rosenthal,40477.0,Center Attacking Midfield,148,Darmstadt 98,872,['7e25b884-25ce-4d38-8c69-c8069c544f33'],21,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:21.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5adfeb3-da96-46f9-b55f-4b4a5ab23d39,2659,,"[44.0, 6.0]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Kempe,9219.0,Left Midfield,148,Darmstadt 98,872,"['a5b9da46-9e38-4c14-a4ef-4ff02f11243e', 'bd1f48c4-07c0-4e6b-a846-8325b572bf32']",22,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:22.684,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f01b9b1-bd82-42c9-968e-c550b1953abb,2663,,"[41.1, 9.6]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sandro Wagner,9723.0,Center Forward,148,Darmstadt 98,872,['c932fb86-4b0b-42e0-97ad-d5f1ab9b7159'],23,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:24:23.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af7b79e9-f83a-45c4-8f78-5ae877341090,2667,,"[49.4, 61.9]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Center Back,149,Hoffenheim,175,['344b167d-524e-4be7-a296-afeaa38a094b'],27,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:27.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac145250-f512-4c17-9f49-4161783d68a9,2671,,"[57.4, 55.5]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Strobl,12321.0,Center Defensive Midfield,149,Hoffenheim,175,['c4150c4b-1a59-4a12-94e5-ee2d79817106'],30,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:30.365,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a397887b-fe98-4936-9a44-703a55b4e566,2673,,"[29.3, 39.3]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Baumann,8393.0,Goalkeeper,149,Hoffenheim,175,['5811f82f-dc09-4b4d-8c26-2a6050671e2a'],32,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:32.937,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139d898d-0d72-434f-b553-49fa93aed27a,2676,,"[38.8, 34.7]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Center Back,149,Hoffenheim,175,['292e19f6-0d14-41fa-84c7-1c68b49dea41'],36,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:36.641,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32f94076-2d24-4cb2-a69f-24afc7b66e36,2679,,"[46.1, 16.7]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeremy Toljan,8392.0,Left Center Back,149,Hoffenheim,175,['d37b2323-5c9b-4634-b869-3ebed28749e5'],38,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:38.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2c8ed93-9957-48ae-b8b5-156d16d8df85,2682,,"[62.3, 32.5]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nadiem Amiri,8403.0,Left Center Midfield,149,Hoffenheim,175,['e234dcfd-9280-4e8f-a584-dea1f48ce4d3'],41,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:41.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0327c36e-119a-4522-a9d5-25c9ef36a949,2689,,"[51.5, 36.5]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Strobl,12321.0,Center Defensive Midfield,149,Hoffenheim,175,['368f5100-929f-4281-b709-0118ca17129f'],44,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:44.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76dd920a-b749-429f-a25c-0a5917e77bbf,2693,,"[49.5, 65.2]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Right Center Back,149,Hoffenheim,175,['cd42ddf8-4553-4495-971a-4eb5f327d082'],48,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:48.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9c15181-9c9f-430c-bd20-6c3147168467,2696,,"[46.5, 38.1]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Center Back,149,Hoffenheim,175,['7fd34f95-1bde-4765-af28-cd2bd4cf9594'],51,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:51.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c7a7148-1ce5-4b6c-8a84-c289fcc7879a,2700,,"[63.9, 32.0]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nadiem Amiri,8403.0,Left Center Midfield,149,Hoffenheim,175,['95f0cd10-e66b-4f9e-9055-8dfabcb9ae36'],53,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:53.800,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04c2ed3a-eb9f-4ca3-b27a-7327adc5282d,2703,,"[47.4, 39.1]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Süle,6322.0,Center Back,149,Hoffenheim,175,['924b25da-a51e-4c89-afe3-40755cdc97a1'],55,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:55.045,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858c0b0c-61d0-4792-9fe9-6ac42c0e8a46,2706,,"[73.9, 58.0]",3890437,69,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Volland,8215.0,Right Center Forward,149,Hoffenheim,175,['d8eab3f1-26c6-4236-962f-24a1d169d072'],59,,,,,,,,,,,,,,,,,Hoffenheim,175,00:24:59.096,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52c95f99-6d40-4a95-891c-0ca4834e0b80,2709,,"[68.2, 71.6]",3890437,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pavel Kadeřábek,9397.0,Right Center Back,149,Hoffenheim,175,['2759c64c-3855-43ee-97d3-7d9081aedf43'],0,,,,,,,,,,,,,,,,,Hoffenheim,175,00:25:00.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b38552-e753-4161-bdf6-2e34160619bc,2713,,"[78.3, 58.9]",3890437,70,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sebastian Rudy,6039.0,Right Center Midfield,149,Hoffenheim,175,"['2483954c-6c2d-49d0-8530-b39477db2ea5', '62240c46-6b68-4669-9847-d13b2252cfc2']",2,,,,,,,,,,,,,,,,,Hoffenheim,175,00:25:02.316,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ded6083e-0c4a-423d-b880-111948c8fcb3,2720,,"[83.1, 20.0]",3890437,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sandro Wagner,9723.0,Center Forward,150,Darmstadt 98,872,['b4333559-572e-43b0-96b4-d32b57d34be0'],8,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:08.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5aa4186-1f35-4f60-b190-fb0248459576,2726,,"[111.9, 47.5]",3890437,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Aytac Sulu,9217.0,Right Center Back,151,Darmstadt 98,872,['f66c4371-8ddb-42ea-a782-dad62deba7b8'],44,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:25:44.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17aea47a-3b56-4c05-a716-0b55c2a657ac,2733,,"[24.6, 32.5]",3890437,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Niklas Süle,6322.0,Center Back,152,Hoffenheim,175,['f5a3d651-a20f-4244-932e-42fa99ce4387'],12,,,,,,,,,,,,,,,,,Hoffenheim,175,00:26:12.301,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16f0b5b0-8713-4eaa-b4c1-ae60b0689121,2736,,"[40.6, 20.8]",3890437,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeremy Toljan,8392.0,Left Center Back,152,Hoffenheim,175,['9e3d6d2c-419a-457c-97de-ed90c8e3db52'],14,,,,,,,,,,,,,,,,,Hoffenheim,175,00:26:14.704,Ball Receipt*,
