50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.31501,,,,,,,,,,,7bf9718a-8844-484a-a880-39fecbdbfc4d,3523,,"[63.5, 30.4]",3890384,85,,,,0.734161,,Right Foot,,,,"[79.9, 45.2]",,Low Pass,,22.090721,,,,Borys Tashchy,9266.0,,,,,,2,From Goal Kick,Filip Kostić,5591.0,Left Wing,164,VfB Stuttgart,174,['a0c2728f-3faa-4e24-ba53-21867e000e9d'],41,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:41.040,Pass,
,,,,,,,,,,,,,,,,,,,1.471487,,,,,,,,,,,18729a8b-e946-49bf-b833-6b3463a6abdd,3525,,"[80.9, 44.6]",3890384,85,,,,-1.7916251,,Right Foot,,,,"[78.7, 34.8]",,Ground Pass,,10.043903,,Incomplete,,Daniel Didavi,8243.0,,,,,,2,From Goal Kick,Borys Tashchy,9266.0,Center Forward,164,VfB Stuttgart,174,"['43aaf789-d6ed-49c2-81a2-0fe2098c04a0', '5d4467a2-a46d-4a67-b5c5-5ce105e413b8']",42,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:40:42.355,Pass,
,,,,,,,,,,,,,,,,,,,0.932916,,,,,,,,,,,6bc4a425-6aac-46b2-b1ec-975c58d8772f,3530,,"[39.8, 28.8]",3890384,86,,,,1.6250417,,Left Foot,,,,"[38.6, 50.9]",,Ground Pass,,22.132555,,,,Sokratis Papastathopoulos,8244.0,,,,,Free Kick,2,From Free Kick,Mats Hummels,5572.0,Left Center Back,165,Borussia Dortmund,180,['60431619-cfcf-42cd-9fb8-1d8ed7d1ec95'],18,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:18.891,Pass,
,,,,,,,,,,,,,,,,,,,1.210441,,,,,,,,,,,47a63e9a-01e7-4c56-a140-a26a1d7519f9,3533,,"[38.8, 51.3]",3890384,86,,,,0.99820673,,Left Foot,,,,"[46.6, 63.4]",,Ground Pass,,14.39618,,,,Julian Weigl,8816.0,,,,,,2,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,165,Borussia Dortmund,180,['dfde2a05-ea2a-4227-b0ed-e79f0738ba9f'],20,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:20.749,Pass,
,,,,,,,,,,,,,,,,,,,1.067478,,,,,,,,,,,1f8fcabb-8823-4bc0-9655-2482f63c63cf,3536,,"[46.6, 63.4]",3890384,86,,,,0.5936443,,Right Foot,,,,"[62.9, 74.4]",,Ground Pass,,19.664434,,,,Łukasz Piszczek,5658.0,,,,,,2,From Free Kick,Julian Weigl,8816.0,Right Defensive Midfield,165,Borussia Dortmund,180,['a2307f74-8304-4bfd-b272-7f97ff48cc8d'],23,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:23.511,Pass,
,,,,,,,,,,,,,,,,,,,1.663112,,,,,,,,,,,95383d30-af7b-4888-b367-524bd84d8f7b,3538,,"[62.7, 74.2]",3890384,86,,,,-2.4968896,,Right Foot,,,,"[49.4, 64.2]",,Ground Pass,,16.640013,,,,Julian Weigl,8816.0,,,,,,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,165,Borussia Dortmund,180,['cf698e93-8b1e-4852-a3ed-06ba3148eeaa'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:24.579,Pass,
,,,,,,,,,,,,,,,,,,,0.772706,,,,,,,,,,,6a2fe6a6-5cb2-4b76-bbf3-c9b47b354647,3541,,"[49.4, 64.2]",3890384,86,,,,1.0390723,,Left Foot,,,,"[55.4, 74.4]",,Ground Pass,,11.83385,,,,Łukasz Piszczek,5658.0,,,,,,2,From Free Kick,Julian Weigl,8816.0,Right Defensive Midfield,165,Borussia Dortmund,180,['a2ba490c-d627-4619-ab0f-9db09fbfd2ca'],28,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:28.143,Pass,
,,,,,,,,,,,,,,,,,,,0.811616,,,,,,,,,,,340c4ec1-c0d7-4708-b7cf-aa3815f0bd3b,3544,,"[53.8, 74.0]",3890384,86,,,,-1.3411539,,Left Foot,,,,"[57.4, 58.6]",,Ground Pass,,15.815183,,Incomplete,,Sven Bender,8216.0,,,,,,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,165,Borussia Dortmund,180,"['a683a555-d449-4bf1-9fe0-b5a256f21f23', 'f8e5d4f0-d255-4110-b581-2ce2fb8c8b5d']",29,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:29.038,Pass,
,,,,,,,,,,,,,,,,,,,2.452771,,,,,,,,,,,7b5de3e0-fc30-4e44-b42b-9b1b8240e77a,3547,,"[49.0, 56.2]",3890384,86,,,,-0.68231654,,Right Foot,,,,"[53.8, 52.3]",,High Pass,,6.1846585,,Incomplete,,Julian Weigl,8816.0,,,,,Interception,2,From Free Kick,Sven Bender,8216.0,Left Defensive Midfield,165,Borussia Dortmund,180,"['54a065f7-473f-4915-afb2-773d3a048f92', '9f4ffeb1-af8b-4aa9-86af-aa678658c13d']",31,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:31.353,Pass,
,,,,,,,,,,,,,,,,,,,1.854223,,,,,,,,,,,9f4ffeb1-af8b-4aa9-86af-aa678658c13d,3549,,"[66.3, 27.8]",3890384,86,,,,-0.7060946,,Head,,,,"[82.6, 13.9]",,High Pass,,21.421951,,Incomplete,,Daniel Didavi,8243.0,,,,,Recovery,2,From Free Kick,Marvin Wanitzek,28601.0,Right Defensive Midfield,165,Borussia Dortmund,180,"['7b5de3e0-fc30-4e44-b42b-9b1b8240e77a', 'c3c45faa-5073-4ab7-a7f9-9aec41a9e42f', 'e1095320-f5a5-4916-9db1-8e3f30d5be13']",33,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:33.806,Pass,
,,,,,,,,,,,,,,,,,,,1.18037,,,,,,,,,,,c3c45faa-5073-4ab7-a7f9-9aec41a9e42f,3551,,"[37.5, 66.2]",3890384,86,,,,-0.34353888,,Head,,,,"[49.8, 61.8]",,High Pass,,13.063308,,Incomplete,,Julian Weigl,8816.0,,,,,Recovery,2,From Free Kick,Łukasz Piszczek,5658.0,Right Back,165,Borussia Dortmund,180,"['9f4ffeb1-af8b-4aa9-86af-aa678658c13d', 'c8f01acc-6d32-4fec-82bf-55030a09056c', 'fabf36c1-ddac-46f1-8d6d-25db135b96cd']",35,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:35.660,Pass,
,,,,,,,,,,,,,,,,,,,0.999634,,,,,,,,,,,c8f01acc-6d32-4fec-82bf-55030a09056c,3553,,"[70.3, 18.3]",3890384,86,,,,-0.72486615,,Head,,,,"[77.3, 12.1]",,Low Pass,,9.350936,,,,Filip Kostić,5591.0,,,,,Recovery,2,Regular Play,Marvin Wanitzek,28601.0,Right Defensive Midfield,166,VfB Stuttgart,174,"['45c5d8f7-cb48-4203-877e-f0dbf15bc967', 'c3c45faa-5073-4ab7-a7f9-9aec41a9e42f']",36,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:36.840,Pass,
,,,,,,,,,,,,,,,,,,,0.185139,,,,,,,,,,,429313ab-2140-4612-a3fa-7df8ba47e66a,3556,,"[85.8, 24.1]",3890384,86,,,,-1.0957856,,Left Foot,,,,"[89.4, 17.1]",,Ground Pass,,7.8714676,,,,Daniel Didavi,8243.0,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,166,VfB Stuttgart,174,['6b296ddd-86d6-4396-bb00-138ab103e0ec'],40,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:40.117,Pass,
,,,,,,,,,,,,,,,,,,,1.256781,,,,,,,,,,,64b4c3a1-9698-4949-9745-79113c9ab3fb,3570,,"[69.5, 29.6]",3890384,86,,,,0.05580791,,Right Foot,,,,"[87.4, 30.6]",,Low Pass,,17.927912,,Incomplete,,,,,,,,Recovery,2,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,167,Borussia Dortmund,180,"['6b002c97-967d-41a6-8fa5-bdfce2c53e33', 'ef58531f-7044-49b1-a8dd-5dd862ee2491']",47,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:47.487,Pass,True
,,,,,,,,,,,,,,,,,,,3.039156,,,,,,,,,,,6b002c97-967d-41a6-8fa5-bdfce2c53e33,3571,,"[32.7, 49.5]",3890384,86,,,,-0.10286149,,Left Foot,,,,"[48.2, 47.9]",,High Pass,,15.582362,,,,Julian Weigl,8816.0,,,,,Recovery,2,Regular Play,Łukasz Piszczek,5658.0,Right Back,167,Borussia Dortmund,180,"['50fed6cf-bb77-4e4b-858f-4614d9e85257', '64b4c3a1-9698-4949-9745-79113c9ab3fb']",48,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:48.743,Pass,
,,,,,,,,,,,,,,,,,,,1.806254,,,,,,,,,,,31512120-e1a3-497a-a8fb-fa4586109cc1,3574,,"[46.4, 48.1]",3890384,86,,,True,0.4788308,,,,,,"[64.7, 57.6]",,High Pass,,20.618923,,Incomplete,,,,,,,,,2,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,167,Borussia Dortmund,180,"['801f8a27-41cc-4262-8538-a9370a039a91', '8926e0d9-d3c3-4812-ad07-e38302e43564']",51,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:51.783,Pass,True
,,,,,,,,,,,,,,,,,,,3.905957,,,,,,,,,,,801f8a27-41cc-4262-8538-a9370a039a91,3576,,"[55.4, 22.5]",3890384,86,,,,0.44742656,,Right Foot,,,,"[90.2, 39.2]",,High Pass,,38.599613,,Incomplete,,Borys Tashchy,9266.0,,,,,Recovery,2,Regular Play,Georg Niedermeier,40470.0,Left Center Back,167,Borussia Dortmund,180,"['23624452-46e9-4c62-a68a-aee7a04ec491', '31512120-e1a3-497a-a8fb-fa4586109cc1', '53d314bd-254d-4818-9d28-d244d83c4543', 'a245e97c-2a81-4baf-83f2-050316605599']",53,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:41:53.589,Pass,True
,,,,,,,,,,,,,,,,,,,1.139051,,,,,,,,,,,53d314bd-254d-4818-9d28-d244d83c4543,3579,,"[29.9, 40.9]",3890384,86,,,True,0.4259942,,,,,,"[41.8, 46.3]",,High Pass,,13.0679,,,,Julian Weigl,8816.0,,,,,Recovery,2,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,167,Borussia Dortmund,180,"['0ffc7f3e-d167-49a6-af69-bf309bb0feb5', '4d521c16-a938-4683-bd5b-24b3b35df8df', '801f8a27-41cc-4262-8538-a9370a039a91']",57,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:41:57.495,Pass,True
,,,,,,,,,,,,,,,,,,,2.122472,,,,,,,,,,,f168f2f0-2761-43d8-b959-811075b20ab9,3585,,"[44.2, 44.5]",3890384,87,,,,-1.622794,,Right Foot,,,,"[42.8, 17.6]",,Ground Pass,,26.936407,,,,Mats Hummels,5572.0,,,,,Free Kick,2,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,168,Borussia Dortmund,180,['feff4e04-a7df-4b95-99ce-93cb9bdc9739'],16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:16.268,Pass,
,,,,,,,,,,,,,,,,,,,1.992035,,,,,,,,,,,9f96ea7e-db1f-469a-85b6-e6bc4a3b027e,3589,,"[48.0, 12.2]",3890384,87,,,,0.1611519,,Left Foot,,,,"[88.6, 18.8]",,High Pass,,41.132954,,Incomplete,,İlkay Gündoğan,10287.0,,,,,,2,From Free Kick,Mats Hummels,5572.0,Left Center Back,168,Borussia Dortmund,180,"['1543c237-d404-4dcc-a92c-1547b383e536', '2bb58c76-00ca-498a-a06a-edc25a6066c9', 'e032eaf6-cb3e-4c10-bfda-8d0211395aa1']",21,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:21.798,Pass,True
,,,,,,,,,,,,,,,,,,,2.338511,,,,,,,,,,,fe7365cb-fe86-415d-9e97-9c468a16b903,3593,,"[37.2, 77.2]",3890384,87,,,,-0.07872328,,Right Foot,,,,"[80.3, 73.8]",,High Pass,,43.2339,,Incomplete,,Georg Niedermeier,40470.0,,,,,,2,Regular Play,Timo Baumgartl,8956.0,Right Center Back,169,VfB Stuttgart,174,"['477a9554-bd83-4bb0-aa6c-0e4d2de9842c', 'a40ff71f-9b11-4287-afa9-752806036f91']",27,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:27.392,Pass,
,,,,,,,,,,,,,,,,,,,1.846547,,,,,,,,,,,a40ff71f-9b11-4287-afa9-752806036f91,3595,,"[39.8, 6.3]",3890384,87,,,,-0.09275632,,Head,,,,"[57.0, 4.7]",,High Pass,,17.274258,,Incomplete,,,,,,,,Recovery,2,Regular Play,Mats Hummels,5572.0,Left Center Back,169,VfB Stuttgart,174,"['5cf3ce6e-3cd8-4d74-a1ac-b58045a517e3', 'fe7365cb-fe86-415d-9e97-9c468a16b903']",29,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:29.731,Pass,
,,,,,,,,,,,,,,,,,,,0.859601,,,,,,,,,,,5cf3ce6e-3cd8-4d74-a1ac-b58045a517e3,3596,,"[63.1, 75.4]",3890384,87,,,,-0.14373867,,Head,,,,"[78.3, 73.2]",,High Pass,,15.358385,,Incomplete,,Borys Tashchy,9266.0,,,,,Recovery,2,Regular Play,Daniel Schwaab,8270.0,Right Back,169,VfB Stuttgart,174,"['a40ff71f-9b11-4287-afa9-752806036f91', 'dbb61787-2d0e-4d6d-86b3-0a47405f9afd', 'e6988292-c4ce-42d9-8cfc-86e8067d2dee']",31,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:31.578,Pass,
,,,,,,,,,,,,,,,,,,,2.39781,,,,,,,,,,,dbb61787-2d0e-4d6d-86b3-0a47405f9afd,3599,,"[41.8, 6.9]",3890384,87,,,,0.82224786,,Right Foot,,,,"[62.7, 29.4]",,High Pass,,30.709282,,Incomplete,,,,,,,,Recovery,2,Regular Play,Mats Hummels,5572.0,Left Center Back,169,VfB Stuttgart,174,"['005c61e7-59c8-47ef-aecf-ac8df8e17569', '219ba8e6-9c4c-4f88-a872-a33c1493cb80', '5cf3ce6e-3cd8-4d74-a1ac-b58045a517e3']",32,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:42:32.437,Pass,True
,,,,,,,,,,,,,,,,,,,1.731967,,,,,,,,,,,219ba8e6-9c4c-4f88-a872-a33c1493cb80,3600,,"[57.4, 50.7]",3890384,87,,,,-0.9873323,,Right Foot,,,,"[67.5, 35.4]",,Low Pass,,18.33303,,,,Filip Kostić,5591.0,,,,,Recovery,2,Regular Play,Marvin Wanitzek,28601.0,Right Defensive Midfield,169,VfB Stuttgart,174,"['1afc59b8-cee0-494b-9971-e3ae482a4a5a', 'dbb61787-2d0e-4d6d-86b3-0a47405f9afd']",34,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:34.835,Pass,
,,,,,,,,,,,,,,,,,,,0.55786,,,,,,,,,,,edaaf161-9e67-4363-b70c-213ab7dae055,3606,,"[67.3, 45.8]",3890384,87,,,,-2.2686992,,Left Foot,,,,"[62.1, 39.6]",,Ground Pass,,8.091971,,,,Marvin Wanitzek,28601.0,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Wing,169,VfB Stuttgart,174,['d61914cf-c87d-4ff6-8090-47c8c9882d42'],38,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:38.189,Pass,
,,,,,,,,,,,,,,,,,,,2.257398,,,,,,,,,,,0226b71f-b616-4235-a4f5-ee8f3158ea41,3610,,"[64.1, 36.8]",3890384,87,,,,-1.1816633,,Right Foot,,,,"[73.9, 12.9]",,Low Pass,,25.831182,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,2,Regular Play,Marvin Wanitzek,28601.0,Right Defensive Midfield,169,VfB Stuttgart,174,['e24d233a-117d-4eeb-940d-291b83e8196a'],40,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:40.232,Pass,
,,,,,,,,,,,,,,,,,,,6.628324,,,,,,,,,,,72f86984-da89-448b-bd8f-0df71008af36,3614,,"[82.8, 7.1]",3890384,87,,,,1.2172974,,Left Foot,,,,"[109.7, 80.0]",,High Pass,,77.7047,,Out,,Borys Tashchy,9266.0,,True,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,169,VfB Stuttgart,174,"['1a5652e6-4828-4a82-ad52-2b650dc5f5a0', 'b80b63da-80f2-4f22-b93b-6b02598d233c']",44,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:42:44.549,Pass,True
,,,,,,,,,,,,,,,,,,,1.74174,,,,,,,,,,,0b351361-3ace-4efa-a722-6978e044e077,3618,,"[16.7, 0.1]",3890384,88,,,,0.6063412,,,,,,"[42.8, 18.2]",,High Pass,,31.761927,,,,Gonzalo Castro Randon,8233.0,,,,,Throw-in,2,From Throw In,Marcel Schmelzer,11458.0,Left Back,170,Borussia Dortmund,180,['fa36df5a-fd9d-48a9-8fbf-f3ce362b6a7a'],37,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:37.751,Pass,
,,,,,,,,,,,,,,,,,,,0.739468,,,,,,,,,,,853c6bde-c80a-48c1-bbb5-61512bcf38a6,3622,,"[42.8, 10.4]",3890384,88,,,,0.773634,,Right Foot,,,,"[51.4, 18.8]",,Low Pass,,12.021647,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,2,From Throw In,Gonzalo Castro Randon,8233.0,Center Attacking Midfield,170,Borussia Dortmund,180,"['cc32dee8-7421-4a7d-810f-4d6e5c200af2', 'db3b3a04-aafa-40ea-af38-74d3c8bd17a8']",40,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:40.626,Pass,True
,,,,,,,,,,,,,,,,,,,1.837925,,,,,,,,,,,ae0c3876-e5f5-4fe3-a507-7ac3e36ca1bf,3627,,"[71.5, 54.7]",3890384,88,,,,-3.0588803,,Left Foot,,,,"[52.2, 53.1]",,Ground Pass,,19.366207,,,,Georg Niedermeier,40470.0,,,,,Recovery,2,From Throw In,Filip Kostić,5591.0,Left Wing,170,Borussia Dortmund,180,"['0c91ef87-1753-44bf-a59f-7f047b8a8ac7', '30f919c1-7ac5-49e4-a051-9a42367b4dc0']",42,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:42.348,Pass,True
,,,,,,,,,,,,,,,,,,,3.07426,,,,,,,,,,,42cd69be-9b67-48e5-a741-a871aef054d8,3631,,"[54.6, 52.3]",3890384,88,,,,-0.17230739,,Right Foot,,,,"[90.8, 46.0]",,High Pass,,36.744114,,Incomplete,,,,,,,,,2,From Throw In,Georg Niedermeier,40470.0,Left Center Back,170,Borussia Dortmund,180,['dff0b69e-06e6-4d89-bca4-27194c6f8efe'],44,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:44.445,Pass,
,,,,,,,,,,,,,,,,,,,2.400412,,,,,,,,,,,dff0b69e-06e6-4d89-bca4-27194c6f8efe,3632,,"[29.3, 34.1]",3890384,88,,,,0.29115793,,Head,,,,"[60.0, 43.3]",,High Pass,,32.04887,,Incomplete,,Pierre-Emerick Aubameyang,3712.0,,,,,Recovery,2,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,170,Borussia Dortmund,180,"['42cd69be-9b67-48e5-a741-a871aef054d8', '591151c8-b50f-4de4-8eb2-93d1936fe316', '6c62da23-95fc-407c-abf9-e7eda35762f5']",47,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:47.520,Pass,
,,,,,,,,,,,,,,,,,,,1.847249,,,,,,,,,,,6c62da23-95fc-407c-abf9-e7eda35762f5,3634,,"[60.1, 36.8]",3890384,88,,,True,-0.014704823,,,,,,"[73.7, 36.6]",,High Pass,,13.601471,,Incomplete,,Filip Kostić,5591.0,,,,,Recovery,2,From Throw In,Georg Niedermeier,40470.0,Left Center Back,170,Borussia Dortmund,180,"['055f0689-3074-4ac6-90ef-3a80c8dc933d', '11e43fd0-cb4c-4789-937b-0be89eff433f', '3fe5cc50-5b7f-4e4c-83e6-5a99f86404df', 'dff0b69e-06e6-4d89-bca4-27194c6f8efe']",49,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:49.920,Pass,True
,,,,,,,,,,,,,,,,,,,6.073446,,,,,,,,,,,e72785c8-8a5d-4a2f-bfd8-135c330ee215,3640,,"[46.4, 46.3]",3890384,88,,,,0.3046659,,Right Foot,,,,"[113.5, 67.4]",,High Pass,,70.33932,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,2,From Throw In,Julian Weigl,8816.0,Right Defensive Midfield,170,Borussia Dortmund,180,"['26922393-41b0-44e4-b426-2d879d87e78f', '496d6bfd-3f88-436d-8ec8-6683b20a7f5f']",52,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:52.634,Pass,True
,,,,,,,,,,,,,,,,,,,0.877626,,,,,,,,,,,b907ed96-138a-42ec-b391-3094edcb7bb6,3643,,"[116.5, 60.8]",3890384,88,,,,-1.61159,,Right Foot,True,,,"[115.9, 46.1]",,High Pass,,14.71224,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,2,From Throw In,Pierre-Emerick Aubameyang,3712.0,Center Forward,170,Borussia Dortmund,180,"['d15414e7-088c-41ef-8c53-ada02cebe5b5', 'f0911f6a-e215-4016-9498-b5cfe356073c']",59,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:43:59.778,Pass,
,,,,,,,,,,,,,,,,,,,1.550066,,,,,,,,,,,6071fb6b-47c0-4ccd-a7b3-8bd29d259bc3,3646,,"[120.0, 80.0]",3890384,89,True,,,-1.8205711,,Right Foot,,,,"[117.5, 70.2]",,Ground Pass,,10.113852,,,,Gonzalo Castro Randon,8233.0,,,,,Corner,2,From Corner,Henrikh Mkhitaryan,3275.0,Right Wing,171,Borussia Dortmund,180,['efa8ea96-8bc5-4281-aa97-5445a0feda4f'],14,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:14.997,Pass,
,,,,,,,,,,,,,,,,,,,1.033894,,,,,,,,,,,d5578005-66f7-47a9-b5dc-15c8fe7ae190,3648,,"[117.5, 70.2]",3890384,89,True,,,2.5022068,,Left Foot,,,,"[109.7, 76.0]",,Ground Pass,,9.720082,,,,Henrikh Mkhitaryan,3275.0,,,,,,2,From Corner,Gonzalo Castro Randon,8233.0,Center Attacking Midfield,171,Borussia Dortmund,180,['e5f803e5-5b05-47de-aa94-eb664d51dbd4'],16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:16.547,Pass,
,,,,,,,,,,,,,,,,,,,2.039847,,,,,,,,,,,c3376d91-86bf-41f0-8e7a-149fa161c999,3650,,"[109.7, 76.0]",3890384,89,,,,-2.9334705,,Left Foot,,,,"[93.6, 72.6]",,Ground Pass,,16.45509,,,,Łukasz Piszczek,5658.0,,,,,,2,From Corner,Henrikh Mkhitaryan,3275.0,Right Wing,171,Borussia Dortmund,180,['4f1a73f0-adcc-4995-924d-f79b975fdaec'],17,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:17.682,Pass,
,,,,,,,,,,,,,,,,,,,1.280808,,,,,,,,,,,65872221-cf40-403c-9900-898672ff7237,3653,,"[88.2, 67.4]",3890384,89,,,,-2.1776645,,Right Foot,,,,"[77.3, 51.7]",,Ground Pass,,19.112823,,,,Sven Bender,8216.0,,,,,,2,From Corner,Łukasz Piszczek,5658.0,Right Back,171,Borussia Dortmund,180,['59d5bb7f-57b3-421a-a6c8-851493741be1'],20,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:20.057,Pass,
,,,,,,,,,,,,,,,,,,,1.921793,,,,,,,,,,,c6cc564c-2889-4a45-8799-7349839eb71c,3656,,"[77.9, 52.1]",3890384,89,,,,1.4981968,,Left Foot,,,,"[79.1, 68.6]",,Ground Pass,,16.54358,,,,Łukasz Piszczek,5658.0,,,,,,2,From Corner,Sven Bender,8216.0,Left Defensive Midfield,171,Borussia Dortmund,180,['c202dfef-b322-4c60-8ef6-3acf7681bd58'],21,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:21.636,Pass,
,,,,,,,,,,,,,,,,,,,1.692496,,,,,,,,,,,1c5c3890-08a6-4616-9c6e-15701bce397b,3659,,"[73.1, 67.0]",3890384,89,,,,-2.409125,,Right Foot,,,,"[57.2, 52.7]",,Ground Pass,,21.384573,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Corner,Łukasz Piszczek,5658.0,Right Back,171,Borussia Dortmund,180,['897a8aa6-0ca3-4eeb-9c53-37f401f8f670'],23,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:23.744,Pass,
,,,,,,,,,,,,,,,,,,,2.310098,,,,,,,,,,,00d2284e-d378-48ce-b492-daa81f321b38,3662,,"[56.2, 52.3]",3890384,89,,,,-2.4480126,,Right Foot,,,,"[30.7, 31.1]",,Ground Pass,,33.161575,,,,Roman Bürki,8225.0,,,,,,2,From Corner,Sokratis Papastathopoulos,8244.0,Right Center Back,171,Borussia Dortmund,180,['d01cc6c3-dde1-417d-b895-af6239f8f6d7'],26,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:26.572,Pass,
,,,,,,,,,,,,,,,,,,,1.708922,,,,,,,,,,,45a34ea1-c6b0-4779-80b1-3e9cb535b414,3665,,"[31.3, 31.1]",3890384,89,,,,1.2404066,,Left Foot,,,,"[40.8, 58.8]",,Ground Pass,,29.283783,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Corner,Roman Bürki,8225.0,Goalkeeper,171,Borussia Dortmund,180,['05dd2c2b-63ce-4346-aabd-26a375b7d4cd'],29,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:29.956,Pass,
,,,,,,,,,,,,,,,,,,,1.981538,,,,,,,,,,,2aa9a921-a568-4551-bb74-1de9774c9b21,3668,,"[39.4, 56.8]",3890384,89,,,,-2.2977815,,Right Foot,,,,"[23.3, 38.7]",,Ground Pass,,24.224367,,,,Roman Bürki,8225.0,,,,,,2,From Corner,Sokratis Papastathopoulos,8244.0,Right Center Back,171,Borussia Dortmund,180,['1b41853b-0f5a-4dd1-81e7-e486b5ffd1e5'],32,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:44:32.528,Pass,
