50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[41.5, 11.0]",,,,,,,,,,,3.503481,,,,,,,,,,,,,6a262a47-5d9d-46f0-a1ae-e503843b8720,233,,,"[33.6, 16.7]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,11,Schalke 04,181,"['44983f96-d314-4ad8-b187-480859023ec8', 'e42c70b3-cbb6-4601-9691-cc82561edf41']",0,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:00.787,Carry,
,,,,,"[51.1, 22.5]",,,,,,,,,,,1.550531,,,,,,,,,,,,,4bab2c0d-53f5-4920-b1c6-fb282170a173,236,,,"[45.9, 20.8]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,11,Schalke 04,181,"['017589db-cb83-4bf3-ab64-d99bb4e7ebeb', '063cdac2-fc41-47c2-abcc-76ff5f76f28d']",5,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:05.397,Carry,
,,,,,"[80.4, 70.8]",,,,,,,,,,,2.874773,,,,,,,,,,,,,25f6ffec-8494-444a-aa22-ad43a3e6924f,239,,,"[92.3, 71.7]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,11,Schalke 04,181,"['a09d16de-42b5-4861-9199-92a71aa36762', 'b58ae219-c99b-4ef7-9fbb-247ae3d37321', 'dbf716a5-7255-4ae9-8603-218560544e02']",9,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:09.943,Carry,True
,,,,,"[75.1, 66.3]",,,,,,,,,,,0.934635,,,,,,,,,,,,,76dcf442-46fd-4378-8f1f-5e3243505fc5,243,,,"[75.1, 66.3]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Höger,8824.0,Right Defensive Midfield,11,Schalke 04,181,"['b1f1e4ab-230d-4253-b81b-dbe39e3cbf2e', 'bc8b75f6-60a2-4c79-a536-ede66d9375dc']",13,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:13.527,Carry,
,,,,,"[89.5, 65.3]",,,,,,,,,,,0.197467,,,,,,,,,,,,,8351c155-f608-428e-b8e4-b7dc699f4700,246,,,"[88.1, 65.3]",3890271,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,11,Schalke 04,181,"['f5868431-d7ab-49be-b96d-ff55129f514d', 'fad56115-c866-475a-86db-f49279a864aa']",15,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:15.453,Carry,
,,,,,"[40.9, 16.3]",,,,,,,,,,,1.781643,,,,,,,,,,,,,384e4a33-2cbd-49fc-8738-be839812fa67,261,,,"[36.2, 15.5]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,14,Schalke 04,181,"['29c49928-900d-4d05-a999-a94353afd7ef', '71316bd1-407f-40fb-a409-4ba00309222f']",6,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:06.366,Carry,
,,,,,"[56.8, 11.7]",,,,,,,,,,,2.667173,,,,,,,,,,,,,5326299a-b028-4134-85fd-6211faf2dd75,264,,,"[62.2, 11.1]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Julian Draxler,3186.0,Left Midfield,14,Schalke 04,181,"['0dc3c90d-51ae-4414-899b-c4b0dcf9ed8e', '94d9f3f3-e45e-4a70-a279-0f1218b2aac0', 'cff2c44f-5160-43be-aa30-e8b88340fc92']",9,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:09.452,Carry,True
,,,,,"[47.3, 21.1]",,,,,,,,,,,1.656977,,,,,,,,,,,,,b73f23dd-d097-468f-9496-b89d9c27a60e,268,,,"[44.8, 19.2]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Left Defensive Midfield,14,Schalke 04,181,"['b9e658cf-73f7-4aec-9f64-14a975f2e521', 'd50be048-032d-4e25-a4bd-f20730f3dfa4']",13,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:13.619,Carry,
,,,,,"[95.4, 53.3]",,,,,,,,,,,2.697471,,,,,,,,,,,,,26b649f6-a80a-48ee-80c8-8aff65738655,273,,,"[85.1, 57.5]",3890271,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,14,Schalke 04,181,"['083dee41-b18b-4f6e-9012-fe63b3efbd9d', '6cbbae2d-2caa-4845-a0ed-9b122fca8136', '6f0ce04f-a11a-4d33-be34-286442f422ed']",19,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:19.606,Carry,True
,,,,,"[17.0, 39.2]",,,,,,,,,,,0.201361,,,,,,,,,,,,,e981ea69-e4f1-4b18-9fac-e73132c0959e,292,,,"[17.0, 39.2]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,17,Schalke 04,181,"['4bd1cbaf-1466-4c53-897f-02c85edd4450', 'a966d076-01e1-4b90-9e8e-c3ebbd21f4d5']",39,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:39.525,Carry,
,,,,,"[35.0, 10.0]",,,,,,,,,,,1.698621,,,,,,,,,,,,,7c8beae0-f490-4e3e-a6ec-bc38cbc952c8,296,,,"[30.9, 13.3]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,17,Schalke 04,181,"['2dab43d9-ec79-492c-8726-ccea3b467984', '6a9b0f1d-5aa8-47af-b9ae-8472c8d941fe', '84e2b79a-7ea6-4cb3-b4df-02d53c052a74', 'f0c4f8fa-e269-4300-846d-55ccad307c03']",42,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:42.424,Carry,True
,,,,,"[45.4, 3.9]",,,,,,,,,,,5.900155,,,,,,,,,,,,,7f115cde-c660-4623-bd65-5301243bb4a8,300,,,"[46.1, 4.4]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Back,17,Schalke 04,181,"['23bd7e07-1e15-494b-9ed8-bf16544c6443', '4cb735ab-1ebf-46b5-a33c-3bb976a84a94', 'beea7285-b067-475c-8ab5-8b3305fac2b5']",45,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:45.254,Carry,True
,,,,,"[28.7, 13.3]",,,,,,,,,,,1.178941,,,,,,,,,,,,,622f64c1-df17-4a5e-b554-8e0ae6e22f0f,304,,,"[28.7, 10.3]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,17,Schalke 04,181,"['a50eef25-fb0c-4f41-a0e8-04a1dcb0fc06', 'bb128969-0c50-453d-bdfa-429c0848d052']",53,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:53.070,Carry,
,,,,,"[49.8, 55.5]",,,,,,,,,,,1.958128,,,,,,,,,,,,,c5b5c223-8337-4031-88c7-c4840244418c,307,,,"[39.2, 50.8]",3890271,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,17,Schalke 04,181,"['33f5a38a-6ed8-4525-92d9-53b48487d7dc', 'f3604794-59d5-4398-bcd2-4e3f08ea2cc8']",56,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:56.599,Carry,
,,,,,"[84.7, 8.1]",,,,,,,,,,,3.256325,,,,,,,,,,,,,ff262446-20a8-4a93-ab03-666065f5185f,310,,,"[81.2, 3.3]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Left Midfield,17,Schalke 04,181,"['4e4bf566-ad9f-41bd-9a2d-5438afd99bdc', 'bd36a569-9de1-48cb-aadc-64f142dec56f']",0,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:00.909,Carry,
,,,,,"[98.6, 22.7]",,,,,,,,,,,0.04,,,,,,,,,,,,,0a03166a-71ed-4b40-8fdb-e591a8566f61,313,,,"[98.6, 22.7]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Left Center Forward,17,Schalke 04,181,"['77812310-50da-4611-bf5d-cb7d07a5ed48', 'fe5816c9-9388-4191-ae82-eb85d3f5c0d9']",5,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:05.257,Carry,
,,,,,"[72.8, 53.5]",,,,,,,,,,,1.890818,,,,,,,,,,,,,5ca73249-dc3c-4b31-8d4e-b81fddcd73f9,318,,,"[69.3, 55.3]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,17,Schalke 04,181,"['18f8e208-3a8e-47ae-9cae-fd73bcb0b0fb', 'f1734e60-cf70-4d2d-ab78-8ab49a78fa20']",8,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:08.266,Carry,
,,,,,"[84.5, 47.0]",,,,,,,,,,,3.135274,,,,,,,,,,,,,0ff039e9-f589-463c-8e02-36d38e96a15c,321,,,"[92.3, 54.9]",3890271,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,17,Schalke 04,181,"['66ee9474-7eca-4a63-aaaf-080205bedaab', 'e602ea0e-0745-4974-ac3e-80c28af9b756', 'f6ea50df-3044-421e-9554-93b26f358f2c']",11,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:11.592,Carry,True
,,,,,"[77.9, 9.4]",,,,,,,,,,,2.721055,,,,,,,,,,,,,8fdd0161-68b0-433b-bc04-58946fc6df1d,341,,,"[77.0, 3.3]",3890271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Draxler,3186.0,Left Midfield,19,Schalke 04,181,"['00b03351-e51e-446c-a1a0-2904129bb060', 'd34a4083-297c-442e-94b1-70d614562b0a']",3,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:03.887,Carry,
,,,,,"[81.8, 65.8]",,,,,,,,,,,1.697771,,,,,,,,,,,,,e8611c59-4bfb-490a-ba39-f3dbd67bec60,344,,,"[80.0, 67.0]",3890271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Uilson de Souza Paula Júnior,30312.0,Right Back,19,Schalke 04,181,"['9be8c66a-b4ee-46dd-9a50-8b52fa6e8f5d', 'ce803c5a-a18c-4b84-aca8-cc99c1db098f']",9,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:09.350,Carry,
,,,,,"[95.7, 57.0]",,,,,,,,,,,1.317355,,,,,,,,,,,,,c1769a5c-5974-48ad-a631-b0a2c48bb524,347,,,"[95.4, 54.7]",3890271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Franco Matías Di Santo,8512.0,Right Center Forward,19,Schalke 04,181,"['8677b4c5-1a53-40e3-83e5-86e0d7b7caa7', 'b1a1fda5-6199-4f70-8a0b-16af5f6d3a95', 'bc945733-5582-40f9-a009-433abb5b4044']",12,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:12.222,Carry,True
,,,,,"[84.2, 57.4]",,,,,,,,,,,1.492916,,,,,,,,,,,,,46b6ac6c-c799-4706-bf7d-da372e1165d5,351,,,"[85.0, 60.3]",3890271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Uilson de Souza Paula Júnior,30312.0,Right Back,19,Schalke 04,181,"['2a7df8a3-e9d3-45a4-87e9-5f823bae7a1b', '9ca6ca1a-ce79-43fd-9c0b-a8b4b0f87862']",14,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:14.490,Carry,
,,,,,"[84.4, 32.5]",,,,,,,,,,,1.43241,,,,,,,,,,,,,d03805ac-9598-4a77-b166-8de5bbdc2716,354,,,"[82.3, 16.9]",3890271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Julian Draxler,3186.0,Left Midfield,19,Schalke 04,181,"['abfdbb76-69b6-4e52-8285-e0f9567a95dd', 'b9cf0b06-b075-47be-8a18-2a1808519a91', 'e2898457-cfa8-4762-ae40-94e1638defb3']",17,,,,,,,,,,,,,,,,,Schalke 04,181,00:10:17.525,Carry,True
,,,,,"[54.5, 26.0]",,,,,,,,,,,0.184662,,,,,,,,,,,,,5b72146b-ca14-4a08-810c-4c1e35a6ac4a,362,,,"[53.7, 24.5]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marco Höger,8824.0,Right Defensive Midfield,20,Darmstadt 98,872,"['034af94f-a9c3-4a95-8b3e-2fc0d522aed5', 'd63d909b-7858-47dd-9ffb-9b20478724e8']",1,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:01.816,Carry,
,,,,,"[62.5, 57.6]",,,,,,,,,,,0.0624,,,,,,,,,,,,,81bc1501-7e92-4ecd-a647-cd27b932c475,367,,,"[62.5, 57.6]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dominik Stroh-Engel,40481.0,Center Forward,20,Darmstadt 98,872,"['0a1810e1-a2c2-490a-a90b-2d8694bd4508', '9440ff38-5457-43ea-a413-21b06bea04c8']",5,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:05.162,Carry,
,,,,,"[42.0, 46.1]",,,,,,,,,,,1.370936,,,,,,,,,,,,,8f6a1505-2932-46cd-b9a0-f0388bbb0169,377,,,"[40.7, 44.7]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,21,Schalke 04,181,"['6c49765c-bdf0-4cac-aab1-d8b71cb30bb2', 'bf5c40f6-2bc5-4c16-b801-8d98391e43d4']",17,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:17.747,Carry,
,,,,,"[65.0, 73.5]",,,,,,,,,,,3.404802,,,,,,,,,,,,,049e55a6-fc03-4af1-8b8c-f59593818bb3,380,,,"[50.0, 62.7]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,21,Schalke 04,181,"['2aea7bae-2bc6-4881-8fe4-0701e18a0ba6', '98981ef9-8798-4fdd-86f3-123a962da945', 'd7f1cd0c-0a19-4e4b-86d6-499aaf324b38']",20,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:20.746,Carry,True
,,,,,"[84.2, 60.3]",,,,,,,,,,,0.155405,,,,,,,,,,,,,b4b3ad85-7864-48bb-9702-532ff4cbdf23,384,,,"[84.2, 60.3]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Midfield,21,Schalke 04,181,"['24bb802e-fe36-4ad9-bb40-f065416910f2', 'd2e5d12e-dc8a-4fc8-9786-41464ce8eb81']",24,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:24.794,Carry,
,,,,,"[30.4, 28.1]",,,,,,,,,,,1.290998,,,,,,,,,,,,,cf218ded-8923-4657-b3e3-8fa013e7234b,387,,,"[29.4, 27.3]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,21,Schalke 04,181,"['374926e9-39f9-448e-adf1-4e5fb66e3331', 'f4d798b7-349f-4fcd-b523-181308d03636', 'fe6289cd-1e86-4e28-9b7b-03665e5fc1cb']",26,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:11:26.975,Carry,True
,,,,,"[85.6, 52.2]",,,,,,,,,,,2.287434,,,,,,,,,,,,,46571821-8f1b-4118-a71a-ad56477efd0a,392,,,"[86.5, 49.4]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Höger,8824.0,Right Defensive Midfield,21,Schalke 04,181,"['42e500d3-6041-40e4-ab7c-f93a7202586d', '72ce8bf5-7054-486c-894b-644dae8343ef', 'bb672352-2ad0-4bbd-98ec-51420d9c1839']",28,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:28.784,Carry,True
,,,,,"[68.7, 59.2]",,,,,,,,,,,1.144442,,,,,,,,,,,,,b76356ec-f9e8-43b0-ade7-ca8f1c9a05a5,396,,,"[68.7, 59.2]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,21,Schalke 04,181,"['23d3455b-4f8a-4611-8463-034f6c473301', 'f27c939a-987f-4e70-85c8-372bf17b433e']",32,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:32.150,Carry,
,,,,,"[61.4, 27.2]",,,,,,,,,,,1.252523,,,,,,,,,,,,,8a41104b-1635-4f9c-810d-fa4a2465a486,399,,,"[58.4, 35.0]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,21,Schalke 04,181,"['8ebadcd2-75da-4ba4-9db5-ea3875b4f0ea', 'e626f3f6-bd82-41b8-9ba4-4837adf07f5d']",34,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:34.919,Carry,
,,,,,"[64.0, 21.3]",,,,,,,,,,,2.107739,,,,,,,,,,,,,12659198-6cff-4eaa-bade-ed415e8138ea,404,,,"[64.0, 21.3]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Left Defensive Midfield,21,Schalke 04,181,"['6d772d02-38b5-4468-848f-bc201f6bf245', '7158c036-6306-4743-811d-9e97965bdcb9']",37,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:37.923,Carry,
,,,,,"[58.7, 18.3]",,,,,,,,,,,1.632043,,,,,,,,,,,,,ed6096d6-1fe1-4349-9855-4c5fbef84327,407,,,"[62.9, 15.5]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,21,Schalke 04,181,"['6861744d-8400-429e-8ee0-817762de742e', 'da1f59f3-2932-4db5-b86d-5d5bea7acfe8', 'eb6cec6d-416a-450a-a429-ae87a470d6f1']",40,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:40.605,Carry,True
,,,,,"[77.5, 61.9]",,,,,,,,,,,4.314334,,,,,,,,,,,,,840bd3d7-4329-44d2-b4c6-6f82420c5403,411,,,"[56.8, 51.0]",3890271,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,21,Schalke 04,181,"['1ba9ed1e-0903-4d07-b4ec-9f1458285bc5', '8ee93641-e170-4dba-a006-85e731429c0e']",44,,,,,,,,,,,,,,,,,Schalke 04,181,00:11:44.502,Carry,
,,,,,"[117.3, 76.2]",,,,,,,,,,,2.961796,,,,,,,,,,,,,4249552f-4ea6-4753-b86b-c710f7e9c266,421,,,"[92.3, 77.1]",3890271,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcel Heller,9401.0,Right Midfield,22,Darmstadt 98,872,"['88ee79be-2252-4696-9381-02ec83f1f825', '8a1684cd-c81c-44b6-adc7-3caaa64b904f']",29,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:12:29.959,Carry,
,,,,,"[43.1, 21.3]",,,,,,,,,,,2.654677,,,,,,,,,,,,,b880686b-c7aa-43f2-a193-151ab41af2b0,427,,,"[44.0, 23.9]",3890271,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Midfield,23,Schalke 04,181,"['7b0f3113-bcd5-4738-a48c-b8e72e946b19', 'd5e60983-6cd9-4831-bad5-22bd9fd5676a']",51,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:51.097,Carry,
,,,,,"[42.5, 35.5]",,,,,,,,,,,3.774412,,,,,,,,,,,,,1ce4b207-f3d4-49f6-9e5e-7ba0f1c87368,430,,,"[34.7, 27.4]",3890271,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Johannes Geis,6717.0,Left Defensive Midfield,23,Schalke 04,181,"['6a258b6c-13ee-457e-aed7-373c30878f1b', '898935fe-5af0-4a0e-93e5-857630042c68']",54,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:54.622,Carry,
,,,,,"[40.9, 48.9]",,,,,,,,,,,1.357361,,,,,,,,,,,,,818097c9-551d-469a-8468-9897c36c336a,433,,,"[40.9, 48.9]",3890271,12,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joël Andre Job Matip,3502.0,Right Center Back,23,Schalke 04,181,"['8b9ef5c3-a267-41dc-9d24-89176ebacebb', 'e60f8ed8-30b0-492f-9120-9a0aa556d906']",59,,,,,,,,,,,,,,,,,Schalke 04,181,00:12:59.679,Carry,
,,,,,"[48.4, 24.4]",,,,,,,,,,,3.06099,,,,,,,,,,,,,93b1591e-c1cb-454e-a9b3-c02a48a4abc4,436,,,"[47.8, 24.4]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Midfield,23,Schalke 04,181,"['38f8370a-6aca-4ed2-a52d-57aa72ee9fa4', '70ed7d48-e59b-42e0-8a6b-a50c68ea306e', 'f6155fce-fe30-4896-998e-91660234faf8']",2,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:02.223,Carry,True
,,,,,"[45.9, 29.1]",,,,,,,,,,,0.140462,,,,,,,,,,,,,def61335-8676-4d3b-9ce7-10a34f248a51,440,,,"[46.7, 32.0]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Johannes Geis,6717.0,Left Defensive Midfield,23,Schalke 04,181,"['42c3b084-6ddb-4f35-a980-ee74b1e68271', '5e2c85f2-0ab0-492d-a476-88e5e598c7d6']",6,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:06.073,Carry,
,,,,,"[23.7, 26.6]",,,,,,,,,,,0.04,,,,,,,,,,,,,cac45e1e-4408-4d69-9655-52519b75a802,443,,,"[23.9, 28.0]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,23,Schalke 04,181,"['cc9fdfda-3827-40f4-80cc-e2f2580775b9', 'e64a78e7-3b08-4c02-a508-b03cd0e9e090']",8,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:08.147,Carry,
,,,,,"[43.1, 3.6]",,,,,,,,,,,1.082421,,,,,,,,,,,,,97d0b707-fc6d-4cbe-9599-a9460c311114,446,,,"[43.1, 3.6]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roman Neustädter,16534.0,Left Center Back,23,Schalke 04,181,"['4fe0182c-e40e-4564-9ff7-8e436f643153', '8b947f39-72a9-45a5-859d-ddb529b27deb']",10,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:10.151,Carry,
,,,,,"[59.2, 3.0]",,,,,,,,,,,0.219539,,,,,,,,,,,,,88ad206a-d629-40ba-aa99-ad2c3d50034c,449,,,"[59.2, 3.0]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dennis Aogo,8958.0,Left Back,23,Schalke 04,181,"['c9645f96-f396-46eb-b4d1-2351d3774881', 'd85106d6-b97a-4acd-9e90-7880558e3908']",12,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:12.351,Carry,
,,,,,"[59.2, 10.5]",,,,,,,,,,,0.266069,,,,,,,,,,,,,99371eaa-b8c4-477c-8c0e-7183d9159967,453,,,"[60.1, 9.7]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Midfield,23,Schalke 04,181,"['5017c619-2060-456a-8341-4263922f1298', '6a0d0fb9-d6ce-4b49-a49d-3b12c689b7de', 'ff9200fa-8913-4216-9be3-061c0167758d']",13,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:13.259,Carry,True
,,,,,"[55.1, 2.5]",,,,,,,,,,,0.128825,,,,,,,,,,,,,e093cbbd-54d1-4c77-ae61-6ac8a90150b4,457,,,"[54.5, 4.4]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Dennis Aogo,8958.0,Left Back,23,Schalke 04,181,"['2c91c532-53a3-4bf5-ad24-fced78a17228', '63892320-95c1-41ee-893a-f00d3e9d0dd9', 'cdb0315c-51c1-4440-9904-380c95c78bd6']",14,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:14.315,Carry,True
,,,,,"[19.3, 56.7]",,,,,,,,,,,0.15643801,,,,,,,,,,,,,70a11ae3-0459-478a-ab8f-6d628776761f,460,,,"[19.3, 56.7]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ralf Fährmann,8517.0,Goalkeeper,23,Schalke 04,181,"['3f37ad0f-036c-404c-8c63-a6544d8a9c7f', '7c5f63c2-296a-4d6c-ba44-5559e418fe45']",19,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:19.648,Carry,
,,,,,"[41.8, 42.4]",,,,,,,,,,,2.923782,,,,,,,,,,,,,481ccf84-ab57-4648-b09a-46c9028ddd35,463,,,"[29.3, 44.2]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Johannes Geis,6717.0,Left Defensive Midfield,23,Schalke 04,181,"['66eb1901-d319-4e95-a510-b4e976848f6a', 'fab5983e-f67e-414a-a607-25e3c5c46151']",21,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:21.906,Carry,
,,,,,"[57.5, 15.3]",,,,,,,,,,,2.776205,,,,,,,,,,,,,f16bc7ef-023d-4194-9a1d-c17ba74b952a,466,,,"[56.4, 15.5]",3890271,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Julian Draxler,3186.0,Left Midfield,23,Schalke 04,181,"['95b6f790-4833-448b-b295-d92fd725b801', 'a79d0bd4-b54a-473a-93c9-f48a1e63c52b']",26,,,,,,,,,,,,,,,,,Schalke 04,181,00:13:26.457,Carry,
