bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.726615,,,,,,,,,,,,,c114d140-b0ec-47b6-80da-0dd5fa14ba84,2107,,"[56.0, 52.3]",3890440,52,,,,2.6191893,,Right Foot,,"[39.5, 61.8]",,Ground Pass,19.039433,,,,Dominik Maroh,11286.0,,,,,,2,From Free Kick,Jonas Hector,6040.0,Left Defensive Midfield,103,FC Köln,186,['40a318fe-e338-4080-921f-a416e32f4443'],58,,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:58.777,Pass,
,,,,,,,,,,,,,,,,,1.636103,,,,,,,,,,,,,170c69dc-6e6d-4f30-9bb3-500006c9d81e,2110,,"[40.9, 57.3]",3890440,53,,,,0.8687779,,Right Foot,,"[56.8, 76.1]",,Ground Pass,24.622145,,,,Marcel Risse,8823.0,,,,,,2,From Free Kick,Dominik Maroh,11286.0,Right Center Back,103,FC Köln,186,['47754b2c-f1b6-4759-9771-91063e8822d3'],3,,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:03.426,Pass,
,,,,,,,,,,,,,,,,,0.952558,,,,,,,,,,,,,3ac4f896-4c6c-45b2-b822-5e3888f4fc10,2121,,"[55.6, 9.7]",3890440,53,,,,-0.36813077,,Right Foot,,"[69.6, 4.3]",,Ground Pass,15.005332,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,Free Kick,2,From Free Kick,Bastian Oczipka,8504.0,Left Back,105,Eintracht Frankfurt,184,['af0c9c9d-305c-46b2-b583-df8930cbea43'],40,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:08:40.794,Pass,
,,,,,,,,,,,,,,,,,1.763962,,,,,,,,,,,,,ad1ee6b0-0629-4980-92fc-a6bf9351cc17,2125,,"[69.0, 2.8]",3890440,53,,,,2.9719677,,Right Foot,,"[50.9, 5.9]",,Ground Pass,18.36355,,,,Bastian Oczipka,8504.0,,,,,,2,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Midfield,105,Eintracht Frankfurt,184,"['16b76287-a396-48b7-8b26-3e4d8b391591', 'b3247c95-c918-423a-a7a8-017e0897feca']",43,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:08:43.302,Pass,True
,,,,,,,,,,,,,,,,,1.279212,,,,,,,,,,,,,568d6752-d9ee-4851-861a-e526a0d5a920,2128,,"[50.9, 5.9]",3890440,53,,,,2.4439683,,Left Foot,,"[30.5, 23.0]",,Ground Pass,26.618979,,,,David Ángel Abraham,8678.0,,,,,,2,From Free Kick,Bastian Oczipka,8504.0,Left Back,105,Eintracht Frankfurt,184,['73dac3b0-3559-4842-838d-bf573629a878'],45,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:08:45.529,Pass,
,,,,,,,,,,,,,,,,,3.089769,,,,,,,,,,,,,d0e291c3-ced1-4c26-8842-e74e84964ec1,2131,,"[19.1, 25.9]",3890440,53,,,,1.7278261,,Right Foot,,"[15.3, 49.9]",,Ground Pass,24.298971,,,,Lukáš Hrádecký,8667.0,,,,,,2,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,105,Eintracht Frankfurt,184,['3b285821-57f3-48f6-9fec-19d00d5dc820'],48,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:08:48.704,Pass,
,,,,,,,,,,,,,,,,,3.443959,,,,,,,,,,,,,2af162a5-d539-42cb-a4c0-7c58dcd8f4d6,2133,,"[15.3, 49.9]",3890440,53,,,,0.39194754,,Right Foot,,"[75.3, 74.7]",,High Pass,64.92334,,,,Stefan Aigner,21156.0,,,,,,2,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,105,Eintracht Frankfurt,184,['3113aba2-85bc-4c75-81af-bf421b9bb37c'],51,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:08:51.794,Pass,
,,,,,,,,,,,,,,,,,1.111837,,,,,,,,,,,,,0a6fdf86-3d47-4577-aa45-4612e9ae1f80,2143,,"[81.1, 80.0]",3890440,54,,,,-0.2843848,,,,"[94.1, 76.2]",,Low Pass,13.544003,,,,Szabolcs Huszti,18888.0,,,,,Throw-in,2,From Throw In,Yanni Regäsel,20950.0,Right Back,106,Eintracht Frankfurt,184,['bd719c78-99c0-4865-af72-9a9b2f848f67'],4,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:09:04.220,Pass,
,,,,,,,,,,,,,,,,,3.291778,,,,,,,,,,,,,b07194f1-fb86-42cb-a181-a174f795b669,2158,,"[25.4, 19.6]",3890440,55,,,,0.56353843,,Left Foot,,"[76.2, 51.7]",,High Pass,60.092014,,Incomplete,,Anthony Modeste,23486.0,,,,,Free Kick,2,From Free Kick,Timo Horn,8821.0,Goalkeeper,107,FC Köln,186,"['324234fe-f292-49d1-84dd-fa86775169a9', 'e95d41d7-94cd-46e9-9069-65b91768e7c7']",7,,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:07.456,Pass,
,,,,,,,,,,,,,,,,,1.226233,,,,,,,,,,,,,e95d41d7-94cd-46e9-9069-65b91768e7c7,2160,,"[43.9, 28.4]",3890440,55,,,,-0.6879633,,Head,,"[58.5, 16.4]",,High Pass,18.898678,,Incomplete,,Szabolcs Huszti,18888.0,,,,,Recovery,2,From Free Kick,Makoto Hasebe,5681.0,Center Defensive Midfield,107,FC Köln,186,"['2755a4c4-b9d3-42f7-ada0-6daf149f0bfd', '5265e54e-4315-47a7-bd6c-787366c501ee', 'b07194f1-fb86-42cb-a181-a174f795b669']",10,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:10:10.748,Pass,
,,,,,,,,,,,,,,,,,1.107905,,,,,,,,,,,,,4c37d477-0c6c-4b6b-8e4a-b2530f634736,2165,,"[62.2, 66.0]",3890440,55,,,,0.41426918,,Right Foot,,"[76.3, 72.2]",,Ground Pass,15.402922,,,,Leonardo Bittencourt,8826.0,,,,,,2,From Free Kick,Marcel Risse,8823.0,Right Back,107,FC Köln,186,['117c159d-e73c-4a52-b84e-0465e896792b'],12,,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:12.928,Pass,
,,,,,,,,,,,,,,,,,1.640324,,,,,,,,,,,,,8a735cf9-2cff-4331-8235-ddbcdbb80ac7,2169,,"[75.0, 72.9]",3890440,55,,,,3.0187573,,Right Foot,,"[58.8, 74.9]",,Ground Pass,16.32299,,,,Marcel Risse,8823.0,,,,,,2,From Free Kick,Leonardo Bittencourt,8826.0,Right Midfield,107,FC Köln,186,['c4ee4d97-91d8-4056-8717-23cc70e0648e'],14,,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:14.657,Pass,
,,,,,,,,,,,,,,,,,2.798717,,,,,,,,,,,,,37841ab3-725c-418e-975f-084f9e48adcd,2171,,"[58.8, 74.9]",3890440,55,,,,-0.12738529,,Right Foot,,"[99.4, 69.7]",,High Pass,40.931652,,,,Anthony Modeste,23486.0,,,,,,2,From Free Kick,Marcel Risse,8823.0,Right Back,107,FC Köln,186,['bf7e5c62-d86a-4b0c-a094-5bf65f966c01'],16,,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:16.298,Pass,
,,,,,,,,,,,,,,,,,1.861975,,,,,,,,,,,,,eb0ba133-b033-495a-9273-d727a99f511d,2175,,"[107.1, 69.4]",3890440,55,,,,2.967322,,Right Foot,,"[92.9, 71.9]",,Ground Pass,14.418391,,,,Marcel Risse,8823.0,,,,,,2,From Free Kick,Anthony Modeste,23486.0,Right Center Forward,107,FC Köln,186,"['6549450d-f2f4-4cfa-a838-1469b45d695b', 'b60cbe94-0041-4d8f-91c6-8221f18d8769']",23,,,,,,,,,,,,,,,,,,,FC Köln,186,00:10:23.116,Pass,True
,,,,,,,,,,,,,,,,,1.610013,,,,,,,,,,,,,e987f26e-3fcc-4fae-a220-98a4f58f86ca,2181,,"[92.6, 72.3]",3890440,56,,,,-1.0620252,45a03d2d-859f-463b-91f2-ba057dd56049,Left Foot,True,"[112.4, 36.8]",True,High Pass,40.64837,,,,Dominique Heintz,8828.0,,,,,Free Kick,2,From Free Kick,Filip Mladenović,7993.0,Left Midfield,108,FC Köln,186,['a1b3b963-1066-49ae-9545-698ba5a677cf'],11,,,,,,,,,,,,,,,,,,,FC Köln,186,00:11:11.721,Pass,
,,,,,,,,,,,,,,,,,1.827711,,,,,,,,,,,,,3a0e1ce6-283f-493d-84ac-ca9c6e3faeb0,2185,,"[61.0, 40.1]",3890440,57,True,,,-3.0405862,,Right Foot,,"[31.4, 37.1]",,Ground Pass,29.751638,,,,Makoto Hasebe,5681.0,,,,,Kick Off,2,From Kick Off,Alexander Meier,23268.0,Center Forward,109,Eintracht Frankfurt,184,['c7d89773-1a2e-49fd-b44a-7fe153bef533'],13,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:13.827,Pass,
,,,,,,,,,,,,,,,,,3.467057,,,,,,,,,,,,,227d734d-5343-46dc-ad67-623ea8297140,2187,,"[31.4, 37.1]",3890440,57,True,,,0.0659702,,Right Foot,,"[64.7, 39.3]",,High Pass,33.372593,,Incomplete,,,,,,,,,2,From Kick Off,Makoto Hasebe,5681.0,Center Defensive Midfield,109,Eintracht Frankfurt,184,['d894deba-0d34-4cbe-aaca-e01ae371d5bc'],15,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:15.654,Pass,
,,,,,,,,,,,,,,,,,2.68398,,,,,,,,,,,,,d894deba-0d34-4cbe-aaca-e01ae371d5bc,2188,,"[55.4, 40.8]",3890440,57,True,,,0.28098205,,Right Foot,,"[80.0, 47.9]",,High Pass,25.604101,,,,Yannick Gerhardt,8231.0,,,,,Recovery,2,From Counter,Matthias Lehmann,8827.0,Right Defensive Midfield,110,FC Köln,186,"['227d734d-5343-46dc-ad67-623ea8297140', 'ff9631ca-3532-4232-a654-240ac5a035e0']",19,,,,,,,,,,,,,,,,,,,FC Köln,186,00:12:19.121,Pass,
,,,,,,,,,,,,,,,,,0.886617,,,,,,,,,,,,,b22231d9-9c6e-4672-a20c-72d00fa0d855,2193,,"[40.4, 24.1]",3890440,57,,,,-1.9147655,,Right Foot,,"[38.0, 17.4]",,Ground Pass,7.1168814,,,,Bastian Oczipka,8504.0,,,,,Recovery,2,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Midfield,111,Eintracht Frankfurt,184,['6cb26dce-5c57-47f1-b9f3-fbb867212fc8'],24,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:24.590,Pass,
,,,,,,,,,,,,,,,,,0.732822,,,,,,,,,,,,,673db226-26f0-43ff-a5b1-ac5ab9449aa5,2196,,"[42.9, 5.2]",3890440,57,,,,0.52183425,,Left Foot,,"[50.9, 9.8]",,Ground Pass,9.228217,,,,Szabolcs Huszti,18888.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,111,Eintracht Frankfurt,184,['48d79401-a176-4a24-baea-a7ba327e83fd'],26,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:26.957,Pass,
,,,,,,,,,,,,,,,,,1.669302,,,,,,,,,,,,,ef8a74b3-1766-40b6-ac10-11596dbf911d,2200,,"[47.0, 9.0]",3890440,57,,,,-0.20963985,,Left Foot,,"[75.2, 3.0]",,Low Pass,28.831234,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Midfield,111,Eintracht Frankfurt,184,"['70fe9d31-4dc8-42b8-bf2d-fd3c146c80ca', 'c24822f4-ac60-47a7-851a-aaf2ec356ba7']",30,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:30.361,Pass,True
,,,,,,,,,,,,,,,,,0.724123,,,,,,,,,,,,,d49891b6-a94e-4998-b80c-00663cd07222,2204,,"[69.8, 8.2]",3890440,57,,,,1.7182335,,Right Foot,,"[68.3, 18.3]",,Ground Pass,10.210778,,,,Szabolcs Huszti,18888.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,111,Eintracht Frankfurt,184,"['83c2d428-d2d2-4687-995e-68651f954981', '8ce2b491-93c0-4b57-ac3a-579129ab8aff']",35,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:35.496,Pass,True
,,,,,,,,,,,,,,,,,1.05037,,,,,,,,,,,,,1a009326-f471-4605-acbb-24f280f11717,2208,,"[73.7, 20.6]",3890440,57,,,,-1.2277724,,Left Foot,,"[79.2, 5.2]",,Ground Pass,16.352676,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Midfield,111,Eintracht Frankfurt,184,"['58194a53-0b85-416c-b76a-a6f5ea8ebde9', 'ba377cb3-04b0-4fda-a3ea-b6607cbe280e']",37,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:37.440,Pass,True
,,,,,,,,,,,,,,,,,0.084843,,,,,,,,,,,,,a3982166-6b49-488b-bb55-6b4a899183cb,2212,,"[82.0, 4.1]",3890440,57,,,,1.5707964,,Left Foot,,"[82.0, 4.3]",,Low Pass,0.2,,Incomplete,,Marc Stendera,10896.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,111,Eintracht Frankfurt,184,"['176d8537-6a84-4b44-bed0-0c5739e6fe8e', '4efc519d-7852-4a05-a752-097b9c060472', 'c5b1dac2-0c69-4a44-889e-6e4729d6426e']",39,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:39.229,Pass,True
,,,,,,,,,,,,,,,,,1.143241,,,,,,,,,,,,,421edfbf-e0cb-4338-9b28-44b012ac967f,2215,,"[94.0, 0.1]",3890440,57,,,,0.7111547,,,,"[107.0, 11.3]",,Low Pass,17.159254,,Incomplete,,Marc Stendera,10896.0,,,,,Throw-in,2,From Throw In,Bastian Oczipka,8504.0,Left Back,112,Eintracht Frankfurt,184,"['3d609e02-2ad9-4a61-b2ea-6a4820aba95c', '9cf9e965-9bca-4f2e-a0ff-9192c62dfa76']",51,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:12:51.657,Pass,
,,,,,,,,,,,,,,,,,1.758065,,,,,,,,,,,,,9cf9e965-9bca-4f2e-a0ff-9192c62dfa76,2217,,"[13.1, 68.8]",3890440,57,,,,-0.6249633,,Left Foot,,"[27.1, 58.7]",,High Pass,17.262966,,Unknown,,Yannick Gerhardt,8231.0,,,,,Interception,2,From Throw In,Dominik Maroh,11286.0,Right Center Back,112,Eintracht Frankfurt,184,"['421edfbf-e0cb-4338-9b28-44b012ac967f', '8929f1ef-7d73-49e0-ac0b-b62a37495357']",52,,,,,,,,,,,,,,,,,,,FC Köln,186,00:12:52.801,Pass,
,,,,,,,,,,,,,,,,,1.442118,,,,,,,,,,,,,040404aa-6c98-45fc-8fe2-ce7930a17ca5,2221,,"[93.4, 23.1]",3890440,58,,,,0.7378151,,Right Foot,,"[114.3, 42.1]",,High Pass,28.245531,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Midfield,113,Eintracht Frankfurt,184,['b6f86a20-57cb-4f6e-8938-4bc43bba8639'],36,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:36.776,Pass,
,,,,,,,,,,,,,,,,,2.617535,,,,,,,,,,,,,43add752-4d28-43aa-83b3-415a2681d1f2,2223,,"[17.4, 54.7]",3890440,58,,,,0.9816522,,Right Foot,,"[30.9, 74.9]",,High Pass,24.295885,,,,Leonardo Bittencourt,8826.0,,,,,Recovery,2,From Free Kick,Marcel Risse,8823.0,Right Back,113,Eintracht Frankfurt,184,['1a9fa026-44db-4f2e-b399-47d1beef9f47'],40,,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:40.079,Pass,
,,,,,,,,,,,,,,,,,3.975112,,,,,,,,,,,,,29ac9429-c354-4f09-89b1-f2c131f4bf56,2227,,"[32.8, 79.0]",3890440,58,,,,-0.5087298,,Right Foot,,"[69.2, 58.7]",,Low Pass,41.677933,,Incomplete,,Yannick Gerhardt,8231.0,,,,,,2,From Free Kick,Leonardo Bittencourt,8826.0,Right Midfield,113,Eintracht Frankfurt,184,"['00eb01fc-7d1b-461e-9e0f-df8099641959', '32729f41-6230-4e53-b931-92ff8df80c47', '77228bcb-0837-440c-b98c-f8cadfcf499f']",43,,,,,,,,,,,,,,,,,,,FC Köln,186,00:13:43.269,Pass,True
,,,,,,,,,,,,,,,,,0.965614,,,,,,,,,,,,,305671ba-0c99-44ec-985d-85b9fee49b04,2231,,"[56.0, 19.9]",3890440,58,,,,0.1295229,,Right Foot,,"[79.8, 23.0]",,Low Pass,24.001041,,,,Szabolcs Huszti,18888.0,,,,,,2,From Free Kick,Yanni Regäsel,20950.0,Right Back,113,Eintracht Frankfurt,184,['f8e471a0-c28d-456c-933d-fb2ab17a6079'],49,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:49.074,Pass,
,,,,,,,,,,,,,,,,,3.231373,,,,,,,,,,,,,3b774a28-d81b-4be9-9e84-e9ba67fa4221,2235,,"[81.9, 9.7]",3890440,58,,,,0.16613731,,Left Foot,,"[114.7, 15.2]",,High Pass,33.25793,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,From Free Kick,Szabolcs Huszti,18888.0,Left Midfield,113,Eintracht Frankfurt,184,['eacc9578-60f7-4bdf-b627-93a2f40f65a2'],52,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:52.715,Pass,
,,,,,,,,,,,,,,,,,0.143241,,,,,,,,,,,,,d9f2e629-b211-463a-a109-2aaaed23b119,2239,,"[118.8, 16.1]",3890440,58,,,,1.5042281,,Left Foot,,"[118.9, 17.6]",,Low Pass,1.5033296,,Incomplete,,Alexander Meier,23268.0,,,,,,2,From Free Kick,Marco Jhonfai Fabián De La Mora,6317.0,Left Center Midfield,113,Eintracht Frankfurt,184,"['2a3a7b4a-32a9-42cc-b21e-0d9aeebbfe8f', '44b9b10f-9834-40e1-b743-53809ffed276', 'a4658ea7-746f-4570-a613-052dffc0ae68']",55,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:55.986,Pass,True
,,,,,,,,,,,,,,,,,3.399786,,,,,,,,,,,,,d998f066-6bbf-4a38-8c93-39c64589b951,2245,,"[9.6, 49.1]",3890440,59,,,,0.12576942,,Right Foot,,"[70.5, 56.8]",,High Pass,61.384853,,Incomplete,,Anthony Modeste,23486.0,,,,,Free Kick,2,From Free Kick,Timo Horn,8821.0,Goalkeeper,114,FC Köln,186,"['4268a87c-ea8a-4058-9ee6-6322a868f6fe', '9c4c24bd-9805-4de6-9db6-50e689253c9b']",46,,,,,,,,,,,,,,,,,,,FC Köln,186,00:14:46.861,Pass,
,,,,,,,,,,,,,,,,,2.032096,,,,,,,,,,,,,9c4c24bd-9805-4de6-9db6-50e689253c9b,2247,,"[49.6, 23.3]",3890440,59,,,,0.38655645,,Head,,"[69.5, 31.4]",,High Pass,21.485344,,,,Haris Seferović,5543.0,,,,,Recovery,2,Regular Play,Marco Russ,8812.0,Right Center Back,115,Eintracht Frankfurt,184,"['bd86d7ad-31ca-4ed6-86cc-2f0979012737', 'd998f066-6bbf-4a38-8c93-39c64589b951']",50,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:50.261,Pass,
,,,,,,,,,,,,,,,,,0.352666,,,,,,,,,,,,,aa3225c1-17f0-4389-ab2a-944ad31b7908,2249,,"[69.5, 31.4]",3890440,59,,,,-0.7086263,,Head,,"[73.7, 27.8]",,Low Pass,5.531727,,,,Alexander Meier,23268.0,,,,,,2,Regular Play,Haris Seferović,5543.0,Center Defensive Midfield,115,Eintracht Frankfurt,184,['12335436-4a88-4fd1-a8d4-90a88d300220'],52,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:52.293,Pass,
,,,,,,,,,,,,,,,,,0.70571,,,,,,,,,,,,,dd49380e-df1b-4eaf-ab59-a0911d22196e,2251,,"[73.7, 27.8]",3890440,59,,,,0.81241864,,Head,,"[77.3, 31.6]",,Low Pass,5.234501,,Incomplete,,Haris Seferović,5543.0,,,,,,2,Regular Play,Alexander Meier,23268.0,Center Forward,115,Eintracht Frankfurt,184,"['4f0d6ad2-964a-4e93-a8d0-878320e2aff3', 'cd8c0f9d-e5f2-4524-9298-ddde093fd25d']",52,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:52.646,Pass,
,,,,,,,,,,,,,,,,,1.749932,,,,,,,,,,,,,4f0d6ad2-964a-4e93-a8d0-878320e2aff3,2253,,"[42.8, 48.5]",3890440,59,,,,1.2341216,,Left Foot,,"[47.0, 60.5]",,High Pass,12.713772,,Incomplete,,Jonas Hector,6040.0,,,,,Recovery,2,Regular Play,Mërgim Mavraj,8900.0,Left Center Back,115,Eintracht Frankfurt,184,"['7a7a89de-6aaf-42c6-80dd-2662e3c781a9', '9464f6dd-56af-4b89-b4d6-d38a918ba54d', 'dd49380e-df1b-4eaf-ab59-a0911d22196e']",53,,,,,,,,,,,,,,,,,,,FC Köln,186,00:14:53.352,Pass,
,,,,,,,,,,,,,,,,,0.977931,,,,,,,,,,,,,6bf2176c-b581-421e-be9b-8b2edec70106,2259,,"[75.7, 12.0]",3890440,59,,,,-0.86217004,,Left Foot,,"[81.1, 5.7]",,Ground Pass,8.29759,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,Regular Play,Szabolcs Huszti,18888.0,Left Defensive Midfield,115,Eintracht Frankfurt,184,"['a214f2a1-75d3-480d-9b98-5852f1618dad', 'fc863c7c-af1a-40f2-bce1-98517afdd00b']",56,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:56.534,Pass,True
,,,,,,,,,,,,,,,,,0.829908,,,,,,,,,,,,,bd58cc72-4994-4d52-b7d5-874e5a0ba26a,2263,,"[87.3, 4.0]",3890440,60,,,,2.998922,,Right Foot,,"[69.2, 6.6]",,Ground Pass,18.285788,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Midfield,115,Eintracht Frankfurt,184,['03ed1ee2-75ba-42c8-940e-4d61eba45a11'],0,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:00.912,Pass,
,,,,,,,,,,,,,,,,,1.019013,,,,,,,,,,,,,1b4c1977-94b2-4b29-8cc0-6b73b55c415c,2266,,"[76.5, 7.1]",3890440,60,,,,1.7641542,,Left Foot,,"[73.7, 21.4]",,Ground Pass,14.5715475,,,,Marc Stendera,10896.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,115,Eintracht Frankfurt,184,['3f79071f-deb0-4f9a-9187-a65e65b84c44'],3,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:03.325,Pass,
,,,,,,,,,,,,,,,,,1.09372,,,,,,,,,,,,,0ed860e7-b272-44d0-a775-07c6da33fc65,2270,,"[75.2, 17.1]",3890440,60,,,,-1.4162997,,Right Foot,,"[77.1, 4.9]",,Ground Pass,12.347064,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Marc Stendera,10896.0,Right Defensive Midfield,115,Eintracht Frankfurt,184,"['88695ff3-8425-42ab-b4e2-400ceed206c4', 'a0bc4c8d-34cf-4778-9ae0-735ccdaccb53']",5,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:05.375,Pass,True
,,,,,,,,,,,,,,,,,1.048822,,,,,,,,,,,,,47effafc-a7c1-4a77-af67-40379efd6a35,2274,,"[88.0, 4.0]",3890440,60,,,,-0.1431581,,Left Foot,,"[99.1, 2.4]",,Ground Pass,11.214723,,,,Marco Jhonfai Fabián De La Mora,6317.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,115,Eintracht Frankfurt,184,"['085acf22-b55c-4289-b0ae-9722595aa1e4', '260acb20-a85a-4bcc-9cc5-17e7099715f7']",8,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:08.328,Pass,True
,,,,,,,,,,,,,,,,,2.300095,,,,,,,,,,,,,eeb73cb8-190c-42f9-9455-b774c15c6a9f,2278,,"[100.1, 3.4]",3890440,60,,,,0.4659307,,Right Foot,,"[117.6, 12.2]",,Ground Pass,19.588007,,,,Bastian Oczipka,8504.0,,,,,,2,Regular Play,Marco Jhonfai Fabián De La Mora,6317.0,Left Midfield,115,Eintracht Frankfurt,184,"['6c711008-605b-42cc-b045-0c68512b72a8', 'cc0e7b31-ae76-4325-b364-ba1c3207b437']",10,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:10.209,Pass,True
,,,,,,,,,,,,,,,,,1.365187,,,,,,,,,,,,,11e9d1f7-f467-409d-bd80-d54f5ff68152,2280,,"[117.6, 12.2]",3890440,60,,,,1.5614508,,Left Foot,True,"[117.8, 33.6]",,High Pass,21.400934,,Incomplete,,Haris Seferović,5543.0,,,,,,2,Regular Play,Bastian Oczipka,8504.0,Left Back,115,Eintracht Frankfurt,184,"['3b901587-07ba-46c3-aabf-27747679a1f7', '81100789-6ff8-40fa-ad85-5f98db205395']",12,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:12.509,Pass,
,,,,,,,,,,,,,,,,,1.56434,,,,,,,,,,,,,ce53ae76-e06e-415c-98b1-6ae9d1feb122,2283,,"[120.0, 0.1]",3890440,60,,,,1.7822472,,Left Foot,,"[111.8, 38.3]",,High Pass,39.070194,,Incomplete,True,Haris Seferović,5543.0,,,Outswinging,,Corner,2,From Corner,Szabolcs Huszti,18888.0,Left Defensive Midfield,116,Eintracht Frankfurt,184,"['2b3bd937-fa0e-44ae-b11a-27298f5f2d70', '55edbf14-aef6-4a71-add8-7b189cddacbd']",33,,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:33.210,Pass,
,,,,,,,,,,,,,,,,,2.153603,,,,,,,,,,,,,3e55d492-b7c8-4a81-a4f6-faa531f1fba1,2293,,"[33.9, 45.9]",3890440,60,,,,-1.1199275,,Right Foot,,"[46.1, 20.7]",,Low Pass,27.997856,,,,Matthias Lehmann,8827.0,,,,,,2,From Corner,Leonardo Bittencourt,8826.0,Right Midfield,116,Eintracht Frankfurt,184,['b81ccb21-0de1-4a22-ba8c-490dcf931092'],38,,,,,,,,,,,,,,,,,,,FC Köln,186,00:15:38.451,Pass,
