50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.670788,,,,,,,,,,,,,a403bf5f-7048-4a70-b172-bf1d492c939d,1726,,,"[38.8, 68.8]",3890564,45,,True,,,-0.5539872,,Right Foot,,,"[81.8, 42.2]",High Pass,,50.562435,,Incomplete,,,,,,,,,2,From Kick Off,Daniel Tawiah Opare,9400.0,Right Back,103,Augsburg,172,['d32ab2b8-96bd-4bee-aef4-267d851987a7'],6,,,,,,,,,,,,,,,,,Augsburg,172,00:00:06.752,Pass,
,,,,,,,,,,,,,,,,,1.326305,,,,,,,,,,,,,d32ab2b8-96bd-4bee-aef4-267d851987a7,1727,,,"[38.3, 37.9]",3890564,45,,,,,-1.0987632,,Head,,,"[48.0, 18.9]",High Pass,,21.332838,,,,Matthias Ostrzolek,8547.0,,,,,Recovery,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,104,Hamburger SV,171,"['a403bf5f-7048-4a70-b172-bf1d492c939d', 'a9cbc902-d5e8-4b4a-8035-66b250de5757']",9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:09.423,Pass,
,,,,,,,,,,,,,,,,,1.469401,,,,,,,,,,,,,3a3835b4-9e46-41eb-ab44-0a458e6b4928,1731,,,"[39.2, 8.3]",3890564,45,,,,,-0.13171166,,Left Foot,,,"[62.6, 5.2]",Ground Pass,,23.604448,,,,Nabil Bahoui,24205.0,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,104,Hamburger SV,171,"['1ccdeda0-9abe-4dca-80e8-a437d0763a28', '362979a2-a341-48bf-93fa-f646474eb328']",13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:13.063,Pass,True
,,,,,,,,,,,,,,,,,0.97757,,,,,,,,,,,,,57144b49-82e7-4d2b-9649-5df4564520ce,1736,,,"[57.9, 3.5]",3890564,45,,,,,-2.9674487,,Right Foot,,,"[47.1, 1.6]",Ground Pass,,10.965857,,,,Matthias Ostrzolek,8547.0,,,,,,2,Regular Play,Nabil Bahoui,24205.0,Left Wing,104,Hamburger SV,171,"['6ebea7cf-11f6-4182-a6d8-75e02c05518f', 'f07e9b86-1ade-403f-af2a-8f55853957d1']",16,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:16.734,Pass,True
,,,,,,,,,,,,,,,,,0.581722,,,,,,,,,,,,,925f8b09-012f-4bd2-aa15-d61bda1b76db,1739,,,"[47.5, 1.9]",3890564,45,,,,,1.9219502,,Left Foot,,,"[43.8, 12.0]",Ground Pass,,10.756393,,,,Lewis Harry Holtby,8891.0,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,104,Hamburger SV,171,['b41fca87-cec0-4735-9692-a83ae3409212'],18,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:18.691,Pass,
,,,,,,,,,,,,,,,,,1.602553,,,,,,,,,,,,,51f553b9-013c-4a65-8ac8-d0616ee97119,1743,,,"[41.9, 12.5]",3890564,45,,,,,3.0315132,,Right Foot,,,"[22.9, 14.6]",Ground Pass,,19.1157,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,2,Regular Play,Lewis Harry Holtby,8891.0,Left Defensive Midfield,104,Hamburger SV,171,"['2a89caff-373b-435a-ac90-18ba43ebd0af', '7b038427-033a-46c1-a251-f5e059b59456']",19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:19.938,Pass,True
,,,,,,,,,,,,,,,,,3.014891,,,,,,,,,,,,,424cf1aa-6df7-4199-9c83-56979630710d,1747,,,"[22.2, 22.7]",3890564,45,,,,,0.8850668,,Right Foot,,,"[63.6, 73.3]",High Pass,,65.37828,,Incomplete,,,,,True,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,104,Hamburger SV,171,"['5799e376-fa79-4a66-b2b9-1ba43150418c', '99ecb469-3655-4006-b599-4b1ab2ef781f']",23,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:23.280,Pass,True
,,,,,,,,,,,,,,,,,1.424164,,,,,,,,,,,,,71346537-242a-427c-8b5e-5582a5aaee24,1754,,,"[54.8, 76.2]",3890564,45,,,,,-3.0776799,,Right Foot,,,"[42.3, 75.4]",Ground Pass,,12.525574,,,,Gotoku Sakai,6339.0,,,,,,2,Regular Play,Nicolai Müller,8302.0,Right Wing,104,Hamburger SV,171,['6f0dc8a5-edf5-4819-8b8a-9e7a563f9721'],30,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:30.134,Pass,
,,,,,,,,,,,,,,,,,1.532157,,,,,,,,,,,,,9c023ee3-57b8-424b-83fb-0cfad93d5f68,1757,,,"[42.3, 75.0]",3890564,45,,,,,-2.6087487,,Right Foot,,,"[26.7, 65.8]",Ground Pass,,18.110771,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,2,Regular Play,Gotoku Sakai,6339.0,Right Back,104,Hamburger SV,171,['b877de7f-8c81-4f17-b9cc-a9843f8fff56'],33,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:33.871,Pass,
,,,,,,,,,,,,,,,,,2.692597,,,,,,,,,,,,,b5762a4c-72b1-43ea-8089-ce66ec2c1a36,1761,,,"[27.0, 66.4]",3890564,45,,,,,-1.9781188,,Right Foot,,,"[16.3, 41.6]",Ground Pass,,27.009813,,,,Tom Mickel,23702.0,,,,,,2,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,104,Hamburger SV,171,"['ac9f134f-967b-4431-ba91-475e6a2da879', 'c758c8cc-88b6-462e-a1b0-f0762352b0b7']",36,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:36.497,Pass,True
,,,,,,,,,,,,,,,,,1.590602,,,,,,,,,,,,,58182183-7a52-4e9a-a77e-d0d5c1e6bfd0,1764,,,"[18.9, 41.4]",3890564,45,,,,,-1.4354781,,Right Foot,,,"[21.8, 20.1]",Ground Pass,,21.496511,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,2,Regular Play,Tom Mickel,23702.0,Goalkeeper,104,Hamburger SV,171,['a575f554-16bb-4911-860d-2be4639c295b'],39,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:39.387,Pass,
,,,,,,,,,,,,,,,,,1.31452,,,,,,,,,,,,,d92b30f2-4d70-447c-9e0b-59912504e976,1767,,,"[37.3, 22.9]",3890564,45,,,,,1.0245484,,Right Foot,,,"[48.0, 40.5]",Ground Pass,,20.59733,,,,Gojko Kačar,9407.0,,,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,104,Hamburger SV,171,['ff675e43-424c-45ed-a602-5b019ea30494'],46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:46.757,Pass,
,,,,,,,,,,,,,,,,,2.208823,,,,,,,,,,,,,f3f9b706-812a-4542-9b0b-a2999da28201,1771,,,"[42.5, 37.8]",3890564,45,,,,,-2.0156667,,Right Foot,,,"[30.2, 12.0]",Ground Pass,,28.581987,,,,Cleber Janderson Pereira Reis,40468.0,,,,,,2,Regular Play,Gojko Kačar,9407.0,Right Defensive Midfield,104,Hamburger SV,171,"['379ff9c8-9d38-4c63-b002-6f66abc43b04', 'aa92af6a-3780-4281-9bcb-9f98a1595116']",49,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:49.166,Pass,True
,,,,,,,,,,,,,,,,,3.039675,,,,,,,,,,,,,3c984205-f890-4a14-ae64-994eab081a68,1774,,,"[35.2, 13.0]",3890564,45,,,,,1.4882773,,Left Foot,,,"[40.7, 79.5]",High Pass,,66.72706,,Out,,Gotoku Sakai,6339.0,,True,,,,2,Regular Play,Cleber Janderson Pereira Reis,40468.0,Left Center Back,104,Hamburger SV,171,['033a575c-6896-4a4e-b502-1e9904f08bee'],53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:53.095,Pass,
,,,,,,,,,,,,,,,,,0.984717,,,,,,,,,,,,,f82a1293-4327-44da-a6f0-df5222d54abe,1776,,,"[78.7, 0.1]",3890564,46,,,,,2.4833248,,,,,"[71.2, 5.9]",Low Pass,,9.481033,,,,Daniel Baier,8317.0,,,,,Throw-in,2,From Throw In,Philipp Max,8319.0,Left Back,105,Augsburg,172,['e5fbd3f6-bf2f-4ce5-acc6-fe77acf31e3e'],1,,,,,,,,,,,,,,,,,Augsburg,172,00:01:01.771,Pass,
,,,,,,,,,,,,,,,,,0.917359,,,,,,,,,,,,,5e53cb79-e467-4b33-84c8-c8b995e9d830,1779,,,"[70.9, 5.9]",3890564,46,,,,,0.23684876,,Left Foot,,,"[85.4, 9.4]",Ground Pass,,14.916434,,,,Caiuby Francisco da Silva,8303.0,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,105,Augsburg,172,['13e504b6-b81f-47c0-8814-a45b3e6683e8'],3,,,,,,,,,,,,,,,,,Augsburg,172,00:01:03.467,Pass,
,,,,,,,,,,,,,,,,,0.973154,,,,,,,,,,,,,ccd294f3-747e-4faa-937d-ec09313a5bed,1783,,,"[84.9, 10.1]",3890564,46,,,,,-3.1142023,,Left Foot,,,"[77.6, 9.9]",Ground Pass,,7.302739,,,,Daniel Baier,8317.0,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,105,Augsburg,172,"['e709088a-d189-46e0-b187-f416a28907bc', 'f3334ebb-67ce-4d45-be23-c70898e5dbe2']",4,,,,,,,,,,,,,,,,,Augsburg,172,00:01:04.470,Pass,True
,,,,,,,,,,,,,,,,,1.994827,,,,,,,,,,,,,8d7ade52-746d-4580-b7ac-259f38bff7d9,1785,,,"[77.6, 9.9]",3890564,46,,,,,0.00737994,,Right Foot,,,"[104.7, 10.1]",High Pass,,27.100739,,,,Philipp Max,8319.0,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,105,Augsburg,172,['32f04633-d6e8-4f6b-9a51-609d0fa3388b'],5,,,,,,,,,,,,,,,,,Augsburg,172,00:01:05.443,Pass,
,,,,,,,,,,,,,,,,,3.99469,,,,,,,,,,,,,b45f5406-f3c9-474e-b852-b2cf909aa469,1789,,,"[14.6, 70.0]",3890564,46,,,,,0.054656755,,Right Foot,,,"[80.4, 73.6]",High Pass,,65.89841,,Incomplete,,Michael Gregoritsch,8309.0,,,,,Free Kick,2,From Free Kick,Tom Mickel,23702.0,Goalkeeper,106,Hamburger SV,171,"['6bac8434-7862-4f09-aa33-16ab9994da31', 'cdd10822-af09-47d2-a7ae-90fdd86bd167']",38,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:38.895,Pass,
,,,,,,,,,,,,,,,,,1.261396,,,,,,,,,,,,,cdd10822-af09-47d2-a7ae-90fdd86bd167,1792,,,"[39.7, 6.5]",3890564,46,,,,True,1.1557215,,,,,"[42.3, 12.4]",Low Pass,,6.44748,,,,Daniel Baier,8317.0,,,,,Recovery,2,From Free Kick,Caiuby Francisco da Silva,8303.0,Left Wing,106,Hamburger SV,171,"['3508c9b4-32ba-4c44-a75d-2ac844b5ecdc', 'ac5eab6a-6283-4e20-b7f9-d26894a67d7a', 'b45f5406-f3c9-474e-b852-b2cf909aa469']",42,,,,,,,,,,,,,,,,,Augsburg,172,00:01:42.890,Pass,True
,,,,,,,,,,,,,,,,,5.397512,,,,,,,,,,,,,c3b2421c-c4c8-453a-a46c-cc71b3e33b90,1795,,,"[42.0, 13.4]",3890564,46,,,,,0.48002467,,Right Foot,,,"[85.6, 36.1]",High Pass,,49.155365,,Incomplete,,,,,,,,,2,From Free Kick,Daniel Baier,8317.0,Left Defensive Midfield,106,Hamburger SV,171,"['a811dbce-cdb5-4034-85c6-2551ae5e5522', 'e17df96e-db4b-460b-816e-c702dc021055']",43,,,,,,,,,,,,,,,,,Augsburg,172,00:01:43.960,Pass,True
,,,,,,,,,,,,,,,,,1.656568,,,,,,,,,,,,,37700f3e-4c99-4b1d-8f5e-5ad960ee3545,1799,,,"[29.3, 41.1]",3890564,46,,,,,-1.3493941,,Left Foot,,,"[35.4, 14.0]",Ground Pass,,27.77805,,,,Matthias Ostrzolek,8547.0,,,,,,2,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,106,Hamburger SV,171,['01e8146f-1a3b-4aef-8040-cf1d886723b1'],50,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:50.100,Pass,
,,,,,,,,,,,,,,,,,1.392859,,,,,,,,,,,,,d1998a5e-f82e-498b-b571-b71d05019e05,1803,,,"[36.2, 10.6]",3890564,46,,,,,-0.35159245,,Left Foot,,,"[56.1, 3.3]",Ground Pass,,21.196697,,,,Nabil Bahoui,24205.0,,,,,,2,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,106,Hamburger SV,171,"['84949c2c-56bc-48f3-8e09-87fcffd10461', 'e4ff6e89-51ea-4b68-8525-27ed0efe1f53']",52,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:52.393,Pass,True
,,,,,,,,,,,,,,,,,1.495389,,,,,,,,,,,,,ee4fb436-54ad-4f1c-9821-3671e32e2d75,1806,,,"[52.3, 2.6]",3890564,46,,,,,2.2031157,,Right Foot,,,"[44.9, 12.7]",Ground Pass,,12.520782,,,,Lewis Harry Holtby,8891.0,,,,,,2,From Free Kick,Nabil Bahoui,24205.0,Left Wing,106,Hamburger SV,171,"['50ffa296-a2f0-41d0-99a4-2d1d0df47b16', 'dfc705c7-e6de-4f61-ab5a-9ec6f949613d']",53,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:53.786,Pass,True
,,,,,,,,,,,,,,,,,2.738455,,,,,,,,,,,,,2afc839f-18b6-4ef1-81c7-fcd35552822a,1809,,,"[48.2, 3.0]",3890564,46,,,,,0.11245983,,Left Foot,,,"[96.9, 8.5]",High Pass,,49.00959,,Incomplete,,Matthias Ostrzolek,8547.0,,,,,,2,From Free Kick,Lewis Harry Holtby,8891.0,Left Defensive Midfield,106,Hamburger SV,171,"['7baac8e9-0d8f-4be6-a33c-a55dcb826c81', 'eb740252-7a57-443b-af0d-766f75de074e']",57,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:57.825,Pass,
,,,,,,,,,,,,,,,,,1.479275,,,,,,,,,,,,,eb740252-7a57-443b-af0d-766f75de074e,1811,,,"[23.2, 71.6]",3890564,47,,,,,0.9664908,,Head,,,"[29.0, 80.0]",High Pass,,10.20784,,Out,,Daniel Tawiah Opare,9400.0,,,,,Recovery,2,From Free Kick,Jeong-Ho Hong,40543.0,Right Center Back,106,Hamburger SV,171,"['2afc839f-18b6-4ef1-81c7-fcd35552822a', 'faeff6cf-1c2e-43b3-b0a1-2a123fac4df2']",0,,,,,,,,,,,,,,,,,Augsburg,172,00:02:00.564,Pass,
,,,,,,,,,,,,,,,,,1.771368,,,,,,,,,,,,,3e4fb194-a7e5-4cf2-845e-19c17972076f,1813,,,"[93.2, 0.1]",3890564,47,,,,,0.33413383,,,,,"[112.5, 6.8]",Low Pass,,20.42988,,,,Nabil Bahoui,24205.0,,,,,Throw-in,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,107,Hamburger SV,171,['dce1ec6a-eb23-4b67-beba-58e87655640b'],8,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:08.631,Pass,
,,,,,,,,,,,,,,,,,1.071561,,,,,,,,,,,,,33d8e331-281e-4b8e-8032-042ccce4eba9,1818,,,"[116.2, 2.4]",3890564,47,,,,,2.77117,,Right Foot,,,"[105.9, 6.4]",Ground Pass,,11.049435,,Incomplete,,,,,,,,,2,From Throw In,Nabil Bahoui,24205.0,Left Wing,107,Hamburger SV,171,['4568b118-d4ee-4047-8476-2e5cf0ef4bf6'],12,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:12.263,Pass,
,,,,,,,,,,,,,,,,,0.953898,,,,,,,,,,,,,0f0868b7-49d9-48d1-be66-3f4c6ddc0a16,1821,,,"[13.2, 76.6]",3890564,47,,,,,-0.720273,,Right Foot,,,"[27.9, 63.7]",Ground Pass,,19.557608,,,,Halil Altıntop,40462.0,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,108,Augsburg,172,['b5da2747-a0e5-455d-a2b0-91494a7e1c09'],13,,,,,,,,,,,,,,,,,Augsburg,172,00:02:13.922,Pass,
,,,,,,,,,,,,,,,,,1.474867,,,,,,,,,,,,,172104c5-ec92-41b9-9275-14241a4b34f9,1825,,,"[27.6, 67.8]",3890564,47,,,,,2.782158,,Right Foot,,,"[11.1, 74.0]",Ground Pass,,17.6264,,,,Daniel Tawiah Opare,9400.0,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,108,Augsburg,172,"['95baa8af-dc4c-4929-83ba-27495746d442', 'c673a3f7-2940-49c8-9563-b81f030bcab6']",16,,,,,,,,,,,,,,,,,Augsburg,172,00:02:16.985,Pass,True
,,,,,,,,,,,,,,,,,1.446682,,,,,,,,,,,,,5934638d-a0e7-4cfd-9ee4-dd39241027a0,1827,,,"[11.1, 75.4]",3890564,47,,,,,-1.1049412,,Right Foot,,,"[29.3, 39.2]",High Pass,,40.51765,,Incomplete,,Philipp Max,8319.0,,,,,,2,Regular Play,Daniel Tawiah Opare,9400.0,Right Back,108,Augsburg,172,"['7c985a43-54fb-4c14-ac7f-ded0fcc494fe', 'd0a90041-24aa-492c-9360-3f4430bcd821']",18,,,,,,,,,,,,,,,,,Augsburg,172,00:02:18.460,Pass,
,,,,,,,,,,,,,,,,,0.981695,,,,,,,,,,,,,d0a90041-24aa-492c-9360-3f4430bcd821,1829,,,"[90.8, 40.9]",3890564,47,,,,,-1.1821711,,Head,,,"[96.0, 28.2]",Low Pass,,13.723338,,,,Michael Gregoritsch,8309.0,,,,,Recovery,2,Regular Play,Nicolai Müller,8302.0,Right Wing,109,Hamburger SV,171,"['5934638d-a0e7-4cfd-9ee4-dd39241027a0', '6b038001-97eb-4557-89dd-65e4b7018382']",19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:19.907,Pass,
,,,,,,,,,,,,,,,,,0.812825,,,,,,,,,,,,,ae031e0a-4684-4c95-ae23-3eb7eb455026,1832,,,"[97.6, 27.4]",3890564,47,,,,,-0.16514868,f770b8b0-b434-4810-98a1-807d2747c13b,Left Foot,,,"[106.0, 26.0]",Ground Pass,,8.515867,,,,Lewis Harry Holtby,8891.0,True,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Center Attacking Midfield,109,Hamburger SV,171,['17ca81d4-c700-47cf-98be-0df6d830ec15'],22,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:22.024,Pass,
,,,,,,,,,,,,,,,,,1.594522,,,,,,,,,,,,,a4a557bd-534a-4f28-a59c-7efc32171da8,1838,,,"[120.0, 0.1]",3890564,47,,,,,1.7543039,,Right Foot,,,"[113.3, 36.2]",High Pass,True,36.71648,,Unknown,,,,,,Inswinging,,Corner,2,From Corner,Nabil Bahoui,24205.0,Left Wing,110,Hamburger SV,171,,54,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:54.962,Pass,
,,,,,,,,,,,,,,,,,3.267248,,,,,,,,,,,,,c01ea9cb-be0b-4188-93ec-dc5b1013749b,1841,,,"[6.6, 43.9]",3890564,48,,,,,-0.29658046,,Right Foot,,,"[79.9, 21.5]",High Pass,,76.64626,,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,Free Kick,2,From Free Kick,Marwin Hitz,8314.0,Goalkeeper,111,Augsburg,172,"['f627df84-5076-4b99-901c-dd65e0811169', 'fad7ec3e-6ebf-48b4-8451-098e25267104']",32,,,,,,,,,,,,,,,,,Augsburg,172,00:03:32.476,Pass,
,,,,,,,,,,,,,,,,,2.037668,,,,,,,,,,,,,fad7ec3e-6ebf-48b4-8451-098e25267104,1843,,,"[40.2, 58.6]",3890564,48,,,,True,-0.7292774,,,,,"[49.6, 50.2]",High Pass,,12.606348,,Incomplete,,Michael Gregoritsch,8309.0,,,,,Recovery,2,From Free Kick,Gojko Kačar,9407.0,Right Defensive Midfield,111,Augsburg,172,"['17387c4c-af0d-425b-a5ba-197b0c7456c9', '63b2218d-49a2-4f44-9a85-52e3eb53db3c', '76892f2a-2daf-4297-96a0-2d606621cb20', 'c01ea9cb-be0b-4188-93ec-dc5b1013749b']",35,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:35.743,Pass,True
,,,,,,,,,,,,,,,,,3.375318,,,,,,,,,,,,,63b2218d-49a2-4f44-9a85-52e3eb53db3c,1847,,,"[70.5, 29.9]",3890564,48,,,,True,-0.5847453,,,,,"[84.7, 20.5]",High Pass,,17.029387,,,,Halil Altıntop,40462.0,,,,,Recovery,2,From Free Kick,Dominik Kohr,8207.0,Right Defensive Midfield,111,Augsburg,172,"['3556987c-1eb3-4aeb-b28c-f14c3726672d', '3bd024bd-d3a6-4e72-b378-216c25b67181', 'fad7ec3e-6ebf-48b4-8451-098e25267104']",37,,,,,,,,,,,,,,,,,Augsburg,172,00:03:37.781,Pass,True
,,,,,,,,,,,,,,,,,0.994275,,,,,,,,,,,,,0eeaa97e-0bc6-45b9-85f3-369fbc40ae5c,1851,,,"[84.1, 20.7]",3890564,48,,,,,-1.6640502,,Right Foot,,,"[82.8, 6.8]",Low Pass,,13.960659,,,,Philipp Max,8319.0,,,,,,2,From Free Kick,Halil Altıntop,40462.0,Center Attacking Midfield,111,Augsburg,172,['a2b80666-9538-4f90-9c4f-aad7cf32a50a'],41,,,,,,,,,,,,,,,,,Augsburg,172,00:03:41.637,Pass,
,,,,,,,,,,,,,,,,,2.313941,,,,,,,,,,,,,5c079e41-ebcb-4143-a662-1a1257501ee7,1854,,,"[92.0, 2.1]",3890564,48,,,,,1.166214,,Left Foot,True,,"[108.7, 41.1]",High Pass,,42.42511,,Incomplete,,Alfreð Finnbogason,5514.0,,,,,,2,From Free Kick,Philipp Max,8319.0,Left Back,111,Augsburg,172,"['66f165b2-cd00-4faa-9c75-8257f60666d1', '86cde99b-001d-492d-a706-9384e53f4840']",44,,,,,,,,,,,,,,,,,Augsburg,172,00:03:44.191,Pass,
,,,,,,,,,,,,,,,,,1.244186,,,,,,,,,,,,,86cde99b-001d-492d-a706-9384e53f4840,1856,,,"[11.4, 39.0]",3890564,48,,,,,1.6936315,,Right Foot,,,"[10.4, 47.1]",Low Pass,,8.161495,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,Recovery,2,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,111,Augsburg,172,"['5c079e41-ebcb-4143-a662-1a1257501ee7', 'bcbafd5b-3eff-4678-867b-5ff7b1c05ec9']",46,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:46.505,Pass,
,,,,,,,,,,,,,,,,,2.166612,,,,,,,,,,,,,ab501a7e-a86b-489b-a995-b6f70d55a0d4,1859,,,"[9.5, 47.0]",3890564,48,,,,,-0.78156674,,Left Foot,,,"[35.7, 21.0]",High Pass,,36.911243,,Incomplete,,,,,,,,,2,From Free Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,111,Augsburg,172,['4d08086c-a9d6-44b6-8b15-1397c927807c'],47,,,,,,,,,,,,,,,,,Hamburger SV,171,00:03:47.824,Pass,
,,,,,,,,,,,,,,,,,3.883094,,,,,,,,,,,,,31dfaca5-5d2a-4116-97bf-2d7338cdcb08,1878,,,"[27.0, 39.9]",3890564,50,,,,,-0.24349828,,Right Foot,,,"[90.6, 24.1]",High Pass,,65.533195,,,,Michael Gregoritsch,8309.0,,,,,Free Kick,2,From Free Kick,Tom Mickel,23702.0,Goalkeeper,113,Hamburger SV,171,['82148d51-c70a-48be-b38c-85dbdbded8af'],9,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:09.167,Pass,
,,,,,,,,,,,,,,,,,0.74078,,,,,,,,,,,,,c654949f-7b49-4c2c-b4c3-b2e41b69d8e4,1881,,,"[90.6, 24.1]",3890564,50,,,,True,-0.46845526,,,,,"[98.9, 19.9]",Low Pass,,9.302151,,,,Nabil Bahoui,24205.0,,,,,,2,From Free Kick,Michael Gregoritsch,8309.0,Center Attacking Midfield,113,Hamburger SV,171,"['d8b67802-611c-41c2-b29a-d2b40f99158d', 'eadd8c56-fb8b-4d41-b26d-4e01e8c27ab5']",13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:13.050,Pass,True
,,,,,,,,,,,,,,,,,0.526003,,,,,,,,,,,,,5d5d4cd4-ecd9-4b0c-bafd-e1986d98c53a,1883,,,"[98.9, 19.9]",3890564,50,,,,,1.1557215,,Head,,,"[101.5, 25.8]",Low Pass,,6.44748,,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,2,From Free Kick,Nabil Bahoui,24205.0,Left Wing,113,Hamburger SV,171,"['ac9c2b7d-3aed-4416-9559-741c5b4f0a19', 'e4a92f31-5c5e-44f0-8d68-eb7955208ef8']",13,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:13.791,Pass,
,,,,,,,,,,,,,,,,,1.811295,,,,,,,,,,,,,e4a92f31-5c5e-44f0-8d68-eb7955208ef8,1885,,,"[18.6, 54.3]",3890564,50,,,,,0.69044644,,Right Foot,,,"[34.7, 67.6]",High Pass,,20.883007,,,,Halil Altıntop,40462.0,,,,,Recovery,2,From Free Kick,Jeong-Ho Hong,40543.0,Right Center Back,113,Hamburger SV,171,"['5d5d4cd4-ecd9-4b0c-bafd-e1986d98c53a', 'd992b385-9fbd-4aa9-900a-9a646113e08b']",14,,,,,,,,,,,,,,,,,Augsburg,172,00:05:14.317,Pass,
,,,,,,,,,,,,,,,,,1.553506,,,,,,,,,,,,,ce7fb9d6-b3b9-409e-a7eb-3b96345a9e50,1893,,,"[62.4, 2.3]",3890564,50,,,,,2.2730532,,Right Foot,,,"[49.2, 17.9]",Ground Pass,,20.435265,,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,2,From Free Kick,Cleber Janderson Pereira Reis,40468.0,Left Center Back,113,Hamburger SV,171,['5f2fb1b1-bd4c-4ffc-b66d-ea3e47d87065'],19,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:19.821,Pass,
,,,,,,,,,,,,,,,,,0.991863,,,,,,,,,,,,,af74355d-cb62-4412-a2da-b9265fc9d929,1896,,,"[49.2, 17.9]",3890564,50,,,,,0.9304399,,Right Foot,,,"[56.8, 28.1]",Ground Pass,,12.720063,,,,Lewis Harry Holtby,8891.0,,,,,,2,From Free Kick,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,113,Hamburger SV,171,['0c64a255-ef51-4627-81df-65ea4fd5e3bb'],22,,,,,,,,,,,,,,,,,Hamburger SV,171,00:05:22.093,Pass,
