50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.800047,,,,,,,,,,,,,1d609b1e-69a2-4880-9129-a9f33c7ccfff,1454,,"[69.0, 69.1]",3890269,43,,,,-0.016391974,,Right Foot,,,"[81.2, 68.9]",,Ground Pass,12.201639,,,Martin Harnik,8557.0,,,,,,1,Regular Play,Florian Klein,9728.0,Right Back,109,VfB Stuttgart,174,['66097362-b1ae-4239-a668-d04843406b0a'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:22.227,Pass,
,,,,,,,,,,,,,,,,0.813607,,,,,,,,,,,,,4d249cda-073c-473c-8bb5-b558a130f4f6,1456,,"[81.2, 68.9]",3890269,43,,,,-2.0631099,,Left Foot,,,"[75.3, 57.9]",,Ground Pass,12.482388,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Martin Harnik,8557.0,Right Center Forward,109,VfB Stuttgart,174,['ce2c9d23-1eef-4e61-88ec-c650dadfb3bd'],23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:23.027,Pass,
,,,,,,,,,,,,,,,,0.788765,,,,,,,,,,,,,24b8db47-0256-4d23-a77f-b31be6041fb4,1459,,"[75.3, 57.9]",3890269,43,,,,1.1863478,,Right Foot,,,"[80.6, 71.0]",,Ground Pass,14.131525,,,Martin Harnik,8557.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,109,VfB Stuttgart,174,['a08c8485-92e7-4603-beb1-3b249e03949a'],24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:24.706,Pass,
,,,,,,,,,,,,,,,,0.133739,,,,,,,,,,,,,527937b9-e044-4055-a6f3-b29ef720af09,1463,,"[75.5, 71.2]",3890269,43,,,,-1.3986055,,Left Foot,,,"[75.9, 68.9]",,Ground Pass,2.3345234,Incomplete,,,,,,,,,1,Regular Play,Martin Harnik,8557.0,Right Center Forward,109,VfB Stuttgart,174,"['1237f671-fcf8-4ec0-8c3e-615bce3cffb4', 'ac309864-e169-4c7e-8e5e-9525d6971afd']",26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:26.743,Pass,True
,,,,,,,,,,,,,,,,0.677779,,,,,,,,,,,,,e1a614b2-8150-4dcf-afa4-5f0ddc3f7657,1471,,"[74.2, 56.8]",3890269,43,,,,-0.15536426,,Left Foot,,,"[82.5, 55.5]",,Ground Pass,8.401191,,,Florian Klein,9728.0,,,,,,1,Regular Play,Adam Hloušek,4683.0,Left Center Back,109,VfB Stuttgart,174,['51489b26-a88a-4cfd-afa7-ba364af09c47'],30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:30.939,Pass,
,,,,,,,,,,,,,,,,0.865874,,,,,,,,,,,,,8eed0455-1178-44fe-8cea-74e04639efd4,1473,,"[82.5, 55.5]",3890269,43,,,,1.6814536,,Right Foot,,,"[81.2, 67.2]",,Ground Pass,11.772,,,Lukas Rupp,11395.0,,,,,,1,Regular Play,Florian Klein,9728.0,Right Back,109,VfB Stuttgart,174,['2ce4a275-1c19-4a4a-99ae-6b15d0a8993d'],31,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:31.617,Pass,
,,,,,,,,,,,,,,,,2.754698,,,,,,,,,,,,,38d419c2-aa9a-409a-abc1-2a1af5079547,1476,,"[86.7, 67.6]",3890269,43,,,,-0.92873824,,Right Foot,True,,"[111.6, 34.3]",,High Pass,41.580044,Incomplete,,Daniel Ginczek,9409.0,,,,,,1,Regular Play,Lukas Rupp,11395.0,Right Defensive Midfield,109,VfB Stuttgart,174,"['8e058ad9-ab70-4f06-85ea-dc643db957e3', 'bf21a690-7cdb-4b54-8bc5-db9f337b0e09']",33,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:33.570,Pass,
,,,,,,,,,,,,,,,,2.3076,,,,,,,,,,,,,fba3760d-dffe-43e3-824b-29e8ceba5d9a,1480,,"[15.8, 58.1]",3890269,43,,,,0.38798007,,Keeper Arm,,,"[50.3, 72.2]",,Low Pass,37.270096,,,Albin Ekdal,5624.0,,,,,,1,From Keeper,René Adler,8560.0,Goalkeeper,110,Hamburger SV,171,['8668468d-8a4b-4957-8190-d2efd8a07bf8'],40,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:40.347,Pass,
,,,,,,,,,,,,,,,,3.6389,,,,,,,,,,,,,60253ca7-9b08-4dd7-a152-393fdffa5abf,1486,,"[45.4, 76.3]",3890269,43,True,,,-0.6908641,,Right Foot,,,"[88.7, 40.5]",,High Pass,56.183006,,,Sven Schipplock,8321.0,,,,,Free Kick,1,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,111,Hamburger SV,171,['60ea76ba-af0f-4625-8a79-28fc916024c9'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:43:49.326,Pass,
,,,,,,,,,,,,,,,,2.107767,,,,,,,,,,,,,eb9d0918-7aa5-4f08-8dc0-e0bc0b9a811e,1489,,"[31.7, 40.1]",3890269,43,True,,,-0.0121206185,,Right Foot,,,"[48.2, 39.9]",,Ground Pass,16.501211,,,Daniel Didavi,8243.0,,,,,Free Kick,1,From Free Kick,Timo Baumgartl,8956.0,Right Center Back,112,VfB Stuttgart,174,['a319fe41-f6ba-4342-8277-6d311e6269ef'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:43:57.628,Pass,
,,,,,,,,,,,,,,,,1.020376,,,,,,,,,,,,,c109b15a-9e7c-464c-97f4-57b6702e5e48,1491,,"[65.6, 34.3]",3890269,44,,,,0.5070985,,Left Foot,,,"[76.4, 40.3]",,Ground Pass,12.354756,,,Daniel Ginczek,9409.0,,,,,,1,From Free Kick,Daniel Didavi,8243.0,Right Midfield,112,VfB Stuttgart,174,['52d10c25-d16c-428a-8d02-0099cf103bf1'],3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:03.375,Pass,
,,,,,,,,,,,,,,,,1.896574,,,,,,,,,,,,,5acfcca7-8ea2-44e2-8dc4-8bfdcb234692,1496,,"[72.8, 38.6]",3890269,44,,,,2.454775,,Right Foot,,,"[62.8, 46.8]",,Ground Pass,12.932131,,,Florian Klein,9728.0,,,,,,1,From Free Kick,Daniel Ginczek,9409.0,Left Center Forward,112,VfB Stuttgart,174,"['21efd9d1-a7b3-4055-a277-fc90f510ea98', 'fa2ac378-46cd-48bb-9ff3-b2a3a084c010']",5,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:05.790,Pass,True
,,,,,,,,,,,,,,,,0.490835,,,,,,,,,,,,,f2a99136-617f-4edc-82ee-47fa8ff2c72b,1500,,"[68.9, 48.5]",3890269,44,,,,-0.5033994,,Right Foot,,,"[82.7, 40.9]",,Low Pass,15.754364,,,Daniel Ginczek,9409.0,,,,,,1,From Free Kick,Florian Klein,9728.0,Right Back,112,VfB Stuttgart,174,"['81fad288-ed3a-4c16-937c-c4d2e597815b', 'b3c2bb28-1789-4c61-890f-0b48723f2d45']",9,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:09.216,Pass,True
,,,,,,,,,,,,,,,,0.87743,,,,,,,,,,,,,464d4284-ab27-4a54-bfa3-926540c206e9,1503,,"[85.7, 50.9]",3890269,44,,,,1.4767351,,Right Foot,,,"[87.2, 66.8]",,Ground Pass,15.970598,,,Filip Kostić,5591.0,,,,,,1,From Free Kick,Daniel Ginczek,9409.0,Left Center Forward,112,VfB Stuttgart,174,['200d378f-82b2-4ad3-8f9a-49ef6133195e'],12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:12.309,Pass,
,,,,,,,,,,,,,,,,0.65355,,,,,,,,,,,,,25ce54c0-92f0-4b58-8813-fa8c3143ea57,1506,,"[86.8, 67.0]",3890269,44,,,,-1.142964,,Left Foot,,,"[92.5, 54.5]",,Ground Pass,13.738268,,,Daniel Didavi,8243.0,,,,,,1,From Free Kick,Filip Kostić,5591.0,Left Midfield,112,VfB Stuttgart,174,['e3ed70b2-356a-4d6e-840c-18cd80074ffa'],15,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:15.150,Pass,
,,,,,,,,,,,,,,,,1.9566,,,,,,,,,,,,,63346d44-9c82-4927-ab83-4950675a2c2e,1511,,"[14.5, 42.8]",3890269,44,,,,1.0256246,,Keeper Arm,,,"[27.6, 64.4]",,Ground Pass,25.262028,,,Dennis Diekmeier,8316.0,,,,,,1,Regular Play,René Adler,8560.0,Goalkeeper,113,Hamburger SV,171,['902b0fd3-dfc7-4a2c-b54c-00f2a3b83bfa'],19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:19.815,Pass,
,,,,,,,,,,,,,,,,1.668,,,,,,,,,,,,,1c4078aa-b2b7-4ca8-b9dd-60a6447046e9,1515,,"[28.7, 66.1]",3890269,44,,,,-2.124749,,Right Foot,,,"[22.7, 56.4]",,Ground Pass,11.405701,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,Regular Play,Dennis Diekmeier,8316.0,Right Back,113,Hamburger SV,171,['e0089891-ac7e-4077-9a9d-c042466c03ec'],22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:22.924,Pass,
,,,,,,,,,,,,,,,,1.1926,,,,,,,,,,,,,3cf6a160-bc62-45a7-bde2-7da154dbb2b6,1518,,"[22.7, 56.4]",3890269,44,,,,0.034174725,,Right Foot,,,"[34.4, 56.8]",,Ground Pass,11.706836,,,Albin Ekdal,5624.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,113,Hamburger SV,171,['aca4d340-6f4a-4b23-93ce-7348b167ccc8'],24,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:24.672,Pass,
,,,,,,,,,,,,,,,,1.0678,,,,,,,,,,,,,37daa3df-0d84-40aa-b787-e920f2f46f40,1520,,"[34.0, 56.6]",3890269,44,,,,2.8650787,,Left Foot,,,"[26.6, 58.7]",,Ground Pass,7.692204,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,113,Hamburger SV,171,['cd6cebb4-f101-4ff3-86b7-7d4b6928cf31'],25,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:25.865,Pass,
,,,,,,,,,,,,,,,,2.2452,,,,,,,,,,,,,6d6ec4de-e832-4ff6-8f58-3c022ce7a350,1523,,"[26.6, 58.7]",3890269,44,,,,-2.3592157,,Right Foot,,,"[10.0, 42.2]",,Ground Pass,23.405342,,,René Adler,8560.0,,,,,,1,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,113,Hamburger SV,171,['ab765b61-65e8-4f5b-aa96-446fedc21414'],27,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:27.585,Pass,
,,,,,,,,,,,,,,,,3.0227,,,,,,,,,,,,,4fda73bc-85af-4797-bff5-1d64b02c4832,1527,,"[10.2, 41.1]",3890269,44,,,,-0.75466114,,Right Foot,,,"[45.4, 8.0]",,High Pass,48.318214,,,Matthias Ostrzolek,8547.0,,,,,,1,Regular Play,René Adler,8560.0,Goalkeeper,113,Hamburger SV,171,"['11114b13-5168-4901-abb9-f460639c81da', 'dc7bbeb0-5804-4ae4-bab2-1bf8ca331aab']",29,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:29.910,Pass,True
,,,,,,,,,,,,,,,,6.127302,,,,,,,,,,,,,2f9b2aa2-abb5-485d-bf83-d62bae0240cd,1531,,"[46.1, 5.1]",3890269,44,,,,0.20280676,,Left Foot,,,"[117.1, 19.7]",,High Pass,72.48559,Incomplete,,Ivo Iličević,24740.0,,,,,,1,Regular Play,Matthias Ostrzolek,8547.0,Left Back,113,Hamburger SV,171,"['0cef4206-1861-47a4-a4fa-b7c6e72834e2', '185e0e48-6b6c-4e4f-beb2-12fc8323b5a1', '4da41010-deeb-4371-b4fd-306211e6937d']",35,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:44:35.151,Pass,True
,,,,,,,,,,,,,,,,2.363633,,,,,,,,,,,,,6eb19ab5-ee7e-48b3-bf0d-633f3ab99d52,1534,,"[10.2, 47.9]",3890269,44,True,,,0.05949085,,Right Foot,,,"[74.0, 51.7]",,High Pass,63.913067,,,Daniel Ginczek,9409.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,113,Hamburger SV,171,['a4284590-abd1-4e32-862f-23fa435e9f3f'],57,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:44:57.511,Pass,
,,,,,,,,,,,,,,,,1.573172,,,,,,,,,,,,,b6fcbca2-7c47-45c8-91b7-a5439b0d064b,1546,,"[47.1, 24.3]",3890269,45,,,,-0.5304625,,Right Foot,,,"[57.5, 18.2]",,Ground Pass,12.056949,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,1,Regular Play,Gideon Jung,8323.0,Left Defensive Midfield,113,Hamburger SV,171,"['1b46090b-2fd5-4b75-aeae-9a10c2bdc18e', 'b0191c1e-6c66-4079-a03e-e85de0c70ee2', 'f07ca19b-e77f-4640-b146-b7b15bf03efd']",2,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:45:02.526,Pass,True
,,,,,,,,,,,,,,,,1.937674,,,,,,,,,,,,,f07ca19b-e77f-4640-b146-b7b15bf03efd,1548,,"[62.6, 61.9]",3890269,45,,,,-2.4221778,,Left Foot,,,"[50.5, 51.3]",,Ground Pass,16.08633,,,Timo Baumgartl,8956.0,,,,,Recovery,1,Regular Play,Florian Klein,9728.0,Right Back,114,VfB Stuttgart,174,"['5c5fada0-1bf4-46af-b354-029d1737f4bc', 'b6fcbca2-7c47-45c8-91b7-a5439b0d064b']",4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:04.099,Pass,
,,,,,,,,,,,,,,,,3.169234,,,,,,,,,,,,,575bf70d-0a3a-4014-be0d-4d77a88e3cb0,1550,,"[50.5, 51.5]",3890269,45,,,,-2.7572486,,Right Foot,,,"[19.1, 38.8]",,Ground Pass,33.87108,,,Przemysław Tytoń,9082.0,,,,,,1,Regular Play,Timo Baumgartl,8956.0,Right Center Back,114,VfB Stuttgart,174,,6,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:45:06.037,Pass,
,,,,,,,,,,,,,,,,0.869142,,,,,,,,,,,,,b712845c-01d6-4556-bd9f-822a0f4e63ae,1555,,"[61.0, 40.1]",3890269,45,True,,,0.7853982,,Left Foot,,,"[63.4, 42.5]",,Ground Pass,3.3941126,,,Christian Gentner,8959.0,,,,,Kick Off,2,From Kick Off,Filip Kostić,5591.0,Left Midfield,115,VfB Stuttgart,174,['6e2282e0-770d-4b67-aa80-d06c730a20fa'],0,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:00.248,Pass,
,,,,,,,,,,,,,,,,2.10724,,,,,,,,,,,,,a65efb00-8aaf-47a3-9729-601cc2ab2509,1557,,"[65.1, 43.6]",3890269,45,,,,0.8182016,,Right Foot,,,"[93.1, 73.5]",,High Pass,40.96352,,,Daniel Didavi,8243.0,,,,,,2,From Kick Off,Christian Gentner,8959.0,Left Defensive Midfield,115,VfB Stuttgart,174,['842509b4-04ee-4a3b-a7af-e0355cabed31'],3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:03.105,Pass,
,,,,,,,,,,,,,,,,1.446878,,,,,,,,,,,,,8f24e5bf-e056-4277-ba8c-fc7dd0587d5b,1560,,"[25.3, 0.1]",3890269,45,,,,0.18565442,,,,,"[45.0, 3.8]",,High Pass,20.04445,Incomplete,,Lewis Harry Holtby,8891.0,,,,,Throw-in,2,From Throw In,Matthias Ostrzolek,8547.0,Left Back,116,Hamburger SV,171,"['79ac078c-ef03-42a1-a9c7-179037dbd071', '947b0895-b732-4217-8be5-96ad4fef8b73']",22,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:22.537,Pass,
,,,,,,,,,,,,,,,,1.501159,,,,,,,,,,,,,947b0895-b732-4217-8be5-96ad4fef8b73,1563,,"[75.1, 76.3]",3890269,45,,,True,-1.5707964,,,,,"[75.1, 62.2]",,Low Pass,14.1,,,Christian Gentner,8959.0,,,,,Recovery,2,From Throw In,Lukas Rupp,11395.0,Right Defensive Midfield,116,Hamburger SV,171,"['8f24e5bf-e056-4277-ba8c-fc7dd0587d5b', 'c9ee40d8-6628-4fdf-8a67-17bf5ae5b8ef', 'ca13ad65-19a8-4046-967a-cadbc1c32aa0']",23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:23.984,Pass,True
,,,,,,,,,,,,,,,,4.774878,,,,,,,,,,,,,34cb797f-c2c0-43c1-982e-9c54c7a8b7ed,1566,,"[73.6, 61.1]",3890269,45,,,,-0.5805816,,Right Foot,,,"[111.1, 36.5]",,High Pass,44.848747,Incomplete,,,,,,,,,2,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,116,Hamburger SV,171,['a40a89b5-9ad8-4e90-946f-94377e8c75a1'],26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:00:26.123,Pass,
,,,,,,,,,,,,,,,,1.3499,,,,,,,,,,,,,1c489310-7040-44a2-b7c1-4b9441f4c45d,1569,,"[10.5, 46.8]",3890269,45,,,,0.4190675,,Keeper Arm,,,"[21.5, 51.7]",,Ground Pass,12.042009,,,Johan Danon Djourou-Gbadjere,6359.0,,,,,,2,From Throw In,René Adler,8560.0,Goalkeeper,116,Hamburger SV,171,['4bb2e728-bf52-4005-a0fd-05884a072f83'],32,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:32.037,Pass,
,,,,,,,,,,,,,,,,2.840199,,,,,,,,,,,,,d4d4805a-6dca-4927-8ce3-2438f7183587,1573,,"[28.7, 51.7]",3890269,45,,,,0.44193006,,Right Foot,,,"[77.1, 74.6]",,High Pass,53.544094,,,Michael Gregoritsch,8309.0,,,,,,2,From Throw In,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,116,Hamburger SV,171,"['aa0fbeb8-6285-4631-b7b4-841ef6bb99b7', 'd6e59325-8848-4c6d-b962-7d9e98f14be2']",39,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:39.052,Pass,True
,,,,,,,,,,,,,,,,3.071772,,,,,,,,,,,,,7756486c-da13-4573-8424-5d6e1dd28a00,1575,,"[76.2, 74.6]",3890269,45,,,,-0.348771,,Head,,,"[100.4, 65.8]",,High Pass,25.75034,Incomplete,,Sven Schipplock,8321.0,,,,,,2,From Throw In,Michael Gregoritsch,8309.0,Right Wing,116,Hamburger SV,171,"['9f4154e8-3621-4aa0-870d-02ff2966baa0', 'add1308c-60b9-4b5c-a0f1-3fc0e1a0846d']",41,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:41.932,Pass,
,,,,,,,,,,,,,,,,1.8166,,,,,,,,,,,,,0dccffe7-1599-45a2-9a15-da5b988552f4,1578,,"[76.0, 73.5]",3890269,45,,,,-1.9222411,,Head,,,"[69.4, 55.5]",,Low Pass,19.171854,,,Gideon Jung,8323.0,,,,,Recovery,2,From Throw In,Albin Ekdal,5624.0,Right Defensive Midfield,116,Hamburger SV,171,['f7369170-730f-4153-9175-1c0b7e952654'],47,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:47.140,Pass,
,,,,,,,,,,,,,,,,1.867298,,,,,,,,,,,,,afca21a8-1cc8-4448-a121-3b24814aca81,1582,,"[68.3, 56.6]",3890269,45,,,,-1.4173723,,Right Foot,,,"[75.8, 8.1]",,Ground Pass,49.07647,,,Ivo Iličević,24740.0,,True,,,,2,From Throw In,Gideon Jung,8323.0,Left Defensive Midfield,116,Hamburger SV,171,['e4f69551-e2e5-41c7-a564-91484cc83c58'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:49.923,Pass,
,,,,,,,,,,,,,,,,1.899798,,,,,,,,,,,,,b25f40ec-fe1a-40bd-b398-ba900dc7766e,1585,,"[79.8, 14.1]",3890269,45,,,,0.70429105,16c245f0-9b50-4e0c-b699-733a0a566aa4,Right Foot,,,"[108.4, 38.4]",,High Pass,37.529324,,,Lewis Harry Holtby,8891.0,True,,,,,2,From Throw In,Ivo Iličević,24740.0,Left Wing,116,Hamburger SV,171,['8c5b7e31-9437-4a12-ae16-69dcbf373c21'],54,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:54.685,Pass,
,,,,,,,,,,,,,,,,2.91474,,,,,,,,,,,,,8b0fa09d-be29-46f0-b002-b6da17d27738,1590,,"[7.0, 44.1]",3890269,46,,,,0.4777312,,Right Foot,,,"[63.4, 73.3]",,High Pass,63.510628,Unknown,,Martin Harnik,8557.0,,,,,Goal Kick,2,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,117,VfB Stuttgart,174,['c21ce349-bee1-4755-ad25-b310a4867c1b'],21,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:21.553,Pass,
,,,,,,,,,,,,,,,,1.0448,,,,,,,,,,,,,5d68df6a-aa08-40ee-95f1-8d3ab09dc8b7,1594,,"[60.0, 7.0]",3890269,46,,,,2.467699,,Left Foot,,,"[45.6, 18.5]",,Ground Pass,18.42851,,,Emir Spahić,26791.0,,,,,Free Kick,2,From Free Kick,Matthias Ostrzolek,8547.0,Left Back,118,Hamburger SV,171,['d0bdea1f-6814-4974-8e5e-f40eea6d560c'],41,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:41.920,Pass,
,,,,,,,,,,,,,,,,2.9078,,,,,,,,,,,,,66745543-238c-4661-bb79-4e870ee774fd,1597,,"[43.5, 19.4]",3890269,46,,,,2.1692152,,Left Foot,,,"[27.0, 43.6]",,Ground Pass,29.289759,,,René Adler,8560.0,,,,,,2,From Free Kick,Emir Spahić,26791.0,Left Center Back,118,Hamburger SV,171,['5f065e21-46e4-4ad3-8aed-405bf7fa46b6'],44,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:44.861,Pass,
,,,,,,,,,,,,,,,,2.0836,,,,,,,,,,,,,be22e0b4-2ca8-4143-8799-d03aaa59fa46,1601,,"[26.6, 43.6]",3890269,46,,,,0.9758542,,Right Foot,,,"[49.0, 76.7]",,Ground Pass,39.96711,,,Dennis Diekmeier,8316.0,,,,,,2,From Free Kick,René Adler,8560.0,Goalkeeper,118,Hamburger SV,171,['719af0cc-7a9e-4271-a60a-bd0625720f42'],49,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:49.369,Pass,
,,,,,,,,,,,,,,,,0.8801,,,,,,,,,,,,,af7ac0e8-728a-4dd8-b358-78ea4298f8bc,1605,,"[44.3, 74.8]",3890269,46,,,,-1.5161632,,Right Foot,,,"[45.0, 62.0]",,Ground Pass,12.819126,,,Albin Ekdal,5624.0,,,,,,2,From Free Kick,Dennis Diekmeier,8316.0,Right Back,118,Hamburger SV,171,"['85212b55-4fe5-498b-8fb8-382ddc71d87f', '931d1a52-3bfa-435b-b40e-782e750ead53']",52,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:52.418,Pass,True
,,,,,,,,,,,,,,,,1.356299,,,,,,,,,,,,,5b055759-fd24-43a9-bec7-8cec5fcd6a76,1607,,"[45.0, 62.0]",3890269,46,,,,0.519498,,Right Foot,,,"[75.6, 79.5]",,High Pass,35.250675,Out,,Lewis Harry Holtby,8891.0,,,,,,2,From Free Kick,Albin Ekdal,5624.0,Right Defensive Midfield,118,Hamburger SV,171,['3a908534-2897-4b8a-9a58-737d2a5916ae'],53,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:53.298,Pass,
,,,,,,,,,,,,,,,,2.2328,,,,,,,,,,,,,80af5ea7-088c-486f-8c0d-5e33b72d7291,1609,,"[68.9, 0.1]",3890269,47,,,,0.35470566,,,,,"[90.5, 8.1]",,High Pass,23.033888,Incomplete,,Daniel Ginczek,9409.0,,,,,Throw-in,2,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,119,VfB Stuttgart,174,"['b93d9266-ecb6-4a73-bfbb-77802895e581', 'cf342683-55d6-474d-ad5e-360c8978ebe0']",4,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:04.945,Pass,
,,,,,,,,,,,,,,,,0.6513,,,,,,,,,,,,,cf342683-55d6-474d-ad5e-360c8978ebe0,1612,,"[29.6, 72.0]",3890269,47,,,True,-0.12161902,,,,,"[38.6, 70.9]",,Low Pass,9.066973,,,Michael Gregoritsch,8309.0,,,,,Recovery,2,Regular Play,Johan Danon Djourou-Gbadjere,6359.0,Right Center Back,120,Hamburger SV,171,"['13e758cd-85bd-4212-9057-6bb29ae55f3e', '80af5ea7-088c-486f-8c0d-5e33b72d7291', 'e7475981-1dc3-471b-9365-b018cc1722fc']",7,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:07.177,Pass,True
,,,,,,,,,,,,,,,,1.577399,,,,,,,,,,,,,d2a95540-8f51-49df-9193-68b99fda848a,1617,,"[39.8, 70.1]",3890269,47,,,,-1.9648398,,Left Foot,,,"[31.9, 51.1]",,High Pass,20.57693,,,Gideon Jung,8323.0,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Right Wing,120,Hamburger SV,171,"['276f66d7-73e3-4587-bd72-2ec2357756ae', '27b1be47-0fbe-47f7-ac6f-4ffa58dc6be9', '8c135ceb-b4d0-40d4-9398-d76b16fde6d8']",8,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:08.448,Pass,True
,,,,,,,,,,,,,,,,1.8699,,,,,,,,,,,,,aa2174fe-8bf4-4078-a8fc-751e71050b5a,1620,,"[32.4, 50.8]",3890269,47,,,,-1.9664034,,Right Foot,,,"[21.5, 24.7]",,Low Pass,28.284624,,,Matthias Ostrzolek,8547.0,,,,,,2,Regular Play,Gideon Jung,8323.0,Left Defensive Midfield,120,Hamburger SV,171,['58661655-c905-4ab8-93ac-b43e6d109e32'],10,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:10.665,Pass,
,,,,,,,,,,,,,,,,2.830203,,,,,,,,,,,,,c273617d-a9c5-494f-a764-70bfefd81c34,1623,,"[30.4, 2.1]",3890269,47,,,,0.3956674,,Left Foot,,,"[79.0, 22.4]",,High Pass,52.66925,Incomplete,,Sven Schipplock,8321.0,,,,,,2,Regular Play,Matthias Ostrzolek,8547.0,Left Back,120,Hamburger SV,171,"['cbea212c-06f4-4124-9e45-3f783584c7da', 'd9764cf4-b926-4000-9eca-136fcb2a7171']",19,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:02:19.343,Pass,
