50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.166878,,,,,,,,,,,,,d0294d2a-8fed-4962-a59e-022b84bb6d96,492,,"[35.8, 25.3]",3890542,11,,,,,1.4700745,,Left Foot,,,,"[37.7, 44.1]",,Ground Pass,18.895767,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Free Kick,Robin Knoche,8239.0,Left Center Back,22,Wolfsburg,179,['556ba0ab-2d26-41ba-8407-9d341ef0d5fd'],26,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:26.953,Pass,
,,,,,,,,,,,,,,,,,1.813061,,,,,,,,,,,,,ca97ea81-6580-41c4-815d-64ba051f6477,495,,"[38.1, 47.1]",3890542,11,,,,,1.1478087,,Right Foot,,,,"[52.1, 78.2]",,Ground Pass,34.105865,,,,Christian Träsch,23266.0,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,22,Wolfsburg,179,['c5205f89-643b-4f04-95a2-a7f8665da6d5'],29,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:29.641,Pass,
,,,,,,,,,,,,,,,,,1.721363,,,,,,,,,,,,,60fc4f99-c134-43d2-bfbb-b5aa1bd75f3e,498,,"[52.1, 78.2]",3890542,11,,,,,-2.0146446,,Right Foot,,,,"[42.4, 57.8]",,Ground Pass,22.588715,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,22,Wolfsburg,179,['50a21e23-7d72-4f64-93bf-8ddfc4948939'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:32.653,Pass,
,,,,,,,,,,,,,,,,,1.630939,,,,,,,,,,,,,17fae037-e876-4d90-9d5c-51c618b996fd,501,,"[42.4, 57.8]",3890542,11,,,,,0.9104564,,Right Foot,,,,"[57.7, 77.5]",,High Pass,24.943537,,,,Daniel Caligiuri,8521.0,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,22,Wolfsburg,179,['48bdc177-f50f-4ff9-a03d-179eb7757d8c'],37,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:37.608,Pass,
,,,,,,,,,,,,,,,,,1.64262,,,,,,,,,,,,,96195c5d-4148-4905-8d0b-1bf6e379377e,503,,"[57.7, 77.7]",3890542,11,,,,,-1.5904982,,Right Foot,,,,"[57.3, 57.4]",,Ground Pass,20.30394,,,,Maximilian Arnold,8235.0,,,,,,,1,From Free Kick,Daniel Caligiuri,8521.0,Right Wing,22,Wolfsburg,179,['a6d8fefb-0bfe-43ab-989f-9904d3d7f516'],39,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:39.239,Pass,
,,,,,,,,,,,,,,,,,0.638858,,,,,,,,,,,,,b7e11df2-6dea-4426-8488-bee1a9e216a4,506,,"[57.8, 53.3]",3890542,11,,,,,-0.2965458,,Left Foot,,,,"[72.2, 48.9]",,Ground Pass,15.057224,,Incomplete,,Daniel Caligiuri,8521.0,,,,Through Ball,True,,1,From Free Kick,Maximilian Arnold,8235.0,Center Attacking Midfield,22,Wolfsburg,179,"['275b9ca2-8974-4612-bf96-928b3a5cd1fb', '7bc25c6e-f015-4d82-b691-ed9488c6f0f0']",41,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:41.555,Pass,
,,,,,,,,,,,,,,,,,1.707279,,,,,,,,,,,,,682b9b2e-9aec-4077-820c-ba29cab0e4c8,513,,"[57.5, 25.8]",3890542,11,,,,,-1.0511801,,Left Foot,,,,"[70.6, 2.9]",,Ground Pass,26.38219,,,,André Schürrle,10281.0,,,,,,,1,From Free Kick,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,22,Wolfsburg,179,['961b562f-4292-416b-9458-4e901dc59ed2'],48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:48.301,Pass,
,,,,,,,,,,,,,,,,,1.863777,,,,,,,,,,,,,a2370a45-5ea8-47bb-af86-bae0c2c93cc3,516,,"[70.6, 2.9]",3890542,11,,,,,2.7000003,,Right Foot,,,,"[48.6, 13.3]",,Ground Pass,24.334337,,,,Marcel Schäfer,40469.0,,,,,,,1,From Free Kick,André Schürrle,10281.0,Left Wing,22,Wolfsburg,179,['ea749545-625b-4ff5-abe2-0f8dcbe6f6aa'],50,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:50.693,Pass,
,,,,,,,,,,,,,,,,,1.061009,,,,,,,,,,,,,0d059942-f0a7-4cfd-8392-0fc41654c2d3,519,,"[48.4, 13.3]",3890542,11,,,,,2.633932,,Left Foot,,,,"[33.3, 21.7]",,Ground Pass,17.279179,,,,Robin Knoche,8239.0,,,,,,,1,From Free Kick,Marcel Schäfer,40469.0,Left Back,22,Wolfsburg,179,['6cb7bd4d-3ec5-4b9d-875e-c26c7e33552a'],53,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:53.393,Pass,
,,,,,,,,,,,,,,,,,1.94319,,,,,,,,,,,,,c6792700-716f-45f2-9be8-d82bbe3076da,522,,"[30.3, 23.8]",3890542,11,,,,,2.2809942,,Right Foot,,,,"[16.8, 39.5]",,Ground Pass,20.706038,,,,Diego Orlando Benaglio,4600.0,,,,,,,1,From Free Kick,Robin Knoche,8239.0,Left Center Back,22,Wolfsburg,179,['efbde85b-d038-473d-9d23-d3f102d17062'],55,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:55.423,Pass,
,,,,,,,,,,,,,,,,,1.205163,,,,,,,,,,,,,3073a035-0ca3-4c5d-b6f5-80028aa3d140,525,,"[17.5, 43.4]",3890542,11,,,,,0.81284225,,Right Foot,,,,"[29.9, 56.5]",,Ground Pass,18.038015,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,,1,From Free Kick,Diego Orlando Benaglio,4600.0,Goalkeeper,22,Wolfsburg,179,['c1daf937-c880-4f34-ba82-9da2fb9a3ae8'],58,,,,,,,,,,,,,,,,,Wolfsburg,179,00:11:58.431,Pass,
,,,,,,,,,,,,,,,,,1.394524,,,,,,,,,,,,,d4fa76b4-2144-421d-964d-bb5c39845702,528,,"[35.6, 58.1]",3890542,12,,,,,0.9438226,,Right Foot,,,,"[49.8, 77.7]",,Ground Pass,24.203306,,,,Christian Träsch,23266.0,,,,,,,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,22,Wolfsburg,179,['88b98c1e-4b8c-4f09-84c8-37d742cab421'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:02.765,Pass,
,,,,,,,,,,,,,,,,,0.886858,,,,,,,,,,,,,2a4ed3fb-e188-4302-9ba6-14701f43053b,532,,"[49.8, 78.7]",3890542,12,,,,,-0.46744987,,Right Foot,,,,"[60.3, 73.4]",,Ground Pass,11.761803,,,,Daniel Caligiuri,8521.0,,,,,,,1,From Free Kick,Christian Träsch,23266.0,Right Back,22,Wolfsburg,179,"['21bb6bb7-f9fa-43da-8df0-58534912e02b', 'b5ceb81b-1c6c-42d7-8203-4b2c18a43aa1']",5,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:05.310,Pass,True
,,,,,,,,,,,,,,,,,0.910451,,,,,,,,,,,,,b60fe452-7409-4b44-8261-df6530c8782a,536,,"[65.1, 78.2]",3890542,12,,,,,-1.1882513,,Right Foot,,,,"[71.9, 61.3]",,Low Pass,18.216751,,,,Bas Dost,10594.0,,,,,,,1,From Free Kick,Daniel Caligiuri,8521.0,Right Wing,22,Wolfsburg,179,['9dd215bd-7dc3-41e2-a15a-b0829e2ddc8b'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:08.555,Pass,
,,,,,,,,,,,,,,,,,1.164013,,,,,,,,,,,,,fd393f61-3eec-4d4a-9df3-84e57467f52c,539,,"[71.0, 64.0]",3890542,12,,,,,0.68088526,,Right Foot,,,,"[86.8, 76.8]",,Ground Pass,20.334208,,,,André Schürrle,10281.0,,,,,,,1,From Free Kick,Bas Dost,10594.0,Center Forward,22,Wolfsburg,179,['80cae7e9-ad0c-4de5-a9d7-006a266cce6e'],10,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:10.366,Pass,
,,,,,,,,,,,,,,,,,1.009922,,,,,,,,,,,,,83728433-f2d0-4f2a-a95c-1bbdab9d1dbb,542,,"[99.2, 75.2]",3890542,12,,,,,-1.6177417,ee612b34-f0bb-4b59-8499-e4fb9cad4678,Right Foot,,,,"[98.5, 60.3]",,Ground Pass,14.916434,,,,Josuha Guilavogui,8230.0,True,,,,,,1,From Free Kick,André Schürrle,10281.0,Left Wing,22,Wolfsburg,179,['40c06b1a-5653-4ff8-9c26-5a2fa393a6d4'],13,,,,,,,,,,,,,,,,,Wolfsburg,179,00:12:13.609,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,e82dbb07-50d3-4bbc-a2f1-8aec04dbf84b,549,,"[13.2, 26.6]",3890542,12,,True,,,0.18416382,,Keeper Arm,,,,"[23.4, 28.5]",,Ground Pass,10.375452,,,,Gonzalo Castro Randon,8233.0,,,,,,,1,From Keeper,Roman Bürki,8225.0,Goalkeeper,24,Borussia Dortmund,180,['76fdacb9-bd44-4f5b-861e-415db8b92d56'],20,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:20.672,Pass,
,,,,,,,,,,,,,,,,,0.936362,,,,,,,,,,,,,907a3179-63dc-40d7-9fbb-dc6bdb5d1337,551,,"[40.4, 29.4]",3890542,12,,,,,1.3511822,,Right Foot,,,,"[42.9, 40.6]",,Ground Pass,11.475626,,,,Julian Weigl,8816.0,,,,,,,1,From Keeper,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,24,Borussia Dortmund,180,['7653fe94-6a8b-44d6-813d-62b7f2e8bc82'],25,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:25.740,Pass,
,,,,,,,,,,,,,,,,,2.343352,,,,,,,,,,,,,4c053abf-dd29-4101-ba5d-3ccb07071496,554,,"[44.0, 38.3]",3890542,12,,,,,-1.5542415,,Right Foot,,,,"[44.5, 8.1]",,Ground Pass,30.20414,,,,Marcel Schmelzer,11458.0,,,,,,,1,From Keeper,Julian Weigl,8816.0,Right Defensive Midfield,24,Borussia Dortmund,180,['7fd613c3-942e-4d28-8e12-568c0ba10c3f'],29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:29.960,Pass,
,,,,,,,,,,,,,,,,,1.291889,,,,,,,,,,,,,1a57df8a-3fbd-414a-ba8c-11ef976210ba,557,,"[44.5, 8.1]",3890542,12,,,,,1.7894653,,Left Foot,,,,"[41.1, 23.4]",,Ground Pass,15.673225,,,,Mats Hummels,5572.0,,,,,,,1,From Keeper,Marcel Schmelzer,11458.0,Left Back,24,Borussia Dortmund,180,['f3ba2b68-c0ee-4fbc-b639-35382285d205'],33,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:33.173,Pass,
,,,,,,,,,,,,,,,,,1.281492,,,,,,,,,,,,,91474443-b6f9-4b05-9bcc-ab7533664093,560,,"[42.0, 26.1]",3890542,12,,,,,1.3875473,,Right Foot,,,,"[46.8, 52.0]",,Ground Pass,26.341032,,,,Sven Bender,8216.0,,,,,,,1,From Keeper,Mats Hummels,5572.0,Left Center Back,24,Borussia Dortmund,180,['3b5b32c8-d824-4a5f-adf9-9aa4dc960cea'],36,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:36.590,Pass,
,,,,,,,,,,,,,,,,,1.267662,,,,,,,,,,,,,f528d9d7-ffa4-4d58-a565-bc63e8a2f152,563,,"[47.9, 54.3]",3890542,12,,,,,1.4791002,,Right Foot,,,,"[49.5, 71.7]",,Ground Pass,17.473408,,,,Łukasz Piszczek,5658.0,,,,,,,1,From Keeper,Sven Bender,8216.0,Right Center Back,24,Borussia Dortmund,180,['53ab96f8-646d-4f76-91ad-160459cd5fae'],38,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:38.865,Pass,
,,,,,,,,,,,,,,,,,1.301619,,,,,,,,,,,,,f0d230f5-094b-4ec7-9a00-1a494d47623d,566,,"[47.5, 66.4]",3890542,12,,,,,-2.174118,,Right Foot,,,,"[36.2, 50.0]",,Ground Pass,19.916075,,,,Sven Bender,8216.0,,,,,,,1,From Keeper,Łukasz Piszczek,5658.0,Right Back,24,Borussia Dortmund,180,['9710d0e5-4ec2-4c8f-bc32-2168f64d913a'],41,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:41.956,Pass,
,,,,,,,,,,,,,,,,,1.599999,,,,,,,,,,,,,65cce83a-323b-4970-bbe6-76013535a45f,569,,"[39.5, 46.5]",3890542,12,,,,,-1.2192233,,Right Foot,,,,"[47.9, 23.6]",,Ground Pass,24.392008,,,,Mats Hummels,5572.0,,,,,,,1,From Keeper,Sven Bender,8216.0,Right Center Back,24,Borussia Dortmund,180,['24396e3b-d6b7-4d04-8ab3-2b31fea36cfd'],44,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:44.274,Pass,
,,,,,,,,,,,,,,,,,2.087242,,,,,,,,,,,,,5906d836-70c3-4bb7-8729-0e62eb87d5b5,572,,"[57.3, 22.9]",3890542,12,,,,,0.37418267,,Left Foot,,,,"[98.3, 39.0]",,High Pass,44.047813,,,,Shinji Kagawa,5684.0,,,,,,,1,From Keeper,Mats Hummels,5572.0,Left Center Back,24,Borussia Dortmund,180,['e31e26a6-b96e-4728-aed1-60fac1056c1e'],48,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:48.231,Pass,
,,,,,,,,,,,,,,,,,0.519697,,,,,,,,,,,,,b24fb341-7672-4b5d-87f4-0529f05d9441,576,,"[100.8, 35.3]",3890542,12,,,,,-0.30288488,,Left Foot,,,,"[107.2, 33.3]",,Low Pass,6.7052217,,Incomplete,,Marco Reus,5559.0,,,,,,,1,From Keeper,Shinji Kagawa,5684.0,Center Attacking Midfield,24,Borussia Dortmund,180,"['0090596a-753c-4771-ae3a-65a57768db29', '39f4340b-b95a-4e69-965e-54e8843ba09e', 'b7ed4f0b-5e89-467c-8ccc-9f02d51fe90b']",51,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:51.697,Pass,True
,,,,,,,,,,,,,,,,,0.102567,,,,,,,,,,,,,ba14f1e1-61df-432f-aadc-d14080955e42,582,,"[104.9, 16.1]",3890542,12,,,,,1.5707964,,Right Foot,,,,"[104.9, 20.7]",,Low Pass,4.6,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,,1,From Keeper,Marco Reus,5559.0,Left Wing,24,Borussia Dortmund,180,"['99030c2e-ad25-4dc0-bed0-39e08a782cb0', 'c0687e58-02bc-4962-a4de-4599370839af']",57,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:12:57.483,Pass,
,,,,,,,,,,,,,,,,,0.861269,,,,,,,,,,,,,f077a679-166f-4733-b519-2fcd1003931b,585,,"[97.1, 0.1]",3890542,13,,,,,1.827313,,,,,,"[95.5, 6.2]",,Low Pass,6.306346,,,,Shinji Kagawa,5684.0,,,,,,Throw-in,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,25,Borussia Dortmund,180,['f3d06138-ea73-48d4-a2a2-54a23c30e207'],11,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:11.431,Pass,
,,,,,,,,,,,,,,,,,0.775426,,,,,,,,,,,,,730de37b-4202-463d-b50c-e7fb75659e6d,588,,"[96.6, 6.0]",3890542,13,,,,,-0.9151007,,Left Foot,,,,"[99.6, 2.1]",,Ground Pass,4.920366,,,,Marcel Schmelzer,11458.0,,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,25,Borussia Dortmund,180,"['2a2028e3-c62b-4c1e-8df9-e001fd402066', 'ee89e55b-5a24-4756-a2f1-7e63d8d9d9bd']",12,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:12.292,Pass,True
,,,,,,,,,,,,,,,,,0.876608,,,,,,,,,,,,,c5511d6e-f9d3-44e0-af0d-d34d436a98ea,592,,"[110.1, 3.8]",3890542,13,,,,,2.8788993,,Right Foot,,,,"[98.2, 7.0]",,Ground Pass,12.322743,,,,Shinji Kagawa,5684.0,,,,,,,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,25,Borussia Dortmund,180,['da7077ef-0916-4dc8-b256-64453a37a7a6'],16,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:16.121,Pass,
,,,,,,,,,,,,,,,,,0.76,,,,,,,,,,,,,28df3422-899c-4e2e-9029-646e652fd6d0,595,,"[98.2, 7.0]",3890542,13,,,,,1.4130276,,Left Foot,,,,"[99.6, 15.8]",,Ground Pass,8.910667,,,,Marco Reus,5559.0,,,,,,,1,From Throw In,Shinji Kagawa,5684.0,Center Attacking Midfield,25,Borussia Dortmund,180,['6ff3549e-39e4-4792-b713-32e6d257c6d3'],17,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:13:17.306,Pass,
,,,,,,,,,,,,,,,,,2.321113,,,,,,,,,,,,,893c766b-e12f-430b-841a-4110100805b9,606,,"[30.5, 48.9]",3890542,13,,,,,-1.3862989,,Right Foot,,,,"[35.8, 20.5]",,Ground Pass,28.89031,,,,Robin Knoche,8239.0,,,,,,Free Kick,1,From Free Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,26,Wolfsburg,179,['a97d10d2-4a4c-484b-a839-1d4c8a2b7181'],50,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:50.678,Pass,
,,,,,,,,,,,,,,,,,4.042195,,,,,,,,,,,,,c001a3b1-dc4f-48d7-a8af-587696a9ee85,610,,"[50.0, 2.9]",3890542,13,,,,,0.23515096,,Left Foot,,,,"[98.0, 14.4]",,High Pass,49.358383,,Incomplete,,Marcel Schäfer,40469.0,,,,,,,1,From Free Kick,Robin Knoche,8239.0,Left Center Back,26,Wolfsburg,179,"['d28a8a56-5936-4c9e-8b51-bd744f1141e2', 'f3879f19-ff4a-4b33-9d36-64e57e9f7609']",56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:13:56.374,Pass,
,,,,,,,,,,,,,,,,,1.47109,,,,,,,,,,,,,f3879f19-ff4a-4b33-9d36-64e57e9f7609,612,,"[22.1, 65.7]",3890542,14,,,,,-2.382855,,Left Foot,,,,"[6.7, 51.1]",,Ground Pass,21.220745,,,,Roman Bürki,8225.0,,,,,,Recovery,1,Regular Play,Sven Bender,8216.0,Right Center Back,27,Borussia Dortmund,180,"['6fa59d44-814d-409c-a9db-8ab56aa0f6f9', 'c001a3b1-dc4f-48d7-a8af-587696a9ee85']",0,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:00.417,Pass,
,,,,,,,,,,,,,,,,,1.372312,,,,,,,,,,,,,f14d5d2e-72e4-4e3f-8085-ed3ae1e93e99,615,,"[6.3, 52.2]",3890542,14,,,,,1.1020982,,Left Foot,,,,"[14.3, 68.0]",,Ground Pass,17.709885,,,,Sven Bender,8216.0,,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,27,Borussia Dortmund,180,['58717884-3a6a-4264-ab84-828287d8c70a'],2,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:02.506,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,659210c5-389f-4f72-8bd2-cceb11a72a75,618,,"[14.3, 68.0]",3890542,14,,,,,-0.17137912,,Right Foot,,,,"[29.9, 65.3]",,Ground Pass,15.83193,,,,Julian Weigl,8816.0,,,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,27,Borussia Dortmund,180,['da8f5a4a-3514-4a71-a62f-4da58280046c'],5,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:05.038,Pass,
,,,,,,,,,,,,,,,,,1.572282,,,,,,,,,,,,,64d89ab3-cdb3-47d2-9ca8-07c820326afc,621,,"[36.5, 63.0]",3890542,14,,,,,-1.8225725,,Right Foot,,,,"[28.5, 31.9]",,Ground Pass,32.112457,,,,Mats Hummels,5572.0,,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,27,Borussia Dortmund,180,['bf994b6e-e166-4683-af8a-160540c7d3cf'],7,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:07.595,Pass,
,,,,,,,,,,,,,,,,,2.422687,,,,,,,,,,,,,707ced25-cafa-4c2b-97a9-d756a570d092,624,,"[35.6, 29.4]",3890542,14,,,,,-0.8108472,,Right Foot,,,,"[62.4, 1.2]",,Ground Pass,38.90347,,,,Marcel Schmelzer,11458.0,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,27,Borussia Dortmund,180,['ad2d6099-11e6-4d7e-9552-ff70dd8da3fa'],10,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:10.600,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,ec982c1b-da4e-4a5c-a228-ce8cd4d391f3,627,,"[57.1, 7.2]",3890542,14,,,,,2.5161076,,Left Foot,,,,"[44.5, 16.3]",,Ground Pass,15.542522,,,,Mats Hummels,5572.0,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,27,Borussia Dortmund,180,['860f149c-a1a6-41a7-bac8-4644e59df2a5'],15,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:15.822,Pass,
,,,,,,,,,,,,,,,,,1.603163,,,,,,,,,,,,,da29a1af-9ebe-45af-8c19-d73bc3061152,630,,"[44.5, 16.3]",3890542,14,,,,,1.5808462,,Right Foot,,,,"[44.3, 36.2]",,Ground Pass,19.901005,,,,Sven Bender,8216.0,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,27,Borussia Dortmund,180,['c97161f1-2e86-4738-a2a7-c2445c08a91a'],18,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:18.430,Pass,
,,,,,,,,,,,,,,,,,1.136254,,,,,,,,,,,,,a697edbf-cc5f-4274-823a-6dc215a88c36,633,,"[46.3, 39.6]",3890542,14,,,,,0.61595434,,Right Foot,,,,"[70.6, 56.8]",,Ground Pass,29.771296,,,,Shinji Kagawa,5684.0,,,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,27,Borussia Dortmund,180,['0e40be2d-6899-4f4c-9308-cb4e54d4b87c'],21,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:21.026,Pass,
,,,,,,,,,,,,,,,,,1.165871,,,,,,,,,,,,,46d9589a-07c6-493b-a5cb-249812e19a71,636,,"[69.6, 60.5]",3890542,14,,,,,1.4402922,,Right Foot,,,,"[71.7, 76.5]",,Ground Pass,16.137224,,,,Henrikh Mkhitaryan,3275.0,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,27,Borussia Dortmund,180,['c92af084-bf1b-4201-aa6c-1dc6423b9d72'],23,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:23.194,Pass,
,,,,,,,,,,,,,,,,,1.783872,,,,,,,,,,,,,8e66c988-cfc4-4cb9-8738-ebc9c6c78ff4,638,,"[71.7, 76.5]",3890542,14,,,,,-2.872071,,Right Foot,,,,"[53.6, 71.5]",,Ground Pass,18.777912,,,,Łukasz Piszczek,5658.0,,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,27,Borussia Dortmund,180,['8fa633bc-8819-44c5-b5a0-8b6f1193a3bf'],24,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:24.360,Pass,
,,,,,,,,,,,,,,,,,0.995885,,,,,,,,,,,,,2ce48dda-6c93-479d-aa7e-fb17633e49d8,640,,"[53.6, 71.5]",3890542,14,,,,,-0.82537687,,Right Foot,,,,"[64.4, 59.8]",,Ground Pass,15.922626,,,,Julian Weigl,8816.0,,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,27,Borussia Dortmund,180,['f4f901fa-5f12-46ec-967c-add7dfb6ab4d'],26,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:26.144,Pass,
,,,,,,,,,,,,,,,,,0.892735,,,,,,,,,,,,,a8898a3e-97c4-48e4-a8a9-24ae2123b0d5,643,,"[62.3, 62.8]",3890542,14,,,,,1.5640397,,Right Foot,,,,"[62.4, 77.6]",,Ground Pass,14.800338,,,,Henrikh Mkhitaryan,3275.0,,,,,,,1,Regular Play,Julian Weigl,8816.0,Right Defensive Midfield,27,Borussia Dortmund,180,['8387388b-a479-4553-8497-839efaf2e2e9'],28,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:28.002,Pass,
,,,,,,,,,,,,,,,,,0.204128,,,,,,,,,,,,,e41fa80f-af95-4ee8-9587-37c28590ebca,647,,"[57.7, 75.8]",3890542,14,,,,,-3.0727363,,Right Foot,,,,"[54.8, 75.6]",,Ground Pass,2.9068885,,Incomplete,,Łukasz Piszczek,5658.0,,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Right Wing,27,Borussia Dortmund,180,"['b8e82823-5abd-4660-aa55-8d4bc3cb1aa5', 'e508a0d7-99c5-4799-a0ad-1474abf98821', 'fd5b544f-233e-4e61-89e8-3c8d3a34db2e']",29,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:29.860,Pass,True
,,,,,,,,,,,,,,,,,1.514397,,,,,,,,,,,,,0be2a493-03bd-449d-a69c-5c50e2c10050,650,,"[56.9, 80.0]",3890542,14,,True,,,-1.5973388,,,,,,"[56.6, 68.7]",,Low Pass,11.303982,,,,Henrikh Mkhitaryan,3275.0,,,,,,Throw-in,1,From Throw In,Łukasz Piszczek,5658.0,Right Back,28,Borussia Dortmund,180,['31e40ebe-ed77-4825-8d77-ee794e06b38a'],40,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:40.370,Pass,
,,,,,,,,,,,,,,,,,1.451443,,,,,,,,,,,,,7111aca2-e579-4796-a480-49bdc06b11aa,652,,"[51.6, 67.5]",3890542,14,,,,,-1.6486872,,Left Foot,,,,"[50.0, 47.0]",,Ground Pass,20.562344,,,,Mats Hummels,5572.0,,,,,,,1,From Throw In,Henrikh Mkhitaryan,3275.0,Right Wing,28,Borussia Dortmund,180,['41372807-e373-4517-96a6-49eeac944c3e'],43,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:43.170,Pass,
