50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef38505a-dcc9-484d-bca0-722054bd329c,3169,,,"[21.6, 30.3]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,177,Borussia Mönchengladbach,185,['e9ba8db2-d3d1-443d-b843-99864dd38b04'],18,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:18.243,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,46fcbb15-7f05-4944-a2da-47458b769532,3172,,,"[15.9, 44.4]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Yann Sommer,5550.0,Goalkeeper,177,Borussia Mönchengladbach,185,['2d2e2ed8-b26f-46af-b62f-706cd0ffc745'],21,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:21.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a6a76de-a6bc-4199-9c9e-129a9cb909e1,3175,,,"[23.1, 20.3]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nico Elvedi,8814.0,Left Center Back,177,Borussia Mönchengladbach,185,['6b0376aa-ce90-4d5c-8bb6-8661ad93d867'],23,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:23.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba366703-a70e-4289-aacf-cda6b71be92f,3179,,,"[39.2, 6.2]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar Wendt,8809.0,Left Back,177,Borussia Mönchengladbach,185,['ebd729e6-61e7-4db2-9efa-3ce35b7a5106'],26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:26.223,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f5c21a5c-2395-4b47-b081-277ae4400890,3181,,,"[63.8, 14.9]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Center Attacking Midfield,177,Borussia Mönchengladbach,185,['541a3e8f-b2d2-49c9-9bc7-476f29c42a01'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:27.740,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,4e1c2c45-d15c-46a2-9dc4-4e44de7cfb61,3183,,,"[79.2, 62.4]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Valmir Sulejmani,49010.0,Right Wing,177,Borussia Mönchengladbach,185,['a662fcf0-fa08-4e30-bac3-f9a076f42907'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:36:31.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,23234110-c6c1-421f-a698-3b0b4bffbfed,3185,,,"[54.6, 10.9]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Håvard Nordtveit,8395.0,Right Defensive Midfield,177,Borussia Mönchengladbach,185,['0fd709d1-7433-4e7e-9518-e6d12cb49147'],34,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:34.091,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,9ac8f289-a88f-43b3-8e78-cac91a68ef40,3187,,,"[68.7, 24.6]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffael Caetano de Araújo,8810.0,Center Forward,177,Borussia Mönchengladbach,185,['7c9f116d-a6c1-49b3-9274-fd493a66e2ba'],36,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:36.666,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,58f898c9-88d4-4717-b69e-d432f0374262,3193,,,"[51.2, 10.9]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar Wendt,8809.0,Left Back,177,Borussia Mönchengladbach,185,['64dbb9b0-4780-470c-a6db-fac2139978eb'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:40.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bbc663d-0afc-41f6-a69a-f16c3e194e17,3196,,,"[64.6, 5.3]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Traoré,11285.0,Left Wing,177,Borussia Mönchengladbach,185,['1f4c1451-f419-4c86-8b7b-53a5fb6dacf0'],41,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:41.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,909f8ca6-00d8-46fc-8a5b-ebc03b16dbd7,3200,,,"[72.6, 15.8]",3890520,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lars Edi Stindl,8806.0,Center Attacking Midfield,177,Borussia Mönchengladbach,185,"['55007c5f-fd49-46f2-8a62-03ccafae6ca7', '9e9a9253-236a-45ad-a1ff-1a153a1d20c7']",43,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:36:43.922,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dabf477a-e015-4382-8486-8190fa8fb55d,3208,,,"[99.9, 22.8]",3890520,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,André Hahn,8322.0,Center Back,178,Borussia Mönchengladbach,185,['9aae161e-8a96-46f7-ad14-ad44b3b3ac43'],28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:28.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,26c7d4b2-2fa8-477b-9e58-113d03438d57,3210,,,"[91.2, 7.7]",3890520,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ibrahima Traoré,11285.0,Left Wing,178,Borussia Mönchengladbach,185,['ce1c5e80-d738-4460-b08c-7ce9fc9bd719'],30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:30.371,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,fb307ee9-84df-4d1e-beb7-6e8a030aac47,3213,,,"[78.3, 6.8]",3890520,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oscar Wendt,8809.0,Left Center Back,178,Borussia Mönchengladbach,185,['57a4d7ad-82a2-48d8-87a0-40782bbf0dd0'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:31.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3d5606a-42fe-4dec-804f-121be6d2efa5,3217,,,"[99.9, 15.8]",3890520,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,André Hahn,8322.0,Center Back,179,Borussia Mönchengladbach,185,"['c5a583e1-7c6e-4dc3-9f01-d9ab0325f934', 'fe40b929-a9b4-4a91-a9a9-69b9bf68b511']",37,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:37.950,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b161ff-6d30-4087-9828-ba8aae18eb22,3222,,,"[108.0, 33.2]",3890520,82,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raffael Caetano de Araújo,8810.0,Center Forward,180,Borussia Mönchengladbach,185,['396d9ccd-8830-4713-8b57-1efb015c3ba5'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:57.139,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0f7e1648-61e9-40d0-b3d0-4783a15d9569,3226,,,"[104.9, 18.3]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ádám Szalai,8407.0,Center Forward,181,Hannover 96,178,['be0af7a5-a4cb-433c-99bb-5b17db435f49'],31,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:31.993,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b098ab4f-ff7f-4acf-9cd3-61aa6592601f,3228,,,"[5.2, 45.9]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yann Sommer,5550.0,Goalkeeper,181,Hannover 96,178,['111bc319-4202-441f-b56a-de79fc84ea9f'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:33.732,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,bf3ba6d1-f93f-4853-b9ce-137d2b568f39,3232,,,"[65.3, 42.7]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,André Hahn,8322.0,Center Back,181,Hannover 96,178,['52b861b8-446c-43d0-b8ba-4d5601928ad7'],38,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:38.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,238d8693-a718-4d97-8722-6af54d73a19d,3234,,,"[65.7, 38.0]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Schmiedebach,8543.0,Left Defensive Midfield,181,Hannover 96,178,['eb159f2d-3f54-4a9c-aab6-43e154205340'],39,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:39.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe66de84-1730-4e05-8ab9-7b128a7af534,3237,,,"[89.9, 45.3]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ádám Szalai,8407.0,Center Forward,181,Hannover 96,178,['ba3197a8-860b-4188-953a-7813fdc80df3'],41,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:41.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4eb94d1-0f09-4e28-8a9f-ef3952cd480e,3240,,,"[85.0, 49.8]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,181,Hannover 96,178,['c0f983e7-13e2-4b42-892f-1ba5f03e854e'],42,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:42.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8ffdcc6-692e-4d56-af24-5ce84a74049a,3243,,,"[111.6, 52.2]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kenan Karaman,8541.0,Left Wing,181,Hannover 96,178,['9fedf4b1-6f1f-4416-a4a9-912c7aa66bc7'],45,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:45.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dcb49e6-d680-4f04-b9d5-603761299e9c,3247,,,"[21.2, 69.3]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Left Center Midfield,183,Borussia Mönchengladbach,185,['b658fc14-a982-474e-853e-320a789706fe'],51,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:51.287,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d41c8bd-4a16-46d4-933d-b70be18df880,3249,,,"[47.7, 56.9]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Lars Edi Stindl,8806.0,Right Center Midfield,183,Borussia Mönchengladbach,185,['d9ea7aaf-a42e-4cce-b72c-3e45d6388c91'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:54.398,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e18b2b5-9a26-4cb3-a5f0-de4f6f91d8aa,3253,,,"[61.2, 76.3]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Patrick Herrmann,8813.0,Right Wing,183,Borussia Mönchengladbach,185,['f11ef210-df47-465d-8a11-37a87f3c4137'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:57.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9274ae11-55bb-4e51-8708-28f040700f6a,3256,,,"[57.6, 50.6]",3890520,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Andreas Christensen,3959.0,Left Center Midfield,183,Borussia Mönchengladbach,185,['e1d731b2-d10c-4177-b11f-fb891d92444d'],59,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:59.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3be8bd17-c28e-4955-b00b-863e1ab2f3c7,3259,,,"[76.4, 17.5]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Oscar Wendt,8809.0,Left Center Back,183,Borussia Mönchengladbach,185,['32ddd18a-a5d2-4ac9-9f69-7086593f2f61'],3,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:03.448,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b3ebc01c-38ff-4a4e-8b88-b691a3ed0564,3261,,,"[114.9, 4.2]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ibrahima Traoré,11285.0,Left Wing,183,Borussia Mönchengladbach,185,['e6e80d5c-808e-4146-af1b-edff852f5fc0'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:06.987,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,31130dde-509f-4f62-b2df-5877c23382df,3263,,,"[39.2, 71.6]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ádám Szalai,8407.0,Center Forward,184,Hannover 96,178,['a042aef5-15d8-462f-b98b-103bfd481fd9'],21,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:21.012,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,387409cd-9647-4f27-8ad4-e5252ef18dda,3265,,,"[49.9, 70.5]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valmir Sulejmani,49010.0,Right Wing,184,Hannover 96,178,['ad733120-5240-4585-8cfa-08a98340e3fc'],21,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:21.581,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f734ef76-2437-47a8-925f-136958e88204,3268,,,"[42.0, 63.0]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ádám Szalai,8407.0,Center Forward,184,Hannover 96,178,['780922fc-c6f4-4681-8939-5791feade6d4'],23,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:23.163,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,540d909d-b9ab-40c3-a878-556601fd7437,3271,,,"[75.5, 7.7]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Left Wing,185,Borussia Mönchengladbach,185,['319d32b1-3f41-4e92-8f8f-a87c02a6ceef'],24,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:24.624,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a20302ea-7477-442b-b707-1a989ba425c7,3273,,,"[66.8, 6.6]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Center Back,185,Borussia Mönchengladbach,185,['9161582e-80f7-465d-94d5-e925cb1c38f3'],26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:26.364,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,274d2f76-777e-4ad5-948a-2a0a3cc31673,3275,,,"[95.9, 19.4]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Back,185,Borussia Mönchengladbach,185,['e197247f-ad55-4084-9ee9-e7937d8856df'],28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:28.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecdd668a-2bfc-489f-9c59-d2753cfb5a6e,3279,,,"[83.9, 17.9]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Left Wing,185,Borussia Mönchengladbach,185,"['9bcf71e6-2172-4d5f-89b9-ca3d93fd8f4e', 'eec50402-0ee6-4a49-9e19-f1439bec6379']",29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:29.937,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,692c7125-30ae-4160-b724-cfb963a5e0af,3282,,,"[96.1, 28.8]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Right Center Midfield,185,Borussia Mönchengladbach,185,['c6bd1132-f082-4c7a-90da-a74e16f91082'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:31.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,997628ba-3764-4ba9-8b36-e1f8321329bb,3289,,,"[35.5, 53.4]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Left Wing Back,185,Borussia Mönchengladbach,185,['8a75dc42-8eaa-4f97-9937-b8bfb643a417'],42,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:42.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7218ab3e-08b3-4c2f-9ede-8834c77a1eba,3292,,,"[65.3, 61.6]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Right Center Midfield,185,Borussia Mönchengladbach,185,['d5b9e3f6-432d-4204-b142-c556dc81543f'],46,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:46.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0136827-9ea0-4f0b-84e6-3273892cf7c9,3296,,,"[61.2, 49.4]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Center Midfield,185,Borussia Mönchengladbach,185,['d99a7d58-86a9-4305-a17e-a9ca07525f26'],49,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:49.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0d6c90f-8fbf-430e-b1f2-4622ffa3e0d6,3299,,,"[72.8, 61.1]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Back,185,Borussia Mönchengladbach,185,['79eaed1c-817f-455b-b8e9-3577957bb78b'],52,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:52.077,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2f14ae2-8094-42cf-b884-975e7c0a7244,3301,,,"[74.3, 53.0]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Center Forward,185,Borussia Mönchengladbach,185,['0fd8413b-e738-4771-b06e-c80f9158af80'],52,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:52.693,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,018be7a7-f4f4-43c4-b436-3c60ddd43998,3304,,,"[107.6, 25.8]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Left Wing,185,Borussia Mönchengladbach,185,['623d8f11-bbb7-4f1a-b8c7-3de0caed68a2'],56,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:56.454,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,0eef4218-2171-4130-8e82-7d8732acfd18,3307,,,"[111.9, 39.5]",3890520,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Right Wing Back,185,Borussia Mönchengladbach,185,['651ceefb-f705-4d74-bd70-bb5649d5a00c'],56,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:56.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,45dd2d63-9f33-4b4f-8af5-25bd4cf8a7d5,3312,,,"[71.9, 67.5]",3890520,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ádám Szalai,8407.0,Center Forward,185,Borussia Mönchengladbach,185,['83a06bfc-b7c2-4d82-b85c-bbdf07e2bd74'],17,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:17.048,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b1410163-7830-439f-90f2-c819772bf495,3317,,,"[93.1, 66.9]",3890520,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valmir Sulejmani,49010.0,Right Wing,185,Borussia Mönchengladbach,185,['39241bca-de15-45a2-8fa3-4b8b6d10e629'],24,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:24.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e921ecc-80b6-43f5-87cc-9c8dc4c4366f,3319,,,"[6.2, 44.4]",3890520,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,185,Borussia Mönchengladbach,185,['1d447dfa-8f0d-43d0-be5d-830ad29a167d'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:27.933,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,613a5509-6663-43ce-8f2f-7f182cf4815b,3322,,,"[62.9, 55.6]",3890520,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,André Hahn,8322.0,Center Back,185,Borussia Mönchengladbach,185,['c23f3acf-8df3-466b-b277-e925c6e3dcd4'],33,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:33.011,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,68a22d7b-1546-4749-8f27-0ba25866c87c,3326,,,"[108.1, 56.6]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ádám Szalai,8407.0,Center Forward,186,Hannover 96,178,['ed98d8c4-470f-4264-be0b-a5cac0410200'],5,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:05.146,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdab13f2-f75e-4773-b468-93c09ca49846,3330,,,"[8.2, 11.3]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oscar Wendt,8809.0,Left Center Back,187,Borussia Mönchengladbach,185,['9d0a61e9-ae7a-4ddc-9d44-c6a547afef19'],15,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:15.718,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,a1283a99-406e-432a-9dbf-7dbfe9ab3e90,3333,,,"[65.7, 28.0]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raffael Caetano de Araújo,8810.0,Center Forward,187,Borussia Mönchengladbach,185,['5c7ce2b4-9bd2-453c-8d66-e04ba625dd0b'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:20.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,163b2cf4-709e-456a-9e21-c4de077ecadd,3336,,,"[76.9, 54.1]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Manuel Schmiedebach,8543.0,Left Defensive Midfield,187,Borussia Mönchengladbach,185,['21bf672a-5cf1-4043-b277-d52920aed719'],21,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:21.546,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ba68a938-9e7f-4cae-a17b-dbaae6d549fe,3339,,,"[88.4, 47.8]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hiroshi Kiyotake,38524.0,Center Attacking Midfield,187,Borussia Mönchengladbach,185,['87dfb6c2-ff4b-40ea-bb2a-5e56848c49ff'],23,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:23.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9578ffc5-588c-4054-b307-de24268f63a6,3343,,,"[40.9, 20.7]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lars Edi Stindl,8806.0,Right Center Midfield,187,Borussia Mönchengladbach,185,['7c22a806-41c8-445f-8ee2-23f80797b1e1'],26,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:26.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,65feb60a-49bd-4980-a28a-59148a32b34c,3348,,,"[55.7, 16.2]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,André Hahn,8322.0,Center Back,187,Borussia Mönchengladbach,185,"['187c9de7-bfb8-40b6-a74f-62ef34cb7a17', '89778b64-9502-4c0e-a7bd-4c7350d9a787']",27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:27.967,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,938d21e0-4a68-4689-98b6-3fb8c86378cf,3350,,,"[50.9, 21.1]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lars Edi Stindl,8806.0,Right Center Midfield,187,Borussia Mönchengladbach,185,['1371babf-8e5c-4c3d-b6b2-3b13a646f343'],28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:28.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64de659d-bc9c-47f7-996a-d90c84ae9b74,3354,,,"[62.9, 29.7]",3890520,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raffael Caetano de Araújo,8810.0,Center Forward,187,Borussia Mönchengladbach,185,['c08580c5-2e87-422c-a15f-5ed3b7e05dfc'],30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:30.283,Ball Receipt*,
