50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fd627e6-28ed-4c94-b240-8a0bf9611725,64,,"[69.1, 16.7]",3890480,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Filip Mladenović,7993.0,Left Wing,8,FC Köln,186,"['8cc459cc-9593-4775-ace2-ad3b775f5364', 'fb1b67b1-c611-41f4-bd15-93704b19a032']",33,,,,,,,,,,,,,,,,,,FC Köln,186,00:02:33.534,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194a4f25-3129-4262-809a-2748f11b5798,74,,"[59.0, 74.4]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,10,Schalke 04,181,['52667093-f2f8-468b-b1b3-a6b7298c03b8'],10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:10.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bca030ac-9f98-4a35-9481-20fa8a79f48c,77,,"[76.4, 77.4]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessandro Schöpf,11281.0,Right Wing,10,Schalke 04,181,['a7850b79-91bf-422c-83a3-a8a7da36ff1a'],13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:13.008,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c11b483-8eed-4bf1-91f5-cb12c30afd6e,84,,"[96.5, 77.4]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,10,Schalke 04,181,['6e89937f-d9d4-4aaa-82d6-85b957766590'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:21.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2353784f-6797-467e-afb0-6598ab808bac,87,,"[107.3, 71.1]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Klaas-Jan Huntelaar,8060.0,Center Forward,10,Schalke 04,181,['66878985-44f8-4e44-944b-f1d309a7c81a'],22,,,,,,,,,,,,,,,,,,Schalke 04,181,00:03:22.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a73cda1e-5339-4b15-91cf-e7ebea8cfd44,98,,"[62.0, 62.8]",3890480,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Anthony Modeste,23486.0,Center Forward,11,FC Köln,186,['c367365c-2ab6-4655-9320-f8c885b2e174'],51,,,,,,,,,,,,,,,,,,FC Köln,186,00:03:51.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1952efc-7210-4257-872d-6906ec6a925f,102,,"[70.4, 14.6]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,12,Schalke 04,181,['e05bfb9f-adff-43d6-8571-a86e9ebaf331'],1,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:01.997,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47932eaa-c2bf-415f-9637-ec0b7c8c42b4,107,,"[66.0, 16.1]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,13,Schalke 04,181,['fe0a840b-dc29-49a2-8aa3-94faaecfe588'],9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:09.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309423b-1cfe-477e-a6e7-369ba802c433,111,,"[74.8, 21.8]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,13,Schalke 04,181,"['3c080dd3-c3e2-4337-b64d-9828004926f9', 'bdc38b9f-b2ea-482b-8998-6c9109859157']",10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:10.996,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a69bd72a-3be5-4d45-ae4b-5b986c51b5b3,117,,"[53.0, 45.5]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joël Andre Job Matip,3502.0,Right Center Back,14,Schalke 04,181,['36cbf8b3-678f-4a32-9a01-e7975c796402'],19,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:19.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1da8e46d-0df4-4ace-a911-bd33b60c8773,120,,"[67.7, 70.6]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,14,Schalke 04,181,['d7a41bc8-01f6-4f0c-af0b-b14bf25decbc'],21,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:21.605,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969e267-3470-4263-8ec6-3e1b2e971560,123,,"[76.7, 51.7]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Johannes Geis,6717.0,Right Defensive Midfield,14,Schalke 04,181,['fa342129-1002-401a-aa11-c2eca16713f7'],26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:26.039,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddc5ee8a-dbe7-400b-9f0c-78b3f03d7d2c,128,,"[63.0, 41.8]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roman Neustädter,16534.0,Left Center Back,14,Schalke 04,181,['5bcf9af2-ea17-4a3a-893c-f12e47948837'],28,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:28.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f693b6f-97d9-460c-8c55-532932981459,131,,"[84.8, 9.7]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Younès Belhanda,5242.0,Left Wing,14,Schalke 04,181,['9501f9d6-2187-4a48-977b-3510f5ea577b'],31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:04:31.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b65bcf5-c0da-45dd-9991-fa1208b4b272,137,,"[18.2, 68.5]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frederik Hillesborg Sørensen,8829.0,Right Back,15,FC Köln,186,['7cc0c711-0172-4518-924e-139b06a25c32'],49,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:49.232,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd570d6a-8f70-41b4-b1e5-896915aa543a,140,,"[63.8, 65.8]",3890480,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Modeste,23486.0,Center Forward,15,FC Köln,186,"['30e2d636-e497-4d65-888b-0339bd595f63', 'd72c6ebe-5686-48ec-969e-959854a5127a']",52,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:52.975,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e96258c3-61ef-487a-aee9-d0414609806a,144,,"[57.9, 13.1]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,16,Schalke 04,181,['a18e592b-87b2-4c6a-8d16-68db86f5b28e'],2,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:02.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb3b64e2-a07b-4a45-83f5-9fb68f1ce6d1,148,,"[56.0, 9.0]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,16,Schalke 04,181,['d1fe5dbe-9a31-4279-8067-d9b957f6376a'],3,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:03.842,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab26cd20-5ca9-4154-9665-aebfc8348761,152,,"[35.8, 38.8]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,16,Schalke 04,181,['6f99a50e-8770-4033-9d73-2f32ac434dec'],6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:06.516,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff3b650a-553f-4fa8-b2fc-f822569fcb3b,155,,"[45.6, 69.0]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,16,Schalke 04,181,['84ea270e-f0a8-4556-b4ea-8cba6693d65c'],10,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:10.001,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80598cc4-2954-4afc-bc68-bb1fd9f22140,158,,"[64.4, 54.7]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,16,Schalke 04,181,['f66b7453-7dc2-49c4-9332-2c637559cf58'],14,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:14.160,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbf98d7b-224c-4a6b-995a-ff56547a375d,161,,"[68.4, 70.3]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,16,Schalke 04,181,['80cd2d2e-aff2-47a6-87a0-cb27063f6621'],15,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:15.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65a395b1-84c1-4013-8006-7b6a477b10d9,164,,"[57.9, 66.0]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Johannes Geis,6717.0,Right Defensive Midfield,16,Schalke 04,181,['4a6287bc-e757-4322-873c-2ed5b2de383c'],20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:20.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4077dc3-c414-4c60-ba7a-e071c8916a03,168,,"[35.1, 61.3]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,16,Schalke 04,181,['0167bad4-be13-42ec-9e12-403f036a4986'],23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:23.764,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bbdc5b83-cc2f-4bbe-9f18-2aefe0d16f5d,171,,"[35.5, 28.1]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,16,Schalke 04,181,['68ba5db7-04b8-45da-9853-d3b796c4bc28'],29,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:29.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9ad3ea2-1afe-4bb4-8c6d-5cf2543637c8,175,,"[70.7, 9.3]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Back,16,Schalke 04,181,['af76937e-ae4e-46e0-a6aa-ee31a3aae31c'],34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:34.279,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36fa7b10-f35e-45c0-929b-6a3d170fe85c,182,,"[82.6, 62.3]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Bittencourt,8826.0,Center Attacking Midfield,17,FC Köln,186,['2e76fc19-d01f-4f9f-aeb6-a4b8ee1716c2'],52,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:52.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869faa3b-6cf7-475f-aa9d-f5378542dc66,185,,"[34.5, 34.4]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,18,Schalke 04,181,"['8214cf6c-fc9a-4790-8527-1c74851c8bce', '9fda91b3-b68a-4410-9b45-af228cfec850']",55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:55.096,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0774930-9ed4-4c57-902d-3c2cdd56bfef,187,,"[13.0, 38.2]",3890480,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,18,Schalke 04,181,['bf859d36-d259-4f5b-8f71-7928af79cce1'],57,,,,,,,,,,,,,,,,,,Schalke 04,181,00:05:57.498,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd4edf7c-f907-42f5-a5e5-481658c482aa,190,,"[26.1, 19.4]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,18,Schalke 04,181,['7f847fde-f36d-48e5-ab4d-5f73404d61b1'],9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:09.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe6e04ed-33f3-4455-9fb4-1a61f59cb0d9,193,,"[48.9, 28.4]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Left Defensive Midfield,18,Schalke 04,181,['331c8360-b3cb-4692-9c5e-7c62f1bbcf41'],13,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:13.561,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60f50b52-3ae9-438f-bcd7-a3ce71e64c53,196,,"[70.1, 75.1]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,18,Schalke 04,181,['21fdeafd-e926-4a79-98f8-36fd30da6007'],17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:17.736,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f7fa78a-ef61-4fc8-b908-e5669b87b0a7,202,,"[74.4, 67.0]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,18,Schalke 04,181,['9f58050f-e438-414b-95d1-8b8d86f1dbd0'],23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:06:23.669,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70a4eb26-87c0-4a5a-9bbe-e837bbab0c16,211,,"[56.5, 16.7]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Bittencourt,8826.0,Center Attacking Midfield,19,FC Köln,186,['41929a89-0b4f-4bd3-8871-359da0eb3157'],26,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:26.753,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6aeaf9-eff9-4b29-80e8-f4598efc7673,213,,"[38.3, 12.2]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthias Lehmann,8827.0,Left Defensive Midfield,19,FC Köln,186,['a130a6d7-bf0d-4927-807a-42fc65358bfe'],27,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:27.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f22c7759-2824-40c7-aa7d-e805f22c742b,216,,"[36.3, 4.1]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonas Hector,6040.0,Left Back,19,FC Köln,186,['1594032a-c697-4aa0-87fd-3a28ea2b2363'],30,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:30.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd846bf2-e0a6-450a-811e-c15231fdd3f0,218,,"[26.6, 17.4]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominique Heintz,8828.0,Left Center Back,19,FC Köln,186,['aa180faa-2a70-440d-9a7e-58643127aaa4'],31,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:31.086,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e39cc804-97b5-41f1-ac1b-836106261cdb,221,,"[21.2, 34.5]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,19,FC Köln,186,['0b0c5fdd-684e-4ff5-96ef-8cd01cfa075e'],33,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:33.210,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a779f9b8-887c-4133-b99b-e26dfabc4f54,224,,"[27.6, 64.7]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Back,19,FC Köln,186,['04931c0b-6059-4019-abfc-d08098e03eab'],36,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:36.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88eaf49f-c393-47c7-9af1-336a79b98f9e,227,,"[43.4, 67.0]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Risse,8823.0,Right Wing,19,FC Köln,186,['edbe4259-565c-46cc-8b0b-c14ad51f398e'],38,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:38.463,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29415481-4725-4e56-818a-55dab1367d9b,230,,"[19.2, 55.6]",3890480,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Back,19,FC Köln,186,['b0166e02-e9d5-44d0-a256-95a696bd05fe'],40,,,,,,,,,,,,,,,,,,FC Köln,186,00:06:40.374,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c44fca4f-10c1-4fe6-859a-5ffb3373f7c0,237,,"[49.7, 53.3]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominik Maroh,11286.0,Right Center Back,21,FC Köln,186,['c114ab17-edd1-493b-9415-e0a4bcc38091'],15,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:15.803,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3546eddd-dee8-4eea-bb8e-366331a56e33,240,,"[50.6, 17.9]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dominique Heintz,8828.0,Left Center Back,21,FC Köln,186,['fbe3c09c-01bf-4ab9-8a9b-0895c828f280'],18,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:18.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d92f2fc-bf3d-4c52-8bba-74f6e5598e29,243,,"[76.9, 3.8]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jonas Hector,6040.0,Left Back,21,FC Köln,186,['394de548-b33b-4512-9e33-0cb638ae85ff'],21,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:21.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c181ce76-7da7-495b-b313-0dc98a55e9c5,248,,"[44.3, 67.9]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,22,Schalke 04,181,"['71a29c98-ba4b-4473-a573-1a8c3b5563c9', 'aaef26ca-34a5-4cd4-b5ba-32bac5fe8962']",33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:33.850,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c98aac4-3e9b-4a1c-bd1a-45e3d63952d7,251,,"[44.9, 76.0]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,22,Schalke 04,181,['b58854c9-c92d-4a9a-b060-d15ba9757636'],34,,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:34.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14bd7511-c238-44e2-a9ad-03c8a8ce2f75,254,,"[54.6, 71.4]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessandro Schöpf,11281.0,Right Wing,22,Schalke 04,181,['ffe030b5-602c-4281-8e4e-f95dd31830e4'],36,,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:36.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303fd7ce-7279-4b78-a307-0eca5be78c45,260,,"[73.1, 76.3]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,22,Schalke 04,181,"['65e141f5-200c-4217-893c-7e062507dfeb', 'da86add9-0f62-4480-9618-064ab2e7b0ab']",40,,,,,,,,,,,,,,,,,,Schalke 04,181,00:07:40.878,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d67dcf-845e-47e7-955c-925618d8444a,266,,"[27.6, 29.9]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Maroh,11286.0,Right Center Back,23,FC Köln,186,['89a71371-dbe9-4135-b2b1-c95c6b5dc09e'],45,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:45.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9c0ea71-89ed-423f-acf2-d327f930f703,270,,"[13.5, 50.9]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frederik Hillesborg Sørensen,8829.0,Right Back,23,FC Köln,186,['00c60e92-adb6-498a-8560-fb3ef0a917a9'],49,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:49.420,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41c1eae3-f873-4fda-969a-af4a4c153844,274,,"[62.8, 71.1]",3890480,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,23,FC Köln,186,['fca05d50-438d-4fa5-b383-11f0567ef74d'],52,,,,,,,,,,,,,,,,,,FC Köln,186,00:07:52.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00037218-7479-4266-a27b-2151fc2c42cd,277,,"[77.8, 65.0]",3890480,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Modeste,23486.0,Center Forward,24,FC Köln,186,['f2f8c000-da04-4ce5-9dd7-4a0a9a6228a6'],9,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:09.070,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5d4ba93-68f0-4c40-99e5-f356e314d6c1,280,,"[86.9, 62.3]",3890480,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Risse,8823.0,Right Wing,24,FC Köln,186,['0150aed6-ebe2-40b5-a026-130fa19cd9a2'],12,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:12.883,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb1a2c45-4e85-484f-94df-d3ef97d8d264,282,,"[8.1, 44.5]",3890480,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,25,Schalke 04,181,['e4fffb44-2421-4902-96a7-81e7de2fee7f'],15,,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:15.207,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040eef8-15f9-4b23-b66a-21715f139814,286,,"[72.8, 62.4]",3890480,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Schöpf,11281.0,Right Wing,25,Schalke 04,181,['c1a500dd-0e17-4b31-bba1-1ae3ab311c98'],20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:20.955,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5277866-1e44-4e79-930e-48e28125b388,289,,"[72.5, 36.8]",3890480,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Modeste,23486.0,Center Forward,25,Schalke 04,181,['3e58e07b-198c-47fe-be52-94d698c49e24'],23,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:23.034,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07923c1a-78e8-4641-b49d-00f5b33d6972,291,,"[45.9, 67.6]",3890480,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,25,Schalke 04,181,['419d3fef-15f5-4fc3-83e3-b266f802d89e'],26,,,,,,,,,,,,,,,,,,Schalke 04,181,00:08:26.960,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451c9072-7860-4ed3-ae97-21a2f09114c5,296,,"[69.1, 16.1]",3890480,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Modeste,23486.0,Center Forward,26,FC Köln,186,"['48912d9b-f49b-4bb3-991b-87cd9599c5fd', 'da156c5c-dabf-448a-95c6-3ff131c9db6f']",40,,,,,,,,,,,,,,,,,,FC Köln,186,00:08:40.099,Ball Receipt*,True
