50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.473022,,,,,,,,,,,,c782393b-c2c6-4cd7-89f4-b8a7ba2c93db,19,,"[37.2, 66.7]",3890431,0,,,,,0.14761722,,Right Foot,,,,"[64.1, 70.7]",High Pass,,27.195772,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Kick Off,Joshua Kimmich,5579.0,Right Center Back,2,Bayern Munich,169,"['3d8ea5c3-ce56-477d-8813-fcf5f0bac276', '6d8fedc1-d5bc-4f86-bdd7-24b3cc17c355']",9,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:09.317,Pass,True
,,,,,,,,,,,,,,,,,0.399452,,,,,,,,,,,,fdbf791e-7d57-4990-a7cb-9dc77ab5ccfb,25,,"[64.1, 77.4]",3890431,0,,,,,-0.25168997,,Left Foot,,,,"[71.1, 75.6]",Low Pass,,7.2277246,,Incomplete,,Arjen Robben,8218.0,,,,,,1,From Kick Off,Douglas Costa de Souza,5837.0,Center Attacking Midfield,2,Bayern Munich,169,"['200cf897-a64c-4eee-9306-96ef218e600d', '48272ca9-8cd7-408c-9307-3f7876400e42', '64b760b7-74d9-4f6a-8c7e-6f2e184f482a', 'e468d37d-3ef1-4ed4-acc2-9c7677fd2bbf']",13,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:13.798,Pass,True
,,,,,,,,,,,,,,,,,1.940899,,,,,,,,,,,,d33fcbc8-db10-452f-b748-1fcfb2891544,28,,"[63.7, 80.0]",3890431,0,,,,,-2.8000708,,,,,,"[42.6, 72.5]",Low Pass,,22.393303,,,,Joshua Kimmich,5579.0,,,,,Throw-in,1,From Throw In,Philipp Lahm,19295.0,Right Back,3,Bayern Munich,169,['b3c71aae-f360-4dda-b771-9073b554429e'],19,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:19.807,Pass,
,,,,,,,,,,,,,,,,,2.047138,,,,,,,,,,,,30686db1-05a1-4ed7-9e82-98c94dfd3640,31,,"[43.4, 73.4]",3890431,0,,,,,-1.8833487,,Right Foot,,,,"[36.0, 50.5]",Ground Pass,,24.06595,,,,Holger Badstuber,9406.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,3,Bayern Munich,169,['8631c0c7-9721-48e0-b0cf-820284069450'],21,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:21.952,Pass,
,,,,,,,,,,,,,,,,,1.623102,,,,,,,,,,,,a9b90d00-7a08-40b4-b822-ca545fc99243,35,,"[43.0, 31.8]",3890431,0,,,,,1.5894858,,Left Foot,,,,"[42.4, 63.9]",Ground Pass,,32.105606,,,,Joshua Kimmich,5579.0,,,,,,1,From Throw In,Holger Badstuber,9406.0,Left Center Back,3,Bayern Munich,169,"['498fb276-6bf2-491c-b256-a4da17e97641', '5c08edc1-c261-454d-92e7-3958bfe6c433']",28,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:28.287,Pass,True
,,,,,,,,,,,,,,,,,1.874042,,,,,,,,,,,,c9053a07-d1e9-4605-806f-98293124101a,39,,"[42.0, 65.9]",3890431,0,,,,,0.571969,,Right Foot,,,,"[58.0, 76.2]",Ground Pass,,19.028662,,,,Philipp Lahm,19295.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,3,Bayern Munich,169,"['9e199896-6a41-490d-9f73-b9693e32d323', 'd4388b6c-7f04-4391-b3ac-4c34fea53117']",30,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:30.872,Pass,True
,,,,,,,,,,,,,,,,,0.924042,,,,,,,,,,,,7534dbab-96ff-439d-962d-0c2ba970bb28,43,,"[48.2, 76.0]",3890431,0,,,,,-1.9967905,,Right Foot,,,,"[42.8, 64.1]",Ground Pass,,13.0679,,,,Joshua Kimmich,5579.0,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Back,3,Bayern Munich,169,['319875d8-053d-4c85-b19d-33e824a6163b'],34,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:34.368,Pass,
,,,,,,,,,,,,,,,,,1.586969,,,,,,,,,,,,33636352-4be3-4519-b68d-c2ddccaca9f9,47,,"[45.4, 64.1]",3890431,0,,,,,0.42721367,,Right Foot,,,,"[71.1, 75.8]",Ground Pass,,28.237917,,,,Douglas Costa de Souza,5837.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Center Back,3,Bayern Munich,169,"['518ef2c6-10f8-47e7-bb69-5aacf97c4904', '723d72db-6aa1-4075-939f-f3f3b9257dad']",36,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:36.290,Pass,True
,,,,,,,,,,,,,,,,,0.124171,,,,,,,,,,,,6b486e91-6eaa-41d8-91a2-386440c31d1b,55,,"[49.0, 10.2]",3890431,0,,,,,0.0,,Right Foot,,,,"[51.4, 10.2]",Ground Pass,,2.4,,Incomplete,,Hakan Çalhanoğlu,7039.0,,,,,,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,4,Bayer Leverkusen,904,"['1db270c9-7cd6-4cb8-a5aa-705dca08fb72', '80d1c84e-08d0-4aed-8dc6-f3501f3f3ecf', 'c8088233-82b4-41a8-8807-44e8cbf74026']",40,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:40.565,Pass,True
,,,,,,,,,,,,,,,,,0.810337,,,,,,,,,,,,8418df98-de12-4c55-b0cf-8c512d1eeeb9,60,,"[50.8, 10.6]",3890431,0,,,,,-0.77840525,,Left Foot,,,,"[58.0, 3.5]",Ground Pass,,10.111875,,,,Hakan Çalhanoğlu,7039.0,,,,,Recovery,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,4,Bayer Leverkusen,904,"['09009ed3-4c69-48e7-9ffb-e14d7706db88', '9682b0c4-3e15-4257-9fbe-fe1ccedeeee0']",42,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:42.135,Pass,True
,,,,,,,,,,,,,,,,,1.137948,,,,,,,,,,,,a513e803-026d-4a7f-a6c8-33ae9e2fff65,63,,"[57.0, 4.1]",3890431,0,,,,,3.0584514,,Right Foot,,,,"[45.0, 5.1]",Ground Pass,,12.0415945,,,,Wendell Nascimento Borges,8212.0,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,4,Bayer Leverkusen,904,['acd611f7-4eb3-4126-a24d-117fc98d15d2'],44,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:44.456,Pass,
,,,,,,,,,,,,,,,,,2.521468,,,,,,,,,,,,cd9e541b-3684-4528-85fd-0919f121d58e,65,,"[45.2, 4.9]",3890431,0,,,,,-0.0097084325,,Left Foot,,,,"[86.4, 4.5]",High Pass,,41.201942,,Incomplete,,Stefan Kießling,11394.0,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,4,Bayer Leverkusen,904,"['0d4ab0a4-b987-48bd-b5cf-e135d0ff2ce6', '102e2a08-3ce2-498c-abe2-00d7e0190195']",45,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:00:45.594,Pass,
,,,,,,,,,,,,,,,,,1.323274,,,,,,,,,,,,102e2a08-3ce2-498c-abe2-00d7e0190195,67,,"[33.7, 75.6]",3890431,0,,,,,-0.029620964,,Right Foot,,,,"[47.2, 75.2]",Low Pass,,13.505924,,,,Philipp Lahm,19295.0,,,,,Recovery,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,5,Bayern Munich,169,"['cd9e541b-3684-4528-85fd-0919f121d58e', 'ce940bdc-ae52-4f20-a545-7359ec4eef76']",48,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:48.116,Pass,
,,,,,,,,,,,,,,,,,0.700175,,,,,,,,,,,,39232b01-97bb-4629-8d45-dddcf5a84df7,69,,"[47.8, 75.8]",3890431,0,,,,,-2.4980915,,Head,,,,"[41.8, 71.3]",Low Pass,,7.5,,,,Xabier Alonso Olano,20133.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,5,Bayern Munich,169,['b6ce79f4-7217-40e7-ad25-147ad40010e3'],49,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:49.439,Pass,
,,,,,,,,,,,,,,,,,0.612679,,,,,,,,,,,,051ed5f9-f6ad-4ecf-b6c9-6acf5a15cc96,71,,"[41.8, 71.1]",3890431,0,,,,,0.07233733,,Right Foot,,,,"[55.6, 72.1]",Low Pass,,13.8361845,,Incomplete,,Arjen Robben,8218.0,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Right Defensive Midfield,5,Bayern Munich,169,"['1a879d90-4f1c-4bab-a779-0e7e73855be5', '200a92a1-2e23-459a-b399-05581b975fb2']",50,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:50.139,Pass,
,,,,,,,,,,,,,,,,,4.677284,,,,,,,,,,,,c28d60dd-9c81-461a-81ad-269235bda5bd,80,,"[55.8, 59.1]",3890431,0,,,,,-1.8464631,,Right Foot,,,,"[41.6, 8.9]",Ground Pass,,52.169724,,,,David Olatukunbo Alaba,8220.0,,True,,,Recovery,1,Regular Play,Xabier Alonso Olano,20133.0,Right Defensive Midfield,5,Bayern Munich,169,['423d3728-03d8-43a0-9796-24f8eee46ff3'],54,,,,,,,,,,,,,,,,Bayern Munich,169,00:00:54.786,Pass,
,,,,,,,,,,,,,,,,,1.796564,,,,,,,,,,,,39b299c2-ae57-4d9e-83be-0efe765170da,83,,"[49.2, 13.1]",3890431,1,,,,,2.2949216,,Left Foot,,,,"[33.9, 30.4]",Ground Pass,,23.09502,,,,Holger Badstuber,9406.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,5,Bayern Munich,169,['9d9833b3-f86f-41e4-b338-518193066f43'],2,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:02.183,Pass,
,,,,,,,,,,,,,,,,,0.861639,,,,,,,,,,,,85e9df77-bd1f-48cb-9660-80a748d62813,86,,"[35.4, 32.6]",3890431,1,,,,,0.6578886,,Left Foot,,,,"[48.6, 42.8]",Ground Pass,,16.681726,,,,Philipp Lahm,19295.0,,,,,,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,5,Bayern Munich,169,['86c75ef0-7db7-45df-af48-4ed370c6fd9b'],6,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:06.923,Pass,
,,,,,,,,,,,,,,,,,0.997367,,,,,,,,,,,,bb6f4c60-0e1d-480c-adcb-6eeca914c058,89,,"[48.8, 42.4]",3890431,1,,,,,3.056691,,Right Foot,,,,"[34.7, 43.6]",Ground Pass,,14.150971,,,,Holger Badstuber,9406.0,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Back,5,Bayern Munich,169,['d1c9214a-e1bf-40ca-b0a7-d77837c60036'],8,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:08.021,Pass,
,,,,,,,,,,,,,,,,,1.719146,,,,,,,,,,,,8e1f8424-95e7-45cf-8ddf-57b5cdcd78c4,91,,"[34.7, 42.4]",3890431,1,,,,,1.5024099,,Left Foot,,,,"[36.2, 64.3]",Ground Pass,,21.95131,,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,5,Bayern Munich,169,['6ef2cfcb-a370-4d29-bb84-aa38d568e48a'],9,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:09.019,Pass,
,,,,,,,,,,,,,,,,,1.276179,,,,,,,,,,,,4c5ec83a-cea6-4d4f-8035-437d26815048,94,,"[41.6, 66.5]",3890431,1,,,,,-2.29261,,Right Foot,,,,"[29.1, 52.3]",Ground Pass,,18.91798,,,,Holger Badstuber,9406.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Center Back,5,Bayern Munich,169,['19c7abc0-9778-403d-a722-28dcd41d89fc'],12,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:12.743,Pass,
,,,,,,,,,,,,,,,,,1.636297,,,,,,,,,,,,537a24e3-f9ae-47d6-ab18-65779afc5fc1,97,,"[33.7, 45.8]",3890431,1,,,,,-1.513443,,Left Foot,,,,"[34.9, 24.9]",Ground Pass,,20.934422,,,,David Olatukunbo Alaba,8220.0,,,,,,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,5,Bayern Munich,169,['cee0d471-0e3f-41c1-a871-5d288bc2ab17'],17,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:17.210,Pass,
,,,,,,,,,,,,,,,,,1.207723,,,,,,,,,,,,8f8dedb5-a61a-48c6-9865-a70d233f67bf,100,,"[43.4, 24.1]",3890431,1,,,,,-0.81569195,,Left Foot,,,,"[56.2, 10.5]",Ground Pass,,18.676188,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Left Back,5,Bayern Munich,169,['6d4ad483-1f22-4d0a-b980-fb684e6ac41a'],20,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:20.357,Pass,
,,,,,,,,,,,,,,,,,0.656672,,,,,,,,,,,,b0fc1d1c-5784-4cba-aa52-20e9d8b6656c,104,,"[57.8, 6.5]",3890431,1,,,,,1.6850506,,Right Foot,,,,"[56.4, 18.7]",Ground Pass,,12.280066,,,,Douglas Costa de Souza,5837.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,5,Bayern Munich,169,"['04e60670-6ad2-4548-9db1-d51f478741dc', '634c5fc2-cf44-4d5a-b517-133b464b1b72']",22,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:22.704,Pass,True
,,,,,,,,,,,,,,,,,0.806179,,,,,,,,,,,,43d40153-789a-4bf6-ae5e-98fa0d55ad65,106,,"[56.8, 17.7]",3890431,1,,,,,-0.4942503,,Left Foot,,,,"[76.1, 7.3]",Low Pass,,21.92373,,,,Kingsley Coman,8217.0,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Center Attacking Midfield,5,Bayern Munich,169,['20389e29-fd1e-4b20-b104-702e48be834c'],23,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:23.361,Pass,
,,,,,,,,,,,,,,,,,0.836186,,,,,,,,,,,,1e0e499e-2a5e-4533-bd73-002eb4bcbe94,111,,"[71.3, 0.1]",3890431,1,,True,,,1.5434059,,,,,,"[71.7, 14.7]",Low Pass,,14.605478,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Throw-in,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,6,Bayern Munich,169,['90ed1d19-3bf2-4f45-96ec-489620cf100b'],42,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:42.201,Pass,
,,,,,,,,,,,,,,,,,0.554349,,,,,,,,,,,,1e1559dd-5dfd-48f1-8d54-6fb87f6b4312,113,,"[70.9, 13.9]",3890431,1,,,,,-1.8680286,,Right Foot,,,,"[67.5, 2.8]",Ground Pass,,11.609048,,,,David Olatukunbo Alaba,8220.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Left Defensive Midfield,6,Bayern Munich,169,['a257c26f-c340-488f-9a05-5287cdc7b3c7'],43,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:43.153,Pass,
,,,,,,,,,,,,,,,,,4.362389,,,,,,,,,,,,95d858f7-c8b2-4bff-81b0-f911fe0306d0,115,,"[68.3, 3.9]",3890431,1,,,,,0.5576526,,Left Foot,,,,"[106.3, 27.6]",High Pass,,44.78493,,Incomplete,,Robert Lewandowski,5668.0,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Left Back,6,Bayern Munich,169,"['8b71bb03-a360-4bae-9835-49c43dea3e04', 'e2ea6d97-ee4e-4ba9-8be8-3f78381ebab4']",43,,,,,,,,,,,,,,,,Bayern Munich,169,00:01:43.708,Pass,
,,,,,,,,,,,,,,,,,3.545416,,,,,,,,,,,,e8b7cb2e-1477-4295-aea6-0143f417a2a8,119,,"[12.4, 45.7]",3890431,1,,,,,-0.10407726,,Drop Kick,,,,"[77.5, 38.9]",High Pass,,65.454185,,,,Stefan Kießling,11394.0,,,,,,1,From Throw In,Bernd Leno,15581.0,Goalkeeper,6,Bayern Munich,169,['3d2e0a4b-f318-4f93-a692-80c239b8467a'],57,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:01:57.518,Pass,
,,,,,,,,,,,,,,,,,2.786287,,,,,,,,,,,,b1875830-8ff5-4580-828a-97deb5084419,121,,"[78.1, 37.5]",3890431,2,,,,True,0.09034572,,,,,,"[106.8, 40.1]",Low Pass,,28.81753,,Incomplete,,,,,,,,,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,6,Bayern Munich,169,"['4271fb81-1ab2-47f9-af7f-22d0a44831ef', 'e07d5078-818c-439a-b2a0-fbecd3f15442']",1,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:02:01.063,Pass,True
,,,,,,,,,,,,,,,,,1.710003,,,,,,,,,,,,941c3c85-fe58-44a3-8b9a-c48060ddf66b,125,,"[13.9, 39.6]",3890431,2,,,,,-0.7055682,,Keeper Arm,,,,"[19.3, 35.0]",Ground Pass,,7.093659,,,,Holger Badstuber,9406.0,,,,,,1,From Throw In,Manuel Neuer,5570.0,Goalkeeper,6,Bayern Munich,169,['06c4f68c-5908-48c9-9820-f36e13a3c729'],6,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:06.061,Pass,
,,,,,,,,,,,,,,,,,1.759444,,,,,,,,,,,,9f9bc917-3db5-4086-8727-cd4731b6cd89,128,,"[20.5, 31.6]",3890431,2,,,,,2.3597531,,Right Foot,,,,"[6.4, 45.6]",Ground Pass,,19.869827,,,,Manuel Neuer,5570.0,,,,,,1,From Throw In,Holger Badstuber,9406.0,Left Center Back,6,Bayern Munich,169,['8b68fbb7-764e-46d6-a5b2-27d7cf26b072'],10,,,,,,,,,,,,,,,,Bayern Munich,169,00:02:10.330,Pass,
