50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,54d8efb8-eb14-4180-bbbf-0dd6126aea94,2162,,"[65.7, 4.0]",3890538,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Max,8319.0,Left Back,104,Augsburg,172,['a138cd5c-1ae5-4150-a6ff-c87d957b3c49'],40,,,,,,,,,,,,,,,,,Augsburg,172,00:12:40.649,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,110e7537-facc-4dde-bca6-3ddbf32edca0,2165,,"[50.2, 18.0]",3890538,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,104,Augsburg,172,['9b955b98-b29e-42e7-97db-36e9b17ee087'],43,,,,,,,,,,,,,,,,,Augsburg,172,00:12:43.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd4a635d-50b7-4813-8f20-009c9f7c2493,2168,,"[48.2, 51.7]",3890538,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,104,Augsburg,172,['631557c8-44b8-4864-a60d-550f38fb40f7'],46,,,,,,,,,,,,,,,,,Augsburg,172,00:12:46.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddf5b8db-12b0-45c2-a0e1-d0b616618dd7,2171,,"[54.6, 69.7]",3890538,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,104,Augsburg,172,['c0091c53-7982-4bb4-a222-890eb1f56d41'],48,,,,,,,,,,,,,,,,,Augsburg,172,00:12:48.327,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b647e1ba-b39b-4c85-9068-ab5602833348,2174,,"[114.4, 73.3]",3890538,57,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markus Feulner,40480.0,Right Back,104,Augsburg,172,['f03b2b92-c2de-4547-923c-68123e184e9d'],54,,,,,,,,,,,,,,,,,Augsburg,172,00:12:54.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9328b02-3a18-484e-9bb0-0afee0500d35,2177,,"[63.1, 17.4]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Modeste,23486.0,Center Forward,105,FC Köln,186,['c0e93661-ca6f-4179-8294-262194d3f977'],31,,,,,,,,,,,,,,,,,FC Köln,186,00:13:31.387,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e4f16fbd-756e-4ce3-a082-a4a73078c87c,2179,,"[74.7, 13.3]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miloš Jojić,8825.0,Left Midfield,105,FC Köln,186,['ba92e685-1a2c-4ada-87a1-d77bc5da233b'],32,,,,,,,,,,,,,,,,,FC Köln,186,00:13:32.055,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1472cb81-2235-46ad-913c-0da44f10439e,2185,,"[58.3, 36.1]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonas Hector,6040.0,Left Defensive Midfield,106,Augsburg,172,['9c588390-9adc-4861-aa40-20e86ae5c895'],37,,,,,,,,,,,,,,,,,FC Köln,186,00:13:37.332,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,68e8b515-45ea-43bd-b9fd-30064858d00e,2187,,"[82.5, 35.5]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Werner,400620.0,Left Wing,106,Augsburg,172,['586aa39b-d0ae-4c95-8e3f-d4aba2918b10'],38,,,,,,,,,,,,,,,,,Augsburg,172,00:13:38.431,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d30a1819-d37c-4466-82b8-9f4f80a7a2f4,2189,,"[63.1, 41.9]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miloš Jojić,8825.0,Left Midfield,106,Augsburg,172,['404358c1-4e3b-4669-ada4-9bcd149c498b'],39,,,,,,,,,,,,,,,,,FC Köln,186,00:13:39.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d00a0bc-e9ce-45f3-ab85-5a788ceb31db,2193,,"[86.0, 20.8]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tobias Werner,400620.0,Left Wing,106,Augsburg,172,['c5966f11-51e9-4c97-89f5-d7d1458fe10f'],42,,,,,,,,,,,,,,,,,Augsburg,172,00:13:42.224,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,376379da-5cb2-4114-8713-1b749e01da57,2202,,"[66.2, 6.6]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,106,Augsburg,172,['66435ace-2c70-4f45-a7f5-4ee2bd811fe5'],52,,,,,,,,,,,,,,,,,Augsburg,172,00:13:52.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,870a3b57-74e8-4b32-aef0-0c75b9ee0911,2204,,"[23.8, 24.6]",3890538,58,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marwin Hitz,8314.0,Goalkeeper,106,Augsburg,172,['3dd79b80-c2bd-4302-9cca-d6c2ec0dca86'],55,,,,,,,,,,,,,,,,,Augsburg,172,00:13:55.831,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,56fcd157-d3c7-44f6-964e-00db84f897c8,2206,,"[42.6, 35.7]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,106,Augsburg,172,['57becc92-d0f6-4ad3-ac00-9c7aafea659f'],1,,,,,,,,,,,,,,,,,Augsburg,172,00:14:01.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0a891c9-56b1-46dc-b22d-85c0066b0597,2208,,"[54.3, 53.0]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,106,Augsburg,172,['a9c2a22f-a252-4841-b795-bac920584814'],5,,,,,,,,,,,,,,,,,Augsburg,172,00:14:05.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ff388cb-c2d5-4f4b-91c3-657206020e9f,2211,,"[47.2, 24.6]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ragnar Klavan,4174.0,Left Center Back,106,Augsburg,172,['8208c741-7a63-45d7-b3ff-865422ae040d'],7,,,,,,,,,,,,,,,,,Augsburg,172,00:14:07.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,81af69c8-4216-4698-adac-0432070c7b81,2214,,"[56.6, 6.4]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,106,Augsburg,172,['88b54a36-8521-453d-8ac7-4273c8fb5d1c'],9,,,,,,,,,,,,,,,,,Augsburg,172,00:14:09.819,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7478731c-3c69-433e-b65d-831d957dc195,2217,,"[66.2, 43.3]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,106,Augsburg,172,['494abcca-efcd-441c-a90d-7f980a1a8ce7'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:14:16.719,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,647d7933-ee16-46d9-80a0-28a7f77d11e7,2220,,"[68.3, 25.4]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,106,Augsburg,172,['be0e7386-65da-46e7-83d4-eb717e9530b1'],18,,,,,,,,,,,,,,,,,Augsburg,172,00:14:18.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d73aa68-4566-4666-bfb3-a667f3b7c247,2223,,"[67.6, 67.5]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,106,Augsburg,172,['818229ec-7713-4b99-969f-9cdcf3993c69'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:14:21.134,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,187c8f0c-1688-4e2d-8afc-1ad460914e82,2226,,"[100.3, 73.5]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markus Feulner,40480.0,Right Back,106,Augsburg,172,['5762b0f0-5f82-4742-9257-3037cda61d8d'],25,,,,,,,,,,,,,,,,,Augsburg,172,00:14:25.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2afb4a6f-db09-46cd-b0e0-84d12fc6f677,2229,,"[61.6, 71.9]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,107,Augsburg,172,['bc351998-036c-40ae-b3fb-18dbb891c145'],32,,,,,,,,,,,,,,,,,Augsburg,172,00:14:32.527,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5678e623-d9c3-48a6-a1f5-e08e4aa3db6d,2232,,"[58.8, 21.3]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,107,Augsburg,172,['97e4535e-928b-426d-8f1a-1cf038789ecc'],37,,,,,,,,,,,,,,,,,Augsburg,172,00:14:37.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4003ced-ad59-4e77-894a-7452492d2bad,2234,,"[55.7, 46.1]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,107,Augsburg,172,['4e80b62f-9bb5-4013-9e0c-a4c25bd124f5'],38,,,,,,,,,,,,,,,,,Augsburg,172,00:14:38.971,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,79133cc6-d6d2-457d-83aa-4e2fc0fd8a5f,2237,,"[66.3, 21.7]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,107,Augsburg,172,['4c79ba08-ae6b-403b-ae8e-cba8146ac5d4'],42,,,,,,,,,,,,,,,,,Augsburg,172,00:14:42.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,969e853f-b041-4506-8479-ce31f66aacd8,2240,,"[86.5, 15.6]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,107,Augsburg,172,['6cad9264-a737-4756-8e7d-46730dad5ae2'],46,,,,,,,,,,,,,,,,,Augsburg,172,00:14:46.276,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2bc882e-e9f6-4dcd-9cd3-9f2c89c235dc,2251,,"[16.6, 75.1]",3890538,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Risse,8823.0,Right Midfield,107,Augsburg,172,['f357ecba-1b82-483f-9e25-cfeb3185df1a'],53,,,,,,,,,,,,,,,,,FC Köln,186,00:14:53.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eace9b7-c7ef-4713-8b35-4b2e95125d1a,2254,,"[41.5, 27.6]",3890538,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,107,Augsburg,172,['f648de49-ef80-4c27-94de-0a99cf24132f'],1,,,,,,,,,,,,,,,,,Augsburg,172,00:15:01.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9430d01-90e5-44cb-8643-025118bd157f,2257,,"[57.8, 9.1]",3890538,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,107,Augsburg,172,['2fc27bd3-ecce-49a6-ab4a-276bcdb79b55'],4,,,,,,,,,,,,,,,,,Augsburg,172,00:15:04.222,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1a8a8b77-2ef6-48c0-ada0-e37bc92ca755,2260,,"[101.3, 7.0]",3890538,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Max,8319.0,Left Back,107,Augsburg,172,['90f8ef6f-bc0e-47db-9661-b8ff6278c125'],7,,,,,,,,,,,,,,,,,Augsburg,172,00:15:07.618,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,befa5b96-fd4e-4359-b950-d3908b521110,2262,,"[34.8, 64.5]",3890538,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Hector,6040.0,Left Defensive Midfield,107,Augsburg,172,['6c76d6a5-dec6-4750-8c13-8e561ff4951b'],9,,,,,,,,,,,,,,,,,FC Köln,186,00:15:09.305,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,360092be-d82e-4b54-a2d4-1ff4404f849f,2264,,"[88.9, 6.9]",3890538,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tobias Werner,400620.0,Left Wing,107,Augsburg,172,['34c69ed2-82e3-418c-88bf-96b46e279cb4'],10,,,,,,,,,,,,,,,,,Augsburg,172,00:15:10.712,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,79b14664-176f-41e1-9966-37b9939e061a,2266,,"[56.9, 66.6]",3890538,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jonas Hector,6040.0,Left Defensive Midfield,108,FC Köln,186,['da7a9301-5eb8-4d43-80af-5f96626c9456'],29,,,,,,,,,,,,,,,,,FC Köln,186,00:15:29.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b71acc8-d1db-4edd-8050-7f64ac32d0a3,2268,,"[55.6, 6.9]",3890538,60,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,108,FC Köln,186,['6209e92b-ae87-4b69-a328-ab5b694b3be1'],31,,,,,,,,,,,,,,,,,Augsburg,172,00:15:31.060,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,de20908c-f02a-4cec-93be-688e3599e851,2272,,"[68.1, 69.6]",3890538,61,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Modeste,23486.0,Center Forward,109,FC Köln,186,['f09f0dbd-13ff-4767-8437-912a24fc9b62'],3,,,,,,,,,,,,,,,,,FC Köln,186,00:16:03.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,73790deb-7f28-418a-a7b3-0dd20fb12c91,2275,,"[106.6, 72.7]",3890538,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Miloš Jojić,8825.0,Left Midfield,110,FC Köln,186,['ab1d2642-8112-4ca6-a928-336671cfc21d'],15,,,,,,,,,,,,,,,,,FC Köln,186,00:16:15.288,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,83c0f3f8-78ba-4617-9da2-22108026c1f1,2280,,"[64.7, 16.0]",3890538,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,110,FC Köln,186,['93be2b3d-29d5-4c2f-af34-fbe1112fb505'],20,,,,,,,,,,,,,,,,,Augsburg,172,00:16:20.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce849c2-4540-4ad2-b8d7-50f3442a5292,2282,,"[70.0, 70.0]",3890538,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcel Risse,8823.0,Right Midfield,110,FC Köln,186,['6d040889-c6b0-4497-92f9-16f9a23e31f1'],23,,,,,,,,,,,,,,,,,FC Köln,186,00:16:23.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27e5e21-3c3b-4be1-8002-39409fbe2def,2284,,"[67.3, 64.9]",3890538,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Frederik Hillesborg Sørensen,8829.0,Right Back,110,FC Köln,186,['5878bb5b-b6b5-47f1-bd7d-cf7ff0a318c1'],24,,,,,,,,,,,,,,,,,FC Köln,186,00:16:24.197,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,62fde367-3aed-4f75-b53a-8ec1b15e3af2,2288,,"[92.3, 53.6]",3890538,61,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,110,FC Köln,186,['e0973a36-c832-466a-8c65-f50817e4e3cf'],34,,,,,,,,,,,,,,,,,Augsburg,172,00:16:34.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f88319a3-7bc8-4f76-a2cc-a33a62883d60,2294,,"[80.2, 27.5]",3890538,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anthony Modeste,23486.0,Center Forward,111,FC Köln,186,['336bb55d-bbba-4f8d-b790-f29feb103deb'],8,,,,,,,,,,,,,,,,,FC Köln,186,00:17:08.691,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,f8735f4e-5ddd-44e3-b86d-5a3e555ef77e,2297,,"[103.6, 6.6]",3890538,62,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miloš Jojić,8825.0,Left Midfield,111,FC Köln,186,['8ce02681-9f9d-424e-a70f-68b1a3d58d8c'],11,,,,,,,,,,,,,,,,,FC Köln,186,00:17:11.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd58e993-3690-4850-a969-0e5aaa6e1cfa,2301,,"[47.8, 66.4]",3890538,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,112,Augsburg,172,['0a7b633e-1399-4130-9531-3c25ddfd907a'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:17:16.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,795c10ba-27f2-41fe-a982-a929f8a999d9,2304,,"[56.4, 51.7]",3890538,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,112,Augsburg,172,['4bcd3f9e-f51f-46ee-93e2-aa23d6e6810e'],18,,,,,,,,,,,,,,,,,Augsburg,172,00:17:18.863,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,05185127-759a-4d0e-a2f6-25cfbfcec970,2307,,"[69.5, 18.0]",3890538,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Max,8319.0,Left Back,112,Augsburg,172,['ff69d9c0-71e9-42cc-9522-341ca46dcdac'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:17:21.978,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,508b7261-8e80-4135-9fca-296717a0b159,2310,,"[109.2, 47.6]",3890538,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,112,Augsburg,172,['f501b183-603d-4ace-b5f0-f7d07f961721'],26,,,,,,,,,,,,,,,,,Augsburg,172,00:17:26.222,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f589f2e-34cf-40c9-a404-a7137884a88b,2313,,"[115.8, 39.6]",3890538,62,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Tobias Werner,400620.0,Left Wing,113,Augsburg,172,['f67eaae9-e1f5-40d1-88e8-a8f5a3089562'],56,,,,,,,,,,,,,,,,,Augsburg,172,00:17:56.368,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ac5f3cea-c183-450f-bc83-b53935267aa8,2318,,"[74.7, 25.1]",3890538,63,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anthony Modeste,23486.0,Center Forward,114,FC Köln,186,['4ffc5461-c475-4135-a205-bbcc6572e0f3'],27,,,,,,,,,,,,,,,,,FC Köln,186,00:18:27.399,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29fd96f6-ca51-46f9-9ebe-783e53ae08c8,2320,,"[33.4, 41.6]",3890538,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ragnar Klavan,4174.0,Left Center Back,115,Augsburg,172,['5fab25df-6081-4f2e-a308-722017bd84a7'],29,,,,,,,,,,,,,,,,,Augsburg,172,00:18:29.131,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c3aa42-de00-4645-b393-d896e42ffcf3,2322,,"[45.4, 21.1]",3890538,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Max,8319.0,Left Back,115,Augsburg,172,['8bd736ca-7022-429a-83a5-85928e60caf0'],31,,,,,,,,,,,,,,,,,Augsburg,172,00:18:31.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,55c1c4a0-d35f-48fc-89d8-c4bf9ba0f3f4,2328,,"[103.6, 42.6]",3890538,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anthony Modeste,23486.0,Center Forward,116,FC Köln,186,['91c89ccd-de0f-421c-8cd3-d3b9473a114d'],37,,,,,,,,,,,,,,,,,FC Köln,186,00:18:37.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1024a58-388d-418e-8cce-8f31434e4699,2336,,"[49.6, 76.6]",3890538,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Markus Feulner,40480.0,Right Back,117,Augsburg,172,['2b0b53a2-423a-41e7-b0f4-c48f6b043cec'],46,,,,,,,,,,,,,,,,,Augsburg,172,00:18:46.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,cedb4b10-e05b-4143-ab3b-18d95cadc9f8,2339,,"[70.8, 72.6]",3890538,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Ja-Cheol Koo,5627.0,Right Wing,117,Augsburg,172,"['5f83cf99-be02-46ae-a14a-e680e92e8acd', '616e6736-0b1c-4db5-801e-4913197e3b07']",51,,,,,,,,,,,,,,,,,Augsburg,172,00:18:51.528,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,487e4ed0-71bf-44e1-8004-887b708bc36a,2349,,"[98.5, 60.9]",3890538,63,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alfreð Finnbogason,5514.0,Center Forward,117,Augsburg,172,['eaa30c10-f91e-4b8a-862d-d0ffb01f20d9'],55,,,,,,,,,,,,,,,,,Augsburg,172,00:18:55.827,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,64b54d67-948b-4a98-a354-bd21aacceca3,2356,,"[108.6, 43.6]",3890538,64,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jeffrey Gouweleeuw,8318.0,Right Center Back,118,Augsburg,172,['f4027fa3-b411-4176-a9e8-680326d044f6'],37,,,,,,,,,,,,,,,,,Augsburg,172,00:19:37.832,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e142b804-3a1e-462f-9828-88f8136a1b32,2368,,"[79.6, 1.7]",3890538,66,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Miloš Jojić,8825.0,Left Midfield,120,FC Köln,186,['ca7f97c2-1c93-4f01-8237-7069f023ff26'],47,,,,,,,,,,,,,,,,,FC Köln,186,00:21:47.822,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b6bcde3-ee90-4932-922d-02194fd1057e,2370,,"[24.7, 59.2]",3890538,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,121,Augsburg,172,['4837fdf8-12ef-45d7-83cd-fedce99b7571'],50,,,,,,,,,,,,,,,,,Augsburg,172,00:21:50.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8c3f6bd-f2c1-471a-8ec0-bc198ce13836,2373,,"[27.4, 27.3]",3890538,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,121,Augsburg,172,['5946954d-4adb-462c-84d7-9584be11237a'],54,,,,,,,,,,,,,,,,,Augsburg,172,00:21:54.025,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9841c69f-718f-41fd-ae12-1b938777fae6,2376,,"[35.7, 39.3]",3890538,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,121,Augsburg,172,['fc4a28f0-8d60-46ba-a43d-ffe72110ea84'],55,,,,,,,,,,,,,,,,,Augsburg,172,00:21:55.701,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94632130-6171-4d3f-8aed-85d8f87d79e1,2379,,"[65.0, 19.9]",3890538,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Marcelo Bobadilla,8807.0,Left Wing,121,Augsburg,172,['93b49f6f-cd24-49f1-a77e-7479410805aa'],0,,,,,,,,,,,,,,,,,Augsburg,172,00:22:00.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9e62d0e-c6cb-46fc-915b-a4644cca2ce2,2381,,"[55.6, 11.2]",3890538,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ragnar Klavan,4174.0,Left Center Back,121,Augsburg,172,['70ee305e-4f0b-441b-8be6-457313c685f1'],1,,,,,,,,,,,,,,,,,Augsburg,172,00:22:01.923,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,170db043-5c7a-4ae0-ab46-e4678b5f707e,2384,,"[77.7, 4.6]",3890538,67,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Philipp Max,8319.0,Left Back,121,Augsburg,172,['3e973e7d-6fe9-410c-80f5-12fcedc4e0f5'],5,,,,,,,,,,,,,,,,,Augsburg,172,00:22:05.758,Ball Receipt*,
