50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.297957,,,,,,,,,,,393e840a-4012-4d46-915c-3b831c9a4846,24,,"[43.3, 7.8]",3890333,0,,,,,2.3001783,,Left Foot,,,"[33.2, 19.1]",,Ground Pass,,15.155857,,,,Ragnar Klavan,4174.0,,,,,,1,From Kick Off,Philipp Max,8319.0,Left Back,2,Augsburg,172,['ae6d20af-1ee4-4411-8fde-92c7d5d070e5'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:00:16.057,Pass,
,,,,,,,,,,,,,,,,,,1.486349,,,,,,,,,,,dcc73e27-4af1-42f1-a598-ee2cf28acc66,27,,"[22.0, 25.2]",3890333,0,,,,,1.3434777,,Left Foot,,,"[28.5, 53.3]",,Ground Pass,,28.841984,,,,Jan-Ingwer Callsen-Bracker,22826.0,,,,,,1,From Kick Off,Ragnar Klavan,4174.0,Left Center Back,2,Augsburg,172,['4fd317a1-d338-4591-98c8-079cb9d304c7'],19,,,,,,,,,,,,,,,,,Augsburg,172,00:00:19.086,Pass,
,,,,,,,,,,,,,,,,,,0.803755,,,,,,,,,,,15f48484-18bd-4f38-863d-ae74ae035756,30,,"[33.5, 55.0]",3890333,0,,,,,0.7157436,,Right Foot,,,"[47.3, 67.0]",,Ground Pass,,18.2877,,,,Dominik Kohr,8207.0,,,,,,1,From Kick Off,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,2,Augsburg,172,['536e4cb7-0c10-4f8b-af4e-54c931570a41'],22,,,,,,,,,,,,,,,,,Augsburg,172,00:00:22.312,Pass,
,,,,,,,,,,,,,,,,,,2.320111,,,,,,,,,,,e2240a61-d4b5-4234-b3d7-a81b7b313c38,33,,"[49.8, 71.8]",3890333,0,,,,,0.03348031,,Right Foot,,,"[91.6, 73.2]",,High Pass,,41.823437,,,,Caiuby Francisco da Silva,8303.0,,,,,,1,From Kick Off,Dominik Kohr,8207.0,Right Defensive Midfield,2,Augsburg,172,['dad97c4d-37af-4358-a930-293e9019e8ea'],25,,,,,,,,,,,,,,,,,Augsburg,172,00:00:25.169,Pass,
,,,,,,,,,,,,,,,,,,0.83697,,,,,,,,,,,82bdbc71-ae6e-40d5-9c47-0e1f7bd312ac,36,,"[92.7, 78.0]",3890333,0,,,,,-2.7367008,,Left Foot,,,"[89.9, 76.8]",,Ground Pass,,3.0463092,,,,Paul Verhaegh,8237.0,,,,,,1,From Kick Off,Caiuby Francisco da Silva,8303.0,Center Forward,2,Augsburg,172,['db1d5298-e92f-48fb-a38a-b00db2ae0a87'],28,,,,,,,,,,,,,,,,,Augsburg,172,00:00:28.826,Pass,
,,,,,,,,,,,,,,,,,,0.884008,,,,,,,,,,,047083c7-8961-429c-b3cb-513b1cec7bc5,39,,"[88.8, 77.7]",3890333,0,,,,,-1.046877,,Right Foot,,,"[96.6, 64.2]",,Ground Pass,,15.591344,,,,Alexander Esswein,8574.0,,,,,,1,From Kick Off,Paul Verhaegh,8237.0,Right Back,2,Augsburg,172,['cbdcc2f2-8d4b-47cf-806e-3a5565e489b6'],30,,,,,,,,,,,,,,,,,Augsburg,172,00:00:30.155,Pass,
,,,,,,,,,,,,,,,,,,0.423056,,,,,,,,,,,53e92d63-219d-4623-8ea6-55600960a2bc,48,,"[34.4, 12.2]",3890333,0,,,,,-0.17573829,,Left Foot,,,"[45.1, 10.3]",,Ground Pass,,10.867382,,,,Sandro Wagner,9723.0,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Left Defensive Midfield,3,Darmstadt 98,872,['7c5035b3-5321-4e13-8558-b504ac343453'],34,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:34.796,Pass,
,,,,,,,,,,,,,,,,,,0.288427,,,,,,,,,,,0f1e549d-783d-4c20-aeb8-83d6fca93bac,51,,"[45.1, 10.3]",3890333,0,,,,,-1.5342273,,Right Foot,,,"[45.4, 2.1]",,Ground Pass,,8.205486,,,,Konstantin Rausch,11134.0,,,,,,1,Regular Play,Sandro Wagner,9723.0,Left Center Forward,3,Darmstadt 98,872,['d6be422e-83f5-4077-bcb3-8dc80eca0666'],35,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:35.299,Pass,
,,,,,,,,,,,,,,,,,,1.463865,,,,,,,,,,,a7e8ddd6-076a-4ecf-8ce4-d5e72097e742,55,,"[77.0, 80.0]",3890333,0,,,,,-0.6614173,,,,,"[95.5, 65.6]",,High Pass,,23.443762,,Incomplete,,Caiuby Francisco da Silva,8303.0,,,,,Throw-in,1,From Throw In,Paul Verhaegh,8237.0,Right Back,4,Augsburg,172,"['33c63288-6be1-4491-9309-f73e2f8af6ed', 'c8915fe7-4cbf-417b-8dbe-0337f8fb62f3']",45,,,,,,,,,,,,,,,,,Augsburg,172,00:00:45.982,Pass,
,,,,,,,,,,,,,,,,,,1.862678,,,,,,,,,,,c8915fe7-4cbf-417b-8dbe-0337f8fb62f3,57,,"[24.6, 14.5]",3890333,0,,,,True,0.73892003,,,,,"[38.1, 26.8]",,High Pass,,18.263077,,Incomplete,,Jan Rosenthal,40477.0,,,,,Recovery,1,From Throw In,Júnior Enrique Díaz Campbell,108336.0,Left Back,4,Augsburg,172,"['5c6df636-50c5-4857-906a-9372a1bccfff', 'a19d5a02-a176-4e7b-8de3-ee1732f62a84', 'a7e8ddd6-076a-4ecf-8ce4-d5e72097e742', 'bdc24079-87b1-417b-bd67-f411ebe2c62b']",47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:47.446,Pass,True
,,,,,,,,,,,,,,,,,,1.615177,,,,,,,,,,,5c6df636-50c5-4857-906a-9372a1bccfff,60,,"[82.0, 53.3]",3890333,0,,,,True,0.021273386,,,,,"[96.1, 53.6]",,High Pass,,14.103191,,Incomplete,,,,,,,,Recovery,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,4,Augsburg,172,"['c8915fe7-4cbf-417b-8dbe-0337f8fb62f3', 'd28c7c9d-e047-4f3e-9b21-83c19e47ac2e', 'e812161d-2a82-41ee-827f-1167454f1fed']",49,,,,,,,,,,,,,,,,,Augsburg,172,00:00:49.308,Pass,True
,,,,,,,,,,,,,,,,,,1.589089,,,,,,,,,,,e812161d-2a82-41ee-827f-1167454f1fed,62,,"[24.0, 26.5]",3890333,0,,,,,-0.21406068,,Head,,,"[35.5, 24.0]",,High Pass,,11.768602,,,,Jérôme Gondorf,8388.0,,,,,Recovery,1,From Throw In,Aytac Sulu,9217.0,Right Center Back,4,Augsburg,172,"['0f528051-f954-48c7-bfd4-bab8921fa118', '5c6df636-50c5-4857-906a-9372a1bccfff']",50,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:50.924,Pass,
,,,,,,,,,,,,,,,,,,2.80702,,,,,,,,,,,62e2a15a-cb38-4453-8cef-5fa1fdeabf6d,65,,"[35.8, 18.7]",3890333,0,,,,,0.14227541,,Left Foot,,,"[72.8, 24.0]",,High Pass,,37.377666,,Incomplete,,,,,,,,,1,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,4,Augsburg,172,['faf889df-4b4d-4781-be74-f233c60a461c'],53,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:00:53.289,Pass,
,,,,,,,,,,,,,,,,,,1.443399,,,,,,,,,,,e0d4647b-c775-40d0-afa1-1dc1a121506c,68,,"[33.0, 52.4]",3890333,1,,,,,0.34837148,,Left Foot,,,"[53.1, 59.7]",,Ground Pass,,21.384573,,,,Dominik Kohr,8207.0,,,,,,1,From Throw In,Ragnar Klavan,4174.0,Left Center Back,4,Augsburg,172,['c3fdcee7-4d2c-4f2b-be3b-5642ccdcfaae'],0,,,,,,,,,,,,,,,,,Augsburg,172,00:01:00.542,Pass,
,,,,,,,,,,,,,,,,,,2.384867,,,,,,,,,,,d5a631ad-f908-4013-a4dd-ca7bbab87508,71,,"[56.0, 68.4]",3890333,1,,,,,0.23968421,,Right Foot,,,"[91.6, 77.1]",,High Pass,,36.647648,,,,Alexander Esswein,8574.0,,,,,,1,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,4,Augsburg,172,['ae63cca6-9f1e-4898-b7f8-461b73700320'],3,,,,,,,,,,,,,,,,,Augsburg,172,00:01:03.512,Pass,
,,,,,,,,,,,,,,,,,,0.715027,,,,,,,,,,,7d5dfc7d-e807-4fa2-9c5d-b81476d561c5,74,,"[77.3, 74.3]",3890333,1,,,,,-1.782454,,Right Foot,,,"[74.7, 62.2]",,Ground Pass,,12.376186,,,,Dominik Kohr,8207.0,,,,,,1,From Throw In,Alexander Esswein,8574.0,Right Wing,4,Augsburg,172,['86525439-1b15-404c-8efa-007b30056aa0'],9,,,,,,,,,,,,,,,,,Augsburg,172,00:01:09.537,Pass,
,,,,,,,,,,,,,,,,,,1.681486,,,,,,,,,,,d31af18c-8b99-490d-b13a-c44fc5faa818,81,,"[75.6, 54.1]",3890333,1,,,,,2.9605,,Right Foot,,,"[54.3, 58.0]",,Ground Pass,,21.654099,,,,Jan-Ingwer Callsen-Bracker,22826.0,,,,,Recovery,1,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,4,Augsburg,172,"['08fee464-436a-4b73-a3a2-c401586a9be9', 'bee278ca-714b-4cde-8f8c-160881d14200']",12,,,,,,,,,,,,,,,,,Augsburg,172,00:01:12.144,Pass,True
,,,,,,,,,,,,,,,,,,1.652626,,,,,,,,,,,36b292c3-8b97-4b90-a9e9-e677b1f67b24,84,,"[54.3, 58.0]",3890333,1,,,,,-1.4601392,,Right Foot,,,"[57.1, 32.8]",,Ground Pass,,25.355078,,,,Daniel Baier,8317.0,,,,,,1,From Throw In,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,4,Augsburg,172,['7040ec6a-84e9-4639-aeff-f05fc03b5413'],13,,,,,,,,,,,,,,,,,Augsburg,172,00:01:13.905,Pass,
,,,,,,,,,,,,,,,,,,2.086154,,,,,,,,,,,89e1d723-eed0-4378-b053-964a4a8743a0,87,,"[57.6, 33.1]",3890333,1,,,,,-0.6178009,,Right Foot,,,"[96.3, 5.6]",,High Pass,,47.475677,,,,Philipp Max,8319.0,,,,,,1,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,4,Augsburg,172,['90024366-858c-446d-a8dc-04097c1f93bc'],16,,,,,,,,,,,,,,,,,Augsburg,172,00:01:16.988,Pass,
,,,,,,,,,,,,,,,,,,0.417069,,,,,,,,,,,9fc7908d-0cae-407a-98f5-aea36dbaa058,91,,"[102.0, 7.0]",3890333,1,,,,,1.2208537,,Left Foot,,,"[107.0, 20.7]",,Low Pass,,14.583896,,,,Tobias Werner,400620.0,,,,,,1,From Throw In,Philipp Max,8319.0,Left Back,4,Augsburg,172,"['1b713e6c-40fd-48d1-86b4-f598f0e583b6', 'b5b1a81c-e8d4-46d5-9bc5-90c9990c90f9']",20,,,,,,,,,,,,,,,,,Augsburg,172,00:01:20.367,Pass,True
,,,,,,,,,,,,,,,,,,3.687585,,,,,,,,,,,12416e84-ceb9-4876-9e53-7d39b51d974d,95,,"[6.0, 44.0]",3890333,1,,True,,,-0.053263694,,Right Foot,,,"[75.4, 40.3]",,High Pass,,69.49856,,,,Konstantin Rausch,11134.0,,,,,Goal Kick,1,From Goal Kick,Christian Mathenia,8306.0,Goalkeeper,5,Darmstadt 98,872,['2a73d6d7-631e-4af8-96ba-6b48df47102c'],47,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:47.646,Pass,
,,,,,,,,,,,,,,,,,,1.395921,,,,,,,,,,,c9f68cfd-ffb3-4f14-9fa3-ccc4ee1b8efb,101,,"[25.7, 44.9]",3890333,1,,,,,1.1856388,,Right Foot,,,"[33.2, 63.4]",,Ground Pass,,19.962465,,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,6,Augsburg,172,['69b2aa26-98be-4e84-a273-4d8331dae5fb'],54,,,,,,,,,,,,,,,,,Augsburg,172,00:01:54.254,Pass,
,,,,,,,,,,,,,,,,,,0.933551,,,,,,,,,,,153c9200-0d73-48fd-aadf-b7ae669056d0,104,,"[41.9, 74.3]",3890333,1,,,,,0.08168915,,Right Foot,,,"[59.0, 75.7]",,Ground Pass,,17.157215,,,,Alexander Esswein,8574.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,6,Augsburg,172,['d7e71e7a-35d9-4caf-b15b-ea7616a82adb'],58,,,,,,,,,,,,,,,,,Augsburg,172,00:01:58.150,Pass,
,,,,,,,,,,,,,,,,,,0.923603,,,,,,,,,,,7a02d052-55ee-4ab2-9f6c-a40cb15be6f6,107,,"[59.0, 75.7]",3890333,1,,,,,3.1415927,,Right Foot,,,"[43.6, 75.7]",,Ground Pass,,15.4,,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Alexander Esswein,8574.0,Right Wing,6,Augsburg,172,['72d903cd-97a9-4f6a-803c-3490ee518d42'],59,,,,,,,,,,,,,,,,,Augsburg,172,00:01:59.164,Pass,
,,,,,,,,,,,,,,,,,,1.198609,,,,,,,,,,,54ac71b4-e1ac-4e50-b713-87e4b60d80cc,110,,"[43.6, 74.3]",3890333,2,,,,,-2.208216,,Right Foot,,,"[29.9, 55.8]",,Ground Pass,,23.020426,,,,Jan-Ingwer Callsen-Bracker,22826.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,6,Augsburg,172,['e2439729-94e0-4167-8742-6b5f010343f3'],1,,,,,,,,,,,,,,,,,Augsburg,172,00:02:01.378,Pass,
,,,,,,,,,,,,,,,,,,2.059402,,,,,,,,,,,dc66f757-9f7e-44fc-a24f-48de5d634379,113,,"[33.5, 53.6]",3890333,2,,,,,-1.3385378,,Right Foot,,,"[41.4, 20.2]",,Ground Pass,,34.321568,,,,Daniel Baier,8317.0,,,,,,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,6,Augsburg,172,['71c834f8-2da9-400e-92ab-0fdf7586333c'],3,,,,,,,,,,,,,,,,,Augsburg,172,00:02:03.754,Pass,
,,,,,,,,,,,,,,,,,,0.949428,,,,,,,,,,,619918d8-4aee-4328-90fd-d7a3f546bd8e,116,,"[42.5, 18.2]",3890333,2,,,,,2.3109992,,Right Foot,,,"[33.0, 28.6]",,Ground Pass,,14.085809,,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,6,Augsburg,172,['ed78b6b7-61c7-4618-b3e0-e45e17f1736b'],6,,,,,,,,,,,,,,,,,Augsburg,172,00:02:06.080,Pass,
,,,,,,,,,,,,,,,,,,2.203782,,,,,,,,,,,c33a7fd2-da1e-4088-b2b0-1b31af16fb51,119,,"[40.2, 33.1]",3890333,2,,,,,1.3306253,,Left Foot,,,"[49.8, 72.3]",,Ground Pass,,40.358395,,,,Paul Verhaegh,8237.0,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,6,Augsburg,172,['f827ca69-285a-455a-8aec-6725b8f8aafe'],8,,,,,,,,,,,,,,,,,Augsburg,172,00:02:08.398,Pass,
,,,,,,,,,,,,,,,,,,1.875291,,,,,,,,,,,6be6f330-b655-473a-998d-7d7f923714f7,122,,"[56.0, 72.9]",3890333,2,,,,,-2.1418514,,Right Foot,,,"[44.5, 55.0]",,Ground Pass,,21.275808,,,,Jan-Ingwer Callsen-Bracker,22826.0,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,6,Augsburg,172,['c93e4f4e-49f9-4928-9929-bef4844fd878'],14,,,,,,,,,,,,,,,,,Augsburg,172,00:02:14.206,Pass,
,,,,,,,,,,,,,,,,,,2.195692,,,,,,,,,,,9ccd1dc5-ce1f-4e55-b84a-b427a0d11f79,125,,"[49.5, 52.4]",3890333,2,,,,,-1.5188336,,Right Foot,,,"[51.7, 10.1]",,Ground Pass,,42.35717,,,,Daniel Baier,8317.0,,True,,,,1,Regular Play,Jan-Ingwer Callsen-Bracker,22826.0,Right Center Back,6,Augsburg,172,['1421b2b9-5b4c-4ebd-b16f-9dcd437ed3f9'],17,,,,,,,,,,,,,,,,,Augsburg,172,00:02:17.527,Pass,
,,,,,,,,,,,,,,,,,,1.603317,,,,,,,,,,,121d7faf-8cd4-4bac-9abf-0b226f4be531,128,,"[56.8, 9.2]",3890333,2,,,,,2.1354902,,Left Foot,,,"[44.7, 28.3]",,Ground Pass,,22.610174,,,,Ragnar Klavan,4174.0,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,6,Augsburg,172,['3c5b7944-43a2-4326-9e09-dc7641350def'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:02:21.551,Pass,
