50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.513295,,,,,,,,,,,0e713c9e-c9dd-4b7f-8e42-29af93b37958,23,,,"[46.8, 8.1]",3890528,0,,,,,-0.56192154,,Right Foot,,,,"[49.5, 6.4]",,Ground Pass,,3.1906111,Incomplete,,Felix Passlack,8241.0,,,,,,,1,From Throw In,Nuri Şahin,8232.0,Left Defensive Midfield,3,Borussia Dortmund,180,"['396b487e-8de6-4b78-886e-2bda995c63b0', 'de9e13d4-ac4d-44dd-9969-6cc8d6697d5e', 'f7fbf2d3-81ba-4962-b372-275ca2d99d12']",18,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:18.360,Pass,True
,,,,,,,,,,,,,,,,,1.482675,,,,,,,,,,,295708dc-9a9f-41a1-a657-130a4b11df2c,26,,,"[47.6, 0.1]",3890528,0,,,,,0.35877067,,,,,,"[66.8, 7.3]",,High Pass,,20.50561,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,Throw-in,1,From Throw In,Felix Passlack,8241.0,Left Back,4,Borussia Dortmund,180,"['83ee8e27-5ed6-4713-8f43-b8f700c59259', 'aa46569b-13df-49d1-8e32-3377e2e87bb1']",31,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:31.718,Pass,
,,,,,,,,,,,,,,,,,1.933423,,,,,,,,,,,94945938-8d24-4ee0-a193-4938ada4bbdb,29,,,"[36.2, 68.0]",3890528,0,,,,,-0.049378432,,Right Foot,,,,"[70.6, 66.3]",,High Pass,,34.44198,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,Recovery,1,From Throw In,Emir Spahić,26791.0,Left Center Back,4,Borussia Dortmund,180,"['7e2108a7-2688-496d-9245-bd44891cb3ce', 'fd7ec1dc-92bf-4c06-b947-7defe7576cd1']",35,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:35.647,Pass,
,,,,,,,,,,,,,,,,,2.416157,,,,,,,,,,,7e2108a7-2688-496d-9245-bd44891cb3ce,31,,,"[49.5, 13.8]",3890528,0,,,,,0.78306717,,Head,,,,"[71.0, 35.2]",,High Pass,,30.334963,,,Gonzalo Castro Randon,8233.0,,,,,,Recovery,1,From Throw In,Mats Hummels,5572.0,Left Center Back,4,Borussia Dortmund,180,"['61d88baf-6d5f-4520-b3f9-49e263bd284b', '94945938-8d24-4ee0-a193-4938ada4bbdb']",37,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:37.581,Pass,
,,,,,,,,,,,,,,,,,1.624738,,,,,,,,,,,a0e3178f-0af1-47d3-bac1-36b9299f3a0d,33,,,"[71.0, 35.2]",3890528,0,,,,True,-1.9513026,,,,,,"[69.8, 32.2]",,High Pass,,3.231099,Incomplete,,Shinji Kagawa,5684.0,,,,,,,1,From Throw In,Gonzalo Castro Randon,8233.0,Right Wing,4,Borussia Dortmund,180,"['57277228-e7f3-4a23-a333-661c8e73e01b', '72cfd756-2336-401a-8452-15239035823c', '7c43e3ab-e72e-49e3-9ca7-f84e27bf9871']",40,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:40.020,Pass,True
,,,,,,,,,,,,,,,,,2.342701,,,,,,,,,,,72cfd756-2336-401a-8452-15239035823c,36,,,"[50.3, 47.9]",3890528,0,,,,,-2.196843,,Head,,,,"[36.2, 28.4]",,Low Pass,,24.063665,,,Emir Spahić,26791.0,,,,,,Recovery,1,From Throw In,Gojko Kačar,9407.0,Left Defensive Midfield,4,Borussia Dortmund,180,"['a0e3178f-0af1-47d3-bac1-36b9299f3a0d', 'c1e3b4fc-27f5-40a8-983e-7d8c5e7532f7']",41,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:41.645,Pass,
,,,,,,,,,,,,,,,,,1.699717,,,,,,,,,,,c0845d2f-93b5-43e0-99a9-434d54f254c6,39,,,"[37.8, 29.2]",3890528,0,,,,,-0.04542328,,Left Foot,,,,"[66.4, 27.9]",,High Pass,,28.62953,Incomplete,,Lewis Harry Holtby,8891.0,,,,,,,1,From Throw In,Emir Spahić,26791.0,Left Center Back,4,Borussia Dortmund,180,"['15126532-c672-4a93-adf1-245acbe24490', 'c76ae4f2-cae8-4a7b-b6cb-8bee24562aa1', 'c9ded6ab-03e5-42e7-884d-af50e43a2d67']",43,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:43.988,Pass,True
,,,,,,,,,,,,,,,,,0.91784,,,,,,,,,,,bc17e72b-db44-442e-8604-f844ffa88f02,42,,,"[42.6, 53.5]",3890528,0,,,,,2.8706458,,Right Foot,,,,"[35.4, 55.5]",,Ground Pass,,7.4726167,,,Matthias Ginter,8808.0,,,,,,Recovery,1,From Throw In,Sven Bender,8216.0,Right Center Back,4,Borussia Dortmund,180,['a3f16ea3-451a-4cd9-b801-7f1df756135c'],47,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:47.161,Pass,
,,,,,,,,,,,,,,,,,1.523663,,,,,,,,,,,0ee29556-0e5c-4ee7-bac6-a6548c76a183,45,,,"[29.3, 58.9]",3890528,0,,,,,-2.4066567,,Right Foot,,,,"[13.7, 44.8]",,Ground Pass,,21.027838,,,Roman Bürki,8225.0,,,,,,,1,From Throw In,Matthias Ginter,8808.0,Right Back,4,Borussia Dortmund,180,['edd1c8a8-052b-423c-8082-48b95c019bd5'],48,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:48.706,Pass,
,,,,,,,,,,,,,,,,,6.067701,,,,,,,,,,,c3b89edc-0e8f-4e89-a47c-ae3fcc633291,49,,,"[14.7, 43.5]",3890528,0,,,,,-0.1109878,,Right Foot,,,,"[81.1, 36.1]",,High Pass,,66.81107,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,,1,From Throw In,Roman Bürki,8225.0,Goalkeeper,4,Borussia Dortmund,180,"['6f5f561a-e5b5-4a84-89b7-ec446a09e1b5', '9acca384-b1ec-4510-8fb7-8d713a1a40b7', 'f50cd27f-da30-4408-b31b-d2a832a08116']",50,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:00:50.350,Pass,True
,,,,,,,,,,,,,,,,,1.098725,,,,,,,,,,,f50cd27f-da30-4408-b31b-d2a832a08116,52,,,"[39.0, 44.0]",3890528,0,,,,,0.89242566,,Head,,,,"[44.4, 50.7]",,Low Pass,,8.605231,,,Cleber Janderson Pereira Reis,40468.0,,,,,,Recovery,1,Regular Play,Emir Spahić,26791.0,Left Center Back,5,Hamburger SV,171,"['12f2a52f-4f6e-4356-9c45-c8fdeec79bf6', '9d89333f-b3a5-4cd4-b622-5d8f49fe3b3d', 'c3b89edc-0e8f-4e89-a47c-ae3fcc633291']",56,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:56.417,Pass,True
,,,,,,,,,,,,,,,,,1.649631,,,,,,,,,,,5e05519f-5488-4e17-a5cb-baca1e43ea66,55,,,"[42.7, 50.9]",3890528,0,,,,,1.8399638,,Right Foot,,,,"[38.7, 65.4]",,Ground Pass,,15.041609,,,Gotoku Sakai,6339.0,,,,,,,1,Regular Play,Cleber Janderson Pereira Reis,40468.0,Right Center Back,5,Hamburger SV,171,['c6ea6913-68d1-4659-8f2f-9919f74da10e'],57,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:57.776,Pass,
,,,,,,,,,,,,,,,,,0.835132,,,,,,,,,,,bb786b15-ab8c-4d47-b4c4-26112936641b,58,,,"[39.9, 68.1]",3890528,0,,,,,0.6624263,,Right Foot,,,,"[49.9, 75.9]",,Low Pass,,12.682271,,,Albin Ekdal,5624.0,,,,,,,1,Regular Play,Gotoku Sakai,6339.0,Right Back,5,Hamburger SV,171,['19a854bc-8b00-4dca-8e04-49aef71b3755'],59,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:00:59.669,Pass,
,,,,,,,,,,,,,,,,,3.599693,,,,,,,,,,,312e435b-9ae0-4540-b280-65164e5d560f,62,,,"[49.8, 77.6]",3890528,1,,,,,-0.43498474,,Right Foot,,,,"[96.5, 55.9]",,High Pass,,51.495438,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,,1,Regular Play,Albin Ekdal,5624.0,Right Defensive Midfield,5,Hamburger SV,171,"['2784d074-e9d4-459d-94ad-1564b6a78828', '3057c44c-8ad9-41df-b984-4c01dfa37a39', '384ed1c9-fed0-4990-8f07-b4153ae58112']",2,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:02.238,Pass,True
,,,,,,,,,,,,,,,,,0.303301,,,,,,,,,,,cd38fa86-a8f7-4708-a1b4-a0d7c3d93cc5,67,,,"[107.7, 61.1]",3890528,1,,,,,-1.7488892,,Right Foot,,,,"[106.8, 56.1]",,Ground Pass,,5.080354,Incomplete,,Nicolai Müller,8302.0,,,,,,Recovery,1,Regular Play,Pierre-Michel Lasogga,8895.0,Center Forward,5,Hamburger SV,171,"['b8689153-f0b3-4a80-8205-0ef435a47581', 'dcf30d84-3516-4af1-bdcf-5b151034996c']",7,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:07.609,Pass,
,,,,,,,,,,,,,,,,,2.346871,,,,,,,,,,,0ef96d3b-22f6-41a7-9789-8b84921d1cce,73,,,"[9.7, 40.5]",3890528,1,,True,,,0.791292,,Keeper Arm,,,,"[35.0, 66.1]",,Ground Pass,,35.99236,,,İlkay Gündoğan,10287.0,,,,,,,1,From Keeper,Roman Bürki,8225.0,Goalkeeper,7,Borussia Dortmund,180,['d097ec15-7e65-44fc-bb06-eb77b974b03e'],13,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:13.993,Pass,
,,,,,,,,,,,,,,,,,1.180406,,,,,,,,,,,a13f5a77-53e2-4f79-8182-93eae801d79e,76,,,"[40.9, 76.6]",3890528,1,,,,,2.6524727,,Right Foot,,,,"[34.7, 79.9]",,Ground Pass,,7.023532,Out,,Matthias Ginter,8808.0,,,,,,,1,From Keeper,İlkay Gündoğan,10287.0,Right Defensive Midfield,7,Borussia Dortmund,180,['d2a55853-1af2-4bd0-b984-609e00921293'],18,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:18.877,Pass,
,,,,,,,,,,,,,,,,,1.802791,,,,,,,,,,,1ea09c42-00ff-463a-b38c-254bc57780e0,78,,,"[83.0, 0.1]",3890528,1,,,,,1.3139263,,,,,,"[88.7, 21.8]",,High Pass,,22.436132,Incomplete,,Pierre-Michel Lasogga,8895.0,,,,,,Throw-in,1,From Throw In,Gojko Kačar,9407.0,Left Defensive Midfield,8,Hamburger SV,171,"['46f31a31-4ec6-4181-bba3-5e610846183c', '82c32b13-a341-4462-b776-13c55ce16c0b']",24,,,,,,,,,,,,,,,,,,,Hamburger SV,171,00:01:24.623,Pass,
,,,,,,,,,,,,,,,,,0.513834,,,,,,,,,,,2bb930c2-a76f-41d5-8f5c-44b5b66d799c,83,,,"[35.6, 51.2]",3890528,1,,,,,-1.2356237,,Left Foot,,,,"[38.7, 42.3]",,Ground Pass,,9.424437,,,Shinji Kagawa,5684.0,,,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,9,Borussia Dortmund,180,"['10c3e2e6-bda9-4cd0-97a1-7d7e42a87226', 'eaf39d6e-18bb-4907-b2f6-817cf00e7ec3']",27,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:27.952,Pass,True
,,,,,,,,,,,,,,,,,2.501038,,,,,,,,,,,e3db5f1b-47a1-46b2-bb46-d8e81c3ee115,86,,,"[51.3, 22.8]",3890528,1,,,,,-1.0899091,,Right Foot,,,,"[62.1, 2.1]",,Ground Pass,,23.348019,,,Felix Passlack,8241.0,,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,9,Borussia Dortmund,180,['c8c48af9-d1ec-4bfc-9366-ba7bf7e928f2'],33,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:33.623,Pass,
,,,,,,,,,,,,,,,,,1.863558,,,,,,,,,,,e85b04b5-1f31-41c3-8c0b-8eb488c060ae,89,,,"[61.6, 5.6]",3890528,1,,,,,2.50639,,Right Foot,,,,"[42.2, 19.9]",,Ground Pass,,24.10083,,,Mats Hummels,5572.0,,,,,,,1,Regular Play,Felix Passlack,8241.0,Left Back,9,Borussia Dortmund,180,['ad7e146e-5669-4346-ba50-3ffd38b77f0e'],38,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:38.311,Pass,
,,,,,,,,,,,,,,,,,1.056976,,,,,,,,,,,8cab4f93-638a-4441-9c30-c0db407f58e8,92,,,"[42.2, 19.9]",3890528,1,,,,,1.4656806,,Right Foot,,,,"[44.5, 41.7]",,Ground Pass,,21.920994,,,Sven Bender,8216.0,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,9,Borussia Dortmund,180,['9ed5086e-22fd-49a3-9fb6-c5e686bb090c'],41,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:41.853,Pass,
,,,,,,,,,,,,,,,,,0.902764,,,,,,,,,,,615f7aa1-13b0-4d3e-9b58-12852b1e8ca7,95,,,"[51.2, 37.5]",3890528,1,,,,,-1.3386925,,Right Foot,,,,"[55.1, 21.0]",,Ground Pass,,16.954645,,,Nuri Şahin,8232.0,,,,,,,1,Regular Play,Sven Bender,8216.0,Right Center Back,9,Borussia Dortmund,180,['b15c278b-8539-4e42-9e3c-14c56964d0e6'],45,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:45.170,Pass,
,,,,,,,,,,,,,,,,,1.320534,,,,,,,,,,,89ebf4dc-9056-40a9-b1de-f8be44e945ce,99,,,"[55.9, 20.2]",3890528,1,,,,,-1.408494,,Left Foot,,,,"[58.7, 3.1]",,Ground Pass,,17.327723,,,Felix Passlack,8241.0,,,,,,,1,Regular Play,Nuri Şahin,8232.0,Left Defensive Midfield,9,Borussia Dortmund,180,"['4e253bf9-c6ab-4e83-a814-3f6e54f60143', '5c323647-117e-4403-845c-6a8475a85d73']",47,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:47.152,Pass,True
,,,,,,,,,,,,,,,,,1.776329,,,,,,,,,,,84b2940c-8352-426e-8c08-7032c7309948,103,,,"[56.3, 3.1]",3890528,1,,,,,2.180312,,Right Foot,,,,"[40.8, 25.3]",,Ground Pass,,27.075634,,,Mats Hummels,5572.0,,,,,,,1,Regular Play,Felix Passlack,8241.0,Left Back,9,Borussia Dortmund,180,"['52ff1ebc-42a2-416d-9e01-2fe2729c557d', '9713796b-f318-487e-baee-cc1b1a755578']",49,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:49.821,Pass,True
,,,,,,,,,,,,,,,,,0.833523,,,,,,,,,,,92d3e43a-daf8-49d8-bdd2-3171b1d9bc77,106,,,"[48.3, 31.9]",3890528,1,,,,,0.68231654,,Left Foot,,,,"[56.3, 38.4]",,Ground Pass,,10.307764,,,İlkay Gündoğan,10287.0,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,9,Borussia Dortmund,180,['7100cd64-666d-449b-9883-fe9b3084b2ee'],53,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:53.830,Pass,
,,,,,,,,,,,,,,,,,1.207406,,,,,,,,,,,b6dffee3-677b-4a99-b62c-0afb0d2445f9,109,,,"[56.3, 38.4]",3890528,1,,,,,-2.4713292,,Right Foot,,,,"[48.1, 31.9]",,Ground Pass,,10.463747,,,Mats Hummels,5572.0,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,9,Borussia Dortmund,180,['5b2bdc24-aeab-465d-a2b1-01e307e4083e'],54,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:54.704,Pass,
,,,,,,,,,,,,,,,,,1.018262,,,,,,,,,,,4bfee3e8-645e-4830-8420-e9d69ee05727,112,,,"[49.1, 31.9]",3890528,1,,,,,0.7853982,,Left Foot,,,,"[56.5, 39.3]",,Ground Pass,,10.46518,,,İlkay Gündoğan,10287.0,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,9,Borussia Dortmund,180,['29e70741-26b1-44ad-887e-d62e05cd48c5'],56,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:56.570,Pass,
,,,,,,,,,,,,,,,,,1.053349,,,,,,,,,,,068f4f0e-d111-4718-a667-849a1f290779,115,,,"[56.5, 39.2]",3890528,1,,,,,-1.6406127,,Left Foot,,,,"[55.5, 24.9]",,Ground Pass,,14.334923,,,Nuri Şahin,8232.0,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Defensive Midfield,9,Borussia Dortmund,180,['9745d0fc-1a24-47cc-aa5b-c5a5acfd7819'],58,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:01:58.190,Pass,
,,,,,,,,,,,,,,,,,1.292816,,,,,,,,,,,c2900dbb-9485-449b-9767-39a0dc2a988e,118,,,"[56.8, 18.0]",3890528,2,,,,,-0.6325384,,Left Foot,,,,"[77.4, 2.9]",,Ground Pass,,25.541534,,,Christian Pulisic,8246.0,,,,,,,1,Regular Play,Nuri Şahin,8232.0,Left Defensive Midfield,9,Borussia Dortmund,180,['00b22e86-05d9-4713-902d-2979a778f251'],1,,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:02:01.199,Pass,
