50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b94619c-31aa-4075-b8e8-db0b5bacf432,20,,,"[64.3, 75.9]",3890300,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aron Jóhannsson,8402.0,Right Center Forward,3,Werder Bremen,176,['9d8e0e8f-0c67-437c-a1e1-aef0b78f9379'],20,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:20.093,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef284b77-2555-4892-9550-1cf5e56399ed,22,,,"[70.8, 7.0]",3890300,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,3,Werder Bremen,176,['1b91ecdb-72d5-4c76-92cf-666b7842c6b0'],21,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:21.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1254a9f0-3d94-47e1-87ad-50ce620d5eb8,26,,,"[66.5, 1.5]",3890300,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,3,Werder Bremen,176,['80fcc04a-22b4-4460-8a2c-02be512555f4'],27,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:27.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6fc780a9-b7ad-41ab-a889-133bcd320621,29,,,"[93.2, 14.5]",3890300,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,3,Werder Bremen,176,['367b5f03-a767-41fc-9dbd-482d3875702a'],30,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:30.017,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dae38fd-02f0-4550-84ba-72ba7a002a30,32,,,"[112.3, 39.4]",3890300,0,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Left Center Forward,3,Werder Bremen,176,['342dd42a-a6fb-4e2f-97c5-3c002a2d81ff'],33,,,,,,,,,,,,,,,,Werder Bremen,176,00:00:33.251,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9763546-1935-4889-80ba-05522ebfd14f,37,,,"[84.3, 38.1]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Wing,4,Ingolstadt,189,['37a9cbe0-5279-42c6-9821-c7fa764ebc79'],6,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:06.438,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7aecc0f-0951-4ad0-be9a-332f8f7e1033,40,,,"[83.1, 29.2]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,4,Ingolstadt,189,"['45fd17a4-5520-4e33-98d1-e96120f14dc1', 'a7ea565a-5275-4b8a-a18d-0971b4745a47']",7,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:07.415,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d647a94c-b820-4e0c-83ff-cab0363e05dc,52,,,"[20.4, 35.0]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Felix Wiedwald,23269.0,Goalkeeper,5,Werder Bremen,176,['81755672-5c69-4881-8902-01014e74a1f5'],36,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:36.338,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed17da5f-d497-4560-9559-2bf85f3f3994,55,,,"[74.3, 20.9]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anthony Ujah,12624.0,Left Center Forward,5,Werder Bremen,176,['9b46ac7b-1d64-4117-b870-0c776d8eceda'],43,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:43.519,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a22da41-8ebe-4c21-b13f-f4540af36cbc,58,,,"[35.8, 65.2]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,6,Ingolstadt,189,"['808fd476-0357-4358-8af5-0e16fb04b13d', '88f888ec-1a7b-475c-be92-f55e1cb26497']",45,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:45.190,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9615b54-67eb-480c-a3da-0290493b0471,62,,,"[8.1, 44.6]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,6,Ingolstadt,189,"['4f5fd2f8-60fa-496d-9fb4-9b25e8f6bf40', '5b1371b2-0a87-4eea-8639-34c38dfb3b3f']",48,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:48.713,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46fe9340-2c71-44f7-80e3-9db36b62b3eb,65,,,"[75.8, 49.2]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Lex,40463.0,Right Wing,6,Ingolstadt,189,['2dde2cf8-a5d7-4505-81b4-85798f93c5fa'],52,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:52.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fe8acd2-779d-4e12-9df3-ef560bb233ea,68,,,"[47.2, 38.7]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,7,Werder Bremen,176,['05a0d591-c634-43c2-b96c-8d4c5971bf0f'],53,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:53.873,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e872c4ad-99e5-467b-9e76-1854ba5a6874,71,,,"[36.0, 56.8]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,7,Werder Bremen,176,['009364ba-7c56-4529-9b47-264517a04077'],55,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:55.009,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e15fc9c-da36-482b-bc9f-aace63d583a6,75,,,"[67.5, 53.1]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aron Jóhannsson,8402.0,Right Center Forward,7,Werder Bremen,176,['2c3caa92-9e32-45ba-a716-e1427b1e447d'],57,,,,,,,,,,,,,,,,Werder Bremen,176,00:01:57.447,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e40a80d5-f73e-4d89-9198-f644c04782f0,77,,,"[78.5, 6.1]",3890300,1,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Left Wing,7,Werder Bremen,176,['68c3b1e0-759c-4337-9539-2ce7b92c70a1'],59,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:59.266,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc43fe1d-0a12-4d09-b778-e7f278cb0a22,79,,,"[29.6, 71.9]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Assani Lukimya-Mulongoti,51388.0,Right Center Back,8,Werder Bremen,176,['dfb6967e-8dce-44be-83af-bbd14102410e'],4,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:04.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55899367-0b41-48da-a3cc-01984870cf29,82,,,"[26.3, 29.2]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jannik Vestergaard,8815.0,Left Center Back,8,Werder Bremen,176,['687b9adc-f294-46ad-95fa-aafb48dfff35'],7,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:07.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a9fc5e3-5e1a-41f8-ba8a-7af9bb534796,86,,,"[29.4, 47.2]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Assani Lukimya-Mulongoti,51388.0,Right Center Back,8,Werder Bremen,176,['64729856-e208-416b-9f2f-310409bc7c5d'],12,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:12.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c72a8f7d-2b6f-4abc-bc3e-bc0302f1261c,90,,,"[10.1, 43.3]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Wiedwald,23269.0,Goalkeeper,8,Werder Bremen,176,"['79440158-4250-4560-bd05-48e7b1f7ebcb', '8290ee45-635b-427c-bb35-2a300ae237f0']",14,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:14.851,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7ceb47f-82c3-4707-a07c-3c0965d6963d,93,,,"[54.3, 6.4]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Santiago García,26359.0,Left Back,8,Werder Bremen,176,['9cd24ed5-a7c1-4b02-8b50-1096cb7746bf'],17,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:17.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be24b47a-bc4c-4d95-ab7d-a92c023ab0bd,96,,,"[70.0, 68.5]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,9,Ingolstadt,189,"['34a7d75b-e18e-42f2-bb8b-f0ae2bb0bdec', '50820130-3d31-4d96-a385-3d0e56aae866']",18,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:18.199,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e8105d1-bf43-4bfb-bafa-7c646c98df18,99,,,"[68.6, 75.3]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,9,Ingolstadt,189,['83fc42c1-a066-4fcf-8526-6f6d3956f00d'],19,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:19.185,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b82c092-9a91-470c-8a2c-8eaa5bf9753c,102,,,"[89.9, 73.7]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,9,Ingolstadt,189,"['5542c353-7bde-4d34-8e0c-da8375c099ac', '89ec2d10-6053-4d20-b489-986a8c96c331']",21,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:21.152,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acffd11a-74d7-492e-8da1-c1bc3e96b235,106,,,"[82.7, 72.5]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,9,Ingolstadt,189,['15d39170-18ea-444b-a4aa-fd90e7aea541'],25,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:25.005,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d74b4af7-e1d7-4a26-9688-213b3767012d,109,,,"[88.6, 77.2]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,9,Ingolstadt,189,['eda9dc35-c77f-4b53-a773-976968e85304'],26,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:26.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d473d8f9-80a3-4021-b23f-b650dc33fd2c,112,,,"[81.8, 70.1]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,9,Ingolstadt,189,['eba3c8c3-213d-4c68-a021-ff129408da9f'],28,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:28.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8622b41-f57f-4a2e-b248-5bea18ec756b,115,,,"[81.2, 77.0]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,9,Ingolstadt,189,['7bdd193b-3e40-43d2-9f97-3ad06184dd9c'],29,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:29.211,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55174d64-a25e-4acf-ae7d-301d72453874,118,,,"[90.1, 78.1]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,9,Ingolstadt,189,['9dd6a419-60e0-4f2a-b4dd-3bb810f68476'],30,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:30.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff93e940-7f64-49f3-b553-5c1be9c68660,120,,,"[67.6, 3.5]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Left Center Forward,10,Werder Bremen,176,['e2a2cf6a-6015-43e9-81d1-54cd38c3b876'],48,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:48.148,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f06f64a6-a440-492d-a44f-9d869be0eabb,122,,,"[71.5, 18.5]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fin Bartels,8389.0,Center Attacking Midfield,10,Werder Bremen,176,['3f159412-98e6-44b1-a107-c9acdd2583e6'],49,,,,,,,,,,,,,,,,Werder Bremen,176,00:02:49.684,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eceafcd5-d8bd-4f4e-b06f-3885c8959649,132,,,"[45.7, 15.7]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markus Suttner,3221.0,Left Back,10,Werder Bremen,176,['bd3b644b-47fa-4abb-ac37-ff18b32ce6b4'],54,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:54.156,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2cffe8f-2979-4e78-89fe-906b1095fe2a,135,,,"[95.9, 8.8]",3890300,2,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,10,Werder Bremen,176,['86599e1d-2fd8-41ed-b06f-4e216d44619e'],59,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:59.681,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4e12c88-dad3-404f-88c7-f68cfb827c40,137,,,"[31.1, 77.3]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clemens Fritz,20010.0,Right Center Midfield,10,Werder Bremen,176,['6a1269aa-4c62-46e2-a28a-dc809901cf9e'],1,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:01.574,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92f0296a-edf0-4bf8-95bb-f372df432167,139,,,"[111.5, 20.0]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,11,Ingolstadt,189,['2b71df03-a18b-4e9e-824a-46db5bd50860'],17,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:17.415,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61590851-262c-4cff-af7d-b3dc3a1e6b47,143,,,"[24.2, 53.9]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aron Jóhannsson,8402.0,Right Center Forward,12,Werder Bremen,176,['c971be32-98f8-49d9-94b8-a6a499c88734'],19,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:19.778,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61569892-4658-4b94-8236-f15986017a8c,146,,,"[36.3, 45.5]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ulisses Alexandre Garcia Lopes,22043.0,Left Center Midfield,12,Werder Bremen,176,['18adb8c8-7ec3-4413-a342-6ff8d384ef6e'],22,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:22.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65abb4eb-fc38-4292-ad79-808938f2fb0a,149,,,"[40.8, 55.9]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,12,Werder Bremen,176,"['09baafc5-6914-49cd-b4dd-25483d694251', 'f8e14a1d-efcf-46fc-b56c-6eb72d5c3d35']",22,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:22.971,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b8d1deb-c712-4aa9-988a-ad402d6a96f7,152,,,"[38.1, 57.8]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fin Bartels,8389.0,Center Attacking Midfield,12,Werder Bremen,176,['d97fa4d9-4fe2-4408-ab80-dd7288b458de'],23,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:23.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb636bf4-7bd2-4760-9344-2c71d9af45d0,158,,,"[58.2, 11.7]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukas Hinterseer,9103.0,Center Forward,12,Werder Bremen,176,['a8061ed2-7755-46d9-a67e-afa65730cea7'],32,,,,,,,,,,,,,,,,Ingolstadt,189,00:03:32.411,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1aaf2294-2f70-4ecc-8778-3be53e40961e,165,,,"[52.8, 62.2]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Bargfrede,8390.0,Center Defensive Midfield,12,Werder Bremen,176,"['477aabea-e3f7-49b9-92ed-d0d2ca081add', 'ee0431ee-64a5-4d05-a601-1ee275890737']",36,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:36.404,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d25103e9-75db-483c-89f1-6be62a2ea83f,167,,,"[41.2, 67.9]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Assani Lukimya-Mulongoti,51388.0,Right Center Back,12,Werder Bremen,176,['94afa663-3ca9-47eb-81f0-715aba289b49'],37,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:37.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48166926-8054-49ea-baaa-1470bf312b72,169,,,"[15.5, 49.8]",3890300,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Felix Wiedwald,23269.0,Goalkeeper,12,Werder Bremen,176,['eb07e283-65f7-45cf-a7cf-066f018d19f4'],40,,,,,,,,,,,,,,,,Werder Bremen,176,00:03:40.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7081cb-620c-4d56-939e-7706fe932a43,177,,,"[19.4, 31.3]",3890300,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jannik Vestergaard,8815.0,Left Center Back,14,Werder Bremen,176,['14606efb-7bce-4158-95f2-c2bab79d6b49'],21,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:21.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e16a26c1-7ad7-4d7a-9e21-1947fec3d885,182,,,"[58.6, 77.7]",3890300,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theodor Gebre Selassie,8396.0,Right Back,14,Werder Bremen,176,"['412e429b-68e7-404c-868c-f2e562b0db96', 'de3e41e5-9a5c-42c8-b5ba-7ac68366a0ee']",28,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:28.755,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e9dccec-61b2-48bd-bce2-8292bc913775,186,,,"[67.6, 70.7]",3890300,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clemens Fritz,20010.0,Right Center Midfield,14,Werder Bremen,176,"['a7741939-25e1-4253-863d-a06aaaea2347', 'fa60ffac-aef9-432a-a13a-afab02a94ed6']",30,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:30.538,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76720620-2b2d-4c7c-888f-3770b0fca5ec,190,,,"[50.1, 54.9]",3890300,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Assani Lukimya-Mulongoti,51388.0,Right Center Back,15,Werder Bremen,176,['88b5b5b9-9b5c-4c53-8853-a6ad4128530f'],41,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:41.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5a560eb-5541-46e4-9387-425a2b8e3195,193,,,"[49.3, 32.5]",3890300,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jannik Vestergaard,8815.0,Left Center Back,15,Werder Bremen,176,['14cfb560-6de9-49fe-a065-46af76b6a68f'],43,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:43.217,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81b56b1a-978f-499c-8032-169929ca0a15,197,,,"[65.4, 76.4]",3890300,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Theodor Gebre Selassie,8396.0,Right Back,15,Werder Bremen,176,['e5ffc533-2a3f-48b3-83ee-23c4ec86887e'],47,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:47.621,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c68451db-722b-4919-975f-d5f0ed885e58,200,,,"[100.0, 69.8]",3890300,4,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Aron Jóhannsson,8402.0,Right Center Forward,15,Werder Bremen,176,['6b4f498a-5ea2-4eb8-9860-53725370ad7b'],51,,,,,,,,,,,,,,,,Werder Bremen,176,00:04:51.806,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f83b559b-83b9-42c9-9508-8c5587a3671e,207,,,"[87.3, 32.4]",3890300,6,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukas Hinterseer,9103.0,Center Forward,16,Ingolstadt,189,['a6d1ea60-28f5-4494-8efd-0580a03cd377'],48,,,,,,,,,,,,,,,,Ingolstadt,189,00:06:48.157,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e110c36b-c752-46f0-ba35-7152b40e1e0b,210,,,"[30.0, 77.3]",3890300,6,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clemens Fritz,20010.0,Right Center Midfield,16,Ingolstadt,189,['0f99d75f-7a26-49e4-b924-fc3911070633'],51,,,,,,,,,,,,,,,,Werder Bremen,176,00:06:51.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eca6a66-7066-4a19-b4e8-8d105b327900,213,,,"[96.2, 9.6]",3890300,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,17,Ingolstadt,189,['117c1361-079e-4a1f-b6c2-3cc024b248ae'],2,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:02.339,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415d15a9-cd71-491c-a037-405605bd1401,217,,,"[95.7, 4.2]",3890300,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markus Suttner,3221.0,Left Back,17,Ingolstadt,189,['f8807610-1b7d-4b3c-bd86-e0c420db777c'],3,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:03.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beda2118-0981-4c7d-bd45-d1f0fe95990c,221,,,"[93.4, 5.7]",3890300,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,17,Ingolstadt,189,"['23e973e6-c54b-46f1-bbb8-6388412a66b2', 'ebabeade-53e1-4828-b421-05a39693c294']",4,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:04.209,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d75119d-231d-408f-981a-dc8708d0ef15,224,,,"[96.0, 2.8]",3890300,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Markus Suttner,3221.0,Left Back,17,Ingolstadt,189,['48c3b2e3-1f80-4b21-a43f-57b94f41eea4'],4,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:04.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61f93d60-3235-460f-b35d-1daf1f2ba821,227,,,"[106.5, 15.3]",3890300,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfredo Morales,12304.0,Left Center Midfield,18,Ingolstadt,189,['05a60a2e-b0a6-4e53-990b-0c6d5f8aa2da'],18,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:18.037,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8b62572-6b59-4f8f-ac82-41fead1605a2,229,,,"[108.8, 27.5]",3890300,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lukas Hinterseer,9103.0,Center Forward,18,Ingolstadt,189,['77829148-5608-4b80-8181-d72f28cf480c'],20,,,,,,,,,,,,,,,,Ingolstadt,189,00:07:20.114,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ec01425-2b44-479a-adcb-4e78f3930e3b,233,,,"[81.2, 45.8]",3890300,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anthony Ujah,12624.0,Left Center Forward,18,Ingolstadt,189,['c9408003-08e3-4554-82fb-39eecf748e48'],25,,,,,,,,,,,,,,,,Werder Bremen,176,00:07:25.705,Ball Receipt*,
