50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be99c753-51cf-4be5-9a7c-bb28b690b32b,1734,,,"[84.3, 56.1]",3890493,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Schöpf,11281.0,Left Attacking Midfield,85,Schalke 04,181,['9040e980-f9d7-44cc-8693-d274bce7ecbc'],39,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:39.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80a5737b-b0bf-40d2-b1d2-e628b0746c43,1739,,,"[92.1, 28.0]",3890493,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Franco Matías Di Santo,8512.0,Center Forward,85,Schalke 04,181,['96422d99-98af-4ba6-a122-148d2751d2dd'],45,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:45.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8176162-f426-46e8-9d9a-f83f26aee0c7,1744,,,"[15.6, 74.2]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Håvard Nordtveit,8395.0,Right Center Back,86,Borussia Mönchengladbach,185,['f862fa77-b3e8-43bd-879b-35dbc34f5228'],9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:09.152,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbcf80a-4140-4a52-a39e-5d6d437f64d3,1747,,,"[76.8, 51.5]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Raffael Caetano de Araújo,8810.0,Left Center Forward,86,Borussia Mönchengladbach,185,['57adfcde-e8c9-4cfe-8f6d-b0a5b6106457'],14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:14.618,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea11dd7d-0bf4-449b-be73-5e1771106b94,1749,,,"[53.1, 23.0]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Leon Goretzka,6324.0,Right Wing Back,87,Schalke 04,181,['61c43b71-8c01-40fa-9593-36bab93c350b'],16,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:16.394,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22aa3600-5b47-4558-a1a2-baec4b101c3b,1751,,,"[59.9, 38.1]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,87,Schalke 04,181,['a1acb5ab-a3ef-41da-8799-13fd94d8b467'],17,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:17.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a431e1d2-f532-4aa4-b809-91747b014a7d,1756,,,"[39.2, 22.1]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,88,Borussia Mönchengladbach,185,['3d1514a8-eb3d-48a5-9a6f-0b2d05adbeb5'],20,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:20.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371e0ae-8870-4ff8-ba2d-44c4d5307557,1758,,,"[44.0, 23.5]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,88,Borussia Mönchengladbach,185,['1c311b89-465d-460a-a430-1506e2aead69'],21,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:21.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a158558-d519-4287-8556-ca94d1feeffe,1761,,,"[12.5, 37.2]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,88,Borussia Mönchengladbach,185,['6d505293-7a8c-484a-9f29-4407e28ea0f2'],24,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:24.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d605ded-180a-492f-b490-bd78fc7498a1,1764,,,"[21.8, 55.4]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Center Back,88,Borussia Mönchengladbach,185,['0ab1994e-4e1f-47b0-b3ca-559323c68a4e'],27,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:27.645,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e67d3e43-1ea9-469b-80b5-34d0e2a17dbb,1767,,,"[35.8, 49.3]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,88,Borussia Mönchengladbach,185,['81d999a7-d3a6-4a99-a7b4-8fd3a92c3c61'],29,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:29.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4761ea0e-1448-4859-a8fa-e84ecfd13cc0,1770,,,"[33.3, 63.9]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Center Back,88,Borussia Mönchengladbach,185,['df15a8ca-62b2-4a48-9f04-41e7c7fa957f'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:32.758,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03ac11ea-3ef6-44be-9800-cf2cc7c1a524,1773,,,"[44.8, 47.0]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,88,Borussia Mönchengladbach,185,['ff31ee64-6710-411a-944e-9c1186a8c831'],36,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:36.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8474f639-01fd-4b07-9e92-12b032cc9057,1776,,,"[46.2, 2.7]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,88,Borussia Mönchengladbach,185,['57e3dc26-38e7-470c-a61d-4b97f1c8a2eb'],40,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:40.124,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8827b1b9-8bfb-45f8-896a-594fe90f2dde,1779,,,"[62.7, 16.7]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,88,Borussia Mönchengladbach,185,['678f8887-21c1-4e40-905b-91f3045c365d'],45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:45.099,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08cdba4f-1770-4511-930c-4a4d0f37939b,1783,,,"[80.1, 49.0]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,88,Borussia Mönchengladbach,185,['ddc3f660-3b44-433f-aa47-74ef5297da9d'],47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:47.942,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23283ab2-068d-4e79-b290-a66b61027991,1786,,,"[102.0, 49.8]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Center Forward,88,Borussia Mönchengladbach,185,['f9de8deb-5f76-48c9-b86e-fe55609f2b14'],52,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:52.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0220b943-ee3f-48b0-a993-4d75296e8477,1789,,,"[107.9, 64.4]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Wing Back,88,Borussia Mönchengladbach,185,['9794f738-76e2-441d-b328-48016364ec39'],54,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:54.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522f206f-8f93-45f9-ac2b-53a57c3f2efb,1792,,,"[100.6, 47.0]",3890493,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,88,Borussia Mönchengladbach,185,['cdc4282a-82e3-4607-be5d-2ab1ca9482d8'],56,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:56.238,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986dbd9f-9626-4967-9af3-9c32c99e90b3,1798,,,"[115.5, 30.8]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Martin Hinteregger,8307.0,Left Center Back,89,Borussia Mönchengladbach,185,['86c7e8fb-7182-4c79-bc60-9e66b5679725'],24,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:24.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0cb92099-f5bf-4db0-8acd-656f94cf9c6a,1806,,,"[75.6, 39.7]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thorgan Hazard,5632.0,Right Center Forward,89,Borussia Mönchengladbach,185,['503be06b-6c0f-4695-8484-bfa87d146cc6'],30,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:30.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa4e70ec-0f40-453a-848b-6fdb6a1b7eb6,1809,,,"[55.2, 73.7]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Fabian Johnson,11283.0,Left Wing Back,89,Borussia Mönchengladbach,185,['3b2b4961-8556-499d-9006-9a70c77fc082'],32,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:32.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790c4ede-8b8d-4578-ab8e-1d35248ba03e,1812,,,"[23.2, 44.5]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yann Sommer,5550.0,Goalkeeper,89,Borussia Mönchengladbach,185,['ed1e97ec-a94c-4d58-92a7-de7d9e5d81cc'],36,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:36.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b51464e8-3c17-487b-a253-cd9cb4f78bc0,1815,,,"[43.7, 40.0]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Mahmoud Dahoud,8238.0,Right Defensive Midfield,89,Borussia Mönchengladbach,185,['5dd42c9c-e6fb-4d50-ada0-3a58575ad419'],45,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:45.600,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc8e9135-0e98-4c82-8fdd-d60c855de1f5,1818,,,"[51.8, 50.7]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,89,Borussia Mönchengladbach,185,['a3f09f29-cbd9-468e-8f75-0488ce1b6685'],51,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:51.290,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a748603b-48e3-4200-b86f-bbd0cae0e52b,1822,,,"[43.4, 65.3]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Håvard Nordtveit,8395.0,Right Center Back,89,Borussia Mönchengladbach,185,['6de4b995-d064-4eba-bd46-4c7dc40adf31'],53,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:53.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1af95e1f-018e-41a5-8b8a-9727655e911b,1825,,,"[64.4, 77.9]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nico Elvedi,8814.0,Right Wing Back,89,Borussia Mönchengladbach,185,['db261b76-a5f2-44da-82e5-5cd6aec13358'],55,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:55.170,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9c2fb3b-a052-4634-9237-a129f8278d0f,1829,,,"[52.4, 60.8]",3890493,39,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Granit Xhaka,3500.0,Left Defensive Midfield,89,Borussia Mönchengladbach,185,['4dd86fd0-7c23-4275-9413-637eb65ad114'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:57.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d8c585-4590-433f-936e-d7c33cbaf990,1833,,,"[24.0, 43.4]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Yann Sommer,5550.0,Goalkeeper,89,Borussia Mönchengladbach,185,['2fc5de81-6fc2-4dcf-a3ec-6ad22fc3ce58'],1,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:01.547,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47efbcba-c4ef-4830-88c9-a5d6721f80df,1836,,,"[33.0, 72.8]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Håvard Nordtveit,8395.0,Right Center Back,89,Borussia Mönchengladbach,185,['24dfcb75-5669-4087-aaf2-105230b29e7a'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:06.401,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2c944e5-fddc-4a38-a643-d766f83adef8,1840,,,"[88.0, 60.8]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thorgan Hazard,5632.0,Right Center Forward,89,Borussia Mönchengladbach,185,['817a4dfa-d611-4dc5-a2de-a077c0610e93'],10,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:10.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fe6f204-f34a-40d4-9ff1-5c6fa94172ba,1845,,,"[3.8, 36.4]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,90,Schalke 04,181,"['89ad2162-8251-4183-b0d6-9de6b09b5892', 'ac3610b1-81e5-4c5e-a0e0-9e6b30274257']",16,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:16.037,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f2cc9da-1f76-4812-940c-7d0356a16b49,1848,,,"[56.0, 3.1]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Schöpf,11281.0,Left Attacking Midfield,90,Schalke 04,181,"['0e2b3d46-8794-4895-8554-9a338b79e0e6', '7b214377-3de2-4954-b275-23769aa5d083']",19,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:19.392,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc810644-061d-4314-9e97-a0f2941c06d2,1854,,,"[46.4, 5.6]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Left Defensive Midfield,91,Schalke 04,181,['70e2728d-d061-4b44-b66a-9d494efa7da2'],26,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:26.572,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f0b2c5e-a94c-4e46-8ded-7d65bc1d36a1,1856,,,"[41.9, 3.3]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sead Kolašinac,3510.0,Left Wing Back,91,Schalke 04,181,['f968fb4f-cfe9-4c07-b033-69f6f2bf5de9'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:27.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cba56156-48d1-4b52-9ea7-70856ffd203b,1858,,,"[56.2, 13.7]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Max Meyer,8508.0,Left Defensive Midfield,91,Schalke 04,181,['9f439047-7a64-4bee-bfef-2152235fc210'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:31.604,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3c9619-fdb4-43ba-ae1d-5e8b4d757c4b,1862,,,"[49.2, 7.0]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sead Kolašinac,3510.0,Left Wing Back,91,Schalke 04,181,['ecb44da2-0d84-47a2-a014-ce5f5db31880'],34,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:34.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9009b56-7318-42de-8a8a-1576ddc4f691,1865,,,"[4.9, 28.3]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ralf Fährmann,8517.0,Goalkeeper,91,Schalke 04,181,['2e3fe28d-79c9-4293-b4af-2e6438b0805f'],40,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:40.283,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc298760-cf2b-45c4-9fa5-7d05ca9d993e,1868,,,"[71.1, 37.8]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Franco Matías Di Santo,8512.0,Center Forward,91,Schalke 04,181,['5c72bd05-954f-4666-8404-15de3bd38018'],44,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:44.011,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,024ef281-132f-4744-a9c4-2425098c7e38,1870,,,"[83.2, 33.9]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessandro Schöpf,11281.0,Left Attacking Midfield,91,Schalke 04,181,['37bd0b79-fe4f-4f7b-b6f6-d7ef6b39074e'],45,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:45.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d94f9f9d-8b58-424b-b550-6c4967eaf69c,1872,,,"[50.7, 49.5]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,92,Borussia Mönchengladbach,185,['4f87d87c-3663-489e-899a-b263e7b7c5e2'],47,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:47.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79635156-fb63-4120-8d12-c041a61b8abb,1874,,,"[44.0, 47.6]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,92,Borussia Mönchengladbach,185,['e28a7287-ace6-4dbf-ae6b-439e3230d33f'],48,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:48.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67c9705e-607b-4d8d-9525-5f003a2dab3d,1876,,,"[62.5, 52.4]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,92,Borussia Mönchengladbach,185,['f0b13869-bb00-49b0-aff1-f66fbe4529ca'],50,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:50.016,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f085e8f-ef2b-4d63-a0c4-cc5df72c89ad,1878,,,"[58.5, 51.5]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,92,Borussia Mönchengladbach,185,['abf4b22d-33fd-4475-bf12-d27f83d7f20b'],50,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:50.298,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4ddebba-84a9-472f-8f9f-d29d206cd352,1882,,,"[54.9, 24.0]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Johnson,11283.0,Left Wing Back,92,Borussia Mönchengladbach,185,['d6525f83-1e21-4e71-97a1-cf04de86b2b8'],53,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:53.793,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05e45375-d88a-4bec-8c94-e8d1301e9c84,1885,,,"[71.2, 55.7]",3890493,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lars Edi Stindl,8806.0,Center Attacking Midfield,92,Borussia Mönchengladbach,185,['a673778e-1bd7-4265-b9b0-11d7b7ec8437'],57,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:57.946,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7baf4d7-1d42-4d23-b98e-f0d608b7937c,1889,,,"[89.7, 69.5]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thorgan Hazard,5632.0,Right Center Forward,92,Borussia Mönchengladbach,185,['798b3d60-db8c-4fff-bbd7-150f2f257d58'],1,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:01.366,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b60d75a-8635-4f80-bc85-13c217855eff,1892,,,"[76.2, 70.6]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Elvedi,8814.0,Right Wing Back,92,Borussia Mönchengladbach,185,['f7cb7b48-a20d-4ddf-b22f-89b75198c318'],3,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:03.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01a6a27a-1834-406c-91fa-e8843b4ae802,1895,,,"[58.5, 64.7]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Center Back,92,Borussia Mönchengladbach,185,['8c15da3d-ab2c-4709-89b4-e8e6033ea9ec'],6,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:06.057,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10085a4f-bb67-4f08-b86b-5e36f26289f6,1898,,,"[56.0, 36.6]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,92,Borussia Mönchengladbach,185,['d2efe4aa-19fc-409f-a76d-5282689c32a6'],9,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:09.041,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713dc63f-7b43-4c3e-acbe-3ab12bd68fed,1901,,,"[57.1, 3.8]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,92,Borussia Mönchengladbach,185,['c00d3e28-7eca-4cf4-bfd9-229298ca3998'],11,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:11.841,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f8ae41c-5ae7-4889-b9e6-b9d42cf44b38,1904,,,"[44.8, 20.4]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,92,Borussia Mönchengladbach,185,['2e9b6823-24c7-4e64-8e01-3bfd848034f2'],14,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:14.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641e0998-665d-4e5a-8e15-ffba21c2e9e8,1907,,,"[49.0, 59.6]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Center Back,92,Borussia Mönchengladbach,185,['a07c6182-673f-4feb-84cb-6a7ffff1f0b3'],17,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:17.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801e184b-80fc-4e96-8e35-33eb76f321c8,1910,,,"[42.3, 40.6]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,92,Borussia Mönchengladbach,185,['140ff0a0-725e-4d06-9cdd-e8a22227b006'],22,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:22.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9f7699a-c4bd-4537-b8d4-fce6889379af,1913,,,"[49.0, 4.7]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Hinteregger,8307.0,Left Center Back,92,Borussia Mönchengladbach,185,['27e1cec3-bfa1-4abf-ac74-5e0d774df716'],24,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:24.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c25f60c2-f434-4e39-bd6e-3bb9cf3cb783,1916,,,"[42.8, 19.0]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Christensen,3959.0,Center Back,92,Borussia Mönchengladbach,185,['9173b7e8-675b-4aa5-aa9f-26d3bf75d7da'],28,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:28.629,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0601292-8284-4754-ae39-246568ea89ab,1919,,,"[41.4, 51.5]",3890493,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Håvard Nordtveit,8395.0,Right Center Back,92,Borussia Mönchengladbach,185,['9a3d9242-ae15-47f0-83c6-66bb3b54da62'],31,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:31.429,Ball Receipt*,
