50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.933473,,,,,,,,,,,,,,8bc40e22-b2ab-4748-90f6-eecf9b8ff28f,800,,"[74.1, 22.9]",3890407,19,,,,,0.40039238,,Head,,,,"[95.6, 32.0]",High Pass,,23.34652,Incomplete,,Mevlüt Erdinç,20027.0,,,,,,1,From Goal Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,42,Hannover 96,178,"['0b76c052-4940-4886-84dc-6bf5273f961b', '6c2d78eb-7531-49f3-bb8c-c1eb997731db']",19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:19.929,Pass,
,,,,,,,,,,,,,,,,2.1258,,,,,,,,,,,,,,6c2d78eb-7531-49f3-bb8c-c1eb997731db,802,,"[24.5, 48.1]",3890407,19,,,,,-2.536048,,Right Foot,,,,"[7.6, 36.4]",Ground Pass,,20.554804,,,Manuel Neuer,5570.0,,,,,Recovery,1,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Back,43,Bayern Munich,169,"['047157dc-1989-4bc6-8a27-943486efc870', '8bc40e22-b2ab-4748-90f6-eecf9b8ff28f']",22,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:22.862,Pass,
,,,,,,,,,,,,,,,,2.454077,,,,,,,,,,,,,,46084ca7-0b8e-4242-a827-33b8553b566e,805,,"[11.0, 33.3]",3890407,19,,,,,-0.82661194,,Right Foot,,,,"[29.6, 13.1]",Ground Pass,,27.45906,,,Holger Badstuber,9406.0,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,43,Bayern Munich,169,['84bc17be-9a7a-47d0-aacd-963729e70bf1'],26,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:26.384,Pass,
,,,,,,,,,,,,,,,,2.026304,,,,,,,,,,,,,,17d68473-e983-489e-b53d-a6f9aeb34c1b,808,,"[30.5, 10.3]",3890407,19,,,,,-0.347767,,Left Foot,,,,"[54.5, 1.6]",Ground Pass,,25.52822,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,43,Bayern Munich,169,['0ffa5295-5dc0-4251-ae30-7082e4fc7a26'],29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:29.375,Pass,
,,,,,,,,,,,,,,,,0.808799,,,,,,,,,,,,,,235e12c5-9668-456d-8151-7bb3caf097b1,811,,"[56.3, 4.6]",3890407,19,,,,,1.1119506,,Right Foot,,,,"[72.8, 38.0]",High Pass,,37.253323,Incomplete,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,43,Bayern Munich,169,"['23e08bc0-70ac-439a-935a-428dfcbc4bcf', 'f3863571-73b2-4bdb-bb73-e17abc2b685e']",35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:35.171,Pass,
,,,,,,,,,,,,,,,,1.506916,,,,,,,,,,,,,,b6757f47-3f8f-4654-9ae6-11db6309601c,815,,"[65.3, 44.6]",3890407,19,,,,,0.6525224,,Left Foot,,,,"[88.2, 62.1]",Ground Pass,,28.821173,,,Mevlüt Erdinç,20027.0,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,43,Bayern Munich,169,['f0764e9b-2afd-4053-94ed-f87bce211bdc'],38,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:38.685,Pass,
,,,,,,,,,,,,,,,,1.107621,,,,,,,,,,,,,,dbb3b32f-80e7-458c-9467-b07e8766110b,823,,"[20.6, 19.0]",3890407,19,,,,,2.063282,,Left Foot,,,,"[16.2, 27.2]",Ground Pass,,9.305912,,,Jérôme Boateng,5578.0,,,,,Recovery,1,Regular Play,Holger Badstuber,9406.0,Left Center Back,43,Bayern Munich,169,"['841d6d58-7818-4c04-803e-d7a32fdb7c77', 'edddfda9-f423-4732-b771-d04864f0bd0b']",44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:44.220,Pass,True
,,,,,,,,,,,,,,,,2.095919,,,,,,,,,,,,,,f8ab0807-1b26-4bb2-aa3a-1b865abdaca3,825,,"[16.2, 27.0]",3890407,19,,,,,-0.6575013,,Left Foot,,,,"[45.6, 4.3]",High Pass,,37.14364,,,Kingsley Coman,8217.0,,,,,,1,Regular Play,Jérôme Boateng,5578.0,Center Back,43,Bayern Munich,169,['ff61e7c0-a47f-46a0-a4b0-c5bb95c3bb6d'],45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:45.327,Pass,
,,,,,,,,,,,,,,,,0.836284,,,,,,,,,,,,,,70df6b36-10e3-42a1-88e3-83971bfce8cb,832,,"[77.3, 76.0]",3890407,19,,,,,0.63040143,,Right Foot,,,,"[81.0, 78.7]",Ground Pass,,4.580393,Incomplete,,Kenan Karaman,8541.0,,,,,,1,Regular Play,Hiroki Sakai,3530.0,Right Back,44,Hannover 96,178,"['5d03ba22-64f5-4e1e-8146-4ee9318b8287', 'a3e5ac26-d7b8-4974-af80-6975d225ceff']",53,,,,,,,,,,,,,,,,,,Hannover 96,178,00:19:53.718,Pass,
,,,,,,,,,,,,,,,,0.787915,,,,,,,,,,,,,,19bca05e-1105-4761-a3d4-1a67cdbf5334,835,,"[89.0, 80.0]",3890407,20,,,,,-1.0739856,,,,,,"[93.5, 71.7]",Low Pass,,9.441399,,,Kenan Karaman,8541.0,,,,,Throw-in,1,From Throw In,Hiroki Sakai,3530.0,Right Back,45,Hannover 96,178,['12762cdd-339f-4b70-81f1-5f9cdc371e96'],12,,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:12.078,Pass,
,,,,,,,,,,,,,,,,0.95529,,,,,,,,,,,,,,04e2404c-c103-4129-89c3-9baa082bd474,838,,"[92.9, 70.7]",3890407,20,,,,,2.28654,,Right Foot,,,,"[86.9, 77.6]",Ground Pass,,9.14385,,,Hiroki Sakai,3530.0,,,,,,1,From Throw In,Kenan Karaman,8541.0,Right Wing,45,Hannover 96,178,"['0f48c2bb-d8fc-4afb-b6c2-b5eacfae0b3c', '775c2e13-20ee-4914-8f22-69ef2caf1847']",12,,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:12.866,Pass,True
,,,,,,,,,,,,,,,,1.079075,,,,,,,,,,,,,,08e6be5f-55f6-4acf-8438-906d46346ab0,840,,"[86.9, 77.6]",3890407,20,,,,,-0.97095215,,Right Foot,,,,"[98.8, 60.2]",Low Pass,,21.080086,Incomplete,,Edgar Prib,24914.0,,,,,,1,From Throw In,Hiroki Sakai,3530.0,Right Back,45,Hannover 96,178,"['2f3b2cbf-37a8-4896-9b4c-b8eb8714a78b', 'e5b0965b-0401-40ea-849c-3e029e9ee605']",13,,,,,,,,,,,,,,,,,,Hannover 96,178,00:20:13.821,Pass,
,,,,,,,,,,,,,,,,0.883478,,,,,,,,,,,,,,2f3b2cbf-37a8-4896-9b4c-b8eb8714a78b,842,,"[21.3, 19.9]",3890407,20,,,,,-0.07878396,,Right Foot,,,,"[32.7, 19.0]",Low Pass,,11.435472,,,Thiago Alcântara do Nascimento,5208.0,,,,,Recovery,1,From Counter,Xabier Alonso Olano,20133.0,Center Defensive Midfield,46,Bayern Munich,169,"['08e6be5f-55f6-4acf-8438-906d46346ab0', 'e473e83b-0639-434e-8743-5256a4d78406']",14,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:14.900,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,f0e005d2-da8e-4908-ab71-82082e7b2879,853,,"[56.6, 18.0]",3890407,20,,True,,,1.5453241,,Right Foot,,,,"[57.0, 33.7]",Ground Pass,,15.705094,,,Thiago Alcântara do Nascimento,5208.0,,,,,Free Kick,1,From Free Kick,Holger Badstuber,9406.0,Left Center Back,47,Bayern Munich,169,['42a41709-11cb-4265-9426-7504da58cacd'],47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:47.104,Pass,
,,,,,,,,,,,,,,,,1.239075,,,,,,,,,,,,,,6d66c086-f399-4d4e-b94c-5ae74454849f,855,,"[57.0, 33.7]",3890407,20,,,,,1.3511426,,Right Foot,,,,"[61.8, 55.2]",Ground Pass,,22.029299,,,Javier Martínez Aginaga,9399.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,47,Bayern Munich,169,['7a09af2d-ea97-4d2f-9ff8-5858360b1175'],48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:48.287,Pass,
,,,,,,,,,,,,,,,,1.160732,,,,,,,,,,,,,,47337660-f190-4245-88ab-5c49033e0630,858,,"[63.4, 56.6]",3890407,20,,,,,-1.5707964,,Right Foot,,,,"[63.4, 44.4]",Ground Pass,,12.2,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,47,Bayern Munich,169,['9cc9037a-c499-4279-869f-8ceebfc14b29'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:52.346,Pass,
,,,,,,,,,,,,,,,,2.427625,,,,,,,,,,,,,,bcb185e8-0e50-44ab-b9b3-766ce2b94ff5,861,,"[64.2, 41.3]",3890407,20,,,,,-0.9704704,,Right Foot,,,,"[90.9, 2.3]",High Pass,,47.264046,,,Kingsley Coman,8217.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,47,Bayern Munich,169,['407c60c3-015e-4d87-a6ae-9f4ea5ebe46a'],55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:55.253,Pass,
,,,,,,,,,,,,,,,,2.653681,,,,,,,,,,,,,,34876b72-8ea6-4faa-aa77-362e46b2ce50,863,,"[90.9, 2.3]",3890407,20,,,,,1.1093858,,Head,,,,"[99.8, 20.2]",High Pass,,19.990498,Incomplete,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Free Kick,Kingsley Coman,8217.0,Left Wing Back,47,Bayern Munich,169,"['3aebc394-a225-4a05-bf1d-66c47791f7c4', '886af042-5302-4916-9830-26a9028b69e1']",57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:57.721,Pass,
,,,,,,,,,,,,,,,,2.652849,,,,,,,,,,,,,,886af042-5302-4916-9830-26a9028b69e1,865,,"[20.3, 59.9]",3890407,21,,,,,0.95574284,,Head,,,,"[34.5, 80.0]",High Pass,,24.609957,Out,,Kenan Karaman,8541.0,,,,,Recovery,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,47,Bayern Munich,169,"['34876b72-8ea6-4faa-aa77-362e46b2ce50', '97a69ade-fe2c-4b6b-af62-167de0192f24']",0,,,,,,,,,,,,,,,,,,Hannover 96,178,00:21:00.374,Pass,
,,,,,,,,,,,,,,,,1.788061,,,,,,,,,,,,,,bc4fb6f0-5cb8-46a9-8035-027d289b19cc,867,,"[90.9, 0.1]",3890407,21,,,,,2.8579402,,,,,,"[63.8, 8.0]",Low Pass,,28.228,,,Jérôme Boateng,5578.0,,,,,Throw-in,1,From Throw In,Holger Badstuber,9406.0,Left Center Back,48,Bayern Munich,169,['bd906ee0-c92c-429f-b24f-e44428ff98d5'],7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:07.563,Pass,
,,,,,,,,,,,,,,,,3.149057,,,,,,,,,,,,,,069f0a4f-6731-428a-9283-c9d66abe5ffc,870,,"[66.2, 16.3]",3890407,21,,,,,0.93484664,,Right Foot,,,,"[107.1, 71.7]",High Pass,,68.86196,,,Márcio Rafael Ferreira de Souza,8209.0,,True,,,,1,From Throw In,Jérôme Boateng,5578.0,Center Back,48,Bayern Munich,169,['fe3be2ce-3ca2-42e2-8e41-ee71046edbd5'],11,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:11.842,Pass,
,,,,,,,,,,,,,,,,2.267976,,,,,,,,,,,,,,f8379436-77d8-4a24-a85b-d018e8a065e7,876,,"[120.0, 80.0]",3890407,21,,,,,-1.8524725,,Right Foot,,,,"[105.3, 29.2]",High Pass,,52.884117,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,49,Bayern Munich,169,['975a71b6-bc8e-461f-a779-ef1feca235b1'],42,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:42.427,Pass,
,,,,,,,,,,,,,,,,1.257321,,,,,,,,,,,,,,8f0b0aa5-812e-4532-a437-95857f8c8e81,878,,"[90.2, 18.6]",3890407,21,,,,,0.24828991,,Head,,,,"[104.4, 22.2]",High Pass,,14.649232,,,Robert Lewandowski,5668.0,,,,,Recovery,1,From Corner,Márcio Rafael Ferreira de Souza,8209.0,Right Wing Back,49,Bayern Munich,169,['7ed0c1ed-14f1-49d4-899e-916cbb49df2e'],46,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:46.257,Pass,
,,,,,,,,,,,,,,,,1.394121,,,,,,,,,,,,,,a7df4911-c40b-41b2-9e37-86116c304557,881,,"[100.6, 6.6]",3890407,21,,,,,3.0434632,,Right Foot,,,,"[81.3, 8.5]",Ground Pass,,19.393297,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Corner,Robert Lewandowski,5668.0,Left Center Forward,49,Bayern Munich,169,['6e76a748-7886-45c3-ba91-05d236e4352d'],50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:50.577,Pass,
,,,,,,,,,,,,,,,,1.461445,,,,,,,,,,,,,,70736c43-f333-45ee-b456-ad882e6fb9b6,884,,"[80.8, 8.2]",3890407,21,,,,,1.5858328,,Right Foot,,,,"[80.4, 34.8]",Ground Pass,,26.603008,,,Kingsley Coman,8217.0,,,,,,1,From Corner,Márcio Rafael Ferreira de Souza,8209.0,Right Wing Back,49,Bayern Munich,169,['b4603c9a-70ef-474b-b42d-80d4461dbba4'],52,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:52.735,Pass,
,,,,,,,,,,,,,,,,1.228006,,,,,,,,,,,,,,e2ac8776-1f8f-4c40-b6ea-2f6853600ad3,887,,"[79.5, 37.0]",3890407,21,,,,,1.4562993,,Right Foot,,,,"[81.8, 57.0]",Ground Pass,,20.131815,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Corner,Kingsley Coman,8217.0,Left Wing Back,49,Bayern Munich,169,['f8699ab0-b610-4221-8727-f594b5584d31'],55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:55.116,Pass,
,,,,,,,,,,,,,,,,2.462773,,,,,,,,,,,,,,ad777aad-ee09-4da9-9b50-d89e6bebd9cf,890,,"[82.4, 57.0]",3890407,21,,,,,-0.992608,,Right Foot,,,True,"[96.3, 35.7]",High Pass,,25.434229,,,Robert Lewandowski,5668.0,,,,,,1,From Corner,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,49,Bayern Munich,169,['21a8f6d8-3876-4932-8f09-a06007c2ffca'],57,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:57.624,Pass,
,,,,,,,,,,,,,,,,2.56383,,,,,,,,,,,,,,a697e5b4-694e-45db-9ec0-f3ea8ab617f8,896,,"[15.0, 35.4]",3890407,22,,,,,-0.6724785,,Keeper Arm,,,,"[42.0, 13.9]",High Pass,,34.51449,,,Salif Sané,5664.0,,,,,,1,From Keeper,Ron-Robert Zieler,8947.0,Goalkeeper,51,Hannover 96,178,['cfb9956e-e07e-47b2-856f-1a01d0042b1e'],7,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:07.059,Pass,
,,,,,,,,,,,,,,,,1.763602,,,,,,,,,,,,,,62909ca6-f4de-475f-8014-62a218e9855b,898,,"[42.7, 11.2]",3890407,22,,,,,2.6095161,,Right Foot,,,,"[30.3, 18.5]",Ground Pass,,14.389232,,,Miiko Martín Albornoz Inola,13126.0,,,,,,1,From Keeper,Salif Sané,5664.0,Left Defensive Midfield,51,Hannover 96,178,['81d8f1b0-1db0-40ac-9fef-0fcbad91223e'],9,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:09.622,Pass,
,,,,,,,,,,,,,,,,1.061715,,,,,,,,,,,,,,95205e4f-67a9-484b-9688-f5ce881fce5e,901,,"[41.8, 21.7]",3890407,22,,,,,3.0818348,,Left Foot,,,,"[30.1, 22.4]",Ground Pass,,11.7209215,,,Christian Schulz,400614.0,,,,,,1,From Keeper,Miiko Martín Albornoz Inola,13126.0,Left Back,51,Hannover 96,178,['c0812a55-9809-45c9-9047-90590eaa4fa9'],14,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:14.113,Pass,
,,,,,,,,,,,,,,,,1.382708,,,,,,,,,,,,,,a4d82799-1a7f-40bd-82cf-aca78fe93ab0,903,,"[31.0, 22.4]",3890407,22,,,,,-0.9622386,,Right Foot,,,,"[41.8, 6.9]",Ground Pass,,18.891533,,,Salif Sané,5664.0,,,,,,1,From Keeper,Christian Schulz,400614.0,Left Center Back,51,Hannover 96,178,['2eeb6915-b9f2-437d-bf97-32669c78648f'],15,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:15.175,Pass,
,,,,,,,,,,,,,,,,0.793812,,,,,,,,,,,,,,cf76cd4f-d030-4e59-9ac8-d17c3196664c,907,,"[45.0, 5.0]",3890407,22,,,,,0.042398818,,Left Foot,,,,"[61.5, 5.7]",Ground Pass,,16.514841,,,Edgar Prib,24914.0,,,,,,1,From Keeper,Salif Sané,5664.0,Left Defensive Midfield,51,Hannover 96,178,"['2eaa31a1-8182-422b-b89f-c33ae41a91da', 'c62a0c4f-8b0d-48ef-96d9-ab2117aa37ea']",17,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:17.473,Pass,True
,,,,,,,,,,,,,,,,1.810809,,,,,,,,,,,,,,be415cde-b1c2-49da-996e-35ac6a747681,911,,"[56.3, 12.5]",3890407,22,,,,,2.7661042,,Left Foot,,,,"[32.2, 22.0]",High Pass,,25.904825,,,Christian Schulz,400614.0,,,,,,1,From Keeper,Edgar Prib,24914.0,Left Wing,51,Hannover 96,178,['997e1282-b74b-4de4-99dd-0bc507e2277d'],19,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:19.860,Pass,
,,,,,,,,,,,,,,,,1.575553,,,,,,,,,,,,,,a5988fa0-1357-4c02-bd82-4d0cb34ebffd,914,,"[27.9, 27.6]",3890407,22,,,,,1.9882135,,Right Foot,,,,"[22.8, 39.1]",Ground Pass,,12.580143,,,Ron-Robert Zieler,8947.0,,,,,,1,From Keeper,Christian Schulz,400614.0,Left Center Back,51,Hannover 96,178,['11255c56-357a-4b67-a09c-3be56479f3b2'],23,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:23.367,Pass,
,,,,,,,,,,,,,,,,5.144629,,,,,,,,,,,,,,d3ffbf06-5690-495d-b463-e82ae47c3b34,917,,"[25.5, 45.3]",3890407,22,,,,,-0.18807812,,Right Foot,,,,"[89.6, 33.1]",High Pass,,65.25067,Pass Offside,,Mevlüt Erdinç,20027.0,,,,,,1,From Keeper,Ron-Robert Zieler,8947.0,Goalkeeper,51,Hannover 96,178,['eae03a0b-e28b-49b6-9ecf-391ac3c0663d'],28,,,,,,,,,,,,,,,,,,Hannover 96,178,00:22:28.854,Pass,
,,,,,,,,,,,,,,,,1.031587,,,,,,,,,,,,,,d2ef5f8e-6f86-4b22-a176-b6b74f732ad3,919,,"[40.5, 42.3]",3890407,22,,True,,,0.457917,,Right Foot,,,,"[54.5, 49.2]",Ground Pass,,15.60801,,,Thiago Alcântara do Nascimento,5208.0,,,,,Free Kick,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,52,Bayern Munich,169,['1d62da64-ee07-4003-8f44-6932b2124032'],39,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:39.300,Pass,
,,,,,,,,,,,,,,,,1.029317,,,,,,,,,,,,,,360b401b-0451-4e26-9cae-95f8559e1118,922,,"[57.0, 41.3]",3890407,22,,,,,-2.3858154,,Right Foot,,,,"[43.1, 28.2]",Ground Pass,,19.100262,,,Jérôme Boateng,5578.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Bayern Munich,169,['0978c24b-c22a-4e79-b02d-ebddfc2dcd03'],41,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:41.725,Pass,
,,,,,,,,,,,,,,,,0.848538,,,,,,,,,,,,,,d431009c-de2a-4f29-b935-ff70a0c13d34,925,,"[43.1, 28.2]",3890407,22,,,,,0.38900647,,Right Foot,,,,"[71.4, 39.8]",Low Pass,,30.585127,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Center Back,52,Bayern Munich,169,['65d5b74c-ee7e-4805-a2ae-20d9f40e4b9b'],44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:44.798,Pass,
,,,,,,,,,,,,,,,,0.648501,,,,,,,,,,,,,,c26f6b10-7347-458e-b458-874b2cd51a84,929,,"[69.9, 38.0]",3890407,22,,,,,2.819842,,Right Foot,,,,"[65.7, 39.4]",Ground Pass,,4.427189,,,Xabier Alonso Olano,20133.0,,,,,,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,52,Bayern Munich,169,"['081cb6bb-1918-44fb-9984-cd84c6bb0c3b', '56aefbb8-e087-41c0-a3d8-9b521c40c92e']",46,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:46.616,Pass,True
,,,,,,,,,,,,,,,,2.478857,,,,,,,,,,,,,,69846e76-20f9-4e59-844f-30c8867807a7,932,,"[65.8, 40.5]",3890407,22,,,,,1.1712171,,Right Foot,,,,"[78.3, 70.1]",Ground Pass,,32.131138,,,Márcio Rafael Ferreira de Souza,8209.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,52,Bayern Munich,169,['d28b6b63-a862-40cd-8ff8-ae3417a088dd'],48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:48.385,Pass,
,,,,,,,,,,,,,,,,0.965797,,,,,,,,,,,,,,743bf4f2-0e2c-4225-a48a-a1a0eb57a488,935,,"[82.4, 74.0]",3890407,22,,,,,-1.9764283,,Right Foot,,,,"[75.4, 57.7]",Ground Pass,,17.739504,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Márcio Rafael Ferreira de Souza,8209.0,Right Wing Back,52,Bayern Munich,169,['5e8129ce-c083-4226-8ce9-c95f06f87b3e'],51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:51.816,Pass,
,,,,,,,,,,,,,,,,0.956793,,,,,,,,,,,,,,b7cf7757-f05d-463b-b439-bce769dbcf28,938,,"[75.4, 57.7]",3890407,22,,,,,-1.7192292,,Right Foot,,,,"[73.8, 47.0]",Ground Pass,,10.818965,,,Xabier Alonso Olano,20133.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Bayern Munich,169,['1809b4a1-5fdc-46f9-ae4a-c040785d87f9'],53,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:53.395,Pass,
,,,,,,,,,,,,,,,,0.672236,,,,,,,,,,,,,,803b9157-ec8c-4d6c-bd01-971a7f0e994e,941,,"[73.8, 47.0]",3890407,22,,,,,1.5707964,,Right Foot,,,,"[73.8, 61.3]",Ground Pass,,14.3,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,52,Bayern Munich,169,['6e910f7c-2f6b-4ea7-b24e-9a6efc8f5a6f'],55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:55.421,Pass,
,,,,,,,,,,,,,,,,0.090246,,,,,,,,,,,,,,015fa062-a2d4-4823-a803-d90c342453b4,945,,"[74.8, 60.3]",3890407,22,,,,,-1.5707964,,Right Foot,,,,"[74.8, 58.4]",Ground Pass,,1.9,Incomplete,,Holger Badstuber,9406.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Bayern Munich,169,"['4d0bc6ae-5dbe-4839-83e4-5a52dd397717', '6625f4ef-e488-4605-b237-ce8b21572c3c', '7d2f58c6-d9e2-4b6a-bae5-5f7bc78eeffa']",59,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:22:59.073,Pass,True
,,,,,,,,,,,,,,,,1.096123,,,,,,,,,,,,,,b462b570-d289-4f1d-b3ec-a8c61baaa598,950,,"[59.1, 54.3]",3890407,23,,,,,1.1587001,,Left Foot,,,,"[66.4, 71.0]",Ground Pass,,18.225805,,,Thiago Alcântara do Nascimento,5208.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,52,Bayern Munich,169,['deeb584a-f308-4123-a0c4-dad1b4175bca'],2,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:02.922,Pass,
,,,,,,,,,,,,,,,,0.764932,,,,,,,,,,,,,,3b5b2038-bb28-4dda-8180-670d9500fb39,953,,"[67.7, 69.3]",3890407,23,,,,,-2.020556,,Right Foot,,,,"[62.1, 57.7]",Ground Pass,,12.880994,,,Xabier Alonso Olano,20133.0,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,52,Bayern Munich,169,['bfe44ed8-56d7-484a-a125-5715bdddab07'],5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:05.528,Pass,
,,,,,,,,,,,,,,,,1.714523,,,,,,,,,,,,,,5ff4035b-67f8-4e70-9a9d-b1d875e6b6d1,956,,"[62.1, 56.0]",3890407,23,,,,,-1.8000282,,Right Foot,,,,"[55.8, 29.0]",Ground Pass,,27.72526,,,Jérôme Boateng,5578.0,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,52,Bayern Munich,169,['3ea5a325-13f0-421e-a730-cf8b5b8add55'],7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:07.028,Pass,
,,,,,,,,,,,,,,,,1.087738,,,,,,,,,,,,,,1b44a36f-e90e-4b0e-b912-0f9d6ad7a8e6,959,,"[62.8, 27.2]",3890407,23,,,,,-0.009345522,,Left Foot,,,,"[84.2, 27.0]",Ground Pass,,21.400934,,,Robert Lewandowski,5668.0,,,,,,1,From Free Kick,Jérôme Boateng,5578.0,Center Back,52,Bayern Munich,169,['f2445772-093f-4d18-9ab7-5e66d47e7e5d'],9,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:23:09.868,Pass,
