bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.253823,,,,,,,,,,,1bc4479c-2220-41ac-bc09-56d6967e552a,66,,,"[45.6, 52.3]",3890408,1,,,,-1.467462,,Right Foot,,,"[48.4, 25.3]",,Ground Pass,,27.144796,,,Timm Klose,9461.0,,,,,,1,From Throw In,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,3,Wolfsburg,179,['0167ebf9-36ef-4c05-bf05-5186d3944fca'],13,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:13.336,Pass,
,,,,,,,,,,,,,,,,1.040982,,,,,,,,,,,e330e533-7d79-4c53-b27a-ba83a9c1b6d6,69,,,"[48.8, 20.8]",3890408,1,,,,-0.905589,,Right Foot,,,"[57.9, 9.2]",,Ground Pass,,14.743473,,,Marcel Schäfer,40469.0,,,,,,1,From Throw In,Timm Klose,9461.0,Left Center Back,3,Wolfsburg,179,['9490e497-5e47-417f-bed0-d4f721e72b94'],16,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:16.506,Pass,
,,,,,,,,,,,,,,,,1.977088,,,,,,,,,,,2fab15af-6977-4501-8e36-9397b192a88a,72,,,"[57.4, 6.3]",3890408,1,,,,0.42397714,,Left Foot,,,"[94.4, 23.0]",,High Pass,,40.59421,,,André Schürrle,10281.0,,,,,,1,From Throw In,Marcel Schäfer,40469.0,Left Back,3,Wolfsburg,179,['8ec9140b-2b49-4cb4-a463-3d86deb5b940'],18,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:18.677,Pass,
,,,,,,,,,,,,,,,,2.537409,,,,,,,,,,,3050a265-5966-4a08-ae21-e5e052dc5ab4,74,,,"[94.4, 23.0]",3890408,1,,,,0.6933513,,Head,,,"[108.6, 34.8]",,High Pass,,18.462936,Incomplete,,,,,,,,,1,From Throw In,André Schürrle,10281.0,Left Wing,3,Wolfsburg,179,['d4bd902f-fd75-409d-bd81-2b306d355928'],20,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:20.654,Pass,
,,,,,,,,,,,,,,,,2.257137,,,,,,,,,,,53f27aeb-82ce-4595-9084-288af12ea144,77,,,"[12.4, 43.7]",3890408,1,,,,-1.0471116,,Keeper Arm,,,"[16.5, 36.6]",,Ground Pass,,8.19878,,,Georg Niedermeier,40470.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,4,VfB Stuttgart,174,['93ae4e2d-75f8-4da8-808f-ff374ce0345f'],24,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:24.973,Pass,
,,,,,,,,,,,,,,,,2.617327,,,,,,,,,,,a3c6f223-0b3a-44bf-9221-3d3c15cd9eb3,80,,,"[19.5, 27.9]",3890408,1,,,,1.8873656,,Left Foot,,,"[11.9, 51.1]",,Ground Pass,,24.41311,,,Przemysław Tytoń,9082.0,,,,,,1,Regular Play,Georg Niedermeier,40470.0,Left Center Back,4,VfB Stuttgart,174,['ac325d54-f871-44d9-a117-8ec72052ccbf'],27,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:27.642,Pass,
,,,,,,,,,,,,,,,,1.772921,,,,,,,,,,,15036dd3-8489-4fe5-b562-0b5763e1c0ef,83,,,"[11.9, 51.2]",3890408,1,,,,1.0595657,,Right Foot,,,"[16.5, 59.4]",,Ground Pass,,9.402127,,,Toni Šunjić,38172.0,,,,,,1,Regular Play,Przemysław Tytoń,9082.0,Goalkeeper,4,VfB Stuttgart,174,['32c33a6d-2588-489d-a539-98b4fbce6bf1'],31,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:31.532,Pass,
,,,,,,,,,,,,,,,,2.028327,,,,,,,,,,,d8efb5d9-3d6e-41f4-bd97-56c01a8b3a65,87,,,"[38.4, 73.8]",3890408,1,,,,-0.31290123,,Right Foot,,,"[75.8, 61.7]",,High Pass,,39.30865,Incomplete,,Daniel Didavi,8243.0,,,,,,1,Regular Play,Toni Šunjić,38172.0,Right Center Back,4,VfB Stuttgart,174,"['056427cf-1bc1-4757-a7fc-1aca8d53abec', '31584e5e-639c-4076-a03c-27da54d3bcbf', 'fd005540-f526-45e2-bb32-3ed475648e1a']",36,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:01:36.719,Pass,True
,,,,,,,,,,,,,,,,3.928647,,,,,,,,,,,056427cf-1bc1-4757-a7fc-1aca8d53abec,89,,,"[44.3, 18.4]",3890408,1,,,,-0.24851757,,Head,,,"[90.8, 6.6]",,High Pass,,47.973846,,,André Schürrle,10281.0,,,,,Recovery,1,Regular Play,Timm Klose,9461.0,Left Center Back,5,Wolfsburg,179,"['8397a18f-e2bb-4429-adbb-a646cdfd6bb3', 'd8efb5d9-3d6e-41f4-bd97-56c01a8b3a65']",38,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:38.747,Pass,
,,,,,,,,,,,,,,,,3.171546,,,,,,,,,,,d0c0f33a-f242-4365-b538-dfd942e5138b,93,,,"[101.0, 5.3]",3890408,1,,,,2.9709828,,Right Foot,,,"[74.3, 9.9]",,Ground Pass,,27.093357,,,Marcel Schäfer,40469.0,,,,,,1,Regular Play,André Schürrle,10281.0,Left Wing,5,Wolfsburg,179,['9fbd79ef-359a-4b91-9ec3-87a8772cdb58'],45,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:45.683,Pass,
,,,,,,,,,,,,,,,,1.66574,,,,,,,,,,,83d3b197-3de0-4421-8cee-b45c66a76c5b,96,,,"[71.8, 11.2]",3890408,1,,,,3.016129,,Left Foot,,,"[49.6, 14.0]",,Ground Pass,,22.37588,,,Timm Klose,9461.0,,,,,,1,Regular Play,Marcel Schäfer,40469.0,Left Back,5,Wolfsburg,179,['9cfcbc9c-45d3-4619-928c-261ed4dec190'],49,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:49.243,Pass,
,,,,,,,,,,,,,,,,2.136393,,,,,,,,,,,7d817ce1-d5e4-41bc-a4b2-f7a9196d4761,99,,,"[48.1, 16.8]",3890408,1,,,,1.3925992,,Right Foot,,,"[54.8, 54.0]",,Ground Pass,,37.798546,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,5,Wolfsburg,179,['6ea7ad3e-38c3-445f-9b19-b39c021b190f'],52,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:52.469,Pass,
,,,,,,,,,,,,,,,,0.837352,,,,,,,,,,,4bfe7f12-4b77-4239-8d63-41863bcc7e5a,102,,,"[73.2, 57.8]",3890408,1,,,,-0.44237423,2e4a05fc-803d-4264-a4ce-3509fc12d9f8,Right Foot,,,"[82.7, 53.3]",,Ground Pass,,10.511898,,,Maximilian Arnold,8235.0,True,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,5,Wolfsburg,179,['d6ba3787-7686-471b-b8cb-5876ced08d60'],57,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:01:57.331,Pass,
,,,,,,,,,,,,,,,,1.68179,,,,,,,,,,,d556a0a6-ff12-4bd9-b8a4-36c2c19c028e,110,,,"[6.0, 36.0]",3890408,2,,,,1.0588964,,Right Foot,,,"[16.9, 55.4]",,Ground Pass,,22.252415,,,Daniel Schwaab,8270.0,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,6,VfB Stuttgart,174,['c97f7fc0-af17-4edb-a6f8-eceff0f402f9'],27,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:27.584,Pass,
,,,,,,,,,,,,,,,,1.739748,,,,,,,,,,,4ca4071f-c3ad-4791-a7f2-d10743f64356,113,,,"[18.4, 58.5]",3890408,2,,,,-2.1179073,,Right Foot,,,"[6.4, 38.8]",,Ground Pass,,23.067076,,,Przemysław Tytoń,9082.0,,,,,,1,From Goal Kick,Daniel Schwaab,8270.0,Right Back,6,VfB Stuttgart,174,['34741ca1-2e20-4de2-9667-3820e844f8c3'],30,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:30.693,Pass,
,,,,,,,,,,,,,,,,1.82272,,,,,,,,,,,3c9e6ddc-3d7f-4375-b13c-1b65c4ccc5d3,116,,,"[8.2, 36.1]",3890408,2,,,,-0.957426,,Right Foot,,,"[18.9, 20.9]",,Ground Pass,,18.588438,,,Georg Niedermeier,40470.0,,,,,,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,6,VfB Stuttgart,174,['95abfda9-bed5-401b-a509-3a47e5fb901c'],34,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:34.677,Pass,
,,,,,,,,,,,,,,,,1.612797,,,,,,,,,,,31560cfe-7937-446f-b436-f46dfd737944,120,,,"[32.5, 3.8]",3890408,2,,,,-0.016573068,,Left Foot,,,"[68.7, 3.2]",,High Pass,,36.20497,,,Filip Kostić,5591.0,,,,,,1,From Goal Kick,Georg Niedermeier,40470.0,Left Center Back,6,VfB Stuttgart,174,"['af5ae37c-4e87-4b14-b64b-a5689a550a48', 'c0b0cc43-9974-4ddd-b4ef-63d48fdcac27']",39,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:39.372,Pass,True
,,,,,,,,,,,,,,,,0.785621,,,,,,,,,,,e93bb30a-d172-4524-9496-076e48fa369c,123,,,"[68.9, 3.2]",3890408,2,,,,2.3239477,,Left Foot,,,"[62.9, 9.6]",,Low Pass,,8.772685,,,Daniel Didavi,8243.0,,,,,,1,From Goal Kick,Filip Kostić,5591.0,Left Wing,6,VfB Stuttgart,174,['bda2ba3f-f67b-491d-b2bf-7777f6b501da'],41,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:41.025,Pass,
,,,,,,,,,,,,,,,,1.057295,,,,,,,,,,,296689cd-5a35-4d3f-9465-a8ec387b9f50,128,,,"[74.4, 14.5]",3890408,2,,,,-0.8365164,,Left Foot,,,"[84.6, 3.2]",,Ground Pass,,15.22268,,,Filip Kostić,5591.0,,,,,,1,From Goal Kick,Daniel Didavi,8243.0,Center Attacking Midfield,6,VfB Stuttgart,174,['42e6123f-fbe4-4329-8880-cfea7b1e7d0e'],46,,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:02:46.785,Pass,
