50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.867994,,,,,,,,,,,,,b8a607e5-e718-432d-bb4a-b5f5594f9d46,1246,,"[49.2, 23.1]",3890530,28,,,,,-0.7493204,,Left Foot,,,,"[73.6, 0.4]",,High Pass,,33.326416,,Out,,Marco Reus,5559.0,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Left Center Midfield,63,VfB Stuttgart,174,['a41fc2da-df59-4e6d-a28d-6d9d91c232f6'],44,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:44.823,Pass,
,,,,,,,,,,,,,,,,1.376325,,,,,,,,,,,,,30f90437-8d67-4518-aebd-0bc5d6222ac1,1248,,"[47.5, 80.0]",3890530,28,,,,,-0.5585993,,,,,,"[63.5, 70.0]",,High Pass,,18.867962,,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Florian Klein,9728.0,Right Back,64,VfB Stuttgart,174,['bbfec9dc-1ca6-40cf-80ec-105cad3b093c'],56,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:56.376,Pass,
,,,,,,,,,,,,,,,,1.342678,,,,,,,,,,,,,e682dbe2-68bf-4490-8e9d-47d51ec2c027,1250,,"[63.5, 70.0]",3890530,28,,,,,0.09124916,,Head,,,,"[78.8, 71.4]",,High Pass,,15.363918,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,64,VfB Stuttgart,174,"['298c6293-b359-4cb9-89e8-97edbea9fe34', 'f3d8a36d-b1c4-49b9-942f-414669a9e503']",57,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:57.753,Pass,
,,,,,,,,,,,,,,,,1.11429,,,,,,,,,,,,,298c6293-b359-4cb9-89e8-97edbea9fe34,1253,,"[41.3, 8.7]",3890530,28,,,,,-0.8685394,,Head,,,,"[44.6, 4.8]",,Low Pass,,5.108816,,,,Erik Durm,13206.0,,,,,Recovery,1,Regular Play,Matthias Ginter,8808.0,Left Center Back,65,Borussia Dortmund,180,"['e682dbe2-68bf-4490-8e9d-47d51ec2c027', 'fb26dc65-729f-4670-b01a-27a5dbae4546', 'ff68ba50-b021-424e-857d-ee39766610f3']",59,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:28:59.095,Pass,True
,,,,,,,,,,,,,,,,1.436905,,,,,,,,,,,,,84f1d5ab-9fcd-45ae-9c7a-9c34e082148d,1261,,"[57.4, 3.8]",3890530,29,,,,,0.42309704,,Left Foot,,,,"[74.5, 11.5]",,Ground Pass,,18.753666,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,Regular Play,Erik Durm,13206.0,Left Back,65,Borussia Dortmund,180,"['02d47f8b-e286-4694-91ad-53164a67daa6', '1b8ff5de-9701-4092-9589-937074fd10b7', '826e1330-1f5b-4ada-b278-6ad42fb248f2']",3,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:03.456,Pass,True
,,,,,,,,,,,,,,,,0.843357,,,,,,,,,,,,,1b8ff5de-9701-4092-9589-937074fd10b7,1264,,"[45.6, 68.6]",3890530,29,,,,,-0.4578337,,Left Foot,,,,"[52.5, 65.2]",,Ground Pass,,7.692204,,,,Christian Gentner,8959.0,,,,,Recovery,1,Regular Play,Florian Klein,9728.0,Right Back,65,Borussia Dortmund,180,"['84f1d5ab-9fcd-45ae-9c7a-9c34e082148d', 'e25de243-d968-4473-afca-80bec7a53567']",4,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:04.893,Pass,
,,,,,,,,,,,,,,,,0.235072,,,,,,,,,,,,,b7f8418a-6566-4108-a0e2-e38dddfeaae2,1268,,"[50.7, 66.7]",3890530,29,,,,,1.4601392,,Right Foot,,,,"[51.0, 69.4]",,Ground Pass,,2.7166154,,Incomplete,,Daniel Didavi,8243.0,,,,,,1,Regular Play,Christian Gentner,8959.0,Left Defensive Midfield,65,Borussia Dortmund,180,"['234af34b-3a6e-4b82-a608-7daa83af4617', 'f5a8462c-1f8a-4d56-8ac6-86ef25a214f0']",6,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:06.931,Pass,
,,,,,,,,,,,,,,,,1.89904,,,,,,,,,,,,,1b4c86bd-1c7f-4968-a158-8455f259d822,1271,,"[48.9, 80.0]",3890530,29,,,,,-0.2717341,,,,,,"[75.1, 72.7]",,High Pass,,27.197977,,,,Christian Gentner,8959.0,,,,,Throw-in,1,From Throw In,Florian Klein,9728.0,Right Back,66,VfB Stuttgart,174,['6a32cb63-5243-42ad-8823-034cbd8063b1'],19,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:19.619,Pass,
,,,,,,,,,,,,,,,,1.131454,,,,,,,,,,,,,5b5389b3-c95c-4d21-948d-e88016db77cb,1273,,"[75.1, 72.7]",3890530,29,,,,True,-0.19873068,,,,,,"[89.5, 69.8]",,High Pass,,14.689112,,Incomplete,,Timo Werner,5557.0,,,,,,1,From Throw In,Christian Gentner,8959.0,Left Defensive Midfield,66,VfB Stuttgart,174,"['1c1e8f54-42ce-4a44-85f3-11f070d49174', '9106f8c2-34a6-4ee0-99a3-24479f8a12a1', 'bf197ae2-aeea-4d2e-bb00-3542e9545cb9']",21,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:21.518,Pass,True
,,,,,,,,,,,,,,,,1.696149,,,,,,,,,,,,,1c1e8f54-42ce-4a44-85f3-11f070d49174,1277,,"[30.6, 10.3]",3890530,29,,,,True,0.30400094,,,,,,"[40.8, 13.5]",,High Pass,,10.690183,,,,Henrikh Mkhitaryan,3275.0,,,,,Recovery,1,Regular Play,Matthias Ginter,8808.0,Left Center Back,67,Borussia Dortmund,180,"['5b5389b3-c95c-4d21-948d-e88016db77cb', 'dd641959-432e-4e06-acc0-8e0146e7c09d', 'efb1fe39-3175-4c6b-89c7-e0f65a15fb09']",22,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:22.649,Pass,True
,,,,,,,,,,,,,,,,0.992025,,,,,,,,,,,,,79579e10-fb61-4bee-9f2c-b6e14472e2e3,1283,,"[40.3, 7.7]",3890530,29,,,,,0.55676275,,Right Foot,,,,"[50.1, 13.8]",,Ground Pass,,11.543396,,,,Henrikh Mkhitaryan,3275.0,,,,,Free Kick,1,From Free Kick,Matthias Ginter,8808.0,Left Center Back,68,Borussia Dortmund,180,['ddf27e7c-9151-45db-95b0-6e2cb71b345d'],39,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:39.031,Pass,
,,,,,,,,,,,,,,,,1.158001,,,,,,,,,,,,,db67a6c3-f76c-4e7a-b2e9-755b7052ea05,1287,,"[48.8, 13.5]",3890530,29,,,,,-2.6224465,,Right Foot,,,,"[43.2, 10.3]",,Ground Pass,,6.449806,,,,Matthias Ginter,8808.0,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Center Midfield,68,Borussia Dortmund,180,"['af9f493e-d32f-4dc9-bfc0-042a8585f343', 'b553eb97-13e2-497f-9dac-8677b0707d73']",40,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:40.283,Pass,True
,,,,,,,,,,,,,,,,1.227061,,,,,,,,,,,,,6caaf68c-f882-433e-8a91-a1721e23e2c4,1294,,"[48.7, 3.6]",3890530,29,,,,,0.42575106,,Left Foot,,,,"[74.5, 15.3]",,Low Pass,,28.32896,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Free Kick,Matthias Ginter,8808.0,Left Center Back,68,Borussia Dortmund,180,"['132cd5bb-dae7-4c8b-ae33-13495cd6e44b', 'a906bb3c-4bd4-4eac-8701-8e0799aea2a8']",43,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:29:43.372,Pass,
,,,,,,,,,,,,,,,,3.263833,,,,,,,,,,,,,a906bb3c-4bd4-4eac-8701-8e0799aea2a8,1296,,"[45.6, 64.8]",3890530,29,,,,,0.52404606,,Right Foot,,,,"[71.9, 80.0]",,Low Pass,,30.37647,,Out,,Martin Harnik,8557.0,,,,,Recovery,1,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,68,Borussia Dortmund,180,"['6caaf68c-f882-433e-8a91-a1721e23e2c4', 'd75e30d8-180d-4969-932e-f0f3f2526a87']",44,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:44.599,Pass,
,,,,,,,,,,,,,,,,1.401086,,,,,,,,,,,,,fac9d943-4c63-4985-8c68-b7b655a6579f,1298,,"[50.2, 0.1]",3890530,30,,,,,0.38919342,,,,,,"[68.0, 7.4]",,High Pass,,19.238764,,,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,Throw-in,1,From Throw In,Erik Durm,13206.0,Left Back,69,Borussia Dortmund,180,['234fc0d0-ae23-4f9a-99b4-df616f4ec081'],0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:00.757,Pass,
,,,,,,,,,,,,,,,,3.330717,,,,,,,,,,,,,60fab035-740d-4e86-93ee-19bc3795ce57,1306,,"[84.4, 6.2]",3890530,30,,,,,0.36149397,,Right Foot,,,,"[104.5, 13.8]",,Ground Pass,,21.488834,,Pass Offside,,Marco Reus,5559.0,,,,,,1,From Throw In,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,69,Borussia Dortmund,180,"['b80f3a15-464b-4c22-a415-33fc922cfa47', 'c04e8ab5-596e-4052-969d-00a134af1300']",6,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:06.383,Pass,True
,,,,,,,,,,,,,,,,3.40542,,,,,,,,,,,,,4bdceba0-a582-427e-b48b-fa3246eece0b,1308,,"[24.7, 66.3]",3890530,30,,,,,-0.61401904,,Right Foot,,,,"[85.7, 23.3]",,High Pass,,74.63243,,Incomplete,,Filip Kostić,5591.0,,True,,,Free Kick,1,From Free Kick,Przemysław Tytoń,9082.0,Goalkeeper,70,VfB Stuttgart,174,"['05c9a98b-b8f9-4382-b05c-5e4f1b51f900', '5132d3e2-3adf-4767-95f1-9f82e31c35dd']",34,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:34.751,Pass,
,,,,,,,,,,,,,,,,0.877226,,,,,,,,,,,,,29162bf3-76aa-4424-bc3b-6a9713d68dcc,1314,,"[90.6, 4.0]",3890530,30,,,,,3.0761127,,Left Foot,,,,"[72.3, 5.2]",,Ground Pass,,18.339302,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Free Kick,Daniel Didavi,8243.0,Center Attacking Midfield,70,VfB Stuttgart,174,['d5dc885c-39ee-40f5-b3c0-741633a2eab8'],43,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:43.022,Pass,
,,,,,,,,,,,,,,,,0.732363,,,,,,,,,,,,,63fa99a6-a16c-4f61-bd3e-72fb748a2406,1317,,"[72.3, 5.2]",3890530,30,,,,,-0.193622,,Left Foot,,,,"[77.4, 4.2]",,Ground Pass,,5.1971145,,,,Daniel Didavi,8243.0,,,,,,1,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,70,VfB Stuttgart,174,['693e5f04-c266-4310-9a3b-82739869ac0a'],44,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:44.835,Pass,
,,,,,,,,,,,,,,,,0.841268,,,,,,,,,,,,,836fe1f4-50fa-4173-b47a-0885d27fc6da,1320,,"[82.6, 5.2]",3890530,30,,,,,0.5984189,,Left Foot,,,,"[87.0, 8.2]",,Ground Pass,,5.325411,,,,Emiliano Adrián Insúa Zapata,12626.0,,,,,,1,From Free Kick,Daniel Didavi,8243.0,Center Attacking Midfield,70,VfB Stuttgart,174,['cf4c0e35-f3c8-47ea-a989-67ed24a7a013'],47,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:47.128,Pass,
,,,,,,,,,,,,,,,,1.063348,,,,,,,,,,,,,a82e68df-45b1-4c30-94d9-7eb60e21cb94,1324,,"[91.2, 7.2]",3890530,30,,,,,-1.0412067,,Left Foot,,,,"[93.6, 3.1]",,Ground Pass,,4.7507896,,,,Filip Kostić,5591.0,,,,,,1,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,70,VfB Stuttgart,174,"['97fb4822-1364-4266-83bd-9350672380fc', 'c0a94d92-b666-437f-b5c6-44b39275f7ff']",48,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:48.614,Pass,True
,,,,,,,,,,,,,,,,1.819252,,,,,,,,,,,,,50cdacd7-0171-4f66-a16f-fc17b049a590,1328,,"[93.0, 1.6]",3890530,30,,,,,1.3707435,,Left Foot,,,,"[101.8, 45.0]",,Low Pass,,44.28318,,Incomplete,,,,,True,,,,1,From Free Kick,Filip Kostić,5591.0,Left Wing,70,VfB Stuttgart,174,"['65b9b98d-4472-4ec1-8e44-40282a169457', 'a0708f52-043b-416c-b986-d6f5a48e8208']",50,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:30:50.638,Pass,True
,,,,,,,,,,,,,,,,1.322763,,,,,,,,,,,,,221bafe7-4225-4a92-aff9-b41275d47624,1331,,"[47.8, 23.7]",3890530,30,,,,,-0.6857295,,Right Foot,,,,"[62.1, 12.0]",,Ground Pass,,18.47647,,,,Marco Reus,5559.0,,,,,,1,From Free Kick,Erik Durm,13206.0,Left Back,70,VfB Stuttgart,174,['5cb938f0-6fb7-4472-81b4-ae5793c2351f'],55,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:30:55.990,Pass,
,,,,,,,,,,,,,,,,1.163219,,,,,,,,,,,,,393db38a-0d5f-4d0b-9a5b-34e5c2122df8,1335,,"[63.5, 24.5]",3890530,31,,,,,1.1635933,,Right Foot,,,,"[77.0, 55.8]",,High Pass,,34.087242,,Incomplete,,Christian Pulisic,8246.0,,,,,,1,From Free Kick,Marco Reus,5559.0,Left Midfield,70,VfB Stuttgart,174,"['0c98344c-fc7c-48a7-998a-76817f29960e', 'e053b976-0138-493c-8e24-836a06d2786a']",1,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:01.141,Pass,
,,,,,,,,,,,,,,,,1.771517,,,,,,,,,,,,,0c98344c-fc7c-48a7-998a-76817f29960e,1337,,"[43.1, 24.3]",3890530,31,,,,,1.3299499,,Other,,,,"[45.9, 35.7]",,Low Pass,,11.738825,,,,Daniel Didavi,8243.0,,,,,Recovery,1,From Free Kick,Emiliano Adrián Insúa Zapata,12626.0,Left Back,70,VfB Stuttgart,174,"['393db38a-0d5f-4d0b-9a5b-34e5c2122df8', '7e449133-7040-490c-9c67-5abffbcce860']",2,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:02.305,Pass,
,,,,,,,,,,,,,,,,1.497135,,,,,,,,,,,,,9d145c64-e13f-438e-9765-f06ccb348489,1344,,"[41.7, 37.3]",3890530,31,,,,,-2.3735337,,Left Foot,,,,"[32.9, 28.8]",,Ground Pass,,12.234786,,,,Federico Barba,17520.0,,,,,,1,From Free Kick,Daniel Didavi,8243.0,Center Attacking Midfield,70,VfB Stuttgart,174,['73ef53f4-09f9-42db-9962-d0f47103fe63'],5,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:05.016,Pass,
,,,,,,,,,,,,,,,,1.65915,,,,,,,,,,,,,22cee134-d424-44a3-98e3-b1d61e97ba16,1346,,"[32.9, 28.8]",3890530,31,,,,,1.5182133,,Left Foot,,,,"[33.9, 47.8]",,Ground Pass,,19.026299,,,,Daniel Schwaab,8270.0,,,,,,1,From Free Kick,Federico Barba,17520.0,Left Center Back,70,VfB Stuttgart,174,['205b45b8-f57d-4295-a353-1b3ff7a10156'],6,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:06.513,Pass,
,,,,,,,,,,,,,,,,0.855827,,,,,,,,,,,,,be198d6c-2713-4f95-92a1-5c2777f6103a,1350,,"[36.3, 56.2]",3890530,31,,,,,-0.3142319,,Right Foot,,,,"[48.3, 52.3]",,Ground Pass,,12.617845,,,,Lukas Rupp,11395.0,,,,,,1,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,70,VfB Stuttgart,174,['6b556df1-42cf-464b-8a5a-6e7a476149ba'],9,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:09.857,Pass,
,,,,,,,,,,,,,,,,1.13578,,,,,,,,,,,,,73c59226-3c1a-4f0f-88ef-1bdeaad3aefd,1353,,"[49.3, 57.6]",3890530,31,,,,,0.9632734,,Right Foot,,,,"[56.6, 68.1]",,Ground Pass,,12.788276,,,,Florian Klein,9728.0,,,,,,1,From Free Kick,Lukas Rupp,11395.0,Right Defensive Midfield,70,VfB Stuttgart,174,['db1d2a1b-c1d2-4b1b-b62e-41e4824a8c01'],12,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:12.263,Pass,
,,,,,,,,,,,,,,,,2.172353,,,,,,,,,,,,,d011f268-5a84-4770-9a3f-e3389a3b3bc1,1356,,"[69.6, 65.6]",3890530,31,,,,,0.04030075,,Left Foot,,,,"[94.4, 66.6]",,Ground Pass,,24.820152,,,,Martin Harnik,8557.0,,,,,,1,From Free Kick,Florian Klein,9728.0,Right Back,70,VfB Stuttgart,174,['95e41c17-bf44-416b-ab03-ef907ad28a79'],15,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:15.136,Pass,
,,,,,,,,,,,,,,,,1.11528,,,,,,,,,,,,,a5a5fc79-8b5c-4fd0-8652-178baa3de365,1359,,"[94.4, 66.6]",3890530,31,,,,,-1.9284595,,Right Foot,,,,"[87.0, 46.8]",,Ground Pass,,21.137644,,,,Lukas Rupp,11395.0,,,,,,1,From Free Kick,Martin Harnik,8557.0,Right Wing,70,VfB Stuttgart,174,['34c2adbd-e3e0-4916-8b63-f2c289cc54df'],17,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:17.640,Pass,
,,,,,,,,,,,,,,,,1.045971,,,,,,,,,,,,,5ac1d8cd-51dc-4698-8768-98bd009cc1eb,1368,,"[29.9, 28.0]",3890530,31,,,,,1.2036225,,Right Foot,,,,"[34.4, 39.7]",,High Pass,,12.535549,,,,Christian Pulisic,8246.0,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Center Midfield,70,VfB Stuttgart,174,['3adb04bb-09d3-4403-af28-a89ebec4aa56'],24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:24.226,Pass,
,,,,,,,,,,,,,,,,1.721628,,,,,,,,,,,,,ab0ab096-4ab0-4f30-afd2-3c7ec2f43ff8,1371,,"[35.7, 27.6]",3890530,31,,,,,-0.364526,,Left Foot,,,,"[58.5, 18.9]",,Ground Pass,,24.403482,,Incomplete,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Free Kick,Christian Pulisic,8246.0,Right Midfield,70,VfB Stuttgart,174,"['45f5d61a-8bcf-463b-bf80-f141c1eea174', 'fe175b02-f689-499d-931e-96ac812065f4']",28,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:28.882,Pass,
,,,,,,,,,,,,,,,,1.574332,,,,,,,,,,,,,45f5d61a-8bcf-463b-bf80-f141c1eea174,1373,,"[61.6, 61.2]",3890530,31,,,,,-1.0390723,,Right Foot,,,,"[70.6, 45.9]",,Ground Pass,,17.750774,,,,Lukas Rupp,11395.0,,,,,Recovery,1,From Free Kick,Daniel Schwaab,8270.0,Right Center Back,70,VfB Stuttgart,174,"['ab0ab096-4ab0-4f30-afd2-3c7ec2f43ff8', 'dc736494-2236-40d1-925b-93eaf2a45bb5']",30,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:30.604,Pass,
,,,,,,,,,,,,,,,,0.565003,,,,,,,,,,,,,1110c142-5f04-4d88-8eb5-321cd29e79fe,1376,,"[70.6, 45.9]",3890530,31,,,,,0.7474417,,Right Foot,,,,"[74.7, 49.7]",,Ground Pass,,5.59017,,,,Daniel Didavi,8243.0,,,,,,1,From Free Kick,Lukas Rupp,11395.0,Right Defensive Midfield,70,VfB Stuttgart,174,['77018350-c147-46a3-af0e-66ebeff6d28f'],32,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:32.449,Pass,
,,,,,,,,,,,,,,,,1.320377,,,,,,,,,,,,,bddadb26-5bfc-4a47-9e8b-77f1b26172e3,1383,,"[89.8, 50.7]",3890530,31,,,,,-0.92194766,,Left Foot,,,,"[101.1, 35.8]",,Ground Pass,,18.700268,,Incomplete,,Filip Kostić,5591.0,,,,,,1,From Free Kick,Daniel Didavi,8243.0,Center Attacking Midfield,70,VfB Stuttgart,174,"['5d5b5b00-4789-469a-9bc2-ff45f6a6281f', '7a7871e7-0f63-4ebe-b475-61422307ae52']",35,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:31:35.816,Pass,
,,,,,,,,,,,,,,,,2.926652,,,,,,,,,,,,,71dfe4fc-be06-478b-a0c3-e963d94f0bc0,1389,,"[21.6, 54.0]",3890530,31,,True,,,-1.3189642,,Right Foot,,,,"[31.3, 16.3]",,High Pass,,38.927883,,,,Erik Durm,13206.0,,,,,Free Kick,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,72,Borussia Dortmund,180,['886a8eca-be51-4741-b9be-593ccb95fc38'],56,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:31:56.715,Pass,
,,,,,,,,,,,,,,,,5.036133,,,,,,,,,,,,,52be90e3-730c-4e0c-ad79-e53073d8f616,1391,,"[49.1, 9.4]",3890530,32,,,,,0.037446465,,Right Foot,,,,"[118.5, 12.0]",,High Pass,,69.448685,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Free Kick,Erik Durm,13206.0,Left Back,72,Borussia Dortmund,180,['ddafc7f9-e2f4-42f7-98a4-b77de99f160f'],0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:00.925,Pass,
,,,,,,,,,,,,,,,,1.117423,,,,,,,,,,,,,46a993f0-f775-4d52-aa23-90ed0c8f6cb3,1394,,"[118.5, 12.0]",3890530,32,,,,,1.861501,,Left Foot,True,True,,"[111.2, 36.4]",,Low Pass,,25.468609,,Incomplete,,Gustavo Adrián Ramos Vásquez,24324.0,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Center Midfield,72,Borussia Dortmund,180,"['26129da7-8195-48e1-b3e9-200375cf8764', '62172ff1-14d2-4d5e-9ab8-4b62626edfa2']",6,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:06.515,Pass,
,,,,,,,,,,,,,,,,0.73004,,,,,,,,,,,,,a5f32338-6e8e-49df-977d-33b23848533c,1401,,"[115.8, 22.1]",3890530,32,,,,,-2.0988708,,Right Foot,,,,"[110.2, 12.5]",,Ground Pass,,11.1139555,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Free Kick,Gustavo Adrián Ramos Vásquez,24324.0,Center Forward,72,Borussia Dortmund,180,['863b5b9e-1d6a-4900-a7a3-39816b1bd87a'],13,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:13.125,Pass,
,,,,,,,,,,,,,,,,0.337301,,,,,,,,,,,,,75d072ec-7e7e-49af-a59e-60669a2f7955,1404,,"[106.4, 15.2]",3890530,32,,,,,1.2436982,,Right Foot,,,,"[108.3, 20.8]",,Ground Pass,,5.9135437,,Incomplete,,Christian Pulisic,8246.0,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Center Midfield,72,Borussia Dortmund,180,"['6b9bd0f3-148b-4f15-a995-dd4212b95fd5', 'db276be4-85ec-4622-af82-f9c964fca602']",14,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:14.633,Pass,
,,,,,,,,,,,,,,,,3.155082,,,,,,,,,,,,,4f3e5f6a-b78f-4d4e-830c-558014467aca,1408,,"[9.6, 54.3]",3890530,32,,,,,0.033803545,,Right Foot,,,,"[71.7, 56.4]",,High Pass,,62.135498,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Przemysław Tytoń,9082.0,Goalkeeper,73,VfB Stuttgart,174,['02819d3c-44ac-4cea-bc5b-ac4672b0e91b'],44,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:32:44.243,Pass,
,,,,,,,,,,,,,,,,0.725046,,,,,,,,,,,,,02819d3c-44ac-4cea-bc5b-ac4672b0e91b,1409,,"[48.4, 23.7]",3890530,32,,,,,-0.5191461,,Other,,,,"[56.1, 19.3]",,Low Pass,,8.868484,,,,Henrikh Mkhitaryan,3275.0,,,,,Recovery,1,Regular Play,Matthias Ginter,8808.0,Left Center Back,74,Borussia Dortmund,180,"['3c498ef2-7b8e-4ee5-a3b6-0ca12df000fc', '4f3e5f6a-b78f-4d4e-830c-558014467aca']",47,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:47.398,Pass,
,,,,,,,,,,,,,,,,0.975534,,,,,,,,,,,,,6d320a72-ae34-4a67-a424-9ef1592b4eed,1412,,"[56.1, 19.3]",3890530,32,,,,,-2.6580048,,Left Foot,,,,"[42.2, 12.0]",,Ground Pass,,15.700318,,,,Erik Durm,13206.0,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Left Center Midfield,74,Borussia Dortmund,180,['25793b12-754e-48d4-89bd-3ab6f0600dda'],48,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:48.155,Pass,
,,,,,,,,,,,,,,,,1.307824,,,,,,,,,,,,,915ac025-af88-417c-9696-1efda86c64c5,1415,,"[34.6, 17.9]",3890530,32,,,,,1.6253496,,Right Foot,,,,"[33.0, 47.2]",,Ground Pass,,29.343653,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Erik Durm,13206.0,Left Back,74,Borussia Dortmund,180,['d1c706f0-b174-4128-a06b-8ab2733d3b43'],51,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:51.780,Pass,
,,,,,,,,,,,,,,,,1.008278,,,,,,,,,,,,,474c39a7-ac0c-4134-94f3-71cc72606ef4,1419,,"[32.0, 52.6]",3890530,32,,,,,1.3507346,,Right Foot,,,,"[37.1, 75.4]",,Ground Pass,,23.363434,,,,Łukasz Piszczek,5658.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,74,Borussia Dortmund,180,['d47b8fa0-96e3-4b98-8e58-865f2e3fd3a8'],55,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:32:55.954,Pass,
