50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[26.3, 50.3]",,,,,,,,,,,,1.199999,,,,,,,,,,,,d23b68fc-50cf-4b6e-ac1d-e22496a1e4de,289,,"[26.3, 47.8]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rune Almenning Jarstein,8577.0,Goalkeeper,20,Hertha Berlin,173,"['2817b1d1-a3dd-455c-bab7-7eb7e744629f', 'bc072d34-6387-4208-bd67-2c5e28f2c661', 'e7a1e43c-6fb4-44bd-b1dd-e4bb006ebbf5']",19,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:19.469,Carry,True
,,,,"[45.5, 30.6]",,,,,,,,,,,,0.859207,,,,,,,,,,,,774a889d-f469-4d80-94fb-7d5ca2e733ed,296,,"[45.2, 31.9]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,20,Hertha Berlin,173,"['307128a1-184f-494e-9916-2c80100c11a8', '85f12330-8a68-4629-9bb8-1d25358a9e0c', 'cde4e268-1036-44c6-a3b2-68b948ef6887']",24,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:06:24.015,Carry,True
,,,,"[78.3, 39.3]",,,,,,,,,,,,0.08,,,,,,,,,,,,00de98e1-97f4-4e37-857c-8d71da161d43,302,,"[76.4, 39.6]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vedad Ibišević,8571.0,Center Forward,20,Hertha Berlin,173,"['2138cac4-1579-4582-9784-f30c171ae0da', '8b54f55e-5037-4bb3-882f-f4afd4787ce8']",27,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:27.475,Carry,
,,,,"[80.5, 33.9]",,,,,,,,,,,,1.639999,,,,,,,,,,,,d7b881e4-021f-453a-aeaa-36cbe339f0b8,305,,"[78.7, 45.8]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Darida,8579.0,Center Attacking Midfield,20,Hertha Berlin,173,"['40f869be-6b55-4ec8-94d2-54f274ddb7af', '8298c97c-0e92-4ebd-b387-2e2c69dc7bcc']",28,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:28.475,Carry,
,,,,"[110.9, 16.2]",,,,,,,,,,,,4.919991,,,,,,,,,,,,266681e7-926a-4def-8062-35a3221a4229,308,,"[86.9, 6.9]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Plattenhardt,5569.0,Left Back,20,Hertha Berlin,173,"['19d7d2aa-cfb7-4ce4-bf20-fcd1b7c8b059', '51c1f73d-bb18-4f25-8211-1f1eef842127', '9bade1ca-018e-4c59-b151-54909606821b']",31,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:31.715,Carry,True
,,,,"[75.3, 8.0]",,,,,,,,,,,,2.149123,,,,,,,,,,,,61185018-4b5c-4300-942c-4e7d9ae94e60,315,,"[86.7, 7.8]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jens Hegeler,40474.0,Left Defensive Midfield,21,Hertha Berlin,173,"['3f55d27b-a6fd-4ce4-aeb6-87c8fb43d444', 'df2607ba-509f-4e47-bcf4-d53215b2d365']",46,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:46.697,Carry,
,,,,"[42.0, 18.6]",,,,,,,,,,,,1.279998,,,,,,,,,,,,14e23c1a-c63c-4226-b166-ee61bfa4adfb,318,,"[44.8, 16.0]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Anthony Brooks,12327.0,Left Center Back,21,Hertha Berlin,173,"['6cb16440-d2fd-46a7-ab41-2642c5c86884', '722371f9-ba6e-42c8-acfa-53be1ae075a4']",50,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:50.806,Carry,
,,,,"[44.6, 68.3]",,,,,,,,,,,,1.547486,,,,,,,,,,,,6f39eef2-37a1-4fc3-b01e-cd2e68e66866,321,,"[44.4, 63.7]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sebastian Langkamp,8580.0,Right Center Back,21,Hertha Berlin,173,"['0e9c506e-abd7-459a-af5f-b6912bf5bcc9', '38bdd70a-4750-4205-bb4a-d6f079832773']",53,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:53.886,Carry,
,,,,"[80.9, 74.1]",,,,,,,,,,,,1.079997,,,,,,,,,,,,9567204d-ec57-4d59-adf9-75ef8c9b159c,324,,"[79.2, 73.9]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Back,21,Hertha Berlin,173,"['267a9836-74fb-418a-9eda-268b25e381b7', '76c39598-216e-4de0-a97c-c08d18fa7157', 'f49167d8-3e43-49c5-8194-85623dd82d77']",56,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:56.753,Carry,True
,,,,"[81.1, 65.7]",,,,,,,,,,,,1.87999,,,,,,,,,,,,474502e1-6c64-426f-9b05-ec9663dc445b,328,,"[80.9, 74.1]",3890435,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Back,21,Hertha Berlin,173,"['41868b4f-319a-4dfc-9088-dfd5b152ba99', '76c39598-216e-4de0-a97c-c08d18fa7157', 'f49167d8-3e43-49c5-8194-85623dd82d77', 'fdd2f8d4-e3ac-4a26-80d0-2777f20e0963', 'ffcc5a81-3647-4645-a8a9-99c5189367d9']",57,,,,,,,,,,,,,,,,Hertha Berlin,173,00:06:57.833,Carry,True
,,,,"[86.9, 53.2]",,,,,,,,,,,,1.999998,,,,,,,,,,,,3a674e41-fb35-485c-851a-b2ce3d8f078d,332,,"[86.7, 48.8]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,21,Hertha Berlin,173,"['4abf0dff-54cd-4deb-b121-9f8fadb7cf02', '65ef9b8d-d2d5-4412-acdc-448addf56fef', 'e978c2a3-c444-4a28-ae91-d7ca09ccc2ea']",0,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:00.433,Carry,True
,,,,"[90.6, 73.7]",,,,,,,,,,,,0.821245,,,,,,,,,,,,5bae09f4-55a0-4ca6-bad2-51328b088811,337,,"[87.6, 65.5]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Back,21,Hertha Berlin,173,"['d3da4beb-a1b5-48a3-8db8-066eba54b542', 'd4622e95-97ef-43b0-baff-80384a90ace1']",3,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:03.793,Carry,
,,,,"[90.6, 68.5]",,,,,,,,,,,,2.039993,,,,,,,,,,,,68aafaca-2e00-4c5b-92e7-9aee539366ac,343,,"[97.1, 57.9]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salomon Armand Magloire Kalou,8575.0,Right Midfield,22,Hertha Berlin,173,"['4239000b-5d74-4155-aba3-997f8d4cfb88', 'd8a71d79-4424-4b6c-b1ec-4faedef5b7c9', 'ec33a18a-f564-466e-bd24-965aaddcc71a', 'f69754b3-3737-4c44-8800-0210e16e989e']",10,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:10.972,Carry,True
,,,,"[86.5, 71.9]",,,,,,,,,,,,0.879998,,,,,,,,,,,,4f90f4fb-9ecd-4a77-8679-4ebe45fced43,347,,"[86.7, 72.8]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Weiser,8576.0,Right Back,22,Hertha Berlin,173,"['afdfceea-796b-4b5f-a461-8606dcc9433c', 'e44ecc5e-8817-42c7-a7c5-c1ec777ede1f']",13,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:13.772,Carry,
,,,,"[72.3, 65.5]",,,,,,,,,,,,0.52,,,,,,,,,,,,aae60314-bc33-4080-a4f3-9764c25bd301,350,,"[72.5, 65.2]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Lustenberger,8965.0,Right Defensive Midfield,22,Hertha Berlin,173,"['0a01cf11-125f-402f-8ab2-a42bd3355e73', '70f45f58-417c-49ee-87b4-aeed8cf400f7']",15,,,,,,,,,,,,,,,,Hertha Berlin,173,00:07:15.652,Carry,
,,,,"[55.0, 22.4]",,,,,,,,,,,,0.899009,,,,,,,,,,,,61a99dde-4783-47b2-b6b9-8dc0fc2a5acb,355,,"[53.2, 22.2]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Center Midfield,23,Borussia Dortmund,180,"['0410a561-b705-4948-a7c4-86c29e3e82d3', '7bd434c1-e5e0-4dba-841b-019999d17982', 'd492896d-7a99-4bd7-b0e4-9167b44f882d']",18,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:07:18.134,Carry,True
,,,,"[90.1, 45.8]",,,,,,,,,,,,4.159995,,,,,,,,,,,,9421537e-2670-416e-b9d6-7868217f9947,360,,"[62.1, 34.7]",3890435,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Center Midfield,23,Borussia Dortmund,180,"['04fc2c8d-1e2b-44e3-9c15-422f4107d02a', '961bafa8-1901-43c0-a5c6-ea7d7321188c']",20,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:07:20.594,Carry,
,,,,"[57.1, 36.0]",,,,,,,,,,,,2.119997,,,,,,,,,,,,6a73cc5d-b9ec-4d5d-bd2d-a0f14159a94a,367,,"[57.8, 30.6]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Center Midfield,25,Borussia Dortmund,180,"['0066a131-3721-46ac-a786-f80eb917e5c9', 'bc835668-65b4-4863-a613-ab1d9d85ba14']",1,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:01.514,Carry,
,,,,"[44.4, 54.4]",,,,,,,,,,,,0.309502,,,,,,,,,,,,31982960-3367-4e1e-a652-824f24d42b08,370,,"[45.7, 53.9]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,25,Borussia Dortmund,180,"['4132864f-48e8-4bdf-bd90-e74ab482d60a', '9b40502f-cfba-456d-8fb8-f73c9256d725']",4,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:04.954,Carry,
,,,,"[50.6, 74.0]",,,,,,,,,,,,1.599997,,,,,,,,,,,,0bff84d0-1457-45dc-9e1f-265eb8a165ee,373,,"[61.4, 74.2]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Right Wing,25,Borussia Dortmund,180,"['0919dd89-3d8f-46f4-b8ce-0ba17b136af2', '48ae6a47-2c98-4797-ab86-e6f1bc3871ee']",6,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:06.584,Carry,
,,,,"[32.1, 56.1]",,,,,,,,,,,,1.601537,,,,,,,,,,,,607651da-bd23-43cc-95e0-da5f607f41b9,376,,"[31.9, 57.4]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,25,Borussia Dortmund,180,"['277eae8e-7d4d-4fbb-9731-1b3d4be78863', 'e3483ca3-2629-4191-97f8-2a14f2f62916']",10,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:10.384,Carry,
,,,,"[39.2, 71.6]",,,,,,,,,,,,0.671571,,,,,,,,,,,,e7785237-8672-416e-a363-48be89d93476,379,,"[39.4, 72.5]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Łukasz Piszczek,5658.0,Right Back,25,Borussia Dortmund,180,"['0219a08b-e623-4324-a072-bbc07d0754d2', 'b8efe631-ea8c-4479-b33f-55c51e3f9328']",13,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:13.785,Carry,
,,,,"[48.7, 71.0]",,,,,,,,,,,,0.6,,,,,,,,,,,,17d401c1-9f8a-4444-87f6-2b465912e9ec,384,,"[48.9, 71.0]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Reus,5559.0,Right Wing,25,Borussia Dortmund,180,"['354a6a4e-7513-4b85-bbbe-c8c81e59ac64', '361e900e-c53f-4063-abac-6d82d4e51bab']",16,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:16.417,Carry,
,,,,"[33.6, 60.0]",,,,,,,,,,,,0.599997,,,,,,,,,,,,73985c89-7059-4b2e-b172-537e14a59908,387,,"[33.6, 60.0]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,25,Borussia Dortmund,180,"['65e97422-06b5-47c0-99cb-4b35c3a3436c', 'ea6b5cfb-11c8-40ad-a179-78cee7be1c73']",18,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:18.137,Carry,
,,,,"[49.6, 44.9]",,,,,,,,,,,,2.719993,,,,,,,,,,,,351901c8-5ccb-47ed-be29-f3db05b6dbee,390,,"[45.0, 49.8]",3890435,8,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,25,Borussia Dortmund,180,"['1870adaa-fe3c-4259-9db2-de9fc09633bc', '261ba4e7-537c-4048-80b6-3be195eb7e3d', '8ebc29d5-7c07-4401-9145-66f9501026b5']",19,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:08:19.737,Carry,True
,,,,"[62.8, 68.9]",,,,,,,,,,,,4.559997,,,,,,,,,,,,eca246ca-473b-49df-b469-2dc22f06324e,400,,"[56.3, 49.9]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Langkamp,8580.0,Right Center Back,26,Hertha Berlin,173,"['4aa2fd34-9e0d-40d6-bdeb-a68a2659a74c', '84f1bc54-c41b-4b9c-9977-df5da12e8595']",6,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:06.207,Carry,
,,,,"[40.1, 12.0]",,,,,,,,,,,,0.359993,,,,,,,,,,,,251720eb-202d-44e9-9292-a62ded0d2c1f,406,,"[39.0, 14.6]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Left Wing,26,Hertha Berlin,173,"['224bdd21-fb9a-4be9-82be-edc491dcfee5', '94bb0ef6-903c-4556-a742-17907b24c31d', 'e22f1656-9691-49e2-8403-1938a1398d87']",14,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:14.178,Carry,True
,,,,"[86.9, 74.1]",,,,,,,,,,,,2.759998,,,,,,,,,,,,25edea03-b70b-4eac-95b0-2de112fc08d0,410,,"[86.5, 64.6]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Darida,8579.0,Center Attacking Midfield,27,Hertha Berlin,173,"['39d48055-7301-44d6-bf6c-67087f4303b2', '4a00fba8-88ec-453a-8e64-16b0fea3ec1a', 'a5847f60-525a-484e-8846-a307267614d0']",21,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:21.290,Carry,True
,,,,"[75.9, 61.8]",,,,,,,,,,,,0.109792,,,,,,,,,,,,ef2996f2-e47d-419b-9a2a-dbb78fbaa716,417,,"[75.1, 61.6]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Lustenberger,8965.0,Right Defensive Midfield,27,Hertha Berlin,173,"['2c77b4be-210f-4490-955b-0960c257e228', '97e0c3b4-044f-4e2d-9fe2-1e283590b546']",26,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:26.530,Carry,
,,,,"[69.7, 51.9]",,,,,,,,,,,,1.239999,,,,,,,,,,,,263fa210-df0b-4ae1-a898-b474302e4cbb,420,,"[68.8, 52.3]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jens Hegeler,40474.0,Left Defensive Midfield,27,Hertha Berlin,173,"['9eccc32a-b142-4a5e-ac49-fb8ccbae2e97', 'd20d2b3c-0034-4638-b98c-b47647ee12f9']",27,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:27.760,Carry,
,,,,"[56.9, 25.3]",,,,,,,,,,,,0.919998,,,,,,,,,,,,b76ef451-7dae-4eb8-b0dd-223de909eb0f,423,,"[57.1, 32.6]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John Anthony Brooks,12327.0,Left Center Back,27,Hertha Berlin,173,"['03612625-fbbc-43fe-af25-9057add4a662', '4effe499-6c10-4d79-8c70-b5c6edf4f8cf']",30,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:30.960,Carry,
,,,,"[98.0, 7.8]",,,,,,,,,,,,3.959999,,,,,,,,,,,,8556bef8-b247-4d3e-ae8f-cbeef21ae94f,426,,"[72.3, 4.4]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Plattenhardt,5569.0,Left Back,27,Hertha Berlin,173,"['c73f95c5-9424-48e7-90fe-9a60a7cade97', 'd4f3b253-d2aa-4b1d-9482-08a9d94dbb45']",33,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:33.080,Carry,
,,,,"[112.9, 6.5]",,,,,,,,,,,,0.199999,,,,,,,,,,,,1806c8ac-43f6-49d6-8760-3ad78011ffb4,429,,"[107.7, 9.5]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Genki Haraguchi,5697.0,Left Midfield,27,Hertha Berlin,173,"['50d7dee1-8ce0-48e8-88a3-4902f89096a3', 'f30d5be4-b57a-41c0-8f8e-b54c2e2404f1']",38,,,,,,,,,,,,,,,,Hertha Berlin,173,00:09:38.800,Carry,
,,,,"[7.2, 62.1]",,,,,,,,,,,,0.799997,,,,,,,,,,,,e491c679-97be-4f4a-ab83-7f1b03ae12dc,434,,"[4.4, 61.9]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Right Center Midfield,28,Borussia Dortmund,180,"['0c05f464-8481-4a34-97a8-71d5be3d46bf', 'b80fc690-41eb-4d28-a38f-8910069744e0']",41,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:41.406,Carry,
,,,,"[58.2, 7.7]",,,,,,,,,,,,5.445864,,,,,,,,,,,,fdce1d18-72f2-4009-94dc-0d0a0726019b,441,,"[38.6, 22.6]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Henrikh Mkhitaryan,3275.0,Left Wing,28,Borussia Dortmund,180,"['075f92a8-4811-427d-a31c-aaf82bca41b8', 'a27f59d9-23cf-41bf-9f0b-46cd5964406b', 'e0a6b7e3-7d56-4fc5-a7fa-f342ee9ee263']",47,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:47.716,Carry,True
,,,,"[51.9, 12.5]",,,,,,,,,,,,1.399995,,,,,,,,,,,,7176ae66-1155-4bec-ab21-ed490cb628b3,445,,"[51.9, 12.5]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,28,Borussia Dortmund,180,"['1081fa9a-2051-4bce-9edd-cb238f032451', '537de28d-32bb-432c-ba3b-ecbfe77873f9']",54,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:54.081,Carry,
,,,,"[57.6, 26.3]",,,,,,,,,,,,0.679997,,,,,,,,,,,,a12e4a81-2dc6-4e56-a411-b162c3ac3fee,448,,"[56.9, 26.5]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,28,Borussia Dortmund,180,"['2a7f92b4-3768-443b-aaea-60363dc60232', 'ef1f98db-d94c-434a-ab37-bb266681ca75']",56,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:56.361,Carry,
,,,,"[50.6, 9.7]",,,,,,,,,,,,1.319998,,,,,,,,,,,,faa20c8b-bd6c-4834-bc65-4217617c2999,451,,"[50.0, 9.7]",3890435,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,28,Borussia Dortmund,180,"['6aee00ae-9559-415c-a685-83921d330fea', '6b965d07-5e33-4fac-b9ee-4235adbe6886']",58,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:09:58.281,Carry,
,,,,"[51.1, 21.3]",,,,,,,,,,,,1.159997,,,,,,,,,,,,b9e0f530-0fab-4504-9607-38f46c6e7dce,454,,"[57.1, 24.8]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,28,Borussia Dortmund,180,"['3981341b-1bef-4040-906e-255d471c60c5', 'ac3fef8a-316a-4a23-b76f-a1224a6afbda']",0,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:00.521,Carry,
,,,,"[28.2, 39.7]",,,,,,,,,,,,5.119994,,,,,,,,,,,,12c64fb8-a389-435e-9ae6-ca5fb810854a,457,,"[32.9, 29.8]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,28,Borussia Dortmund,180,"['1f20f0d0-d695-403f-88c2-0e7bef6950b7', '4598adf1-aa70-4cb2-9240-06d8143a4378']",3,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:03.121,Carry,
,,,,"[25.6, 50.3]",,,,,,,,,,,,16.921684,,,,,,,,,,,,f7b11b00-fd36-4662-abd4-18107123e75c,460,,"[14.2, 45.7]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,28,Borussia Dortmund,180,"['151b52a4-fabf-425e-8a4d-15e45420f437', '30a5d5ca-ed10-4d7b-8b8e-4a190c540043']",10,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:10.441,Carry,
,,,,"[66.8, 26.5]",,,,,,,,,,,,1.033606,,,,,,,,,,,,179f36a3-6a8b-4029-ac8a-cc080daad99b,466,,"[63.0, 28.2]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Weigl,8816.0,Center Defensive Midfield,28,Borussia Dortmund,180,"['633bdfcf-8828-40a4-96ff-34577339feb2', 'af9e2efb-d5d2-49dd-b8dc-8740ccb9bcb3']",31,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:31.562,Carry,
,,,,"[65.1, 12.0]",,,,,,,,,,,,0.572341,,,,,,,,,,,,a73d021e-2caf-4b3d-94e8-e510a8e9d129,469,,"[66.4, 12.5]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,28,Borussia Dortmund,180,"['0d7fed63-3a15-4224-ae88-51ef97a2c9c9', '17879dab-b2df-47cd-b0a3-2aed97028b36']",33,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:33.795,Carry,
,,,,"[37.3, 48.4]",,,,,,,,,,,,1.670234,,,,,,,,,,,,6440d88d-ab48-4714-b4e1-c26809527347,480,,"[33.4, 45.8]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Lustenberger,8965.0,Right Defensive Midfield,29,Hertha Berlin,173,"['3268da65-ab55-4e36-a27f-1e6109b80855', 'b3495bb3-dbb9-4d00-b38c-be0a793b0c4c']",40,,,,,,,,,,,,,,,,Hertha Berlin,173,00:10:40.688,Carry,
,,,,"[60.0, 69.6]",,,,,,,,,,,,4.639995,,,,,,,,,,,,af24a409-b65c-46be-9a97-5313acda5ede,486,,"[49.8, 71.7]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salomon Armand Magloire Kalou,8575.0,Right Midfield,29,Hertha Berlin,173,"['0b5da50b-6f5c-46b5-9bb1-9834bdb23a92', '87897d7b-2b81-4ee3-94d1-962fc18b3c9d', 'c03d2c17-d7f1-4d19-a231-5e7de13866e2']",44,,,,,,,,,,,,,,,,Hertha Berlin,173,00:10:44.358,Carry,True
,,,,"[62.1, 66.3]",,,,,,,,,,,,0.879996,,,,,,,,,,,,1fd016b5-887e-4636-8121-ecba0ed0c005,493,,"[60.0, 69.6]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salomon Armand Magloire Kalou,8575.0,Right Midfield,29,Hertha Berlin,173,"['1030a57f-92fe-44fd-817d-b0ccaff49bc7', '35853da6-5031-4e63-a634-f2e3933f5f55', '3c1aa8d6-773b-4ad7-8725-d50330b655ba', '87897d7b-2b81-4ee3-94d1-962fc18b3c9d']",48,,,,,,,,,,,,,,,,Hertha Berlin,173,00:10:48.998,Carry,True
,,,,"[27.3, 43.4]",,,,,,,,,,,,0.839998,,,,,,,,,,,,1355f5ec-ecc2-4304-a24a-b0073de4e568,501,,"[26.5, 45.9]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,30,Borussia Dortmund,180,"['243acf44-9142-4006-872b-f4490b1954a3', '479c4313-19aa-4c94-a4f8-f860007ef904']",54,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:54.194,Carry,
,,,,"[26.5, 23.3]",,,,,,,,,,,,1.039999,,,,,,,,,,,,550f6ebc-dd49-4ce6-9c30-8d5244809730,504,,"[27.5, 20.7]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,30,Borussia Dortmund,180,"['6975f5a1-41d8-4fd7-9ad0-21e1d3b59e82', 'c9d5d27e-42eb-4974-851e-28782eaa1205']",56,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:56.394,Carry,
,,,,"[28.0, 57.0]",,,,,,,,,,,,0.839998,,,,,,,,,,,,4e7878c1-128a-4321-adb2-a6de68c941ab,507,,"[26.5, 53.7]",3890435,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,30,Borussia Dortmund,180,"['d386cd87-475a-4cb5-acc0-6fa1702d29ad', 'f69b714f-b410-45fe-8191-4379d18d5b5d']",59,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:10:59.154,Carry,
