50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,0.971172,,,,,,,,,,,,,6d163e06-25fb-4f5d-9453-e6039cd015df,39,,,"[84.6, 10.8]",3890326,0,,,,,-2.0988708,,Right Foot,,,"[81.1, 4.8]",,Ground Pass,6.946222,,,,Bastian Oczipka,8504.0,,,,,,,1,From Kick Off,Luc Castaignos,7846.0,Left Center Forward,2,Eintracht Frankfurt,184,['9c1697fb-0ee3-4af1-94bf-a9b423709fb8'],26,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:26.430,Pass,
,,,,,,,,,,,,,,,,,,,,0.504043,,,,,,,,,,,,,34f63252-3d81-4dc2-9533-eb06ffd0e118,42,,,"[80.9, 4.8]",3890326,0,,,,,1.9513026,,Left Foot,,,"[78.5, 10.8]",,Ground Pass,6.462198,,,,Marc Stendera,10896.0,,,,,,,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Eintracht Frankfurt,184,['1340e525-5001-48be-9a17-2f039503d66c'],27,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:27.472,Pass,
,,,,,,,,,,,,,,,,,,,,0.64048,,,,,,,,,,,,,2c20ffc9-7787-4109-af10-ee408364aa12,44,,,"[78.5, 10.8]",3890326,0,,,,,-1.0427219,,Right Foot,,,"[82.0, 4.8]",,Ground Pass,6.946222,,,,Bastian Oczipka,8504.0,,,,,,,1,From Kick Off,Marc Stendera,10896.0,Left Center Midfield,2,Eintracht Frankfurt,184,['2309938e-5cfe-40fb-86e7-a73a4aded7dc'],27,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:27.976,Pass,
,,,,,,,,,,,,,,,,,,,,1.749699,,,,,,,,,,,,,9914f58b-43ff-4fad-88c5-c431776ce27f,51,,,"[75.5, 2.8]",3890326,0,,,,,3.1415927,,Left Foot,,,"[55.0, 2.8]",,Ground Pass,20.5,,,,Marco Russ,8812.0,,,,,,,1,From Kick Off,Bastian Oczipka,8504.0,Left Back,2,Eintracht Frankfurt,184,['0cddbc07-a6b8-4eb0-b089-9549b110023b'],30,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:30.986,Pass,
,,,,,,,,,,,,,,,,,,,,1.525419,,,,,,,,,,,,,8b6bdc4b-7981-41ed-9d92-f08dffa4cc95,54,,,"[50.9, 12.8]",3890326,0,,,,,1.7210743,,Right Foot,,,"[46.1, 44.5]",,Ground Pass,32.061348,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,,1,From Kick Off,Marco Russ,8812.0,Left Center Back,2,Eintracht Frankfurt,184,['88c30f32-cc9a-4e41-9957-f111efc4ce88'],35,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:35.130,Pass,
,,,,,,,,,,,,,,,,,,,,2.445163,,,,,,,,,,,,,5b1656fb-ce70-4aa6-96b1-6a72e67e6128,56,,,"[47.0, 44.5]",3890326,0,,,,,0.10530013,,Right Foot,,,"[83.9, 48.4]",,High Pass,37.105526,,Incomplete,,Stefan Aigner,21156.0,,,,,,,1,From Kick Off,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,2,Eintracht Frankfurt,184,"['1675eb2f-5420-4d86-92af-f69034ec6d38', '43cb6782-7907-489e-9e7c-80cd73d1039a']",36,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:36.655,Pass,
,,,,,,,,,,,,,,,,,,,,2.540516,,,,,,,,,,,,,c49dfc3d-d802-45e2-b12f-fb5ade2c1ca5,62,,,"[36.8, 37.3]",3890326,0,,,,,-0.6234537,,Left Foot,,,"[69.2, 14.0]",,Ground Pass,39.90802,,Incomplete,,Markus Suttner,3221.0,,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,3,Ingolstadt,189,"['723ae374-be1a-4c0a-8b2f-2286500e2d12', 'f6d6ba3c-4ef2-42fa-8c68-742e3e9b0f41']",40,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:00:40.830,Pass,
,,,,,,,,,,,,,,,,,,,,2.324912,,,,,,,,,,,,,723ae374-be1a-4c0a-8b2f-2286500e2d12,64,,,"[50.9, 66.1]",3890326,0,,,,,-0.7198551,,Head,,,"[64.7, 54.0]",,High Pass,18.353474,,Incomplete,,Stefan Aigner,21156.0,,,,,,Recovery,1,Regular Play,Aleksandar Ignjovski,9134.0,Right Back,3,Ingolstadt,189,"['6c6a2a1d-e90d-496b-b6d7-9a03f4fabd40', 'c49dfc3d-d802-45e2-b12f-fb5ade2c1ca5', 'eb27ee34-8612-4474-b2e5-d2006f8b6ac3']",43,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:00:43.371,Pass,
,,,,,,,,,,,,,,,,,,,,2.37372,,,,,,,,,,,,,a7ec6583-f437-4b07-b5da-de518808adc3,68,,,"[55.6, 27.4]",3890326,1,,,,,3.1415927,,Left Foot,,,"[27.5, 27.4]",,Ground Pass,28.1,,,,Ramazan Özcan,12319.0,,,,,,Free Kick,1,From Free Kick,Benjamin Hübner,8405.0,Left Center Back,4,Ingolstadt,189,['919e8042-a776-4720-b433-51cd85ede414'],3,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:03.242,Pass,
,,,,,,,,,,,,,,,,,,,,3.3708,,,,,,,,,,,,,5f630454-3073-4e9f-b44f-a6942a0a1992,71,,,"[28.8, 28.5]",3890326,1,,,,,-0.42797208,,Left Foot,,,"[90.4, 0.4]",,High Pass,67.7065,,Out,,Mathew Leckie,5481.0,,,,,,,1,From Free Kick,Ramazan Özcan,12319.0,Goalkeeper,4,Ingolstadt,189,['fea0fa50-ca87-464a-afd5-57f9aae21a1d'],9,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:09.081,Pass,
,,,,,,,,,,,,,,,,,,,,1.673377,,,,,,,,,,,,,81db95fa-599d-49f2-b71f-00629b143cda,73,,,"[30.4, 80.0]",3890326,1,,,,,-0.2542622,,,,,"[48.1, 75.4]",,High Pass,18.287973,,,,Alexander Meier,23268.0,,,,,,Throw-in,1,From Throw In,Aleksandar Ignjovski,9134.0,Right Back,5,Eintracht Frankfurt,184,['8bd021dd-4c8a-44d8-aa61-461808ab98cf'],22,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:22.995,Pass,
,,,,,,,,,,,,,,,,,,,,0.818513,,,,,,,,,,,,,be9e8771-6396-4df2-8315-687c0c9cdffd,76,,,"[48.1, 75.4]",3890326,1,,,,True,-0.58427125,,,,,"[54.3, 71.3]",,High Pass,7.4330344,,,,Stefan Aigner,21156.0,,,,,,,1,From Throw In,Alexander Meier,23268.0,Center Attacking Midfield,5,Eintracht Frankfurt,184,"['13f11f5f-7238-4a3a-aed2-c9bc4cc44d44', '27213038-5494-47f2-8fcc-dbda2af6a8fe']",24,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:24.789,Pass,True
,,,,,,,,,,,,,,,,,,,,1.813145,,,,,,,,,,,,,6605d50c-a828-4e1b-b743-03d2816dee8d,83,,,"[64.7, 80.0]",3890326,1,,,,,-0.841589,,,,,"[79.8, 63.1]",,High Pass,22.663185,,,,Alexander Meier,23268.0,,,,,,Throw-in,1,From Throw In,Aleksandar Ignjovski,9134.0,Right Back,6,Eintracht Frankfurt,184,['7df653a0-b0a2-4101-b614-71673685a6b5'],47,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:47.430,Pass,
,,,,,,,,,,,,,,,,,,,,1.850592,,,,,,,,,,,,,2a87bacd-5773-48c3-b203-d3943647afea,86,,,"[79.8, 63.1]",3890326,1,,,,True,1.1514547,,,,,"[87.2, 79.7]",,High Pass,18.174707,,Out,,Luc Castaignos,7846.0,,,,,,,1,From Throw In,Alexander Meier,23268.0,Center Attacking Midfield,6,Eintracht Frankfurt,184,"['3877433d-1c6c-45f8-b497-277e895d5367', 'e389ad1c-086d-496d-8ce8-c04a8027051f']",49,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:01:49.363,Pass,True
,,,,,,,,,,,,,,,,,,,,5.088907,,,,,,,,,,,,,8a1a8b2b-d242-4c2f-9698-9a60ea9ff3a7,88,,,"[35.1, 0.1]",3890326,1,,,,,2.2383409,,,,,"[4.2, 39.3]",,High Pass,49.914425,,,,Ramazan Özcan,12319.0,,,,,,Throw-in,1,From Throw In,Markus Suttner,3221.0,Left Back,7,Ingolstadt,189,['f5885122-002f-4cf3-a3f8-792bbe845274'],56,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:01:56.376,Pass,
,,,,,,,,,,,,,,,,,,,,3.788994,,,,,,,,,,,,,124b9010-122c-4a46-a0c6-afc687e96260,90,,,"[4.4, 38.6]",3890326,2,,,,,-0.15922457,,Left Foot,,,"[72.9, 27.6]",,High Pass,69.37759,,Incomplete,,Max Christiansen,12551.0,,,,,,,1,From Throw In,Ramazan Özcan,12319.0,Goalkeeper,7,Ingolstadt,189,"['36098c7f-870a-4291-9bc7-5fac144d17ce', '5c0bb86e-b398-4911-9feb-403a2e4f46a9']",1,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:01.464,Pass,
,,,,,,,,,,,,,,,,,,,,1.391458,,,,,,,,,,,,,5c0bb86e-b398-4911-9feb-403a2e4f46a9,92,,,"[47.2, 52.5]",3890326,2,,,,,-0.19612168,,Head,,,"[62.3, 49.5]",,High Pass,15.395129,,,,Makoto Hasebe,5681.0,,,,,,Recovery,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,7,Ingolstadt,189,"['124b9010-122c-4a46-a0c6-afc687e96260', '2f26170e-7334-421c-aa9e-2e8cf8a2c85b']",5,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:05.253,Pass,
,,,,,,,,,,,,,,,,,,,,0.447478,,,,,,,,,,,,,4f8f7503-90e4-4184-bad7-0d67aabae642,94,,,"[61.7, 49.5]",3890326,2,,,,,-0.5926974,,Head,,,"[66.6, 46.2]",,Low Pass,5.9076223,,Incomplete,,Luc Castaignos,7846.0,,,,,,,1,From Throw In,Makoto Hasebe,5681.0,Right Center Midfield,7,Ingolstadt,189,"['80459700-bf90-4d6b-81a0-a7d6912e26d7', 'b7f57f7c-626c-49e3-b301-b7ac1c637e3e']",6,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:06.653,Pass,
,,,,,,,,,,,,,,,,,,,,3.35562,,,,,,,,,,,,,564bc3e9-4902-45c9-ae68-2dbb2b35a04a,98,,,"[52.4, 35.4]",3890326,2,,,,,-0.4241944,,Right Foot,,,"[86.5, 20.0]",,High Pass,37.416172,,Incomplete,,Markus Suttner,3221.0,,,,,,,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,7,Ingolstadt,189,"['a6e363b3-4171-4cba-9967-0be6d3c58711', 'b66d8bd2-0261-46a2-a675-d26aaa9335d9']",7,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:07.804,Pass,
,,,,,,,,,,,,,,,,,,,,1.587397,,,,,,,,,,,,,c5e1ce08-a13b-4de3-b615-9dbb07207633,103,,,"[25.8, 65.9]",3890326,2,,,,,0.5033093,,Right Foot,,,"[50.5, 79.5]",,High Pass,28.19663,,Out,,,,,,,,,,1,From Throw In,Aleksandar Ignjovski,9134.0,Right Back,7,Ingolstadt,189,,12,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:02:12.370,Pass,
,,,,,,,,,,,,,,,,,,,,1.040562,,,,,,,,,,,,,1c0f2b08-7931-4e72-9ab5-c9c6fd29d5ba,104,,,"[76.6, 0.1]",3890326,2,,,,,1.4915973,,,,,"[77.6, 12.7]",,Low Pass,12.63962,,,,Pascal Groß,3097.0,,,,,,Throw-in,1,From Throw In,Markus Suttner,3221.0,Left Back,8,Ingolstadt,189,['b68ac500-1ee2-4317-bc99-47e4b9973ff9'],23,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:23.986,Pass,
,,,,,,,,,,,,,,,,,,,,0.818892,,,,,,,,,,,,,4840341c-26f6-47b2-9e17-d53e32851d60,106,,,"[77.6, 12.7]",3890326,2,,,,,-1.5285679,,Right Foot,,,"[77.9, 5.6]",,Low Pass,7.106335,,,,Markus Suttner,3221.0,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,8,Ingolstadt,189,['10c5f960-6268-4d4c-a853-6241d51f8bc6'],25,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:25.027,Pass,
,,,,,,,,,,,,,,,,,,,,1.349161,,,,,,,,,,,,,58957c01-f6c7-45cf-86a1-aa518d4adcff,109,,,"[77.9, 5.6]",3890326,2,,,,,2.1286762,,Right Foot,,,"[70.1, 18.1]",,Ground Pass,14.733974,,,,Roger de Oliveira Bernardo,40459.0,,,,,,,1,From Throw In,Markus Suttner,3221.0,Left Back,8,Ingolstadt,189,['6cec55a2-d83b-4ac8-899f-43cdcd925bd7'],25,,,,,,,,,,,,,,,,,,Ingolstadt,189,00:02:25.914,Pass,
