bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.109411,,,,,,,,,,,b39aa2c7-5662-426a-9688-6be4ce17bffc,963,,"[43.5, 14.1]",3890346,24,,,,,0.4012288,,Left Foot,,,,"[50.1, 16.9]",,Ground Pass,,7.169379,,,Lukas Rupp,11395.0,,,,,,,1,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,64,VfB Stuttgart,174,['eb0d54cd-e17a-4b08-966e-b909e8a8c596'],13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:13.210,Pass,
,,,,,,,,,,,,,,,,3.720089,,,,,,,,,,,9af47aee-3959-4894-856b-d04233b39289,971,,"[47.1, 10.9]",3890346,25,,,,,-0.19379845,,Right Foot,,,,"[100.6, 0.4]",,High Pass,,54.520638,Out,,Martin Harnik,8557.0,,,,,,Free Kick,1,From Free Kick,Timo Baumgartl,8956.0,Left Center Back,65,VfB Stuttgart,174,['ada92a9a-cd08-415d-8e0a-0f3aa04cb6a7'],29,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:29.455,Pass,
,,,,,,,,,,,,,,,,1.617484,,,,,,,,,,,c374f092-b09d-4e80-9253-1b3e075bf44c,973,,"[17.8, 80.0]",3890346,25,,True,,,-0.60308766,,,,,,"[39.0, 65.4]",,High Pass,,25.741018,Incomplete,,Stefan Kießling,11394.0,,,,,,Throw-in,1,From Throw In,Sebastian Boenisch,20415.0,Right Back,66,Bayer Leverkusen,904,"['26c4a087-fe6b-40b2-b978-5850444d344d', 'f218b9dd-4617-4e07-92d6-df1d27ed617c']",42,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:42.039,Pass,
,,,,,,,,,,,,,,,,2.523497,,,,,,,,,,,26c4a087-fe6b-40b2-b978-5850444d344d,976,,"[81.1, 14.7]",3890346,25,,,,True,0.53153646,,,,,,"[104.4, 28.4]",,High Pass,,27.029243,Incomplete,,Timo Werner,5557.0,,,,,,Recovery,1,From Throw In,Daniel Schwaab,8270.0,Center Defensive Midfield,66,Bayer Leverkusen,904,"['26053526-31c6-4d60-900d-27eb24bba8b5', '7f210e0a-d014-4f5b-9ea0-a62c7094dfd6', 'c374f092-b09d-4e80-9253-1b3e075bf44c', 'fcb1479d-e46e-4ba6-9a8f-bc4df2aa0089']",43,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:25:43.656,Pass,True
,,,,,,,,,,,,,,,,1.366982,,,,,,,,,,,26053526-31c6-4d60-900d-27eb24bba8b5,979,,"[15.7, 51.7]",3890346,25,,,,,-2.4706347,,Head,,,,"[6.0, 44.0]",,Low Pass,,12.384668,,,Bernd Leno,15581.0,,,,,,Recovery,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,66,Bayer Leverkusen,904,"['26c4a087-fe6b-40b2-b978-5850444d344d', 'bf69b053-2487-4221-b39d-69164b337273']",46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:46.180,Pass,
,,,,,,,,,,,,,,,,1.199951,,,,,,,,,,,72e9c887-79d9-439b-a36b-b18f54d444da,982,,"[7.5, 45.7]",3890346,25,,,,,-0.8606328,,Keeper Arm,,,,"[16.7, 35.0]",,Ground Pass,,14.111343,,,Ömer Toprak,8573.0,,,,,,,1,From Throw In,Bernd Leno,15581.0,Goalkeeper,66,Bayer Leverkusen,904,['8101c019-74da-43de-b4f1-3e7e7d1a2574'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:50.934,Pass,
,,,,,,,,,,,,,,,,1.608868,,,,,,,,,,,bb332fff-829a-4d6e-a0e7-f5140ab3ae8a,985,,"[23.6, 39.7]",3890346,25,,,,,0.9110485,,Left Foot,,,,"[31.9, 50.4]",,Ground Pass,,13.541787,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,66,Bayer Leverkusen,904,['8c67fe0b-42f8-4d1e-851c-76018adbed8f'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:25:53.844,Pass,
,,,,,,,,,,,,,,,,1.234428,,,,,,,,,,,24361be9-189d-4986-b582-e5738cb1d321,988,,"[33.6, 51.7]",3890346,26,,,,,-0.22512567,,Right Foot,,,,"[46.7, 48.7]",,Ground Pass,,13.439122,,,Julian Brandt,5555.0,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,66,Bayer Leverkusen,904,['c5874530-91ef-49bd-a25d-5de0f5b7ded0'],0,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:00.451,Pass,
,,,,,,,,,,,,,,,,0.711038,,,,,,,,,,,a112dcff-9517-438a-a9fa-610863b80276,992,,"[47.1, 47.4]",3890346,26,,,,,-1.7338105,,Right Foot,,,,"[44.6, 32.2]",,Ground Pass,,15.404221,,,Kevin Kampl,8222.0,,,,,,,1,From Throw In,Julian Brandt,5555.0,Right Midfield,66,Bayer Leverkusen,904,['bf494bda-574e-4f11-9b76-d42ef599e64e'],2,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:02.768,Pass,
,,,,,,,,,,,,,,,,0.738962,,,,,,,,,,,2d895b5d-75e5-4374-872d-b7d90d811cd5,995,,"[43.9, 34.6]",3890346,26,,,,,2.0758948,,Right Foot,,,,"[39.2, 43.1]",,Ground Pass,,9.712878,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,From Throw In,Kevin Kampl,8222.0,Left Defensive Midfield,66,Bayer Leverkusen,904,"['42a118ac-c199-4cba-a1d3-85e836dbf38f', 'de90baf6-b610-4671-b8d3-e2dffccbe195']",3,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:03.479,Pass,True
,,,,,,,,,,,,,,,,2.167588,,,,,,,,,,,cf77c66b-1931-477b-ac7c-aedac5aef89a,999,,"[40.9, 43.1]",3890346,26,,,,,-1.2544262,,Right Foot,,,,"[53.7, 4.0]",,High Pass,,41.141827,,,Wendell Nascimento Borges,8212.0,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,66,Bayer Leverkusen,904,['366c4218-e4cc-4b72-80e1-3bb244142b81'],4,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:04.718,Pass,
,,,,,,,,,,,,,,,,1.670291,,,,,,,,,,,80591506-569f-43d9-977f-9e3b4959ccdd,1002,,"[57.2, 5.5]",3890346,26,,,,,-0.13944006,,Right Foot,,,,"[74.3, 3.1]",,Ground Pass,,17.2676,,,Admir Mehmedi,8219.0,,,,,,,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,66,Bayer Leverkusen,904,['ddf34454-60c1-46aa-b485-fb7a1c65bfe5'],7,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:07.869,Pass,
,,,,,,,,,,,,,,,,4.046967,,,,,,,,,,,8c8ffa0f-47ea-4833-afe0-6aa00c17bc77,1005,,"[69.8, 4.6]",3890346,26,,,,,1.2988224,,Right Foot,,,,"[90.8, 79.9]",,High Pass,,78.17346,Out,,Sebastian Boenisch,20415.0,,,True,,,,1,From Throw In,Admir Mehmedi,8219.0,Left Midfield,66,Bayer Leverkusen,904,['bc3c67ea-27ab-4829-af53-96dd5fb5afd3'],11,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:11.570,Pass,
,,,,,,,,,,,,,,,,1.77351,,,,,,,,,,,2da32a3a-5513-4df6-b8b0-cb4d7ac20f8b,1007,,"[42.2, 0.1]",3890346,26,,,,,0.21547024,,,,,,"[68.7, 5.9]",,High Pass,,27.127293,Incomplete,,Timo Werner,5557.0,,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,67,VfB Stuttgart,174,"['51d86ae2-f83a-4465-86fb-1c2a3d42c651', 'b692ef8d-94f0-481b-9808-9356e772097f']",30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:30.028,Pass,
,,,,,,,,,,,,,,,,1.655021,,,,,,,,,,,51d86ae2-f83a-4465-86fb-1c2a3d42c651,1009,,"[51.4, 74.2]",3890346,26,,,,,-0.27335533,,Head,,,,"[62.1, 71.2]",,High Pass,,11.112605,,,Julian Brandt,5555.0,,,,,,Recovery,1,From Throw In,Jonathan Tah,8221.0,Right Center Back,67,VfB Stuttgart,174,"['2da32a3a-5513-4df6-b8b0-cb4d7ac20f8b', '8d731584-d9fe-43a6-ab74-76daa15780da']",31,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:31.801,Pass,
,,,,,,,,,,,,,,,,0.069161,,,,,,,,,,,f6fb9a07-365d-46e6-ba24-81b55d5a96c3,1013,,"[54.8, 8.9]",3890346,26,,,,,-0.53581125,,Right Foot,,,,"[58.0, 7.0]",,Low Pass,,3.7215588,Incomplete,,,,,,,,,Recovery,1,From Throw In,Daniel Schwaab,8270.0,Center Defensive Midfield,67,VfB Stuttgart,174,['ba07b587-ff50-40cf-af21-90687cad32b1'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:34.223,Pass,
,,,,,,,,,,,,,,,,2.10517,,,,,,,,,,,2402b4a1-553e-4686-9bbb-e61840f4a9f6,1015,,"[52.0, 6.8]",3890346,26,,,,,0.5292468,,Right Foot,,,,"[73.2, 19.2]",,High Pass,,24.560131,Incomplete,,,,,,,,,Recovery,1,From Throw In,Daniel Schwaab,8270.0,Center Defensive Midfield,67,VfB Stuttgart,174,['1f4bf8f8-d1d2-46ea-ba52-f9ffbc714cad'],35,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:35.930,Pass,
,,,,,,,,,,,,,,,,1.885522,,,,,,,,,,,1f4bf8f8-d1d2-46ea-ba52-f9ffbc714cad,1016,,"[46.9, 60.9]",3890346,26,,,,,0.08950382,,Head,,,,"[78.1, 63.7]",,High Pass,,31.32539,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,Recovery,1,From Throw In,Ömer Toprak,8573.0,Left Center Back,67,VfB Stuttgart,174,"['2402b4a1-553e-4686-9bbb-e61840f4a9f6', '3fdafdc3-9c3f-47da-812d-077a9ac536d4', '54997952-ed2d-48b1-99f6-2c38f63fc7c6']",38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:38.035,Pass,
,,,,,,,,,,,,,,,,1.9224,,,,,,,,,,,54997952-ed2d-48b1-99f6-2c38f63fc7c6,1018,,"[42.0, 16.4]",3890346,26,,,,True,-0.3319283,,,,,,"[65.5, 8.3]",,High Pass,,24.85679,Incomplete,,Martin Harnik,8557.0,,,,,,Recovery,1,From Throw In,Timo Baumgartl,8956.0,Left Center Back,67,VfB Stuttgart,174,"['18d3eacd-6669-41e6-b8dc-63702dbd2556', '1f4bf8f8-d1d2-46ea-ba52-f9ffbc714cad', '6487adbd-563c-4ef3-be0f-118b59f93a00', 'a91d4dde-545e-42ca-80ee-7a5fb0ac776d']",39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:39.920,Pass,True
,,,,,,,,,,,,,,,,3.535199,,,,,,,,,,,18d3eacd-6669-41e6-b8dc-63702dbd2556,1021,,"[54.6, 71.8]",3890346,26,,,,,-0.64651316,,Head,,,,"[75.8, 55.8]",,High Pass,,26.56012,Incomplete,,Javier Hernández Balcázar,3058.0,,,,,,Recovery,1,From Throw In,Sebastian Boenisch,20415.0,Right Back,67,VfB Stuttgart,174,"['54997952-ed2d-48b1-99f6-2c38f63fc7c6', '6597ef08-7fb0-4b1d-bf0d-7e86bf5dcc38', '84a4c26f-3a3a-4b17-af7e-c8eb13dffea8']",41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:41.843,Pass,
,,,,,,,,,,,,,,,,1.123684,,,,,,,,,,,84a4c26f-3a3a-4b17-af7e-c8eb13dffea8,1023,,"[44.3, 24.3]",3890346,26,,,,,0.17891717,,Head,,,,"[53.7, 26.0]",,High Pass,,9.552486,,,Daniel Didavi,8243.0,,,,,,Recovery,1,From Throw In,Toni Šunjić,38172.0,Right Center Back,67,VfB Stuttgart,174,"['18d3eacd-6669-41e6-b8dc-63702dbd2556', '8efd46f6-26c7-4b94-8492-25cf0a37c6dc']",45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:45.378,Pass,
,,,,,,,,,,,,,,,,0.996939,,,,,,,,,,,29abdd0a-296d-4697-9a65-97fa48e0ac6f,1027,,"[56.1, 20.7]",3890346,26,,,,,1.7078625,,Left Foot,,,,"[53.3, 41.0]",,High Pass,,20.492193,,,Carlos Armando Gruezo Arboleda,12583.0,,,,,,,1,From Throw In,Daniel Didavi,8243.0,Center Attacking Midfield,67,VfB Stuttgart,174,['b9a4213a-926f-4e5c-8f93-7fab8025260f'],47,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:26:47.706,Pass,
,,,,,,,,,,,,,,,,0.727611,,,,,,,,,,,c9e6fa28-74e9-432b-bfe0-bc10bff79efa,1033,,"[57.0, 35.9]",3890346,26,,,,,-2.077895,,Right Foot,,,,"[52.0, 26.9]",,Ground Pass,,10.29563,,,Wendell Nascimento Borges,8212.0,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Left Midfield,68,Bayer Leverkusen,904,['c6e99b96-6e68-481a-89a6-1e574dcbd657'],50,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:50.734,Pass,
,,,,,,,,,,,,,,,,0.973485,,,,,,,,,,,4cdba227-f716-4761-8acd-d3c776160047,1038,,"[54.6, 23.0]",3890346,26,,,,,2.7850912,,Left Foot,,,,"[40.1, 28.4]",,Ground Pass,,15.472879,,,Ömer Toprak,8573.0,,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,68,Bayer Leverkusen,904,['92d85a39-1187-4596-b852-114c1290d748'],53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:53.386,Pass,
,,,,,,,,,,,,,,,,2.129205,,,,,,,,,,,2832663f-c54d-4930-a8b2-2168fac1fcf8,1041,,"[39.4, 33.7]",3890346,26,,,,,0.96496123,,Right Foot,,,,"[64.2, 69.5]",,High Pass,,43.550888,,,Sebastian Boenisch,20415.0,,,,,,,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,68,Bayer Leverkusen,904,['a766969b-3331-47d3-a517-3a8b1c306249'],56,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:56.074,Pass,
,,,,,,,,,,,,,,,,2.993546,,,,,,,,,,,864e6545-7740-44a3-9f55-f2745d54c495,1044,,"[66.6, 70.7]",3890346,26,,,,,0.36112028,,Right Foot,,,,"[89.9, 79.5]",,Low Pass,,24.906425,Out,,Julian Brandt,5555.0,,,,,,,1,Regular Play,Sebastian Boenisch,20415.0,Right Back,68,Bayer Leverkusen,904,['5195cfb9-e49a-48e3-a9a3-a18a2b97cd66'],58,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:26:58.961,Pass,
,,,,,,,,,,,,,,,,1.946523,,,,,,,,,,,9d813fa9-e0ee-4c74-9c80-779fad970917,1046,,"[41.8, 0.1]",3890346,27,,,,,0.17918926,,,,,,"[68.3, 4.9]",,High Pass,,26.93121,Incomplete,,Daniel Didavi,8243.0,,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,69,VfB Stuttgart,174,"['55526e05-9a58-48c7-9159-a5f07e5a4c75', 'fd661f88-74fc-4108-b039-e7b127a3dab2']",21,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:21.085,Pass,
,,,,,,,,,,,,,,,,2.984669,,,,,,,,,,,6f57c3e0-8545-4cf6-9490-6cd8a296cb05,1050,,"[72.8, 0.1]",3890346,27,,,,,0.41864985,,,,,,"[94.6, 9.8]",,High Pass,,23.860638,Incomplete,,Daniel Didavi,8243.0,,,,,,Throw-in,1,From Throw In,Emiliano Adrián Insúa Zapata,12626.0,Left Back,70,VfB Stuttgart,174,"['99bad7fb-1a61-4d63-ba5a-1738cde5b1f4', 'adb32a8c-7ea2-4f48-a102-67b0e10d934c']",41,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:27:41.287,Pass,
,,,,,,,,,,,,,,,,0.748863,,,,,,,,,,,01cb8169-5242-41e3-ae24-f4477e5dac9c,1054,,"[32.1, 71.8]",3890346,27,,,,,-1.3751339,,Left Foot,,,,"[34.3, 60.7]",,Ground Pass,,11.315918,,,Hakan Çalhanoğlu,7039.0,,,,,,,1,Regular Play,Julian Brandt,5555.0,Right Midfield,71,Bayer Leverkusen,904,['e5c40ce0-2a67-41f9-96ef-efa65f05d684'],45,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:45.063,Pass,
,,,,,,,,,,,,,,,,4.414846,,,,,,,,,,,5d71e773-ed2b-4e37-90e6-641e248d56de,1060,,"[41.1, 54.9]",3890346,27,,,,,-0.63086134,,Right Foot,,,,"[87.1, 21.3]",,High Pass,,56.96455,,,Javier Hernández Balcázar,3058.0,,,,,,,1,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,71,Bayer Leverkusen,904,['e34a80bd-2f20-40dd-856b-9c01c00f44d0'],48,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:48.620,Pass,
,,,,,,,,,,,,,,,,0.743251,,,,,,,,,,,5becc010-6cc6-4a6d-ad82-fb34c805c34a,1063,,"[89.5, 22.2]",3890346,27,,,,,-0.36005932,,Right Foot,,,,"[98.0, 19.0]",,Ground Pass,,9.0824,,,Admir Mehmedi,8219.0,,,,,,,1,Regular Play,Javier Hernández Balcázar,3058.0,Left Center Forward,71,Bayer Leverkusen,904,['963d0afa-376e-4b3d-98b9-f51b29cfdac9'],55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:55.780,Pass,
,,,,,,,,,,,,,,,,1.594776,,,,,,,,,,,f6052fca-e178-41e2-9186-32e8fda75641,1066,,"[97.0, 20.5]",3890346,27,,,,,-0.5736667,,Right Foot,,,,"[110.0, 12.1]",,Ground Pass,,15.477726,,,Wendell Nascimento Borges,8212.0,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Left Midfield,71,Bayer Leverkusen,904,['056b6c98-943b-4a05-a74a-ce0b2c784f4c'],57,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:27:57.735,Pass,
,,,,,,,,,,,,,,,,2.307147,,,,,,,,,,,6d978cdb-fd1e-4fae-bf54-89e73485f3d6,1072,,"[7.0, 44.1]",3890346,28,,True,,,0.23609304,,Right Foot,,,,"[76.0, 60.7]",,High Pass,,70.96873,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Przemysław Tytoń,9082.0,Goalkeeper,72,VfB Stuttgart,174,['0d0c0153-6376-4bca-8994-4ffa97d95b0c'],34,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:34.047,Pass,
,,,,,,,,,,,,,,,,1.906936,,,,,,,,,,,0d0c0153-6376-4bca-8994-4ffa97d95b0c,1073,,"[44.1, 19.4]",3890346,28,,,,,-1.3341787,,Head,,,,"[47.5, 5.3]",,High Pass,,14.504137,,,Admir Mehmedi,8219.0,,,,,,Recovery,1,Regular Play,Kevin Kampl,8222.0,Left Defensive Midfield,73,Bayer Leverkusen,904,"['6d978cdb-fd1e-4fae-bf54-89e73485f3d6', 'e32fe84f-caf7-4207-8492-c85ccda35ab6']",36,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:36.354,Pass,
,,,,,,,,,,,,,,,,0.941183,,,,,,,,,,,9a550ae1-5f52-498e-a6b3-ff8b89d9ad3a,1077,,"[43.7, 3.6]",3890346,28,,,,,3.053327,,Right Foot,,,,"[32.4, 4.6]",,Ground Pass,,11.344161,,,Wendell Nascimento Borges,8212.0,,,,,,,1,Regular Play,Admir Mehmedi,8219.0,Left Midfield,73,Bayer Leverkusen,904,"['49b60a7b-a49f-41ea-85a1-300f25ad8b3c', 'f53eee1b-3bd0-4acf-8e80-26b54cafed92']",38,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:38.955,Pass,True
,,,,,,,,,,,,,,,,1.063889,,,,,,,,,,,3913410a-ceb1-4f98-89e7-7422c1a7e25d,1081,,"[30.4, 5.7]",3890346,28,,,,,1.9731175,,Right Foot,,,,"[26.4, 15.1]",,Ground Pass,,10.215674,,,Ömer Toprak,8573.0,,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,73,Bayer Leverkusen,904,"['8fa99dbd-c397-4e2c-9454-030b76163dc4', 'f1cd2fee-5ca3-4e67-bac2-90efffe0a071']",40,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:40.554,Pass,True
,,,,,,,,,,,,,,,,0.320801,,,,,,,,,,,e9946f1a-a243-4572-8b51-2b979d04ebbe,1084,,"[26.8, 16.6]",3890346,28,,,,,-0.8908875,,Left Foot,,,,"[30.6, 11.9]",,Low Pass,,6.0440054,Incomplete,,,,,,,,,,1,Regular Play,Ömer Toprak,8573.0,Left Center Back,73,Bayer Leverkusen,904,['6415b7d7-0ad4-4e22-b0c5-5dcfb321fb54'],41,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:41.959,Pass,
,,,,,,,,,,,,,,,,1.286584,,,,,,,,,,,6a6907ea-2f89-4b42-a777-94dfb2adfc23,1086,,"[31.3, 0.1]",3890346,28,,,,,0.12246106,,,,,,"[50.8, 2.5]",,Low Pass,,19.647137,Incomplete,,Admir Mehmedi,8219.0,,,,,,Throw-in,1,From Throw In,Wendell Nascimento Borges,8212.0,Left Back,74,Bayer Leverkusen,904,"['5209e423-3d94-4064-ad45-79b96adf5621', 'fb5a2132-55c6-4dcb-a348-70f315f2b37b']",54,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:28:54.586,Pass,
,,,,,,,,,,,,,,,,0.591703,,,,,,,,,,,f4794dc5-6321-461c-aaec-7b5924cb8c06,1093,,"[67.5, 76.7]",3890346,28,,,,,-1.8406454,,Right Foot,,,,"[66.2, 72.0]",,Ground Pass,,4.876474,,,Daniel Schwaab,8270.0,,,,,,Recovery,1,From Throw In,Carlos Armando Gruezo Arboleda,12583.0,Right Center Midfield,74,Bayer Leverkusen,904,"['122b986e-5ec8-45bd-9c65-782e600ec612', '170de1c3-2330-4a0c-8480-fcd0dc905b25']",58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:58.380,Pass,True
,,,,,,,,,,,,,,,,0.169565,,,,,,,,,,,9a12526d-0111-4dd5-bd8a-da4c2951fc93,1096,,"[65.3, 70.6]",3890346,28,,,,,-0.094951704,,Right Foot,,,,"[69.5, 70.2]",,Ground Pass,,4.2190046,Incomplete,,,,,,,,,,1,From Throw In,Daniel Schwaab,8270.0,Center Defensive Midfield,74,Bayer Leverkusen,904,['5e887c3b-b8a2-4190-a717-9b141524fd04'],59,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:28:59.515,Pass,
,,,,,,,,,,,,,,,,0.542299,,,,,,,,,,,fc846444-ab9a-4f90-b7c0-0930994067fa,1106,,"[71.4, 62.3]",3890346,29,,,,,-1.0954534,,Left Foot,,,,"[78.4, 48.7]",,Low Pass,,15.295751,Incomplete,,,,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Right Defensive Midfield,74,Bayer Leverkusen,904,['f25d7069-cef8-4a6a-9c5c-f6c5ebdfdfce'],12,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:12.638,Pass,
,,,,,,,,,,,,,,,,0.851114,,,,,,,,,,,15d768c9-44dd-4bd7-87bb-9e7f2eaae2fb,1108,,"[38.6, 25.5]",3890346,29,,,,,0.98279375,,Other,,,,"[44.0, 33.6]",,Low Pass,,9.734988,,,Lukas Rupp,11395.0,,,,,,Recovery,1,Regular Play,Daniel Schwaab,8270.0,Center Defensive Midfield,75,VfB Stuttgart,174,['35e744c0-cca8-4210-a780-ac1a45b0f33c'],13,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:13.655,Pass,
,,,,,,,,,,,,,,,,0.98467,,,,,,,,,,,0c5d61b4-3858-4af3-a07a-66a7a028ffec,1110,,"[44.9, 32.5]",3890346,29,,,,,-2.0586329,,Right Foot,,,,"[39.7, 22.7]",,Low Pass,,11.094143,,,Daniel Schwaab,8270.0,,,,,,,1,Regular Play,Lukas Rupp,11395.0,Left Center Midfield,75,VfB Stuttgart,174,['cbfc5680-06ed-4b9d-8474-f6565c32b3d8'],14,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:14.507,Pass,
,,,,,,,,,,,,,,,,0.184582,,,,,,,,,,,8c1bd0da-cd28-4f0e-b432-e6ce79025850,1112,,"[39.3, 22.3]",3890346,29,,,,,0.86459726,,Right Foot,,,,"[42.2, 25.7]",,Low Pass,,4.4687805,Incomplete,,,,,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Center Defensive Midfield,75,VfB Stuttgart,174,['09b0c196-b545-4592-bfee-384676605d42'],15,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:15.491,Pass,
,,,,,,,,,,,,,,,,2.182637,,,,,,,,,,,70bde86e-4506-40ae-845d-1b75ea6c361a,1115,,"[42.4, 32.3]",3890346,29,,,,,0.18697926,,Right Foot,,,,"[60.9, 35.8]",,High Pass,,18.82817,Incomplete,,Carlos Armando Gruezo Arboleda,12583.0,,,,,,Recovery,1,Regular Play,Lukas Rupp,11395.0,Left Center Midfield,75,VfB Stuttgart,174,"['164ea9f4-633b-4e29-a176-66a64b5d53c7', '3557c59e-1031-4cf5-8809-47a2dbf2aee8', '73b31008-e96e-452d-aa38-b5d60f06b9a0']",17,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:29:17.931,Pass,True
,,,,,,,,,,,,,,,,2.193729,,,,,,,,,,,164ea9f4-633b-4e29-a176-66a64b5d53c7,1117,,"[59.2, 44.3]",3890346,29,,,,,0.72512645,,Head,,,,"[83.8, 66.1]",,High Pass,,32.86944,Incomplete,,Julian Brandt,5555.0,,,,,,Recovery,1,Regular Play,Jonathan Tah,8221.0,Right Center Back,75,VfB Stuttgart,174,"['5758d728-09e2-4b85-a454-80ab9dbab8c9', '70bde86e-4506-40ae-845d-1b75ea6c361a', 'b6b93b15-60a6-4c02-aae4-8470fb8d386a']",20,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:29:20.113,Pass,
