50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86845337-815c-404d-b55b-783c4d99ee19,1183,,,"[48.2, 68.3]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,95,Eintracht Frankfurt,184,['fd9dfac7-03ff-42bc-9449-31512c9df6ae'],22,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:22.455,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd8e14b-f6e9-4485-9d8f-1fb2f36fea62,1186,,,"[86.6, 76.2]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stefan Aigner,21156.0,Right Midfield,95,Eintracht Frankfurt,184,['521e78f2-25cf-4acb-ae4a-cda819fc04e2'],26,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:34:26.239,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d7f4be9-233f-4744-9d3b-edb54e7e51c6,1189,,,"[45.3, 3.8]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,95,Eintracht Frankfurt,184,"['0cbea248-2802-4da2-9b32-205a541f40c6', '93ed0f76-34b2-48e7-a63a-68e18af2c937']",27,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:27.720,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a4f9079-a1a8-4829-8d77-57dcbd4941e9,1202,,,"[64.3, 6.1]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Didavi,8243.0,Right Midfield,97,VfB Stuttgart,174,['43afa595-11f9-4790-935e-b2b4edaaccfc'],35,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:35.789,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4a6e084-340f-4366-aa20-b0080f50ddf2,1206,,,"[99.1, 26.7]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martin Harnik,8557.0,Right Center Forward,97,VfB Stuttgart,174,['5fb4293c-3e34-408d-b4c8-97586eb1c4df'],40,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:40.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468bee63-3cfd-4c6e-9d32-f71de816aef0,1209,,,"[78.5, 6.9]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,98,VfB Stuttgart,174,['0a0ae942-f775-488d-a7fb-0bd5775e51ec'],50,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:50.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cdd22a4a-bb76-4cfc-830f-4e4fa8f2d235,1213,,,"[63.4, 7.7]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam Hloušek,4683.0,Left Center Back,98,VfB Stuttgart,174,['7dff395f-2cdd-489e-a1f7-d42c79888983'],54,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:54.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4e0aa90-9e9c-48b1-a355-87cd8697e29d,1216,,,"[57.1, 46.3]",3890279,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Right Center Back,98,VfB Stuttgart,174,['1991061d-0729-4848-854f-6a34c8cb9215'],58,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:34:58.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6692e16f-5e85-409e-bde2-5d403c6c3a7a,1220,,,"[67.6, 74.8]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Schwaab,8270.0,Right Back,98,VfB Stuttgart,174,['8ba507bc-95a0-4227-a667-5b63d1d2655f'],1,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:01.052,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e245a29f-8ea5-4385-bb2b-37c7e080e7ba,1222,,,"[20.5, 52.0]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Przemysław Tytoń,9082.0,Goalkeeper,98,VfB Stuttgart,174,['2432b34c-979b-431b-a4f2-c375482748f2'],3,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:03.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1839f2a-f138-4f8e-893d-8d3eb3b1ce1b,1225,,,"[31.9, 37.6]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Right Center Back,98,VfB Stuttgart,174,['1d96ff39-9d1a-4be5-abe1-be87692135d1'],6,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:06.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c5ef10-7b20-4de1-a7fc-bf1e5afd06d1,1228,,,"[46.0, 43.4]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Gentner,8959.0,Right Defensive Midfield,98,VfB Stuttgart,174,['e9c18c06-123c-4064-9886-6e9bfc7296a1'],10,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:10.337,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0b7da29-abb5-4462-b882-498cc6dcb411,1231,,,"[36.5, 29.4]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam Hloušek,4683.0,Left Center Back,98,VfB Stuttgart,174,['2480fda0-6c18-4074-9691-1f65493115b3'],12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:12.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea87f772-4105-4748-b986-628ea91e2c36,1234,,,"[44.0, 66.8]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Right Center Back,98,VfB Stuttgart,174,['0b512b11-1570-4357-9554-5ba75b00edd2'],16,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:16.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd749c20-fb70-4740-8790-d7228a6d8dca,1237,,,"[82.6, 55.1]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ginczek,9409.0,Left Center Forward,98,VfB Stuttgart,174,['5ad49d82-7e78-4576-a267-59cbe617e972'],21,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:21.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66cbb013-3f63-4ac3-9c3d-373c7eaf022d,1240,,,"[68.9, 58.6]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Gentner,8959.0,Right Defensive Midfield,98,VfB Stuttgart,174,['9a3e73d0-305d-4eb3-90a4-5646abe57556'],23,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:23.153,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03dd1296-8b88-4509-9e37-f0b9065f2636,1243,,,"[72.5, 31.8]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,98,VfB Stuttgart,174,['258d2ed2-a81b-4e16-ab54-994b9296cae0'],26,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:26.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42cbb703-8946-4b15-b731-e8f458ea9949,1246,,,"[95.1, 25.5]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Didavi,8243.0,Right Midfield,98,VfB Stuttgart,174,['4d412008-0a1f-47d5-8b63-ef0abf54ac2b'],28,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:35:28.884,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763064b3-b359-4a3b-bc8c-bfa8c7238ac6,1251,,,"[12.6, 66.1]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timothy Chandler,8670.0,Right Back,99,Eintracht Frankfurt,184,['df16e480-1ca6-4ee1-bf4d-141e277d2e29'],32,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:32.360,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f51decb9-79fd-4f76-a051-859331533f33,1256,,,"[58.7, 71.2]",3890279,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,99,Eintracht Frankfurt,184,"['4d3985b5-be3f-4673-9b2b-080599a2122e', 'f63afe24-4e3f-4559-8b22-de1e1a511d36']",35,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:35:35.218,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f6dd919-062d-4baa-8d3e-189780bf7f91,1261,,,"[56.7, 40.9]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Russ,8812.0,Left Center Back,100,Eintracht Frankfurt,184,['8f760d1b-f805-4c4f-937f-c4a8cc1e7a56'],6,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:06.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1f2172f-6060-4641-a3d9-0f478f7113c3,1263,,,"[60.7, 71.3]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,100,Eintracht Frankfurt,184,['d2df20c5-b6d4-4788-8adc-f450fcdf176b'],8,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:08.164,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e806098d-5371-4301-aa93-4b59e0de3695,1267,,,"[86.0, 68.6]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Aigner,21156.0,Right Midfield,100,Eintracht Frankfurt,184,['994c2131-cb32-48c0-beca-0edf6b5c0a35'],10,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:10.747,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234d4d47-c23c-41f0-9883-5c486d67e3a1,1271,,,"[58.6, 10.2]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Ginczek,9409.0,Left Center Forward,100,Eintracht Frankfurt,184,['f52bace1-abb9-4f20-b29d-0123d5320aa5'],12,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:12.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1fb07599-36ef-41dc-84cc-16638707442c,1276,,,"[75.8, 70.2]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Makoto Hasebe,5681.0,Right Defensive Midfield,100,Eintracht Frankfurt,184,['0e82060b-4447-4fe8-bec8-563b0f1bc5b0'],15,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:15.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40c14de3-880b-45e0-8663-8bf60febac51,1280,,,"[87.0, 75.9]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Aigner,21156.0,Right Midfield,100,Eintracht Frankfurt,184,['ba717a9a-9413-44b7-a046-da0f7b0aa30b'],18,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:18.773,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75aeb392-6511-4da1-a035-e410a1352382,1283,,,"[73.4, 65.2]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Reinartz,400619.0,Left Defensive Midfield,100,Eintracht Frankfurt,184,['438adef5-80d1-4d78-af28-b2def5b6f0d9'],22,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:22.136,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dd5e916-c1f7-44a1-a155-beb536cc6646,1286,,,"[74.7, 16.8]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bastian Oczipka,8504.0,Left Back,100,Eintracht Frankfurt,184,['8b682966-aef4-4a8e-8566-47a55650aee5'],25,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:25.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a94306cc-5b2f-4341-b4a0-104e175e4aff,1292,,,"[106.3, 14.1]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marc Stendera,10896.0,Left Midfield,100,Eintracht Frankfurt,184,['f2837088-c6ae-429e-b748-069b4bf61839'],31,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:31.582,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d7cca6a-ccdf-47b0-b252-5c8a85628d30,1299,,,"[39.1, 76.7]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Martin Harnik,8557.0,Right Center Forward,101,VfB Stuttgart,174,['2847fde0-b45e-4502-8c7a-7ca0fe34ec9b'],39,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:39.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad17a523-bd18-4aa3-a6be-124fb0043f48,1302,,,"[62.8, 62.2]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Didavi,8243.0,Right Midfield,101,VfB Stuttgart,174,['210c0935-820b-4498-a54a-1f67fa192725'],42,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:36:42.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dec6b2c-d08d-454f-bddb-a478272984dd,1308,,,"[38.1, 67.8]",3890279,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,102,Eintracht Frankfurt,184,['0adbaed5-8e0e-49f8-8fc3-81a43cda654b'],57,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:36:57.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831c9843-28e1-424d-a501-21bb44027c56,1311,,,"[93.8, 69.7]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luc Castaignos,7846.0,Left Center Forward,102,Eintracht Frankfurt,184,"['31ade3f3-a7a7-4e40-9bed-4437132b3ab5', 'db87ad66-6a31-4ed0-bca6-ba3a133c289d']",3,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:03.598,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1cca933-3f16-40ce-90a8-9c03619b26fb,1316,,,"[105.1, 68.2]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Aigner,21156.0,Right Midfield,103,Eintracht Frankfurt,184,['5ebc340f-ca48-474b-bfef-81049707ae3a'],12,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:12.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d306594-baa3-496c-b05b-49fcc2068c66,1320,,,"[109.5, 74.6]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timothy Chandler,8670.0,Right Back,103,Eintracht Frankfurt,184,['20adc083-56ed-4966-8ee5-df7b60b5ae62'],14,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:14.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858f52f2-b319-48f4-9fc2-44e1602321e9,1325,,,"[104.1, 74.3]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Aigner,21156.0,Right Midfield,103,Eintracht Frankfurt,184,"['a9988e1e-c541-4ff6-af99-147ce4176479', 'e063165f-1811-43ea-94c8-db4e58218335']",16,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:16.025,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1a79f01-2e0b-41b5-9aff-593857c553bd,1328,,,"[90.4, 74.9]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,103,Eintracht Frankfurt,184,['49607e5d-1c1a-4953-9f87-c6b5f737fc58'],19,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:19.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8502d4c-24c7-40f6-bab7-df44577b1b05,1332,,,"[63.3, 67.5]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,103,Eintracht Frankfurt,184,"['2faabe8f-7a82-4bf5-9574-e408e43f180d', '95b43293-b8a0-4db9-84ad-5b4ae43ad94c']",22,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:22.631,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b4c019-5bd8-4eee-b6b2-ff2fc9a478f2,1335,,,"[89.8, 76.3]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Aigner,21156.0,Right Midfield,103,Eintracht Frankfurt,184,['db9ec839-5782-4e01-bb57-0fb171884a7e'],25,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:25.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac9cfb48-547a-41c8-b819-95d081329229,1338,,,"[85.6, 66.1]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,103,Eintracht Frankfurt,184,['f6ec9322-9e74-42aa-a098-138e8582da1e'],26,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:26.004,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564a6c09-1ef8-4528-9877-d965ab322ac3,1341,,,"[76.0, 9.3]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Harnik,8557.0,Right Center Forward,104,VfB Stuttgart,174,['1802012f-f44c-4459-a964-4364cf329821'],33,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:33.193,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1ece211-e9f8-4536-b70f-dfee2c659083,1345,,,"[73.3, 74.3]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Aigner,21156.0,Right Midfield,104,VfB Stuttgart,174,['835d6fe4-6d95-46e1-9660-42899d0f4441'],36,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:37:36.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4b19af4-ef16-47bb-8368-424c8eed0281,1347,,,"[57.1, 14.1]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,104,VfB Stuttgart,174,['f9b41f2e-1f5a-4e33-9006-1ba2f8b80845'],38,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:38.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2cf85f0-993f-400d-9b41-37844ae5e5ba,1350,,,"[67.8, 42.8]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Didavi,8243.0,Right Midfield,104,VfB Stuttgart,174,['82369f18-3ee0-4e17-8332-9320548c4bb9'],40,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:40.449,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b1a060-e8e0-435d-a661-326d836133a2,1353,,,"[82.6, 60.6]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Schwaab,8270.0,Right Back,104,VfB Stuttgart,174,['18d267dd-841b-431f-b1ad-c0d20568746f'],45,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:45.121,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29009949-60f2-4acb-8f83-f4d0cb805e1a,1356,,,"[102.9, 65.8]",3890279,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Ginczek,9409.0,Left Center Forward,104,VfB Stuttgart,174,['bf437e5b-6595-4bbf-9aa7-b854b76c82e9'],48,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:37:48.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a82a5d2e-edda-44b7-a59a-acf470849317,1361,,,"[113.6, 66.1]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Ginczek,9409.0,Left Center Forward,105,VfB Stuttgart,174,['e85597bd-c576-40a3-9fe2-470afc89977b'],11,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:11.619,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b5834da-1dd7-46cb-89ce-e241f02654d0,1364,,,"[32.8, 5.0]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,105,VfB Stuttgart,174,['470a9c76-f20e-4454-ba1c-0fdbfb82e9ab'],15,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:15.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fead325-472b-41c0-9581-9eb0b9988e40,1366,,,"[53.4, 71.9]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adam Hloušek,4683.0,Left Center Back,106,VfB Stuttgart,174,['5930ba30-837c-44f8-861a-7eb70b692380'],22,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:22.095,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0bf4c77-6218-4035-ab83-4c194d90d723,1369,,,"[67.0, 75.3]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Timo Baumgartl,8956.0,Right Center Back,106,VfB Stuttgart,174,['5851ecdf-6f74-4840-81a1-e28b0b4a5769'],24,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:24.920,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee3d6d67-3255-44f4-bad1-d35bd0542bd2,1372,,,"[101.5, 51.0]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Martin Harnik,8557.0,Right Center Forward,106,VfB Stuttgart,174,['393b771c-a11c-4c05-b72b-30ffdb957168'],30,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:30.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4bc95a2-bf39-4b8b-9e22-ecc9fcb969bb,1376,,,"[98.0, 30.5]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Haris Seferović,5543.0,Right Center Forward,106,VfB Stuttgart,174,['eae552bd-e61a-43e3-b640-6c17ef3990ec'],38,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:38.230,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44a297d5-b6b0-4f69-9fdd-8f83988c3a84,1379,,,"[98.6, 40.4]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luc Castaignos,7846.0,Left Center Forward,106,VfB Stuttgart,174,['dc4d376c-0549-4355-889e-d432ce05876c'],39,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:39.382,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17316b29-e17a-4626-84f1-fc2292214796,1381,,,"[38.8, 37.0]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sereso Geoffroy Gonzaroua Dié,34558.0,Left Defensive Midfield,106,VfB Stuttgart,174,['b0bd9520-56b3-41a5-94af-495f62b7c0ad'],41,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:41.699,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28f03102-7e56-48f1-84f5-e5921592052d,1384,,,"[34.3, 49.6]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Schwaab,8270.0,Right Back,106,VfB Stuttgart,174,['8e723ed5-4dbc-4829-840c-bb81d2353335'],43,,,,,,,,,,,,,,,,,,VfB Stuttgart,174,00:38:43.426,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a00c2e76-e619-4085-bb02-de600c77f3f5,1391,,,"[96.8, 19.2]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Haris Seferović,5543.0,Right Center Forward,107,Eintracht Frankfurt,184,['d334e8e0-aba2-480d-9bf1-c19aff4f8efd'],47,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:47.770,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081bb2c7-de96-48d7-b0de-c7f3a6e33581,1395,,,"[94.5, 21.4]",3890279,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc Stendera,10896.0,Left Midfield,107,Eintracht Frankfurt,184,['d651e467-35a4-44c9-a6e1-90a36bed2943'],50,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:50.370,Ball Receipt*,
